Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Октябрь, 2016, тыс. рублей;Сентябрь, 2016, тыс. рублей;Изменение, тыс. рублей;Изменение, %
528;13;Байкалкредобанк;2990;Иркутская обл.;1 028 215,00;997 812,00;30 403,00;3,05
529;11;Регионфинансбанк;3357;Москва и обл.;1 027 327,00;999 382,00;27 945,00;2,80
530;9;Классик Эконом Банк;3298;Северная Осетия — Алания;1 018 752,00;1 009 717,00;9 035,00;0,89
531;6;Спецстройбанк;236;Москва и обл.;1 018 103,00;1 052 981,00;-34 878,00;-3,31
532;-7;Максима;3379;Москва и обл.;1 011 672,00;1 136 792,00;-125 120,00;-11,01
533;11;Центрально-Азиатский;3037;Хакасия;999 310,00;961 349,00;37 961,00;3,95
534;81;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;986 049,00;350 250,00;635 799,00;181,53
535;11;Элекснет;3314;Москва и обл.;949 354,00;949 354,00;0,00;0
536;6;Яндекс Банк;3027;Москва и обл.;943 333,00;989 661,00;-46 328,00;-4,68
537;19;Невастройинвест;1926;Санкт-Петербург и обл.;936 179,00;871 747,00;64 432,00;7,39
538;23;Славянбанк;804;Новгородская обл.;923 419,00;824 092,00;99 327,00;12,05
539;8;Си Ди Би Банк;3339;Краснодарский край;922 650,00;941 686,00;-19 036,00;-2,02
540;5;Русский Финансовый Альянс;2035;Москва и обл.;912 419,00;950 983,00;-38 564,00;-4,06
541;-20;Камский Горизонт;2554;Татарстан;911 899,00;1 156 769,00;-244 870,00;-21,17
542;7;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;909 567,00;918 518,00;-8 951,00;-0,97
543;9;Москва;1661;Москва и обл.;897 951,00;896 186,00;1 765,00;0,20
544;11;Прохладный;874;Кабардино-Балкария;896 063,00;872 751,00;23 312,00;2,67
545;14;Майский;1673;Кабардино-Балкария;894 520,00;860 947,00;33 573,00;3,90
546;8;Тексбанк;2756;Карачаево-Черкесия;892 152,00;877 435,00;14 717,00;1,68
547;-4;Народный Инвестиционный Банк;2876;Самарская обл.;874 233,00;961 885,00;-87 652,00;-9,11
548;5;Металлург;2877;Москва и обл.;854 312,00;893 419,00;-39 107,00;-4,38
549;-1;Сириус;3506;Омская обл.;854 293,00;935 873,00;-81 580,00;-8,72
550;10;Эльбин;2267;Дагестан;835 051,00;840 912,00;-5 861,00;-0,70
551;7;Балаково-Банк;444;Саратовская обл.;822 531,00;869 120,00;-46 589,00;-5,36
552;14;Холдинвестбанк;2837;Москва и обл.;817 018,00;798 996,00;18 022,00;2,26
553;9;АвтоКредитБанк;1973;Татарстан;812 262,00;822 499,00;-10 237,00;-1,24
554;3;Южный Региональный Банк;3015;Ростовская обл.;809 808,00;870 064,00;-60 256,00;-6,93
555;8;Народный Земельно-Промышленный Банк;2873;Алтайский край;801 954,00;809 505,00;-7 551,00;-0,93
556;12;Флора-Москва;533;Москва и обл.;796 706,00;775 701,00;21 005,00;2,71
557;10;Международный Расчетный Банк;3028;Москва и обл.;794 720,00;784 823,00;9 897,00;1,26
558;7;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;773 071,00;799 565,00;-26 494,00;-3,31
559;19;НКБ;2942;Москва и обл.;763 261,00;665 139,00;98 122,00;14,75
560;-10;Банк Фридом Финанс;1143;Москва и обл.;738 589,00;916 918,00;-178 329,00;-19,45
561;8;Объединенный Банк Республики;1016;Чувашия;735 794,00;762 846,00;-27 052,00;-3,55
562;8;РусьРегионБанк;685;Москва и обл.;734 995,00;755 503,00;-20 508,00;-2,71
563;13;Новокиб;1747;Кемеровская обл.;731 884,00;680 669,00;51 215,00;7,52
564;7;АлтайБизнес-Банк;2388;Алтайский край;727 809,00;730 792,00;-2 983,00;-0,41
565;9;Банк РСИ;3415;Москва и обл.;713 466,00;697 852,00;15 614,00;2,24
566;6;Русский Банк Сбережений;779;Ставропольский край;700 703,00;709 781,00;-9 078,00;-1,28
567;6;Уралприватбанк;153;Свердловская обл.;684 294,00;701 464,00;-17 170,00;-2,45
568;12;Гефест;1046;Тверская обл.;661 260,00;635 899,00;25 361,00;3,99
569;8;Ресурс-Траст;3122;Москва и обл.;649 739,00;674 316,00;-24 577,00;-3,64
570;9;Анелик РУ;3443;Москва и обл.;643 674,00;658 808,00;-15 134,00;-2,30
571;4;Прокоммерцбанк;2996;Москва и обл.;641 166,00;696 257,00;-55 091,00;-7,91
572;9;Вайлдберриз Банк;841;Адыгея;632 478,00;630 535,00;1 943,00;0,31
573;-9;Жилстройбанк;2769;Москва и обл.;624 253,00;800 774,00;-176 521,00;-22,04
574;11;РИТЦ Банк;2677;Карелия;602 100,00;569 384,00;32 716,00;5,75
575;12;Народный Банк Тувы;1309;Тыва;590 445,00;548 072,00;42 373,00;7,73
576;8;ФинТех;3499;Ярославская обл.;577 157,00;574 753,00;2 404,00;0,42
577;19;Логос;3233;Москва и обл.;570 092,00;478 874,00;91 218,00;19,05
578;4;Геобанк;2027;Москва и обл.;561 240,00;598 446,00;-37 206,00;-6,22
579;4;Телекоммерц Банк;3380;Тульская обл.;558 620,00;591 923,00;-33 303,00;-5,63
580;8;Башпромбанк;1006;Башкортостан;542 403,00;542 044,00;359,00;0,07
581;12;Алжан;2491;Дагестан;531 853,00;494 860,00;36 993,00;7,48
582;7;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;503 803,00;537 233,00;-33 430,00;-6,22
583;9;МВС Банк;2407;Дагестан;497 788,00;497 348,00;440,00;0,09
584;29;Промсвязьинвест;2761;Дагестан;493 859,00;363 319,00;130 540,00;35,93
585;6;Эко-Инвест;3116;Москва и обл.;488 813,00;503 267,00;-14 454,00;-2,87
586;11;Таганрогбанк;3136;Ростовская обл.;472 562,00;473 807,00;-1 245,00;-0,26
587;11;Лэнд Кредит;1478;Москва и обл.;467 233,00;471 561,00;-4 328,00;-0,92
588;15;РИБ;2749;Москва и обл.;467 045,00;422 601,00;44 444,00;10,52
589;6;Стар Альянс;3433;Москва и обл.;462 088,00;479 593,00;-17 505,00;-3,65
590;10;Банк Берейт;3505;Санкт-Петербург и обл.;439 311,00;430 772,00;8 539,00;1,98
591;10;Континенталь;3184;Ставропольский край;435 934,00;426 798,00;9 136,00;2,14
592;10;Рента-Банк;3095;Москва и обл.;432 611,00;425 460,00;7 151,00;1,68
593;-7;Дружба;990;Тюменская обл.;430 275,00;548 915,00;-118 640,00;-21,61
594;0;Энтузиастбанк;3048;Москва и обл.;424 553,00;492 616,00;-68 063,00;-13,82
595;4;Финчер;3486;Москва и обл.;421 359,00;454 408,00;-33 049,00;-7,27
596;8;Интеркоопбанк;2803;Москва и обл.;407 333,00;420 328,00;-12 995,00;-3,09
597;13;Национальный Банк Сбережений;1949;Ивановская обл.;398 580,00;369 100,00;29 480,00;7,99
598;11;Расчетные Решения;3524;Москва и обл.;385 287,00;369 719,00;15 568,00;4,21
599;6;Информпрогресс;2166;Москва и обл.;384 915,00;390 920,00;-6 005,00;-1,54
600;8;Альтернатива;3452;Москва и обл.;380 341,00;373 081,00;7 260,00;1,95
601;5;Европейский Стандарт;3200;Москва и обл.;378 689,00;378 349,00;340,00;0,09
602;10;ИР-Кредит;1724;Москва и обл.;364 485,00;364 485,00;0,00;0
603;18;Монета.ру;3508;Марий Эл;360 189,00;302 253,00;57 936,00;19,17
604;12;Северстройбанк;3507;Вологодская обл.;349 763,00;349 378,00;385,00;0,11
605;9;Олма-Банк;3250;Москва и обл.;341 757,00;362 170,00;-20 413,00;-5,64
606;11;Рунэтбанк;2829;Москва и обл.;322 637,00;330 584,00;-7 947,00;-2,40
607;4;Лидер;3304;Москва и обл.;310 943,00;368 890,00;-57 947,00;-15,71
608;11;Моби.Деньги;3523;Москва и обл.;310 454,00;310 454,00;0,00;0
609;-2;Тайдон;2085;Кемеровская обл.;303 697,00;375 503,00;-71 806,00;-19,12
610;10;Нарат;1902;Саратовская обл.;297 946,00;303 676,00;-5 730,00;-1,89
611;17;Деньги.Мэйл.Ру;3511;Москва и обл.;281 203,00;195 542,00;85 661,00;43,81
612;10;Единая касса;3512;Москва и обл.;262 428,00;257 843,00;4 585,00;1,78
613;10;Сетевая Расчетная Палата;3332;Татарстан;248 524,00;248 886,00;-362,00;-0,15
614;11;Платежи и Расчеты;3324;Самарская обл.;245 316,00;233 836,00;11 480,00;4,91
615;9;Континент Финанс;149;Москва и обл.;223 781,00;235 810,00;-12 029,00;-5,10
616;11;Инновационный Расчетный Центр;3447;Москва и обл.;207 157,00;202 533,00;4 624,00;2,28
617;9;Красноярский Краевой Расчетный Центр;3483;Красноярский край;188 824,00;217 690,00;-28 866,00;-13,26
618;12;Электронный платежный сервис;3509;Москва и обл.;166 219,00;161 935,00;4 284,00;2,65
619;10;Русское Финансовое Общество;3427;Москва и обл.;160 037,00;173 325,00;-13 288,00;-7,67
620;11;Фидбэк;3502;Москва и обл.;158 878,00;156 108,00;2 770,00;1,77
621;11;Платежный Клиринговый Дом;3343;Москва и обл.;135 543,00;128 793,00;6 750,00;5,24
622;12;Вест;2605;Москва и обл.;99 115,00;99 878,00;-763,00;-0,76
623;10;Умут;2435;Дагестан;72 303,00;103 690,00;-31 387,00;-30,27
624;12;Премиум;3514;Москва и обл.;70 699,00;70 699,00;0,00;0
625;12;Дальний Восток;3318;Приморский край;58 338,00;57 293,00;1 045,00;1,82
626;9;Единая Расчетная Палата;384;Москва и обл.;55 904,00;98 720,00;-42 816,00;-43,37
627;13;21 Век;3309;Санкт-Петербург и обл.;20 201,00;14 750,00;5 451,00;36,96
628;11;АРБ-Инкасс;3353;Москва и обл.;19 737,00;19 595,00;142,00;0,72
629;12;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;8 393,00;10 033,00;-1 640,00;-16,35
630;12;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 212,00;3 739,00;473,00;12,65
