Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Март, 2012, тыс. рублей;Февраль, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
526;-43;Киви Банк;2241;Москва и обл.;2 323 909,00;2 805 560,00;-481 651,00;-17,17
527;-5;РНКБ;1354;Москва и обл.;2 319 133,00;2 398 397,00;-79 264,00;-3,30
528;12;Вэлтон Банк;1105;Белгородская обл.;2 315 009,00;2 194 329,00;120 680,00;5,50
529;-4;Объединенный Резервный Банк;937;Москва и обл.;2 308 007,00;2 385 301,00;-77 294,00;-3,24
530;73;Земкомбанк;574;Ростовская обл.;2 292 618,00;1 657 922,00;634 696,00;38,28
531;-3;Бум-Банк;1137;Кабардино-Балкария;2 278 883,00;2 349 837,00;-70 954,00;-3,02
532;-11;Контраст-Банк;2857;Москва и обл.;2 266 966,00;2 401 223,00;-134 257,00;-5,59
533;-1;Братский АНКБ;1144;Иркутская обл.;2 264 213,00;2 287 542,00;-23 329,00;-1,02
534;12;Богородский;1277;Нижегородская обл.;2 248 884,00;2 168 421,00;80 463,00;3,71
535;0;Русский Трастовый Банк;1139;Москва и обл.;2 239 819,00;2 248 850,00;-9 031,00;-0,40
536;-64;Тендер-Банк;2252;Москва и обл.;2 232 855,00;2 913 964,00;-681 109,00;-23,37
537;-1;Коммерческий Индо Банк;3446;Москва и обл.;2 191 924,00;2 246 973,00;-55 049,00;-2,45
538;5;Тагилбанк;1635;Свердловская обл.;2 180 991,00;2 184 347,00;-3 356,00;-0,15
539;24;МФБанк;3163;Москва и обл.;2 174 480,00;1 946 619,00;227 861,00;11,71
540;11;Эл Банк;1025;Республика Алтай;2 172 237,00;2 107 903,00;64 334,00;3,05
541;17;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 172 021,00;2 027 536,00;144 485,00;7,13
542;-5;Социум-Банк;2881;Москва и обл.;2 166 261,00;2 224 547,00;-58 286,00;-2,62
543;-9;Финтрастбанк;3104;Москва и обл.;2 160 772,00;2 262 622,00;-101 850,00;-4,50
544;-2;Новый Символ;370;Москва и обл.;2 153 932,00;2 185 786,00;-31 854,00;-1,46
545;-28;РСКБ;2050;Москва и обл.;2 152 599,00;2 419 084,00;-266 485,00;-11,02
546;26;Резерв;2364;Челябинская обл.;2 144 410,00;1 910 032,00;234 378,00;12,27
547;-3;Объединенный Банк Развития;3345;Москва и обл.;2 140 908,00;2 174 183,00;-33 275,00;-1,53
548;-54;Объединенный Кредитный Банк;1118;Владимирская обл.;2 104 833,00;2 615 064,00;-510 231,00;-19,51
549;-8;Яринтербанк;2564;Ярославская обл.;2 093 095,00;2 189 939,00;-96 844,00;-4,42
550;-2;Диг-Банк;2423;Северная Осетия — Алания;2 089 243,00;2 146 792,00;-57 549,00;-2,68
551;1;Дом-Банк;3209;Москва и обл.;2 069 591,00;2 100 425,00;-30 834,00;-1,47
552;3;Элита;1399;Калужская обл.;2 064 230,00;2 056 500,00;7 730,00;0,38
553;4;Объединенная Расчетная Система;3342;Москва и обл.;2 062 811,00;2 053 042,00;9 769,00;0,48
554;-16;Банк Пермь;875;Пермская обл.;2 061 151,00;2 211 137,00;-149 986,00;-6,78
555;-1;ИК Банк;1732;Татарстан;2 047 292,00;2 073 877,00;-26 585,00;-1,28
556;-3;Мегаполис;3265;Чувашия;2 025 320,00;2 088 159,00;-62 839,00;-3,01
557;8;Кубанский Универсальный Банк;2898;Краснодарский край;2 002 672,00;1 936 987,00;65 685,00;3,39
558;-65;Арксбанк;1868;Москва и обл.;1 979 835,00;2 638 241,00;-658 406,00;-24,96
559;8;ФорБанк;2063;Алтайский край;1 970 459,00;1 936 569,00;33 890,00;1,75
560;-30;Кредитинвест;1197;Дагестан;1 952 715,00;2 335 312,00;-382 597,00;-16,38
561;-5;Мираф-Банк;2244;Омская обл.;1 940 283,00;2 054 128,00;-113 845,00;-5,54
562;18;Приско Капитал Банк;2537;Москва и обл.;1 925 726,00;1 828 495,00;97 231,00;5,32
563;-2;Пульс Столицы;3002;Москва и обл.;1 912 467,00;1 952 102,00;-39 635,00;-2,03
564;-15;Эсидбанк;1991;Дагестан;1 911 851,00;2 144 328,00;-232 477,00;-10,84
565;13;Россита-Банк;3257;Москва и обл.;1 908 939,00;1 836 322,00;72 617,00;3,95
566;2;Донхлеббанк;2285;Ростовская обл.;1 901 295,00;1 935 526,00;-34 231,00;-1,77
567;7;Компания Розничного Кредитования;3385;Москва и обл.;1 898 523,00;1 864 972,00;33 551,00;1,80
568;2;Ваш Личный Банк;1222;Иркутская обл.;1 883 705,00;1 916 646,00;-32 941,00;-1,72
569;0;Выборг-Банк;720;Санкт-Петербург и обл.;1 882 770,00;1 916 714,00;-33 944,00;-1,77
570;-10;Липецкий Областной Банк;1794;Липецкая обл.;1 875 592,00;1 953 170,00;-77 578,00;-3,97
571;4;Кросна-Банк;2607;Москва и обл.;1 851 215,00;1 864 902,00;-13 687,00;-0,73
572;-1;Владпромбанк;870;Владимирская обл.;1 846 944,00;1 911 092,00;-64 148,00;-3,36
573;6;Новация;840;Адыгея;1 831 465,00;1 835 091,00;-3 626,00;-0,20
574;14;Стелла-Банк;2948;Ростовская обл.;1 827 362,00;1 773 637,00;53 725,00;3,03
575;1;Газнефтьбанк;3223;Саратовская обл.;1 819 589,00;1 844 190,00;-24 601,00;-1,33
576;11;Михайловский ПЖСБ;2961;Волгоградская обл.;1 819 085,00;1 774 727,00;44 358,00;2,50
577;4;Новый Век;3417;Москва и обл.;1 816 956,00;1 819 327,00;-2 371,00;-0,13
578;8;Радиотехбанк;1166;Нижегородская обл.;1 815 239,00;1 781 155,00;34 084,00;1,91
579;76;Байкалкредобанк;2990;Иркутская обл.;1 811 881,00;1 359 784,00;452 097,00;33,25
580;10;Йошкар-Ола;2802;Марий Эл;1 800 968,00;1 760 742,00;40 226,00;2,28
581;2;Старооскольский Агропромбанк;1050;Белгородская обл.;1 793 715,00;1 806 429,00;-12 714,00;-0,70
582;9;НБК-Банк;3283;Москва и обл.;1 789 508,00;1 739 197,00;50 311,00;2,89
583;-1;Далетбанк;3049;Москва и обл.;1 782 783,00;1 809 200,00;-26 417,00;-1,46
584;1;Ринвестбанк;3262;Рязанская обл.;1 778 199,00;1 785 781,00;-7 582,00;-0,42
585;-1;Зираат Банк;2559;Москва и обл.;1 776 119,00;1 793 439,00;-17 320,00;-0,97
586;-67;Риал-Кредит;3393;Москва и обл.;1 773 533,00;2 415 035,00;-641 502,00;-26,56
587;9;КОР;2148;Волгоградская обл.;1 760 374,00;1 701 673,00;58 701,00;3,45
588;17;Финанс Бизнес Банк;520;Краснодарский край;1 727 213,00;1 615 411,00;111 802,00;6,92
589;-23;Апабанк;2404;Москва и обл.;1 723 597,00;1 936 941,00;-213 344,00;-11,01
590;-28;Новое Время;3492;Москва и обл.;1 716 096,00;1 948 532,00;-232 436,00;-11,93
591;8;Спиритбанк;2053;Тульская обл.;1 712 843,00;1 682 924,00;29 919,00;1,78
592;-19;Кроссинвестбанк;2849;Москва и обл.;1 708 118,00;1 872 266,00;-164 148,00;-8,77
593;8;Церих;3278;Орловская обл.;1 699 504,00;1 678 884,00;20 620,00;1,23
594;0;Иваново;1763;Ивановская обл.;1 690 829,00;1 719 505,00;-28 676,00;-1,67
595;5;Саммит Банк;85;Приморский край;1 679 177,00;1 680 518,00;-1 341,00;-0,08
596;2;Татагропромбанк;728;Татарстан;1 667 119,00;1 696 358,00;-29 239,00;-1,72
597;0;Юнистрим;3467;Москва и обл.;1 664 623,00;1 697 511,00;-32 888,00;-1,94
598;-5;Верхневолжский;1084;Ярославская обл.;1 663 020,00;1 730 105,00;-67 085,00;-3,88
599;3;Нальчик;695;Кабардино-Балкария;1 661 455,00;1 672 231,00;-10 776,00;-0,64
600;-5;Мобилбанк;532;Удмуртия;1 655 953,00;1 707 185,00;-51 232,00;-3,00
601;-37;Республиканский Кредитный Альянс;3017;Москва и обл.;1 645 467,00;1 946 475,00;-301 008,00;-15,46
602;15;РТС-Банк;3401;Самарская обл.;1 624 174,00;1 547 383,00;76 791,00;4,96
603;60;Вологдабанк;992;Вологодская обл.;1 618 939,00;1 319 670,00;299 269,00;22,68
604;18;Современные Стандарты Бизнеса;3397;Москва и обл.;1 617 842,00;1 527 870,00;89 972,00;5,89
605;-28;Евразийский Банк;969;Москва и обл.;1 615 537,00;1 840 334,00;-224 797,00;-12,22
606;-2;Проинвестбанк;784;Пермская обл.;1 613 094,00;1 634 953,00;-21 859,00;-1,34
607;9;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 610 720,00;1 548 083,00;62 637,00;4,05
608;1;Саратов;330;Саратовская обл.;1 601 337,00;1 594 228,00;7 109,00;0,45
609;-2;Эльбин;2267;Дагестан;1 595 020,00;1 613 665,00;-18 645,00;-1,16
610;2;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 587 798,00;1 567 426,00;20 372,00;1,30
611;61;Межотраслевая Банковская Корпорация;3471;Москва и обл.;1 586 814,00;1 256 881,00;329 933,00;26,25
612;12;Конфидэнс Банк;970;Костромская обл.;1 586 459,00;1 520 922,00;65 537,00;4,31
613;12;Промсельхозбанк;538;Москва и обл.;1 571 566,00;1 512 975,00;58 591,00;3,87
614;46;Витязь;2890;Москва и обл.;1 566 021,00;1 340 696,00;225 325,00;16,81
615;27;Екатерининский;2167;Москва и обл.;1 564 605,00;1 398 817,00;165 788,00;11,85
616;-24;Сервис Резерв;2034;Москва и обл.;1 560 447,00;1 731 474,00;-171 027,00;-9,88
617;1;Нерюнгрибанк;825;Саха (Якутия);1 555 843,00;1 545 805,00;10 038,00;0,65
618;5;Викинг;2;Санкт-Петербург и обл.;1 547 159,00;1 523 449,00;23 710,00;1,56
619;8;Национальный Корпоративный Банк;3422;Москва и обл.;1 546 502,00;1 505 952,00;40 550,00;2,69
620;-10;Соколовский;2830;Москва и обл.;1 535 661,00;1 587 381,00;-51 720,00;-3,26
621;-10;Владбизнесбанк;903;Владимирская обл.;1 534 453,00;1 568 811,00;-34 358,00;-2,19
622;-16;Великие Луки Банк;598;Псковская обл.;1 526 690,00;1 614 415,00;-87 725,00;-5,43
623;42;Приполярком;507;Тюменская обл.;1 515 413,00;1 310 057,00;205 356,00;15,68
624;6;Нарат;1902;Саратовская обл.;1 508 134,00;1 495 454,00;12 680,00;0,85
625;37;Кредит Экспресс;3186;Ростовская обл.;1 507 824,00;1 325 468,00;182 356,00;13,76
626;10;Единственный;3187;Москва и обл.;1 497 063,00;1 459 864,00;37 199,00;2,55
627;10;Национальный Республиканский Банк;3359;Москва и обл.;1 496 054,00;1 445 574,00;50 480,00;3,49
628;0;Лайтбанк;3177;Москва и обл.;1 481 696,00;1 502 212,00;-20 516,00;-1,37
629;9;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 480 537,00;1 439 862,00;40 675,00;2,82
630;2;Бинбанк Столица;3052;Москва и обл.;1 479 806,00;1 482 813,00;-3 007,00;-0,20
631;-11;Объединенный Банк Республики;1016;Чувашия;1 477 187,00;1 535 900,00;-58 713,00;-3,82
632;-3;Новый Кредитный Союз;3139;Москва и обл.;1 471 010,00;1 496 883,00;-25 873,00;-1,73
633;-18;Геленджик-Банк;790;Краснодарский край;1 466 247,00;1 550 289,00;-84 042,00;-5,42
634;-45;Уралфинанс;1370;Свердловская обл.;1 459 706,00;1 765 242,00;-305 536,00;-17,31
635;-2;Арт-Банк;2779;Северная Осетия — Алания;1 439 925,00;1 472 821,00;-32 896,00;-2,23
636;-23;Свенска Хандельсбанкен;3455;Москва и обл.;1 436 967,00;1 561 494,00;-124 527,00;-7,97
637;-199;Руна-Банк;3207;Москва и обл.;1 430 444,00;3 279 965,00;-1 849 521,00;-56,39
638;12;Торговый Городской Банк;3180;Тверская обл.;1 427 526,00;1 371 201,00;56 325,00;4,11
639;4;Пурпе;709;Тюменская обл.;1 424 547,00;1 396 609,00;27 938,00;2,00
640;-1;Холмск;503;Сахалинская обл.;1 421 450,00;1 433 441,00;-11 991,00;-0,84
641;27;Столичный Кредит;2853;Москва и обл.;1 413 875,00;1 291 689,00;122 186,00;9,46
642;49;Далена Банк;1948;Москва и обл.;1 412 124,00;1 185 210,00;226 914,00;19,15
643;16;БВА Банк;1684;Москва и обл.;1 409 850,00;1 344 186,00;65 664,00;4,89
644;8;Банк Реалист;2646;Москва и обл.;1 403 047,00;1 367 043,00;36 004,00;2,63
645;4;БСТ-Банк;2883;Кемеровская обл.;1 395 634,00;1 371 204,00;24 430,00;1,78
646;-27;Приобье;537;Тюменская обл.;1 392 341,00;1 542 171,00;-149 830,00;-9,72
647;-6;Московский Вексельный Банк;2697;Москва и обл.;1 387 597,00;1 400 500,00;-12 903,00;-0,92
648;5;Спутник;1071;Оренбургская обл.;1 383 999,00;1 361 538,00;22 461,00;1,65
649;12;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 381 277,00;1 332 069,00;49 208,00;3,69
650;-5;Крона-Банк;2499;Иркутская обл.;1 368 962,00;1 394 070,00;-25 108,00;-1,80
651;16;Богородский Муниципальный Банк;2992;Москва и обл.;1 341 174,00;1 294 753,00;46 421,00;3,59
652;-44;Мострансбанк;2258;Москва и обл.;1 330 257,00;1 600 637,00;-270 380,00;-16,89
653;118;Таурус Банк;655;Челябинская обл.;1 326 786,00;788 777,00;538 009,00;68,21
654;10;Тандем;1951;Москва и обл.;1 312 947,00;1 314 069,00;-1 122,00;-0,09
655;-1;Инбанк;1829;Москва и обл.;1 309 983,00;1 361 277,00;-51 294,00;-3,77
656;-10;ВЕБРР;3418;Москва и обл.;1 301 740,00;1 382 524,00;-80 784,00;-5,84
657;-9;Эргобанк;2856;Москва и обл.;1 300 942,00;1 371 710,00;-70 768,00;-5,16
658;-11;Уральский Трастовый Банк;2523;Удмуртия;1 300 506,00;1 375 444,00;-74 938,00;-5,45
659;-24;Новый Промышленный Банк;930;Москва и обл.;1 299 515,00;1 465 973,00;-166 458,00;-11,35
660;-26;Интеркоопбанк;2803;Москва и обл.;1 298 705,00;1 470 859,00;-172 154,00;-11,70
661;-47;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 297 057,00;1 558 149,00;-261 092,00;-16,76
662;4;Азимут;3154;Москва и обл.;1 291 865,00;1 309 833,00;-17 968,00;-1,37
663;-32;Объединенный Капитал;2611;Санкт-Петербург и обл.;1 273 121,00;1 493 186,00;-220 065,00;-14,74
664;19;Регионфинансбанк;3357;Москва и обл.;1 269 803,00;1 222 003,00;47 800,00;3,91
665;-21;Кемсоцинбанк;96;Кемеровская обл.;1 269 787,00;1 396 305,00;-126 518,00;-9,06
666;-15;Бумеранг;1002;Вологодская обл.;1 266 399,00;1 369 299,00;-102 900,00;-7,51
667;-27;Металлург;2877;Москва и обл.;1 263 152,00;1 404 531,00;-141 379,00;-10,07
668;13;Златкомбанк;568;Москва и обл.;1 261 967,00;1 223 569,00;38 398,00;3,14
669;9;Кредитимпэкс Банк;2037;Москва и обл.;1 257 903,00;1 234 432,00;23 471,00;1,90
670;24;Сибирский Энергетический Банк;2604;Москва и обл.;1 253 547,00;1 169 245,00;84 302,00;7,21
671;-50;КИП-Банк;2843;Москва и обл.;1 253 267,00;1 535 019,00;-281 752,00;-18,35
672;-1;ГринКомБанк;1184;Иркутская обл.;1 241 876,00;1 267 869,00;-25 993,00;-2,05
673;15;Тайм Банк;3120;Москва и обл.;1 227 249,00;1 212 909,00;14 340,00;1,18
674;-48;Новокиб;1747;Кемеровская обл.;1 212 708,00;1 511 509,00;-298 801,00;-19,77
675;22;Дон-Тексбанк;1818;Ростовская обл.;1 210 782,00;1 139 335,00;71 447,00;6,27
676;-2;Онего;2484;Карелия;1 209 317,00;1 252 932,00;-43 615,00;-3,48
677;-20;Примтеркомбанк;21;Приморский край;1 206 998,00;1 346 529,00;-139 531,00;-10,36
678;6;Русский Национальный Банк;469;Ростовская обл.;1 200 697,00;1 220 010,00;-19 313,00;-1,58
679;3;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;1 200 432,00;1 223 303,00;-22 871,00;-1,87
680;5;Стройиндбанк;155;Москва и обл.;1 194 516,00;1 219 425,00;-24 909,00;-2,04
681;-6;Радиан;1675;Иркутская обл.;1 190 241,00;1 249 526,00;-59 285,00;-4,74
682;14;Сембанк;2606;Москва и обл.;1 190 230,00;1 146 396,00;43 834,00;3,82
683;-10;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 183 568,00;1 254 964,00;-71 396,00;-5,69
684;6;Трастовый Республиканский Банк;3404;Москва и обл.;1 169 738,00;1 190 513,00;-20 775,00;-1,75
685;15;Жилкредит;1736;Москва и обл.;1 159 348,00;1 114 137,00;45 211,00;4,06
686;25;Айви Банк;2055;Москва и обл.;1 158 965,00;1 056 074,00;102 891,00;9,74
687;16;Канский;860;Красноярский край;1 158 810,00;1 106 812,00;51 998,00;4,70
688;34;Трансэнергобанк;3106;Дагестан;1 152 907,00;996 997,00;155 910,00;15,64
689;17;Академический Русский Банк;622;Москва и обл.;1 150 635,00;1 088 611,00;62 024,00;5,70
690;2;Сибэс;208;Омская обл.;1 143 591,00;1 180 726,00;-37 135,00;-3,15
691;7;Синергия;2884;Саратовская обл.;1 142 813,00;1 133 881,00;8 932,00;0,79
692;15;Унифондбанк;3416;Москва и обл.;1 139 138,00;1 071 270,00;67 868,00;6,34
693;-7;РФИ Банк;3351;Москва и обл.;1 127 407,00;1 219 171,00;-91 764,00;-7,53
694;-38;МС Банк Рус;2789;Москва и обл.;1 127 284,00;1 354 518,00;-227 234,00;-16,78
695;-26;Флора-Москва;533;Москва и обл.;1 125 419,00;1 288 579,00;-163 160,00;-12,66
696;-17;Межрегионбанк;1059;Москва и обл.;1 112 734,00;1 230 451,00;-117 717,00;-9,57
697;-4;Идеалбанк;3491;Москва и обл.;1 105 779,00;1 171 341,00;-65 562,00;-5,60
698;1;Метрополь;1639;Москва и обл.;1 104 245,00;1 120 211,00;-15 966,00;-1,43
699;3;Калуга;1151;Калужская обл.;1 100 610,00;1 107 663,00;-7 053,00;-0,64
700;12;Региональный Банк Сбережений;3367;Москва и обл.;1 097 860,00;1 054 052,00;43 808,00;4,16
701;40;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;1 090 427,00;922 724,00;167 703,00;18,17
702;2;Майкопбанк;1136;Адыгея;1 082 818,00;1 106 310,00;-23 492,00;-2,12
703;-23;Агора;3231;Москва и обл.;1 071 737,00;1 227 621,00;-155 884,00;-12,70
704;11;Максима;3379;Москва и обл.;1 070 191,00;1 028 776,00;41 415,00;4,03
705;-4;Америкэн Экспресс Банк;3460;Москва и обл.;1 067 845,00;1 109 294,00;-41 449,00;-3,74
706;48;Телекоммерц Банк;3380;Тульская обл.;1 066 390,00;865 185,00;201 205,00;23,26
707;3;Сталь Банк;2248;Москва и обл.;1 062 988,00;1 060 196,00;2 792,00;0,26
708;43;Олма-Банк;3250;Москва и обл.;1 062 743,00;877 444,00;185 299,00;21,12
709;-1;Банк Глобус;2438;Москва и обл.;1 061 374,00;1 062 415,00;-1 041,00;-0,10
710;-40;Сельмашбанк;106;Ростовская обл.;1 049 449,00;1 276 264,00;-226 815,00;-17,77
711;-16;Содружество;2923;Москва и обл.;1 042 987,00;1 149 675,00;-106 688,00;-9,28
712;21;Кетовский Коммерческий Банк;842;Курганская обл.;1 041 440,00;964 327,00;77 113,00;8,00
713;11;Банкирский Дом;2928;Санкт-Петербург и обл.;1 034 387,00;989 459,00;44 928,00;4,54
714;0;Бест Эффортс Банк;435;Москва и обл.;1 030 689,00;1 035 354,00;-4 665,00;-0,45
715;22;Яндекс Банк;3027;Москва и обл.;1 029 961,00;952 715,00;77 246,00;8,11
716;56;ИСБ;3010;Москва и обл.;1 025 359,00;787 703,00;237 656,00;30,17
717;-4;Симбирск;653;Ульяновская обл.;1 024 096,00;1 035 490,00;-11 394,00;-1,10
718;13;РЕСО Кредит;3450;Москва и обл.;1 019 728,00;969 124,00;50 604,00;5,22
719;24;Прокоммерцбанк;2996;Москва и обл.;1 015 954,00;911 649,00;104 305,00;11,44
720;-31;Северинвестбанк;2264;Белгородская обл.;1 015 518,00;1 203 581,00;-188 063,00;-15,63
721;14;Международный Расчетный Банк;3028;Москва и обл.;1 009 935,00;961 205,00;48 730,00;5,07
722;-45;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;1 003 116,00;1 237 552,00;-234 436,00;-18,94
723;-18;Смолевич;1121;Смоленская обл.;985 495,00;1 093 661,00;-108 166,00;-9,89
724;2;Первоуральскбанк;965;Свердловская обл.;985 167,00;980 914,00;4 253,00;0,43
725;-38;Рублевский;2192;Москва и обл.;985 014,00;1 213 015,00;-228 001,00;-18,80
726;-3;Алтынбанк;2070;Татарстан;984 458,00;989 830,00;-5 372,00;-0,54
727;20;Си Ди Би Банк;3339;Краснодарский край;977 221,00;894 022,00;83 199,00;9,31
728;-9;Бизнес для Бизнеса;1060;Чувашия;970 976,00;1 019 306,00;-48 330,00;-4,74
729;-8;Турбобанк;3203;Санкт-Петербург и обл.;954 130,00;1 002 309,00;-48 179,00;-4,81
730;9;Финарс Банк;2938;Москва и обл.;952 530,00;929 725,00;22 805,00;2,45
731;-1;Первый Дортрансбанк;3271;Кировская обл.;943 285,00;969 813,00;-26 528,00;-2,74
732;-5;Динамичные Системы;3439;Москва и обл.;940 788,00;980 089,00;-39 301,00;-4,01
733;7;Ноосфера;2650;Республика Алтай;940 106,00;926 723,00;13 383,00;1,44
734;12;Булгар Банк;1917;Татарстан;936 588,00;896 378,00;40 210,00;4,49
735;18;Вакобанк;1291;Псковская обл.;930 259,00;869 176,00;61 083,00;7,03
736;-2;РН Банк;170;Омская обл.;927 755,00;961 436,00;-33 681,00;-3,50
737;-5;Атлас Банк;3477;Москва и обл.;917 880,00;965 351,00;-47 471,00;-4,92
738;4;Аделантбанк;1835;Москва и обл.;916 429,00;922 027,00;-5 598,00;-0,61
739;6;ЕАТП Банк;1765;Астраханская обл.;913 853,00;905 934,00;7 919,00;0,87
740;-22;Расчетный Дом;3350;Москва и обл.;905 907,00;1 020 534,00;-114 627,00;-11,23
741;-16;Анелик РУ;3443;Москва и обл.;902 762,00;988 498,00;-85 736,00;-8,67
742;-25;Прайм Финанс;2758;Санкт-Петербург и обл.;896 707,00;1 022 101,00;-125 394,00;-12,27
743;7;Курган;2568;Курганская обл.;888 478,00;881 662,00;6 816,00;0,77
744;19;Аскания Траст;286;Москва и обл.;881 677,00;834 967,00;46 710,00;5,59
745;-1;Народный Доверительный Банк;2374;Москва и обл.;875 973,00;910 891,00;-34 918,00;-3,83
746;3;Бузулукбанк;1282;Оренбургская обл.;873 111,00;882 665,00;-9 554,00;-1,08
747;19;Мурманский Расчетный Центр;3341;Мурманская обл.;872 763,00;831 093,00;41 670,00;5,01
748;10;Леноблбанк;1003;Санкт-Петербург и обл.;862 393,00;847 255,00;15 138,00;1,79
749;18;Химик;1114;Нижегородская обл.;858 934,00;823 453,00;35 481,00;4,31
750;-22;Тетраполис;1586;Санкт-Петербург и обл.;856 623,00;980 005,00;-123 382,00;-12,59
751;-31;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;851 792,00;1 007 891,00;-156 099,00;-15,49
752;4;Башпромбанк;1006;Башкортостан;849 799,00;860 142,00;-10 343,00;-1,20
753;-24;Жилстройбанк;2769;Москва и обл.;848 656,00;974 823,00;-126 167,00;-12,94
754;-6;Инвест-Экобанк;1956;Санкт-Петербург и обл.;847 416,00;888 329,00;-40 913,00;-4,61
755;4;Спецстройбанк;236;Москва и обл.;843 868,00;841 659,00;2 209,00;0,26
756;9;Ганзакомбанк;1734;Санкт-Петербург и обл.;836 272,00;831 553,00;4 719,00;0,57
757;3;Идея Банк;430;Краснодарский край;832 332,00;841 247,00;-8 915,00;-1,06
758;3;МТИ Банк;1052;Москва и обл.;831 051,00;839 499,00;-8 448,00;-1,01
759;-43;Народный Банк;2249;Карачаево-Черкесия;824 291,00;1 023 540,00;-199 249,00;-19,47
760;9;Природа;3399;Москва и обл.;823 708,00;806 631,00;17 077,00;2,12
761;3;Арзамас;1281;Нижегородская обл.;822 492,00;834 621,00;-12 129,00;-1,45
762;-5;Почтобанк;1788;Пермская обл.;812 272,00;852 808,00;-40 536,00;-4,75
763;-11;Центр Межбанковских Расчетов;3400;Москва и обл.;810 605,00;871 960,00;-61 355,00;-7,04
764;17;Региональный Коммерческий Банк;836;Ульяновская обл.;809 977,00;751 406,00;58 571,00;7,79
765;11;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;803 995,00;768 628,00;35 367,00;4,60
766;20;Мико-Банк;3195;Москва и обл.;797 768,00;742 918,00;54 850,00;7,38
767;-31;РусьРегионБанк;685;Москва и обл.;792 243,00;959 131,00;-166 888,00;-17,40
768;5;Месед;184;Дагестан;791 907,00;780 068,00;11 839,00;1,52
769;1;Местный Кредит;3370;Москва и обл.;783 772,00;800 958,00;-17 186,00;-2,15
770;21;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;783 212,00;723 314,00;59 898,00;8,28
771;-33;Адам Интернэшнл;2232;Дагестан;782 273,00;950 357,00;-168 084,00;-17,69
772;7;Первый Клиентский Банк;3436;Москва и обл.;776 093,00;757 424,00;18 669,00;2,46
773;-18;Космос;2245;Москва и обл.;767 771,00;863 547,00;-95 776,00;-11,09
774;3;Почта Банк;650;Брянская обл.;763 490,00;767 600,00;-4 110,00;-0,54
775;15;Камчатка;2966;Камчатская обл.;761 780,00;728 424,00;33 356,00;4,58
776;8;Славянбанк;804;Новгородская обл.;759 629,00;745 241,00;14 388,00;1,93
777;3;Классик Эконом Банк;3298;Северная Осетия — Алания;754 192,00;752 459,00;1 733,00;0,23
778;24;Кутузовский;3190;Москва и обл.;753 264,00;666 363,00;86 901,00;13,04
779;17;Арсенал;3000;Москва и обл.;752 664,00;698 659,00;54 005,00;7,73
780;45;Европейский Индустриальный Банк;2503;Москва и обл.;741 842,00;546 265,00;195 577,00;35,80
781;-3;Тексбанк;2756;Карачаево-Черкесия;733 645,00;758 219,00;-24 574,00;-3,24
782;-14;Балаково-Банк;444;Саратовская обл.;730 706,00;810 102,00;-79 396,00;-9,80
783;9;ИстКом-Финанс;3435;Москва и обл.;728 115,00;717 666,00;10 449,00;1,46
784;10;Кубаньторгбанк;478;Краснодарский край;726 049,00;703 790,00;22 259,00;3,16
785;8;Кредитбанк;1035;Калмыкия;718 115,00;714 909,00;3 206,00;0,45
786;21;Инвестиционный Республиканский Банк;2571;Москва и обл.;708 258,00;640 933,00;67 325,00;10,50
787;-2;Геобанк;2027;Москва и обл.;700 256,00;743 389,00;-43 133,00;-5,80
788;-13;Ресурс-Траст;3122;Москва и обл.;688 026,00;771 759,00;-83 733,00;-10,85
789;0;Акцент;696;Оренбургская обл.;687 038,00;731 413,00;-44 375,00;-6,07
790;-2;Ростфинанс;481;Ростовская обл.;684 084,00;731 861,00;-47 777,00;-6,53
791;15;Дагестан;543;Дагестан;683 568,00;650 888,00;32 680,00;5,02
792;-9;Взаимодействие;1704;Новосибирская обл.;677 735,00;747 228,00;-69 493,00;-9,30
793;21;ФинТех;3499;Москва и обл.;677 275,00;592 626,00;84 649,00;14,28
794;-32;Рапида;3371;Москва и обл.;673 811,00;838 110,00;-164 299,00;-19,60
795;3;Плато-Банк;2071;Свердловская обл.;671 252,00;691 150,00;-19 898,00;-2,88
796;-9;Кузбассхимбанк;2868;Кемеровская обл.;669 093,00;732 027,00;-62 934,00;-8,60
797;-2;Одинбанк;3197;Москва и обл.;667 147,00;700 389,00;-33 242,00;-4,75
798;-89;Центрально-Азиатский;3037;Хакасия;663 373,00;1 061 250,00;-397 877,00;-37,49
