Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Декабрь, 2010, тыс. рублей;Ноябрь, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
531;40;Балтика;967;Санкт-Петербург и обл.;1 827 168,00;1 557 198,00;269 970,00;17,34
532;-29;Империя;2535;Москва и обл.;1 820 793,00;2 056 630,00;-235 837,00;-11,47
533;11;Финтрастбанк;3104;Москва и обл.;1 818 427,00;1 715 783,00;102 644,00;5,98
534;2;ФорБанк;2063;Алтайский край;1 813 374,00;1 797 443,00;15 931,00;0,89
535;-4;Стелла-Банк;2948;Ростовская обл.;1 807 534,00;1 852 449,00;-44 915,00;-2,42
536;-1;Мосуралбанк;2468;Москва и обл.;1 797 530,00;1 825 926,00;-28 396,00;-1,56
537;39;МФБанк;3163;Москва и обл.;1 795 557,00;1 534 998,00;260 559,00;16,97
538;14;Банк Экономический Союз;2798;Москва и обл.;1 789 908,00;1 686 540,00;103 368,00;6,13
539;10;Братский АНКБ;1144;Иркутская обл.;1 776 198,00;1 690 002,00;86 196,00;5,10
540;35;Кросна-Банк;2607;Москва и обл.;1 764 572,00;1 544 128,00;220 444,00;14,28
541;-1;Фольксваген Банк Рус;3500;Москва и обл.;1 747 362,00;1 743 085,00;4 277,00;0,25
542;-3;Выборг-Банк;720;Санкт-Петербург и обл.;1 744 009,00;1 762 431,00;-18 422,00;-1,05
543;2;Форус Банк;3457;Нижегородская обл.;1 740 995,00;1 708 568,00;32 427,00;1,90
544;50;Мегаполис;3265;Чувашия;1 740 985,00;1 437 968,00;303 017,00;21,07
545;39;Венец;524;Ульяновская обл.;1 733 601,00;1 503 719,00;229 882,00;15,29
546;40;Сберинвестбанк;1743;Свердловская обл.;1 731 310,00;1 494 998,00;236 312,00;15,81
547;11;РЕСО Кредит;3450;Москва и обл.;1 728 960,00;1 649 068,00;79 892,00;4,84
548;29;Москва-Сити;3247;Москва и обл.;1 722 869,00;1 531 574,00;191 295,00;12,49
549;12;Северный Кредит;2398;Вологодская обл.;1 717 017,00;1 606 705,00;110 312,00;6,87
550;-17;Межрегионбанк;1059;Москва и обл.;1 714 747,00;1 842 707,00;-127 960,00;-6,94
551;-4;Банк Пермь;875;Пермская обл.;1 712 696,00;1 698 465,00;14 231,00;0,84
552;-6;Профессионал Банк;2471;Москва и обл.;1 701 034,00;1 702 679,00;-1 645,00;-0,10
553;1;Костромаселькомбанк;1115;Костромская обл.;1 692 851,00;1 682 235,00;10 616,00;0,63
554;9;Вэлтон Банк;1105;Белгородская обл.;1 692 171,00;1 606 049,00;86 122,00;5,36
555;4;Липецкий Областной Банк;1794;Липецкая обл.;1 690 667,00;1 639 492,00;51 175,00;3,12
556;-8;Агророс;2860;Саратовская обл.;1 690 199,00;1 697 886,00;-7 687,00;-0,45
557;-70;Тендер-Банк;2252;Москва и обл.;1 670 572,00;2 224 914,00;-554 342,00;-24,92
558;-16;Банк Реалист;2646;Москва и обл.;1 664 634,00;1 722 119,00;-57 485,00;-3,34
559;-6;Яринтербанк;2564;Ярославская обл.;1 660 238,00;1 685 013,00;-24 775,00;-1,47
560;-42;Крыловский;456;Краснодарский край;1 660 121,00;1 982 058,00;-321 937,00;-16,24
561;-23;Гринфилдбанк;2711;Москва и обл.;1 655 942,00;1 778 595,00;-122 653,00;-6,90
562;-2;Газнефтьбанк;3223;Саратовская обл.;1 646 860,00;1 634 037,00;12 823,00;0,78
563;6;Еврокоммерц;1777;Москва и обл.;1 646 564,00;1 591 856,00;54 708,00;3,44
564;31;Объединенный Резервный Банк;937;Москва и обл.;1 642 048,00;1 436 773,00;205 275,00;14,29
565;-15;Ренессанс;1939;Москва и обл.;1 621 600,00;1 688 071,00;-66 471,00;-3,94
566;14;Банк Расчетов и Сбережений;2617;Москва и обл.;1 610 535,00;1 519 458,00;91 077,00;5,99
567;-10;Резерв;2364;Челябинская обл.;1 607 378,00;1 666 583,00;-59 205,00;-3,55
568;-1;РСКБ;2050;Москва и обл.;1 602 451,00;1 592 037,00;10 414,00;0,65
569;-14;Интеркапитал-Банк;2706;Мордовия;1 583 935,00;1 676 313,00;-92 378,00;-5,51
570;-19;Уралфинанс;1370;Свердловская обл.;1 577 916,00;1 686 808,00;-108 892,00;-6,46
571;59;Развитие;2729;Карачаево-Черкесия;1 569 863,00;1 280 568,00;289 295,00;22,59
572;13;Иваново;1763;Ивановская обл.;1 569 803,00;1 497 199,00;72 604,00;4,85
573;-17;Соколовский;2830;Москва и обл.;1 567 342,00;1 673 790,00;-106 448,00;-6,36
574;14;Владпромбанк;870;Владимирская обл.;1 564 685,00;1 480 184,00;84 501,00;5,71
575;12;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 564 340,00;1 493 956,00;70 384,00;4,71
576;-10;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 561 775,00;1 599 053,00;-37 278,00;-2,33
577;25;Михайловский ПЖСБ;2961;Волгоградская обл.;1 558 397,00;1 401 035,00;157 362,00;11,23
578;11;Йошкар-Ола;2802;Марий Эл;1 553 485,00;1 471 775,00;81 710,00;5,55
579;41;Мой Банк. Новосибирск;2787;Новосибирская обл.;1 553 145,00;1 302 406,00;250 739,00;19,25
580;11;Новация;840;Адыгея;1 550 597,00;1 466 312,00;84 285,00;5,75
581;0;Ринвестбанк;3262;Рязанская обл.;1 547 727,00;1 519 297,00;28 430,00;1,87
582;1;Уральский Трастовый Банк;2523;Удмуртия;1 547 061,00;1 507 361,00;39 700,00;2,63
583;-11;Кубанский Универсальный Банк;2898;Краснодарский край;1 545 324,00;1 556 502,00;-11 178,00;-0,72
584;-20;Межтрастбанк;2493;Москва и обл.;1 543 213,00;1 605 712,00;-62 499,00;-3,89
585;19;Сервис Резерв;2034;Москва и обл.;1 533 883,00;1 394 792,00;139 091,00;9,97
586;-13;Приско Капитал Банк;2537;Москва и обл.;1 533 532,00;1 551 190,00;-17 658,00;-1,14
587;38;Национальный Корпоративный Банк;3422;Москва и обл.;1 527 691,00;1 292 808,00;234 883,00;18,17
588;12;Спутник;1071;Оренбургская обл.;1 523 191,00;1 412 708,00;110 483,00;7,82
589;-10;Радиотехбанк;1166;Нижегородская обл.;1 521 351,00;1 519 999,00;1 352,00;0,09
590;-16;КОР;2148;Волгоградская обл.;1 512 214,00;1 545 366,00;-33 152,00;-2,15
591;6;Банк ИТБ;3128;Москва и обл.;1 509 919,00;1 418 425,00;91 494,00;6,45
592;-49;Юнистрим;3467;Москва и обл.;1 506 179,00;1 716 398,00;-210 219,00;-12,25
593;-23;Таатта;1249;Саха (Якутия);1 502 512,00;1 580 777,00;-78 265,00;-4,95
594;2;Зираат Банк;2559;Москва и обл.;1 497 973,00;1 427 639,00;70 334,00;4,93
595;-33;Регион;233;Ярославская обл.;1 496 459,00;1 606 125,00;-109 666,00;-6,83
596;-3;Саратов;330;Саратовская обл.;1 477 526,00;1 439 923,00;37 603,00;2,61
597;55;Русский Торговый Банк;2842;Москва и обл.;1 471 559,00;1 175 391,00;296 168,00;25,20
598;9;Объединенный Банк Республики;1016;Чувашия;1 469 249,00;1 374 783,00;94 466,00;6,87
599;-7;Контраст-Банк;2857;Москва и обл.;1 468 947,00;1 459 271,00;9 676,00;0,66
600;-1;Мобилбанк;532;Удмуртия;1 438 227,00;1 416 770,00;21 457,00;1,51
601;11;Нальчик;695;Кабардино-Балкария;1 433 330,00;1 349 154,00;84 176,00;6,24
602;-4;Спиритбанк;2053;Тульская обл.;1 432 575,00;1 417 377,00;15 198,00;1,07
603;12;Дом-Банк;3209;Москва и обл.;1 418 335,00;1 327 219,00;91 116,00;6,87
604;-1;Банк РМП;2574;Москва и обл.;1 417 948,00;1 398 202,00;19 746,00;1,41
605;-4;Эсидбанк;1991;Дагестан;1 413 344,00;1 412 307,00;1 037,00;0,07
606;7;Татагропромбанк;728;Татарстан;1 408 978,00;1 339 839,00;69 139,00;5,16
607;4;Современные Стандарты Бизнеса;3397;Москва и обл.;1 403 015,00;1 360 976,00;42 039,00;3,09
608;-2;Мираф-Банк;2244;Омская обл.;1 400 083,00;1 381 294,00;18 789,00;1,36
609;-4;Викинг;2;Санкт-Петербург и обл.;1 394 333,00;1 389 587,00;4 746,00;0,34
610;-28;Земкомбанк;574;Ростовская обл.;1 390 237,00;1 511 577,00;-121 340,00;-8,03
611;3;Пульс Столицы;3002;Москва и обл.;1 389 917,00;1 333 146,00;56 771,00;4,26
612;-34;Новое Время;3492;Москва и обл.;1 385 517,00;1 528 688,00;-143 171,00;-9,37
613;21;Объединенная Расчетная Система;3342;Москва и обл.;1 371 135,00;1 243 993,00;127 142,00;10,22
614;29;Национальный Банк Сбережений;1949;Ивановская обл.;1 364 834,00;1 211 858,00;152 976,00;12,62
615;9;Банк МБФИ;2073;Москва и обл.;1 356 056,00;1 293 808,00;62 248,00;4,81
616;3;Приобье;537;Тюменская обл.;1 345 119,00;1 305 690,00;39 429,00;3,02
617;-1;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 343 219,00;1 320 504,00;22 715,00;1,72
618;0;Владбизнесбанк;903;Владимирская обл.;1 342 825,00;1 311 256,00;31 569,00;2,41
619;23;Единственный;3187;Москва и обл.;1 334 152,00;1 221 433,00;112 719,00;9,23
620;61;Татсоцбанк;480;Татарстан;1 327 266,00;998 798,00;328 468,00;32,89
621;7;Вологдабанк;992;Вологодская обл.;1 320 258,00;1 285 870,00;34 388,00;2,67
622;39;Столичный Кредит;2853;Москва и обл.;1 309 665,00;1 095 202,00;214 463,00;19,58
623;3;Русский Трастовый Банк;1139;Москва и обл.;1 307 841,00;1 289 341,00;18 500,00;1,43
624;-14;Навигатор;2469;Москва и обл.;1 307 098,00;1 364 757,00;-57 659,00;-4,22
625;2;Ваш Личный Банк;1222;Иркутская обл.;1 304 984,00;1 287 251,00;17 733,00;1,38
626;5;Тандем;1951;Москва и обл.;1 300 899,00;1 273 167,00;27 732,00;2,18
627;30;Охотный Ряд;3375;Москва и обл.;1 294 690,00;1 126 027,00;168 663,00;14,98
628;4;Нарат;1902;Саратовская обл.;1 293 517,00;1 263 195,00;30 322,00;2,40
629;-6;УИК-Банк;1300;Челябинская обл.;1 285 105,00;1 296 325,00;-11 220,00;-0,87
630;6;Яндекс Банк;3027;Москва и обл.;1 282 964,00;1 238 178,00;44 786,00;3,62
631;-14;Интеркоопбанк;2803;Москва и обл.;1 279 356,00;1 314 617,00;-35 261,00;-2,68
632;7;Нерюнгрибанк;825;Саха (Якутия);1 278 471,00;1 229 264,00;49 207,00;4,00
633;-4;Рабобанк;3488;Москва и обл.;1 277 765,00;1 281 832,00;-4 067,00;-0,32
634;-25;Пурпе;709;Тюменская обл.;1 270 547,00;1 366 297,00;-95 750,00;-7,01
635;-27;Бенифит-Банк;3229;Москва и обл.;1 265 975,00;1 367 903,00;-101 928,00;-7,45
636;-14;Старооскольский Агропромбанк;1050;Белгородская обл.;1 260 477,00;1 296 827,00;-36 350,00;-2,80
637;8;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 258 366,00;1 200 537,00;57 829,00;4,82
638;10;Финансово-Промышленный Капитал;3295;Москва и обл.;1 246 491,00;1 183 965,00;62 526,00;5,28
639;1;Инвестиционный Союз;637;Москва и обл.;1 238 717,00;1 227 046,00;11 671,00;0,95
640;18;Эргобанк;2856;Москва и обл.;1 236 583,00;1 116 153,00;120 430,00;10,79
641;-8;Холмск;503;Сахалинская обл.;1 236 508,00;1 249 260,00;-12 752,00;-1,02
642;-5;Элита;1399;Калужская обл.;1 227 596,00;1 234 934,00;-7 338,00;-0,59
643;10;БСТ-Банк;2883;Кемеровская обл.;1 225 824,00;1 163 333,00;62 491,00;5,37
644;10;Богородский;1277;Нижегородская обл.;1 221 306,00;1 153 340,00;67 966,00;5,89
645;4;УМ-Банк;1441;Свердловская обл.;1 217 128,00;1 182 244,00;34 884,00;2,95
646;-5;Арт-Банк;2779;Северная Осетия — Алания;1 210 725,00;1 226 014,00;-15 289,00;-1,25
647;0;Донбанк;2984;Ростовская обл.;1 204 324,00;1 188 427,00;15 897,00;1,34
648;-2;С банк;2581;Москва и обл.;1 203 019,00;1 193 176,00;9 843,00;0,82
649;-28;Вестинтербанк;3398;Москва и обл.;1 202 644,00;1 297 113,00;-94 469,00;-7,28
650;-12;Новый Кредитный Союз;3139;Москва и обл.;1 188 208,00;1 231 776,00;-43 568,00;-3,54
651;4;Азимут;3154;Москва и обл.;1 176 919,00;1 149 561,00;27 358,00;2,38
652;-17;Невский Банк;1068;Санкт-Петербург и обл.;1 175 888,00;1 242 744,00;-66 856,00;-5,38
653;25;Екатерининский;2167;Москва и обл.;1 161 854,00;1 014 146,00;147 708,00;14,56
654;-64;Далетбанк;3049;Москва и обл.;1 155 946,00;1 469 965,00;-314 019,00;-21,36
655;7;Консервативный Коммерческий Банк;1087;Астраханская обл.;1 155 576,00;1 094 704,00;60 872,00;5,56
656;0;Приполярком;507;Тюменская обл.;1 154 023,00;1 137 310,00;16 713,00;1,47
657;26;Жилстройбанк;2769;Москва и обл.;1 153 608,00;988 604,00;165 004,00;16,69
658;-8;Геленджик-Банк;790;Краснодарский край;1 149 388,00;1 181 899,00;-32 511,00;-2,75
659;11;Златкомбанк;568;Москва и обл.;1 127 277,00;1 043 580,00;83 697,00;8,02
660;11;РТС-Банк;3401;Самарская обл.;1 107 821,00;1 041 560,00;66 261,00;6,36
661;-10;Метрополь;1639;Москва и обл.;1 105 366,00;1 176 089,00;-70 723,00;-6,01
662;3;ГринКомБанк;1184;Иркутская обл.;1 099 542,00;1 072 530,00;27 012,00;2,52
663;29;Новый Промышленный Банк;930;Москва и обл.;1 098 914,00;950 420,00;148 494,00;15,62
664;9;Великие Луки Банк;598;Псковская обл.;1 096 096,00;1 028 007,00;68 089,00;6,62
665;-1;Рублевский;2192;Москва и обл.;1 085 071,00;1 073 422,00;11 649,00;1,09
666;-7;Бумеранг;1002;Вологодская обл.;1 081 751,00;1 114 559,00;-32 808,00;-2,94
667;2;Сембанк;2606;Москва и обл.;1 072 090,00;1 051 345,00;20 745,00;1,97
668;-2;Байкалкредобанк;2990;Иркутская обл.;1 058 182,00;1 061 019,00;-2 837,00;-0,27
669;5;Богородский Муниципальный Банк;2992;Москва и обл.;1 052 930,00;1 025 847,00;27 083,00;2,64
670;5;Башпромбанк;1006;Башкортостан;1 050 881,00;1 022 962,00;27 919,00;2,73
671;-3;Трастовый Республиканский Банк;3404;Москва и обл.;1 050 828,00;1 053 603,00;-2 775,00;-0,26
672;23;Евразийский Банк;969;Забайкальский край;1 027 279,00;934 697,00;92 582,00;9,91
673;7;Инбанк;1829;Москва и обл.;1 026 403,00;1 007 494,00;18 909,00;1,88
674;50;Эльбин;2267;Дагестан;1 025 861,00;844 113,00;181 748,00;21,53
675;7;Русский Национальный Банк;469;Ростовская обл.;1 023 056,00;995 051,00;28 005,00;2,81
676;8;Тексбанк;2756;Карачаево-Черкесия;1 021 822,00;987 841,00;33 981,00;3,44
677;9;Промсельхозбанк;538;Москва и обл.;1 020 817,00;975 012,00;45 805,00;4,70
678;39;Кредитинвест;1197;Дагестан;1 019 081,00;867 396,00;151 685,00;17,49
679;-16;Диг-Банк;2423;Северная Осетия — Алания;1 018 101,00;1 086 338,00;-68 237,00;-6,28
680;-1;Крона-Банк;2499;Иркутская обл.;1 011 564,00;1 012 663,00;-1 099,00;-0,11
681;-37;Первый Клиентский Банк;3436;Москва и обл.;1 011 008,00;1 205 296,00;-194 288,00;-16,12
682;5;Радиан;1675;Иркутская обл.;1 001 001,00;972 552,00;28 449,00;2,93
683;10;Калуга;1151;Калужская обл.;998 532,00;949 211,00;49 321,00;5,20
684;-7;Регионфинансбанк;3357;Москва и обл.;994 940,00;1 020 331,00;-25 391,00;-2,49
685;-18;Флора-Москва;533;Москва и обл.;994 145,00;1 057 397,00;-63 252,00;-5,98
686;5;Дон-Тексбанк;1818;Ростовская обл.;993 948,00;954 575,00;39 373,00;4,12
687;-2;Сибэс;208;Омская обл.;991 913,00;980 753,00;11 160,00;1,14
688;9;ИпоТек Банк — Северо-Западный филиал;0;Россия;979 065,00;919 442,00;59 623,00;6,48
689;11;Жилкредит;1736;Москва и обл.;978 145,00;911 856,00;66 289,00;7,27
690;36;Народный Доверительный Банк;2374;Москва и обл.;974 052,00;842 074,00;131 978,00;15,67
691;-19;Ноосфера;2650;Республика Алтай;963 014,00;1 035 116,00;-72 102,00;-6,97
692;44;Сельмашбанк;106;Ростовская обл.;959 368,00;802 758,00;156 610,00;19,51
693;21;Проинвестбанк;784;Пермская обл.;954 256,00;871 104,00;83 152,00;9,55
694;2;Московский Вексельный Банк;2697;Москва и обл.;951 823,00;933 679,00;18 144,00;1,94
695;7;Саммит Банк;85;Приморский край;948 363,00;898 108,00;50 255,00;5,60
696;2;Кредитимпэкс Банк;2037;Москва и обл.;944 508,00;915 560,00;28 948,00;3,16
697;11;Местный Кредит;3370;Москва и обл.;942 998,00;884 007,00;58 991,00;6,67
698;7;Торговый Городской Банк;3180;Тверская обл.;929 929,00;889 862,00;40 067,00;4,50
699;-23;Арксбанк;1868;Москва и обл.;927 131,00;1 022 735,00;-95 604,00;-9,35
700;11;Металлург;2877;Москва и обл.;926 680,00;875 586,00;51 094,00;5,84
701;17;Унифондбанк;3416;Москва и обл.;917 202,00;859 799,00;57 403,00;6,68
702;18;Синергия;2884;Саратовская обл.;908 895,00;856 321,00;52 574,00;6,14
703;16;Северинвестбанк;2264;Белгородская обл.;907 082,00;856 769,00;50 313,00;5,87
704;-10;Алтынбанк;2070;Татарстан;904 874,00;941 008,00;-36 134,00;-3,84
705;5;Риал-Кредит;3393;Москва и обл.;903 690,00;876 219,00;27 471,00;3,14
706;0;Республиканский Кредитный Альянс;3017;Москва и обл.;901 522,00;889 045,00;12 477,00;1,40
707;0;Аскания Траст;286;Москва и обл.;901 229,00;888 078,00;13 151,00;1,48
708;-20;Церих;2627;Москва и обл.;898 835,00;970 359,00;-71 524,00;-7,37
709;7;Банкирский Дом;2928;Санкт-Петербург и обл.;896 316,00;869 470,00;26 846,00;3,09
710;2;Стройиндбанк;155;Москва и обл.;891 560,00;874 304,00;17 256,00;1,97
711;27;Вэлкомбанк;589;Ставропольский край;888 621,00;795 692,00;92 929,00;11,68
712;9;Одинбанк;3197;Москва и обл.;885 416,00;853 911,00;31 505,00;3,69
713;-10;Межрегиональный Клиринговый Банк;2543;Москва и обл.;885 262,00;894 087,00;-8 825,00;-0,99
714;-5;Тайм Банк;3120;Москва и обл.;883 591,00;879 325,00;4 266,00;0,49
715;17;Верхне-Волжский Нефтебанк;3033;Нижегородская обл.;878 159,00;819 371,00;58 788,00;7,17
716;13;Первоуральскбанк;965;Свердловская обл.;873 876,00;831 418,00;42 458,00;5,11
717;6;Онего;2484;Карелия;873 021,00;849 434,00;23 587,00;2,78
718;-19;Агора;3231;Москва и обл.;869 795,00;914 379,00;-44 584,00;-4,88
719;15;БВА Банк;1684;Москва и обл.;868 971,00;810 655,00;58 316,00;7,19
720;7;Майкопбанк;1136;Адыгея;865 819,00;840 177,00;25 642,00;3,05
721;-8;Финанс Бизнес Банк;520;Краснодарский край;863 883,00;872 592,00;-8 709,00;-1,00
722;20;Военно-Промышленный Банк;3065;Москва и обл.;860 567,00;779 825,00;80 742,00;10,35
723;18;Первый Дортрансбанк;3271;Кировская обл.;855 794,00;781 588,00;74 206,00;9,49
724;26;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;846 886,00;750 972,00;95 914,00;12,77
725;-65;Сталь Банк;2248;Москва и обл.;846 215,00;1 104 021,00;-257 806,00;-23,35
726;242;Тайдон;2085;Кемеровская обл.;842 199,00;150 757,00;691 442,00;458,65
727;32;Руна-Банк;3207;Москва и обл.;840 103,00;716 935,00;123 168,00;17,18
728;0;Анелик РУ;3443;Москва и обл.;830 938,00;833 290,00;-2 352,00;-0,28
729;38;Апабанк;2404;Москва и обл.;829 963,00;670 657,00;159 306,00;23,75
730;3;Канский;860;Красноярский край;828 513,00;816 011,00;12 502,00;1,53
731;4;Содружество;2923;Москва и обл.;828 495,00;802 790,00;25 705,00;3,20
732;-31;Почта Банк;650;Брянская обл.;819 294,00;900 263,00;-80 969,00;-8,99
733;-29;Примтеркомбанк;21;Приморский край;817 800,00;890 528,00;-72 728,00;-8,17
734;3;Верхневолжский;1084;Ярославская обл.;816 844,00;801 714,00;15 130,00;1,89
735;11;Спецстройбанк;236;Москва и обл.;815 244,00;769 185,00;46 059,00;5,99
736;3;Неополис-Банк;2809;Москва и обл.;800 913,00;787 370,00;13 543,00;1,72
737;14;КИП-Банк;2843;Москва и обл.;796 921,00;750 716,00;46 205,00;6,15
738;9;Кемсоцинбанк;96;Кемеровская обл.;788 118,00;768 629,00;19 489,00;2,54
739;6;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;785 047,00;769 892,00;15 155,00;1,97
740;-10;Динамичные Системы;3439;Москва и обл.;783 063,00;829 449,00;-46 386,00;-5,59
741;38;Еврокапитал-Альянс;2672;Дагестан;778 304,00;641 232,00;137 072,00;21,38
742;10;ЕАТП Банк;1765;Астраханская обл.;776 383,00;748 458,00;27 925,00;3,73
743;-21;Максима;3379;Москва и обл.;774 645,00;850 424,00;-75 779,00;-8,91
744;5;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;774 278,00;755 992,00;18 286,00;2,42
745;-20;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;771 974,00;843 921,00;-71 947,00;-8,53
746;-56;Эко-Инвест;3116;Москва и обл.;768 425,00;965 390,00;-196 965,00;-20,40
747;14;МС Банк Рус;2789;Москва и обл.;767 686,00;710 465,00;57 221,00;8,05
748;0;Бузулукбанк;1282;Оренбургская обл.;766 277,00;756 273,00;10 004,00;1,32
749;5;Аделантбанк;1835;Москва и обл.;763 349,00;733 542,00;29 807,00;4,06
750;10;Булгар Банк;1917;Татарстан;762 364,00;714 918,00;47 446,00;6,64
751;-7;МФТ-Банк;3356;Москва и обл.;761 800,00;770 748,00;-8 948,00;-1,16
752;29;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;756 708,00;634 501,00;122 207,00;19,26
753;33;Трансэнергобанк;3106;Дагестан;756 603,00;625 518,00;131 085,00;20,96
754;-14;Балаково-Банк;444;Саратовская обл.;746 394,00;781 930,00;-35 536,00;-4,54
755;13;Кетовский Коммерческий Банк;842;Курганская обл.;746 130,00;669 269,00;76 861,00;11,48
756;-1;Русско-Германский Торговый Банк;2747;Москва и обл.;745 466,00;729 817,00;15 649,00;2,14
757;14;Инвест-Экобанк;1956;Санкт-Петербург и обл.;737 415,00;666 623,00;70 792,00;10,62
758;-15;Объединенный Капитал;2611;Санкт-Петербург и обл.;730 210,00;774 220,00;-44 010,00;-5,68
759;14;Далена Банк;1948;Москва и обл.;723 499,00;663 386,00;60 113,00;9,06
760;-7;Турбобанк;3203;Санкт-Петербург и обл.;716 531,00;738 710,00;-22 179,00;-3,00
761;-5;Смолевич;1121;Смоленская обл.;716 429,00;722 294,00;-5 865,00;-0,81
762;2;Финарс Банк;2938;Москва и обл.;716 394,00;676 994,00;39 400,00;5,82
763;-5;Месед;184;Дагестан;714 251,00;719 887,00;-5 636,00;-0,78
764;14;Центрально-Европейский Банк;2670;Москва и обл.;711 142,00;648 032,00;63 110,00;9,74
765;1;Химик;1114;Нижегородская обл.;706 392,00;673 396,00;32 996,00;4,90
766;-35;Ресурс-Траст;3122;Москва и обл.;706 096,00;825 859,00;-119 763,00;-14,50
767;-78;Арсенал;3000;Москва и обл.;705 027,00;969 696,00;-264 669,00;-27,29
768;-11;Почтобанк;1788;Пермская обл.;701 266,00;721 240,00;-19 974,00;-2,77
769;34;РусьРегионБанк;685;Москва и обл.;692 839,00;569 562,00;123 277,00;21,64
770;-5;Конфидэнс Банк;970;Костромская обл.;688 327,00;674 428,00;13 899,00;2,06
771;52;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;687 737,00;503 261,00;184 476,00;36,66
772;50;Академический Русский Банк;622;Москва и обл.;686 085,00;507 212,00;178 873,00;35,27
773;16;Мико-Банк;3195;Москва и обл.;680 989,00;615 127,00;65 862,00;10,71
774;10;Взаимодействие;1704;Новосибирская обл.;679 411,00;627 194,00;52 217,00;8,33
775;37;Объединенный Кредитный Банк;1118;Владимирская обл.;678 275,00;535 771,00;142 504,00;26,60
776;-2;Народный Банк;2249;Карачаево-Черкесия;675 075,00;662 177,00;12 898,00;1,95
777;8;МТИ Банк;1052;Москва и обл.;670 606,00;625 546,00;45 060,00;7,20
778;-6;Симбирск;653;Ульяновская обл.;670 490,00;666 262,00;4 228,00;0,63
779;60;Элекснет;3314;Москва и обл.;659 283,00;452 590,00;206 693,00;45,67
780;19;Курган;2568;Курганская обл.;658 123,00;592 186,00;65 937,00;11,13
781;17;Тетраполис;1586;Санкт-Петербург и обл.;652 826,00;594 323,00;58 503,00;9,84
782;-67;Финчер;3486;Москва и обл.;651 109,00;870 924,00;-219 815,00;-25,24
783;7;Индустриальный Сберегательный Банк;3175;Москва и обл.;647 415,00;609 889,00;37 526,00;6,15
784;22;Межотраслевая Банковская Корпорация;3471;Москва и обл.;645 749,00;558 226,00;87 523,00;15,68
785;-9;Ратибор-Банк;2174;Москва и обл.;644 346,00;659 390,00;-15 044,00;-2,28
786;-11;Центрально-Азиатский;3037;Хакасия;644 226,00;659 513,00;-15 287,00;-2,32
787;-17;Русский Банк Сбережений;779;Ставропольский край;642 822,00;667 074,00;-24 252,00;-3,64
788;-8;РФИ Банк;3351;Москва и обл.;638 138,00;637 775,00;363,00;0,06
789;-7;Кредит Экспресс;3186;Ростовская обл.;636 200,00;633 274,00;2 926,00;0,46
790;21;Прокоммерцбанк;2996;Москва и обл.;634 462,00;538 460,00;96 002,00;17,83
791;1;Арзамас;1281;Нижегородская обл.;622 979,00;604 574,00;18 405,00;3,04
792;-15;Региональный Банк Сбережений;3367;Москва и обл.;622 129,00;655 931,00;-33 802,00;-5,15
793;-24;Трансинвестбанк;3238;Москва и обл.;611 023,00;668 972,00;-57 949,00;-8,66
794;10;Прайм Финанс;2758;Санкт-Петербург и обл.;609 822,00;569 405,00;40 417,00;7,10
795;20;Москва;1661;Москва и обл.;606 190,00;527 986,00;78 204,00;14,81
796;12;Банк Долгосрочного Кредитования;3391;Москва и обл.;604 336,00;550 950,00;53 386,00;9,69
797;-14;Центр Межбанковских Расчетов;3400;Москва и обл.;595 979,00;631 978,00;-35 999,00;-5,70
798;2;Старый Кремль;2657;Москва и обл.;595 910,00;587 032,00;8 878,00;1,51
799;2;Кодекс;2746;Москва и обл.;595 057,00;583 888,00;11 169,00;1,91
800;104;Атлас Банк;3477;Москва и обл.;594 736,00;303 011,00;291 725,00;96,28
801;20;Ганзакомбанк;1734;Санкт-Петербург и обл.;593 251,00;510 067,00;83 184,00;16,31
802;-11;Акцент;696;Оренбургская обл.;593 162,00;608 993,00;-15 831,00;-2,60
803;-9;Востокбизнесбанк;1342;Приморский край;591 235,00;602 123,00;-10 888,00;-1,81
804;-41;ИСБ;3010;Москва и обл.;590 739,00;704 263,00;-113 524,00;-16,12
805;0;Камчатка;2966;Камчатская обл.;581 071,00;560 561,00;20 510,00;3,66
806;24;Тревел Банк;531;Москва и обл.;573 599,00;479 679,00;93 920,00;19,58
807;26;Кубаньторгбанк;478;Краснодарский край;564 878,00;472 578,00;92 300,00;19,53
808;8;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;556 885,00;524 942,00;31 943,00;6,09
809;9;Агроинкомбанк;1946;Астраханская обл.;556 668,00;517 120,00;39 548,00;7,65
