Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Август, 2010, тыс. рублей;Июль, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
260;7;НОМОС-Банк-Сибирь;410;Новосибирская обл.;6 635 918,00;6 484 019,00;151 899,00;2,34
261;-1;Финпромбанк (ФПБ Банк);2157;Москва и обл.;6 625 659,00;6 709 564,00;-83 905,00;-1,25
262;-6;Русьуниверсалбанк;3293;Москва и обл.;6 561 545,00;6 738 621,00;-177 076,00;-2,63
263;-5;Ярсоцбанк;828;Ярославская обл.;6 556 586,00;6 727 371,00;-170 785,00;-2,54
264;-1;Гарант-Инвест;2576;Москва и обл.;6 534 043,00;6 615 702,00;-81 659,00;-1,23
265;5;МАСТ-Банк;3267;Москва и обл.;6 505 342,00;6 339 260,00;166 082,00;2,62
266;5;Роскомснаббанк (бывш. Башкомснаббанк);1398;Башкортостан;6 484 061,00;6 100 955,00;383 106,00;6,28
267;-2;Евразбанк;1676;Москва и обл.;6 441 863,00;6 593 915,00;-152 052,00;-2,31
268;4;Банк на Гончарной (бывш. Япы Креди Банк Москва);2555;Москва и обл.;6 386 926,00;6 086 803,00;300 123,00;4,93
269;-16;Руснарбанк;3403;Москва и обл.;6 345 526,00;6 786 127,00;-440 601,00;-6,49
270;10;Банк «Советский»;558;Санкт-Петербург и обл.;6 333 664,00;5 767 831,00;565 833,00;9,81
271;2;Европейский;1616;Калининградская обл.;6 195 035,00;6 055 094,00;139 941,00;2,31
272;3;Банк Раунд;2506;Москва и обл.;6 118 901,00;5 996 449,00;122 452,00;2,04
273;33;Русский Земельный Банк;2810;Москва и обл.;6 108 297,00;4 891 379,00;1 216 918,00;24,88
274;-10;Бинбанк Мурманск;1276;Мурманская обл.;6 108 119,00;6 601 695,00;-493 576,00;-7,48
275;-1;Русь;704;Оренбургская обл.;6 053 871,00;6 053 965,00;-94,00;-0,00
276;-15;Огни Москвы;2328;Москва и обл.;5 894 210,00;6 652 651,00;-758 441,00;-11,40
277;0;Банк Акцепт;567;Новосибирская обл.;5 881 974,00;5 902 556,00;-20 582,00;-0,35
278;1;Квантмобайл Банк;1189;Омская обл.;5 874 407,00;5 781 796,00;92 611,00;1,60
279;-3;Национальный Банк Развития Бизнеса;2795;Москва и обл.;5 871 153,00;5 920 604,00;-49 451,00;-0,84
280;-2;Югра;880;Тюменская обл.;5 848 879,00;5 848 263,00;616,00;0,01
281;1;Альба Альянс;2593;Москва и обл.;5 825 491,00;5 743 326,00;82 165,00;1,43
282;19;Новый Московский Банк;2932;Москва и обл.;5 763 178,00;5 217 191,00;545 987,00;10,47
283;3;КС Банк;1752;Мордовия;5 753 023,00;5 551 090,00;201 933,00;3,64
284;-1;АФ Банк;991;Башкортостан;5 677 729,00;5 688 154,00;-10 425,00;-0,18
285;10;Фининвест;671;Москва и обл.;5 670 612,00;5 283 204,00;387 408,00;7,33
286;-29;Банк Инноваций и Развития;2647;Москва и обл.;5 635 207,00;6 727 907,00;-1 092 700,00;-16,24
287;1;Кузнецкбизнесбанк;1158;Кемеровская обл.;5 592 671,00;5 445 794,00;146 877,00;2,70
288;-3;БайкалБанк;2632;Бурятия;5 556 289,00;5 592 672,00;-36 383,00;-0,65
289;2;Томскпромстройбанк;1720;Томская обл.;5 479 229,00;5 343 480,00;135 749,00;2,54
290;2;Адмиралтейский;3054;Москва и обл.;5 471 729,00;5 326 147,00;145 582,00;2,73
291;6;Банк Оранжевый;1659;Санкт-Петербург и обл.;5 461 409,00;5 261 209,00;200 200,00;3,81
292;7;БКС Банк;101;Новосибирская обл.;5 421 280,00;5 245 208,00;176 072,00;3,36
293;0;ПИР Банк;2655;Москва и обл.;5 409 403,00;5 310 441,00;98 962,00;1,86
294;-4;Славянский Кредит;2960;Москва и обл.;5 364 508,00;5 393 247,00;-28 739,00;-0,53
295;1;Русич Центр Банк;2793;Москва и обл.;5 313 514,00;5 280 740,00;32 774,00;0,62
296;-7;Волга-Кредит;1153;Самарская обл.;5 311 834,00;5 412 134,00;-100 300,00;-1,85
297;15;Метробанк;2548;Москва и обл.;5 245 760,00;4 797 433,00;448 327,00;9,35
298;2;ПВ-Банк;634;Ульяновская обл.;5 238 935,00;5 235 955,00;2 980,00;0,06
299;4;Кредит-Москва;5;Москва и обл.;5 237 980,00;5 025 809,00;212 171,00;4,22
300;-2;Муниципальный Камчатпрофитбанк;2103;Камчатская обл.;5 198 389,00;5 245 779,00;-47 390,00;-0,90
301;-17;Хованский;2145;Москва и обл.;5 195 803,00;5 621 581,00;-425 778,00;-7,57
302;0;Сибирьгазбанк;3042;Тюменская обл.;5 185 090,00;5 167 667,00;17 423,00;0,34
303;-9;Датабанк;646;Удмуртия;5 182 857,00;5 291 232,00;-108 375,00;-2,05
304;9;Пушкино;391;Москва и обл.;5 143 353,00;4 766 194,00;377 159,00;7,91
305;51;Ю Би Эс Банк;3463;Москва и обл.;5 134 269,00;3 723 733,00;1 410 536,00;37,88
306;100;Городской Ипотечный Банк;1627;Москва и обл.;5 087 063,00;2 961 768,00;2 125 295,00;71,76
307;13;Денизбанк Москва;3330;Москва и обл.;5 079 206,00;4 646 805,00;432 401,00;9,31
308;18;Кузнецкий Мост;2254;Москва и обл.;5 049 086,00;4 447 761,00;601 325,00;13,52
309;1;Ростпромстройбанк;1705;Ростовская обл.;5 003 179,00;4 821 473,00;181 706,00;3,77
310;-23;Замоскворецкий;1640;Москва и обл.;4 995 900,00;5 499 380,00;-503 480,00;-9,16
311;-4;Уралфинпромбанк;3119;Свердловская обл.;4 956 507,00;4 865 094,00;91 413,00;1,88
312;13;Платина;2347;Москва и обл.;4 893 061,00;4 487 631,00;405 430,00;9,03
313;1;Потенциал;1019;Самарская обл.;4 855 923,00;4 753 857,00;102 066,00;2,15
314;8;РусЮгбанк;2093;Волгоградская обл.;4 835 791,00;4 619 675,00;216 116,00;4,68
315;12;Объединенный Банк Промышленных Инвестиций;2626;Москва и обл.;4 806 056,00;4 418 750,00;387 306,00;8,77
316;-8;Белгородсоцбанк;760;Белгородская обл.;4 786 812,00;4 844 492,00;-57 680,00;-1,19
317;-2;Бинбанк Тверь;777;Тверская обл.;4 775 746,00;4 752 834,00;22 912,00;0,48
318;-91;Бэнк оф Чайна;2309;Москва и обл.;4 722 421,00;7 899 244,00;-3 176 823,00;-40,22
319;4;Региональный Банк Развития;2782;Башкортостан;4 708 977,00;4 566 967,00;142 010,00;3,11
320;56;СЭБ Банк;3235;Санкт-Петербург и обл.;4 707 757,00;3 460 110,00;1 247 647,00;36,06
321;-16;Бинбанк Столица;3052;Москва и обл.;4 698 672,00;4 919 130,00;-220 458,00;-4,48
322;2;Первый Экспресс;3237;Тульская обл.;4 640 267,00;4 522 141,00;118 126,00;2,61
323;-2;Унифин;2654;Москва и обл.;4 613 586,00;4 641 577,00;-27 991,00;-0,60
324;-5;Ишбанк;2867;Москва и обл.;4 533 037,00;4 675 403,00;-142 366,00;-3,04
325;8;Традо-Банк;1065;Москва и обл.;4 526 907,00;4 238 480,00;288 427,00;6,80
326;-22;Межпромбанк Плюс;3282;Москва и обл.;4 506 328,00;4 935 062,00;-428 734,00;-8,69
327;-18;СИАБ;3245;Санкт-Петербург и обл.;4 449 910,00;4 833 020,00;-383 110,00;-7,93
328;13;Рублев;3098;Москва и обл.;4 418 711,00;4 100 056,00;318 655,00;7,77
329;0;АктивКапитал Банк;3006;Самарская обл.;4 405 696,00;4 282 306,00;123 390,00;2,88
330;-19;Империя;2535;Москва и обл.;4 393 579,00;4 797 828,00;-404 249,00;-8,43
331;9;Северный Народный Банк;2721;Коми;4 320 926,00;4 108 804,00;212 122,00;5,16
332;-16;Вега-Банк;3270;Москва и обл.;4 305 201,00;4 737 577,00;-432 376,00;-9,13
333;6;Банк Казани;708;Татарстан;4 304 464,00;4 130 758,00;173 706,00;4,21
334;-6;Рускобанк;138;Санкт-Петербург и обл.;4 266 095,00;4 318 931,00;-52 836,00;-1,22
335;13;НИКО-Банк;702;Оренбургская обл.;4 262 273,00;3 926 758,00;335 515,00;8,54
336;6;ФДБ;3071;Москва и обл.;4 197 616,00;4 058 458,00;139 158,00;3,43
337;-19;Экспресс-Кредит;210;Москва и обл.;4 195 568,00;4 682 264,00;-486 696,00;-10,39
338;8;ОПМ-Банк;2734;Москва и обл.;4 178 741,00;3 927 399,00;251 342,00;6,40
339;-3;Трансстройбанк;2807;Москва и обл.;4 133 036,00;4 157 240,00;-24 204,00;-0,58
340;-6;Банк Торгового Финансирования;1982;Москва и обл.;4 097 436,00;4 220 068,00;-122 632,00;-2,91
341;-9;Данске Банк;3307;Санкт-Петербург и обл.;4 081 716,00;4 242 061,00;-160 345,00;-3,78
342;-11;Финам Банк;2799;Москва и обл.;4 049 873,00;4 247 754,00;-197 881,00;-4,66
343;8;Сибсоцбанк;2015;Алтайский край;4 039 976,00;3 894 371,00;145 605,00;3,74
344;-6;Башинвестбанк;2189;Башкортостан;4 039 314,00;4 152 458,00;-113 144,00;-2,72
345;-1;Тусар;2712;Москва и обл.;4 037 521,00;4 025 301,00;12 220,00;0,30
346;13;Ури Банк;3479;Москва и обл.;4 031 259,00;3 694 272,00;336 987,00;9,12
347;-12;Международный Инвестиционный Банк;2742;Москва и обл.;4 021 573,00;4 195 425,00;-173 852,00;-4,14
348;-18;Автоторгбанк;2776;Москва и обл.;3 972 982,00;4 263 268,00;-290 286,00;-6,81
349;-6;Экспресс;3084;Дагестан;3 948 126,00;4 027 581,00;-79 455,00;-1,97
350;-3;Енисейский Объединенный Банк;2645;Красноярский край;3 917 809,00;3 926 784,00;-8 975,00;-0,23
351;11;Смартбанк;3408;Москва и обл.;3 883 848,00;3 644 453,00;239 395,00;6,57
352;-3;Аверс;415;Татарстан;3 883 065,00;3 921 590,00;-38 525,00;-0,98
353;54;Сиббизнесбанк;2539;Тюменская обл.;3 848 876,00;2 952 373,00;896 503,00;30,37
354;-2;Банк на Красных Воротах;2472;Москва и обл.;3 836 172,00;3 880 149,00;-43 977,00;-1,13
355;3;Юг-Инвестбанк;2772;Краснодарский край;3 818 108,00;3 713 128,00;104 980,00;2,83
356;5;Актив Банк;2529;Мордовия;3 796 968,00;3 674 407,00;122 561,00;3,34
357;11;Сибнефтебанк;385;Тюменская обл.;3 792 093,00;3 587 285,00;204 808,00;5,71
358;-41;Славия;2664;Москва и обл.;3 775 754,00;4 705 809,00;-930 055,00;-19,76
359;7;Национальный Залоговый Банк;2944;Москва и обл.;3 753 690,00;3 601 301,00;152 389,00;4,23
360;-10;Бланк Банк;2368;Москва и обл.;3 731 858,00;3 901 989,00;-170 131,00;-4,36
361;-4;Мир Бизнес Банк;3396;Москва и обл.;3 730 674,00;3 716 580,00;14 094,00;0,38
362;3;Уралкапиталбанк;2519;Башкортостан;3 722 714,00;3 607 508,00;115 206,00;3,19
363;-10;Евромет;2902;Москва и обл.;3 712 896,00;3 784 789,00;-71 893,00;-1,90
364;-27;Хлебобанк;1812;Москва и обл.;3 706 896,00;4 156 807,00;-449 911,00;-10,82
365;6;Монолит;1967;Москва и обл.;3 692 205,00;3 526 462,00;165 743,00;4,70
366;-3;Росавтобанк;2767;Москва и обл.;3 657 244,00;3 621 707,00;35 537,00;0,98
367;110;Киви Банк;2241;Москва и обл.;3 640 080,00;2 239 574,00;1 400 506,00;62,53
368;2;Международный Коммерческий Банк;2524;Москва и обл.;3 609 273,00;3 538 197,00;71 076,00;2,01
369;12;Автоградбанк;1455;Татарстан;3 603 326,00;3 367 515,00;235 811,00;7,00
370;7;Зернобанк;2337;Алтайский край;3 597 563,00;3 435 337,00;162 226,00;4,72
371;-11;Лесбанк;1598;Москва и обл.;3 551 282,00;3 691 920,00;-140 638,00;-3,81
372;2;Белгородпромстройбанк;1816;Белгородская обл.;3 489 329,00;3 487 719,00;1 610,00;0,05
373;6;Евроальянс;1781;Ивановская обл.;3 482 635,00;3 409 418,00;73 217,00;2,15
374;6;Кранбанк;2271;Ивановская обл.;3 480 140,00;3 374 810,00;105 330,00;3,12
375;7;Чувашкредитпромбанк;1280;Чувашия;3 475 490,00;3 349 982,00;125 508,00;3,75
376;17;Межрегиональный промышленно-строительный банк;752;Мордовия;3 449 728,00;3 099 466,00;350 262,00;11,30
377;6;Московский Нефтехимический Банк;1411;Москва и обл.;3 412 918,00;3 326 203,00;86 715,00;2,61
378;-14;Стратегия;2801;Москва и обл.;3 395 657,00;3 619 165,00;-223 508,00;-6,18
379;8;Солид Банк;1329;Камчатская обл.;3 392 961,00;3 193 699,00;199 262,00;6,24
380;5;Тихоокеанский Внешторгбанк;1378;Сахалинская обл.;3 367 789,00;3 255 682,00;112 107,00;3,44
381;-14;Международный Банк Развития;2704;Москва и обл.;3 344 167,00;3 599 247,00;-255 080,00;-7,09
382;2;Проминвестбанк;2433;Москва и обл.;3 337 049,00;3 276 724,00;60 325,00;1,84
383;-5;Банк Кремлевский;2905;Москва и обл.;3 323 891,00;3 412 527,00;-88 636,00;-2,60
384;-11;Межрегиональный Почтовый Банк;3171;Москва и обл.;3 310 148,00;3 495 840,00;-185 692,00;-5,31
385;1;ВостСибтранскомбанк;2731;Иркутская обл.;3 307 174,00;3 246 804,00;60 370,00;1,86
386;2;Витас Банк;1955;Москва и обл.;3 303 924,00;3 189 144,00;114 780,00;3,60
387;-12;Дил-Банк;3384;Москва и обл.;3 298 649,00;3 469 362,00;-170 713,00;-4,92
388;-19;Донинвест;1617;Ростовская обл.;3 282 964,00;3 558 034,00;-275 070,00;-7,73
389;9;Роял Кредит Банк;783;Хабаровский край;3 153 016,00;3 045 026,00;107 990,00;3,55
390;54;Преодоление;2649;Москва и обл.;3 145 936,00;2 579 289,00;566 647,00;21,97
391;0;Бинбанк Смоленск;1957;Смоленская обл.;3 143 491,00;3 133 240,00;10 251,00;0,33
392;67;Платежный Центр;3166;Новосибирская обл.;3 141 260,00;2 464 004,00;677 256,00;27,49
393;-1;Ассоциация;732;Нижегородская обл.;3 121 957,00;3 118 631,00;3 326,00;0,11
394;-5;Горбанк;2982;Санкт-Петербург и обл.;3 117 044,00;3 147 373,00;-30 329,00;-0,96
395;-50;Генбанк;2490;Москва и обл.;3 113 616,00;4 007 864,00;-894 248,00;-22,31
396;22;Софрино;2972;Москва и обл.;3 091 218,00;2 870 806,00;220 412,00;7,68
397;-1;Ипотека-Инвест;3070;Татарстан;3 082 917,00;3 072 272,00;10 645,00;0,35
398;3;Азия-Инвест Банк;3303;Москва и обл.;3 069 757,00;3 014 640,00;55 117,00;1,83
399;21;Крокус-Банк;2682;Москва и обл.;3 067 886,00;2 857 356,00;210 530,00;7,37
400;9;Капитал;575;Москва и обл.;3 062 186,00;2 939 831,00;122 355,00;4,16
401;18;Профессионал Банк;3296;Москва и обл.;3 060 829,00;2 869 976,00;190 853,00;6,65
402;-12;Сумитомо Мицуи Рус Банк;3494;Москва и обл.;3 058 638,00;3 143 157,00;-84 519,00;-2,69
403;-48;Руссобанк;2313;Москва и обл.;3 058 166,00;3 737 142,00;-678 976,00;-18,17
404;-10;;;;3 048 478,00;3 082 127,00;-33 649,00;-1,09
405;12;Дагэнергобанк;3286;Дагестан;3 047 627,00;2 885 539,00;162 088,00;5,62
406;-11;Новобанк;1352;Новгородская обл.;3 019 529,00;3 080 419,00;-60 890,00;-1,98
407;-10;РАМ Банк;3480;Москва и обл.;3 015 683,00;3 062 661,00;-46 978,00;-1,53
408;18;Уралпромбанк;2964;Челябинская обл.;2 997 322,00;2 800 497,00;196 825,00;7,03
409;-7;Банкхаус Эрбе;1717;Москва и обл.;2 990 689,00;3 004 438,00;-13 749,00;-0,46
410;-5;ИТ Банк;2609;Омская обл.;2 986 220,00;2 965 089,00;21 131,00;0,71
411;22;АйСиБиСи Банк;3475;Москва и обл.;2 981 463,00;2 729 133,00;252 330,00;9,25
412;18;Волжский Социальный Банк;2428;Самарская обл.;2 976 934,00;2 787 172,00;189 762,00;6,81
413;1;Хакасский Муниципальный Банк;1049;Хакасия;2 968 017,00;2 908 663,00;59 354,00;2,04
414;-6;Нижневолжский Коммерческий Банк;931;Саратовская обл.;2 943 385,00;2 940 814,00;2 571,00;0,09
415;-16;Лайтбанк;3177;Москва и обл.;2 941 395,00;3 028 805,00;-87 410,00;-2,89
416;-4;ЕвроАксис Банк;3273;Москва и обл.;2 930 585,00;2 919 478,00;11 107,00;0,38
417;-4;Баренцбанк;2188;Мурманская обл.;2 928 865,00;2 913 829,00;15 036,00;0,52
418;-15;Ермак;1809;Тюменская обл.;2 911 039,00;2 999 147,00;-88 108,00;-2,94
419;12;Камский Коммерческий Банк;438;Татарстан;2 902 583,00;2 774 564,00;128 019,00;4,61
420;-16;Русский Ипотечный Банк;1968;Москва и обл.;2 898 992,00;2 994 763,00;-95 771,00;-3,20
421;11;Промрегионбанк;2123;Томская обл.;2 898 977,00;2 767 004,00;131 973,00;4,77
422;-11;Московский Коммерческий Банк;3172;Москва и обл.;2 881 563,00;2 926 046,00;-44 483,00;-1,52
423;4;Банк Развития Региона;3315;Северная Осетия — Алания;2 877 023,00;2 792 127,00;84 896,00;3,04
424;-2;Промтрансбанк;2638;Башкортостан;2 870 922,00;2 840 851,00;30 071,00;1,06
425;-25;Агросоюз;1459;Оренбургская обл.;2 861 846,00;3 022 758,00;-160 912,00;-5,32
426;23;Интерактивный Банк;3378;Москва и обл.;2 861 335,00;2 534 837,00;326 498,00;12,88
427;-55;Риабанк;3434;Москва и обл.;2 859 216,00;3 525 487,00;-666 271,00;-18,90
428;-13;РНКБ;1354;Москва и обл.;2 833 682,00;2 899 309,00;-65 627,00;-2,26
429;24;Холдинг-Кредит;3030;Москва и обл.;2 764 416,00;2 492 434,00;271 982,00;10,91
430;17;Вокбанк;312;Нижегородская обл.;2 750 665,00;2 558 057,00;192 608,00;7,53
431;-8;Миллениум Банк;3423;Москва и обл.;2 727 698,00;2 827 449,00;-99 751,00;-3,53
432;5;Анкор Банк;889;Татарстан;2 725 674,00;2 661 765,00;63 909,00;2,40
433;2;Приоритет;3135;Самарская обл.;2 718 064,00;2 689 995,00;28 069,00;1,04
434;7;Камчаткомагропромбанк;545;Камчатская обл.;2 711 527,00;2 617 649,00;93 878,00;3,59
435;21;Ураллига;1626;Челябинская обл.;2 700 223,00;2 482 011,00;218 212,00;8,79
436;12;Профит Банк;3234;Москва и обл.;2 692 157,00;2 547 433,00;144 724,00;5,68
437;-16;Первый Инвестиционный Банк;604;Москва и обл.;2 684 424,00;2 848 855,00;-164 431,00;-5,77
438;-28;Экси-Банк;2530;Санкт-Петербург и обл.;2 683 256,00;2 926 756,00;-243 500,00;-8,32
439;-10;Донкомбанк;492;Ростовская обл.;2 674 088,00;2 789 218,00;-115 130,00;-4,13
440;5;Рост;2589;Москва и обл.;2 641 984,00;2 564 999,00;76 985,00;3,00
441;1;Стромкомбанк;404;Красноярский край;2 641 478,00;2 599 649,00;41 829,00;1,61
442;-14;Реалист Банк;1067;Иркутская обл.;2 634 917,00;2 791 753,00;-156 836,00;-5,62
443;-18;Бинбанк Сургут;1701;Тюменская обл.;2 632 802,00;2 811 703,00;-178 901,00;-6,36
444;-8;Банк БКФ;2684;Москва и обл.;2 622 149,00;2 689 598,00;-67 449,00;-2,51
445;5;Долинск;857;Сахалинская обл.;2 616 100,00;2 516 035,00;100 065,00;3,98
446;12;Тюменьагропромбанк;917;Тюменская обл.;2 609 721,00;2 465 683,00;144 038,00;5,84
447;-9;Нефтепромбанк;2156;Москва и обл.;2 587 189,00;2 647 234,00;-60 045,00;-2,27
448;3;Ноябрьскнефтекомбанк;2274;Тюменская обл.;2 575 804,00;2 514 361,00;61 443,00;2,44
449;18;РБА;3413;Ярославская обл.;2 568 532,00;2 400 461,00;168 071,00;7,00
450;15;Экономикс-Банк;2136;Москва и обл.;2 561 105,00;2 412 098,00;149 007,00;6,18
451;44;Голдман Сакс Банк;3490;Москва и обл.;2 527 419,00;2 088 836,00;438 583,00;21,00
452;-12;Стройлесбанк;2995;Тюменская обл.;2 516 878,00;2 631 285,00;-114 407,00;-4,35
453;-29;Инкредбанк;3405;Москва и обл.;2 502 800,00;2 812 018,00;-309 218,00;-11,00
454;0;Аскольд;2480;Смоленская обл.;2 493 452,00;2 488 210,00;5 242,00;0,21
455;43;Банк Развития Технологий;3441;Москва и обл.;2 492 072,00;2 051 190,00;440 882,00;21,49
456;8;Промэнергобанк;2728;Вологодская обл.;2 483 400,00;2 412 188,00;71 212,00;2,95
457;40;Финансовый Стандарт;1053;Москва и обл.;2 465 164,00;2 067 117,00;398 047,00;19,26
458;-1;Востоккредитбанк;922;Амурская обл.;2 459 552,00;2 475 040,00;-15 488,00;-0,63
459;4;НОКССбанк;3202;Волгоградская обл.;2 447 297,00;2 434 715,00;12 582,00;0,52
460;8;Вкабанк;1027;Астраханская обл.;2 429 265,00;2 394 891,00;34 374,00;1,44
461;13;Траст Капитал Банк;2741;Москва и обл.;2 419 798,00;2 267 432,00;152 366,00;6,72
462;14;Сити Инвест Банк;3194;Санкт-Петербург и обл.;2 419 145,00;2 246 998,00;172 147,00;7,66
463;-8;Оргбанк;3312;Москва и обл.;2 416 246,00;2 487 239,00;-70 993,00;-2,85
464;-25;Инкаробанк;2696;Москва и обл.;2 383 745,00;2 631 994,00;-248 249,00;-9,43
465;-22;Союзный;3236;Москва и обл.;2 365 108,00;2 580 713,00;-215 605,00;-8,35
466;-32;Совинком;2302;Москва и обл.;2 330 979,00;2 693 559,00;-362 580,00;-13,46
467;-7;Аспект;608;Москва и обл.;2 321 999,00;2 453 278,00;-131 279,00;-5,35
468;-7;Джей энд Ти Банк;3061;Москва и обл.;2 318 372,00;2 451 397,00;-133 025,00;-5,43
469;18;Земский Банк;2900;Самарская обл.;2 309 963,00;2 156 625,00;153 338,00;7,11
470;24;Уралприватбанк;153;Свердловская обл.;2 299 075,00;2 094 215,00;204 860,00;9,78
471;9;Алтайкапиталбанк;2659;Алтайский край;2 298 118,00;2 230 176,00;67 942,00;3,05
472;0;Транспортный;3174;Москва и обл.;2 297 165,00;2 321 579,00;-24 414,00;-1,05
473;-11;Сталь Банк;2248;Москва и обл.;2 275 593,00;2 444 675,00;-169 082,00;-6,92
474;8;Банк БФТ;2273;Москва и обл.;2 271 454,00;2 195 857,00;75 597,00;3,44
475;-23;Универсальный Кредит;2903;Москва и обл.;2 251 331,00;2 504 830,00;-253 499,00;-10,12
476;9;Транснациональный Банк;2108;Москва и обл.;2 248 285,00;2 166 545,00;81 740,00;3,77
477;-8;ВЕБРР;3418;Москва и обл.;2 247 968,00;2 354 861,00;-106 893,00;-4,54
478;14;Орловский Социальный Банк;2921;Орловская обл.;2 234 055,00;2 110 056,00;123 999,00;5,88
479;-1;Банк ПСА Финанс Рус;3481;Москва и обл.;2 228 401,00;2 236 914,00;-8 513,00;-0,38
480;-10;ОФК Банк;2270;Москва и обл.;2 212 714,00;2 338 978,00;-126 264,00;-5,40
481;-6;Мастер-Капитал;3011;Москва и обл.;2 210 432,00;2 251 746,00;-41 314,00;-1,83
482;-1;РН Банк;170;Омская обл.;2 208 583,00;2 212 499,00;-3 916,00;-0,18
483;-10;Еврокредит;2957;Москва и обл.;2 202 420,00;2 276 932,00;-74 512,00;-3,27
484;-5;Банк Заречье;817;Татарстан;2 199 487,00;2 232 855,00;-33 368,00;-1,49
485;3;Тульский Промышленник;2382;Тульская обл.;2 184 742,00;2 151 606,00;33 136,00;1,54
486;20;Республиканский Банк;3277;Москва и обл.;2 173 728,00;1 991 094,00;182 634,00;9,17
487;3;ЕвроситиБанк;1869;Ставропольский край;2 151 248,00;2 118 657,00;32 591,00;1,54
488;-22;ПК-Банк;2652;Нижегородская обл.;2 135 163,00;2 407 720,00;-272 557,00;-11,32
489;4;Век;2299;Москва и обл.;2 121 203,00;2 105 989,00;15 214,00;0,72
490;14;Зенит Сочи;232;Краснодарский край;2 118 174,00;2 008 094,00;110 080,00;5,48
491;-45;Эксперт Банк;2949;Омская обл.;2 113 403,00;2 558 382,00;-444 979,00;-17,39
492;-76;Социум-Банк;2881;Москва и обл.;2 110 946,00;2 887 128,00;-776 182,00;-26,88
493;45;Новопокровский;467;Краснодарский край;2 103 223,00;1 684 750,00;418 473,00;24,84
494;-3;Итуруп;2390;Сахалинская обл.;2 101 351,00;2 118 220,00;-16 869,00;-0,80
495;-24;Океан Банк;1697;Москва и обл.;2 095 268,00;2 327 992,00;-232 724,00;-10,00
496;-10;Коммерческий Индо Банк;3446;Москва и обл.;2 074 566,00;2 158 650,00;-84 084,00;-3,90
497;-14;Росбизнесбанк;1405;Москва и обл.;2 066 374,00;2 193 696,00;-127 322,00;-5,80
498;1;Енисей;474;Красноярский край;2 053 743,00;2 048 108,00;5 635,00;0,28
499;16;Живаго Банк;2065;Рязанская обл.;2 042 533,00;1 918 381,00;124 152,00;6,47
500;9;Тагилбанк;1635;Свердловская обл.;2 038 016,00;1 955 266,00;82 750,00;4,23
501;2;Интеркредит;3047;Москва и обл.;2 033 287,00;2 013 732,00;19 555,00;0,97
502;-1;Бест Эффортс Банк;435;Москва и обл.;2 022 386,00;2 016 029,00;6 357,00;0,32
503;4;Уссури;596;Хабаровский край;2 021 649,00;1 984 899,00;36 750,00;1,85
504;13;Объединенный Банк Развития;3345;Москва и обл.;2 009 054,00;1 895 440,00;113 614,00;5,99
505;-21;Национальный Республиканский Банк;3359;Москва и обл.;2 007 284,00;2 173 262,00;-165 978,00;-7,64
506;-17;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 005 813,00;2 142 420,00;-136 607,00;-6,38
507;3;Тамбовкредитпромбанк;1312;Тамбовская обл.;2 002 984,00;1 946 825,00;56 159,00;2,88
508;-8;Норвик Банк;1407;Москва и обл.;1 999 870,00;2 038 381,00;-38 511,00;-1,89
509;2;Нэклис-Банк;1671;Москва и обл.;1 997 719,00;1 945 349,00;52 370,00;2,69
510;14;Гагаринский;606;Москва и обл.;1 990 217,00;1 829 724,00;160 493,00;8,77
511;-9;Мосводоканалбанк;2863;Москва и обл.;1 972 371,00;2 013 920,00;-41 549,00;-2,06
512;-16;Система;2846;Москва и обл.;1 968 029,00;2 086 558,00;-118 529,00;-5,68
513;-1;ИК Банк;1732;Татарстан;1 935 091,00;1 943 014,00;-7 923,00;-0,41
514;5;Мой Банк. Ипотека;2436;Башкортостан;1 903 748,00;1 876 720,00;27 028,00;1,44
515;11;ИРС;272;Москва и обл.;1 883 437,00;1 813 649,00;69 788,00;3,85
516;20;Региональный Кредитный Банк;1608;Калининградская обл.;1 872 782,00;1 707 672,00;165 110,00;9,67
517;14;Бум-Банк;1137;Кабардино-Балкария;1 871 631,00;1 772 552,00;99 079,00;5,59
518;7;Банк Город;2644;Коми;1 867 512,00;1 814 277,00;53 235,00;2,93
519;1;Кузнецкий;609;Пензенская обл.;1 860 158,00;1 854 460,00;5 698,00;0,31
520;3;Витабанк;356;Санкт-Петербург и обл.;1 847 859,00;1 833 713,00;14 146,00;0,77
521;-8;НБК-Банк;3283;Москва и обл.;1 845 483,00;1 937 310,00;-91 827,00;-4,74
522;-4;Союзпромбанк;2965;Москва и обл.;1 834 793,00;1 877 173,00;-42 380,00;-2,26
523;-9;Компания Розничного Кредитования;3385;Москва и обл.;1 831 324,00;1 926 926,00;-95 602,00;-4,96
524;8;Аксонбанк;680;Костромская обл.;1 830 756,00;1 762 447,00;68 309,00;3,88
525;5;Синко-Банк;2838;Москва и обл.;1 817 367,00;1 781 139,00;36 228,00;2,03
526;13;Донхлеббанк;2285;Ростовская обл.;1 802 357,00;1 683 425,00;118 932,00;7,06
527;40;Уралфинанс;1370;Свердловская обл.;1 800 837,00;1 524 094,00;276 743,00;18,16
