Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июль, 2010, тыс. рублей;Июнь, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
530;-17;Синко-Банк;2838;Москва и обл.;1 781 139,00;1 876 889,00;-95 750,00;-5,10
531;10;Бум-Банк;1137;Кабардино-Балкария;1 772 552,00;1 670 022,00;102 530,00;6,14
532;1;Аксонбанк;680;Костромская обл.;1 762 447,00;1 699 619,00;62 828,00;3,70
533;-33;Банк Экономический Союз;2798;Москва и обл.;1 732 817,00;1 998 202,00;-265 385,00;-13,28
534;-2;Выборг-Банк;720;Санкт-Петербург и обл.;1 727 310,00;1 701 409,00;25 901,00;1,52
535;-10;Банк Реалист;2646;Москва и обл.;1 716 378,00;1 789 322,00;-72 944,00;-4,08
536;-7;Региональный Кредитный Банк;1608;Калининградская обл.;1 707 672,00;1 745 124,00;-37 452,00;-2,15
537;31;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 706 228,00;1 485 525,00;220 703,00;14,86
538;-23;Новопокровский;467;Краснодарский край;1 684 750,00;1 860 967,00;-176 217,00;-9,47
539;9;Донхлеббанк;2285;Ростовская обл.;1 683 425,00;1 632 057,00;51 368,00;3,15
540;3;Новый Символ;370;Москва и обл.;1 675 176,00;1 658 069,00;17 107,00;1,03
541;1;Межрегионбанк;1059;Москва и обл.;1 674 275,00;1 659 346,00;14 929,00;0,90
542;30;ФорБанк;2063;Алтайский край;1 665 789,00;1 449 675,00;216 114,00;14,91
543;2;Костромаселькомбанк;1115;Костромская обл.;1 664 634,00;1 642 596,00;22 038,00;1,34
544;-16;Констанс-Банк;2228;Санкт-Петербург и обл.;1 656 130,00;1 756 250,00;-100 120,00;-5,70
545;11;Новый Век;3417;Москва и обл.;1 652 465,00;1 572 286,00;80 179,00;5,10
546;6;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 645 626,00;1 593 250,00;52 376,00;3,29
547;17;Агророс;2860;Саратовская обл.;1 643 142,00;1 514 279,00;128 863,00;8,51
548;17;Братский АНКБ;1144;Иркутская обл.;1 640 610,00;1 500 822,00;139 788,00;9,31
549;-18;Спецсетьстройбанк;3062;Москва и обл.;1 636 361,00;1 702 436,00;-66 075,00;-3,88
550;-3;Уральский Трастовый Банк;2523;Удмуртия;1 628 925,00;1 638 719,00;-9 794,00;-0,60
551;-1;Яринтербанк;2564;Ярославская обл.;1 627 951,00;1 606 984,00;20 967,00;1,30
552;19;Соколовский;2830;Москва и обл.;1 623 069,00;1 476 667,00;146 402,00;9,91
553;8;Милбанк;3256;Москва и обл.;1 611 231,00;1 529 313,00;81 918,00;5,36
554;-109;Арсенал;3000;Москва и обл.;1 605 602,00;2 446 101,00;-840 499,00;-34,36
555;-6;Форус Банк;3457;Нижегородская обл.;1 603 673,00;1 617 367,00;-13 694,00;-0,85
556;-10;Газстройбанк;2919;Москва и обл.;1 596 481,00;1 642 416,00;-45 935,00;-2,80
557;2;Банк Пермь;875;Пермская обл.;1 594 767,00;1 542 490,00;52 277,00;3,39
558;2;Регион;233;Ярославская обл.;1 580 284,00;1 534 878,00;45 406,00;2,96
559;26;Финтрастбанк;3104;Москва и обл.;1 580 234,00;1 409 540,00;170 694,00;12,11
560;-5;КОР;2148;Волгоградская обл.;1 570 592,00;1 575 967,00;-5 375,00;-0,34
561;-23;Межтрастбанк;2493;Москва и обл.;1 567 663,00;1 675 169,00;-107 506,00;-6,42
562;-26;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 551 198,00;1 681 241,00;-130 043,00;-7,73
563;3;Сервис Резерв;2034;Москва и обл.;1 544 157,00;1 495 195,00;48 962,00;3,27
564;-30;Клиентский;2324;Москва и обл.;1 538 743,00;1 690 968,00;-152 225,00;-9,00
565;-7;Стелла-Банк;2948;Ростовская обл.;1 534 963,00;1 545 310,00;-10 347,00;-0,67
566;-4;Владпромбанк;870;Владимирская обл.;1 526 451,00;1 529 255,00;-2 804,00;-0,18
567;11;Уралфинанс;1370;Свердловская обл.;1 524 094,00;1 423 589,00;100 505,00;7,06
568;1;Крыловский;456;Краснодарский край;1 516 144,00;1 484 408,00;31 736,00;2,14
569;5;Газнефтьбанк;3223;Саратовская обл.;1 512 770,00;1 442 661,00;70 109,00;4,86
570;-7;Торгово-Строительный Банк;1250;Москва и обл.;1 509 954,00;1 518 053,00;-8 099,00;-0,53
571;12;Банк РМП;2574;Москва и обл.;1 506 218,00;1 411 670,00;94 548,00;6,70
572;-18;Интеркапитал-Банк;2706;Мордовия;1 501 557,00;1 582 040,00;-80 483,00;-5,09
573;-16;Ренессанс;1939;Москва и обл.;1 500 091,00;1 553 579,00;-53 488,00;-3,44
574;1;Радиотехбанк;1166;Нижегородская обл.;1 495 660,00;1 426 606,00;69 054,00;4,84
575;-8;Банк Расчетов и Сбережений;2617;Москва и обл.;1 483 874,00;1 491 071,00;-7 197,00;-0,48
576;3;РСКБ;2050;Москва и обл.;1 474 551,00;1 421 357,00;53 194,00;3,74
577;15;Михайловский ПЖСБ;2961;Волгоградская обл.;1 467 665,00;1 358 666,00;108 999,00;8,02
578;-8;Далетбанк;3049;Москва и обл.;1 459 677,00;1 477 642,00;-17 965,00;-1,22
579;2;Саратов;330;Саратовская обл.;1 456 559,00;1 416 821,00;39 738,00;2,80
580;0;Викинг;2;Санкт-Петербург и обл.;1 455 192,00;1 418 241,00;36 951,00;2,61
581;7;Иваново;1763;Ивановская обл.;1 446 496,00;1 395 478,00;51 018,00;3,66
582;12;Резерв;2364;Челябинская обл.;1 439 557,00;1 349 187,00;90 370,00;6,70
583;12;Липецкий Областной Банк;1794;Липецкая обл.;1 437 098,00;1 345 859,00;91 239,00;6,78
584;-7;Спиритбанк;2053;Тульская обл.;1 430 378,00;1 424 891,00;5 487,00;0,39
585;-86;Бенифит-Банк;3229;Москва и обл.;1 426 322,00;2 003 193,00;-576 871,00;-28,80
586;10;Ринвестбанк;3262;Рязанская обл.;1 425 118,00;1 340 906,00;84 212,00;6,28
587;4;Таатта;1249;Саха (Якутия);1 421 973,00;1 368 974,00;52 999,00;3,87
588;-2;Еврокоммерц;1777;Москва и обл.;1 419 233,00;1 405 948,00;13 285,00;0,94
589;-7;Зираат Банк;2559;Москва и обл.;1 412 441,00;1 414 337,00;-1 896,00;-0,13
590;-3;Кросна-Банк;2607;Москва и обл.;1 406 331,00;1 402 294,00;4 037,00;0,29
591;44;2Т Банк;625;Москва и обл.;1 403 182,00;1 147 972,00;255 210,00;22,23
592;5;Дом-Банк;3209;Москва и обл.;1 379 791,00;1 331 775,00;48 016,00;3,61
593;-40;Юнистрим;3467;Москва и обл.;1 375 201,00;1 591 753,00;-216 552,00;-13,60
594;13;Контраст-Банк;2857;Москва и обл.;1 373 143,00;1 284 976,00;88 167,00;6,86
595;5;Венец;524;Ульяновская обл.;1 366 105,00;1 324 889,00;41 216,00;3,11
596;15;Татагропромбанк;728;Татарстан;1 363 570,00;1 277 696,00;85 874,00;6,72
597;21;Вэлтон Банк;1105;Белгородская обл.;1 362 684,00;1 217 487,00;145 197,00;11,93
598;-8;Кубанский Универсальный Банк;2898;Краснодарский край;1 362 278,00;1 382 094,00;-19 816,00;-1,43
599;5;Приско Капитал Банк;2537;Москва и обл.;1 360 595,00;1 304 887,00;55 708,00;4,27
600;-11;Борский Коммерческий Банк;1303;Нижегородская обл.;1 359 333,00;1 387 725,00;-28 392,00;-2,05
601;46;Мегаполис;3265;Чувашия;1 358 974,00;1 084 833,00;274 141,00;25,27
602;3;Современные Стандарты Бизнеса;3397;Москва и обл.;1 353 890,00;1 304 071,00;49 819,00;3,82
603;-4;Йошкар-Ола;2802;Марий Эл;1 339 200,00;1 326 170,00;13 030,00;0,98
604;-11;РЕСО Кредит;3450;Москва и обл.;1 338 862,00;1 354 075,00;-15 213,00;-1,12
605;91;Финансово-Промышленный Капитал;3295;Москва и обл.;1 338 601,00;895 343,00;443 258,00;49,51
606;13;УМ-Банк;1441;Свердловская обл.;1 337 239,00;1 216 264,00;120 975,00;9,95
607;-31;МФБанк;3163;Москва и обл.;1 336 236,00;1 425 501,00;-89 265,00;-6,26
608;-2;Северный Кредит;2398;Вологодская обл.;1 333 168,00;1 295 195,00;37 973,00;2,93
609;-25;Инвестиционный Союз;637;Москва и обл.;1 329 144,00;1 409 758,00;-80 614,00;-5,72
610;0;Балтика;967;Санкт-Петербург и обл.;1 319 763,00;1 278 140,00;41 623,00;3,26
611;-13;Нерюнгрибанк;825;Саха (Якутия);1 311 427,00;1 329 329,00;-17 902,00;-1,35
612;18;Регионфинансбанк;3357;Москва и обл.;1 304 129,00;1 160 813,00;143 316,00;12,35
613;-10;Рабобанк;3488;Москва и обл.;1 300 167,00;1 307 577,00;-7 410,00;-0,57
614;38;Пульс Столицы;3002;Москва и обл.;1 299 003,00;1 074 870,00;224 133,00;20,85
615;-2;Эсидбанк;1991;Дагестан;1 294 830,00;1 269 663,00;25 167,00;1,98
616;-15;Спутник;1071;Оренбургская обл.;1 283 446,00;1 323 064,00;-39 618,00;-2,99
617;22;БСТ-Банк;2883;Кемеровская обл.;1 280 385,00;1 125 408,00;154 977,00;13,77
618;-9;Новация;840;Адыгея;1 276 803,00;1 278 629,00;-1 826,00;-0,14
619;12;Банк ИТБ;3128;Москва и обл.;1 266 364,00;1 157 315,00;109 049,00;9,42
620;7;Объединенный Банк Республики;1016;Чувашия;1 265 304,00;1 185 440,00;79 864,00;6,74
621;5;Сберинвестбанк;1743;Свердловская обл.;1 259 439,00;1 186 123,00;73 316,00;6,18
622;0;Мой Банк. Новосибирск;2787;Новосибирская обл.;1 247 544,00;1 205 967,00;41 577,00;3,45
623;5;Тандем;1951;Москва и обл.;1 240 132,00;1 185 271,00;54 861,00;4,63
624;19;Инбанк;1829;Москва и обл.;1 240 004,00;1 110 651,00;129 353,00;11,65
625;-17;Навигатор;2469;Москва и обл.;1 236 355,00;1 283 419,00;-47 064,00;-3,67
626;-1;Ваш Личный Банк;1222;Иркутская обл.;1 233 470,00;1 191 461,00;42 009,00;3,53
627;-12;Богородский Муниципальный Банк;2992;Москва и обл.;1 229 905,00;1 250 053,00;-20 148,00;-1,61
628;16;ИСБ;3010;Москва и обл.;1 229 016,00;1 106 860,00;122 156,00;11,04
629;16;Трастовый Республиканский Банк;3404;Москва и обл.;1 227 277,00;1 099 475,00;127 802,00;11,62
630;-1;Владбизнесбанк;903;Владимирская обл.;1 226 574,00;1 162 636,00;63 938,00;5,50
631;1;Метрополь;1639;Москва и обл.;1 216 292,00;1 156 518,00;59 774,00;5,17
632;-18;Объединенный Резервный Банк;937;Москва и обл.;1 215 638,00;1 261 423,00;-45 785,00;-3,63
633;-9;Единственный;3187;Москва и обл.;1 210 356,00;1 195 904,00;14 452,00;1,21
634;-17;Развитие;2729;Карачаево-Черкесия;1 209 296,00;1 235 144,00;-25 848,00;-2,09
635;31;Новый Кредитный Союз;3139;Москва и обл.;1 204 541,00;1 017 174,00;187 367,00;18,42
636;12;Интеркоопбанк;2803;Москва и обл.;1 204 454,00;1 084 434,00;120 020,00;11,07
637;39;Гринфилдбанк;2711;Москва и обл.;1 202 639,00;989 819,00;212 820,00;21,50
638;26;Мобилбанк;532;Удмуртия;1 199 124,00;1 029 986,00;169 138,00;16,42
639;-3;Нальчик;695;Кабардино-Балкария;1 198 072,00;1 143 762,00;54 310,00;4,75
640;28;Западный;2598;Москва и обл.;1 192 665,00;1 004 292,00;188 373,00;18,76
641;-8;Старооскольский Агропромбанк;1050;Белгородская обл.;1 191 188,00;1 151 279,00;39 909,00;3,47
642;21;Мираф-Банк;2244;Омская обл.;1 188 791,00;1 033 529,00;155 262,00;15,02
643;-9;Донбанк;2984;Ростовская обл.;1 187 542,00;1 150 391,00;37 151,00;3,23
644;-7;Нарат;1902;Саратовская обл.;1 185 810,00;1 140 236,00;45 574,00;4,00
645;-25;Почта Банк;650;Брянская обл.;1 185 271,00;1 214 623,00;-29 352,00;-2,42
646;-23;УИК-Банк;1300;Челябинская обл.;1 184 156,00;1 196 694,00;-12 538,00;-1,05
647;22;Одинбанк;3197;Москва и обл.;1 172 701,00;1 001 320,00;171 381,00;17,12
648;37;Банк МБФИ;2073;Москва и обл.;1 169 552,00;944 287,00;225 265,00;23,86
649;85;Северинвестбанк;2264;Белгородская обл.;1 158 096,00;759 277,00;398 819,00;52,53
650;-34;Златкомбанк;568;Москва и обл.;1 157 108,00;1 240 334,00;-83 226,00;-6,71
651;7;Холмск;503;Сахалинская обл.;1 147 776,00;1 061 648,00;86 128,00;8,11
652;-11;Элита;1399;Калужская обл.;1 127 278,00;1 124 359,00;2 919,00;0,26
653;2;Эргобанк;2856;Москва и обл.;1 113 986,00;1 071 812,00;42 174,00;3,93
654;11;Крона-Банк;2499;Иркутская обл.;1 110 590,00;1 024 427,00;86 163,00;8,41
655;52;Мосуралбанк;2468;Москва и обл.;1 108 343,00;854 203,00;254 140,00;29,75
656;-35;Столичный Кредит;2853;Москва и обл.;1 106 986,00;1 206 286,00;-99 300,00;-8,23
657;-7;Приобье;537;Тюменская обл.;1 104 192,00;1 082 635,00;21 557,00;1,99
658;-7;Тексбанк;2756;Карачаево-Черкесия;1 098 379,00;1 078 596,00;19 783,00;1,83
659;-3;Арт-Банк;2779;Северная Осетия — Алания;1 090 965,00;1 069 952,00;21 013,00;1,96
660;-22;Пурпе;709;Тюменская обл.;1 080 613,00;1 132 577,00;-51 964,00;-4,59
661;27;Русский Трастовый Банк;1139;Москва и обл.;1 072 498,00;914 764,00;157 734,00;17,24
662;-9;Яндекс Банк;3027;Москва и обл.;1 068 399,00;1 073 902,00;-5 503,00;-0,51
663;-17;Сембанк;2606;Москва и обл.;1 067 597,00;1 085 465,00;-17 868,00;-1,65
664;-10;Соцэкономбанк;2917;Москва и обл.;1 067 458,00;1 073 411,00;-5 953,00;-0,55
665;-16;Невский Банк;1068;Санкт-Петербург и обл.;1 063 228,00;1 083 158,00;-19 930,00;-1,84
666;-4;ГринКомБанк;1184;Иркутская обл.;1 059 569,00;1 036 663,00;22 906,00;2,21
667;-116;Национальный Корпоративный Банк;3422;Москва и обл.;1 058 458,00;1 598 380,00;-539 922,00;-33,78
668;-11;Ноосфера;2650;Республика Алтай;1 056 196,00;1 065 898,00;-9 702,00;-0,91
669;6;Бумеранг;1002;Вологодская обл.;1 055 830,00;989 915,00;65 915,00;6,66
670;1;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 040 910,00;1 000 327,00;40 583,00;4,06
671;-12;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 035 251,00;1 056 954,00;-21 703,00;-2,05
672;-5;Сибэс;208;Омская обл.;1 034 798,00;1 005 626,00;29 172,00;2,90
673;21;Флора-Москва;533;Москва и обл.;1 017 594,00;906 711,00;110 883,00;12,23
674;-72;Новое Время;3492;Москва и обл.;1 013 242,00;1 316 121,00;-302 879,00;-23,01
675;-35;Русский Национальный Банк;469;Ростовская обл.;1 006 387,00;1 125 397,00;-119 010,00;-10,57
676;14;Геленджик-Банк;790;Краснодарский край;1 002 843,00;912 293,00;90 550,00;9,93
677;0;Вологдабанк;992;Вологодская обл.;997 328,00;982 545,00;14 783,00;1,50
678;6;Великие Луки Банк;598;Псковская обл.;995 718,00;945 981,00;49 737,00;5,26
679;-9;Башпромбанк;1006;Башкортостан;995 223,00;1 000 416,00;-5 193,00;-0,52
680;-2;Азимут;3154;Москва и обл.;989 952,00;976 537,00;13 415,00;1,37
681;8;Московский Вексельный Банк;2697;Москва и обл.;982 178,00;913 331,00;68 847,00;7,54
682;-3;Жилкредит;1736;Москва и обл.;979 669,00;969 942,00;9 727,00;1,00
683;14;Радиан;1675;Иркутская обл.;977 237,00;890 603,00;86 634,00;9,73
684;3;Канский;860;Красноярский край;975 168,00;928 231,00;46 937,00;5,06
685;-3;Кредитинвест;1197;Дагестан;970 972,00;948 418,00;22 554,00;2,38
686;-26;Алтынбанк;2070;Татарстан;963 004,00;1 042 473,00;-79 469,00;-7,62
687;-14;РТС-Банк;3401;Самарская обл.;939 438,00;990 537,00;-51 099,00;-5,16
688;10;Дон-Тексбанк;1818;Ростовская обл.;935 038,00;889 764,00;45 274,00;5,09
689;-15;Екатерининский;2167;Москва и обл.;929 457,00;989 947,00;-60 490,00;-6,11
690;1;Мультибанк;2235;Москва и обл.;926 049,00;910 806,00;15 243,00;1,67
691;-19;Диг-Банк;2423;Северная Осетия — Алания;924 661,00;996 926,00;-72 265,00;-7,25
692;-31;Кредитимпэкс Банк;2037;Москва и обл.;923 781,00;1 041 936,00;-118 155,00;-11,34
693;-10;Охотный Ряд;3375;Москва и обл.;915 595,00;946 111,00;-30 516,00;-3,23
694;-14;Аскания Траст;286;Москва и обл.;912 014,00;967 920,00;-55 906,00;-5,78
695;-14;Приполярком;507;Тюменская обл.;910 995,00;962 822,00;-51 827,00;-5,38
696;3;Калуга;1151;Калужская обл.;910 119,00;887 936,00;22 183,00;2,50
697;8;Проинвестбанк;784;Пермская обл.;905 731,00;860 502,00;45 229,00;5,26
698;-12;Синергия;2884;Саратовская обл.;901 966,00;934 423,00;-32 457,00;-3,47
699;-7;Первоуральскбанк;965;Свердловская обл.;897 259,00;907 829,00;-10 570,00;-1,16
700;;Республиканский Кредитный Альянс;3017;Москва и обл.;894 463,00;-;-;
701;2;Сетевая Расчетная Палата;3332;Татарстан;892 381,00;866 217,00;26 164,00;3,02
702;30;Саммит Банк;85;Приморский край;891 273,00;765 231,00;126 042,00;16,47
703;-10;Межрегиональный Клиринговый Банк;2543;Москва и обл.;886 664,00;906 884,00;-20 220,00;-2,23
704;39;Арксбанк;1868;Москва и обл.;876 782,00;728 087,00;148 695,00;20,42
705;9;Жилстройбанк;2769;Москва и обл.;871 212,00;832 293,00;38 919,00;4,68
706;-6;Унифондбанк;3416;Москва и обл.;870 993,00;871 611,00;-618,00;-0,07
707;3;Финанс Бизнес Банк;520;Краснодарский край;860 453,00;844 789,00;15 664,00;1,85
708;14;Богородский;1277;Нижегородская обл.;852 692,00;798 504,00;54 188,00;6,79
709;-1;Металлург;2877;Москва и обл.;848 092,00;848 210,00;-118,00;-0,01
710;13;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;844 577,00;798 441,00;46 136,00;5,78
711;2;Эльбин;2267;Дагестан;841 505,00;832 632,00;8 873,00;1,07
712;-1;Спецстройбанк;236;Москва и обл.;839 485,00;839 776,00;-291,00;-0,03
713;23;Центрально-Европейский Банк;2670;Москва и обл.;838 620,00;740 683,00;97 937,00;13,22
714;12;Максима;3379;Москва и обл.;830 363,00;784 484,00;45 879,00;5,85
715;26;Руна-Банк;3207;Москва и обл.;829 756,00;729 012,00;100 744,00;13,82
716;21;Агора;3231;Москва и обл.;828 404,00;740 181,00;88 223,00;11,92
717;-16;Москва-Сити;3247;Москва и обл.;824 112,00;867 221,00;-43 109,00;-4,97
718;9;Содружество;2923;Москва и обл.;822 671,00;781 260,00;41 411,00;5,30
719;69;Далта-Банк;142;Приморский край;819 412,00;573 293,00;246 119,00;42,93
720;1;Динамичные Системы;3439;Москва и обл.;816 034,00;804 414,00;11 620,00;1,44
721;-1;МФТ-Банк;3356;Москва и обл.;814 165,00;808 966,00;5 199,00;0,64
722;-16;Стройиндбанк;155;Москва и обл.;812 594,00;854 330,00;-41 736,00;-4,89
723;-14;Промсельхозбанк;538;Москва и обл.;811 447,00;846 058,00;-34 611,00;-4,09
724;-8;Местный Кредит;3370;Москва и обл.;811 129,00;824 056,00;-12 927,00;-1,57
725;27;Национальный Банк Сбережений;1949;Ивановская обл.;810 414,00;706 811,00;103 603,00;14,66
726;-11;Верхне-Волжский Нефтебанк;3033;Нижегородская обл.;804 610,00;830 902,00;-26 292,00;-3,16
727;-2;Аделантбанк;1835;Москва и обл.;800 171,00;786 877,00;13 294,00;1,69
728;14;Торговый Городской Банк;3180;Тверская обл.;796 310,00;728 104,00;68 206,00;9,37
729;79;Неополис-Банк;2809;Москва и обл.;794 032,00;512 581,00;281 451,00;54,91
730;-28;Новый Промышленный Банк;930;Москва и обл.;788 228,00;866 552,00;-78 324,00;-9,04
731;-12;Далена Банк;1948;Москва и обл.;782 178,00;812 859,00;-30 681,00;-3,77
732;1;Онего;2484;Карелия;780 343,00;759 894,00;20 449,00;2,69
733;-21;Объединенный Капитал;2611;Санкт-Петербург и обл.;774 696,00;834 113,00;-59 417,00;-7,12
734;-4;Примтеркомбанк;21;Приморский край;774 459,00;775 331,00;-872,00;-0,11
735;-6;Церих;2627;Москва и обл.;767 954,00;776 550,00;-8 596,00;-1,11
736;-12;Сельмашбанк;106;Ростовская обл.;762 170,00;791 555,00;-29 385,00;-3,71
737;26;КИП-Банк;2843;Москва и обл.;761 105,00;655 209,00;105 896,00;16,16
738;22;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;755 550,00;673 817,00;81 733,00;12,13
739;8;Верхневолжский;1084;Ярославская обл.;745 059,00;720 334,00;24 725,00;3,43
740;0;Бузулукбанк;1282;Оренбургская обл.;737 584,00;731 283,00;6 301,00;0,86
741;-6;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;735 176,00;741 337,00;-6 161,00;-0,83
742;75;Эко-Инвест;3116;Москва и обл.;734 294,00;497 805,00;236 489,00;47,51
743;3;С банк;2581;Москва и обл.;732 568,00;721 208,00;11 360,00;1,58
744;9;Банкирский Дом;2928;Санкт-Петербург и обл.;731 296,00;704 877,00;26 419,00;3,75
745;-41;МС Банк Рус;2789;Москва и обл.;725 909,00;861 190,00;-135 281,00;-15,71
746;-28;БВА Банк;1684;Москва и обл.;723 663,00;813 188,00;-89 525,00;-11,01
747;-19;Почтобанк;1788;Пермская обл.;720 885,00;779 051,00;-58 166,00;-7,47
748;6;Первый Дортрансбанк;3271;Кировская обл.;719 751,00;696 789,00;22 962,00;3,30
749;26;Русский Торговый Банк;2842;Москва и обл.;718 513,00;623 627,00;94 886,00;15,22
750;-5;Тайм Банк;3120;Москва и обл.;718 416,00;723 249,00;-4 833,00;-0,67
751;-34;НСТ-Банк;1738;Оренбургская обл.;718 171,00;813 717,00;-95 546,00;-11,74
752;-3;Тревел Банк;531;Москва и обл.;716 798,00;713 414,00;3 384,00;0,47
753;-22;Рублевский;2192;Москва и обл.;713 033,00;771 674,00;-58 641,00;-7,60
754;70;ИпоТек Банк — Северо-Западный филиал;0;Россия;711 244,00;473 713,00;237 531,00;50,14
755;-4;Бизнес для Бизнеса;1060;Чувашия;708 285,00;707 813,00;472,00;0,07
756;6;Риал-Кредит;3393;Москва и обл.;708 213,00;657 439,00;50 774,00;7,72
757;-13;Банк Долгосрочного Кредитования;3391;Москва и обл.;707 706,00;723 567,00;-15 861,00;-2,19
758;-8;Месед;184;Дагестан;706 526,00;709 901,00;-3 375,00;-0,48
759;-21;Анелик РУ;3443;Москва и обл.;702 266,00;733 393,00;-31 127,00;-4,24
760;-12;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;699 852,00;719 572,00;-19 720,00;-2,74
761;-66;Объединенная Расчетная Система;3342;Москва и обл.;684 967,00;903 982,00;-219 015,00;-24,23
762;-1;Ресурс-Траст;3122;Москва и обл.;680 149,00;667 805,00;12 344,00;1,85
763;6;Объединенный Кредитный Банк;1118;Владимирская обл.;672 266,00;641 618,00;30 648,00;4,78
764;17;Кодекс;2746;Москва и обл.;666 634,00;603 213,00;63 421,00;10,51
765;45;Востокбизнесбанк;1342;Приморский край;665 109,00;504 601,00;160 508,00;31,81
766;2;Кредит Экспресс;3186;Ростовская обл.;665 004,00;643 990,00;21 014,00;3,26
767;3;ЕАТП Банк;1765;Астраханская обл.;662 531,00;639 999,00;22 532,00;3,52
768;41;Старый Кремль;2657;Москва и обл.;662 145,00;512 168,00;149 977,00;29,28
769;-3;Балаково-Банк;444;Саратовская обл.;661 869,00;648 886,00;12 983,00;2,00
770;-13;Взаимодействие;1704;Новосибирская обл.;660 398,00;691 388,00;-30 990,00;-4,48
771;0;Кетовский Коммерческий Банк;842;Курганская обл.;658 535,00;630 323,00;28 212,00;4,48
772;-7;Прайм Финанс;2758;Санкт-Петербург и обл.;658 187,00;650 016,00;8 171,00;1,26
773;-34;Майкопбанк;1136;Адыгея;657 058,00;732 039,00;-74 981,00;-10,24
774;6;Вэлкомбанк;589;Ставропольский край;646 483,00;604 669,00;41 814,00;6,92
775;-11;Турбобанк;3203;Санкт-Петербург и обл.;642 568,00;650 074,00;-7 506,00;-1,15
776;2;Русский Банк Сбережений;779;Ставропольский край;638 556,00;611 227,00;27 329,00;4,47
777;-22;РФИ Банк;3351;Москва и обл.;636 154,00;695 398,00;-59 244,00;-8,52
778;1;Химик;1114;Нижегородская обл.;628 159,00;604 750,00;23 409,00;3,87
779;13;Академический Русский Банк;622;Москва и обл.;627 837,00;566 816,00;61 021,00;10,77
780;17;Симбирск;653;Ульяновская обл.;621 626,00;547 698,00;73 928,00;13,50
781;3;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;612 855,00;594 682,00;18 173,00;3,06
782;-10;Первый Клиентский Банк;3436;Москва и обл.;612 381,00;630 114,00;-17 733,00;-2,81
783;19;Олма-Банк;3250;Москва и обл.;611 851,00;534 551,00;77 300,00;14,46
784;-10;Кемсоцинбанк;96;Кемеровская обл.;610 383,00;626 227,00;-15 844,00;-2,53
785;-12;Финарс Банк;2938;Москва и обл.;604 065,00;628 980,00;-24 915,00;-3,96
786;12;Ратибор-Банк;2174;Москва и обл.;602 029,00;546 540,00;55 489,00;10,15
787;-1;Смолевич;1121;Смоленская обл.;598 281,00;580 848,00;17 433,00;3,00
788;-12;Трансинвестбанк;3238;Москва и обл.;593 296,00;614 266,00;-20 970,00;-3,41
789;-31;Рингкомбанк;1909;Ингушетия;585 865,00;684 039,00;-98 174,00;-14,35
790;-13;Инвест-Экобанк;1956;Санкт-Петербург и обл.;585 152,00;612 650,00;-27 498,00;-4,49
791;43;Кредитбанк;1035;Калмыкия;584 397,00;438 542,00;145 855,00;33,26
792;13;Центрально-Азиатский;3037;Хакасия;583 943,00;523 511,00;60 432,00;11,54
793;-34;Региональный Банк Сбережений;3367;Москва и обл.;579 413,00;678 084,00;-98 671,00;-14,55
794;0;Славянбанк;804;Новгородская обл.;569 226,00;556 826,00;12 400,00;2,23
795;-10;Акцент;696;Оренбургская обл.;568 966,00;588 070,00;-19 104,00;-3,25
796;-14;Москва;1661;Москва и обл.;568 055,00;600 822,00;-32 767,00;-5,45
797;2;Апабанк;2404;Москва и обл.;567 112,00;544 296,00;22 816,00;4,19
798;17;РУБанк;2813;Ростовская обл.;566 706,00;500 440,00;66 266,00;13,24
799;-8;МТИ Банк;1052;Москва и обл.;566 038,00;566 873,00;-835,00;-0,15
800;-7;Булгар Банк;1917;Татарстан;563 622,00;565 335,00;-1 713,00;-0,30
801;-18;Мико-Банк;3195;Москва и обл.;562 157,00;597 769,00;-35 612,00;-5,96
802;-7;Тетраполис;1586;Санкт-Петербург и обл.;559 987,00;554 395,00;5 592,00;1,01
803;-16;Кутузовский;3190;Москва и обл.;555 334,00;574 418,00;-19 084,00;-3,32
804;-478;Межотраслевая Банковская Корпорация;3471;Москва и обл.;553 867,00;4 256 039,00;-3 702 172,00;-86,99
805;24;Русско-Германский Торговый Банк;2747;Москва и обл.;549 242,00;446 888,00;102 354,00;22,90
806;1;Татсоцбанк;480;Татарстан;548 854,00;517 854,00;31 000,00;5,99
807;-6;Курган;2568;Курганская обл.;546 010,00;537 538,00;8 472,00;1,58
808;-12;Евразийский Банк;969;Забайкальский край;544 230,00;549 561,00;-5 331,00;-0,97
809;58;Мострансбанк;2258;Москва и обл.;540 729,00;367 447,00;173 282,00;47,16
