Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Ноябрь, 2016, тыс. рублей;Октябрь, 2016, тыс. рублей;Изменение, тыс. рублей;Изменение, %
526;13;Си Ди Би Банк;3339;Краснодарский край;969 635,00;922 650,00;46 985,00;5,09
527;4;Спецстройбанк;236;Москва и обл.;965 031,00;1 018 103,00;-53 072,00;-5,21
528;15;Москва;1661;Москва и обл.;960 847,00;897 951,00;62 896,00;7,00
529;31;Банк Фридом Финанс;1143;Москва и обл.;952 734,00;738 589,00;214 145,00;28,99
530;5;Элекснет;3314;Москва и обл.;949 354,00;949 354,00;0,00;0
531;9;Русский Финансовый Альянс;2035;Москва и обл.;945 812,00;912 419,00;33 393,00;3,66
532;-2;Классик Эконом Банк;3298;Северная Осетия — Алания;936 291,00;1 018 752,00;-82 461,00;-8,09
533;30;Новокиб;1747;Кемеровская обл.;925 030,00;731 884,00;193 146,00;26,39
534;8;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;922 763,00;909 567,00;13 196,00;1,45
535;1;Яндекс Банк;3027;Москва и обл.;920 891,00;943 333,00;-22 442,00;-2,38
536;-3;Центрально-Азиатский;3037;Хакасия;920 455,00;999 310,00;-78 855,00;-7,89
537;8;Майский;1673;Кабардино-Балкария;898 877,00;894 520,00;4 357,00;0,49
538;9;Народный Инвестиционный Банк;2876;Самарская обл.;894 747,00;874 233,00;20 514,00;2,35
539;7;Тексбанк;2756;Карачаево-Черкесия;894 149,00;892 152,00;1 997,00;0,22
540;4;Прохладный;874;Кабардино-Балкария;891 525,00;896 063,00;-4 538,00;-0,51
541;-25;Арсенал;3000;Москва и обл.;882 833,00;1 110 908,00;-228 075,00;-20,53
542;10;Холдинвестбанк;2837;Москва и обл.;880 834,00;817 018,00;63 816,00;7,81
543;11;Южный Региональный Банк;3015;Ростовская обл.;880 177,00;809 808,00;70 369,00;8,69
544;4;Металлург;2877;Москва и обл.;872 266,00;854 312,00;17 954,00;2,10
545;4;Сириус;3506;Омская обл.;864 007,00;854 293,00;9 714,00;1,14
546;-8;Славянбанк;804;Новгородская обл.;860 648,00;923 419,00;-62 771,00;-6,80
547;6;АвтоКредитБанк;1973;Татарстан;844 097,00;812 262,00;31 835,00;3,92
548;3;Балаково-Банк;444;Саратовская обл.;842 745,00;822 531,00;20 214,00;2,46
549;1;Эльбин;2267;Дагестан;830 750,00;835 051,00;-4 301,00;-0,52
550;7;Международный Расчетный Банк;3028;Москва и обл.;804 504,00;794 720,00;9 784,00;1,23
551;13;АлтайБизнес-Банк;2388;Алтайский край;782 123,00;727 809,00;54 314,00;7,46
552;17;Ресурс-Траст;3122;Москва и обл.;769 376,00;649 739,00;119 637,00;18,41
553;-12;Камский Горизонт;2554;Татарстан;765 233,00;911 899,00;-146 666,00;-16,08
554;11;Банк РСИ;3415;Москва и обл.;747 713,00;713 466,00;34 247,00;4,80
555;3;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;743 401,00;773 071,00;-29 670,00;-3,84
556;-1;Народный Земельно-Промышленный Банк;2873;Алтайский край;736 383,00;801 954,00;-65 571,00;-8,18
557;4;Объединенный Банк Республики;1016;Чувашия;732 079,00;735 794,00;-3 715,00;-0,50
558;4;РусьРегионБанк;685;Москва и обл.;726 931,00;734 995,00;-8 064,00;-1,10
559;7;Русский Банк Сбережений;779;Ставропольский край;725 054,00;700 703,00;24 351,00;3,48
560;-4;Флора-Москва;533;Москва и обл.;722 178,00;796 706,00;-74 528,00;-9,35
561;6;Уралприватбанк;153;Свердловская обл.;703 250,00;684 294,00;18 956,00;2,77
562;8;Анелик РУ;3443;Москва и обл.;678 439,00;643 674,00;34 765,00;5,40
563;8;Прокоммерцбанк;2996;Москва и обл.;649 887,00;641 166,00;8 721,00;1,36
564;4;Гефест;1046;Тверская обл.;622 636,00;661 260,00;-38 624,00;-5,84
565;8;Жилстройбанк;2769;Москва и обл.;620 456,00;624 253,00;-3 797,00;-0,61
566;6;Вайлдберриз Банк;841;Адыгея;613 654,00;632 478,00;-18 824,00;-2,98
567;10;Логос;3233;Москва и обл.;600 779,00;570 092,00;30 687,00;5,38
568;7;Народный Банк Тувы;1309;Тыва;591 828,00;590 445,00;1 383,00;0,23
569;5;РИТЦ Банк;2677;Карелия;586 137,00;602 100,00;-15 963,00;-2,65
570;6;ФинТех;3499;Ярославская обл.;576 386,00;577 157,00;-771,00;-0,13
571;7;Геобанк;2027;Москва и обл.;565 343,00;561 240,00;4 103,00;0,73
572;8;Башпромбанк;1006;Башкортостан;545 441,00;542 403,00;3 038,00;0,56
573;8;Алжан;2491;Дагестан;535 016,00;531 853,00;3 163,00;0,59
574;5;Телекоммерц Банк;3380;Тульская обл.;523 622,00;558 620,00;-34 998,00;-6,27
575;12;Лэнд Кредит;1478;Москва и обл.;504 277,00;467 233,00;37 044,00;7,93
576;7;МВС Банк;2407;Дагестан;498 863,00;497 788,00;1 075,00;0,22
577;5;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;495 229,00;503 803,00;-8 574,00;-1,70
578;7;Эко-Инвест;3116;Москва и обл.;491 533,00;488 813,00;2 720,00;0,56
579;10;Стар Альянс;3433;Москва и обл.;473 145,00;462 088,00;11 057,00;2,39
580;17;Национальный Банк Сбережений;1949;Ивановская обл.;471 034,00;398 580,00;72 454,00;18,18
581;5;Таганрогбанк;3136;Ростовская обл.;465 588,00;472 562,00;-6 974,00;-1,48
582;11;Дружба;990;Тюменская обл.;457 756,00;430 275,00;27 481,00;6,39
583;7;Банк Берейт;3505;Санкт-Петербург и обл.;448 473,00;439 311,00;9 162,00;2,09
584;4;РИБ;2749;Москва и обл.;436 793,00;467 045,00;-30 252,00;-6,48
585;6;Континенталь;3184;Ставропольский край;433 363,00;435 934,00;-2 571,00;-0,59
586;6;Рента-Банк;3095;Москва и обл.;422 258,00;432 611,00;-10 353,00;-2,39
587;11;Расчетные Решения;3524;Москва и обл.;401 653,00;385 287,00;16 366,00;4,25
588;13;Европейский Стандарт;3200;Москва и обл.;393 823,00;378 689,00;15 134,00;4,00
589;-55;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;391 871,00;986 049,00;-594 178,00;-60,26
590;10;Альтернатива;3452;Москва и обл.;385 804,00;380 341,00;5 463,00;1,44
591;8;Информпрогресс;2166;Москва и обл.;383 380,00;384 915,00;-1 535,00;-0,40
592;-8;Промсвязьинвест;2761;Дагестан;381 069,00;493 859,00;-112 790,00;-22,84
593;10;Монета.ру;3508;Марий Эл;371 355,00;360 189,00;11 166,00;3,10
594;2;Интеркоопбанк;2803;Москва и обл.;370 654,00;407 333,00;-36 679,00;-9,00
595;7;ИР-Кредит;1724;Москва и обл.;364 485,00;364 485,00;0,00;0
596;-1;Финчер;3486;Москва и обл.;358 107,00;421 359,00;-63 252,00;-15,01
597;7;Северстройбанк;3507;Вологодская обл.;348 703,00;349 763,00;-1 060,00;-0,30
598;9;Лидер;3304;Москва и обл.;343 632,00;310 943,00;32 689,00;10,51
599;6;Олма-Банк;3250;Москва и обл.;337 857,00;341 757,00;-3 900,00;-1,14
600;9;Тайдон;2085;Кемеровская обл.;318 332,00;303 697,00;14 635,00;4,82
601;5;Рунэтбанк;2829;Москва и обл.;314 031,00;322 637,00;-8 606,00;-2,67
602;6;Моби.Деньги;3523;Москва и обл.;310 454,00;310 454,00;0,00;0
603;7;Нарат;1902;Саратовская обл.;305 129,00;297 946,00;7 183,00;2,41
604;7;Деньги.Мэйл.Ру;3511;Москва и обл.;281 203,00;281 203,00;0,00;0
605;7;Единая касса;3512;Москва и обл.;262 428,00;262 428,00;0,00;0
606;7;Сетевая Расчетная Палата;3332;Татарстан;249 150,00;248 524,00;626,00;0,25
607;7;Платежи и Расчеты;3324;Самарская обл.;230 227,00;245 316,00;-15 089,00;-6,15
608;8;Инновационный Расчетный Центр;3447;Москва и обл.;221 921,00;207 157,00;14 764,00;7,13
609;6;Континент Финанс;149;Москва и обл.;216 369,00;223 781,00;-7 412,00;-3,31
610;7;Красноярский Краевой Расчетный Центр;3483;Красноярский край;192 736,00;188 824,00;3 912,00;2,07
611;7;Электронный платежный сервис;3509;Москва и обл.;166 219,00;166 219,00;0,00;0
612;8;Фидбэк;3502;Москва и обл.;154 442,00;158 878,00;-4 436,00;-2,79
613;6;Русское Финансовое Общество;3427;Москва и обл.;153 373,00;160 037,00;-6 664,00;-4,16
614;7;Платежный Клиринговый Дом;3343;Москва и обл.;114 230,00;135 543,00;-21 313,00;-15,72
615;8;Умут;2435;Дагестан;110 336,00;72 303,00;38 033,00;52,60
616;6;Вест;2605;Москва и обл.;99 683,00;99 115,00;568,00;0,57
617;7;Премиум;3514;Москва и обл.;70 699,00;70 699,00;0,00;0
618;8;Единая Расчетная Палата;384;Москва и обл.;64 832,00;55 904,00;8 928,00;15,97
619;6;Дальний Восток;3318;Приморский край;57 235,00;58 338,00;-1 103,00;-1,89
620;8;АРБ-Инкасс;3353;Москва и обл.;19 995,00;19 737,00;258,00;1,31
621;8;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;16 976,00;8 393,00;8 583,00;102,26
622;5;21 Век;3309;Санкт-Петербург и обл.;15 413,00;20 201,00;-4 788,00;-23,70
623;7;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 747,00;4 212,00;535,00;12,70
