Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июнь, 2011, тыс. рублей;Май, 2011, тыс. рублей;Изменение, тыс. рублей;Изменение, %
531;18;Кроссинвестбанк;2849;Москва и обл.;2 025 441,00;1 862 600,00;162 841,00;8,74
532;-37;Итуруп;2390;Сахалинская обл.;2 021 032,00;2 250 607,00;-229 575,00;-10,20
533;0;Форус Банк;3457;Нижегородская обл.;2 010 284,00;1 986 491,00;23 793,00;1,20
534;10;Профессионал Банк;2471;Москва и обл.;2 008 928,00;1 891 976,00;116 952,00;6,18
535;10;Финансово-Промышленный Капитал;3295;Москва и обл.;2 001 821,00;1 888 251,00;113 570,00;6,01
536;-24;Норвик Банк;1407;Москва и обл.;1 993 708,00;2 084 768,00;-91 060,00;-4,37
537;0;Донхлеббанк;2285;Ростовская обл.;1 991 817,00;1 946 006,00;45 811,00;2,35
538;-2;Татсоцбанк;480;Татарстан;1 965 641,00;1 947 575,00;18 066,00;0,93
539;-23;Витабанк;356;Санкт-Петербург и обл.;1 955 244,00;2 078 099,00;-122 855,00;-5,91
540;-5;Бест Эффортс Банк;435;Москва и обл.;1 952 511,00;1 948 028,00;4 483,00;0,23
541;1;Северный Кредит;2398;Вологодская обл.;1 952 187,00;1 916 069,00;36 118,00;1,89
542;11;Яринтербанк;2564;Ярославская обл.;1 951 583,00;1 824 690,00;126 893,00;6,95
543;-5;ИРС;272;Москва и обл.;1 944 871,00;1 944 611,00;260,00;0,01
544;-4;Новый Символ;370;Москва и обл.;1 943 472,00;1 921 880,00;21 592,00;1,12
545;-11;Резерв;2364;Челябинская обл.;1 942 120,00;1 954 445,00;-12 325,00;-0,63
546;17;Мой Банк. Новосибирск;2787;Новосибирская обл.;1 941 629,00;1 782 091,00;159 538,00;8,95
547;18;Михайловский ПЖСБ;2961;Волгоградская обл.;1 940 878,00;1 772 373,00;168 505,00;9,51
548;-17;Региональный Кредитный Банк;1608;Калининградская обл.;1 939 920,00;1 989 512,00;-49 592,00;-2,49
549;52;Коммерческий Банк Развития;3364;Москва и обл.;1 936 694,00;1 498 650,00;438 044,00;29,23
550;5;ФорБанк;2063;Алтайский край;1 920 605,00;1 820 909,00;99 696,00;5,48
551;80;Трастовый Банк;2780;Дагестан;1 914 615,00;1 376 605,00;538 010,00;39,08
552;-71;Крокус-Банк;2682;Москва и обл.;1 903 635,00;2 394 189,00;-490 554,00;-20,49
553;-10;Тендер-Банк;2252;Москва и обл.;1 903 551,00;1 895 123,00;8 428,00;0,44
554;0;ИК Банк;1732;Татарстан;1 900 569,00;1 821 289,00;79 280,00;4,35
555;-8;РСКБ;2050;Москва и обл.;1 883 142,00;1 877 585,00;5 557,00;0,30
556;-24;Банк Пермь;875;Пермская обл.;1 874 517,00;1 987 676,00;-113 159,00;-5,69
557;-34;Мой Банк. Ипотека;2436;Башкортостан;1 865 193,00;2 032 460,00;-167 267,00;-8,23
558;3;Банк МБФИ;2073;Москва и обл.;1 826 016,00;1 788 782,00;37 234,00;2,08
559;7;Приско Капитал Банк;2537;Москва и обл.;1 810 330,00;1 769 871,00;40 459,00;2,29
560;-2;Таатта;1249;Саха (Якутия);1 798 619,00;1 798 094,00;525,00;0,03
561;-5;Мобилбанк;532;Удмуртия;1 796 375,00;1 809 364,00;-12 989,00;-0,72
562;0;Новый Век;3417;Москва и обл.;1 786 856,00;1 785 047,00;1 809,00;0,10
563;12;Национальный Банк Сбережений;1949;Ивановская обл.;1 782 161,00;1 695 733,00;86 428,00;5,10
564;24;Радиотехбанк;1166;Нижегородская обл.;1 759 979,00;1 584 099,00;175 880,00;11,10
565;-6;Выборг-Банк;720;Санкт-Петербург и обл.;1 756 787,00;1 797 569,00;-40 782,00;-2,27
566;-20;Сервис Резерв;2034;Москва и обл.;1 751 604,00;1 880 500,00;-128 896,00;-6,85
567;30;Контраст-Банк;2857;Москва и обл.;1 749 939,00;1 511 181,00;238 758,00;15,80
568;-16;Стелла-Банк;2948;Ростовская обл.;1 748 959,00;1 832 187,00;-83 228,00;-4,54
569;41;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 747 785,00;1 464 479,00;283 306,00;19,35
570;47;Военно-Промышленный Банк;3065;Москва и обл.;1 747 323,00;1 447 072,00;300 251,00;20,75
571;18;Ринвестбанк;3262;Рязанская обл.;1 738 620,00;1 576 415,00;162 205,00;10,29
572;-15;КОР;2148;Волгоградская обл.;1 736 687,00;1 800 483,00;-63 796,00;-3,54
573;-1;Юнистрим;3467;Москва и обл.;1 736 229,00;1 721 382,00;14 847,00;0,86
574;64;РЕСО Кредит;3450;Москва и обл.;1 718 099,00;1 344 301,00;373 798,00;27,81
575;10;Межтрастбанк;2493;Москва и обл.;1 717 817,00;1 622 227,00;95 590,00;5,89
576;-9;Липецкий Областной Банк;1794;Липецкая обл.;1 709 949,00;1 761 775,00;-51 826,00;-2,94
577;-4;Компания Розничного Кредитования;3385;Москва и обл.;1 706 164,00;1 717 646,00;-11 482,00;-0,67
578;-14;Кросна-Банк;2607;Москва и обл.;1 703 774,00;1 772 608,00;-68 834,00;-3,88
579;2;Кубанский Универсальный Банк;2898;Краснодарский край;1 703 691,00;1 648 767,00;54 924,00;3,33
580;4;Йошкар-Ола;2802;Марий Эл;1 693 454,00;1 626 064,00;67 390,00;4,14
581;88;Смартбанк;3408;Москва и обл.;1 691 078,00;1 103 964,00;587 114,00;53,18
582;-2;Мегаполис;3265;Чувашия;1 664 721,00;1 661 086,00;3 635,00;0,22
583;-9;Банк Реалист;2646;Москва и обл.;1 655 294,00;1 710 193,00;-54 899,00;-3,21
584;-2;Иваново;1763;Ивановская обл.;1 644 943,00;1 640 005,00;4 938,00;0,30
585;-9;Фольксваген Банк Рус;3500;Москва и обл.;1 626 777,00;1 695 636,00;-68 859,00;-4,06
586;-9;Россита-Банк;3257;Москва и обл.;1 626 313,00;1 690 361,00;-64 048,00;-3,79
587;11;Объединенный Банк Республики;1016;Чувашия;1 622 613,00;1 505 135,00;117 478,00;7,81
588;3;Соколовский;2830;Москва и обл.;1 622 355,00;1 561 916,00;60 439,00;3,87
589;25;Интеркапитал-Банк;2706;Мордовия;1 618 557,00;1 449 456,00;169 101,00;11,67
590;14;Пульс Столицы;3002;Москва и обл.;1 617 996,00;1 485 749,00;132 247,00;8,90
591;-8;Газнефтьбанк;3223;Саратовская обл.;1 614 332,00;1 627 145,00;-12 813,00;-0,79
592;-23;Объединенный Резервный Банк;937;Москва и обл.;1 611 609,00;1 744 829,00;-133 220,00;-7,64
593;-14;Русич Центр Банк;2793;Москва и обл.;1 602 778,00;1 669 221,00;-66 443,00;-3,98
594;36;Банк РМП;2574;Москва и обл.;1 591 980,00;1 377 136,00;214 844,00;15,60
595;4;Спутник;1071;Оренбургская обл.;1 583 782,00;1 503 390,00;80 392,00;5,35
596;37;Москва-Сити;3247;Москва и обл.;1 579 548,00;1 366 944,00;212 604,00;15,55
597;23;Русский Трастовый Банк;1139;Москва и обл.;1 558 125,00;1 427 646,00;130 479,00;9,14
598;-8;Эсидбанк;1991;Дагестан;1 556 626,00;1 570 697,00;-14 071,00;-0,90
599;20;Зираат Банк;2559;Москва и обл.;1 556 257,00;1 436 207,00;120 050,00;8,36
600;-13;Межрегионбанк;1059;Москва и обл.;1 555 691,00;1 606 683,00;-50 992,00;-3,17
601;-8;Богородский;1277;Нижегородская обл.;1 547 958,00;1 538 071,00;9 887,00;0,64
602;3;Нальчик;695;Кабардино-Балкария;1 543 163,00;1 485 548,00;57 615,00;3,88
603;-11;УМ-Банк;1441;Свердловская обл.;1 540 571,00;1 539 413,00;1 158,00;0,08
604;-9;Саратов;330;Саратовская обл.;1 534 026,00;1 517 776,00;16 250,00;1,07
605;1;Спиритбанк;2053;Тульская обл.;1 530 080,00;1 480 743,00;49 337,00;3,33
606;-6;Старооскольский Агропромбанк;1050;Белгородская обл.;1 529 390,00;1 502 563,00;26 827,00;1,79
607;-11;Ваш Личный Банк;1222;Иркутская обл.;1 524 889,00;1 516 101,00;8 788,00;0,58
608;-22;Охотный Ряд;3375;Москва и обл.;1 523 701,00;1 612 030,00;-88 329,00;-5,48
609;-15;Новация;840;Адыгея;1 517 682,00;1 522 823,00;-5 141,00;-0,34
610;-62;Межотраслевая Банковская Корпорация;3471;Москва и обл.;1 513 641,00;1 873 153,00;-359 512,00;-19,19
611;-60;Национальный Республиканский Банк;3359;Москва и обл.;1 505 307,00;1 833 509,00;-328 202,00;-17,90
612;-10;Владпромбанк;870;Владимирская обл.;1 500 195,00;1 496 153,00;4 042,00;0,27
613;-6;Консервативный Коммерческий Банк;1087;Астраханская обл.;1 497 786,00;1 477 857,00;19 929,00;1,35
614;-64;ИпоТек Банк — Северо-Западный филиал;0;Россия;1 496 081,00;1 836 561,00;-340 480,00;-18,54
615;20;Единственный;3187;Москва и обл.;1 480 645,00;1 357 595,00;123 050,00;9,06
616;10;Национальный Корпоративный Банк;3422;Москва и обл.;1 479 600,00;1 397 470,00;82 130,00;5,88
617;-14;Уральский Трастовый Банк;2523;Удмуртия;1 469 308,00;1 490 140,00;-20 832,00;-1,40
618;3;Дом-Банк;3209;Москва и обл.;1 464 297,00;1 422 720,00;41 577,00;2,92
619;-4;Татагропромбанк;728;Татарстан;1 442 745,00;1 448 932,00;-6 187,00;-0,43
620;-2;Викинг;2;Санкт-Петербург и обл.;1 439 445,00;1 441 010,00;-1 565,00;-0,11
621;-12;Земкомбанк;574;Ростовская обл.;1 436 565,00;1 465 569,00;-29 004,00;-1,98
622;-6;Интеркоопбанк;2803;Москва и обл.;1 434 441,00;1 447 506,00;-13 065,00;-0,90
623;-11;Мираф-Банк;2244;Омская обл.;1 429 052,00;1 453 482,00;-24 430,00;-1,68
624;3;Диг-Банк;2423;Северная Осетия — Алания;1 427 556,00;1 394 224,00;33 332,00;2,39
625;19;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 424 912,00;1 325 741,00;99 171,00;7,48
626;-4;Навигатор;2469;Москва и обл.;1 416 864,00;1 419 136,00;-2 272,00;-0,16
627;-14;Приобье;537;Тюменская обл.;1 415 626,00;1 449 674,00;-34 048,00;-2,35
628;22;Евразийский Банк;969;Забайкальский край;1 407 063,00;1 261 703,00;145 360,00;11,52
629;-182;Объединенная Расчетная Система;3342;Москва и обл.;1 406 033,00;2 748 480,00;-1 342 447,00;-48,84
630;6;Владбизнесбанк;903;Владимирская обл.;1 397 173,00;1 353 078,00;44 095,00;3,26
631;9;Витязь;2890;Москва и обл.;1 396 548,00;1 341 647,00;54 901,00;4,09
632;-9;Нерюнгрибанк;825;Саха (Якутия);1 395 052,00;1 414 611,00;-19 559,00;-1,38
633;-1;РТС-Банк;3401;Самарская обл.;1 393 971,00;1 369 465,00;24 506,00;1,79
634;-26;Невский Банк;1068;Санкт-Петербург и обл.;1 390 196,00;1 470 229,00;-80 033,00;-5,44
635;-7;Бинбанк Столица;3052;Москва и обл.;1 387 294,00;1 389 804,00;-2 510,00;-0,18
636;-25;УИК-Банк;1300;Челябинская обл.;1 362 753,00;1 463 801,00;-101 048,00;-6,90
637;0;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 356 398,00;1 345 479,00;10 919,00;0,81
638;7;Арт-Банк;2779;Северная Осетия — Алания;1 353 084,00;1 315 243,00;37 841,00;2,88
639;-10;БСТ-Банк;2883;Кемеровская обл.;1 337 493,00;1 384 359,00;-46 866,00;-3,39
640;-6;Столичный Кредит;2853;Москва и обл.;1 327 175,00;1 358 129,00;-30 954,00;-2,28
641;-16;Промсельхозбанк;538;Москва и обл.;1 314 834,00;1 404 631,00;-89 797,00;-6,39
642;5;Нарат;1902;Саратовская обл.;1 308 501,00;1 271 886,00;36 615,00;2,88
643;-4;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 293 506,00;1 342 500,00;-48 994,00;-3,65
644;12;Элита;1399;Калужская обл.;1 288 663,00;1 221 957,00;66 706,00;5,46
645;-3;Апабанк;2404;Москва и обл.;1 285 424,00;1 337 119,00;-51 695,00;-3,87
646;7;Пурпе;709;Тюменская обл.;1 280 040,00;1 245 922,00;34 118,00;2,74
647;7;Геленджик-Банк;790;Краснодарский край;1 277 516,00;1 241 873,00;35 643,00;2,87
648;51;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 266 705,00;1 021 486,00;245 219,00;24,01
649;22;Современные Стандарты Бизнеса;3397;Москва и обл.;1 252 741,00;1 100 924,00;151 817,00;13,79
650;22;Финанс Бизнес Банк;520;Краснодарский край;1 250 543,00;1 088 147,00;162 396,00;14,92
651;-5;Далетбанк;3049;Москва и обл.;1 248 934,00;1 283 831,00;-34 897,00;-2,72
652;59;Примтеркомбанк;21;Приморский край;1 246 264,00;964 308,00;281 956,00;29,24
653;-4;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;1 245 540,00;1 263 467,00;-17 927,00;-1,42
654;-6;Холмск;503;Сахалинская обл.;1 227 794,00;1 266 351,00;-38 557,00;-3,04
655;-3;Вологдабанк;992;Вологодская обл.;1 222 552,00;1 252 484,00;-29 932,00;-2,39
656;3;Русский Национальный Банк;469;Ростовская обл.;1 216 137,00;1 200 303,00;15 834,00;1,32
657;-6;Тандем;1951;Москва и обл.;1 215 176,00;1 256 619,00;-41 443,00;-3,30
658;6;Проинвестбанк;784;Пермская обл.;1 211 791,00;1 150 690,00;61 101,00;5,31
659;4;Крона-Банк;2499;Иркутская обл.;1 206 225,00;1 152 632,00;53 593,00;4,65
660;1;Азимут;3154;Москва и обл.;1 199 400,00;1 162 630,00;36 770,00;3,16
661;-20;Кредитинвест;1197;Дагестан;1 188 946,00;1 339 318,00;-150 372,00;-11,23
662;-7;Приполярком;507;Тюменская обл.;1 167 330,00;1 225 065,00;-57 735,00;-4,71
663;20;КИП-Банк;2843;Москва и обл.;1 165 615,00;1 051 463,00;114 152,00;10,86
664;-21;Новый Кредитный Союз;3139;Москва и обл.;1 165 316,00;1 330 402,00;-165 086,00;-12,41
665;-8;Московский Вексельный Банк;2697;Москва и обл.;1 161 017,00;1 216 896,00;-55 879,00;-4,59
666;38;Новый Промышленный Банк;930;Москва и обл.;1 160 414,00;1 008 275,00;152 139,00;15,09
667;3;ГринКомБанк;1184;Иркутская обл.;1 158 178,00;1 103 221,00;54 957,00;4,98
668;-10;Сембанк;2606;Москва и обл.;1 157 486,00;1 201 566,00;-44 080,00;-3,67
669;-7;Мострансбанк;2258;Москва и обл.;1 151 015,00;1 159 434,00;-8 419,00;-0,73
670;30;Саммит Банк;85;Приморский край;1 146 127,00;1 016 397,00;129 730,00;12,76
671;-5;Тайм Банк;3120;Москва и обл.;1 129 587,00;1 121 036,00;8 551,00;0,76
672;-12;Башпромбанк;1006;Башкортостан;1 117 896,00;1 168 681,00;-50 785,00;-4,35
673;-49;Новое Время;3492;Москва и обл.;1 116 199,00;1 405 334,00;-289 135,00;-20,57
674;11;Металлург;2877;Москва и обл.;1 105 290,00;1 046 775,00;58 515,00;5,59
675;13;Богородский Муниципальный Банк;2992;Москва и обл.;1 103 549,00;1 040 050,00;63 499,00;6,11
676;27;Рублевский;2192;Москва и обл.;1 098 002,00;1 011 863,00;86 139,00;8,51
677;32;Златкомбанк;568;Москва и обл.;1 094 018,00;1 002 981,00;91 037,00;9,08
678;3;Вэлкомбанк;589;Ставропольский край;1 089 184,00;1 062 399,00;26 785,00;2,52
679;-6;Кемсоцинбанк;96;Кемеровская обл.;1 087 894,00;1 084 250,00;3 644,00;0,34
680;18;Трастовый Республиканский Банк;3404;Москва и обл.;1 084 755,00;1 022 899,00;61 856,00;6,05
681;10;Великие Луки Банк;598;Псковская обл.;1 078 794,00;1 032 466,00;46 328,00;4,49
682;0;Эргобанк;2856;Москва и обл.;1 077 168,00;1 061 835,00;15 333,00;1,44
683;-5;Инбанк;1829;Москва и обл.;1 072 121,00;1 068 822,00;3 299,00;0,31
684;22;Трансэнергобанк;3106;Дагестан;1 069 522,00;1 007 965,00;61 557,00;6,11
685;5;Метрополь;1639;Москва и обл.;1 060 810,00;1 033 450,00;27 360,00;2,65
686;6;Дон-Тексбанк;1818;Ростовская обл.;1 059 911,00;1 032 237,00;27 674,00;2,68
687;-8;Флора-Москва;533;Москва и обл.;1 058 878,00;1 068 761,00;-9 883,00;-0,92
688;-14;Эльбин;2267;Дагестан;1 055 031,00;1 080 799,00;-25 768,00;-2,38
689;12;Стройиндбанк;155;Москва и обл.;1 054 156,00;1 015 995,00;38 161,00;3,76
690;-14;Калуга;1151;Калужская обл.;1 052 869,00;1 075 634,00;-22 765,00;-2,12
691;31;Динамичные Системы;3439;Москва и обл.;1 052 783,00;894 643,00;158 140,00;17,68
692;-3;Регионфинансбанк;3357;Москва и обл.;1 045 106,00;1 039 410,00;5 696,00;0,55
693;20;Конфидэнс Банк;970;Костромская обл.;1 041 856,00;948 239,00;93 617,00;9,87
694;-10;Байкалкредобанк;2990;Иркутская обл.;1 041 807,00;1 051 420,00;-9 613,00;-0,91
695;28;Руна-Банк;3207;Москва и обл.;1 032 694,00;886 739,00;145 955,00;16,46
696;-2;Верхневолжский;1084;Ярославская обл.;1 031 273,00;1 026 356,00;4 917,00;0,48
697;10;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;1 023 871,00;1 006 783,00;17 088,00;1,70
698;-3;Торговый Городской Банк;3180;Тверская обл.;1 021 212,00;1 026 179,00;-4 967,00;-0,48
699;6;БВА Банк;1684;Москва и обл.;1 020 396,00;1 007 967,00;12 429,00;1,23
700;-25;Екатерининский;2167;Москва и обл.;1 019 810,00;1 077 782,00;-57 972,00;-5,38
701;-14;Сельмашбанк;106;Ростовская обл.;1 019 070,00;1 041 103,00;-22 033,00;-2,12
702;18;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;1 016 730,00;899 252,00;117 478,00;13,06
703;-26;Объединенный Кредитный Банк;1118;Владимирская обл.;1 007 304,00;1 070 648,00;-63 344,00;-5,92
704;10;Майкопбанк;1136;Адыгея;1 001 067,00;947 025,00;54 042,00;5,71
705;-38;Вестинтербанк;3398;Москва и обл.;998 180,00;1 112 354,00;-114 174,00;-10,26
706;-20;Онего;2484;Карелия;997 892,00;1 041 824,00;-43 932,00;-4,22
707;3;Радиан;1675;Иркутская обл.;996 410,00;1 002 245,00;-5 835,00;-0,58
708;-12;Народный Доверительный Банк;2374;Москва и обл.;993 804,00;1 025 401,00;-31 597,00;-3,08
709;3;Риал-Кредит;3393;Москва и обл.;991 386,00;960 564,00;30 822,00;3,21
710;-17;Яндекс Банк;3027;Москва и обл.;989 231,00;1 032 163,00;-42 932,00;-4,16
711;-31;Сибэс;208;Омская обл.;985 797,00;1 065 011,00;-79 214,00;-7,44
712;-134;Сибирьгазбанк;3042;Тюменская обл.;977 298,00;1 669 227,00;-691 929,00;-41,45
713;-16;Бумеранг;1002;Вологодская обл.;964 803,00;1 023 722,00;-58 919,00;-5,76
714;35;Жилстройбанк;2769;Москва и обл.;962 037,00;798 302,00;163 735,00;20,51
715;-13;Местный Кредит;3370;Москва и обл.;956 879,00;1 013 811,00;-56 932,00;-5,62
716;-1;Синергия;2884;Саратовская обл.;945 997,00;943 462,00;2 535,00;0,27
717;-9;МС Банк Рус;2789;Москва и обл.;945 026,00;1 004 324,00;-59 298,00;-5,90
718;-50;Республиканский Кредитный Альянс;3017;Москва и обл.;933 180,00;1 109 620,00;-176 440,00;-15,90
719;0;Верхне-Волжский Нефтебанк;3033;Нижегородская обл.;931 322,00;905 708,00;25 614,00;2,83
720;-4;Северинвестбанк;2264;Белгородская обл.;930 671,00;942 527,00;-11 856,00;-1,26
721;45;Турбобанк;3203;Санкт-Петербург и обл.;920 717,00;713 045,00;207 672,00;29,12
722;16;Кетовский Коммерческий Банк;842;Курганская обл.;916 307,00;833 575,00;82 732,00;9,92
723;-2;ЕАТП Банк;1765;Астраханская обл.;916 037,00;894 797,00;21 240,00;2,37
724;-7;Аскания Траст;286;Москва и обл.;911 930,00;936 109,00;-24 179,00;-2,58
725;2;Банкирский Дом;2928;Санкт-Петербург и обл.;899 374,00;871 482,00;27 892,00;3,20
726;-1;Алтынбанк;2070;Татарстан;897 129,00;876 887,00;20 242,00;2,31
727;15;Агора;3231;Москва и обл.;893 087,00;822 769,00;70 318,00;8,55
728;17;Первоуральскбанк;965;Свердловская обл.;892 670,00;817 480,00;75 190,00;9,20
729;7;Церих;2627;Москва и обл.;890 220,00;835 678,00;54 542,00;6,53
730;10;Жилкредит;1736;Москва и обл.;889 005,00;831 018,00;57 987,00;6,98
731;-13;Максима;3379;Москва и обл.;885 879,00;927 170,00;-41 291,00;-4,45
732;-8;Содружество;2923;Москва и обл.;883 101,00;877 130,00;5 971,00;0,68
733;-68;Тексбанк;2756;Карачаево-Черкесия;876 448,00;1 145 638,00;-269 190,00;-23,50
734;-4;Объединенный Капитал;2611;Санкт-Петербург и обл.;874 589,00;854 882,00;19 707,00;2,31
735;11;Сталь Банк;2248;Москва и обл.;860 883,00;816 766,00;44 117,00;5,40
736;-2;Булгар Банк;1917;Татарстан;859 635,00;840 810,00;18 825,00;2,24
737;37;Далена Банк;1948;Москва и обл.;858 485,00;681 171,00;177 314,00;26,03
738;20;Академический Русский Банк;622;Москва и обл.;853 380,00;744 524,00;108 856,00;14,62
739;25;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;852 508,00;723 208,00;129 300,00;17,88
740;-9;Кредит Экспресс;3186;Ростовская обл.;852 347,00;854 453,00;-2 106,00;-0,25
741;-8;Канский;860;Красноярский край;851 794,00;844 871,00;6 923,00;0,82
742;-1;Спецстройбанк;236;Москва и обл.;850 164,00;830 826,00;19 338,00;2,33
743;-11;РФИ Банк;3351;Москва и обл.;845 224,00;852 918,00;-7 694,00;-0,90
744;45;Космос;2245;Москва и обл.;844 388,00;621 855,00;222 533,00;35,79
745;-17;Кредитимпэкс Банк;2037;Москва и обл.;842 207,00;859 091,00;-16 884,00;-1,97
746;-20;Ноосфера;2650;Республика Алтай;830 096,00;873 094,00;-42 998,00;-4,92
747;0;Смолевич;1121;Смоленская обл.;821 822,00;808 384,00;13 438,00;1,66
748;-5;Бузулукбанк;1282;Оренбургская обл.;821 633,00;820 801,00;832,00;0,10
749;-20;Анелик РУ;3443;Москва и обл.;819 959,00;855 804,00;-35 845,00;-4,19
750;-15;Первый Дортрансбанк;3271;Кировская обл.;813 377,00;835 763,00;-22 386,00;-2,68
751;-3;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;805 520,00;798 337,00;7 183,00;0,90
752;-8;Унифондбанк;3416;Москва и обл.;800 867,00;819 426,00;-18 559,00;-2,26
753;4;Симбирск;653;Ульяновская обл.;796 959,00;756 036,00;40 923,00;5,41
754;25;Эл Банк;1025;Республика Алтай;793 798,00;666 539,00;127 259,00;19,09
755;1;Химик;1114;Нижегородская обл.;778 727,00;760 002,00;18 725,00;2,46
756;3;Региональный Банк Сбережений;3367;Москва и обл.;772 623,00;742 856,00;29 767,00;4,01
757;11;Курган;2568;Курганская обл.;772 615,00;711 667,00;60 948,00;8,56
758;-5;Почта Банк;650;Брянская обл.;769 067,00;767 827,00;1 240,00;0,16
759;21;Международный Расчетный Банк;3028;Москва и обл.;767 189,00;661 122,00;106 067,00;16,04
760;-10;Тетраполис;1586;Санкт-Петербург и обл.;763 928,00;788 321,00;-24 393,00;-3,09
761;-1;Почтобанк;1788;Пермская обл.;750 885,00;740 545,00;10 340,00;1,40
762;0;Месед;184;Дагестан;744 408,00;738 941,00;5 467,00;0,74
763;-24;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;737 234,00;832 648,00;-95 414,00;-11,46
764;71;Олма-Банк;3250;Москва и обл.;728 828,00;475 707,00;253 121,00;53,21
765;6;Арзамас;1281;Нижегородская обл.;722 302,00;703 408,00;18 894,00;2,69
766;4;Балаково-Банк;444;Саратовская обл.;715 904,00;706 119,00;9 785,00;1,39
767;-2;Инвест-Экобанк;1956;Санкт-Петербург и обл.;711 864,00;713 115,00;-1 251,00;-0,18
768;-5;Арсенал;3000;Москва и обл.;710 068,00;736 755,00;-26 687,00;-3,62
769;3;Ратибор-Банк;2174;Москва и обл.;707 117,00;699 141,00;7 976,00;1,14
770;-15;РусьРегионБанк;685;Москва и обл.;692 199,00;767 322,00;-75 123,00;-9,79
771;-17;Центрально-Азиатский;3037;Хакасия;691 011,00;767 332,00;-76 321,00;-9,95
772;-11;Одинбанк;3197;Москва и обл.;687 686,00;739 779,00;-52 093,00;-7,04
773;5;Русский Банк Сбережений;779;Ставропольский край;686 990,00;667 033,00;19 957,00;2,99
774;7;Камчатка;2966;Камчатская обл.;686 904,00;658 514,00;28 390,00;4,31
775;1;Эко-Инвест;3116;Москва и обл.;684 125,00;678 842,00;5 283,00;0,78
776;21;Мико-Банк;3195;Москва и обл.;680 125,00;605 736,00;74 389,00;12,28
777;42;Ресурс-Траст;3122;Москва и обл.;676 626,00;527 765,00;148 861,00;28,21
778;-5;Аделантбанк;1835;Москва и обл.;668 872,00;695 914,00;-27 042,00;-3,89
779;-10;Банк Глобус;2438;Москва и обл.;664 811,00;709 049,00;-44 238,00;-6,24
780;2;Адам Интернэшнл;2232;Дагестан;659 487,00;653 808,00;5 679,00;0,87
781;-6;Бизнес для Бизнеса;1060;Чувашия;657 244,00;679 990,00;-22 746,00;-3,35
782;5;Центрально-Европейский Банк;2670;Москва и обл.;655 853,00;630 104,00;25 749,00;4,09
783;3;Финарс Банк;2938;Москва и обл.;655 610,00;636 103,00;19 507,00;3,07
784;4;Кузбассхимбанк;2868;Кемеровская обл.;655 429,00;629 570,00;25 859,00;4,11
785;-18;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;655 257,00;712 478,00;-57 221,00;-8,03
786;29;Центр Межбанковских Расчетов;3400;Москва и обл.;652 338,00;535 322,00;117 016,00;21,86
787;21;МТИ Банк;1052;Москва и обл.;650 952,00;562 103,00;88 849,00;15,81
788;-5;Галабанк;3090;Адыгея;643 730,00;646 483,00;-2 753,00;-0,43
789;-4;Атлас Банк;3477;Москва и обл.;641 034,00;638 010,00;3 024,00;0,47
790;21;ИстКом-Финанс;3435;Москва и обл.;635 436,00;548 520,00;86 916,00;15,85
791;5;Америкэн Экспресс Банк;3460;Москва и обл.;630 052,00;606 634,00;23 418,00;3,86
792;7;Акцент;696;Оренбургская обл.;629 234,00;594 993,00;34 241,00;5,75
793;-3;Прайм Финанс;2758;Санкт-Петербург и обл.;622 853,00;619 955,00;2 898,00;0,47
794;23;Кодекс;2746;Москва и обл.;607 283,00;529 059,00;78 224,00;14,79
795;-4;ФинТех;3499;Москва и обл.;603 591,00;616 485,00;-12 894,00;-2,09
796;36;Сибирский Энергетический Банк;2604;Москва и обл.;597 848,00;488 819,00;109 029,00;22,30
797;30;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;597 445,00;499 890,00;97 555,00;19,52
798;-61;Кутузовский;3190;Москва и обл.;596 063,00;835 430,00;-239 367,00;-28,65
799;-6;Кредитбанк;1035;Калмыкия;596 040,00;615 364,00;-19 324,00;-3,14
800;-2;Агроинкомбанк;1946;Астраханская обл.;592 154,00;597 596,00;-5 442,00;-0,91
801;-9;Народный Банк;2249;Карачаево-Черкесия;591 615,00;615 740,00;-24 125,00;-3,92
802;2;Телекоммерц Банк;3380;Тульская обл.;585 089,00;578 418,00;6 671,00;1,15
803;-3;Классик Эконом Банк;3298;Северная Осетия — Алания;583 530,00;594 438,00;-10 908,00;-1,84
804;-20;Рингкомбанк;1909;Ингушетия;583 013,00;645 256,00;-62 243,00;-9,65
805;-10;Рапида;3371;Москва и обл.;581 066,00;612 570,00;-31 504,00;-5,14
