Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Октябрь, 2014, тыс. рублей;Сентябрь, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
260;-5;2Т Банк;625;Москва и обл.;10 726 174,00;10 583 727,00;142 447,00;1,35
261;2;Банк Оренбург;3269;Оренбургская обл.;10 591 397,00;10 332 467,00;258 930,00;2,51
262;5;Хованский;2145;Москва и обл.;10 576 591,00;10 143 466,00;433 125,00;4,27
263;-18;Киви Банк;2241;Москва и обл.;10 181 285,00;11 372 876,00;-1 191 591,00;-10,48
264;-5;СИАБ;3245;Санкт-Петербург и обл.;10 134 208,00;10 445 379,00;-311 171,00;-2,98
265;6;Банк Расчетов и Сбережений;2617;Москва и обл.;10 119 763,00;9 762 024,00;357 739,00;3,66
266;3;НИКО-Банк;702;Оренбургская обл.;10 005 698,00;9 889 860,00;115 838,00;1,17
267;1;Екатеринбург;3161;Свердловская обл.;9 986 126,00;10 025 792,00;-39 666,00;-0,40
268;2;Темпбанк;55;Москва и обл.;9 948 466,00;9 788 392,00;160 074,00;1,64
269;-4;Инвестиционный Республиканский Банк;2571;Москва и обл.;9 834 527,00;10 230 461,00;-395 934,00;-3,87
270;17;Банк на Гончарной (бывш. Япы Креди Банк Москва);2555;Москва и обл.;9 633 100,00;8 288 589,00;1 344 511,00;16,22
271;-9;Банк ПСА Финанс Рус;3481;Москва и обл.;9 525 911,00;10 339 299,00;-813 388,00;-7,87
272;19;Руснарбанк;3403;Москва и обл.;9 517 697,00;8 110 476,00;1 407 221,00;17,35
273;2;КС Банк;1752;Мордовия;9 461 045,00;9 344 152,00;116 893,00;1,25
274;-10;Эс-Би-Ай Банк;3185;Москва и обл.;9 426 945,00;10 286 895,00;-859 950,00;-8,36
275;-1;Европейский;1616;Калининградская обл.;9 360 540,00;9 469 717,00;-109 177,00;-1,15
276;2;Ставропольпромстройбанк;1288;Ставропольский край;9 061 404,00;8 800 744,00;260 660,00;2,96
277;0;Евромет;2902;Москва и обл.;9 059 988,00;8 802 569,00;257 419,00;2,92
278;-2;Банк Жилищного Финансирования;3138;Москва и обл.;8 999 094,00;8 898 736,00;100 358,00;1,13
279;0;Промсбербанк;1043;Москва и обл.;8 955 086,00;8 717 810,00;237 276,00;2,72
280;0;Нижневолжский Коммерческий Банк;931;Саратовская обл.;8 793 297,00;8 691 170,00;102 127,00;1,18
281;1;Инбанк;1829;Москва и обл.;8 610 816,00;8 475 799,00;135 017,00;1,59
282;-9;Татсоцбанк;480;Татарстан;8 557 736,00;9 482 923,00;-925 187,00;-9,76
283;7;Углеметбанк;2997;Челябинская обл.;8 489 314,00;8 150 192,00;339 122,00;4,16
284;4;Джей энд Ти Банк;3061;Москва и обл.;8 455 582,00;8 264 269,00;191 313,00;2,31
285;1;РусЮгбанк;2093;Волгоградская обл.;8 396 414,00;8 296 446,00;99 968,00;1,20
286;7;Рускобанк;138;Санкт-Петербург и обл.;8 384 945,00;7 996 524,00;388 421,00;4,86
287;-3;Новосибирский Муниципальный Банк;2786;Новосибирская обл.;8 371 955,00;8 405 403,00;-33 448,00;-0,40
288;4;Промтрансбанк;2638;Башкортостан;8 371 382,00;8 101 949,00;269 433,00;3,33
289;-4;Адмиралтейский;3054;Москва и обл.;8 303 416,00;8 345 513,00;-42 097,00;-0,50
290;-9;Бенифит-Банк;3229;Москва и обл.;8 288 764,00;8 566 885,00;-278 121,00;-3,25
291;-2;Волга-Кредит;1153;Самарская обл.;8 164 473,00;8 183 203,00;-18 730,00;-0,23
292;4;Агросоюз;1459;Москва и обл.;8 161 585,00;7 965 945,00;195 640,00;2,46
293;-10;Нефтепромбанк;2156;Москва и обл.;8 108 956,00;8 475 715,00;-366 759,00;-4,33
294;3;Московский Нефтехимический Банк;1411;Москва и обл.;8 089 200,00;7 930 863,00;158 337,00;2,00
295;6;Ассоциация;732;Нижегородская обл.;8 056 919,00;7 700 166,00;356 753,00;4,63
296;6;Снежинский;1376;Челябинская обл.;8 050 636,00;7 685 199,00;365 437,00;4,76
297;14;Миллениум Банк;3423;Москва и обл.;7 987 704,00;7 217 727,00;769 977,00;10,67
298;1;Еврокоммерц;1777;Москва и обл.;7 984 112,00;7 781 800,00;202 312,00;2,60
299;-4;Новопокровский;467;Краснодарский край;7 898 265,00;7 976 831,00;-78 566,00;-0,98
300;0;Банк БКФ;2684;Москва и обл.;7 780 410,00;7 759 062,00;21 348,00;0,28
301;-7;Белгородсоцбанк;760;Белгородская обл.;7 743 585,00;7 980 795,00;-237 210,00;-2,97
302;1;Роспромбанк;3204;Москва и обл.;7 707 900,00;7 658 494,00;49 406,00;0,65
303;-5;Уралкапиталбанк;2519;Башкортостан;7 690 650,00;7 811 001,00;-120 351,00;-1,54
304;6;Ури Банк;3479;Москва и обл.;7 668 040,00;7 314 265,00;353 775,00;4,84
305;7;Финам Банк;2799;Москва и обл.;7 583 213,00;7 217 480,00;365 733,00;5,07
306;2;ПИР Банк;2655;Москва и обл.;7 558 820,00;7 369 537,00;189 283,00;2,57
307;-2;Экспресс-Кредит;210;Москва и обл.;7 555 421,00;7 487 824,00;67 597,00;0,90
308;-4;Датабанк;646;Удмуртия;7 483 278,00;7 636 516,00;-153 238,00;-2,01
309;9;Славия;2664;Москва и обл.;7 445 469,00;6 980 739,00;464 730,00;6,66
310;-4;Томскпромстройбанк;1720;Томская обл.;7 399 224,00;7 441 230,00;-42 006,00;-0,56
311;-2;Юг-Инвестбанк;2772;Краснодарский край;7 330 198,00;7 348 362,00;-18 164,00;-0,25
312;1;Северо-Восточный Альянс;2768;Москва и обл.;7 224 061,00;7 216 604,00;7 457,00;0,10
313;1;Русский Торговый Банк;2842;Москва и обл.;7 199 369,00;7 207 751,00;-8 382,00;-0,12
314;1;ФДБ;3071;Москва и обл.;7 138 439,00;7 160 363,00;-21 924,00;-0,31
315;11;Развитие;2729;Карачаево-Черкесия;7 107 270,00;6 781 709,00;325 561,00;4,80
316;6;Ренессанс;1939;Москва и обл.;7 106 154,00;6 827 507,00;278 647,00;4,08
317;7;Вокбанк;312;Нижегородская обл.;7 063 204,00;6 799 351,00;263 853,00;3,88
318;1;РЕСО Кредит;3450;Москва и обл.;7 062 553,00;6 952 511,00;110 042,00;1,58
319;29;Бинбанк Мурманск;1276;Мурманская обл.;7 031 092,00;6 061 829,00;969 263,00;15,99
320;-3;Анкор Банк;889;Татарстан;6 922 507,00;6 997 207,00;-74 700,00;-1,07
321;0;Кузнецкий Мост;2254;Москва и обл.;6 899 401,00;6 900 356,00;-955,00;-0,01
322;6;Бинбанк Столица;3052;Москва и обл.;6 898 114,00;6 714 313,00;183 801,00;2,74
323;-7;Славянский Кредит;2960;Москва и обл.;6 833 514,00;6 999 821,00;-166 307,00;-2,38
324;10;Таатта;1249;Саха (Якутия);6 829 896,00;6 478 015,00;351 881,00;5,43
325;-5;Вега-Банк;3270;Москва и обл.;6 806 949,00;6 922 660,00;-115 711,00;-1,67
326;6;Альба Альянс;2593;Москва и обл.;6 753 743,00;6 581 358,00;172 385,00;2,62
327;4;Инвестиционный Союз;637;Москва и обл.;6 678 047,00;6 582 797,00;95 250,00;1,45
328;2;Кузнецкбизнесбанк;1158;Кемеровская обл.;6 640 511,00;6 607 694,00;32 817,00;0,50
329;-22;Тихоокеанский Внешторгбанк;1378;Сахалинская обл.;6 627 763,00;7 433 654,00;-805 891,00;-10,84
330;-7;Русь;704;Оренбургская обл.;6 607 555,00;6 816 601,00;-209 046,00;-3,07
331;-6;УМ-Банк;1441;Свердловская обл.;6 600 926,00;6 790 304,00;-189 378,00;-2,79
332;-5;Новый Московский Банк;2932;Москва и обл.;6 598 397,00;6 734 960,00;-136 563,00;-2,03
333;-4;Муниципальный Камчатпрофитбанк;2103;Камчатская обл.;6 501 182,00;6 689 326,00;-188 144,00;-2,81
334;9;Региональный Банк Развития;2782;Башкортостан;6 454 530,00;6 239 683,00;214 847,00;3,44
335;33;Невский Банк;1068;Санкт-Петербург и обл.;6 442 039,00;5 434 127,00;1 007 912,00;18,55
336;-3;Бинбанк Тверь;777;Тверская обл.;6 440 227,00;6 503 655,00;-63 428,00;-0,98
337;4;Банк Казани;708;Татарстан;6 440 207,00;6 281 057,00;159 150,00;2,53
338;-1;Трансстройбанк;2807;Москва и обл.;6 425 376,00;6 405 687,00;19 689,00;0,31
339;-4;Финансовый Стандарт;1053;Москва и обл.;6 345 307,00;6 432 985,00;-87 678,00;-1,36
340;13;Северный Кредит;2398;Вологодская обл.;6 328 170,00;5 839 344,00;488 826,00;8,37
341;5;Эл Банк;1025;Самарская обл.;6 325 367,00;6 174 007,00;151 360,00;2,45
342;-4;Актив Банк;2529;Мордовия;6 307 448,00;6 346 415,00;-38 967,00;-0,61
343;13;Азия-Инвест Банк;3303;Москва и обл.;6 290 450,00;5 739 985,00;550 465,00;9,59
344;3;Промрегионбанк;2123;Томская обл.;6 163 603,00;6 136 524,00;27 079,00;0,44
345;-6;Банк на Красных Воротах;2472;Москва и обл.;6 147 188,00;6 335 267,00;-188 079,00;-2,97
346;6;Милбанк;3256;Москва и обл.;6 099 687,00;5 845 464,00;254 223,00;4,35
347;10;Эксперт Банк;2949;Омская обл.;5 984 234,00;5 726 727,00;257 507,00;4,50
348;2;Эргобанк;2856;Москва и обл.;5 980 710,00;5 927 526,00;53 184,00;0,90
349;-5;Северный Народный Банк;2721;Коми;5 979 946,00;6 206 128,00;-226 182,00;-3,64
350;9;Век;2299;Москва и обл.;5 969 456,00;5 669 207,00;300 249,00;5,30
351;18;Объединенный Кредитный Банк;1118;Владимирская обл.;5 911 628,00;5 420 208,00;491 420,00;9,07
352;-3;Кранбанк;2271;Ивановская обл.;5 884 737,00;5 929 214,00;-44 477,00;-0,75
353;1;Банк Торгового Финансирования;1982;Москва и обл.;5 839 142,00;5 777 098,00;62 044,00;1,07
354;4;Чувашкредитпромбанк;1280;Чувашия;5 761 071,00;5 669 679,00;91 392,00;1,61
355;9;Объединенный Банк Промышленных Инвестиций;2626;Москва и обл.;5 737 347,00;5 532 657,00;204 690,00;3,70
356;4;Голдман Сакс Банк;3490;Москва и обл.;5 692 028,00;5 622 067,00;69 961,00;1,24
357;31;Банк Заречье;817;Татарстан;5 666 562,00;4 955 343,00;711 219,00;14,35
358;-16;Верхневолжский;1084;Ярославская обл.;5 665 809,00;6 278 551,00;-612 742,00;-9,76
359;-8;Тюменьагропромбанк;917;Тюменская обл.;5 562 907,00;5 860 227,00;-297 320,00;-5,07
360;5;РАМ Банк;3480;Москва и обл.;5 529 847,00;5 496 104,00;33 743,00;0,61
361;2;Национальный Залоговый Банк;2944;Москва и обл.;5 528 057,00;5 554 736,00;-26 679,00;-0,48
362;4;Нэклис-Банк;1671;Москва и обл.;5 522 043,00;5 469 161,00;52 882,00;0,97
363;-2;Финанс Бизнес Банк;520;Москва и обл.;5 507 916,00;5 593 491,00;-85 575,00;-1,53
364;6;Хакасский Муниципальный Банк;1049;Хакасия;5 427 068,00;5 402 487,00;24 581,00;0,45
365;8;Камский Коммерческий Банк;438;Татарстан;5 397 975,00;5 246 183,00;151 792,00;2,89
366;25;Риабанк;3434;Москва и обл.;5 369 627,00;4 794 962,00;574 665,00;11,98
367;0;Автоградбанк;1455;Татарстан;5 367 712,00;5 452 577,00;-84 865,00;-1,56
368;6;Международный Коммерческий Банк;2524;Москва и обл.;5 340 118,00;5 243 784,00;96 334,00;1,84
369;8;Сити Инвест Банк;3194;Санкт-Петербург и обл.;5 269 231,00;5 151 630,00;117 601,00;2,28
370;1;Банк Инноваций и Развития;2647;Москва и обл.;5 223 545,00;5 279 952,00;-56 407,00;-1,07
371;-26;Объединенная Расчетная Система;3342;Москва и обл.;5 211 916,00;6 182 348,00;-970 432,00;-15,70
372;8;Синко-Банк;2838;Москва и обл.;5 207 842,00;5 115 112,00;92 730,00;1,81
373;-1;Донкомбанк;492;Ростовская обл.;5 207 321,00;5 275 761,00;-68 440,00;-1,30
374;1;Проминвестбанк;2433;Москва и обл.;5 157 794,00;5 185 567,00;-27 773,00;-0,54
375;11;Банкхаус Эрбе;1717;Москва и обл.;5 090 927,00;4 988 176,00;102 751,00;2,06
376;7;Мосуралбанк;2468;Москва и обл.;5 081 150,00;5 048 272,00;32 878,00;0,65
377;7;Стройлесбанк;2995;Тюменская обл.;5 077 187,00;5 046 716,00;30 471,00;0,60
378;3;Дагэнергобанк;3286;Дагестан;5 015 609,00;5 090 669,00;-75 060,00;-1,47
379;-3;Сибсоцбанк;2015;Алтайский край;4 971 961,00;5 171 126,00;-199 165,00;-3,85
380;10;Промэнергобанк;2728;Вологодская обл.;4 967 504,00;4 862 491,00;105 013,00;2,16
381;38;Руссобанк;2313;Москва и обл.;4 954 118,00;4 142 079,00;812 039,00;19,60
382;7;ВостСибтранскомбанк;2731;Иркутская обл.;4 909 303,00;4 937 296,00;-27 993,00;-0,57
383;11;Газстройбанк;2919;Москва и обл.;4 905 828,00;4 768 454,00;137 374,00;2,88
384;-6;Ю Би Эс Банк;3463;Москва и обл.;4 905 684,00;5 144 767,00;-239 083,00;-4,65
385;2;Зернобанк;2337;Алтайский край;4 901 053,00;4 984 623,00;-83 570,00;-1,68
386;-7;Зенит Сочи;232;Краснодарский край;4 867 614,00;5 122 177,00;-254 563,00;-4,97
387;5;Идея Банк;430;Краснодарский край;4 859 727,00;4 790 107,00;69 620,00;1,45
388;7;Конфидэнс Банк;970;Костромская обл.;4 852 516,00;4 734 387,00;118 129,00;2,50
389;-7;Бинбанк Смоленск;1957;Смоленская обл.;4 734 773,00;5 066 941,00;-332 168,00;-6,56
390;6;Банк Развития Технологий;3441;Москва и обл.;4 726 657,00;4 707 077,00;19 580,00;0,42
391;9;Консервативный Коммерческий Банк;1087;Астраханская обл.;4 714 996,00;4 634 709,00;80 287,00;1,73
392;9;Союзный;3236;Москва и обл.;4 695 227,00;4 619 699,00;75 528,00;1,63
393;-31;Международный Банк Развития;2704;Москва и обл.;4 694 133,00;5 586 214,00;-892 081,00;-15,97
394;-1;Платина;2347;Москва и обл.;4 692 762,00;4 771 273,00;-78 511,00;-1,65
395;3;Современный Коммерческий Инновационный Банк;3329;Москва и обл.;4 690 264,00;4 664 440,00;25 824,00;0,55
396;14;Банк Оранжевый;1659;Санкт-Петербург и обл.;4 675 068,00;4 350 550,00;324 518,00;7,46
397;2;Межрегиональный промышленно-строительный банк;752;Мордовия;4 652 149,00;4 656 666,00;-4 517,00;-0,10
398;22;Народный Доверительный Банк;2374;Москва и обл.;4 650 873,00;4 129 385,00;521 488,00;12,63
399;13;Экси-Банк;2530;Санкт-Петербург и обл.;4 650 782,00;4 345 515,00;305 267,00;7,02
400;4;Банк ИТБ;3128;Москва и обл.;4 633 455,00;4 541 165,00;92 290,00;2,03
401;15;Торговый Городской Банк;3180;Тверская обл.;4 595 961,00;4 231 747,00;364 214,00;8,61
402;12;Банк Кремлевский;2905;Москва и обл.;4 595 708,00;4 288 045,00;307 663,00;7,17
403;14;Леноблбанк;1003;Санкт-Петербург и обл.;4 524 595,00;4 199 736,00;324 859,00;7,74
404;-7;Москва-Сити;3247;Москва и обл.;4 507 853,00;4 682 651,00;-174 798,00;-3,73
405;10;Банк Раунд;2506;Москва и обл.;4 487 356,00;4 249 811,00;237 545,00;5,59
406;-3;Межтрастбанк;2493;Москва и обл.;4 480 683,00;4 554 134,00;-73 451,00;-1,61
407;-5;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;4 466 051,00;4 563 656,00;-97 605,00;-2,14
408;-2;МАК-Банк;1088;Москва и обл.;4 456 228,00;4 448 341,00;7 887,00;0,18
409;0;Енисейский Объединенный Банк;2645;Красноярский край;4 438 106,00;4 360 156,00;77 950,00;1,79
410;3;Новобанк;1352;Новгородская обл.;4 389 356,00;4 324 629,00;64 727,00;1,50
411;-3;Московский Коммерческий Банк;3172;Москва и обл.;4 380 778,00;4 427 689,00;-46 911,00;-1,06
412;18;Реалист Банк;1067;Иркутская обл.;4 361 795,00;3 968 895,00;392 900,00;9,90
413;-2;Межрегиональный Почтовый Банк;3171;Москва и обл.;4 345 091,00;4 349 697,00;-4 606,00;-0,11
414;-7;Владпромбанк;870;Владимирская обл.;4 333 005,00;4 428 377,00;-95 372,00;-2,15
415;-10;Оргбанк;3312;Москва и обл.;4 233 750,00;4 456 301,00;-222 551,00;-4,99
416;10;Сибнефтебанк;385;Тюменская обл.;4 205 182,00;4 009 506,00;195 676,00;4,88
417;7;Лесбанк;1598;Москва и обл.;4 175 929,00;4 024 802,00;151 127,00;3,75
418;-33;Экономикс-Банк;2136;Москва и обл.;4 172 771,00;5 024 522,00;-851 751,00;-16,95
419;6;Кузнецкий;609;Пензенская обл.;4 142 898,00;4 021 586,00;121 312,00;3,02
420;3;Итуруп;2390;Сахалинская обл.;4 100 538,00;4 031 409,00;69 129,00;1,71
421;12;Мираф-Банк;2244;Омская обл.;4 093 069,00;3 941 185,00;151 884,00;3,85
422;5;Земский Банк;2900;Самарская обл.;4 088 340,00;4 008 207,00;80 133,00;2,00
423;33;НБК-Банк;3283;Москва и обл.;4 036 325,00;3 349 220,00;687 105,00;20,52
424;53;МС Банк Рус;2789;Москва и обл.;4 024 737,00;2 959 392,00;1 065 345,00;36,00
425;4;Ермак;1809;Ханты-Мансийский АО — Югра;4 015 273,00;3 993 878,00;21 395,00;0,54
426;-8;Русский Трастовый Банк;1139;Москва и обл.;4 003 499,00;4 152 991,00;-149 492,00;-3,60
427;10;Кошелев-Банк;3300;Самарская обл.;3 972 099,00;3 859 178,00;112 921,00;2,93
428;-6;Роял Кредит Банк;783;Хабаровский край;3 971 150,00;4 034 188,00;-63 038,00;-1,56
429;10;Еврокредит;2957;Москва и обл.;3 951 541,00;3 794 630,00;156 911,00;4,14
430;-2;Горбанк;2982;Санкт-Петербург и обл.;3 917 802,00;4 000 477,00;-82 675,00;-2,07
431;12;Коммерческий Индо Банк;3446;Москва и обл.;3 901 386,00;3 658 708,00;242 678,00;6,63
432;6;ИТ Банк;2609;Омская обл.;3 848 777,00;3 856 940,00;-8 163,00;-0,21
433;-1;Профит Банк;3234;Москва и обл.;3 836 244,00;3 948 516,00;-112 272,00;-2,84
434;0;Банк Экономический Союз;2798;Москва и обл.;3 833 655,00;3 937 995,00;-104 340,00;-2,65
435;-4;Витабанк;356;Санкт-Петербург и обл.;3 801 394,00;3 951 376,00;-149 982,00;-3,80
436;6;Мастер-Капитал;3011;Москва и обл.;3 782 883,00;3 678 839,00;104 044,00;2,83
437;-1;Форус Банк;3457;Нижегородская обл.;3 778 004,00;3 884 916,00;-106 912,00;-2,75
438;14;Новое Время;3492;Москва и обл.;3 734 921,00;3 409 443,00;325 478,00;9,55
439;2;Воронеж;654;Воронежская обл.;3 718 260,00;3 681 237,00;37 023,00;1,01
440;0;Промсельхозбанк;538;Москва и обл.;3 712 788,00;3 748 298,00;-35 510,00;-0,95
441;4;Церих;3278;Орловская обл.;3 659 163,00;3 652 028,00;7 135,00;0,20
442;8;Профессионал Банк;2471;Москва и обл.;3 643 464,00;3 432 534,00;210 930,00;6,15
443;3;Финансово-Промышленный Капитал;3295;Москва и обл.;3 579 070,00;3 628 109,00;-49 039,00;-1,35
444;-23;Кроссинвестбанк;2849;Москва и обл.;3 556 364,00;4 083 464,00;-527 100,00;-12,91
445;9;Бест Эффортс Банк;435;Москва и обл.;3 549 463,00;3 369 122,00;180 341,00;5,35
446;-2;Бланк Банк;2368;Москва и обл.;3 529 824,00;3 654 435,00;-124 611,00;-3,41
447;1;Уссури;596;Хабаровский край;3 517 614,00;3 496 111,00;21 503,00;0,62
448;11;Витязь;2890;Москва и обл.;3 512 345,00;3 308 094,00;204 251,00;6,17
449;0;Гагаринский;606;Москва и обл.;3 491 979,00;3 436 001,00;55 978,00;1,63
450;3;Камчаткомагропромбанк;545;Камчатская обл.;3 490 679,00;3 397 117,00;93 562,00;2,75
451;-96;Торгово-Строительный Банк;1250;Москва и обл.;3 442 697,00;5 759 743,00;-2 317 046,00;-40,23
452;22;Гринфилдбанк;2711;Москва и обл.;3 439 245,00;3 071 657,00;367 588,00;11,97
453;-2;Крыловский;456;Краснодарский край;3 438 106,00;3 416 717,00;21 389,00;0,63
454;-7;Океан Банк;1697;Москва и обл.;3 411 498,00;3 534 912,00;-123 414,00;-3,49
455;111;Банк МБФИ;2073;Москва и обл.;3 388 683,00;1 975 814,00;1 412 869,00;71,51
456;14;Элита;1399;Калужская обл.;3 370 545,00;3 146 367,00;224 178,00;7,12
457;4;Венец;524;Ульяновская обл.;3 329 063,00;3 288 357,00;40 706,00;1,24
458;2;Тамбовкредитпромбанк;1312;Тамбовская обл.;3 327 004,00;3 291 352,00;35 652,00;1,08
459;23;ИСБ;3010;Москва и обл.;3 308 160,00;2 895 342,00;412 818,00;14,26
460;8;РТС-Банк;3401;Самарская обл.;3 305 999,00;3 190 722,00;115 277,00;3,61
461;-3;Алтайкапиталбанк;2659;Алтайский край;3 302 575,00;3 328 805,00;-26 230,00;-0,79
462;-27;Нейва;1293;Свердловская обл.;3 292 893,00;3 937 311,00;-644 418,00;-16,37
463;1;Вологжанин;1896;Вологодская обл.;3 278 833,00;3 218 069,00;60 764,00;1,89
464;-2;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;3 243 021,00;3 251 536,00;-8 515,00;-0,26
465;-10;Ваш Личный Банк;1222;Иркутская обл.;3 243 014,00;3 356 177,00;-113 163,00;-3,37
466;3;Аксонбанк;680;Костромская обл.;3 221 293,00;3 173 188,00;48 105,00;1,52
467;-2;НОКССбанк;3202;Волгоградская обл.;3 212 933,00;3 202 121,00;10 812,00;0,34
468;-5;Профессионал Банк;3296;Москва и обл.;3 211 365,00;3 221 800,00;-10 435,00;-0,32
469;18;МФБанк;3163;Москва и обл.;3 199 526,00;2 846 071,00;353 455,00;12,42
470;8;Финансовый Капитал;3288;Санкт-Петербург и обл.;3 178 603,00;2 914 188,00;264 415,00;9,07
471;-4;Долинск;857;Сахалинская обл.;3 166 923,00;3 192 686,00;-25 763,00;-0,81
472;-15;Живаго Банк;2065;Рязанская обл.;3 158 216,00;3 338 908,00;-180 692,00;-5,41
473;-7;РБА;3413;Москва и обл.;3 156 166,00;3 198 676,00;-42 510,00;-1,33
474;20;Индустриальный Сберегательный Банк;3175;Москва и обл.;3 155 609,00;2 697 916,00;457 693,00;16,96
475;10;Ринвестбанк;3262;Рязанская обл.;3 113 073,00;2 856 582,00;256 491,00;8,98
476;-4;Интеркредит;3047;Москва и обл.;3 067 539,00;3 085 360,00;-17 821,00;-0,58
477;3;Айви Банк;2055;Москва и обл.;3 040 173,00;2 904 767,00;135 406,00;4,66
478;8;Газтрансбанк;665;Адыгея;3 021 399,00;2 850 051,00;171 348,00;6,01
479;-6;Уралпромбанк;2964;Челябинская обл.;3 018 058,00;3 076 878,00;-58 820,00;-1,91
480;41;Первый Клиентский Банк;3436;Москва и обл.;3 016 156,00;2 411 809,00;604 347,00;25,06
481;-5;Крокус-Банк;2682;Москва и обл.;2 994 916,00;2 969 367,00;25 549,00;0,86
482;13;Мегаполис;3265;Чувашия;2 927 201,00;2 681 787,00;245 414,00;9,15
483;-8;Агророс;2860;Саратовская обл.;2 918 290,00;3 022 351,00;-104 061,00;-3,44
484;-13;Интерактивный Банк;3378;Москва и обл.;2 903 034,00;3 125 366,00;-222 332,00;-7,11
485;-6;Костромаселькомбанк;1115;Костромская обл.;2 887 093,00;2 911 462,00;-24 369,00;-0,84
486;4;Столичный Кредит;2853;Москва и обл.;2 849 642,00;2 780 540,00;69 102,00;2,49
487;18;Богородский Муниципальный Банк;2992;Москва и обл.;2 846 778,00;2 587 598,00;259 180,00;10,02
488;10;Лайтбанк;3177;Москва и обл.;2 843 529,00;2 667 517,00;176 012,00;6,60
489;-1;Таурус Банк;655;Москва и обл.;2 841 030,00;2 811 101,00;29 929,00;1,06
490;20;Сириус;3506;Омская обл.;2 837 284,00;2 547 820,00;289 464,00;11,36
491;9;Евроальянс;1781;Ивановская обл.;2 777 775,00;2 665 322,00;112 453,00;4,22
492;5;Донхлеббанк;2285;Ростовская обл.;2 775 305,00;2 673 813,00;101 492,00;3,80
493;-12;Енисей;474;Красноярский край;2 764 965,00;2 901 303,00;-136 338,00;-4,70
494;47;Региональный Банк Сбережений;3367;Москва и обл.;2 744 901,00;2 211 523,00;533 378,00;24,12
495;-11;Универсальный Кредит;2903;Москва и обл.;2 730 612,00;2 881 294,00;-150 682,00;-5,23
496;-4;Кубанский Универсальный Банк;2898;Краснодарский край;2 728 847,00;2 741 837,00;-12 990,00;-0,47
497;20;Апабанк;2404;Москва и обл.;2 706 139,00;2 468 214,00;237 925,00;9,64
498;-5;Росбизнесбанк;1405;Москва и обл.;2 703 106,00;2 722 484,00;-19 378,00;-0,71
499;-16;Преодоление;2649;Москва и обл.;2 662 164,00;2 882 546,00;-220 382,00;-7,65
500;8;Национальный Корпоративный Банк;3422;Москва и обл.;2 650 925,00;2 575 051,00;75 874,00;2,95
501;-2;Мурманский Расчетный Центр;3341;Мурманская обл.;2 644 460,00;2 667 491,00;-23 031,00;-0,86
502;11;Братский АНКБ;1144;Иркутская обл.;2 643 595,00;2 507 953,00;135 642,00;5,41
503;-12;Юнистрим;3467;Москва и обл.;2 643 503,00;2 755 903,00;-112 400,00;-4,08
504;-15;Капитал;575;Москва и обл.;2 632 410,00;2 792 897,00;-160 487,00;-5,75
505;11;Русский Национальный Банк;469;Ростовская обл.;2 629 693,00;2 474 181,00;155 512,00;6,29
506;-2;Тульский Промышленник;2382;Тульская обл.;2 627 672,00;2 588 141,00;39 531,00;1,53
507;16;Заубер Банк;1614;Санкт-Петербург и обл.;2 617 274,00;2 378 812,00;238 462,00;10,02
508;-7;Выборг-Банк;720;Санкт-Петербург и обл.;2 614 992,00;2 622 807,00;-7 815,00;-0,30
509;6;Объединенный Резервный Банк;937;Москва и обл.;2 612 465,00;2 493 865,00;118 600,00;4,76
510;-4;Сибэс;208;Омская обл.;2 607 382,00;2 580 294,00;27 088,00;1,05
511;-15;Финтрастбанк;3104;Москва и обл.;2 591 267,00;2 678 940,00;-87 673,00;-3,27
512;-3;Богородский;1277;Нижегородская обл.;2 591 117,00;2 558 054,00;33 063,00;1,29
513;1;РСКБ;2050;Москва и обл.;2 535 594,00;2 502 630,00;32 964,00;1,32
514;-3;Зираат Банк;2559;Москва и обл.;2 517 010,00;2 541 135,00;-24 125,00;-0,95
515;34;ИРС;272;Москва и обл.;2 514 742,00;2 089 511,00;425 231,00;20,35
516;13;Аспект;608;Москва и обл.;2 504 980,00;2 320 312,00;184 668,00;7,96
517;-15;Донинвест;1617;Ростовская обл.;2 473 396,00;2 612 412,00;-139 016,00;-5,32
518;-6;Межбанковский Кредитный Союз;3242;Москва и обл.;2 419 234,00;2 523 603,00;-104 369,00;-4,14
519;-1;Иваново;1763;Ивановская обл.;2 416 585,00;2 456 056,00;-39 471,00;-1,61
520;5;Резерв;2364;Челябинская обл.;2 412 103,00;2 372 488,00;39 615,00;1,67
521;-2;Радиотехбанк;1166;Нижегородская обл.;2 407 236,00;2 436 139,00;-28 903,00;-1,19
522;2;Бинбанк Сургут;1701;Ханты-Мансийский АО — Югра;2 405 533,00;2 375 411,00;30 122,00;1,27
523;-1;Крона-Банк;2499;Иркутская обл.;2 403 635,00;2 405 497,00;-1 862,00;-0,08
524;51;Народный Банк;2249;Карачаево-Черкесия;2 387 923,00;1 874 605,00;513 318,00;27,38
525;20;ФорБанк;2063;Алтайский край;2 360 145,00;2 174 752,00;185 393,00;8,52
526;-23;Рапида;3371;Москва и обл.;2 351 057,00;2 589 179,00;-238 122,00;-9,20
