Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июнь, 2016, тыс. рублей;Май, 2016, тыс. рублей;Изменение, тыс. рублей;Изменение, %
528;5;Тендер-Банк;2252;Москва и обл.;1 389 938,00;1 438 462,00;-48 524,00;-3,37
529;10;Первый Дортрансбанк;3271;Кировская обл.;1 387 019,00;1 344 068,00;42 951,00;3,20
530;21;Агора;3231;Москва и обл.;1 354 589,00;1 239 381,00;115 208,00;9,30
531;6;Примтеркомбанк;21;Приморский край;1 344 151,00;1 353 567,00;-9 416,00;-0,70
532;18;Арсенал;3000;Москва и обл.;1 342 580,00;1 241 343,00;101 237,00;8,16
533;7;Ноосфера;2650;Республика Алтай;1 339 767,00;1 343 486,00;-3 719,00;-0,28
534;-8;Вэлтон Банк;1105;Белгородская обл.;1 339 255,00;1 527 135,00;-187 880,00;-12,30
535;-28;Мурманский Расчетный Центр;3341;Мурманская обл.;1 328 215,00;1 761 460,00;-433 245,00;-24,60
536;6;Саммит Банк;85;Приморский край;1 324 120,00;1 335 440,00;-11 320,00;-0,85
537;9;Кузбассхимбанк;2868;Кемеровская обл.;1 321 429,00;1 311 616,00;9 813,00;0,75
538;6;Синергия;2884;Саратовская обл.;1 313 393,00;1 317 171,00;-3 778,00;-0,29
539;14;Тетраполис;1586;Санкт-Петербург и обл.;1 306 509,00;1 213 386,00;93 123,00;7,67
540;3;ГринКомБанк;1184;Иркутская обл.;1 299 997,00;1 327 287,00;-27 290,00;-2,06
541;7;Почтобанк;1788;Пермская обл.;1 297 957,00;1 289 949,00;8 008,00;0,62
542;30;Жилкредит;1736;Москва и обл.;1 260 436,00;1 021 252,00;239 184,00;23,42
543;6;Химик;1114;Нижегородская обл.;1 241 030,00;1 254 782,00;-13 752,00;-1,10
544;8;Элекснет;3314;Москва и обл.;1 230 649,00;1 230 649,00;0,00;0
545;9;Финтрастбанк;3104;Москва и обл.;1 221 755,00;1 196 114,00;25 641,00;2,14
546;-1;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 182 952,00;1 313 893,00;-130 941,00;-9,97
547;0;РФИ Банк;3351;Москва и обл.;1 157 457,00;1 304 714,00;-147 257,00;-11,29
548;19;Невастройинвест;1926;Санкт-Петербург и обл.;1 126 676,00;1 054 437,00;72 239,00;6,85
549;10;Кредитинвест;1197;Дагестан;1 126 534,00;1 112 108,00;14 426,00;1,30
550;10;Камский Горизонт;2554;Татарстан;1 119 535,00;1 102 199,00;17 336,00;1,57
551;12;Курган;2568;Курганская обл.;1 115 933,00;1 071 760,00;44 173,00;4,12
552;5;Новый Промышленный Банк;930;Москва и обл.;1 112 298,00;1 159 178,00;-46 880,00;-4,04
553;15;Онего;2484;Карелия;1 109 903,00;1 048 806,00;61 097,00;5,83
554;1;ЕАТП Банк;1765;Астраханская обл.;1 096 344,00;1 185 351,00;-89 007,00;-7,51
555;16;Банк РМП;2574;Москва и обл.;1 090 081,00;1 022 305,00;67 776,00;6,63
556;9;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;1 085 413,00;1 064 317,00;21 096,00;1,98
557;4;Регионфинансбанк;3357;Москва и обл.;1 043 811,00;1 093 717,00;-49 906,00;-4,56
558;25;МТИ Банк;1052;Москва и обл.;1 039 111,00;924 730,00;114 381,00;12,37
559;14;Дон-Тексбанк;1818;Ростовская обл.;1 038 927,00;1 020 288,00;18 639,00;1,83
560;4;Финарс Банк;2938;Москва и обл.;1 027 628,00;1 069 227,00;-41 599,00;-3,89
561;26;Первоуральскбанк;965;Свердловская обл.;1 027 127,00;864 803,00;162 324,00;18,77
562;13;Байкалкредобанк;2990;Иркутская обл.;1 018 236,00;998 347,00;19 889,00;1,99
563;21;Москва;1661;Москва и обл.;1 002 227,00;920 777,00;81 450,00;8,85
564;2;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;994 658,00;1 059 045,00;-64 387,00;-6,08
565;14;Республиканский Кредитный Альянс;3017;Москва и обл.;987 376,00;952 296,00;35 080,00;3,68
566;12;Вакобанк;1291;Псковская обл.;986 844,00;962 953,00;23 891,00;2,48
567;-11;Космос;2245;Москва и обл.;976 698,00;1 159 460,00;-182 762,00;-15,76
568;9;Яндекс Банк;3027;Москва и обл.;973 506,00;980 851,00;-7 345,00;-0,75
569;-7;Русский Банк Сбережений;779;Ставропольский край;971 665,00;1 072 836,00;-101 171,00;-9,43
570;25;Максима;3379;Москва и обл.;960 147,00;821 922,00;138 225,00;16,82
571;10;Спецстройбанк;236;Москва и обл.;956 053,00;935 981,00;20 072,00;2,14
572;4;Металлург;2877;Москва и обл.;955 790,00;987 253,00;-31 463,00;-3,19
573;7;Русский Финансовый Альянс;2035;Москва и обл.;944 386,00;946 393,00;-2 007,00;-0,21
574;-5;Тексбанк;2756;Карачаево-Черкесия;935 077,00;1 029 152,00;-94 075,00;-9,14
575;10;Си Ди Би Банк;3339;Краснодарский край;933 144,00;883 956,00;49 188,00;5,56
576;10;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;928 501,00;877 872,00;50 629,00;5,77
577;-3;Жилстройбанк;2769;Москва и обл.;910 412,00;1 018 808,00;-108 396,00;-10,64
578;4;Классик Эконом Банк;3298;Северная Осетия — Алания;908 676,00;933 708,00;-25 032,00;-2,68
579;19;Южный Региональный Банк;3015;Ростовская обл.;894 492,00;793 652,00;100 840,00;12,71
580;8;Центрально-Азиатский;3037;Хакасия;885 857,00;858 779,00;27 078,00;3,15
581;8;Народный Инвестиционный Банк;2876;Самарская обл.;877 256,00;843 853,00;33 403,00;3,96
582;8;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;875 744,00;843 060,00;32 684,00;3,88
583;14;Эльбин;2267;Дагестан;872 874,00;798 378,00;74 496,00;9,33
584;10;Майский;1673;Кабардино-Балкария;835 385,00;822 830,00;12 555,00;1,53
585;6;Прохладный;874;Кабардино-Балкария;832 470,00;840 553,00;-8 083,00;-0,96
586;-16;Ресурс-Траст;3122;Москва и обл.;828 877,00;1 026 956,00;-198 079,00;-19,29
587;5;АвтоКредитБанк;1973;Татарстан;818 829,00;828 270,00;-9 441,00;-1,14
588;8;Анелик РУ;3443;Москва и обл.;785 625,00;800 260,00;-14 635,00;-1,83
589;4;Народный Земельно-Промышленный Банк;2873;Алтайский край;785 369,00;823 693,00;-38 324,00;-4,65
590;11;Славянбанк;804;Новгородская обл.;774 098,00;722 133,00;51 965,00;7,20
591;9;Межрегиональный Банк Реконструкции;2620;Москва и обл.;739 339,00;738 716,00;623,00;0,08
592;19;Новокиб;1747;Кемеровская обл.;728 933,00;625 456,00;103 477,00;16,54
593;9;Флора-Москва;533;Москва и обл.;720 404,00;718 267,00;2 137,00;0,30
594;9;Объединенный Банк Республики;1016;Чувашия;716 463,00;713 941,00;2 522,00;0,35
595;4;АлтайБизнес-Банк;2388;Алтайский край;713 688,00;740 297,00;-26 609,00;-3,59
596;9;Банк РСИ;3415;Москва и обл.;702 123,00;687 331,00;14 792,00;2,15
597;12;Холдинвестбанк;2837;Москва и обл.;686 105,00;635 540,00;50 565,00;7,96
598;10;Гефест;1046;Тверская обл.;685 026,00;646 711,00;38 315,00;5,92
599;8;Балаково-Банк;444;Саратовская обл.;680 527,00;657 067,00;23 460,00;3,57
600;4;РусьРегионБанк;685;Москва и обл.;678 630,00;703 710,00;-25 080,00;-3,56
601;5;Уралприватбанк;153;Свердловская обл.;671 722,00;665 124,00;6 598,00;0,99
602;11;Вайлдберриз Банк;841;Адыгея;648 528,00;619 307,00;29 221,00;4,72
603;12;Международный Расчетный Банк;3028;Москва и обл.;633 458,00;605 513,00;27 945,00;4,62
604;12;Терра;3476;Москва и обл.;621 374,00;598 183,00;23 191,00;3,88
605;7;РИТЦ Банк;2677;Карелия;605 191,00;621 378,00;-16 187,00;-2,61
606;29;Стар Альянс;3433;Москва и обл.;579 277,00;434 390,00;144 887,00;33,35
607;11;ФинТех;3499;Ярославская обл.;574 306,00;573 187,00;1 119,00;0,20
608;9;Геобанк;2027;Москва и обл.;572 832,00;579 438,00;-6 606,00;-1,14
609;12;Народный Банк Тувы;1309;Тыва;562 340,00;537 985,00;24 355,00;4,53
610;10;Прокоммерцбанк;2996;Москва и обл.;556 615,00;553 112,00;3 503,00;0,63
611;3;Телекоммерц Банк;3380;Тульская обл.;547 602,00;613 067,00;-65 465,00;-10,68
612;10;Башпромбанк;1006;Башкортостан;536 540,00;534 842,00;1 698,00;0,32
613;10;СМБ-Банк;3504;Санкт-Петербург и обл.;534 151,00;525 331,00;8 820,00;1,68
614;11;Эко-Инвест;3116;Москва и обл.;500 823,00;507 527,00;-6 704,00;-1,32
615;18;Дружба;990;Тюменская обл.;482 953,00;446 977,00;35 976,00;8,05
616;11;Энтузиастбанк;3048;Москва и обл.;478 028,00;494 949,00;-16 921,00;-3,42
617;13;АББ;2937;Москва и обл.;475 277,00;466 830,00;8 447,00;1,81
618;6;Логос;3233;Москва и обл.;470 722,00;522 686,00;-51 964,00;-9,94
619;15;Алжан;2491;Дагестан;470 480,00;444 491,00;25 989,00;5,85
620;12;Таганрогбанк;3136;Ростовская обл.;452 203,00;447 572,00;4 631,00;1,03
621;10;Кредо Финанс;793;Дагестан;450 379,00;452 450,00;-2 071,00;-0,46
622;7;Банк Берейт;3505;Санкт-Петербург и обл.;446 473,00;467 522,00;-21 049,00;-4,50
623;3;РИБ;2749;Москва и обл.;418 853,00;501 257,00;-82 404,00;-16,44
624;13;ГРиС-Банк;1928;Ставропольский край;418 004,00;417 966,00;38,00;0,01
625;-6;Финчер;3486;Москва и обл.;417 779,00;557 586,00;-139 807,00;-25,07
626;13;МВС Банк;2407;Дагестан;413 946,00;409 455,00;4 491,00;1,10
627;9;Континенталь;3184;Ставропольский край;409 036,00;433 343,00;-24 307,00;-5,61
628;10;Интеркоопбанк;2803;Москва и обл.;408 783,00;414 510,00;-5 727,00;-1,38
629;11;Рента-Банк;3095;Москва и обл.;404 449,00;404 453,00;-4,00;-0,00
630;-20;Информпрогресс;2166;Москва и обл.;397 467,00;626 074,00;-228 607,00;-36,51
631;10;Лэнд Кредит;1478;Москва и обл.;396 908,00;392 104,00;4 804,00;1,23
632;10;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;385 299,00;384 639,00;660,00;0,17
633;19;Промсвязьинвест;2761;Дагестан;378 424,00;349 638,00;28 786,00;8,23
634;-6;Лидер;3304;Москва и обл.;375 829,00;473 216,00;-97 387,00;-20,58
635;8;Тайдон;2085;Кемеровская обл.;375 657,00;374 647,00;1 010,00;0,27
636;17;Европейский Стандарт;3200;Москва и обл.;375 150,00;349 485,00;25 665,00;7,34
637;7;Моби.Деньги;3523;Москва и обл.;374 646,00;374 646,00;0,00;0
638;9;Олма-Банк;3250;Москва и обл.;364 040,00;360 776,00;3 264,00;0,90
639;7;ИР-Кредит;1724;Москва и обл.;363 584,00;363 584,00;0,00;0
640;10;Альтернатива;3452;Москва и обл.;355 327,00;350 518,00;4 809,00;1,37
641;7;Банк Фридом Финанс;1143;Москва и обл.;355 161,00;360 751,00;-5 590,00;-1,55
642;7;Национальный Банк Сбережений;1949;Ивановская обл.;352 990,00;359 965,00;-6 975,00;-1,94
643;8;НКБ;2942;Москва и обл.;351 891,00;350 025,00;1 866,00;0,53
644;10;Деньги.Мэйл.Ру;3511;Москва и обл.;348 610,00;348 610,00;0,00;0
645;15;Монета.ру;3508;Марий Эл;348 308,00;280 676,00;67 632,00;24,10
646;9;Расчетные Решения;3524;Москва и обл.;343 951,00;340 775,00;3 176,00;0,93
647;10;Северстройбанк;3507;Вологодская обл.;337 817,00;335 891,00;1 926,00;0,57
648;8;Азия Банк;3183;Москва и обл.;335 906,00;339 591,00;-3 685,00;-1,09
649;9;Рунэтбанк;2829;Москва и обл.;334 834,00;330 606,00;4 228,00;1,28
650;9;Нарат;1902;Саратовская обл.;300 773,00;300 104,00;669,00;0,22
651;-142;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;264 630,00;1 724 528,00;-1 459 898,00;-84,65
652;9;Инновационный Расчетный Центр;3447;Москва и обл.;258 794,00;266 744,00;-7 950,00;-2,98
653;-8;Платежи и Расчеты;3324;Самарская обл.;242 897,00;364 307,00;-121 410,00;-33,33
654;9;Единая касса;3512;Москва и обл.;231 579,00;231 579,00;0,00;0
655;10;Красноярский Краевой Расчетный Центр;3483;Красноярский край;223 923,00;202 867,00;21 056,00;10,38
656;8;Континент Финанс;149;Москва и обл.;222 289,00;216 443,00;5 846,00;2,70
657;10;Русское Финансовое Общество;3427;Москва и обл.;201 269,00;190 986,00;10 283,00;5,38
658;8;Приполярком;507;Тюменская обл.;167 075,00;191 851,00;-24 776,00;-12,91
659;9;Электронный платежный сервис;3509;Москва и обл.;163 047,00;163 047,00;0,00;0
660;9;Фидбэк;3502;Москва и обл.;151 399,00;155 463,00;-4 064,00;-2,61
661;1;Сетевая Расчетная Палата;3332;Татарстан;121 331,00;237 300,00;-115 969,00;-48,87
662;10;Платежный Клиринговый Дом;3343;Москва и обл.;112 624,00;86 251,00;26 373,00;30,58
663;7;КредитАльянс;3472;Вологодская обл.;101 781,00;111 110,00;-9 329,00;-8,40
664;7;Вест;2605;Москва и обл.;98 534,00;104 800,00;-6 266,00;-5,98
665;10;Единая Расчетная Палата;384;Москва и обл.;75 171,00;62 949,00;12 222,00;19,42
666;8;Премиум;3514;Москва и обл.;72 991,00;72 991,00;0,00;0
667;6;Умут;2435;Дагестан;70 085,00;77 516,00;-7 431,00;-9,59
668;8;Дальний Восток;3318;Приморский край;45 834,00;41 807,00;4 027,00;9,63
669;8;Транзит;2688;Дагестан;22 174,00;21 986,00;188,00;0,86
670;9;АРБ-Инкасс;3353;Москва и обл.;19 277,00;19 185,00;92,00;0,48
671;7;21 Век;3309;Санкт-Петербург и обл.;15 314,00;20 306,00;-4 992,00;-24,58
672;8;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;10 832,00;9 079,00;1 753,00;19,31
673;8;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;3 183,00;3 676,00;-493,00;-13,41
