Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Сентябрь, 2010, тыс. рублей;Август, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
531;-8;Компания Розничного Кредитования;3385;Москва и обл.;1 805 599,00;1 831 324,00;-25 725,00;-1,40
532;-3;Банк Реалист;2646;Москва и обл.;1 795 340,00;1 786 873,00;8 467,00;0,47
533;17;Газстройбанк;2919;Москва и обл.;1 780 310,00;1 601 173,00;179 137,00;11,19
534;-4;Россита-Банк;3257;Москва и обл.;1 778 721,00;1 772 170,00;6 551,00;0,37
535;38;Балтика;967;Санкт-Петербург и обл.;1 773 690,00;1 455 153,00;318 537,00;21,89
536;8;Межтрастбанк;2493;Москва и обл.;1 771 820,00;1 657 621,00;114 199,00;6,89
537;108;Новое Время;3492;Москва и обл.;1 766 207,00;1 160 824,00;605 383,00;52,15
538;21;Агророс;2860;Саратовская обл.;1 749 282,00;1 544 741,00;204 541,00;13,24
539;-3;Спецсетьстройбанк;3062;Москва и обл.;1 746 023,00;1 706 361,00;39 662,00;2,32
540;3;Банк Пермь;875;Пермская обл.;1 745 274,00;1 667 259,00;78 015,00;4,68
541;13;Новый Век;3417;Москва и обл.;1 733 005,00;1 584 325,00;148 680,00;9,38
542;-7;Милбанк;3256;Москва и обл.;1 719 618,00;1 709 310,00;10 308,00;0,60
543;14;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 717 229,00;1 570 887,00;146 342,00;9,32
544;1;Межрегионбанк;1059;Москва и обл.;1 715 713,00;1 637 275,00;78 438,00;4,79
545;-8;Выборг-Банк;720;Санкт-Петербург и обл.;1 708 774,00;1 705 264,00;3 510,00;0,21
546;3;Братский АНКБ;1144;Иркутская обл.;1 706 002,00;1 607 575,00;98 427,00;6,12
547;-5;Клиентский;2324;Москва и обл.;1 704 116,00;1 670 511,00;33 605,00;2,01
548;-65;Еврокредит;2957;Москва и обл.;1 703 278,00;2 202 420,00;-499 142,00;-22,66
549;-15;Костромаселькомбанк;1115;Костромская обл.;1 701 349,00;1 713 746,00;-12 397,00;-0,72
550;11;ФорБанк;2063;Алтайский край;1 700 818,00;1 540 878,00;159 940,00;10,38
551;36;Ренессанс;1939;Москва и обл.;1 697 374,00;1 408 951,00;288 423,00;20,47
552;-25;Уралфинанс;1370;Свердловская обл.;1 691 721,00;1 800 837,00;-109 116,00;-6,06
553;-2;Новый Символ;370;Москва и обл.;1 686 725,00;1 598 067,00;88 658,00;5,55
554;-1;Крыловский;456;Краснодарский край;1 684 667,00;1 590 279,00;94 388,00;5,94
555;-29;Донхлеббанк;2285;Ростовская обл.;1 676 291,00;1 802 357,00;-126 066,00;-6,99
556;69;Новокиб;1747;Кемеровская обл.;1 667 491,00;1 252 607,00;414 884,00;33,12
557;-35;Союзпромбанк;2965;Москва и обл.;1 638 869,00;1 834 793,00;-195 924,00;-10,68
558;-6;Форус Банк;3457;Нижегородская обл.;1 636 447,00;1 596 742,00;39 705,00;2,49
559;-21;Финтрастбанк;3104;Москва и обл.;1 633 176,00;1 696 840,00;-63 664,00;-3,75
560;-14;Регион;233;Ярославская обл.;1 610 625,00;1 632 837,00;-22 212,00;-1,36
561;9;Интеркапитал-Банк;2706;Мордовия;1 605 426,00;1 482 420,00;123 006,00;8,30
562;1;Газнефтьбанк;3223;Саратовская обл.;1 593 623,00;1 532 016,00;61 607,00;4,02
563;4;Соколовский;2830;Москва и обл.;1 591 298,00;1 492 077,00;99 221,00;6,65
564;-16;Профессионал Банк;2471;Москва и обл.;1 585 152,00;1 616 895,00;-31 743,00;-1,96
565;18;Михайловский ПЖСБ;2961;Волгоградская обл.;1 576 750,00;1 423 356,00;153 394,00;10,78
566;10;Еврокоммерц;1777;Москва и обл.;1 576 438,00;1 443 636,00;132 802,00;9,20
567;-5;Юнистрим;3467;Москва и обл.;1 570 397,00;1 539 113,00;31 284,00;2,03
568;13;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 565 281,00;1 426 935,00;138 346,00;9,70
569;9;Бенифит-Банк;3229;Москва и обл.;1 550 671,00;1 436 286,00;114 385,00;7,96
570;-14;Уральский Трастовый Банк;2523;Удмуртия;1 547 015,00;1 572 304,00;-25 289,00;-1,61
571;32;Северный Кредит;2398;Вологодская обл.;1 538 616,00;1 338 816,00;199 800,00;14,92
572;-7;Иваново;1763;Ивановская обл.;1 533 496,00;1 518 261,00;15 235,00;1,00
573;-7;Владпромбанк;870;Владимирская обл.;1 532 345,00;1 492 547,00;39 798,00;2,67
574;-3;КОР;2148;Волгоградская обл.;1 521 329,00;1 464 109,00;57 220,00;3,91
575;-17;Резерв;2364;Челябинская обл.;1 514 874,00;1 554 766,00;-39 892,00;-2,57
576;-1;Кросна-Банк;2607;Москва и обл.;1 511 978,00;1 451 334,00;60 644,00;4,18
577;0;Липецкий Областной Банк;1794;Липецкая обл.;1 509 451,00;1 439 868,00;69 583,00;4,83
578;-6;РСКБ;2050;Москва и обл.;1 493 200,00;1 462 324,00;30 876,00;2,11
579;-58;НБК-Банк;3283;Москва и обл.;1 492 034,00;1 845 483,00;-353 449,00;-19,15
580;9;РЕСО Кредит;3450;Москва и обл.;1 488 984,00;1 403 047,00;85 937,00;6,13
581;17;Таатта;1249;Саха (Якутия);1 487 262,00;1 359 523,00;127 739,00;9,40
582;8;Приско Капитал Банк;2537;Москва и обл.;1 486 185,00;1 399 874,00;86 311,00;6,17
583;-28;Банк Экономический Союз;2798;Москва и обл.;1 481 653,00;1 575 193,00;-93 540,00;-5,94
584;-15;Радиотехбанк;1166;Нижегородская обл.;1 474 043,00;1 482 455,00;-8 412,00;-0,57
585;9;Нейва;1293;Свердловская обл.;1 458 585,00;1 391 849,00;66 736,00;4,79
586;-4;Ринвестбанк;3262;Рязанская обл.;1 457 675,00;1 425 296,00;32 379,00;2,27
587;14;Татагропромбанк;728;Татарстан;1 453 498,00;1 350 977,00;102 521,00;7,59
588;35;Банк РМП;2574;Москва и обл.;1 439 287,00;1 255 401,00;183 886,00;14,65
589;60;Интеркоопбанк;2803;Москва и обл.;1 438 791,00;1 154 266,00;284 525,00;24,65
590;-22;Сервис Резерв;2034;Москва и обл.;1 436 380,00;1 486 105,00;-49 725,00;-3,35
591;-6;Зираат Банк;2559;Москва и обл.;1 431 254,00;1 415 060,00;16 194,00;1,14
592;5;Кубанский Универсальный Банк;2898;Краснодарский край;1 430 307,00;1 362 273,00;68 034,00;4,99
593;-14;Саратов;330;Саратовская обл.;1 428 683,00;1 435 928,00;-7 245,00;-0,50
594;-20;Венец;524;Ульяновская обл.;1 424 120,00;1 451 370,00;-27 250,00;-1,88
595;5;Викинг;2;Санкт-Петербург и обл.;1 414 187,00;1 358 859,00;55 328,00;4,07
596;-10;Новация;840;Адыгея;1 397 512,00;1 413 921,00;-16 409,00;-1,16
597;8;Метрополь;1639;Москва и обл.;1 392 892,00;1 333 374,00;59 518,00;4,46
598;-3;Сберинвестбанк;1743;Свердловская обл.;1 387 648,00;1 384 396,00;3 252,00;0,23
599;14;Вэлтон Банк;1105;Белгородская обл.;1 376 057,00;1 288 455,00;87 602,00;6,80
600;42;Единственный;3187;Москва и обл.;1 375 353,00;1 174 122,00;201 231,00;17,14
601;9;Мираф-Банк;2244;Омская обл.;1 374 806,00;1 296 375,00;78 431,00;6,05
602;-3;Торгово-Строительный Банк;1250;Москва и обл.;1 369 719,00;1 359 054,00;10 665,00;0,78
603;-15;МФБанк;3163;Москва и обл.;1 358 205,00;1 408 732,00;-50 527,00;-3,59
604;10;Объединенный Банк Республики;1016;Чувашия;1 355 056,00;1 285 927,00;69 129,00;5,38
605;-13;Банк МБФИ;2073;Москва и обл.;1 349 151,00;1 397 584,00;-48 433,00;-3,47
606;11;2Т Банк;625;Москва и обл.;1 345 280,00;1 277 695,00;67 585,00;5,29
607;-23;Спутник;1071;Оренбургская обл.;1 343 727,00;1 415 590,00;-71 863,00;-5,08
608;35;Тандем;1951;Москва и обл.;1 342 538,00;1 173 881,00;168 657,00;14,37
609;-29;Спиритбанк;2053;Тульская обл.;1 339 102,00;1 431 052,00;-91 950,00;-6,43
610;27;Банк Расчетов и Сбережений;2617;Москва и обл.;1 338 348,00;1 205 418,00;132 930,00;11,03
611;21;Геленджик-Банк;790;Краснодарский край;1 328 205,00;1 223 524,00;104 681,00;8,56
612;23;Гринфилдбанк;2711;Москва и обл.;1 317 790,00;1 214 089,00;103 701,00;8,54
613;-6;Йошкар-Ола;2802;Марий Эл;1 316 188,00;1 315 445,00;743,00;0,06
614;-10;Пульс Столицы;3002;Москва и обл.;1 314 254,00;1 335 756,00;-21 502,00;-1,61
615;-6;Эсидбанк;1991;Дагестан;1 313 994,00;1 298 064,00;15 930,00;1,23
616;-14;Дом-Банк;3209;Москва и обл.;1 306 747,00;1 349 075,00;-42 328,00;-3,14
617;-2;Навигатор;2469;Москва и обл.;1 304 587,00;1 284 558,00;20 029,00;1,56
618;2;Ваш Личный Банк;1222;Иркутская обл.;1 296 098,00;1 268 234,00;27 864,00;2,20
619;-3;Контраст-Банк;2857;Москва и обл.;1 292 841,00;1 278 605,00;14 236,00;1,11
620;-9;Рабобанк;3488;Москва и обл.;1 292 095,00;1 295 391,00;-3 296,00;-0,25
621;10;Нальчик;695;Кабардино-Балкария;1 272 082,00;1 231 712,00;40 370,00;3,28
622;29;Вологдабанк;992;Вологодская обл.;1 267 177,00;1 144 417,00;122 760,00;10,73
623;-4;Нерюнгрибанк;825;Саха (Якутия);1 264 509,00;1 268 478,00;-3 969,00;-0,31
624;20;Банк ИТБ;3128;Москва и обл.;1 263 332,00;1 167 291,00;96 041,00;8,23
625;29;Новый Кредитный Союз;3139;Москва и обл.;1 262 066,00;1 122 131,00;139 935,00;12,47
626;-5;Объединенный Резервный Банк;937;Москва и обл.;1 256 685,00;1 265 427,00;-8 742,00;-0,69
627;-15;Финансово-Промышленный Капитал;3295;Москва и обл.;1 255 629,00;1 289 497,00;-33 868,00;-2,63
628;2;Старооскольский Агропромбанк;1050;Белгородская обл.;1 255 254,00;1 232 761,00;22 493,00;1,82
629;5;Далетбанк;3049;Москва и обл.;1 254 882,00;1 219 262,00;35 620,00;2,92
630;6;УИК-Банк;1300;Челябинская обл.;1 249 296,00;1 206 488,00;42 808,00;3,55
631;-40;Развитие;2729;Карачаево-Черкесия;1 249 107,00;1 399 835,00;-150 728,00;-10,77
632;-6;Мобилбанк;532;Удмуртия;1 248 743,00;1 242 465,00;6 278,00;0,51
633;13;Приобье;537;Тюменская обл.;1 240 953,00;1 156 752,00;84 201,00;7,28
634;7;Владбизнесбанк;903;Владимирская обл.;1 235 181,00;1 184 021,00;51 160,00;4,32
635;-2;УМ-Банк;1441;Свердловская обл.;1 230 193,00;1 221 365,00;8 828,00;0,72
636;-14;Борский Коммерческий Банк;1303;Нижегородская обл.;1 228 463,00;1 258 870,00;-30 407,00;-2,42
637;-19;Мой Банк. Новосибирск;2787;Новосибирская обл.;1 227 077,00;1 268 779,00;-41 702,00;-3,29
638;2;Нарат;1902;Саратовская обл.;1 215 756,00;1 185 274,00;30 482,00;2,57
639;24;Русский Трастовый Банк;1139;Москва и обл.;1 210 164,00;1 075 718,00;134 446,00;12,50
640;-16;Современные Стандарты Бизнеса;3397;Москва и обл.;1 200 654,00;1 253 698,00;-53 044,00;-4,23
641;14;Инвестиционный Союз;637;Москва и обл.;1 184 624,00;1 108 341,00;76 283,00;6,88
642;-3;Национальный Корпоративный Банк;3422;Москва и обл.;1 181 696,00;1 189 760,00;-8 064,00;-0,68
643;19;Татсоцбанк;480;Татарстан;1 177 580,00;1 081 342,00;96 238,00;8,90
644;6;Соцэкономбанк;2917;Москва и обл.;1 159 881,00;1 152 478,00;7 403,00;0,64
645;15;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 154 261,00;1 092 964,00;61 297,00;5,61
646;-8;Инбанк;1829;Москва и обл.;1 138 025,00;1 200 475,00;-62 450,00;-5,20
647;12;Арт-Банк;2779;Северная Осетия — Алания;1 132 941,00;1 097 972,00;34 969,00;3,18
648;22;Златкомбанк;568;Москва и обл.;1 130 006,00;1 048 654,00;81 352,00;7,76
649;-53;Эргобанк;2856;Москва и обл.;1 129 222,00;1 381 447,00;-252 225,00;-18,26
650;3;Донбанк;2984;Ростовская обл.;1 128 522,00;1 133 345,00;-4 823,00;-0,43
651;-24;Тексбанк;2756;Карачаево-Черкесия;1 121 344,00;1 242 423,00;-121 079,00;-9,75
652;4;БСТ-Банк;2883;Кемеровская обл.;1 119 185,00;1 104 203,00;14 982,00;1,36
653;72;Мультибанк;2235;Москва и обл.;1 117 243,00;807 074,00;310 169,00;38,43
654;7;Холмск;503;Сахалинская обл.;1 114 510,00;1 081 397,00;33 113,00;3,06
655;34;Объединенная Расчетная Система;3342;Москва и обл.;1 111 444,00;951 132,00;160 312,00;16,85
656;64;Аскания Траст;286;Москва и обл.;1 109 770,00;817 534,00;292 236,00;35,75
657;12;Одинбанк;3197;Москва и обл.;1 090 517,00;1 053 487,00;37 030,00;3,51
658;-29;Элита;1399;Калужская обл.;1 084 837,00;1 233 697,00;-148 860,00;-12,07
659;16;Сетевая Расчетная Палата;3332;Татарстан;1 081 791,00;1 025 934,00;55 857,00;5,44
660;11;Крона-Банк;2499;Иркутская обл.;1 077 012,00;1 047 482,00;29 530,00;2,82
661;4;Трастовый Республиканский Банк;3404;Москва и обл.;1 073 447,00;1 071 653,00;1 794,00;0,17
662;46;Республиканский Кредитный Альянс;3017;Москва и обл.;1 073 305,00;872 525,00;200 780,00;23,01
663;33;Богородский;1277;Нижегородская обл.;1 067 686,00;915 604,00;152 082,00;16,61
664;-7;ГринКомБанк;1184;Иркутская обл.;1 065 657,00;1 103 669,00;-38 012,00;-3,44
665;-7;ИСБ;3010;Москва и обл.;1 064 373,00;1 101 901,00;-37 528,00;-3,41
666;-14;Почта Банк;650;Брянская обл.;1 063 329,00;1 142 391,00;-79 062,00;-6,92
667;36;Бумеранг;1002;Вологодская обл.;1 061 586,00;902 399,00;159 187,00;17,64
668;0;Яндекс Банк;3027;Москва и обл.;1 058 544,00;1 055 041,00;3 503,00;0,33
669;-2;Ноосфера;2650;Республика Алтай;1 053 572,00;1 064 101,00;-10 529,00;-0,99
670;-197;Сталь Банк;2248;Москва и обл.;1 043 039,00;2 275 593,00;-1 232 554,00;-54,16
671;9;Радиан;1675;Иркутская обл.;1 042 225,00;1 003 464,00;38 761,00;3,86
672;-44;Богородский Муниципальный Банк;2992;Москва и обл.;1 036 206,00;1 240 059,00;-203 853,00;-16,44
673;0;Сибэс;208;Омская обл.;1 032 206,00;1 044 107,00;-11 901,00;-1,14
674;-10;Екатерининский;2167;Москва и обл.;1 022 566,00;1 073 172,00;-50 606,00;-4,72
675;11;Русский Национальный Банк;469;Ростовская обл.;1 021 453,00;977 651,00;43 802,00;4,48
676;-10;Сембанк;2606;Москва и обл.;1 018 693,00;1 069 715,00;-51 022,00;-4,77
677;17;Новый Промышленный Банк;930;Москва и обл.;1 011 205,00;920 444,00;90 761,00;9,86
678;28;Кредитимпэкс Банк;2037;Москва и обл.;1 009 510,00;890 248,00;119 262,00;13,40
679;4;РТС-Банк;3401;Самарская обл.;1 008 269,00;984 438,00;23 831,00;2,42
680;27;Национальный Банк Сбережений;1949;Ивановская обл.;1 002 868,00;887 082,00;115 786,00;13,05
681;4;Невский Банк;1068;Санкт-Петербург и обл.;999 810,00;982 702,00;17 108,00;1,74
682;0;Пурпе;709;Тюменская обл.;995 699,00;992 623,00;3 076,00;0,31
683;-77;Арсенал;3000;Москва и обл.;994 370,00;1 330 147,00;-335 777,00;-25,24
684;9;Калуга;1151;Калужская обл.;986 331,00;929 137,00;57 194,00;6,16
685;13;Великие Луки Банк;598;Псковская обл.;980 927,00;906 809,00;74 118,00;8,17
686;2;Приполярком;507;Тюменская обл.;978 037,00;955 725,00;22 312,00;2,33
687;-3;Башпромбанк;1006;Башкортостан;975 355,00;982 846,00;-7 491,00;-0,76
688;2;Дон-Тексбанк;1818;Ростовская обл.;964 714,00;937 412,00;27 302,00;2,91
689;6;Московский Вексельный Банк;2697;Москва и обл.;961 158,00;919 602,00;41 556,00;4,52
690;-12;Азимут;3154;Москва и обл.;960 378,00;1 007 862,00;-47 484,00;-4,71
691;0;Кредитинвест;1197;Дагестан;959 903,00;935 226,00;24 677,00;2,64
692;-13;Алтынбанк;2070;Татарстан;953 245,00;1 004 299,00;-51 054,00;-5,08
693;-12;Диг-Банк;2423;Северная Осетия — Алания;953 132,00;998 114,00;-44 982,00;-4,51
694;3;Эльбин;2267;Дагестан;935 924,00;910 040,00;25 884,00;2,84
695;-18;Флора-Москва;533;Москва и обл.;933 629,00;1 009 821,00;-76 192,00;-7,55
696;5;Металлург;2877;Москва и обл.;929 267,00;902 891,00;26 376,00;2,92
697;-50;Регионфинансбанк;3357;Москва и обл.;925 732,00;1 155 609,00;-229 877,00;-19,89
698;87;Вестинтербанк;3398;Москва и обл.;922 101,00;611 502,00;310 599,00;50,79
699;1;Охотный Ряд;3375;Москва и обл.;919 734,00;903 219,00;16 515,00;1,83
700;16;Русский Торговый Банк;2842;Москва и обл.;917 033,00;829 363,00;87 670,00;10,57
701;16;Саммит Банк;85;Приморский край;915 926,00;827 098,00;88 828,00;10,74
702;7;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;908 612,00;866 428,00;42 184,00;4,87
703;-27;Столичный Кредит;2853;Москва и обл.;905 181,00;1 012 127,00;-106 946,00;-10,57
704;7;Проинвестбанк;784;Пермская обл.;905 091,00;853 600,00;51 491,00;6,03
705;-33;Мосуралбанк;2468;Москва и обл.;886 079,00;1 047 349,00;-161 270,00;-15,40
706;9;Динамичные Системы;3439;Москва и обл.;883 486,00;829 630,00;53 856,00;6,49
707;7;Торговый Городской Банк;3180;Тверская обл.;881 990,00;832 704,00;49 286,00;5,92
708;33;С банк;2581;Москва и обл.;876 218,00;761 959,00;114 259,00;15,00
709;39;Эко-Инвест;3116;Москва и обл.;875 665,00;731 448,00;144 217,00;19,72
710;-11;Унифондбанк;3416;Москва и обл.;872 634,00;905 626,00;-32 992,00;-3,64
711;-19;Агора;3231;Москва и обл.;872 202,00;929 826,00;-57 624,00;-6,20
712;-38;Местный Кредит;3370;Москва и обл.;869 233,00;1 034 906,00;-165 673,00;-16,01
713;-1;Межрегиональный Клиринговый Банк;2543;Москва и обл.;863 926,00;845 976,00;17 950,00;2,12
714;-4;МФТ-Банк;3356;Москва и обл.;855 097,00;859 857,00;-4 760,00;-0,55
715;28;МС Банк Рус;2789;Москва и обл.;846 389,00;746 299,00;100 090,00;13,41
716;-29;Канский;860;Красноярский край;834 316,00;970 198,00;-135 882,00;-14,01
717;1;Северинвестбанк;2264;Белгородская обл.;833 818,00;820 621,00;13 197,00;1,61
718;4;Стройиндбанк;155;Москва и обл.;821 639,00;811 644,00;9 995,00;1,23
719;-14;Первоуральскбанк;965;Свердловская обл.;821 430,00;890 262,00;-68 832,00;-7,73
720;-18;Жилкредит;1736;Москва и обл.;818 078,00;902 587,00;-84 509,00;-9,36
721;2;Далта-Банк;142;Приморский край;814 281,00;809 206,00;5 075,00;0,63
722;14;Примтеркомбанк;21;Приморский край;807 948,00;775 228,00;32 720,00;4,22
723;-19;Синергия;2884;Саратовская обл.;802 998,00;900 349,00;-97 351,00;-10,81
724;18;Онего;2484;Карелия;801 458,00;761 768,00;39 690,00;5,21
725;12;Банкирский Дом;2928;Санкт-Петербург и обл.;799 482,00;773 283,00;26 199,00;3,39
726;51;Русско-Германский Торговый Банк;2747;Москва и обл.;798 652,00;626 937,00;171 715,00;27,39
727;-6;Аделантбанк;1835;Москва и обл.;797 552,00;814 040,00;-16 488,00;-2,03
728;18;Рублевский;2192;Москва и обл.;796 751,00;737 804,00;58 947,00;7,99
729;-81;Арксбанк;1868;Москва и обл.;794 442,00;1 154 809,00;-360 367,00;-31,21
730;-2;Сельмашбанк;106;Ростовская обл.;794 121,00;795 989,00;-1 868,00;-0,23
731;18;Анелик РУ;3443;Москва и обл.;792 226,00;729 283,00;62 943,00;8,63
732;-19;Промсельхозбанк;538;Москва и обл.;790 299,00;841 210,00;-50 911,00;-6,05
733;-2;Спецстройбанк;236;Москва и обл.;781 783,00;782 799,00;-1 016,00;-0,13
734;-195;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;780 312,00;1 694 119,00;-913 807,00;-53,94
735;-9;Церих;2627;Москва и обл.;777 013,00;804 677,00;-27 664,00;-3,44
736;-17;Максима;3379;Москва и обл.;774 511,00;818 293,00;-43 782,00;-5,35
737;8;Содружество;2923;Москва и обл.;773 714,00;738 859,00;34 855,00;4,72
738;-6;Объединенный Капитал;2611;Санкт-Петербург и обл.;770 337,00;780 248,00;-9 911,00;-1,27
739;-1;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;760 946,00;769 156,00;-8 210,00;-1,07
740;12;Финарс Банк;2938;Москва и обл.;760 306,00;709 986,00;50 320,00;7,09
741;12;Финанс Бизнес Банк;520;Краснодарский край;759 880,00;707 897,00;51 983,00;7,34
742;8;Риал-Кредит;3393;Москва и обл.;756 746,00;721 656,00;35 090,00;4,86
743;4;Бузулукбанк;1282;Оренбургская обл.;755 602,00;733 000,00;22 602,00;3,08
744;-15;Верхне-Волжский Нефтебанк;3033;Нижегородская обл.;753 844,00;795 921,00;-42 077,00;-5,29
745;31;КИП-Банк;2843;Москва и обл.;750 749,00;628 650,00;122 099,00;19,42
746;16;Майкопбанк;1136;Адыгея;750 342,00;682 904,00;67 438,00;9,88
747;-13;Тайм Банк;3120;Москва и обл.;749 232,00;778 012,00;-28 780,00;-3,70
748;15;БВА Банк;1684;Москва и обл.;745 967,00;682 851,00;63 116,00;9,24
749;-14;Ресурс-Траст;3122;Москва и обл.;744 214,00;775 536,00;-31 322,00;-4,04
750;-6;Верхневолжский;1084;Ярославская обл.;743 986,00;740 830,00;3 156,00;0,43
751;-11;Руна-Банк;3207;Москва и обл.;735 107,00;764 052,00;-28 945,00;-3,79
752;-25;Жилстройбанк;2769;Москва и обл.;732 853,00;801 622,00;-68 769,00;-8,58
753;4;Первый Дортрансбанк;3271;Кировская обл.;732 404,00;692 071,00;40 333,00;5,83
754;-24;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;730 595,00;783 734,00;-53 139,00;-6,78
755;-22;ИпоТек Банк — Северо-Западный филиал;0;Россия;726 683,00;779 997,00;-53 314,00;-6,84
756;37;Смолевич;1121;Смоленская обл.;725 209,00;594 101,00;131 108,00;22,07
757;14;Тревел Банк;531;Москва и обл.;717 855,00;653 577,00;64 278,00;9,83
758;0;Байкалкредобанк;2990;Иркутская обл.;717 579,00;691 834,00;25 745,00;3,72
759;-4;Далена Банк;1948;Москва и обл.;715 996,00;703 933,00;12 063,00;1,71
760;8;Вэлкомбанк;589;Ставропольский край;715 492,00;663 578,00;51 914,00;7,82
761;-22;Бизнес для Бизнеса;1060;Чувашия;715 123,00;766 996,00;-51 873,00;-6,76
762;27;Булгар Банк;1917;Татарстан;707 464,00;602 490,00;104 974,00;17,42
763;-12;Месед;184;Дагестан;705 413,00;716 190,00;-10 777,00;-1,50
764;2;ЕАТП Банк;1765;Астраханская обл.;698 100,00;669 816,00;28 284,00;4,22
765;-6;Кемсоцинбанк;96;Кемеровская обл.;695 853,00;691 495,00;4 358,00;0,63
766;60;Неополис-Банк;2809;Москва и обл.;693 337,00;484 902,00;208 435,00;42,98
767;12;Евразийский Банк;969;Забайкальский край;689 505,00;622 265,00;67 240,00;10,81
768;16;Кетовский Коммерческий Банк;842;Курганская обл.;683 617,00;614 606,00;69 011,00;11,23
769;-4;Балаково-Банк;444;Саратовская обл.;679 771,00;672 297,00;7 474,00;1,11
770;-10;Трансинвестбанк;3238;Москва и обл.;679 505,00;688 383,00;-8 878,00;-1,29
771;4;Русский Банк Сбережений;779;Ставропольский край;675 923,00;638 541,00;37 382,00;5,85
772;-11;Почтобанк;1788;Пермская обл.;671 880,00;687 220,00;-15 340,00;-2,23
773;9;Кредит Экспресс;3186;Ростовская обл.;671 330,00;619 440,00;51 890,00;8,38
774;25;Кутузовский;3190;Москва и обл.;670 595,00;568 352,00;102 243,00;17,99
775;-51;Москва-Сити;3247;Москва и обл.;670 007,00;809 168,00;-139 161,00;-17,20
776;-4;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;663 419,00;644 981,00;18 438,00;2,86
777;-21;Центрально-Европейский Банк;2670;Москва и обл.;646 408,00;692 640,00;-46 232,00;-6,67
778;12;Турбобанк;3203;Санкт-Петербург и обл.;645 261,00;598 934,00;46 327,00;7,73
779;-25;Объединенный Кредитный Банк;1118;Владимирская обл.;642 976,00;707 380,00;-64 404,00;-9,10
780;-16;Военно-Промышленный Банк;3065;Москва и обл.;641 326,00;677 514,00;-36 188,00;-5,34
781;-12;Взаимодействие;1704;Новосибирская обл.;639 808,00;659 217,00;-19 409,00;-2,94
782;-2;Первый Клиентский Банк;3436;Москва и обл.;635 059,00;622 221,00;12 838,00;2,06
783;-16;Инвест-Экобанк;1956;Санкт-Петербург и обл.;630 182,00;665 560,00;-35 378,00;-5,32
784;18;Региональный Банк Сбережений;3367;Москва и обл.;628 795,00;561 739,00;67 056,00;11,94
785;-11;Химик;1114;Нижегородская обл.;625 326,00;642 694,00;-17 368,00;-2,70
786;8;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;623 356,00;589 247,00;34 109,00;5,79
787;0;Ратибор-Банк;2174;Москва и обл.;621 502,00;607 234,00;14 268,00;2,35
788;-5;Симбирск;653;Ульяновская обл.;619 542,00;617 074,00;2 468,00;0,40
789;-1;Мико-Банк;3195;Москва и обл.;616 753,00;604 246,00;12 507,00;2,07
790;5;Акцент;696;Оренбургская обл.;611 013,00;585 411,00;25 602,00;4,37
791;-5;Старый Кремль;2657;Москва и обл.;610 279,00;609 806,00;473,00;0,08
792;-22;МТИ Банк;1052;Москва и обл.;606 111,00;656 284,00;-50 173,00;-7,65
793;-12;Прайм Финанс;2758;Санкт-Петербург и обл.;604 339,00;619 571,00;-15 232,00;-2,46
794;3;Востокбизнесбанк;1342;Приморский край;602 556,00;573 112,00;29 444,00;5,14
795;1;Конфидэнс Банк;970;Костромская обл.;591 680,00;580 340,00;11 340,00;1,95
796;-23;РФИ Банк;3351;Москва и обл.;584 914,00;644 737,00;-59 823,00;-9,28
797;14;Индустриальный Сберегательный Банк;3175;Москва и обл.;584 678,00;541 312,00;43 366,00;8,01
798;9;Межотраслевая Банковская Корпорация;3471;Москва и обл.;582 600,00;547 581,00;35 019,00;6,40
799;1;Москва;1661;Москва и обл.;577 432,00;565 467,00;11 965,00;2,12
800;-2;Академический Русский Банк;622;Москва и обл.;575 534,00;569 267,00;6 267,00;1,10
801;20;Арзамас;1281;Нижегородская обл.;574 677,00;502 356,00;72 321,00;14,40
802;12;Тетраполис;1586;Санкт-Петербург и обл.;573 843,00;524 149,00;49 694,00;9,48
803;-12;РУБанк;2813;Ростовская обл.;569 731,00;598 504,00;-28 773,00;-4,81
804;-12;Апабанк;2404;Москва и обл.;569 543,00;594 660,00;-25 117,00;-4,22
805;-4;Народный Доверительный Банк;2374;Москва и обл.;567 020,00;562 807,00;4 213,00;0,75
806;-2;Банк Долгосрочного Кредитования;3391;Москва и обл.;564 888,00;557 656,00;7 232,00;1,30
807;5;Курган;2568;Курганская обл.;562 123,00;539 481,00;22 642,00;4,20
808;-30;НСТ-Банк;1738;Оренбургская обл.;551 830,00;623 842,00;-72 012,00;-11,54
809;-4;Славянбанк;804;Новгородская обл.;545 764,00;552 800,00;-7 036,00;-1,27
