Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Февраль, 2013, тыс. рублей;Январь, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
523;270;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;2 494 403,00;714 850,00;1 779 553,00;248,94
524;-6;Капитал;575;Москва и обл.;2 465 562,00;2 684 188,00;-218 626,00;-8,14
525;-20;ИпоТек Банк;2794;Москва и обл.;2 459 302,00;2 845 869,00;-386 567,00;-13,58
526;-13;Уралприватбанк;153;Свердловская обл.;2 451 458,00;2 718 771,00;-267 313,00;-9,83
527;-26;Риал-Кредит;3393;Москва и обл.;2 451 417,00;2 862 530,00;-411 113,00;-14,36
528;-17;Евразийский Банк;969;Москва и обл.;2 449 528,00;2 751 279,00;-301 751,00;-10,97
529;21;Промсельхозбанк;538;Москва и обл.;2 439 163,00;2 326 553,00;112 610,00;4,84
530;11;Ваш Личный Банк;1222;Иркутская обл.;2 426 151,00;2 409 947,00;16 204,00;0,67
531;14;Владпромбанк;870;Владимирская обл.;2 417 939,00;2 343 546,00;74 393,00;3,17
532;-2;Аспект;608;Москва и обл.;2 386 654,00;2 522 454,00;-135 800,00;-5,38
533;1;Констанс-Банк;2228;Санкт-Петербург и обл.;2 378 038,00;2 471 693,00;-93 655,00;-3,79
534;-1;ИРС;272;Москва и обл.;2 355 044,00;2 478 586,00;-123 542,00;-4,98
535;24;Финтрастбанк;3104;Москва и обл.;2 325 859,00;2 249 380,00;76 479,00;3,40
536;4;Траст Капитал Банк;2741;Москва и обл.;2 315 923,00;2 422 954,00;-107 031,00;-4,42
537;6;Бум-Банк;1137;Кабардино-Балкария;2 311 536,00;2 359 237,00;-47 701,00;-2,02
538;4;ФорБанк;2063;Алтайский край;2 310 825,00;2 374 775,00;-63 950,00;-2,69
539;14;Объединенный Резервный Банк;937;Москва и обл.;2 308 149,00;2 291 966,00;16 183,00;0,71
540;12;Спиритбанк;2053;Тульская обл.;2 290 236,00;2 295 142,00;-4 906,00;-0,21
541;-19;Апабанк;2404;Москва и обл.;2 287 834,00;2 610 032,00;-322 198,00;-12,34
542;-4;МФБанк;3163;Москва и обл.;2 283 599,00;2 447 177,00;-163 578,00;-6,68
543;162;Почта Банк;650;Москва и обл.;2 275 277,00;1 195 546,00;1 079 731,00;90,31
544;-5;ИК Банк;1732;Татарстан;2 273 489,00;2 433 742,00;-160 253,00;-6,58
545;3;Верхневолжский;1084;Ярославская обл.;2 255 099,00;2 335 539,00;-80 440,00;-3,44
546;19;Братский АНКБ;1144;Иркутская обл.;2 235 406,00;2 189 175,00;46 231,00;2,11
547;28;Конфидэнс Банк;970;Костромская обл.;2 232 414,00;2 140 557,00;91 857,00;4,29
548;61;Лайтбанк;3177;Москва и обл.;2 204 843,00;1 834 375,00;370 468,00;20,20
549;19;Идея Банк;430;Краснодарский край;2 200 624,00;2 178 277,00;22 347,00;1,03
550;42;Вэлтон Банк;1105;Белгородская обл.;2 187 871,00;2 000 361,00;187 510,00;9,37
551;4;Яринтербанк;2564;Ярославская обл.;2 173 871,00;2 268 466,00;-94 595,00;-4,17
552;-5;Союзпромбанк;2965;Москва и обл.;2 169 275,00;2 336 567,00;-167 292,00;-7,16
553;-7;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;2 137 073,00;2 336 645,00;-199 572,00;-8,54
554;17;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;2 134 298,00;2 165 788,00;-31 490,00;-1,45
555;6;Йошкар-Ола;2802;Марий Эл;2 132 071,00;2 239 017,00;-106 946,00;-4,78
556;11;Иваново;1763;Ивановская обл.;2 131 677,00;2 179 622,00;-47 945,00;-2,20
557;15;Айви Банк;2055;Москва и обл.;2 122 171,00;2 161 699,00;-39 528,00;-1,83
558;-50;Современные Стандарты Бизнеса;3397;Москва и обл.;2 120 720,00;2 786 682,00;-665 962,00;-23,90
559;15;Пульс Столицы;3002;Москва и обл.;2 117 800,00;2 142 896,00;-25 096,00;-1,17
560;16;Дом-Банк;3209;Москва и обл.;2 111 406,00;2 124 650,00;-13 244,00;-0,62
561;16;Кросна-Банк;2607;Москва и обл.;2 104 339,00;2 117 574,00;-13 235,00;-0,63
562;8;РСКБ;2050;Москва и обл.;2 103 310,00;2 165 843,00;-62 533,00;-2,89
563;18;Радиотехбанк;1166;Нижегородская обл.;2 099 555,00;2 091 039,00;8 516,00;0,41
564;-52;ИСБ;3010;Москва и обл.;2 093 911,00;2 727 777,00;-633 866,00;-23,24
565;18;Компания Розничного Кредитования;3385;Москва и обл.;2 093 020,00;2 057 002,00;36 018,00;1,75
566;14;КОР;2148;Волгоградская обл.;2 086 284,00;2 098 667,00;-12 383,00;-0,59
567;17;Ринвестбанк;3262;Рязанская обл.;2 084 975,00;2 046 865,00;38 110,00;1,86
568;-10;Зираат Банк;2559;Москва и обл.;2 082 061,00;2 254 629,00;-172 568,00;-7,65
569;-7;Банк Пермь;875;Пермская обл.;2 072 254,00;2 237 968,00;-165 714,00;-7,40
570;12;Мегаполис;3265;Чувашия;2 066 096,00;2 083 083,00;-16 987,00;-0,82
571;26;Россита-Банк;3257;Москва и обл.;2 066 058,00;1 940 991,00;125 067,00;6,44
572;-8;Кубанский Универсальный Банк;2898;Краснодарский край;2 065 491,00;2 193 034,00;-127 543,00;-5,82
573;-37;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;2 058 014,00;2 463 396,00;-405 382,00;-16,46
574;13;Стелла-Банк;2948;Ростовская обл.;2 050 069,00;2 029 146,00;20 923,00;1,03
575;-31;Новый Символ;370;Москва и обл.;2 042 130,00;2 348 388,00;-306 258,00;-13,04
576;2;Проинвестбанк;784;Пермская обл.;2 040 684,00;2 115 161,00;-74 477,00;-3,52
577;-23;Эсидбанк;1991;Дагестан;2 039 861,00;2 273 876,00;-234 015,00;-10,29
578;1;Таурус Банк;655;Челябинская обл.;2 037 510,00;2 100 193,00;-62 683,00;-2,98
579;-44;Богородский Муниципальный Банк;2992;Москва и обл.;2 035 425,00;2 465 433,00;-430 008,00;-17,44
580;59;Народный Доверительный Банк;2374;Москва и обл.;2 035 079,00;1 596 725,00;438 354,00;27,45
581;25;Банк МБФИ;2073;Москва и обл.;2 033 676,00;1 842 604,00;191 072,00;10,37
582;6;Торговый Городской Банк;3180;Тверская обл.;2 030 712,00;2 021 312,00;9 400,00;0,47
583;6;Выборг-Банк;720;Санкт-Петербург и обл.;2 023 410,00;2 014 485,00;8 925,00;0,44
584;6;Рублевский;2192;Москва и обл.;2 019 424,00;2 013 314,00;6 110,00;0,30
585;9;Европейский Индустриальный Банк;2503;Москва и обл.;1 998 577,00;1 962 780,00;35 797,00;1,82
586;45;Пурпе;709;Тюменская обл.;1 986 985,00;1 647 868,00;339 117,00;20,58
587;6;Приско Капитал Банк;2537;Москва и обл.;1 978 004,00;1 972 024,00;5 980,00;0,30
588;12;Леноблбанк;1003;Санкт-Петербург и обл.;1 965 179,00;1 897 217,00;67 962,00;3,58
589;2;Новация;840;Адыгея;1 962 695,00;2 012 280,00;-49 585,00;-2,46
590;-27;Эльбин;2267;Дагестан;1 924 149,00;2 222 372,00;-298 223,00;-13,42
591;-119;Тендер-Банк;2252;Москва и обл.;1 896 794,00;3 242 571,00;-1 345 777,00;-41,50
592;28;Унифондбанк;3416;Москва и обл.;1 895 054,00;1 751 316,00;143 738,00;8,21
593;-20;Тагилбанк;1635;Свердловская обл.;1 885 883,00;2 152 210,00;-266 327,00;-12,37
594;4;Нальчик;695;Кабардино-Балкария;1 880 949,00;1 940 400,00;-59 451,00;-3,06
595;12;Крона-Банк;2499;Иркутская обл.;1 870 123,00;1 840 124,00;29 999,00;1,63
596;6;Старооскольский Агропромбанк;1050;Белгородская обл.;1 868 154,00;1 892 677,00;-24 523,00;-1,30
597;8;РТС-Банк;3401;Самарская обл.;1 867 999,00;1 864 304,00;3 695,00;0,20
598;3;Донхлеббанк;2285;Ростовская обл.;1 858 096,00;1 895 630,00;-37 534,00;-1,98
599;5;Газнефтьбанк;3223;Саратовская обл.;1 856 771,00;1 887 479,00;-30 708,00;-1,63
600;17;РНКБ;1354;Москва и обл.;1 828 572,00;1 773 061,00;55 511,00;3,13
601;-86;Новое Время;3492;Москва и обл.;1 825 600,00;2 701 518,00;-875 918,00;-32,42
602;38;Инвестиционный Республиканский Банк;2571;Москва и обл.;1 815 439,00;1 593 591,00;221 848,00;13,92
603;-47;Национальный Корпоративный Банк;3422;Москва и обл.;1 808 484,00;2 257 341,00;-448 857,00;-19,88
604;-38;Кредитинвест;1197;Дагестан;1 788 961,00;2 186 591,00;-397 630,00;-18,18
605;16;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 778 907,00;1 747 051,00;31 856,00;1,82
606;21;Алтынбанк;2070;Татарстан;1 778 553,00;1 698 324,00;80 229,00;4,72
607;-50;РФИ Банк;3351;Москва и обл.;1 775 538,00;2 256 165,00;-480 627,00;-21,30
608;5;Владбизнесбанк;903;Владимирская обл.;1 763 899,00;1 803 129,00;-39 230,00;-2,18
609;7;Бест Эффортс Банк;435;Москва и обл.;1 756 214,00;1 783 089,00;-26 875,00;-1,51
610;27;Межбанковский Кредитный Союз;3242;Москва и обл.;1 752 450,00;1 608 352,00;144 098,00;8,96
611;-16;Липецкий Областной Банк;1794;Липецкая обл.;1 748 618,00;1 962 009,00;-213 391,00;-10,88
612;-127;Юнистрим;3467;Москва и обл.;1 725 132,00;3 064 868,00;-1 339 736,00;-43,71
613;-17;Социум-Банк;2881;Москва и обл.;1 704 354,00;1 943 093,00;-238 739,00;-12,29
614;-28;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 702 547,00;2 031 673,00;-329 126,00;-16,20
615;-4;Соколовский;2830;Москва и обл.;1 698 848,00;1 807 185,00;-108 337,00;-5,99
616;16;Татагропромбанк;728;Татарстан;1 683 141,00;1 640 239,00;42 902,00;2,62
617;-2;Арт-Банк;2779;Северная Осетия — Алания;1 681 232,00;1 787 540,00;-106 308,00;-5,95
618;-49;Сталь Банк;2248;Москва и обл.;1 679 297,00;2 174 517,00;-495 220,00;-22,77
619;-16;Викинг;2;Санкт-Петербург и обл.;1 664 535,00;1 888 547,00;-224 012,00;-11,86
620;42;Уралфинанс;1370;Свердловская обл.;1 656 774,00;1 444 806,00;211 968,00;14,67
621;-22;Трансинвестбанк;3238;Москва и обл.;1 652 522,00;1 932 072,00;-279 550,00;-14,47
622;6;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 646 881,00;1 660 461,00;-13 580,00;-0,82
623;-9;Единственный;3187;Москва и обл.;1 643 357,00;1 790 806,00;-147 449,00;-8,23
624;0;Нарат;1902;Саратовская обл.;1 634 448,00;1 719 533,00;-85 085,00;-4,95
625;21;Канский;860;Красноярский край;1 627 300,00;1 553 513,00;73 787,00;4,75
626;16;Национальный Республиканский Банк;3359;Москва и обл.;1 624 112,00;1 591 226,00;32 886,00;2,07
627;3;Кемсоцинбанк;96;Кемеровская обл.;1 614 177,00;1 649 242,00;-35 065,00;-2,13
628;-68;Международный Расчетный Банк;3028;Москва и обл.;1 611 857,00;2 246 312,00;-634 455,00;-28,24
629;27;Русский Национальный Банк;469;Ростовская обл.;1 592 283,00;1 465 458,00;126 825,00;8,65
630;23;Приобье;537;Тюменская обл.;1 589 754,00;1 472 147,00;117 607,00;7,99
631;-9;Бумеранг;1002;Вологодская обл.;1 589 176,00;1 746 275,00;-157 099,00;-9,00
632;2;БВА Банк;1684;Москва и обл.;1 587 376,00;1 633 577,00;-46 201,00;-2,83
633;-21;Столичный Кредит;2853;Москва и обл.;1 576 078,00;1 806 621,00;-230 543,00;-12,76
634;42;Газтрансбанк;665;Адыгея;1 575 879,00;1 338 241,00;237 638,00;17,76
635;-9;Кредит Экспресс;3186;Ростовская обл.;1 573 015,00;1 703 280,00;-130 265,00;-7,65
636;39;Вологдабанк;992;Вологодская обл.;1 561 760,00;1 338 654,00;223 106,00;16,67
637;-109;Витязь;2890;Москва и обл.;1 555 588,00;2 559 780,00;-1 004 192,00;-39,23
638;21;Великие Луки Банк;598;Псковская обл.;1 547 986,00;1 453 285,00;94 701,00;6,52
639;-1;Мострансбанк;2258;Москва и обл.;1 547 631,00;1 601 030,00;-53 399,00;-3,34
640;-55;Михайловский ПЖСБ;2961;Волгоградская обл.;1 546 955,00;2 044 374,00;-497 419,00;-24,33
641;3;Холмск;503;Сахалинская обл.;1 528 441,00;1 583 935,00;-55 494,00;-3,50
642;10;Стройиндбанк;155;Москва и обл.;1 519 754,00;1 477 579,00;42 175,00;2,85
643;-25;Интеркоопбанк;2803;Москва и обл.;1 517 799,00;1 769 649,00;-251 850,00;-14,23
644;-11;БСТ-Банк;2883;Кемеровская обл.;1 501 340,00;1 637 736,00;-136 396,00;-8,33
645;-20;Московский Вексельный Банк;2697;Москва и обл.;1 499 089,00;1 718 947,00;-219 858,00;-12,79
646;4;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 498 959,00;1 488 158,00;10 801,00;0,73
647;-37;Руна-Банк;3207;Москва и обл.;1 486 644,00;1 815 448,00;-328 804,00;-18,11
648;7;Нерюнгрибанк;825;Саха (Якутия);1 486 541,00;1 468 408,00;18 133,00;1,23
649;-20;Тайм Банк;3120;Москва и обл.;1 484 366,00;1 652 078,00;-167 712,00;-10,15
650;-9;Новый Промышленный Банк;930;Москва и обл.;1 484 064,00;1 593 318,00;-109 254,00;-6,86
651;-28;Сервис Резерв;2034;Москва и обл.;1 474 469,00;1 721 551,00;-247 082,00;-14,35
652;5;Банк Реалист;2646;Москва и обл.;1 456 614,00;1 457 617,00;-1 003,00;-0,07
653;-10;Златкомбанк;568;Москва и обл.;1 448 055,00;1 586 332,00;-138 277,00;-8,72
654;6;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 442 143,00;1 448 971,00;-6 828,00;-0,47
655;9;Жилкредит;1736;Москва и обл.;1 433 698,00;1 431 141,00;2 557,00;0,18
656;-5;Саратов;330;Саратовская обл.;1 429 905,00;1 479 708,00;-49 803,00;-3,37
657;10;Смолевич;1121;Смоленская обл.;1 425 194,00;1 401 289,00;23 905,00;1,71
658;-22;Новый Кредитный Союз;3139;Москва и обл.;1 419 767,00;1 622 302,00;-202 535,00;-12,48
659;37;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 407 193,00;1 237 402,00;169 791,00;13,72
660;8;Тандем;1951;Москва и обл.;1 402 198,00;1 398 687,00;3 511,00;0,25
661;5;Бинбанк Столица;3052;Москва и обл.;1 392 596,00;1 402 214,00;-9 618,00;-0,69
662;15;Объединенный Банк Республики;1016;Чувашия;1 384 163,00;1 338 018,00;46 145,00;3,45
663;-15;Радиан;1675;Иркутская обл.;1 383 954,00;1 519 272,00;-135 318,00;-8,91
664;-19;Академический Русский Банк;622;Москва и обл.;1 378 818,00;1 554 833,00;-176 015,00;-11,32
665;39;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 373 559,00;1 196 790,00;176 769,00;14,77
666;18;Максима;3379;Москва и обл.;1 367 834,00;1 296 001,00;71 833,00;5,54
667;6;Екатерининский;2167;Москва и обл.;1 367 048,00;1 356 790,00;10 258,00;0,76
668;6;ГринКомБанк;1184;Иркутская обл.;1 362 281,00;1 350 565,00;11 716,00;0,87
669;21;Приполярком;507;Тюменская обл.;1 358 764,00;1 259 493,00;99 271,00;7,88
670;-9;Далена Банк;1948;Москва и обл.;1 336 385,00;1 445 680,00;-109 295,00;-7,56
671;24;Банк Глобус;2438;Москва и обл.;1 328 233,00;1 244 741,00;83 492,00;6,71
672;40;Содружество;2923;Москва и обл.;1 312 842,00;1 167 700,00;145 142,00;12,43
673;25;ИстКом-Финанс;3435;Москва и обл.;1 312 158,00;1 231 352,00;80 806,00;6,56
674;35;Кетовский Коммерческий Банк;842;Курганская обл.;1 310 655,00;1 176 413,00;134 242,00;11,41
675;41;Мурманский Расчетный Центр;3341;Мурманская обл.;1 301 674,00;1 107 267,00;194 407,00;17,56
676;-41;Металлург;2877;Москва и обл.;1 301 522,00;1 633 356,00;-331 834,00;-20,32
677;-23;Агора;3231;Москва и обл.;1 294 664,00;1 470 002,00;-175 338,00;-11,93
678;-31;Новый Век;3417;Москва и обл.;1 293 872,00;1 534 108,00;-240 236,00;-15,66
679;18;Геленджик-Банк;790;Краснодарский край;1 291 522,00;1 231 922,00;59 600,00;4,84
680;8;Майкопбанк;1136;Адыгея;1 291 239,00;1 280 057,00;11 182,00;0,87
681;-16;Бизнес для Бизнеса;1060;Чувашия;1 287 415,00;1 407 757,00;-120 342,00;-8,55
682;20;Расчетный Дом;3350;Москва и обл.;1 283 928,00;1 200 047,00;83 881,00;6,99
683;2;Калуга;1151;Калужская обл.;1 267 419,00;1 293 308,00;-25 889,00;-2,00
684;-2;Азимут;3154;Москва и обл.;1 267 031,00;1 305 024,00;-37 993,00;-2,91
685;-36;Народный Банк;2249;Карачаево-Черкесия;1 266 489,00;1 506 944,00;-240 455,00;-15,96
686;25;Метрополь;1639;Москва и обл.;1 249 382,00;1 171 604,00;77 778,00;6,64
687;4;Банкирский Дом;2928;Санкт-Петербург и обл.;1 247 685,00;1 256 986,00;-9 301,00;-0,74
688;-7;Булгар Банк;1917;Татарстан;1 245 523,00;1 313 312,00;-67 789,00;-5,16
689;-6;Спутник;1071;Оренбургская обл.;1 240 825,00;1 304 632,00;-63 807,00;-4,89
690;-32;Примтеркомбанк;21;Приморский край;1 240 779,00;1 456 180,00;-215 401,00;-14,79
691;1;ВЕБРР;3418;Москва и обл.;1 240 328,00;1 252 916,00;-12 588,00;-1,00
692;14;Индустриальный Сберегательный Банк;3175;Москва и обл.;1 238 343,00;1 179 238,00;59 105,00;5,01
693;1;Сибэс;208;Омская обл.;1 215 511,00;1 248 201,00;-32 690,00;-2,62
694;-24;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;1 205 588,00;1 380 038,00;-174 450,00;-12,64
695;5;Онего;2484;Карелия;1 200 991,00;1 220 583,00;-19 592,00;-1,61
696;-3;Контраст-Банк;2857;Москва и обл.;1 197 668,00;1 252 753,00;-55 085,00;-4,40
697;-10;Финанс Бизнес Банк;520;Краснодарский край;1 186 355,00;1 281 011,00;-94 656,00;-7,39
698;1;Акцент;696;Оренбургская обл.;1 181 281,00;1 222 381,00;-41 100,00;-3,36
699;-36;Республиканский Кредитный Альянс;3017;Москва и обл.;1 173 961,00;1 436 070,00;-262 109,00;-18,25
700;14;Капиталбанк;2547;Ростовская обл.;1 170 099,00;1 130 429,00;39 670,00;3,51
701;7;Дон-Тексбанк;1818;Ростовская обл.;1 162 494,00;1 177 926,00;-15 432,00;-1,31
702;15;Регионфинансбанк;3357;Москва и обл.;1 150 169,00;1 096 712,00;53 457,00;4,87
703;7;Симбирск;653;Ульяновская обл.;1 148 791,00;1 175 725,00;-26 934,00;-2,29
704;-26;Кредитимпэкс Банк;2037;Москва и обл.;1 144 888,00;1 331 180,00;-186 292,00;-13,99
705;-16;Флора-Москва;533;Москва и обл.;1 126 977,00;1 267 815,00;-140 838,00;-11,11
706;-37;Яндекс Банк;3027;Москва и обл.;1 126 520,00;1 397 868,00;-271 348,00;-19,41
707;12;Синергия;2884;Саратовская обл.;1 123 018,00;1 079 881,00;43 137,00;3,99
708;-22;Саммит Банк;85;Приморский край;1 112 071,00;1 289 110,00;-177 039,00;-13,73
709;-6;Мосводоканалбанк;2863;Москва и обл.;1 100 366,00;1 198 166,00;-97 800,00;-8,16
710;-30;КИП-Банк;2843;Москва и обл.;1 098 312,00;1 313 718,00;-215 406,00;-16,40
711;-32;Си Ди Би Банк;3339;Краснодарский край;1 095 600,00;1 322 664,00;-227 064,00;-17,17
712;-5;Заубер Банк;1614;Карачаево-Черкесия;1 090 206,00;1 179 185,00;-88 979,00;-7,55
713;0;Северинвестбанк;2264;Белгородская обл.;1 088 001,00;1 154 452,00;-66 451,00;-5,76
714;-42;Ноосфера;2650;Республика Алтай;1 085 677,00;1 362 404,00;-276 727,00;-20,31
715;22;Атлас Банк;3477;Москва и обл.;1 085 299,00;976 145,00;109 154,00;11,18
716;-45;Идеалбанк;3491;Москва и обл.;1 083 379,00;1 366 945,00;-283 566,00;-20,74
717;10;Курган;2568;Курганская обл.;1 082 928,00;1 039 184,00;43 744,00;4,21
718;17;Турбобанк;3203;Санкт-Петербург и обл.;1 068 101,00;995 681,00;72 420,00;7,27
719;4;Байкалкредобанк;2990;Иркутская обл.;1 066 687,00;1 064 772,00;1 915,00;0,18
720;-2;Адам Интернэшнл;2232;Дагестан;1 060 896,00;1 096 374,00;-35 478,00;-3,24
721;42;Динамичные Системы;3439;Москва и обл.;1 052 530,00;861 438,00;191 092,00;22,18
722;8;Миръ;3089;Москва и обл.;1 049 640,00;1 029 538,00;20 102,00;1,95
723;-2;Региональный Банк Сбережений;3367;Москва и обл.;1 045 498,00;1 067 795,00;-22 297,00;-2,09
724;-116;Рапида;3371;Москва и обл.;1 044 871,00;1 837 046,00;-792 175,00;-43,12
725;-5;Нафтабанк;715;Дагестан;1 043 687,00;1 078 097,00;-34 410,00;-3,19
726;0;Почтобанк;1788;Пермская обл.;1 041 739,00;1 039 973,00;1 766,00;0,17
727;2;Региональный Коммерческий Банк;836;Ульяновская обл.;1 039 849,00;1 032 103,00;7 746,00;0,75
728;64;Воронеж;654;Воронежская обл.;1 036 804,00;719 760,00;317 044,00;44,05
729;-1;Сельмашбанк;106;Ростовская обл.;1 036 669,00;1 036 817,00;-148,00;-0,01
730;11;Америкэн Экспресс Банк;3460;Москва и обл.;1 022 213,00;953 814,00;68 399,00;7,17
731;-7;Первый Дортрансбанк;3271;Кировская обл.;1 018 738,00;1 061 289,00;-42 551,00;-4,01
732;-10;Центрально-Азиатский;3037;Хакасия;1 016 939,00;1 067 529,00;-50 590,00;-4,74
733;-2;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;1 005 036,00;1 020 037,00;-15 001,00;-1,47
734;0;ЕАТП Банк;1765;Астраханская обл.;981 764,00;1 008 156,00;-26 392,00;-2,62
735;15;Арзамас;1281;Нижегородская обл.;981 752,00;926 699,00;55 053,00;5,94
736;9;Первоуральскбанк;965;Свердловская обл.;974 044,00;945 003,00;29 041,00;3,07
737;1;Международный Строительный Банк;3484;Москва и обл.;964 636,00;966 839,00;-2 203,00;-0,23
738;2;Элекснет;3314;Москва и обл.;961 832,00;961 832,00;0,00;0
739;15;Аскания Траст;286;Москва и обл.;939 410,00;910 575,00;28 835,00;3,17
740;-39;Тексбанк;2756;Карачаево-Черкесия;936 447,00;1 215 771,00;-279 324,00;-22,98
741;15;Местный Кредит;3370;Москва и обл.;925 985,00;903 722,00;22 263,00;2,46
742;11;Агроинкомбанк;1946;Астраханская обл.;922 403,00;921 359,00;1 044,00;0,11
743;9;Тетраполис;1586;Санкт-Петербург и обл.;921 589,00;922 189,00;-600,00;-0,07
744;4;Взаимодействие;1704;Новосибирская обл.;920 718,00;935 703,00;-14 985,00;-1,60
745;10;Месед;184;Дагестан;913 373,00;907 907,00;5 466,00;0,60
746;3;Вакобанк;1291;Псковская обл.;903 850,00;930 990,00;-27 140,00;-2,92
747;27;РусьРегионБанк;685;Москва и обл.;895 393,00;793 374,00;102 019,00;12,86
748;-23;Первый Клиентский Банк;3436;Москва и обл.;894 378,00;1 057 492,00;-163 114,00;-15,42
749;18;Бузулукбанк;1282;Оренбургская обл.;887 104,00;846 868,00;40 236,00;4,75
750;9;МТИ Банк;1052;Москва и обл.;883 300,00;887 556,00;-4 256,00;-0,48
751;15;Прайм Финанс;2758;Санкт-Петербург и обл.;878 035,00;847 681,00;30 354,00;3,58
752;9;Олма-Банк;3250;Москва и обл.;876 814,00;880 828,00;-4 014,00;-0,46
753;-20;Химик;1114;Нижегородская обл.;875 479,00;1 015 926,00;-140 447,00;-13,82
754;-11;Спецстройбанк;236;Москва и обл.;870 700,00;951 377,00;-80 677,00;-8,48
755;7;РН Банк;170;Омская обл.;870 387,00;879 242,00;-8 855,00;-1,01
756;-14;Финарс Банк;2938;Москва и обл.;865 569,00;951 565,00;-85 996,00;-9,04
757;13;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;865 143,00;840 590,00;24 553,00;2,92
758;-26;МС Банк Рус;2789;Москва и обл.;845 235,00;1 016 364,00;-171 129,00;-16,84
759;-20;Межрегионбанк;1059;Москва и обл.;841 638,00;962 454,00;-120 816,00;-12,55
760;12;Аделантбанк;1835;Москва и обл.;840 281,00;839 910,00;371,00;0,04
761;36;Космос;2245;Москва и обл.;835 573,00;702 606,00;132 967,00;18,92
762;-4;Трастовый Республиканский Банк;3404;Москва и обл.;834 000,00;889 328,00;-55 328,00;-6,22
763;-19;Кредитбанк;1035;Калмыкия;828 892,00;947 404,00;-118 512,00;-12,51
764;11;Мико-Банк;3195;Москва и обл.;816 682,00;786 444,00;30 238,00;3,84
765;19;Строительно-Коммерческий Банк;3050;Архангельская обл.;813 360,00;752 293,00;61 067,00;8,12
766;-15;Геобанк;2027;Москва и обл.;813 303,00;924 536,00;-111 233,00;-12,03
767;-21;Жилстройбанк;2769;Москва и обл.;812 230,00;940 528,00;-128 298,00;-13,64
768;0;Арсенал;3000;Москва и обл.;812 011,00;846 809,00;-34 798,00;-4,11
769;2;Инвест-Экобанк;1956;Санкт-Петербург и обл.;809 976,00;840 065,00;-30 089,00;-3,58
770;-10;Русский Банк Сбережений;779;Ставропольский край;808 812,00;884 774,00;-75 962,00;-8,59
771;-14;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;799 233,00;894 178,00;-94 945,00;-10,62
772;6;Камский Горизонт;2554;Татарстан;796 093,00;778 359,00;17 734,00;2,28
773;3;Прохладный;874;Кабардино-Балкария;790 763,00;783 001,00;7 762,00;0,99
774;-38;Анелик РУ;3443;Москва и обл.;787 778,00;984 017,00;-196 239,00;-19,94
775;7;Плато-Банк;2071;Свердловская обл.;786 443,00;766 876,00;19 567,00;2,55
776;20;Кузбассхимбанк;2868;Кемеровская обл.;780 860,00;709 962,00;70 898,00;9,99
777;2;Балаково-Банк;444;Саратовская обл.;779 876,00;775 428,00;4 448,00;0,57
778;-13;Арксбанк;1868;Воронежская обл.;779 680,00;855 462,00;-75 782,00;-8,86
779;6;Классик Эконом Банк;3298;Северная Осетия — Алания;759 679,00;746 658,00;13 021,00;1,74
780;29;Эко-Инвест;3116;Москва и обл.;755 412,00;647 046,00;108 366,00;16,75
781;2;Акция;927;Ивановская обл.;753 426,00;761 914,00;-8 488,00;-1,11
782;16;Платежный Сервисный Банк;1943;Башкортостан;740 092,00;702 126,00;37 966,00;5,41
783;-10;Региональный Корпоративный Банк;1134;Ивановская обл.;733 826,00;825 890,00;-92 064,00;-11,15
784;6;Банк Премьер Кредит;1663;Коми;731 304,00;725 890,00;5 414,00;0,75
785;6;Народный Земельно-Промышленный Банк;2873;Алтайский край;730 839,00;723 348,00;7 491,00;1,04
786;-39;Телекоммерц Банк;3380;Тульская обл.;720 935,00;940 383,00;-219 448,00;-23,34
787;12;Центр Межбанковских Расчетов;3400;Москва и обл.;715 491,00;691 981,00;23 510,00;3,40
788;-2;Башпромбанк;1006;Башкортостан;709 236,00;743 703,00;-34 467,00;-4,63
789;39;АББ;2937;Москва и обл.;690 033,00;557 772,00;132 261,00;23,71
790;-1;Славянбанк;804;Новгородская обл.;688 592,00;728 697,00;-40 105,00;-5,50
791;22;НСТ-Банк;1738;Оренбургская обл.;685 359,00;636 080,00;49 279,00;7,75
792;-77;Рингкомбанк;1909;Ингушетия;678 148,00;1 122 904,00;-444 756,00;-39,61
793;24;Новый Коммерческий Банк;347;Дагестан;670 291,00;593 112,00;77 179,00;13,01
