Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Сентябрь, 2013, тыс. рублей;Август, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
527;2;Преодоление;2649;Москва и обл.;2 702 453,00;2 593 899,00;108 554,00;4,18
528;11;Элита;1399;Калужская обл.;2 671 179,00;2 463 357,00;207 822,00;8,44
529;-10;ИпоТек Банк;2794;Москва и обл.;2 658 472,00;2 698 242,00;-39 770,00;-1,47
530;55;Новое Время;3492;Москва и обл.;2 647 183,00;2 053 227,00;593 956,00;28,93
531;29;Индустриальный Сберегательный Банк;3175;Москва и обл.;2 622 939,00;2 263 615,00;359 324,00;15,87
532;-17;Финтрастбанк;3104;Москва и обл.;2 605 935,00;2 721 340,00;-115 405,00;-4,24
533;-7;Братский АНКБ;1144;Иркутская обл.;2 596 492,00;2 607 557,00;-11 065,00;-0,42
534;-27;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;2 542 491,00;2 797 084,00;-254 593,00;-9,10
535;-15;МФБанк;3163;Москва и обл.;2 538 735,00;2 697 562,00;-158 827,00;-5,89
536;-1;Первый Инвестиционный Банк;604;Москва и обл.;2 536 991,00;2 481 711,00;55 280,00;2,23
537;-25;Крокус-Банк;2682;Москва и обл.;2 531 660,00;2 755 271,00;-223 611,00;-8,12
538;-13;Вкабанк;1027;Астраханская обл.;2 524 380,00;2 619 675,00;-95 295,00;-3,64
539;-2;Аспект;608;Москва и обл.;2 520 962,00;2 466 869,00;54 093,00;2,19
540;-16;Русский Национальный Банк;469;Ростовская обл.;2 504 159,00;2 623 945,00;-119 786,00;-4,57
541;3;Народный Доверительный Банк;2374;Москва и обл.;2 495 500,00;2 411 971,00;83 529,00;3,46
542;15;Мегаполис;3265;Чувашия;2 494 040,00;2 276 788,00;217 252,00;9,54
543;-11;Национальный Банк Сбережений;1949;Ивановская обл.;2 488 206,00;2 499 688,00;-11 482,00;-0,46
544;-10;Гагаринский;606;Москва и обл.;2 485 297,00;2 483 460,00;1 837,00;0,07
545;8;Таурус Банк;655;Челябинская обл.;2 475 697,00;2 334 629,00;141 068,00;6,04
546;4;КОР;2148;Волгоградская обл.;2 459 751,00;2 358 586,00;101 165,00;4,29
547;-14;ИСБ;3010;Москва и обл.;2 456 422,00;2 487 361,00;-30 939,00;-1,24
548;-1;Радиотехбанк;1166;Нижегородская обл.;2 453 338,00;2 364 578,00;88 760,00;3,75
549;-8;Бум-Банк;1137;Кабардино-Балкария;2 442 000,00;2 451 410,00;-9 410,00;-0,38
550;-14;Объединенный Резервный Банк;937;Москва и обл.;2 434 498,00;2 479 919,00;-45 421,00;-1,83
551;-21;ИРС;272;Москва и обл.;2 404 508,00;2 541 609,00;-137 101,00;-5,39
552;0;Богородский;1277;Нижегородская обл.;2 376 105,00;2 355 340,00;20 765,00;0,88
553;6;Констанс-Банк;2228;Санкт-Петербург и обл.;2 367 865,00;2 272 895,00;94 970,00;4,18
554;10;РТС-Банк;3401;Самарская обл.;2 367 674,00;2 233 339,00;134 335,00;6,01
555;-10;Апабанк;2404;Москва и обл.;2 348 166,00;2 403 444,00;-55 278,00;-2,30
556;-8;Банк Пермь;875;Пермская обл.;2 342 367,00;2 362 518,00;-20 151,00;-0,85
557;-11;Зираат Банк;2559;Москва и обл.;2 333 210,00;2 386 992,00;-53 782,00;-2,25
558;14;Иваново;1763;Ивановская обл.;2 325 735,00;2 179 580,00;146 155,00;6,71
559;3;Капитал;575;Москва и обл.;2 318 812,00;2 261 890,00;56 922,00;2,52
560;-4;ИК Банк;1732;Татарстан;2 314 411,00;2 284 710,00;29 701,00;1,30
561;13;Траст Капитал Банк;2741;Москва и обл.;2 305 176,00;2 139 116,00;166 060,00;7,76
562;-13;Союзпромбанк;2965;Москва и обл.;2 291 928,00;2 359 376,00;-67 448,00;-2,86
563;17;Юнистрим;3467;Москва и обл.;2 260 280,00;2 068 630,00;191 650,00;9,26
564;-13;Инкаробанк;2696;Москва и обл.;2 259 355,00;2 356 105,00;-96 750,00;-4,11
565;28;Новый Символ;370;Москва и обл.;2 258 160,00;1 981 973,00;276 187,00;13,93
566;3;Современные Стандарты Бизнеса;3397;Москва и обл.;2 253 128,00;2 219 183,00;33 945,00;1,53
567;0;РСКБ;2050;Москва и обл.;2 251 063,00;2 220 907,00;30 156,00;1,36
568;-2;Йошкар-Ола;2802;Марий Эл;2 236 965,00;2 222 018,00;14 947,00;0,67
569;-14;Национальный Корпоративный Банк;3422;Москва и обл.;2 229 141,00;2 290 204,00;-61 063,00;-2,67
570;-12;ФорБанк;2063;Алтайский край;2 226 737,00;2 274 140,00;-47 403,00;-2,08
571;5;Вестерн Юнион ДП Восток;2726;Москва и обл.;2 225 148,00;2 108 239,00;116 909,00;5,55
572;-18;Стелла-Банк;2948;Ростовская обл.;2 223 918,00;2 293 920,00;-70 002,00;-3,05
573;-3;Яринтербанк;2564;Ярославская обл.;2 221 616,00;2 207 225,00;14 391,00;0,65
574;-13;Крона-Банк;2499;Иркутская обл.;2 212 760,00;2 263 032,00;-50 272,00;-2,22
575;-12;Спиритбанк;2053;Тульская обл.;2 205 818,00;2 260 724,00;-54 906,00;-2,43
576;-33;Риал-Кредит;3393;Москва и обл.;2 187 296,00;2 438 088,00;-250 792,00;-10,29
577;-4;Кубанский Универсальный Банк;2898;Краснодарский край;2 177 655,00;2 159 267,00;18 388,00;0,85
578;23;Заубер Банк;1614;Карачаево-Черкесия;2 176 732,00;1 890 111,00;286 621,00;15,16
579;-14;Унифондбанк;3416;Москва и обл.;2 171 957,00;2 230 638,00;-58 681,00;-2,63
580;-9;Кросна-Банк;2607;Москва и обл.;2 156 345,00;2 187 043,00;-30 698,00;-1,40
581;-4;Новация;840;Адыгея;2 154 238,00;2 105 632,00;48 606,00;2,31
582;-3;Выборг-Банк;720;Санкт-Петербург и обл.;2 142 183,00;2 095 163,00;47 020,00;2,24
583;-8;Ринвестбанк;3262;Рязанская обл.;2 142 161,00;2 135 041,00;7 120,00;0,33
584;-3;Рублевский;2192;Москва и обл.;2 116 081,00;2 062 039,00;54 042,00;2,62
585;4;Газтрансбанк;665;Адыгея;2 111 347,00;2 010 751,00;100 596,00;5,00
586;43;Столичный Кредит;2853;Москва и обл.;2 076 798,00;1 670 485,00;406 313,00;24,32
587;5;Россита-Банк;3257;Москва и обл.;2 068 145,00;1 988 040,00;80 105,00;4,03
588;2;Межбанковский Кредитный Союз;3242;Москва и обл.;2 064 073,00;2 001 436,00;62 637,00;3,13
589;2;Донхлеббанк;2285;Ростовская обл.;2 039 831,00;1 999 456,00;40 375,00;2,02
590;-7;Эсидбанк;1991;Дагестан;2 017 157,00;2 059 383,00;-42 226,00;-2,05
591;-4;Финанс Бизнес Банк;520;Краснодарский край;1 993 813,00;2 040 250,00;-46 437,00;-2,28
592;2;Нальчик;695;Кабардино-Балкария;1 989 647,00;1 967 126,00;22 521,00;1,14
593;13;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 986 809,00;1 847 630,00;139 179,00;7,53
594;4;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 979 912,00;1 932 932,00;46 980,00;2,43
595;1;Владбизнесбанк;903;Владимирская обл.;1 969 364,00;1 958 157,00;11 207,00;0,57
596;7;Приско Капитал Банк;2537;Москва и обл.;1 968 603,00;1 881 463,00;87 140,00;4,63
597;2;Канский;860;Красноярский край;1 962 887,00;1 908 205,00;54 682,00;2,87
598;18;Бумеранг;1002;Вологодская обл.;1 957 237,00;1 778 066,00;179 171,00;10,08
599;26;Михайловский ПЖСБ;2961;Волгоградская обл.;1 956 530,00;1 719 946,00;236 584,00;13,76
600;-3;Соколовский;2830;Москва и обл.;1 952 881,00;1 944 225,00;8 656,00;0,45
601;29;Жилкредит;1736;Москва и обл.;1 946 383,00;1 662 676,00;283 707,00;17,06
602;30;Банкирский Дом;2928;Санкт-Петербург и обл.;1 941 247,00;1 651 958,00;289 289,00;17,51
603;4;Викинг;2;Санкт-Петербург и обл.;1 925 182,00;1 843 730,00;81 452,00;4,42
604;-2;Приобье;537;Тюменская обл.;1 920 298,00;1 881 877,00;38 421,00;2,04
605;17;Московский Вексельный Банк;2697;Москва и обл.;1 889 520,00;1 741 586,00;147 934,00;8,49
606;-28;Евразийский Банк;969;Москва и обл.;1 884 580,00;2 101 662,00;-217 082,00;-10,33
607;-25;Банк МБФИ;2073;Москва и обл.;1 883 384,00;2 059 739,00;-176 355,00;-8,56
608;10;Социум-Банк;2881;Москва и обл.;1 870 202,00;1 761 420,00;108 782,00;6,18
609;3;Эльбин;2267;Дагестан;1 863 632,00;1 786 759,00;76 873,00;4,30
610;-2;Газнефтьбанк;3223;Саратовская обл.;1 855 113,00;1 834 051,00;21 062,00;1,15
611;-11;Трансинвестбанк;3238;Москва и обл.;1 854 711,00;1 901 218,00;-46 507,00;-2,45
612;-3;РНКБ;1354;Москва и обл.;1 853 927,00;1 807 490,00;46 437,00;2,57
613;51;Первый Клиентский Банк;3436;Москва и обл.;1 849 706,00;1 408 883,00;440 823,00;31,29
614;-3;Нарат;1902;Саратовская обл.;1 841 746,00;1 787 384,00;54 362,00;3,04
615;4;Кредит Экспресс;3186;Ростовская обл.;1 834 226,00;1 755 257,00;78 969,00;4,50
616;4;Дом-Банк;3209;Москва и обл.;1 833 121,00;1 752 008,00;81 113,00;4,63
617;-12;Пурпе;709;Тюменская обл.;1 826 767,00;1 860 809,00;-34 042,00;-1,83
618;-34;Международный Расчетный Банк;3028;Москва и обл.;1 823 369,00;2 057 213,00;-233 844,00;-11,37
619;-2;Вэлтон Банк;1105;Белгородская обл.;1 822 564,00;1 775 945,00;46 619,00;2,63
620;-5;Старооскольский Агропромбанк;1050;Белгородская обл.;1 799 248,00;1 781 674,00;17 574,00;0,99
621;3;Холмск;503;Сахалинская обл.;1 783 910,00;1 720 610,00;63 300,00;3,68
622;-12;Тагилбанк;1635;Свердловская обл.;1 782 103,00;1 791 526,00;-9 423,00;-0,53
623;0;Татагропромбанк;728;Татарстан;1 767 576,00;1 724 916,00;42 660,00;2,47
624;-10;Сталь Банк;2248;Москва и обл.;1 761 845,00;1 782 006,00;-20 161,00;-1,13
625;-21;Агора;3231;Москва и обл.;1 757 288,00;1 881 450,00;-124 162,00;-6,60
626;-13;Сервис Резерв;2034;Москва и обл.;1 749 252,00;1 783 021,00;-33 769,00;-1,89
627;8;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 739 919,00;1 635 357,00;104 562,00;6,39
628;8;Новый Промышленный Банк;930;Москва и обл.;1 721 840,00;1 629 355,00;92 485,00;5,68
629;2;Единственный;3187;Москва и обл.;1 720 930,00;1 659 672,00;61 258,00;3,69
630;13;Геленджик-Банк;790;Краснодарский край;1 697 207,00;1 570 380,00;126 827,00;8,08
631;25;Банк Реалист;2646;Москва и обл.;1 690 995,00;1 469 968,00;221 027,00;15,04
632;8;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 689 396,00;1 601 236,00;88 160,00;5,51
633;5;Кошелев-Банк;3300;Самарская обл.;1 684 363,00;1 612 688,00;71 675,00;4,44
634;-8;Далена Банк;1948;Москва и обл.;1 683 608,00;1 705 848,00;-22 240,00;-1,30
635;20;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 663 760,00;1 473 870,00;189 890,00;12,88
636;-15;Арт-Банк;2779;Северная Осетия — Алания;1 651 127,00;1 743 857,00;-92 730,00;-5,32
637;17;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 650 060,00;1 480 393,00;169 667,00;11,46
638;-1;Смолевич;1121;Смоленская обл.;1 642 738,00;1 617 483,00;25 255,00;1,56
639;-6;БВА Банк;1684;Москва и обл.;1 639 719,00;1 647 826,00;-8 107,00;-0,49
640;-6;Кемсоцинбанк;96;Кемеровская обл.;1 639 076,00;1 642 776,00;-3 700,00;-0,23
641;-55;Интеркапитал-Банк;2706;Мордовия;1 638 913,00;2 044 640,00;-405 727,00;-19,84
642;2;Екатерининский;2167;Москва и обл.;1 634 521,00;1 547 330,00;87 191,00;5,63
643;-4;Банк Глобус;2438;Москва и обл.;1 625 675,00;1 601 298,00;24 377,00;1,52
644;-2;Земкомбанк;574;Ростовская обл.;1 603 310,00;1 583 977,00;19 333,00;1,22
645;-17;Кредитинвест;1197;Дагестан;1 575 713,00;1 671 225,00;-95 512,00;-5,72
646;-1;РФИ Банк;3351;Москва и обл.;1 574 459,00;1 544 012,00;30 447,00;1,97
647;-6;Национальный Республиканский Банк;3359;Москва и обл.;1 556 565,00;1 595 439,00;-38 874,00;-2,44
648;-2;БСТ-Банк;2883;Кемеровская обл.;1 543 327,00;1 540 105,00;3 222,00;0,21
649;-1;Академический Русский Банк;622;Москва и обл.;1 539 896,00;1 515 830,00;24 066,00;1,59
650;0;Великие Луки Банк;598;Псковская обл.;1 522 709,00;1 496 850,00;25 859,00;1,73
651;-4;Руна-Банк;3207;Москва и обл.;1 519 138,00;1 525 994,00;-6 856,00;-0,45
652;-3;Кетовский Коммерческий Банк;842;Курганская обл.;1 509 497,00;1 509 095,00;402,00;0,03
653;25;Сибэс;208;Омская обл.;1 498 502,00;1 312 364,00;186 138,00;14,18
654;19;Алтынбанк;2070;Татарстан;1 496 916,00;1 353 337,00;143 579,00;10,61
655;-4;Радиан;1675;Иркутская обл.;1 495 902,00;1 494 831,00;1 071,00;0,07
656;23;Максима;3379;Москва и обл.;1 494 935,00;1 306 008,00;188 927,00;14,47
657;3;Новый Кредитный Союз;3139;Москва и обл.;1 469 362,00;1 418 849,00;50 513,00;3,56
658;-1;Уралфинанс;1370;Свердловская обл.;1 460 760,00;1 459 124,00;1 636,00;0,11
659;39;Мострансбанк;2258;Москва и обл.;1 452 712,00;1 212 261,00;240 451,00;19,83
660;10;Саратов;330;Саратовская обл.;1 451 714,00;1 370 765,00;80 949,00;5,91
661;-3;Мурманский Расчетный Центр;3341;Мурманская обл.;1 438 847,00;1 450 763,00;-11 916,00;-0,82
662;0;Майкопбанк;1136;Адыгея;1 438 010,00;1 409 700,00;28 310,00;2,01
663;-4;Нерюнгрибанк;825;Саха (Якутия);1 435 313,00;1 439 220,00;-3 907,00;-0,27
664;-3;Калуга;1151;Калужская обл.;1 434 976,00;1 417 387,00;17 589,00;1,24
665;47;Идеалбанк;3491;Москва и обл.;1 425 098,00;1 129 854,00;295 244,00;26,13
666;-14;ИстКом-Финанс;3435;Москва и обл.;1 424 252,00;1 492 926,00;-68 674,00;-4,60
667;2;Примтеркомбанк;21;Приморский край;1 421 414,00;1 375 434,00;45 980,00;3,34
668;17;Линк-Банк;2699;Москва и обл.;1 416 996,00;1 253 260,00;163 736,00;13,06
669;-42;Кредпромбанк;1165;Ярославская обл.;1 414 768,00;1 684 647,00;-269 879,00;-16,02
670;1;Республиканский Кредитный Альянс;3017;Москва и обл.;1 402 358,00;1 356 568,00;45 790,00;3,38
671;4;ГринКомБанк;1184;Иркутская обл.;1 400 856,00;1 331 717,00;69 139,00;5,19
672;-5;Вологдабанк;992;Вологодская обл.;1 382 206,00;1 395 053,00;-12 847,00;-0,92
673;-1;Уралприватбанк;153;Свердловская обл.;1 374 276,00;1 354 347,00;19 929,00;1,47
674;-6;Тайм Банк;3120;Москва и обл.;1 373 142,00;1 381 895,00;-8 753,00;-0,63
675;1;Симбирск;653;Ульяновская обл.;1 352 835,00;1 322 564,00;30 271,00;2,29
676;-13;Атлас Банк;3477;Москва и обл.;1 348 862,00;1 409 489,00;-60 627,00;-4,30
677;-12;Народный Банк;2249;Карачаево-Черкесия;1 340 287,00;1 408 672,00;-68 385,00;-4,85
678;9;Почтобанк;1788;Пермская обл.;1 329 480,00;1 245 509,00;83 971,00;6,74
679;-13;Интеркоопбанк;2803;Москва и обл.;1 319 704,00;1 405 433,00;-85 729,00;-6,10
680;3;Булгар Банк;1917;Татарстан;1 313 881,00;1 268 794,00;45 087,00;3,55
681;-4;Приполярком;507;Тюменская обл.;1 311 081,00;1 316 718,00;-5 637,00;-0,43
682;2;Арзамас;1281;Нижегородская обл.;1 302 742,00;1 256 207,00;46 535,00;3,70
683;77;Европейский Экспресс;3449;Москва и обл.;1 287 147,00;859 094,00;428 053,00;49,83
684;24;Строительно-Коммерческий Банк;3050;Архангельская обл.;1 279 623,00;1 150 773,00;128 850,00;11,20
685;-5;Златкомбанк;568;Москва и обл.;1 279 540,00;1 286 136,00;-6 596,00;-0,51
686;4;Спутник;1071;Оренбургская обл.;1 271 378,00;1 241 647,00;29 731,00;2,39
687;-13;Тандем;1951;Москва и обл.;1 268 925,00;1 333 024,00;-64 099,00;-4,81
688;19;Первый Дортрансбанк;3271;Кировская обл.;1 260 139,00;1 156 073,00;104 066,00;9,00
689;3;Капиталбанк;2547;Ростовская обл.;1 254 907,00;1 233 357,00;21 550,00;1,75
690;-4;Акцент;696;Оренбургская обл.;1 252 383,00;1 251 459,00;924,00;0,07
691;-2;Дон-Тексбанк;1818;Ростовская обл.;1 246 900,00;1 242 031,00;4 869,00;0,39
692;28;Рапида;3371;Москва и обл.;1 244 798,00;1 058 944,00;185 854,00;17,55
693;2;Регионфинансбанк;3357;Москва и обл.;1 233 857,00;1 228 154,00;5 703,00;0,46
694;112;Еврокапитал-Альянс;3459;Ярославская обл.;1 231 288,00;613 371,00;617 917,00;100,74
695;7;Бизнес для Бизнеса;1060;Чувашия;1 229 493,00;1 191 931,00;37 562,00;3,15
696;-15;Динамичные Системы;3439;Москва и обл.;1 227 296,00;1 279 103,00;-51 807,00;-4,05
697;-1;ЮMoney;3510;Россия;1 225 839,00;1 225 839,00;0,00;0
698;2;Курган;2568;Курганская обл.;1 219 133,00;1 194 267,00;24 866,00;2,08
699;-5;Яндекс Банк;3027;Москва и обл.;1 212 290,00;1 228 457,00;-16 167,00;-1,32
700;-12;Объединенный Банк Республики;1016;Чувашия;1 208 140,00;1 245 257,00;-37 117,00;-2,98
701;-19;Азимут;3154;Москва и обл.;1 205 521,00;1 275 429,00;-69 908,00;-5,48
702;7;Расчетный Дом;3350;Москва и обл.;1 199 946,00;1 149 138,00;50 808,00;4,42
703;-2;Онего;2484;Карелия;1 199 904,00;1 194 084,00;5 820,00;0,49
704;0;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 192 644,00;1 176 034,00;16 610,00;1,41
705;0;КИП-Банк;2843;Москва и обл.;1 187 790,00;1 175 780,00;12 010,00;1,02
706;0;Региональный Коммерческий Банк;836;Ульяновская обл.;1 180 187,00;1 165 840,00;14 347,00;1,23
707;-4;Метрополь;1639;Москва и обл.;1 168 405,00;1 185 469,00;-17 064,00;-1,44
708;-9;Саммит Банк;85;Приморский край;1 165 211,00;1 204 186,00;-38 975,00;-3,24
709;-16;Си Ди Би Банк;3339;Краснодарский край;1 161 554,00;1 231 025,00;-69 471,00;-5,64
710;3;Тексбанк;2756;Карачаево-Черкесия;1 159 299,00;1 121 254,00;38 045,00;3,39
711;0;Содружество;2923;Москва и обл.;1 153 093,00;1 140 124,00;12 969,00;1,14
712;6;Металлург;2877;Москва и обл.;1 142 224,00;1 073 885,00;68 339,00;6,36
713;1;Мосводоканалбанк;2863;Москва и обл.;1 140 129,00;1 113 024,00;27 105,00;2,44
714;-4;Миръ;3089;Москва и обл.;1 135 882,00;1 144 139,00;-8 257,00;-0,72
715;2;Флора-Москва;533;Москва и обл.;1 135 782,00;1 075 491,00;60 291,00;5,61
716;13;Местный Кредит;3370;Москва и обл.;1 126 772,00;1 004 787,00;121 985,00;12,14
717;-20;Синергия;2884;Саратовская обл.;1 124 169,00;1 224 757,00;-100 588,00;-8,21
718;26;Жилстройбанк;2769;Москва и обл.;1 122 885,00;946 046,00;176 839,00;18,69
719;55;Азия Банк;3183;Москва и обл.;1 117 635,00;777 403,00;340 232,00;43,77
720;-67;МС Банк Рус;2789;Москва и обл.;1 105 409,00;1 490 401,00;-384 992,00;-25,83
721;63;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;1 088 602,00;685 865,00;402 737,00;58,72
722;0;Северинвестбанк;2264;Белгородская обл.;1 070 613,00;1 045 354,00;25 259,00;2,42
723;14;Воронеж;654;Воронежская обл.;1 067 489,00;972 207,00;95 282,00;9,80
724;1;Америкэн Экспресс Банк;3460;Москва и обл.;1 066 188,00;1 027 890,00;38 298,00;3,73
725;-34;Стройиндбанк;155;Москва и обл.;1 063 419,00;1 239 307,00;-175 888,00;-14,19
726;-10;Химик;1114;Нижегородская обл.;1 036 964,00;1 081 306,00;-44 342,00;-4,10
727;6;Сельмашбанк;106;Ростовская обл.;1 027 377,00;994 825,00;32 552,00;3,27
728;-9;Прокоммерцбанк;2996;Москва и обл.;1 022 605,00;1 068 160,00;-45 555,00;-4,26
729;3;Арсенал;3000;Москва и обл.;1 019 531,00;995 506,00;24 025,00;2,41
730;28;Прайм Финанс;2758;Санкт-Петербург и обл.;1 016 548,00;877 140,00;139 408,00;15,89
731;-7;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 010 814,00;1 042 390,00;-31 576,00;-3,03
732;4;Тетраполис;1586;Санкт-Петербург и обл.;1 008 391,00;981 317,00;27 074,00;2,76
733;22;Сириус;3506;Омская обл.;1 002 751,00;890 497,00;112 254,00;12,61
734;20;Турбобанк;3203;Санкт-Петербург и обл.;1 001 808,00;902 967,00;98 841,00;10,95
735;0;Центрально-Азиатский;3037;Хакасия;999 602,00;987 323,00;12 279,00;1,24
736;-6;Контраст-Банк;2857;Москва и обл.;997 845,00;1 004 100,00;-6 255,00;-0,62
737;-9;Первоуральскбанк;965;Свердловская обл.;991 632,00;1 005 833,00;-14 201,00;-1,41
738;-4;Байкалкредобанк;2990;Иркутская обл.;984 162,00;989 274,00;-5 112,00;-0,52
739;11;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;980 144,00;920 401,00;59 743,00;6,49
740;-14;Новый Век;3417;Москва и обл.;975 194,00;1 008 916,00;-33 722,00;-3,34
741;6;Ноосфера;2650;Республика Алтай;971 184,00;931 294,00;39 890,00;4,28
742;-4;Элекснет;3314;Москва и обл.;970 622,00;970 622,00;0,00;0
743;-22;Спецстройбанк;236;Москва и обл.;970 202,00;1 052 363,00;-82 161,00;-7,81
744;5;Взаимодействие;1704;Новосибирская обл.;965 862,00;925 984,00;39 878,00;4,31
745;20;Кузбассхимбанк;2868;Кемеровская обл.;964 544,00;841 346,00;123 198,00;14,64
746;-15;Агроинкомбанк;1946;Астраханская обл.;953 811,00;1 001 159,00;-47 348,00;-4,73
747;-1;Бузулукбанк;1282;Оренбургская обл.;952 967,00;935 756,00;17 211,00;1,84
748;-9;Мико-Банк;3195;Москва и обл.;950 024,00;961 378,00;-11 354,00;-1,18
749;-9;Международный Строительный Банк;3484;Москва и обл.;948 006,00;958 216,00;-10 210,00;-1,07
750;-9;Финарс Банк;2938;Москва и обл.;944 527,00;949 792,00;-5 265,00;-0,55
751;5;Космос;2245;Москва и обл.;939 146,00;883 955,00;55 191,00;6,24
752;-25;РусьРегионБанк;685;Москва и обл.;933 955,00;1 006 330,00;-72 375,00;-7,19
753;-8;ЕАТП Банк;1765;Астраханская обл.;932 247,00;943 241,00;-10 994,00;-1,17
754;-1;Камский Горизонт;2554;Татарстан;931 451,00;903 902,00;27 549,00;3,05
755;-13;Месед;184;Дагестан;919 631,00;947 138,00;-27 507,00;-2,90
756;-13;Кубаньторгбанк;478;Краснодарский край;915 069,00;946 069,00;-31 000,00;-3,28
757;9;Плато-Банк;2071;Свердловская обл.;898 553,00;839 183,00;59 370,00;7,07
758;-7;Кредитбанк;1035;Калмыкия;885 940,00;914 665,00;-28 725,00;-3,14
759;-11;Вакобанк;1291;Псковская обл.;884 039,00;926 453,00;-42 414,00;-4,58
760;-8;Нафтабанк;715;Дагестан;878 573,00;911 264,00;-32 691,00;-3,59
761;6;Акция;927;Ивановская обл.;866 832,00;832 933,00;33 899,00;4,07
762;-5;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;842 669,00;882 793,00;-40 124,00;-4,55
763;9;Региональный Банк Сбережений;3367;Москва и обл.;832 679,00;792 827,00;39 852,00;5,03
764;-2;Инвест-Экобанк;1956;Санкт-Петербург и обл.;829 763,00;856 955,00;-27 192,00;-3,17
765;11;Платежный Сервисный Банк;1943;Башкортостан;817 123,00;761 379,00;55 744,00;7,32
766;3;Классик Эконом Банк;3298;Северная Осетия — Алания;817 069,00;809 620,00;7 449,00;0,92
767;4;Русский Банк Сбережений;779;Ставропольский край;815 823,00;793 545,00;22 278,00;2,81
768;5;Межрегионбанк;1059;Москва и обл.;805 132,00;790 576,00;14 556,00;1,84
769;-54;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;801 514,00;1 086 054,00;-284 540,00;-26,20
770;0;Адам Интернэшнл;2232;Дагестан;797 538,00;799 518,00;-1 980,00;-0,25
771;25;Вайлдберриз Банк;841;Адыгея;793 543,00;648 410,00;145 133,00;22,38
772;16;Москва;1661;Москва и обл.;789 881,00;665 022,00;124 859,00;18,78
773;-12;Ипозембанк;3026;Самарская обл.;787 468,00;857 578,00;-70 110,00;-8,18
774;5;Анелик РУ;3443;Москва и обл.;783 604,00;735 066,00;48 538,00;6,60
775;-7;МТИ Банк;1052;Москва и обл.;781 310,00;827 690,00;-46 380,00;-5,60
776;14;Центр Межбанковских Расчетов;3400;Москва и обл.;777 896,00;660 903,00;116 993,00;17,70
777;-2;Прохладный;874;Кабардино-Балкария;775 334,00;774 014,00;1 320,00;0,17
778;2;НСТ-Банк;1738;Оренбургская обл.;772 313,00;732 470,00;39 843,00;5,44
779;2;Телекоммерц Банк;3380;Тульская обл.;765 932,00;728 128,00;37 804,00;5,19
780;11;Аделантбанк;1835;Москва и обл.;721 186,00;658 183,00;63 003,00;9,57
781;4;СМБ-Банк;3504;Санкт-Петербург и обл.;716 019,00;671 341,00;44 678,00;6,66
782;0;ЮМК Банк;3495;Краснодарский край;715 248,00;725 635,00;-10 387,00;-1,43
783;11;Банк Развития Бизнеса;1910;Кемеровская обл.;709 372,00;651 761,00;57 611,00;8,84
784;-21;Славянбанк;804;Новгородская обл.;707 566,00;845 561,00;-137 995,00;-16,32
785;-21;Природа;3399;Москва и обл.;706 225,00;842 558,00;-136 333,00;-16,18
786;1;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;703 037,00;665 604,00;37 433,00;5,62
787;-4;Трастовый Республиканский Банк;3404;Москва и обл.;692 207,00;691 166,00;1 041,00;0,15
788;-2;Ресурс-Траст;3122;Москва и обл.;692 182,00;668 168,00;24 014,00;3,59
789;-30;Аскания Траст;286;Москва и обл.;680 951,00;873 322,00;-192 371,00;-22,03
790;37;Народный Инвестиционный Банк;2876;Самарская обл.;677 434,00;523 460,00;153 974,00;29,41
791;-14;Кредитимпэкс Банк;2037;Москва и обл.;676 391,00;752 718,00;-76 327,00;-10,14
792;3;Балаково-Банк;444;Саратовская обл.;659 794,00;651 352,00;8 442,00;1,30
793;-15;Народный Земельно-Промышленный Банк;2873;Алтайский край;658 670,00;748 874,00;-90 204,00;-12,05
794;26;Ростфинанс;481;Ростовская обл.;652 287,00;555 832,00;96 455,00;17,35
795;-3;Региональный Корпоративный Банк;1134;Москва и обл.;650 695,00;655 672,00;-4 977,00;-0,76
796;-7;Майский;1673;Кабардино-Балкария;648 563,00;664 423,00;-15 860,00;-2,39
797;3;РУБанк;2813;Ростовская обл.;646 596,00;636 627,00;9 969,00;1,57
798;3;Геобанк;2027;Москва и обл.;644 039,00;635 517,00;8 522,00;1,34
799;-2;Вятич;2796;Рязанская обл.;643 520,00;645 169,00;-1 649,00;-0,26
800;-1;Башпромбанк;1006;Башкортостан;639 230,00;638 275,00;955,00;0,15
