Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Май, 2012, тыс. рублей;Апрель, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
527;23;Невский Банк;1068;Санкт-Петербург и обл.;2 264 193,00;2 117 283,00;146 910,00;6,94
528;8;Коммерческий Индо Банк;3446;Москва и обл.;2 248 926,00;2 273 703,00;-24 777,00;-1,09
529;11;Братский АНКБ;1144;Иркутская обл.;2 246 309,00;2 207 298,00;39 011,00;1,77
530;51;Юнистрим;3467;Москва и обл.;2 238 715,00;1 804 879,00;433 836,00;24,04
531;18;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 230 569,00;2 120 787,00;109 782,00;5,18
532;7;Росбизнесбанк;1405;Москва и обл.;2 216 917,00;2 217 033,00;-116,00;-0,01
533;18;МФБанк;3163;Москва и обл.;2 212 661,00;2 097 296,00;115 365,00;5,50
534;21;ФорБанк;2063;Алтайский край;2 199 415,00;2 041 539,00;157 876,00;7,73
535;-8;УМ-Банк;1441;Свердловская обл.;2 197 181,00;2 344 263,00;-147 082,00;-6,27
536;12;Новый Символ;370;Москва и обл.;2 195 386,00;2 122 509,00;72 877,00;3,43
537;1;Бум-Банк;1137;Кабардино-Балкария;2 174 418,00;2 239 678,00;-65 260,00;-2,91
538;-8;Объединенный Резервный Банк;937;Москва и обл.;2 166 195,00;2 313 180,00;-146 985,00;-6,35
539;29;Пульс Столицы;3002;Москва и обл.;2 153 265,00;1 903 640,00;249 625,00;13,11
540;-21;Байкалкредобанк;2990;Иркутская обл.;2 142 041,00;2 397 018,00;-254 977,00;-10,64
541;-13;Вэлтон Банк;1105;Белгородская обл.;2 131 675,00;2 334 333,00;-202 658,00;-8,68
542;1;Резерв;2364;Челябинская обл.;2 118 525,00;2 161 836,00;-43 311,00;-2,00
543;3;Диг-Банк;2423;Северная Осетия — Алания;2 115 520,00;2 147 236,00;-31 716,00;-1,48
544;38;НБК-Банк;3283;Москва и обл.;2 098 273,00;1 799 309,00;298 964,00;16,62
545;11;Кубанский Универсальный Банк;2898;Краснодарский край;2 095 498,00;2 039 284,00;56 214,00;2,76
546;-5;Контраст-Банк;2857;Москва и обл.;2 084 379,00;2 186 542,00;-102 163,00;-4,67
547;-24;РСКБ;2050;Москва и обл.;2 081 184,00;2 366 043,00;-284 859,00;-12,04
548;12;Михайловский ПЖСБ;2961;Волгоградская обл.;2 061 946,00;2 016 113,00;45 833,00;2,27
549;5;Арксбанк;1868;Москва и обл.;2 053 491,00;2 044 056,00;9 435,00;0,46
550;-3;Объединенный Банк Развития;3345;Москва и обл.;2 053 374,00;2 146 644,00;-93 270,00;-4,34
551;-7;Союзпромбанк;2965;Москва и обл.;2 031 761,00;2 159 557,00;-127 796,00;-5,92
552;-18;Банк Пермь;875;Пермская обл.;2 029 511,00;2 279 726,00;-250 215,00;-10,98
553;9;Элита;1399;Калужская обл.;2 004 176,00;1 977 527,00;26 649,00;1,35
554;-1;Дом-Банк;3209;Москва и обл.;1 985 464,00;2 047 344,00;-61 880,00;-3,02
555;10;Ваш Личный Банк;1222;Иркутская обл.;1 972 078,00;1 918 872,00;53 206,00;2,77
556;2;Тагилбанк;1635;Свердловская обл.;1 959 325,00;2 031 841,00;-72 516,00;-3,57
557;7;Компания Розничного Кредитования;3385;Москва и обл.;1 943 959,00;1 933 061,00;10 898,00;0,56
558;15;Яринтербанк;2564;Ярославская обл.;1 930 111,00;1 886 077,00;44 034,00;2,33
559;7;Стелла-Банк;2948;Ростовская обл.;1 929 986,00;1 912 186,00;17 800,00;0,93
560;-8;ИК Банк;1732;Татарстан;1 918 883,00;2 060 822,00;-141 939,00;-6,89
561;9;Мираф-Банк;2244;Омская обл.;1 917 382,00;1 902 305,00;15 077,00;0,79
562;9;Апабанк;2404;Москва и обл.;1 910 002,00;1 901 244,00;8 758,00;0,46
563;34;Зираат Банк;2559;Москва и обл.;1 909 823,00;1 698 241,00;211 582,00;12,46
564;-19;Социум-Банк;2881;Москва и обл.;1 895 369,00;2 156 366,00;-260 997,00;-12,10
565;44;Новокиб;1747;Кемеровская обл.;1 881 489,00;1 621 567,00;259 922,00;16,03
566;30;Проинвестбанк;784;Пермская обл.;1 880 125,00;1 720 800,00;159 325,00;9,26
567;-38;Россита-Банк;3257;Москва и обл.;1 868 731,00;2 330 556,00;-461 825,00;-19,82
568;-5;Выборг-Банк;720;Санкт-Петербург и обл.;1 867 709,00;1 950 669,00;-82 960,00;-4,25
569;-32;РНКБ;1354;Москва и обл.;1 866 576,00;2 247 784,00;-381 208,00;-16,96
570;7;Радиотехбанк;1166;Нижегородская обл.;1 864 890,00;1 819 534,00;45 356,00;2,49
571;37;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 852 032,00;1 625 648,00;226 384,00;13,93
572;-13;КОР;2148;Волгоградская обл.;1 845 007,00;2 029 536,00;-184 529,00;-9,09
573;-1;Липецкий Областной Банк;1794;Липецкая обл.;1 832 971,00;1 886 393,00;-53 422,00;-2,83
574;2;Приско Капитал Банк;2537;Москва и обл.;1 816 644,00;1 823 399,00;-6 755,00;-0,37
575;-8;Мегаполис;3265;Чувашия;1 804 407,00;1 910 548,00;-106 141,00;-5,56
576;11;Ринвестбанк;3262;Рязанская обл.;1 803 120,00;1 770 810,00;32 310,00;1,82
577;14;Спиритбанк;2053;Тульская обл.;1 798 725,00;1 748 473,00;50 252,00;2,87
578;43;Лайтбанк;3177;Москва и обл.;1 797 340,00;1 496 424,00;300 916,00;20,11
579;-4;Донхлеббанк;2285;Ростовская обл.;1 791 181,00;1 845 219,00;-54 038,00;-2,93
580;-2;Газнефтьбанк;3223;Саратовская обл.;1 790 892,00;1 813 706,00;-22 814,00;-1,26
581;2;Йошкар-Ола;2802;Марий Эл;1 786 868,00;1 793 205,00;-6 337,00;-0,35
582;-13;Финтрастбанк;3104;Москва и обл.;1 786 023,00;1 902 946,00;-116 923,00;-6,14
583;2;Новация;840;Адыгея;1 784 126,00;1 790 839,00;-6 713,00;-0,37
584;-5;Кросна-Банк;2607;Москва и обл.;1 781 711,00;1 809 734,00;-28 023,00;-1,55
585;14;Кроссинвестбанк;2849;Москва и обл.;1 777 095,00;1 686 351,00;90 744,00;5,38
586;-12;Пурпе;709;Тюменская обл.;1 774 623,00;1 871 097,00;-96 474,00;-5,16
587;95;Сталь Банк;2248;Москва и обл.;1 767 522,00;1 174 332,00;593 190,00;50,51
588;4;Иваново;1763;Ивановская обл.;1 765 092,00;1 728 138,00;36 954,00;2,14
589;-1;Старооскольский Агропромбанк;1050;Белгородская обл.;1 763 085,00;1 765 805,00;-2 720,00;-0,15
590;-68;Банк Премьер Кредит;1663;Коми;1 759 936,00;2 386 288,00;-626 352,00;-26,25
591;-11;Церих;3278;Орловская обл.;1 745 506,00;1 805 716,00;-60 210,00;-3,33
592;-31;Риал-Кредит;3393;Москва и обл.;1 739 534,00;1 983 014,00;-243 480,00;-12,28
593;-7;Промсельхозбанк;538;Москва и обл.;1 735 756,00;1 780 688,00;-44 932,00;-2,52
594;144;Рублевский;2192;Москва и обл.;1 708 416,00;875 798,00;832 618,00;95,07
595;9;Эльбин;2267;Дагестан;1 704 919,00;1 646 326,00;58 593,00;3,56
596;2;Евразийский Банк;969;Москва и обл.;1 668 225,00;1 694 389,00;-26 164,00;-1,54
597;37;Национальный Корпоративный Банк;3422;Москва и обл.;1 661 124,00;1 447 471,00;213 653,00;14,76
598;12;Финанс Бизнес Банк;520;Краснодарский край;1 655 122,00;1 608 591,00;46 531,00;2,89
599;-10;Владпромбанк;870;Владимирская обл.;1 650 362,00;1 764 035,00;-113 673,00;-6,44
600;-10;Татагропромбанк;728;Татарстан;1 647 614,00;1 761 794,00;-114 180,00;-6,48
601;4;Нальчик;695;Кабардино-Балкария;1 640 529,00;1 644 796,00;-4 267,00;-0,26
602;31;Сервис Резерв;2034;Москва и обл.;1 626 138,00;1 448 069,00;178 069,00;12,30
603;-8;Новый Век;3417;Москва и обл.;1 612 379,00;1 726 659,00;-114 280,00;-6,62
604;33;Уралфинанс;1370;Свердловская обл.;1 610 332,00;1 440 058,00;170 274,00;11,82
605;-4;Мобилбанк;532;Удмуртия;1 605 566,00;1 666 940,00;-61 374,00;-3,68
606;5;Конфидэнс Банк;970;Костромская обл.;1 600 183,00;1 605 750,00;-5 567,00;-0,35
607;-4;Кредитинвест;1197;Дагестан;1 598 686,00;1 650 815,00;-52 129,00;-3,16
608;-14;Верхневолжский;1084;Ярославская обл.;1 589 602,00;1 727 293,00;-137 691,00;-7,97
609;-2;Соколовский;2830;Москва и обл.;1 566 461,00;1 634 048,00;-67 587,00;-4,14
610;50;Новый Промышленный Банк;930;Москва и обл.;1 554 456,00;1 322 208,00;232 248,00;17,57
611;16;Таурус Банк;655;Челябинская обл.;1 546 708,00;1 463 107,00;83 601,00;5,71
612;-6;Современные Стандарты Бизнеса;3397;Москва и обл.;1 546 022,00;1 641 887,00;-95 865,00;-5,84
613;22;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 545 103,00;1 441 851,00;103 252,00;7,16
614;34;Арт-Банк;2779;Северная Осетия — Алания;1 540 990,00;1 392 652,00;148 338,00;10,65
615;-2;Саратов;330;Саратовская обл.;1 539 176,00;1 590 023,00;-50 847,00;-3,20
616;4;Викинг;2;Санкт-Петербург и обл.;1 536 349,00;1 499 249,00;37 100,00;2,47
617;5;Нарат;1902;Саратовская обл.;1 519 512,00;1 496 358,00;23 154,00;1,55
618;-2;Владбизнесбанк;903;Владимирская обл.;1 509 649,00;1 550 210,00;-40 561,00;-2,62
619;-19;Торговый Городской Банк;3180;Тверская обл.;1 503 143,00;1 670 971,00;-167 828,00;-10,04
620;43;БВА Банк;1684;Москва и обл.;1 494 553,00;1 275 679,00;218 874,00;17,16
621;-4;Единственный;3187;Москва и обл.;1 492 614,00;1 547 332,00;-54 718,00;-3,54
622;-65;Межотраслевая Банковская Корпорация;3471;Москва и обл.;1 491 067,00;2 036 241,00;-545 174,00;-26,77
623;-8;Вологдабанк;992;Вологодская обл.;1 488 842,00;1 565 196,00;-76 354,00;-4,88
624;80;МС Банк Рус;2789;Москва и обл.;1 487 466,00;1 083 680,00;403 786,00;37,26
625;-1;РТС-Банк;3401;Самарская обл.;1 478 253,00;1 475 830,00;2 423,00;0,16
626;-1;Холмск;503;Сахалинская обл.;1 478 007,00;1 470 076,00;7 931,00;0,54
627;-4;Нерюнгрибанк;825;Саха (Якутия);1 460 110,00;1 483 810,00;-23 700,00;-1,60
628;2;Эргобанк;2856;Москва и обл.;1 457 020,00;1 458 523,00;-1 503,00;-0,10
629;41;Примтеркомбанк;21;Приморский край;1 444 319,00;1 237 637,00;206 682,00;16,70
630;45;ИСБ;3010;Москва и обл.;1 440 375,00;1 206 948,00;233 427,00;19,34
631;12;Кредит Экспресс;3186;Ростовская обл.;1 439 236,00;1 418 736,00;20 500,00;1,44
632;47;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 431 356,00;1 189 114,00;242 242,00;20,37
633;8;Бинбанк Столица;3052;Москва и обл.;1 430 564,00;1 423 924,00;6 640,00;0,47
634;-5;Национальный Республиканский Банк;3359;Москва и обл.;1 429 066,00;1 459 462,00;-30 396,00;-2,08
635;-3;Далена Банк;1948;Москва и обл.;1 421 579,00;1 451 561,00;-29 982,00;-2,07
636;14;Объединенный Банк Республики;1016;Чувашия;1 420 731,00;1 375 855,00;44 876,00;3,26
637;34;Златкомбанк;568;Москва и обл.;1 420 531,00;1 232 548,00;187 983,00;15,25
638;74;Интеркоопбанк;2803;Москва и обл.;1 409 035,00;1 038 773,00;370 262,00;35,64
639;1;Крона-Банк;2499;Иркутская обл.;1 406 204,00;1 424 693,00;-18 489,00;-1,30
640;14;Кредитимпэкс Банк;2037;Москва и обл.;1 387 626,00;1 340 984,00;46 642,00;3,48
641;-39;Новое Время;3492;Москва и обл.;1 383 262,00;1 653 328,00;-270 066,00;-16,33
642;-16;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 382 270,00;1 466 045,00;-83 775,00;-5,71
643;12;Новый Кредитный Союз;3139;Москва и обл.;1 373 456,00;1 340 489,00;32 967,00;2,46
644;36;РФИ Банк;3351;Москва и обл.;1 372 748,00;1 187 978,00;184 770,00;15,55
645;-17;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 367 581,00;1 461 275,00;-93 694,00;-6,41
646;-28;Стройиндбанк;155;Москва и обл.;1 363 604,00;1 526 428,00;-162 824,00;-10,67
647;-54;Витязь;2890;Москва и обл.;1 354 661,00;1 727 753,00;-373 092,00;-21,59
648;9;БСТ-Банк;2883;Кемеровская обл.;1 349 865,00;1 338 351,00;11 514,00;0,86
649;28;Мострансбанк;2258;Москва и обл.;1 339 551,00;1 193 266,00;146 285,00;12,26
650;12;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;1 333 798,00;1 302 396,00;31 402,00;2,41
651;-6;Великие Луки Банк;598;Псковская обл.;1 328 654,00;1 406 559,00;-77 905,00;-5,54
652;-16;Айви Банк;2055;Москва и обл.;1 328 104,00;1 440 830,00;-112 726,00;-7,82
653;-2;Спутник;1071;Оренбургская обл.;1 319 690,00;1 352 071,00;-32 381,00;-2,39
654;-40;Московский Вексельный Банк;2697;Москва и обл.;1 317 581,00;1 581 981,00;-264 400,00;-16,71
655;-9;Столичный Кредит;2853;Москва и обл.;1 317 147,00;1 401 507,00;-84 360,00;-6,02
656;5;Богородский Муниципальный Банк;2992;Москва и обл.;1 314 166,00;1 307 751,00;6 415,00;0,49
657;-4;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 312 254,00;1 342 566,00;-30 312,00;-2,26
658;36;Банк Глобус;2438;Москва и обл.;1 308 629,00;1 120 883,00;187 746,00;16,75
659;-7;Приобье;537;Тюменская обл.;1 306 602,00;1 344 928,00;-38 326,00;-2,85
660;46;Максима;3379;Москва и обл.;1 300 262,00;1 081 857,00;218 405,00;20,19
661;5;Кемсоцинбанк;96;Кемеровская обл.;1 282 327,00;1 252 357,00;29 970,00;2,39
662;-31;Екатерининский;2167;Москва и обл.;1 280 707,00;1 455 157,00;-174 450,00;-11,99
663;24;Жилкредит;1736;Москва и обл.;1 275 262,00;1 156 175,00;119 087,00;10,30
664;-25;Геленджик-Банк;790;Краснодарский край;1 266 760,00;1 425 203,00;-158 443,00;-11,12
665;-6;Регионфинансбанк;3357;Москва и обл.;1 265 411,00;1 326 994,00;-61 583,00;-4,64
666;-28;Банк Реалист;2646;Москва и обл.;1 261 799,00;1 439 815,00;-178 016,00;-12,36
667;0;ГринКомБанк;1184;Иркутская обл.;1 247 095,00;1 249 029,00;-1 934,00;-0,15
668;10;Тайм Банк;3120;Москва и обл.;1 240 951,00;1 190 634,00;50 317,00;4,23
669;-27;Бумеранг;1002;Вологодская обл.;1 235 947,00;1 420 060,00;-184 113,00;-12,97
670;-2;Металлург;2877;Москва и обл.;1 230 150,00;1 244 284,00;-14 134,00;-1,14
671;-27;Республиканский Кредитный Альянс;3017;Москва и обл.;1 219 583,00;1 411 654,00;-192 071,00;-13,61
672;-8;Приполярком;507;Тюменская обл.;1 211 016,00;1 261 391,00;-50 375,00;-3,99
673;-61;Руна-Банк;3207;Москва и обл.;1 208 755,00;1 598 557,00;-389 802,00;-24,38
674;2;Русский Национальный Банк;469;Ростовская обл.;1 196 161,00;1 200 018,00;-3 857,00;-0,32
675;-17;Саммит Банк;85;Приморский край;1 193 996,00;1 331 093,00;-137 097,00;-10,30
676;8;Канский;860;Красноярский край;1 184 120,00;1 159 674,00;24 446,00;2,11
677;-28;Тандем;1951;Москва и обл.;1 170 995,00;1 384 863,00;-213 868,00;-15,44
678;25;Флора-Москва;533;Москва и обл.;1 169 799,00;1 087 322,00;82 477,00;7,59
679;65;Идея Банк;430;Краснодарский край;1 164 490,00;849 582,00;314 908,00;37,07
680;53;Идеалбанк;3491;Москва и обл.;1 160 874,00;936 916,00;223 958,00;23,90
681;18;Трансэнергобанк;3106;Дагестан;1 147 272,00;1 096 104,00;51 168,00;4,67
682;10;Банкирский Дом;2928;Санкт-Петербург и обл.;1 145 545,00;1 124 685,00;20 860,00;1,85
683;-18;ВЕБРР;3418;Москва и обл.;1 141 082,00;1 255 864,00;-114 782,00;-9,14
684;13;Телекоммерц Банк;3380;Тульская обл.;1 128 821,00;1 102 597,00;26 224,00;2,38
685;-2;Дон-Тексбанк;1818;Ростовская обл.;1 127 593,00;1 164 853,00;-37 260,00;-3,20
686;10;Калуга;1151;Калужская обл.;1 112 572,00;1 107 264,00;5 308,00;0,48
687;6;Сибэс;208;Омская обл.;1 111 340,00;1 121 135,00;-9 795,00;-0,87
688;-16;Уральский Трастовый Банк;2523;Удмуртия;1 106 706,00;1 229 459,00;-122 753,00;-9,98
689;6;Объединенный Капитал;2611;Санкт-Петербург и обл.;1 105 721,00;1 111 546,00;-5 825,00;-0,52
690;17;Унифондбанк;3416;Москва и обл.;1 104 653,00;1 066 510,00;38 143,00;3,58
691;0;Трастовый Республиканский Банк;3404;Москва и обл.;1 103 308,00;1 127 653,00;-24 345,00;-2,16
692;-6;Метрополь;1639;Москва и обл.;1 101 912,00;1 156 318,00;-54 406,00;-4,71
693;-12;Онего;2484;Карелия;1 098 797,00;1 175 479,00;-76 682,00;-6,52
694;-21;Азимут;3154;Москва и обл.;1 080 480,00;1 224 634,00;-144 154,00;-11,77
695;-21;КИП-Банк;2843;Москва и обл.;1 078 599,00;1 223 152,00;-144 553,00;-11,82
696;53;Народный Доверительный Банк;2374;Москва и обл.;1 077 522,00;836 682,00;240 840,00;28,79
697;4;Майкопбанк;1136;Адыгея;1 074 745,00;1 093 504,00;-18 759,00;-1,72
698;-13;Радиан;1675;Иркутская обл.;1 071 803,00;1 158 209,00;-86 406,00;-7,46
699;44;Европейский Индустриальный Банк;2503;Москва и обл.;1 069 701,00;852 794,00;216 907,00;25,43
700;36;Анелик РУ;3443;Москва и обл.;1 069 441,00;909 408,00;160 033,00;17,60
701;16;Первоуральскбанк;965;Свердловская обл.;1 061 739,00;1 011 378,00;50 361,00;4,98
702;8;Симбирск;653;Ульяновская обл.;1 059 789,00;1 040 508,00;19 281,00;1,85
703;8;Бест Эффортс Банк;435;Москва и обл.;1 057 742,00;1 039 846,00;17 896,00;1,72
704;-2;РЕСО Кредит;3450;Москва и обл.;1 057 450,00;1 090 334,00;-32 884,00;-3,02
705;18;Алтынбанк;2070;Татарстан;1 043 640,00;980 682,00;62 958,00;6,42
706;9;Смолевич;1121;Смоленская обл.;1 039 023,00;1 014 654,00;24 369,00;2,40
707;20;Международный Расчетный Банк;3028;Москва и обл.;1 035 290,00;957 348,00;77 942,00;8,14
708;24;Булгар Банк;1917;Татарстан;1 031 994,00;947 282,00;84 712,00;8,94
709;19;Расчетный Дом;3350;Москва и обл.;1 025 467,00;951 962,00;73 505,00;7,72
710;-22;Сембанк;2606;Москва и обл.;1 024 096,00;1 149 535,00;-125 439,00;-10,91
711;5;Кетовский Коммерческий Банк;842;Курганская обл.;1 020 645,00;1 014 365,00;6 280,00;0,62
712;-23;Америкэн Экспресс Банк;3460;Москва и обл.;1 019 662,00;1 145 706,00;-126 044,00;-11,00
713;1;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 014 126,00;1 020 228,00;-6 102,00;-0,60
714;-6;Межрегионбанк;1059;Москва и обл.;1 007 982,00;1 052 246,00;-44 264,00;-4,21
715;-59;Свенска Хандельсбанкен;3455;Москва и обл.;1 006 197,00;1 339 723,00;-333 526,00;-24,90
716;-16;Северинвестбанк;2264;Белгородская обл.;1 005 488,00;1 093 530,00;-88 042,00;-8,05
717;-70;Прайм Финанс;2758;Санкт-Петербург и обл.;1 004 346,00;1 393 539,00;-389 193,00;-27,93
718;-13;Академический Русский Банк;622;Москва и обл.;1 000 578,00;1 083 252,00;-82 674,00;-7,63
719;2;Атлас Банк;3477;Москва и обл.;1 000 284,00;986 454,00;13 830,00;1,40
720;21;Бизнес для Бизнеса;1060;Чувашия;993 000,00;872 428,00;120 572,00;13,82
721;1;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;991 688,00;986 191,00;5 497,00;0,56
722;-4;Народный Банк;2249;Карачаево-Черкесия;986 359,00;1 002 156,00;-15 797,00;-1,58
723;1;Турбобанк;3203;Санкт-Петербург и обл.;978 094,00;972 052,00;6 042,00;0,62
724;7;Леноблбанк;1003;Санкт-Петербург и обл.;977 561,00;948 316,00;29 245,00;3,08
725;62;Кредитбанк;1035;Калмыкия;970 734,00;683 723,00;287 011,00;41,98
726;32;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;970 271,00;814 878,00;155 393,00;19,07
727;-29;Синергия;2884;Саратовская обл.;968 317,00;1 096 375,00;-128 058,00;-11,68
728;-2;Сельмашбанк;106;Ростовская обл.;963 853,00;962 322,00;1 531,00;0,16
729;-20;Яндекс Банк;3027;Москва и обл.;956 843,00;1 042 300,00;-85 457,00;-8,20
730;-17;Региональный Банк Сбережений;3367;Москва и обл.;956 792,00;1 022 309,00;-65 517,00;-6,41
731;25;Химик;1114;Нижегородская обл.;952 082,00;817 781,00;134 301,00;16,42
732;-3;Агора;3231;Москва и обл.;948 925,00;951 885,00;-2 960,00;-0,31
733;13;Мурманский Расчетный Центр;3341;Мурманская обл.;932 878,00;844 100,00;88 778,00;10,52
734;41;Тексбанк;2756;Карачаево-Черкесия;930 754,00;755 257,00;175 497,00;23,24
735;-15;Си Ди Би Банк;3339;Краснодарский край;928 096,00;989 191,00;-61 095,00;-6,18
736;19;Рапида;3371;Москва и обл.;921 901,00;826 028,00;95 873,00;11,61
737;-18;Содружество;2923;Москва и обл.;919 288,00;1 000 790,00;-81 502,00;-8,14
738;-4;РН Банк;170;Омская обл.;911 817,00;919 552,00;-7 735,00;-0,84
739;0;Первый Клиентский Банк;3436;Москва и обл.;905 071,00;874 956,00;30 115,00;3,44
740;-15;Первый Дортрансбанк;3271;Кировская обл.;899 134,00;963 024,00;-63 890,00;-6,63
741;20;ИстКом-Финанс;3435;Москва и обл.;887 868,00;802 606,00;85 262,00;10,62
742;0;Тетраполис;1586;Санкт-Петербург и обл.;887 340,00;859 674,00;27 666,00;3,22
743;10;Курган;2568;Курганская обл.;879 425,00;832 916,00;46 509,00;5,58
744;18;Почтобанк;1788;Пермская обл.;878 407,00;800 851,00;77 556,00;9,68
745;-8;ЕАТП Банк;1765;Астраханская обл.;876 617,00;890 643,00;-14 026,00;-1,57
746;-6;Ноосфера;2650;Республика Алтай;873 231,00;872 849,00;382,00;0,04
747;32;Жилстройбанк;2769;Москва и обл.;868 453,00;718 469,00;149 984,00;20,88
748;-13;Бузулукбанк;1282;Оренбургская обл.;861 149,00;917 736,00;-56 587,00;-6,17
749;-4;Финарс Банк;2938;Москва и обл.;859 471,00;847 481,00;11 990,00;1,41
750;10;Мико-Банк;3195;Москва и обл.;837 166,00;804 703,00;32 463,00;4,03
751;37;Газтрансбанк;665;Адыгея;832 422,00;683 720,00;148 702,00;21,75
752;-2;Арзамас;1281;Нижегородская обл.;829 701,00;835 246,00;-5 545,00;-0,66
753;-5;Аделантбанк;1835;Москва и обл.;829 229,00;837 206,00;-7 977,00;-0,95
754;13;Камчатка;2966;Камчатская обл.;825 165,00;782 907,00;42 258,00;5,40
755;-86;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;822 905,00;1 239 242,00;-416 337,00;-33,60
756;-9;Башпромбанк;1006;Башкортостан;816 606,00;843 906,00;-27 300,00;-3,23
757;-3;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;813 791,00;832 515,00;-18 724,00;-2,25
758;13;Вакобанк;1291;Псковская обл.;807 796,00;765 270,00;42 526,00;5,56
759;7;Спецстройбанк;236;Москва и обл.;804 991,00;794 357,00;10 634,00;1,34
760;26;РусьРегионБанк;685;Москва и обл.;801 617,00;688 326,00;113 291,00;16,46
761;7;Местный Кредит;3370;Москва и обл.;796 629,00;782 675,00;13 954,00;1,78
762;16;Инвестиционный Республиканский Банк;2571;Москва и обл.;792 780,00;734 733,00;58 047,00;7,90
763;-11;Природа;3399;Москва и обл.;788 291,00;833 050,00;-44 759,00;-5,37
764;1;Месед;184;Дагестан;785 993,00;796 092,00;-10 099,00;-1,27
765;-1;МТИ Банк;1052;Москва и обл.;785 453,00;796 969,00;-11 516,00;-1,44
766;39;Миръ;3089;Москва и обл.;775 079,00;619 649,00;155 430,00;25,08
767;15;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;771 295,00;704 309,00;66 986,00;9,51
768;-17;Аскания Траст;286;Москва и обл.;770 805,00;834 955,00;-64 150,00;-7,68
769;4;Региональный Коммерческий Банк;836;Ульяновская обл.;770 590,00;759 321,00;11 269,00;1,48
770;-1;Инвест-Экобанк;1956;Санкт-Петербург и обл.;761 695,00;773 653,00;-11 958,00;-1,55
771;29;Вестинтербанк;3398;Москва и обл.;759 638,00;632 018,00;127 620,00;20,19
772;2;Акцент;696;Оренбургская обл.;751 595,00;756 143,00;-4 548,00;-0,60
773;-3;Классик Эконом Банк;3298;Северная Осетия — Алания;747 714,00;771 285,00;-23 571,00;-3,06
774;22;Кубаньторгбанк;478;Краснодарский край;746 256,00;644 420,00;101 836,00;15,80
775;1;Космос;2245;Москва и обл.;743 760,00;748 142,00;-4 382,00;-0,59
776;-46;Динамичные Системы;3439;Москва и обл.;741 128,00;951 210,00;-210 082,00;-22,09
777;-14;Адам Интернэшнл;2232;Дагестан;727 392,00;800 475,00;-73 083,00;-9,13
778;3;Взаимодействие;1704;Новосибирская обл.;722 693,00;707 173,00;15 520,00;2,19
779;10;Плато-Банк;2071;Свердловская обл.;719 675,00;681 968,00;37 707,00;5,53
780;-8;Почта Банк;650;Брянская обл.;717 281,00;761 222,00;-43 941,00;-5,77
781;2;ФинТех;3499;Москва и обл.;695 187,00;704 101,00;-8 914,00;-1,27
782;-23;Олма-Банк;3250;Москва и обл.;688 566,00;810 114,00;-121 548,00;-15,00
783;-3;Кутузовский;3190;Москва и обл.;687 924,00;707 189,00;-19 265,00;-2,72
784;1;Арсенал;3000;Москва и обл.;687 887,00;695 950,00;-8 063,00;-1,16
785;-8;Центр Межбанковских Расчетов;3400;Москва и обл.;687 667,00;742 404,00;-54 737,00;-7,37
786;101;Трансинвестбанк;3238;Москва и обл.;678 400,00;343 056,00;335 344,00;97,75
787;16;Прокоммерцбанк;2996;Москва и обл.;672 010,00;624 270,00;47 740,00;7,65
788;5;Балаково-Банк;444;Саратовская обл.;668 985,00;657 213,00;11 772,00;1,79
789;-5;Славянбанк;804;Новгородская обл.;659 424,00;698 983,00;-39 559,00;-5,66
790;4;Русский Банк Сбережений;779;Ставропольский край;659 319,00;653 216,00;6 103,00;0,93
791;1;Центрально-Азиатский;3037;Хакасия;657 713,00;663 228,00;-5 515,00;-0,83
792;3;Прохладный;874;Кабардино-Балкария;656 629,00;648 896,00;7 733,00;1,19
793;22;Вятич;2796;Рязанская обл.;650 032,00;573 613,00;76 419,00;13,32
794;40;Анталбанк;3115;Москва и обл.;638 501,00;499 096,00;139 405,00;27,93
795;6;Элекснет;3314;Москва и обл.;631 209,00;631 209,00;0,00;0
796;14;Дагестан;543;Дагестан;626 778,00;596 201,00;30 577,00;5,13
797;2;Центрально-Европейский Банк;2670;Москва и обл.;621 180,00;636 869,00;-15 689,00;-2,46
798;-7;Одинбанк;3197;Москва и обл.;618 926,00;665 825,00;-46 899,00;-7,04
799;-2;Агроинкомбанк;1946;Астраханская обл.;617 550,00;644 176,00;-26 626,00;-4,13
800;-10;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;614 152,00;672 362,00;-58 210,00;-8,66
