Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Март, 2014, тыс. рублей;Февраль, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
525;54;Мурманский Расчетный Центр;3341;Мурманская обл.;2 536 365,00;2 086 985,00;449 380,00;21,53
526;6;Таурус Банк;655;Челябинская обл.;2 534 251,00;2 502 849,00;31 402,00;1,25
527;-18;Сберинвестбанк;1743;Свердловская обл.;2 525 532,00;2 775 978,00;-250 446,00;-9,02
528;11;Йошкар-Ола;2802;Марий Эл;2 515 641,00;2 457 291,00;58 350,00;2,37
529;64;Бест Эффортс Банк;435;Москва и обл.;2 511 634,00;1 982 190,00;529 444,00;26,71
530;-17;Констанс-Банк;2228;Санкт-Петербург и обл.;2 502 093,00;2 710 171,00;-208 078,00;-7,68
531;-9;Зираат Банк;2559;Москва и обл.;2 495 867,00;2 626 943,00;-131 076,00;-4,99
532;-16;Национальный Корпоративный Банк;3422;Москва и обл.;2 483 261,00;2 692 839,00;-209 578,00;-7,78
533;-4;Иваново;1763;Ивановская обл.;2 479 290,00;2 532 555,00;-53 265,00;-2,10
534;14;Витязь;2890;Москва и обл.;2 471 828,00;2 388 458,00;83 370,00;3,49
535;2;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;2 465 339,00;2 476 085,00;-10 746,00;-0,43
536;7;Национальный Банк Сбережений;1949;Ивановская обл.;2 445 702,00;2 433 743,00;11 959,00;0,49
537;12;РСКБ;2050;Москва и обл.;2 419 314,00;2 376 418,00;42 896,00;1,81
538;22;Кросна-Банк;2607;Москва и обл.;2 405 455,00;2 268 203,00;137 252,00;6,05
539;-20;Россита-Банк;3257;Москва и обл.;2 405 118,00;2 649 133,00;-244 015,00;-9,21
540;7;Богородский Муниципальный Банк;2992;Москва и обл.;2 399 370,00;2 388 852,00;10 518,00;0,44
541;20;Объединенный Резервный Банк;937;Москва и обл.;2 363 686,00;2 265 308,00;98 378,00;4,34
542;-4;Проинвестбанк;784;Пермская обл.;2 361 284,00;2 459 866,00;-98 582,00;-4,01
543;-12;ИРС;272;Москва и обл.;2 355 523,00;2 511 194,00;-155 671,00;-6,20
544;0;Пурпе;709;Тюменская обл.;2 353 009,00;2 429 819,00;-76 810,00;-3,16
545;14;Крона-Банк;2499;Иркутская обл.;2 348 006,00;2 274 380,00;73 626,00;3,24
546;-1;Вкабанк;1027;Астраханская обл.;2 324 241,00;2 428 766,00;-104 525,00;-4,30
547;34;Татагропромбанк;728;Татарстан;2 313 405,00;2 071 353,00;242 052,00;11,69
548;16;Аспект;608;Москва и обл.;2 296 843,00;2 209 036,00;87 807,00;3,97
549;-3;Пульс Столицы;3002;Москва и обл.;2 288 916,00;2 405 422,00;-116 506,00;-4,84
550;7;Сибэс;208;Омская обл.;2 284 654,00;2 307 266,00;-22 612,00;-0,98
551;1;Ринвестбанк;3262;Рязанская обл.;2 282 304,00;2 349 788,00;-67 484,00;-2,87
552;35;Далена Банк;1948;Москва и обл.;2 281 738,00;2 015 680,00;266 058,00;13,20
553;-27;Заубер Банк;1614;Санкт-Петербург и обл.;2 252 426,00;2 550 251,00;-297 825,00;-11,68
554;-4;Богородский;1277;Нижегородская обл.;2 251 323,00;2 370 498,00;-119 175,00;-5,03
555;-4;Столичный Кредит;2853;Москва и обл.;2 245 266,00;2 362 962,00;-117 696,00;-4,98
556;18;Стелла-Банк;2948;Ростовская обл.;2 238 574,00;2 139 800,00;98 774,00;4,62
557;20;Тульский Промышленник;2382;Тульская обл.;2 238 510,00;2 097 368,00;141 142,00;6,73
558;10;Московский Вексельный Банк;2697;Москва и обл.;2 226 095,00;2 170 973,00;55 122,00;2,54
559;4;Банкирский Дом;2928;Санкт-Петербург и обл.;2 214 957,00;2 231 750,00;-16 793,00;-0,75
560;-6;Межбанковский Кредитный Союз;3242;Москва и обл.;2 211 611,00;2 321 971,00;-110 360,00;-4,75
561;10;Банк Пермь;875;Пермская обл.;2 201 657,00;2 161 342,00;40 315,00;1,87
562;14;ИК Банк;1732;Татарстан;2 164 714,00;2 126 793,00;37 921,00;1,78
563;-43;ПК-Банк;2652;Нижегородская обл.;2 163 654,00;2 644 628,00;-480 974,00;-18,19
564;8;Спиритбанк;2053;Тульская обл.;2 161 361,00;2 156 586,00;4 775,00;0,22
565;4;Бум-Банк;1137;Кабардино-Балкария;2 159 684,00;2 168 354,00;-8 670,00;-0,40
566;-4;Выборг-Банк;720;Санкт-Петербург и обл.;2 159 025,00;2 235 817,00;-76 792,00;-3,43
567;6;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;2 152 917,00;2 141 185,00;11 732,00;0,55
568;-35;Инкаробанк;2696;Москва и обл.;2 149 455,00;2 495 143,00;-345 688,00;-13,85
569;-48;Траст Капитал Банк;2741;Москва и обл.;2 127 468,00;2 630 840,00;-503 372,00;-19,13
570;-12;Яринтербанк;2564;Ярославская обл.;2 120 728,00;2 283 649,00;-162 921,00;-7,13
571;-6;ФорБанк;2063;Алтайский край;2 111 706,00;2 187 203,00;-75 497,00;-3,45
572;-2;Донхлеббанк;2285;Ростовская обл.;2 093 497,00;2 166 713,00;-73 216,00;-3,38
573;-7;КОР;2148;Волгоградская обл.;2 086 172,00;2 182 004,00;-95 832,00;-4,39
574;-68;Коммерческий Банк Развития;3364;Москва и обл.;2 085 088,00;2 844 656,00;-759 568,00;-26,70
575;-20;Евразийский Банк;969;Москва и обл.;2 072 292,00;2 311 554,00;-239 262,00;-10,35
576;14;Вестерн Юнион ДП Восток;2726;Москва и обл.;2 071 284,00;1 999 528,00;71 756,00;3,59
577;11;Кредит Экспресс;3186;Ростовская обл.;2 066 918,00;2 012 571,00;54 347,00;2,70
578;5;Юнистрим;3467;Москва и обл.;2 063 611,00;2 055 929,00;7 682,00;0,37
579;5;Дом-Банк;3209;Москва и обл.;2 055 038,00;2 055 562,00;-524,00;-0,03
580;-24;Союзпромбанк;2965;Москва и обл.;2 040 976,00;2 311 077,00;-270 101,00;-11,69
581;22;Мострансбанк;2258;Москва и обл.;2 036 238,00;1 900 396,00;135 842,00;7,15
582;-7;Новый Символ;370;Москва и обл.;2 035 549,00;2 132 017,00;-96 468,00;-4,52
583;-41;Банк МБФИ;2073;Москва и обл.;2 026 794,00;2 448 964,00;-422 170,00;-17,24
584;31;Алтынбанк;2070;Татарстан;2 016 695,00;1 781 209,00;235 486,00;13,22
585;-7;Новация;840;Адыгея;2 006 475,00;2 093 571,00;-87 096,00;-4,16
586;-4;Риал-Кредит;3393;Москва и обл.;2 005 599,00;2 064 977,00;-59 378,00;-2,88
587;4;Холмск;503;Сахалинская обл.;1 999 454,00;1 990 700,00;8 754,00;0,44
588;-2;Владбизнесбанк;903;Владимирская обл.;1 983 691,00;2 017 267,00;-33 576,00;-1,66
589;-22;Европейский Экспресс;3449;Москва и обл.;1 977 002,00;2 174 093,00;-197 091,00;-9,07
590;23;Ростфинанс;481;Ростовская обл.;1 970 339,00;1 819 116,00;151 223,00;8,31
591;3;Интеркапитал-Банк;2706;Мордовия;1 969 076,00;1 973 465,00;-4 389,00;-0,22
592;7;Викинг;2;Санкт-Петербург и обл.;1 968 550,00;1 921 494,00;47 056,00;2,45
593;46;Земкомбанк;574;Ростовская обл.;1 964 505,00;1 572 591,00;391 914,00;24,92
594;1;БСТ-Банк;2883;Кемеровская обл.;1 958 155,00;1 958 536,00;-381,00;-0,02
595;3;Рапида;3371;Москва и обл.;1 951 098,00;1 926 659,00;24 439,00;1,27
596;0;Канский;860;Красноярский край;1 907 911,00;1 955 200,00;-47 289,00;-2,42
597;10;Банк Реалист;2646;Москва и обл.;1 901 603,00;1 857 164,00;44 439,00;2,39
598;13;РНКБ;1354;Москва и обл.;1 896 970,00;1 843 988,00;52 982,00;2,87
599;1;Газнефтьбанк;3223;Саратовская обл.;1 890 938,00;1 918 341,00;-27 403,00;-1,43
600;-11;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 881 125,00;2 003 463,00;-122 338,00;-6,11
601;13;Вэлтон Банк;1105;Белгородская обл.;1 865 711,00;1 790 997,00;74 714,00;4,17
602;6;ЮMoney;3510;Россия;1 856 100,00;1 856 100,00;0,00;0
603;-11;Сириус;3506;Омская обл.;1 835 149,00;1 990 268,00;-155 119,00;-7,79
604;-3;Нарат;1902;Саратовская обл.;1 832 534,00;1 915 407,00;-82 873,00;-4,33
605;1;Сталь Банк;2248;Москва и обл.;1 828 697,00;1 868 262,00;-39 565,00;-2,12
606;26;Акцент;696;Оренбургская обл.;1 824 145,00;1 619 284,00;204 861,00;12,65
607;10;Социум-Банк;2881;Москва и обл.;1 818 633,00;1 777 592,00;41 041,00;2,31
608;-28;Единственный;3187;Москва и обл.;1 806 256,00;2 084 112,00;-277 856,00;-13,33
609;-4;Приско Капитал Банк;2537;Москва и обл.;1 799 082,00;1 878 440,00;-79 358,00;-4,22
610;2;Нальчик;695;Кабардино-Балкария;1 789 674,00;1 842 168,00;-52 494,00;-2,85
611;11;Строительно-Коммерческий Банк;3050;Санкт-Петербург и обл.;1 779 125,00;1 722 979,00;56 146,00;3,26
612;7;Кредпромбанк;1165;Ярославская обл.;1 777 346,00;1 759 259,00;18 087,00;1,03
613;38;Жилкредит;1736;Москва и обл.;1 774 678,00;1 468 170,00;306 508,00;20,88
614;-10;Приобье;537;Тюменская обл.;1 769 865,00;1 893 772,00;-123 907,00;-6,54
615;-6;Кредитинвест;1197;Дагестан;1 758 452,00;1 853 399,00;-94 947,00;-5,12
616;0;Тагилбанк;1635;Свердловская обл.;1 751 863,00;1 778 568,00;-26 705,00;-1,50
617;1;Старооскольский Агропромбанк;1050;Белгородская обл.;1 731 890,00;1 765 320,00;-33 430,00;-1,89
618;-21;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 723 774,00;1 947 491,00;-223 717,00;-11,49
619;1;Екатерининский;2167;Москва и обл.;1 718 753,00;1 756 113,00;-37 360,00;-2,13
620;18;Америкэн Экспресс Банк;3460;Москва и обл.;1 713 482,00;1 581 949,00;131 533,00;8,31
621;33;Кемсоцинбанк;96;Кемеровская обл.;1 709 279,00;1 451 582,00;257 697,00;17,75
622;-20;Современные Стандарты Бизнеса;3397;Москва и обл.;1 696 445,00;1 911 595,00;-215 150,00;-11,25
623;-38;Эльбин;2267;Дагестан;1 688 074,00;2 025 045,00;-336 971,00;-16,64
624;11;Примтеркомбанк;21;Приморский край;1 658 158,00;1 608 236,00;49 922,00;3,10
625;3;Объединенный Банк Республики;1016;Чувашия;1 647 121,00;1 659 587,00;-12 466,00;-0,75
626;1;Златкомбанк;568;Москва и обл.;1 633 138,00;1 677 825,00;-44 687,00;-2,66
627;2;Бумеранг;1002;Вологодская обл.;1 631 221,00;1 658 760,00;-27 539,00;-1,66
628;-3;Геленджик-Банк;790;Краснодарский край;1 622 703,00;1 690 920,00;-68 217,00;-4,03
629;-6;Почтобанк;1788;Пермская обл.;1 618 412,00;1 705 745,00;-87 333,00;-5,12
630;-9;Максима;3379;Москва и обл.;1 608 882,00;1 723 703,00;-114 821,00;-6,66
631;-7;Соколовский;2830;Москва и обл.;1 604 870,00;1 694 581,00;-89 711,00;-5,29
632;11;Тайм Банк;3120;Москва и обл.;1 595 592,00;1 547 470,00;48 122,00;3,11
633;-7;Уралприватбанк;153;Свердловская обл.;1 595 466,00;1 686 612,00;-91 146,00;-5,40
634;-24;Кетовский Коммерческий Банк;842;Курганская обл.;1 583 819,00;1 844 838,00;-261 019,00;-14,15
635;9;Региональный Коммерческий Банк;836;Ульяновская обл.;1 583 443,00;1 509 522,00;73 921,00;4,90
636;5;Банк Глобус;2438;Москва и обл.;1 579 891,00;1 555 727,00;24 164,00;1,55
637;-1;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 576 527,00;1 591 361,00;-14 834,00;-0,93
638;10;Уралфинанс;1370;Свердловская обл.;1 571 799,00;1 493 535,00;78 264,00;5,24
639;30;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 571 642,00;1 317 750,00;253 892,00;19,27
640;0;Михайловский ПЖСБ;2961;Волгоградская обл.;1 570 134,00;1 557 827,00;12 307,00;0,79
641;12;Бизнес для Бизнеса;1060;Чувашия;1 525 843,00;1 453 489,00;72 354,00;4,98
642;3;Майкопбанк;1136;Адыгея;1 508 988,00;1 504 177,00;4 811,00;0,32
643;-13;РФИ Банк;3351;Москва и обл.;1 498 365,00;1 652 131,00;-153 766,00;-9,31
644;20;Метрополь;1639;Москва и обл.;1 482 420,00;1 347 237,00;135 183,00;10,03
645;-14;Академический Русский Банк;622;Москва и обл.;1 481 796,00;1 619 506,00;-137 710,00;-8,50
646;-223;Мой Банк. Ипотека;2436;Башкортостан;1 481 429,00;4 543 121,00;-3 061 692,00;-67,39
647;24;Народный Банк;2249;Карачаево-Черкесия;1 481 070,00;1 296 641,00;184 429,00;14,22
648;-165;Смартбанк;3408;Москва и обл.;1 473 069,00;3 217 046,00;-1 743 977,00;-54,21
649;3;Нерюнгрибанк;825;Саха (Якутия);1 468 798,00;1 454 173,00;14 625,00;1,01
650;-3;Мосводоканалбанк;2863;Москва и обл.;1 460 616,00;1 496 764,00;-36 148,00;-2,42
651;-14;Калуга;1151;Калужская обл.;1 459 397,00;1 591 041,00;-131 644,00;-8,27
652;-10;Яндекс Банк;3027;Москва и обл.;1 458 058,00;1 553 840,00;-95 782,00;-6,16
653;4;Новый Кредитный Союз;3139;Москва и обл.;1 456 170,00;1 407 067,00;49 103,00;3,49
654;14;Международный Строительный Банк;3484;Москва и обл.;1 445 634,00;1 319 747,00;125 887,00;9,54
655;-21;Агора;3231;Москва и обл.;1 441 178,00;1 608 254,00;-167 076,00;-10,39
656;3;Онего;2484;Карелия;1 436 895,00;1 379 275,00;57 620,00;4,18
657;-8;Саратов;330;Саратовская обл.;1 432 834,00;1 484 151,00;-51 317,00;-3,46
658;-8;ГринКомБанк;1184;Иркутская обл.;1 428 714,00;1 471 131,00;-42 417,00;-2,88
659;-1;Плато-Банк;2071;Свердловская обл.;1 413 436,00;1 400 192,00;13 244,00;0,95
660;1;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 409 389,00;1 362 743,00;46 646,00;3,42
661;-5;Арт-Банк;2779;Северная Осетия — Алания;1 395 721,00;1 412 104,00;-16 383,00;-1,16
662;20;Евросиб Банк;594;Санкт-Петербург и обл.;1 384 051,00;1 228 653,00;155 398,00;12,65
663;18;Еврокапитал-Альянс;3459;Ярославская обл.;1 359 168,00;1 259 132,00;100 036,00;7,94
664;1;Арзамас;1281;Нижегородская обл.;1 354 307,00;1 338 852,00;15 455,00;1,15
665;2;Новый Промышленный Банк;930;Москва и обл.;1 347 775,00;1 324 745,00;23 030,00;1,74
666;-4;Капиталбанк;2547;Ростовская обл.;1 339 360,00;1 360 990,00;-21 630,00;-1,59
667;8;Первый Клиентский Банк;3436;Москва и обл.;1 336 842,00;1 285 708,00;51 134,00;3,98
668;-13;ИстКом-Финанс;3435;Москва и обл.;1 319 547,00;1 436 757,00;-117 210,00;-8,16
669;7;Азимут;3154;Москва и обл.;1 311 262,00;1 283 013,00;28 249,00;2,20
670;15;Синергия;2884;Саратовская обл.;1 306 185,00;1 222 821,00;83 364,00;6,82
671;3;Спутник;1071;Оренбургская обл.;1 303 600,00;1 287 247,00;16 353,00;1,27
672;20;Агроинкомбанк;1946;Астраханская обл.;1 302 000,00;1 178 051,00;123 949,00;10,52
673;-3;Великие Луки Банк;598;Псковская обл.;1 298 638,00;1 303 304,00;-4 666,00;-0,36
674;3;Межотраслевая Банковская Корпорация;3471;Москва и обл.;1 293 465,00;1 279 346,00;14 119,00;1,10
675;-2;ЮМК Банк;3495;Краснодарский край;1 293 157,00;1 291 572,00;1 585,00;0,12
676;8;Химик;1114;Нижегородская обл.;1 285 952,00;1 222 965,00;62 987,00;5,15
677;-17;Тендер-Банк;2252;Москва и обл.;1 285 320,00;1 366 901,00;-81 581,00;-5,97
678;-6;Расчетная Палата РТС;3335;Москва и обл.;1 264 340,00;1 293 372,00;-29 032,00;-2,24
679;-1;Руна-Банк;3207;Москва и обл.;1 249 189,00;1 275 449,00;-26 260,00;-2,06
680;-14;Сервис Резерв;2034;Москва и обл.;1 237 043,00;1 326 643,00;-89 600,00;-6,75
681;-18;Эсидбанк;1991;Дагестан;1 235 825,00;1 349 696,00;-113 871,00;-8,44
682;7;Булгар Банк;1917;Татарстан;1 230 725,00;1 199 466,00;31 259,00;2,61
683;11;Флора-Москва;533;Москва и обл.;1 213 105,00;1 161 809,00;51 296,00;4,42
684;81;РусьРегионБанк;685;Москва и обл.;1 209 869,00;756 917,00;452 952,00;59,84
685;54;Региональный Банк Сбережений;3367;Москва и обл.;1 204 289,00;915 750,00;288 539,00;31,51
686;0;Симбирск;653;Ульяновская обл.;1 180 381,00;1 214 674,00;-34 293,00;-2,82
687;23;Мико-Банк;3195;Москва и обл.;1 168 118,00;1 057 303,00;110 815,00;10,48
688;12;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 154 003,00;1 141 183,00;12 820,00;1,12
689;1;Смолевич;1121;Смоленская обл.;1 148 827,00;1 194 715,00;-45 888,00;-3,84
690;23;Прайм Финанс;2758;Санкт-Петербург и обл.;1 147 938,00;1 047 997,00;99 941,00;9,54
691;8;Элекснет;3314;Москва и обл.;1 142 158,00;1 142 158,00;0,00;0
692;1;Дон-Тексбанк;1818;Ростовская обл.;1 137 258,00;1 163 013,00;-25 755,00;-2,21
693;2;Си Ди Би Банк;3339;Краснодарский край;1 124 747,00;1 158 363,00;-33 616,00;-2,90
694;-3;Совинком;2302;Москва и обл.;1 122 369,00;1 183 900,00;-61 531,00;-5,20
695;-49;Интеркоопбанк;2803;Москва и обл.;1 120 552,00;1 502 645,00;-382 093,00;-25,43
696;-9;Тандем;1951;Москва и обл.;1 116 978,00;1 209 786,00;-92 808,00;-7,67
697;-14;Саммит Банк;85;Приморский край;1 112 611,00;1 224 531,00;-111 920,00;-9,14
698;-10;Первый Дортрансбанк;3271;Кировская обл.;1 102 799,00;1 208 919,00;-106 120,00;-8,78
699;2;Тексбанк;2756;Карачаево-Черкесия;1 101 372,00;1 130 120,00;-28 748,00;-2,54
700;6;Ноосфера;2650;Республика Алтай;1 099 156,00;1 101 507,00;-2 351,00;-0,21
701;6;Местный Кредит;3370;Москва и обл.;1 092 273,00;1 074 734,00;17 539,00;1,63
702;-6;Республиканский Кредитный Альянс;3017;Москва и обл.;1 089 355,00;1 157 396,00;-68 041,00;-5,88
703;8;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 084 421,00;1 053 482,00;30 939,00;2,94
704;-24;БВА Банк;1684;Москва и обл.;1 078 782,00;1 259 697,00;-180 915,00;-14,36
705;-7;Содружество;2923;Москва и обл.;1 054 745,00;1 150 122,00;-95 377,00;-8,29
706;-1;Радиан;1675;Иркутская обл.;1 042 432,00;1 107 199,00;-64 767,00;-5,85
707;-10;Банк Премьер Кредит;1663;Москва и обл.;1 037 041,00;1 154 983,00;-117 942,00;-10,21
708;-6;Сельмашбанк;106;Ростовская обл.;1 034 209,00;1 129 229,00;-95 020,00;-8,41
709;-1;ЕАТП Банк;1765;Астраханская обл.;1 032 928,00;1 071 538,00;-38 610,00;-3,60
710;6;Камский Горизонт;2554;Татарстан;1 029 007,00;1 004 708,00;24 299,00;2,42
711;3;Новый Век;3417;Москва и обл.;1 010 189,00;1 028 060,00;-17 871,00;-1,74
712;23;Космос;2245;Москва и обл.;1 004 615,00;938 321,00;66 294,00;7,07
713;-1;Миръ;3089;Москва и обл.;1 002 083,00;1 048 830,00;-46 747,00;-4,46
714;8;Платежный Сервисный Банк;1943;Башкортостан;995 432,00;977 888,00;17 544,00;1,79
715;14;Инвест-Экобанк;1956;Санкт-Петербург и обл.;992 406,00;958 755,00;33 651,00;3,51
716;17;Алданзолотобанк;854;Саха (Якутия);984 843,00;944 554,00;40 289,00;4,27
717;6;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;979 088,00;977 179,00;1 909,00;0,20
718;8;Тетраполис;1586;Санкт-Петербург и обл.;976 770,00;966 115,00;10 655,00;1,10
719;-16;Регионфинансбанк;3357;Москва и обл.;965 993,00;1 123 524,00;-157 531,00;-14,02
720;1;Байкалкредобанк;2990;Иркутская обл.;965 386,00;980 894,00;-15 508,00;-1,58
721;-3;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;957 463,00;1 000 680,00;-43 217,00;-4,32
722;-3;Взаимодействие;1704;Новосибирская обл.;941 835,00;998 041,00;-56 206,00;-5,63
723;8;Бузулукбанк;1282;Оренбургская обл.;932 389,00;955 619,00;-23 230,00;-2,43
724;6;Курган;2568;Курганская обл.;924 551,00;957 408,00;-32 857,00;-3,43
725;12;Металлург;2877;Москва и обл.;921 640,00;931 985,00;-10 345,00;-1,11
726;12;1Банк;2896;Северная Осетия — Алания;918 628,00;923 123,00;-4 495,00;-0,49
727;13;Кредитбанк;1035;Калмыкия;913 186,00;913 782,00;-596,00;-0,07
728;17;Центрально-Азиатский;3037;Хакасия;911 963,00;860 545,00;51 418,00;5,98
729;12;Месед;184;Дагестан;904 369,00;902 256,00;2 113,00;0,23
730;4;Вакобанк;1291;Псковская обл.;904 104,00;942 840,00;-38 736,00;-4,11
731;-98;КИП-Банк;2843;Москва и обл.;899 081,00;1 611 606,00;-712 525,00;-44,21
732;-28;Расчетный Дом;3350;Москва и обл.;896 663,00;1 109 100,00;-212 437,00;-19,15
733;-6;Финарс Банк;2938;Москва и обл.;889 243,00;965 860,00;-76 617,00;-7,93
734;10;Атлас Банк;3477;Москва и обл.;883 207,00;873 865,00;9 342,00;1,07
735;-18;Турбобанк;3203;Санкт-Петербург и обл.;879 720,00;1 003 284,00;-123 564,00;-12,32
736;-8;Вестинтербанк;3398;Москва и обл.;879 107,00;959 668,00;-80 561,00;-8,39
737;10;Москва;1661;Москва и обл.;866 755,00;851 761,00;14 994,00;1,76
738;-13;Жилстройбанк;2769;Москва и обл.;866 251,00;972 815,00;-106 564,00;-10,95
739;7;Северинвестбанк;2264;Белгородская обл.;865 765,00;855 980,00;9 785,00;1,14
740;-16;Азия Банк;3183;Москва и обл.;865 488,00;976 063,00;-110 575,00;-11,33
741;7;Ипозембанк;3026;Самарская обл.;864 711,00;845 948,00;18 763,00;2,22
742;8;Акция;927;Ивановская обл.;856 961,00;841 076,00;15 885,00;1,89
743;13;Народный Земельно-Промышленный Банк;2873;Алтайский край;837 412,00;811 122,00;26 290,00;3,24
744;19;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;837 263,00;779 709,00;57 554,00;7,38
745;4;Банк ВВБ;1093;Ярославская обл.;831 719,00;842 866,00;-11 147,00;-1,32
746;-31;Динамичные Системы;3439;Москва и обл.;829 777,00;1 026 491,00;-196 714,00;-19,16
747;12;Вятич;2796;Рязанская обл.;824 545,00;792 094,00;32 451,00;4,10
748;4;Невастройинвест;1926;Санкт-Петербург и обл.;819 755,00;838 871,00;-19 116,00;-2,28
749;-40;Прокоммерцбанк;2996;Москва и обл.;809 603,00;1 061 543,00;-251 940,00;-23,73
750;4;Кузбассхимбанк;2868;Кемеровская обл.;809 508,00;823 024,00;-13 516,00;-1,64
751;23;Джаст Банк;3503;Москва и обл.;809 395,00;725 101,00;84 294,00;11,63
752;10;Трастовый Республиканский Банк;3404;Москва и обл.;802 763,00;782 981,00;19 782,00;2,53
753;-17;Спецстройбанк;236;Москва и обл.;790 941,00;935 880,00;-144 939,00;-15,49
754;-22;МТИ Банк;1052;Москва и обл.;789 648,00;947 253,00;-157 605,00;-16,64
755;28;Тальменка-Банк;826;Алтайский край;778 629,00;671 959,00;106 670,00;15,87
756;1;Классик Эконом Банк;3298;Северная Осетия — Алания;770 690,00;808 252,00;-37 562,00;-4,65
757;13;Славянбанк;804;Новгородская обл.;766 164,00;742 001,00;24 163,00;3,26
758;6;СМБ-Банк;3504;Санкт-Петербург и обл.;764 340,00;764 314,00;26,00;0,00
759;2;Прохладный;874;Кабардино-Балкария;763 713,00;786 405,00;-22 692,00;-2,89
760;-17;Приполярком;507;Тюменская обл.;759 683,00;897 998,00;-138 315,00;-15,40
761;-10;Международный Расчетный Банк;3028;Москва и обл.;751 068,00;838 882,00;-87 814,00;-10,47
762;19;Первоуральскбанк;965;Свердловская обл.;749 183,00;685 583,00;63 600,00;9,28
763;9;Русский Банк Сбережений;779;Ставропольский край;745 857,00;737 568,00;8 289,00;1,12
764;-4;Русский Финансовый Альянс;2035;Москва и обл.;737 630,00;787 794,00;-50 164,00;-6,37
765;8;РУБанк;2813;Ростовская обл.;737 589,00;735 768,00;1 821,00;0,25
766;-13;Региональный Корпоративный Банк;1134;Москва и обл.;735 873,00;829 416,00;-93 543,00;-11,28
767;-9;Аделантбанк;1835;Москва и обл.;721 211,00;803 373,00;-82 162,00;-10,23
768;-13;Ресурс-Траст;3122;Москва и обл.;719 658,00;822 412,00;-102 754,00;-12,49
769;2;Ауэрбанк;3105;Москва и обл.;716 110,00;739 865,00;-23 755,00;-3,21
770;-2;НСТ-Банк;1738;Оренбургская обл.;714 858,00;747 915,00;-33 057,00;-4,42
771;11;Майский;1673;Кабардино-Балкария;703 769,00;683 533,00;20 236,00;2,96
772;6;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;695 731,00;699 029,00;-3 298,00;-0,47
773;7;Межрегионбанк;1059;Москва и обл.;686 652,00;686 524,00;128,00;0,02
774;2;Балаково-Банк;444;Саратовская обл.;683 494,00;702 754,00;-19 260,00;-2,74
775;4;Адам Интернэшнл;2232;Дагестан;681 323,00;687 123,00;-5 800,00;-0,84
776;-10;Арсенал;3000;Москва и обл.;671 660,00;756 080,00;-84 420,00;-11,17
777;10;Банк РСИ;3415;Москва и обл.;666 638,00;648 719,00;17 919,00;2,76
778;10;К2 Банк;2851;Карачаево-Черкесия;654 389,00;647 426,00;6 963,00;1,08
779;-59;Фреско Банк;1415;Москва и обл.;651 158,00;984 389,00;-333 231,00;-33,85
780;11;Народный Инвестиционный Банк;2876;Самарская обл.;646 297,00;596 220,00;50 077,00;8,40
781;3;Вайлдберриз Банк;841;Адыгея;639 121,00;658 267,00;-19 146,00;-2,91
782;-15;Кредитимпэкс Банк;2037;Москва и обл.;634 828,00;755 243,00;-120 415,00;-15,94
783;9;Холдинвестбанк;2837;Москва и обл.;629 523,00;590 603,00;38 920,00;6,59
784;-7;Анелик РУ;3443;Москва и обл.;625 271,00;700 618,00;-75 347,00;-10,75
785;11;Стар Альянс;3433;Москва и обл.;625 089,00;581 036,00;44 053,00;7,58
786;0;Банк Развития Бизнеса;1910;Кемеровская обл.;617 893,00;653 046,00;-35 153,00;-5,38
787;3;Геобанк;2027;Москва и обл.;614 121,00;619 610,00;-5 489,00;-0,89
788;1;Внешфинбанк;3173;Краснодарский край;606 255,00;620 093,00;-13 838,00;-2,23
789;17;Лидер;3304;Москва и обл.;599 714,00;535 298,00;64 416,00;12,03
790;3;Гефест;1046;Тверская обл.;594 434,00;585 327,00;9 107,00;1,56
791;-6;Континенталь;3184;Ставропольский край;591 250,00;658 027,00;-66 777,00;-10,15
792;3;Телекоммерц Банк;3380;Тульская обл.;575 719,00;583 309,00;-7 590,00;-1,30
793;23;Соверен Банк;3206;Москва и обл.;572 846,00;491 226,00;81 620,00;16,62
794;11;АлтайБизнес-Банк;2388;Алтайский край;570 441,00;542 815,00;27 626,00;5,09
795;4;Арксбанк;1868;Воронежская обл.;570 264,00;569 482,00;782,00;0,14
796;8;Лада-Кредит;2668;Москва и обл.;569 415,00;545 221,00;24 194,00;4,44
797;3;Старый Кремль;2657;Москва и обл.;568 065,00;565 932,00;2 133,00;0,38
