Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Май, 2013, тыс. рублей;Апрель, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
525;-69;Констанс-Банк;2228;Санкт-Петербург и обл.;2 527 655,00;3 526 677,00;-999 022,00;-28,33
526;12;Уралприватбанк;153;Свердловская обл.;2 524 923,00;2 373 991,00;150 932,00;6,36
527;24;МФБанк;3163;Москва и обл.;2 506 601,00;2 264 515,00;242 086,00;10,69
528;-14;ПК-Банк;2652;Нижегородская обл.;2 498 248,00;2 609 652,00;-111 404,00;-4,27
529;0;Элита;1399;Калужская обл.;2 475 917,00;2 465 074,00;10 843,00;0,44
530;0;Промсельхозбанк;538;Москва и обл.;2 458 979,00;2 445 758,00;13 221,00;0,54
531;-13;ИпоТек Банк;2794;Москва и обл.;2 454 683,00;2 538 926,00;-84 243,00;-3,32
532;12;Первый Инвестиционный Банк;604;Москва и обл.;2 437 213,00;2 319 928,00;117 285,00;5,06
533;-37;Итуруп;2390;Сахалинская обл.;2 432 159,00;2 888 285,00;-456 126,00;-15,79
534;-6;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;2 398 350,00;2 474 193,00;-75 843,00;-3,07
535;10;Конфидэнс Банк;970;Костромская обл.;2 392 893,00;2 316 304,00;76 589,00;3,31
536;19;Риал-Кредит;3393;Москва и обл.;2 378 742,00;2 241 677,00;137 065,00;6,11
537;31;Айви Банк;2055;Москва и обл.;2 375 581,00;2 130 747,00;244 834,00;11,49
538;-17;Инбанк;1829;Москва и обл.;2 373 938,00;2 507 180,00;-133 242,00;-5,31
539;-7;Богородский;1277;Нижегородская обл.;2 373 587,00;2 404 171,00;-30 584,00;-1,27
540;-16;Гагаринский;606;Москва и обл.;2 373 362,00;2 492 128,00;-118 766,00;-4,77
541;29;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;2 362 767,00;2 105 140,00;257 627,00;12,24
542;-19;Аспект;608;Москва и обл.;2 354 821,00;2 498 486,00;-143 665,00;-5,75
543;-54;Банк РМП;2574;Москва и обл.;2 353 168,00;2 943 921,00;-590 753,00;-20,07
544;-1;Бум-Банк;1137;Кабардино-Балкария;2 345 274,00;2 323 731,00;21 543,00;0,93
545;-3;Союзпромбанк;2965;Москва и обл.;2 341 394,00;2 329 309,00;12 085,00;0,52
546;-9;Траст Капитал Банк;2741;Москва и обл.;2 339 359,00;2 374 671,00;-35 312,00;-1,49
547;18;ИК Банк;1732;Татарстан;2 336 648,00;2 148 116,00;188 532,00;8,78
548;-12;Земкомбанк;574;Ростовская обл.;2 332 696,00;2 379 675,00;-46 979,00;-1,97
549;-15;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;2 323 893,00;2 400 034,00;-76 141,00;-3,17
550;-33;Коммерческий Банк Развития;3364;Москва и обл.;2 306 918,00;2 557 444,00;-250 526,00;-9,80
551;-48;НБК-Банк;3283;Москва и обл.;2 294 571,00;2 794 637,00;-500 066,00;-17,89
552;-12;Апабанк;2404;Москва и обл.;2 293 131,00;2 356 660,00;-63 529,00;-2,70
553;20;Яринтербанк;2564;Ярославская обл.;2 290 180,00;2 096 261,00;193 919,00;9,25
554;-1;Объединенный Резервный Банк;937;Москва и обл.;2 285 915,00;2 252 667,00;33 248,00;1,48
555;2;Радиотехбанк;1166;Нижегородская обл.;2 245 805,00;2 231 731,00;14 074,00;0,63
556;-29;ИРС;272;Москва и обл.;2 244 328,00;2 475 480,00;-231 152,00;-9,34
557;21;Таурус Банк;655;Челябинская обл.;2 244 233,00;2 070 309,00;173 924,00;8,40
558;-8;Братский АНКБ;1144;Иркутская обл.;2 242 257,00;2 273 506,00;-31 249,00;-1,37
559;12;Банк Пермь;875;Пермская обл.;2 240 512,00;2 105 121,00;135 391,00;6,43
560;-13;Капитал;575;Москва и обл.;2 233 548,00;2 307 711,00;-74 163,00;-3,21
561;1;Пульс Столицы;3002;Москва и обл.;2 231 752,00;2 175 483,00;56 269,00;2,59
562;5;Кросна-Банк;2607;Москва и обл.;2 227 451,00;2 133 804,00;93 647,00;4,39
563;14;Новое Время;3492;Москва и обл.;2 221 195,00;2 075 598,00;145 597,00;7,01
564;17;Национальный Корпоративный Банк;3422;Москва и обл.;2 212 007,00;2 045 501,00;166 506,00;8,14
565;27;Юнистрим;3467;Москва и обл.;2 211 072,00;1 969 705,00;241 367,00;12,25
566;-3;Торговый Городской Банк;3180;Тверская обл.;2 186 992,00;2 170 876,00;16 116,00;0,74
567;-11;КОР;2148;Волгоградская обл.;2 180 564,00;2 241 165,00;-60 601,00;-2,70
568;87;Финанс Бизнес Банк;520;Краснодарский край;2 174 167,00;1 445 811,00;728 356,00;50,38
569;5;Проинвестбанк;784;Пермская обл.;2 172 492,00;2 086 057,00;86 435,00;4,14
570;-11;Народный Доверительный Банк;2374;Москва и обл.;2 165 912,00;2 193 451,00;-27 539,00;-1,26
571;-23;ФорБанк;2063;Алтайский край;2 162 773,00;2 278 812,00;-116 039,00;-5,09
572;-11;Спиритбанк;2053;Тульская обл.;2 159 887,00;2 177 572,00;-17 685,00;-0,81
573;-32;Евразийский Банк;969;Москва и обл.;2 159 882,00;2 335 085,00;-175 203,00;-7,50
574;-10;Выборг-Банк;720;Санкт-Петербург и обл.;2 143 956,00;2 154 802,00;-10 846,00;-0,50
575;32;Унифондбанк;3416;Москва и обл.;2 129 813,00;1 821 133,00;308 680,00;16,95
576;-1;Кубанский Универсальный Банк;2898;Краснодарский край;2 129 250,00;2 083 085,00;46 165,00;2,22
577;-8;Современные Стандарты Бизнеса;3397;Москва и обл.;2 127 848,00;2 116 735,00;11 113,00;0,53
578;-20;Йошкар-Ола;2802;Марий Эл;2 125 245,00;2 195 575,00;-70 330,00;-3,20
579;-7;РСКБ;2050;Москва и обл.;2 122 959,00;2 096 936,00;26 023,00;1,24
580;-14;Иваново;1763;Ивановская обл.;2 108 909,00;2 138 365,00;-29 456,00;-1,38
581;15;Вестерн Юнион ДП Восток;2726;Москва и обл.;2 086 671,00;1 899 022,00;187 649,00;9,88
582;5;Леноблбанк;1003;Санкт-Петербург и обл.;2 071 567,00;2 004 477,00;67 090,00;3,35
583;10;Крона-Банк;2499;Иркутская обл.;2 067 051,00;1 941 764,00;125 287,00;6,45
584;-24;Рублевский;2192;Москва и обл.;2 064 033,00;2 191 631,00;-127 598,00;-5,82
585;-9;Дом-Банк;3209;Москва и обл.;2 057 845,00;2 079 924,00;-22 079,00;-1,06
586;2;РТС-Банк;3401;Самарская обл.;2 047 747,00;1 996 900,00;50 847,00;2,55
587;-7;Ринвестбанк;3262;Рязанская обл.;2 043 707,00;2 061 294,00;-17 587,00;-0,85
588;-5;Мегаполис;3265;Чувашия;2 027 437,00;2 038 809,00;-11 372,00;-0,56
589;-4;Новация;840;Адыгея;2 004 892,00;2 024 168,00;-19 276,00;-0,95
590;-4;Стелла-Банк;2948;Ростовская обл.;1 971 561,00;2 018 327,00;-46 766,00;-2,32
591;41;Бинбанк Столица;3052;Москва и обл.;1 963 302,00;1 633 897,00;329 405,00;20,16
592;16;Вэлтон Банк;1105;Белгородская обл.;1 942 728,00;1 820 166,00;122 562,00;6,73
593;4;Русский Национальный Банк;469;Ростовская обл.;1 926 893,00;1 868 101,00;58 792,00;3,15
594;-12;Новый Символ;370;Москва и обл.;1 919 852,00;2 045 017,00;-125 165,00;-6,12
595;-43;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 916 152,00;2 252 766,00;-336 614,00;-14,94
596;-1;Приско Капитал Банк;2537;Москва и обл.;1 909 411,00;1 922 314,00;-12 903,00;-0,67
597;39;Международный Расчетный Банк;3028;Москва и обл.;1 874 384,00;1 603 809,00;270 575,00;16,87
598;-19;Россита-Банк;3257;Москва и обл.;1 868 769,00;2 064 220,00;-195 451,00;-9,47
599;3;Эльбин;2267;Дагестан;1 853 962,00;1 832 547,00;21 415,00;1,17
600;13;Канский;860;Красноярский край;1 852 033,00;1 797 462,00;54 571,00;3,04
601;-2;Донхлеббанк;2285;Ростовская обл.;1 850 907,00;1 854 490,00;-3 583,00;-0,19
602;7;Газнефтьбанк;3223;Саратовская обл.;1 845 046,00;1 813 726,00;31 320,00;1,73
603;-12;Эсидбанк;1991;Дагестан;1 837 943,00;1 974 921,00;-136 978,00;-6,94
604;8;Тагилбанк;1635;Свердловская обл.;1 830 769,00;1 800 616,00;30 153,00;1,67
605;-16;Бест Эффортс Банк;435;Москва и обл.;1 807 253,00;1 991 351,00;-184 098,00;-9,24
606;0;Старооскольский Агропромбанк;1050;Белгородская обл.;1 796 395,00;1 824 380,00;-27 985,00;-1,53
607;-2;Нальчик;695;Кабардино-Балкария;1 795 773,00;1 825 708,00;-29 935,00;-1,64
608;41;Сталь Банк;2248;Москва и обл.;1 792 745,00;1 477 841,00;314 904,00;21,31
609;19;Индустриальный Сберегательный Банк;3175;Москва и обл.;1 790 719,00;1 664 508,00;126 211,00;7,58
610;6;Владбизнесбанк;903;Владимирская обл.;1 788 033,00;1 779 442,00;8 591,00;0,48
611;-1;РНКБ;1354;Москва и обл.;1 784 526,00;1 812 978,00;-28 452,00;-1,57
612;55;РФИ Банк;3351;Москва и обл.;1 780 201,00;1 374 076,00;406 125,00;29,56
613;11;Трансинвестбанк;3238;Москва и обл.;1 777 671,00;1 698 749,00;78 922,00;4,65
614;-13;Далена Банк;1948;Москва и обл.;1 767 195,00;1 834 387,00;-67 192,00;-3,66
615;-12;Социум-Банк;2881;Москва и обл.;1 766 724,00;1 832 346,00;-65 622,00;-3,58
616;5;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 746 139,00;1 760 716,00;-14 577,00;-0,83
617;-17;Пурпе;709;Тюменская обл.;1 741 144,00;1 839 512,00;-98 368,00;-5,35
618;5;Приобье;537;Тюменская обл.;1 736 326,00;1 703 356,00;32 970,00;1,94
619;6;Викинг;2;Санкт-Петербург и обл.;1 735 249,00;1 696 758,00;38 491,00;2,27
620;14;Столичный Кредит;2853;Москва и обл.;1 730 726,00;1 625 626,00;105 100,00;6,47
621;-4;Татагропромбанк;728;Татарстан;1 712 127,00;1 778 871,00;-66 744,00;-3,75
622;11;Бумеранг;1002;Вологодская обл.;1 711 307,00;1 626 051,00;85 256,00;5,24
623;33;Руна-Банк;3207;Москва и обл.;1 693 870,00;1 442 241,00;251 629,00;17,45
624;7;Межбанковский Кредитный Союз;3242;Москва и обл.;1 689 559,00;1 636 829,00;52 730,00;3,22
625;-31;Банк МБФИ;2073;Москва и обл.;1 688 876,00;1 930 468,00;-241 592,00;-12,51
626;-7;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 681 324,00;1 773 020,00;-91 696,00;-5,17
627;-1;Арт-Банк;2779;Северная Осетия — Алания;1 677 100,00;1 672 345,00;4 755,00;0,28
628;-1;Московский Вексельный Банк;2697;Москва и обл.;1 662 576,00;1 665 206,00;-2 630,00;-0,16
629;1;Нарат;1902;Саратовская обл.;1 651 762,00;1 640 822,00;10 940,00;0,67
630;8;Газтрансбанк;665;Адыгея;1 646 794,00;1 578 205,00;68 589,00;4,35
631;8;Михайловский ПЖСБ;2961;Волгоградская обл.;1 594 037,00;1 578 021,00;16 016,00;1,01
632;-34;Сервис Резерв;2034;Москва и обл.;1 591 649,00;1 856 562,00;-264 913,00;-14,27
633;11;Кредит Экспресс;3186;Ростовская обл.;1 576 441,00;1 524 680,00;51 761,00;3,39
634;-16;Алтынбанк;2070;Татарстан;1 561 785,00;1 773 676,00;-211 891,00;-11,95
635;-13;Кредитинвест;1197;Дагестан;1 557 154,00;1 717 361,00;-160 207,00;-9,33
636;22;Тандем;1951;Москва и обл.;1 552 269,00;1 436 639,00;115 630,00;8,05
637;-22;Соколовский;2830;Москва и обл.;1 552 005,00;1 782 326,00;-230 321,00;-12,92
638;7;Холмск;503;Сахалинская обл.;1 548 435,00;1 497 631,00;50 804,00;3,39
639;-10;Национальный Республиканский Банк;3359;Москва и обл.;1 544 505,00;1 659 062,00;-114 557,00;-6,90
640;3;Липецкий Областной Банк;1794;Липецкая обл.;1 518 022,00;1 551 992,00;-33 970,00;-2,19
641;-30;БВА Банк;1684;Москва и обл.;1 504 530,00;1 807 259,00;-302 729,00;-16,75
642;-22;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 501 039,00;1 767 088,00;-266 049,00;-15,06
643;7;Нерюнгрибанк;825;Саха (Якутия);1 498 243,00;1 476 725,00;21 518,00;1,46
644;4;Саратов;330;Саратовская обл.;1 489 358,00;1 487 822,00;1 536,00;0,10
645;7;БСТ-Банк;2883;Кемеровская обл.;1 485 904,00;1 464 293,00;21 611,00;1,48
646;0;Смолевич;1121;Смоленская обл.;1 477 817,00;1 494 231,00;-16 414,00;-1,10
647;6;Единственный;3187;Москва и обл.;1 474 637,00;1 460 921,00;13 716,00;0,94
648;-11;Стройиндбанк;155;Москва и обл.;1 468 949,00;1 581 736,00;-112 787,00;-7,13
649;10;Жилкредит;1736;Москва и обл.;1 458 178,00;1 430 847,00;27 331,00;1,91
650;-3;Кемсоцинбанк;96;Кемеровская обл.;1 445 619,00;1 488 165,00;-42 546,00;-2,86
651;11;Новый Кредитный Союз;3139;Москва и обл.;1 440 588,00;1 390 858,00;49 730,00;3,58
652;38;Интеркоопбанк;2803;Москва и обл.;1 432 111,00;1 233 259,00;198 852,00;16,12
653;24;Екатерининский;2167;Москва и обл.;1 418 636,00;1 294 088,00;124 548,00;9,62
654;-19;МС Банк Рус;2789;Москва и обл.;1 410 725,00;1 618 179,00;-207 454,00;-12,82
655;17;Мурманский Расчетный Центр;3341;Мурманская обл.;1 402 141,00;1 332 469,00;69 672,00;5,23
656;-5;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 397 550,00;1 475 873,00;-78 323,00;-5,31
657;-17;Новый Промышленный Банк;930;Москва и обл.;1 396 828,00;1 569 905,00;-173 077,00;-11,02
658;17;Банкирский Дом;2928;Санкт-Петербург и обл.;1 391 104,00;1 321 060,00;70 044,00;5,30
659;-2;Банк Реалист;2646;Москва и обл.;1 388 226,00;1 440 860,00;-52 634,00;-3,65
660;3;Великие Луки Банк;598;Псковская обл.;1 381 501,00;1 379 953,00;1 548,00;0,11
661;4;РН Банк;170;Москва и обл.;1 380 064,00;1 378 814,00;1 250,00;0,09
662;-21;Вологдабанк;992;Вологодская обл.;1 369 446,00;1 567 973,00;-198 527,00;-12,66
663;-49;Мострансбанк;2258;Москва и обл.;1 367 886,00;1 796 532,00;-428 646,00;-23,86
664;-10;Академический Русский Банк;622;Москва и обл.;1 362 915,00;1 452 191,00;-89 276,00;-6,15
665;17;Уралфинанс;1370;Свердловская обл.;1 361 039,00;1 280 736,00;80 303,00;6,27
666;20;Калуга;1151;Калужская обл.;1 358 612,00;1 246 740,00;111 872,00;8,97
667;31;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 339 286,00;1 181 648,00;157 638,00;13,34
668;-26;ИстКом-Финанс;3435;Москва и обл.;1 330 534,00;1 553 860,00;-223 326,00;-14,37
669;23;Регионфинансбанк;3357;Москва и обл.;1 326 394,00;1 229 966,00;96 428,00;7,84
670;-2;ГринКомБанк;1184;Иркутская обл.;1 324 605,00;1 346 845,00;-22 240,00;-1,65
671;10;Капиталбанк;2547;Ростовская обл.;1 307 324,00;1 281 452,00;25 872,00;2,02
672;1;Геленджик-Банк;790;Краснодарский край;1 303 876,00;1 325 585,00;-21 709,00;-1,64
673;3;Максима;3379;Москва и обл.;1 301 069,00;1 305 865,00;-4 796,00;-0,37
674;17;Радиан;1675;Иркутская обл.;1 295 136,00;1 231 500,00;63 636,00;5,17
675;-5;Тайм Банк;3120;Москва и обл.;1 292 678,00;1 338 438,00;-45 760,00;-3,42
676;13;Спутник;1071;Оренбургская обл.;1 289 073,00;1 234 291,00;54 782,00;4,44
677;-3;Майкопбанк;1136;Адыгея;1 281 771,00;1 323 542,00;-41 771,00;-3,16
678;-74;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 279 760,00;1 826 542,00;-546 782,00;-29,94
679;6;Банк Глобус;2438;Москва и обл.;1 279 437,00;1 257 461,00;21 976,00;1,75
680;30;Кредпромбанк;1165;Ярославская обл.;1 278 064,00;1 103 346,00;174 718,00;15,84
681;75;Идеалбанк;3491;Москва и обл.;1 275 474,00;893 159,00;382 315,00;42,80
682;12;Булгар Банк;1917;Татарстан;1 272 446,00;1 204 924,00;67 522,00;5,60
683;-4;Объединенный Банк Республики;1016;Чувашия;1 268 586,00;1 288 271,00;-19 685,00;-1,53
684;4;Кетовский Коммерческий Банк;842;Курганская обл.;1 264 708,00;1 236 429,00;28 279,00;2,29
685;-7;Приполярком;507;Тюменская обл.;1 259 315,00;1 292 843,00;-33 528,00;-2,59
686;-22;Златкомбанк;568;Москва и обл.;1 250 369,00;1 379 524,00;-129 155,00;-9,36
687;27;Спецстройбанк;236;Москва и обл.;1 248 681,00;1 088 598,00;160 083,00;14,71
688;-22;Рапида;3371;Москва и обл.;1 247 741,00;1 377 322,00;-129 581,00;-9,41
689;-9;Примтеркомбанк;21;Приморский край;1 240 329,00;1 288 204,00;-47 875,00;-3,72
690;3;Республиканский Кредитный Альянс;3017;Москва и обл.;1 226 010,00;1 216 061,00;9 949,00;0,82
691;4;Метрополь;1639;Москва и обл.;1 224 028,00;1 196 158,00;27 870,00;2,33
692;-21;Азимут;3154;Москва и обл.;1 200 237,00;1 332 829,00;-132 592,00;-9,95
693;102;Кошелев-Банк;3300;Самарская обл.;1 184 246,00;673 876,00;510 370,00;75,74
694;-104;Народный Банк;2249;Карачаево-Черкесия;1 174 345,00;1 975 780,00;-801 435,00;-40,56
695;-11;Синергия;2884;Саратовская обл.;1 171 155,00;1 258 223,00;-87 068,00;-6,92
696;1;Акцент;696;Оренбургская обл.;1 170 665,00;1 191 009,00;-20 344,00;-1,71
697;-36;ВЕБРР;3418;Москва и обл.;1 170 480,00;1 409 472,00;-238 992,00;-16,96
698;17;Мосводоканалбанк;2863;Москва и обл.;1 168 142,00;1 084 543,00;83 599,00;7,71
699;-30;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;1 167 855,00;1 344 592,00;-176 737,00;-13,14
700;-17;Атлас Банк;3477;Москва и обл.;1 165 805,00;1 278 379,00;-112 574,00;-8,81
701;0;Си Ди Би Банк;3339;Краснодарский край;1 165 460,00;1 157 322,00;8 138,00;0,70
702;23;Первый Клиентский Банк;3436;Москва и обл.;1 157 381,00;1 045 341,00;112 040,00;10,72
703;1;Сибэс;208;Омская обл.;1 156 791,00;1 152 343,00;4 448,00;0,39
704;-1;Симбирск;653;Ульяновская обл.;1 146 245,00;1 152 534,00;-6 289,00;-0,55
705;-6;Дон-Тексбанк;1818;Ростовская обл.;1 141 534,00;1 164 358,00;-22 824,00;-1,96
706;-19;Бизнес для Бизнеса;1060;Чувашия;1 141 394,00;1 240 090,00;-98 696,00;-7,96
707;5;Почтобанк;1788;Пермская обл.;1 141 072,00;1 098 922,00;42 150,00;3,84
708;-8;Яндекс Банк;3027;Москва и обл.;1 139 225,00;1 162 538,00;-23 313,00;-2,01
709;-7;Региональный Коммерческий Банк;836;Ульяновская обл.;1 136 867,00;1 156 300,00;-19 433,00;-1,68
710;1;Саммит Банк;85;Приморский край;1 136 671,00;1 100 906,00;35 765,00;3,25
711;-6;ЮMoney;3510;Россия;1 127 376,00;1 127 376,00;0,00;0
712;-6;Металлург;2877;Москва и обл.;1 123 025,00;1 125 359,00;-2 334,00;-0,21
713;-5;Ноосфера;2650;Республика Алтай;1 121 311,00;1 112 177,00;9 134,00;0,82
714;13;Курган;2568;Курганская обл.;1 117 570,00;1 025 382,00;92 188,00;8,99
715;9;Заубер Банк;1614;Карачаево-Черкесия;1 109 323,00;1 048 959,00;60 364,00;5,75
716;-3;Контраст-Банк;2857;Москва и обл.;1 101 608,00;1 096 334,00;5 274,00;0,48
717;-21;Онего;2484;Карелия;1 096 362,00;1 194 818,00;-98 456,00;-8,24
718;-9;Флора-Москва;533;Москва и обл.;1 090 247,00;1 107 721,00;-17 474,00;-1,58
719;-3;Динамичные Системы;3439;Москва и обл.;1 074 792,00;1 080 094,00;-5 302,00;-0,49
720;16;Арзамас;1281;Нижегородская обл.;1 074 745,00;976 393,00;98 352,00;10,07
721;-4;Миръ;3089;Москва и обл.;1 074 459,00;1 078 992,00;-4 533,00;-0,42
722;-15;Агора;3231;Москва и обл.;1 071 475,00;1 125 227,00;-53 752,00;-4,78
723;14;Америкэн Экспресс Банк;3460;Москва и обл.;1 069 266,00;972 836,00;96 430,00;9,91
724;-2;Первый Дортрансбанк;3271;Кировская обл.;1 060 853,00;1 051 570,00;9 283,00;0,88
725;15;Арсенал;3000;Москва и обл.;1 056 463,00;963 151,00;93 312,00;9,69
726;17;Центрально-Азиатский;3037;Хакасия;1 029 178,00;938 923,00;90 255,00;9,61
727;1;Линк-Банк;2699;Москва и обл.;1 028 811,00;1 023 087,00;5 724,00;0,56
728;2;Расчетный Дом;3350;Москва и обл.;1 009 373,00;1 009 186,00;187,00;0,02
729;6;Нафтабанк;715;Дагестан;1 005 353,00;979 804,00;25 549,00;2,61
730;-70;Содружество;2923;Москва и обл.;1 000 012,00;1 414 065,00;-414 053,00;-29,28
731;-10;Сельмашбанк;106;Ростовская обл.;995 645,00;1 054 547,00;-58 902,00;-5,59
732;-14;Адам Интернэшнл;2232;Дагестан;995 526,00;1 064 942,00;-69 416,00;-6,52
733;-13;Кредитимпэкс Банк;2037;Москва и обл.;983 182,00;1 061 524,00;-78 342,00;-7,38
734;-3;КИП-Банк;2843;Москва и обл.;979 633,00;1 006 159,00;-26 526,00;-2,64
735;12;Аскания Траст;286;Москва и обл.;977 971,00;934 812,00;43 159,00;4,62
736;15;Местный Кредит;3370;Москва и обл.;971 306,00;923 370,00;47 936,00;5,19
737;-8;РусьРегионБанк;685;Москва и обл.;962 296,00;1 022 288,00;-59 992,00;-5,87
738;3;Элекснет;3314;Москва и обл.;961 832,00;961 832,00;0,00;0
739;-1;Байкалкредобанк;2990;Иркутская обл.;959 244,00;970 361,00;-11 117,00;-1,15
740;-7;Турбобанк;3203;Санкт-Петербург и обл.;953 111,00;1 001 051,00;-47 940,00;-4,79
741;8;Тетраполис;1586;Санкт-Петербург и обл.;946 406,00;931 085,00;15 321,00;1,65
742;-3;Вакобанк;1291;Псковская обл.;946 149,00;963 319,00;-17 170,00;-1,78
743;-17;Северинвестбанк;2264;Белгородская обл.;943 632,00;1 028 093,00;-84 461,00;-8,22
744;-21;Первоуральскбанк;965;Свердловская обл.;932 663,00;1 051 258,00;-118 595,00;-11,28
745;0;ЕАТП Банк;1765;Астраханская обл.;932 440,00;936 802,00;-4 362,00;-0,47
746;-14;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;930 936,00;1 005 592,00;-74 656,00;-7,42
747;1;Месед;184;Дагестан;929 514,00;932 049,00;-2 535,00;-0,27
748;-2;Финарс Банк;2938;Москва и обл.;926 795,00;936 678,00;-9 883,00;-1,06
749;5;Бузулукбанк;1282;Оренбургская обл.;925 376,00;909 774,00;15 602,00;1,71
750;-16;Международный Строительный Банк;3484;Москва и обл.;910 102,00;983 718,00;-73 616,00;-7,48
751;-1;Межрегионбанк;1059;Москва и обл.;907 036,00;924 882,00;-17 846,00;-1,93
752;7;Строительно-Коммерческий Банк;3050;Архангельская обл.;896 803,00;866 373,00;30 430,00;3,51
753;33;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;891 318,00;696 392,00;194 926,00;27,99
754;1;Взаимодействие;1704;Новосибирская обл.;890 023,00;898 953,00;-8 930,00;-0,99
755;-13;Новый Век;3417;Москва и обл.;877 565,00;942 476,00;-64 911,00;-6,89
756;10;Агроинкомбанк;1946;Астраханская обл.;871 668,00;809 018,00;62 650,00;7,74
757;-4;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;866 651,00;911 007,00;-44 356,00;-4,87
758;0;Камский Горизонт;2554;Татарстан;861 817,00;875 339,00;-13 522,00;-1,54
759;39;Центр Межбанковских Расчетов;3400;Москва и обл.;850 595,00;648 936,00;201 659,00;31,08
760;9;Воронеж;654;Воронежская обл.;848 847,00;800 127,00;48 720,00;6,09
761;13;Геобанк;2027;Москва и обл.;841 656,00;772 135,00;69 521,00;9,00
762;19;Славянбанк;804;Новгородская обл.;835 218,00;713 469,00;121 749,00;17,06
763;-19;Тексбанк;2756;Карачаево-Черкесия;830 280,00;936 910,00;-106 630,00;-11,38
764;-4;Химик;1114;Нижегородская обл.;829 976,00;852 030,00;-22 054,00;-2,59
765;-4;Региональный Банк Сбережений;3367;Москва и обл.;824 376,00;849 936,00;-25 560,00;-3,01
766;-3;Инвест-Экобанк;1956;Санкт-Петербург и обл.;814 903,00;820 719,00;-5 816,00;-0,71
767;4;Прайм Финанс;2758;Санкт-Петербург и обл.;805 219,00;783 624,00;21 595,00;2,76
768;-49;Кредитбанк;1035;Калмыкия;804 559,00;1 062 335,00;-257 776,00;-24,27
769;-2;Плато-Банк;2071;Свердловская обл.;791 274,00;805 185,00;-13 911,00;-1,73
770;-8;Жилстройбанк;2769;Москва и обл.;789 803,00;836 820,00;-47 017,00;-5,62
771;-3;Космос;2245;Москва и обл.;787 105,00;802 850,00;-15 745,00;-1,96
772;-7;Прохладный;874;Кабардино-Балкария;779 087,00;814 911,00;-35 824,00;-4,40
773;3;Анелик РУ;3443;Москва и обл.;777 929,00;756 326,00;21 603,00;2,86
774;-2;Русский Банк Сбережений;779;Ставропольский край;776 841,00;774 892,00;1 949,00;0,25
775;-5;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;774 044,00;795 592,00;-21 548,00;-2,71
776;-19;Мико-Банк;3195;Москва и обл.;767 924,00;887 581,00;-119 657,00;-13,48
777;-4;Кузбассхимбанк;2868;Кемеровская обл.;767 351,00;774 471,00;-7 120,00;-0,92
778;-26;Прокоммерцбанк;2996;Москва и обл.;764 696,00;918 051,00;-153 355,00;-16,70
779;-2;Акция;927;Ивановская обл.;755 699,00;753 819,00;1 880,00;0,25
780;-5;Классик Эконом Банк;3298;Северная Осетия — Алания;741 413,00;766 033,00;-24 620,00;-3,21
781;8;ЮМК Банк;3495;Краснодарский край;730 811,00;689 416,00;41 395,00;6,00
782;-18;МТИ Банк;1052;Москва и обл.;726 124,00;815 953,00;-89 829,00;-11,01
783;2;НСТ-Банк;1738;Оренбургская обл.;718 910,00;698 243,00;20 667,00;2,96
784;12;Платежный Сервисный Банк;1943;Башкортостан;716 323,00;673 798,00;42 525,00;6,31
785;3;Телекоммерц Банк;3380;Тульская обл.;715 127,00;691 999,00;23 128,00;3,34
786;-6;Трастовый Республиканский Банк;3404;Москва и обл.;711 076,00;721 449,00;-10 373,00;-1,44
787;-9;Кубаньторгбанк;478;Краснодарский край;710 975,00;739 085,00;-28 110,00;-3,80
788;14;Арксбанк;1868;Воронежская обл.;701 088,00;622 851,00;78 237,00;12,56
789;-5;Ипозембанк;3026;Самарская обл.;682 708,00;702 934,00;-20 226,00;-2,88
790;-8;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;666 531,00;712 452,00;-45 921,00;-6,45
791;13;Европейский Экспресс;3449;Москва и обл.;662 166,00;618 522,00;43 644,00;7,06
792;2;Башпромбанк;1006;Башкортостан;658 487,00;677 298,00;-18 811,00;-2,78
793;-3;Аделантбанк;1835;Москва и обл.;645 219,00;688 484,00;-43 265,00;-6,28
794;12;Эко-Инвест;3116;Москва и обл.;634 790,00;608 113,00;26 677,00;4,39
795;6;Банк Развития Бизнеса;1910;Кемеровская обл.;629 413,00;632 541,00;-3 128,00;-0,49
