Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Февраль, 2012, тыс. рублей;Январь, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
257;1;Новосибирский Муниципальный Банк;2786;Новосибирская обл.;8 841 693,00;9 151 150,00;-309 457,00;-3,38
258;12;Екатеринбург;3161;Свердловская обл.;8 769 440,00;8 557 548,00;211 892,00;2,48
259;-2;Денизбанк Москва;3330;Москва и обл.;8 722 512,00;9 163 391,00;-440 879,00;-4,81
260;-6;Гарант-Инвест;2576;Москва и обл.;8 712 481,00;9 366 711,00;-654 230,00;-6,98
261;8;Международный Акционерный Банк;1987;Москва и обл.;8 605 185,00;8 561 744,00;43 441,00;0,51
262;19;Международный Банк Развития;2704;Москва и обл.;8 576 500,00;8 132 242,00;444 258,00;5,46
263;5;Банк Акцепт;567;Новосибирская обл.;8 516 542,00;8 594 964,00;-78 422,00;-0,91
264;-26;Русьуниверсалбанк;3293;Москва и обл.;8 509 202,00;10 451 200,00;-1 941 998,00;-18,58
265;1;Промсбербанк;1043;Москва и обл.;8 485 943,00;8 678 896,00;-192 953,00;-2,22
266;20;Унифин;2654;Москва и обл.;8 369 370,00;7 859 197,00;510 173,00;6,49
267;0;РосинтерБанк;226;Москва и обл.;8 355 988,00;8 599 507,00;-243 519,00;-2,83
268;-9;Евромет;2902;Москва и обл.;8 354 198,00;9 059 015,00;-704 817,00;-7,78
269;-4;Нефтяной Альянс;2859;Москва и обл.;8 287 503,00;8 691 884,00;-404 381,00;-4,65
270;-9;Вега-Банк;3270;Москва и обл.;8 212 300,00;8 850 495,00;-638 195,00;-7,21
271;0;Башинвестбанк;2189;Башкортостан;8 130 929,00;8 556 916,00;-425 987,00;-4,98
272;-12;СЭБ Банк;3235;Санкт-Петербург и обл.;8 096 590,00;8 882 216,00;-785 626,00;-8,84
273;-1;Экспресс;3084;Дагестан;8 053 836,00;8 537 210,00;-483 374,00;-5,66
274;9;НОМОС-Банк-Сибирь;410;Новосибирская обл.;8 036 803,00;7 956 116,00;80 687,00;1,01
275;4;БайкалБанк;2632;Бурятия;8 017 050,00;8 238 061,00;-221 011,00;-2,68
276;9;Роскомснаббанк (бывш. Башкомснаббанк);1398;Башкортостан;7 993 887,00;7 889 231,00;104 656,00;1,33
277;11;Кредит-Москва;5;Москва и обл.;7 960 783,00;7 673 528,00;287 255,00;3,74
278;-4;Снежинский;1376;Челябинская обл.;7 925 527,00;8 506 485,00;-580 958,00;-6,83
279;5;Белгородсоцбанк;760;Белгородская обл.;7 906 586,00;7 920 096,00;-13 510,00;-0,17
280;-3;Данске Банк;3307;Санкт-Петербург и обл.;7 679 231,00;8 327 276,00;-648 045,00;-7,78
281;-1;Новый Московский Банк;2932;Москва и обл.;7 633 664,00;8 172 805,00;-539 141,00;-6,60
282;10;Волго-Камский Банк;282;Самарская обл.;7 602 474,00;7 577 777,00;24 697,00;0,33
283;17;НИКО-Банк;702;Оренбургская обл.;7 536 282,00;7 074 981,00;461 301,00;6,52
284;-90;Платежный Центр;3166;Новосибирская обл.;7 530 014,00;13 738 850,00;-6 208 836,00;-45,19
285;-45;Бэнк оф Чайна;2309;Москва и обл.;7 512 756,00;10 114 375,00;-2 601 619,00;-25,72
286;1;Первый Экспресс;3237;Тульская обл.;7 500 158,00;7 713 954,00;-213 796,00;-2,77
287;6;Кузнецкбизнесбанк;1158;Кемеровская обл.;7 389 519,00;7 349 928,00;39 591,00;0,54
288;3;Северо-Восточный Альянс;2768;Москва и обл.;7 317 737,00;7 589 461,00;-271 724,00;-3,58
289;15;РАМ Банк;3480;Москва и обл.;7 307 729,00;6 748 218,00;559 511,00;8,29
290;36;Уралкапиталбанк;2519;Башкортостан;7 189 849,00;5 864 488,00;1 325 361,00;22,60
291;3;АФ Банк;991;Башкортостан;7 170 884,00;7 341 418,00;-170 534,00;-2,32
292;-14;Международный Коммерческий Банк;2524;Москва и обл.;7 135 692,00;8 269 413,00;-1 133 721,00;-13,71
293;-11;АйСиБиСи Банк;3475;Москва и обл.;7 094 810,00;8 036 798,00;-941 988,00;-11,72
294;4;ОПМ-Банк;2734;Москва и обл.;7 082 660,00;7 174 640,00;-91 980,00;-1,28
295;8;Русский Ипотечный Банк;1968;Москва и обл.;7 052 784,00;6 828 405,00;224 379,00;3,29
296;3;КС Банк;1752;Мордовия;7 002 239,00;7 153 434,00;-151 195,00;-2,11
297;-8;Ставропольпромстройбанк;1288;Ставропольский край;6 990 798,00;7 617 808,00;-627 010,00;-8,23
298;4;Русь;704;Оренбургская обл.;6 959 453,00;6 901 464,00;57 989,00;0,84
299;-4;Росавтобанк;2767;Москва и обл.;6 673 721,00;7 230 405,00;-556 684,00;-7,70
300;-4;Финам Банк;2799;Москва и обл.;6 472 038,00;7 227 954,00;-755 916,00;-10,46
301;14;Славянский Кредит;2960;Москва и обл.;6 430 484,00;6 246 599,00;183 885,00;2,94
302;5;Тусар;2712;Москва и обл.;6 416 586,00;6 638 523,00;-221 937,00;-3,34
303;2;Хованский;2145;Москва и обл.;6 390 295,00;6 712 973,00;-322 678,00;-4,81
304;7;Томскпромстройбанк;1720;Томская обл.;6 348 940,00;6 465 561,00;-116 621,00;-1,80
305;7;Темпбанк;55;Москва и обл.;6 311 193,00;6 352 311,00;-41 118,00;-0,65
306;0;Банк на Гончарной (бывш. Япы Креди Банк Москва);2555;Москва и обл.;6 276 666,00;6 654 832,00;-378 166,00;-5,68
307;13;Кузнецкий Мост;2254;Москва и обл.;6 274 283,00;6 026 858,00;247 425,00;4,11
308;6;Датабанк;646;Удмуртия;6 259 219,00;6 253 260,00;5 959,00;0,10
309;1;ПВ-Банк;634;Ульяновская обл.;6 259 017,00;6 512 782,00;-253 765,00;-3,90
310;13;Банк Оранжевый;1659;Санкт-Петербург и обл.;6 247 110,00;5 892 917,00;354 193,00;6,01
311;8;Волга-Кредит;1153;Самарская обл.;6 221 394,00;6 044 945,00;176 449,00;2,92
312;-15;Банк Инноваций и Развития;2647;Москва и обл.;6 172 664,00;7 212 541,00;-1 039 877,00;-14,42
313;-4;Автоторгбанк;2776;Москва и обл.;6 154 820,00;6 549 935,00;-395 115,00;-6,03
314;7;Транснациональный Банк;2108;Москва и обл.;6 107 719,00;5 993 327,00;114 392,00;1,91
315;9;Банк Казани;708;Татарстан;6 076 211,00;5 881 030,00;195 181,00;3,32
316;-3;Югра;880;Тюменская обл.;6 066 077,00;6 327 047,00;-260 970,00;-4,12
317;1;ПИР Банк;2655;Москва и обл.;6 060 279,00;6 119 574,00;-59 295,00;-0,97
318;21;Миллениум Банк;3423;Москва и обл.;6 058 824,00;5 582 635,00;476 189,00;8,53
319;-3;Рускобанк;138;Санкт-Петербург и обл.;5 967 597,00;6 181 668,00;-214 071,00;-3,46
320;13;Волжский Социальный Банк;2428;Самарская обл.;5 864 557,00;5 678 330,00;186 227,00;3,28
321;-20;Славия;2664;Москва и обл.;5 813 049,00;6 945 131,00;-1 132 082,00;-16,30
322;59;Голдман Сакс Банк;3490;Москва и обл.;5 784 248,00;4 621 385,00;1 162 863,00;25,16
323;25;ФДБ;3071;Москва и обл.;5 747 843,00;5 294 559,00;453 284,00;8,56
324;5;Муниципальный Камчатпрофитбанк;2103;Камчатская обл.;5 724 422,00;5 767 512,00;-43 090,00;-0,75
325;30;Банк Развития Технологий;3441;Москва и обл.;5 713 808,00;5 140 648,00;573 160,00;11,15
326;-4;Бенифит-Банк;3229;Москва и обл.;5 697 784,00;5 933 824,00;-236 040,00;-3,98
327;16;Автоградбанк;1455;Татарстан;5 696 967,00;5 540 804,00;156 163,00;2,82
328;6;Потенциал;1019;Самарская обл.;5 683 088,00;5 660 357,00;22 731,00;0,40
329;12;Объединенный Банк Промышленных Инвестиций;2626;Москва и обл.;5 678 794,00;5 558 592,00;120 202,00;2,16
330;-22;Банк Финсервис;3388;Москва и обл.;5 657 374,00;6 593 842,00;-936 468,00;-14,20
331;7;Военно-Промышленный Банк;3065;Москва и обл.;5 629 067,00;5 588 977,00;40 090,00;0,72
332;0;Бинбанк Тверь;777;Тверская обл.;5 609 043,00;5 685 146,00;-76 103,00;-1,34
333;-8;Солид Банк;1329;Камчатская обл.;5 605 343,00;5 865 186,00;-259 843,00;-4,43
334;3;Актив Банк;2529;Мордовия;5 521 187,00;5 648 331,00;-127 144,00;-2,25
335;0;ЕвроситиБанк;1869;Ставропольский край;5 515 742,00;5 655 488,00;-139 746,00;-2,47
336;-19;Банк на Красных Воротах;2472;Москва и обл.;5 514 998,00;6 153 655,00;-638 657,00;-10,38
337;-10;Экспресс-Кредит;210;Москва и обл.;5 491 631,00;5 863 698,00;-372 067,00;-6,35
338;-7;Банк Торгового Финансирования;1982;Москва и обл.;5 475 164,00;5 689 974,00;-214 810,00;-3,78
339;26;Банк БФТ;2273;Москва и обл.;5 421 341,00;4 841 835,00;579 506,00;11,97
340;18;Дил-Банк;3384;Москва и обл.;5 351 939,00;5 036 724,00;315 215,00;6,26
341;39;Агросоюз;1459;Москва и обл.;5 340 092,00;4 634 991,00;705 101,00;15,21
342;-12;Монолит;1967;Москва и обл.;5 335 634,00;5 720 788,00;-385 154,00;-6,73
343;-7;Банк Раунд;2506;Москва и обл.;5 322 028,00;5 654 264,00;-332 236,00;-5,88
344;1;Ишбанк;2867;Москва и обл.;5 287 393,00;5 497 317,00;-209 924,00;-3,82
345;-1;Сиббизнесбанк;2539;Тюменская обл.;5 284 819,00;5 507 737,00;-222 918,00;-4,05
346;1;Банк Кремлевский;2905;Москва и обл.;5 282 744,00;5 333 308,00;-50 564,00;-0,95
347;6;Юг-Инвестбанк;2772;Краснодарский край;5 268 654,00;5 197 310,00;71 344,00;1,37
348;3;Альба Альянс;2593;Москва и обл.;5 230 544,00;5 244 549,00;-14 005,00;-0,27
349;0;Эксперт Банк;2949;Омская обл.;5 214 236,00;5 294 141,00;-79 905,00;-1,51
350;25;Генбанк;2490;Москва и обл.;5 198 066,00;4 704 347,00;493 719,00;10,49
351;-1;Бланк Банк;2368;Москва и обл.;5 191 652,00;5 291 046,00;-99 394,00;-1,88
352;4;Трансстройбанк;2807;Москва и обл.;5 178 027,00;5 116 964,00;61 063,00;1,19
353;16;Экономикс-Банк;2136;Москва и обл.;5 127 727,00;4 767 884,00;359 843,00;7,55
354;0;Северный Народный Банк;2721;Коми;5 047 250,00;5 186 019,00;-138 769,00;-2,68
355;4;Ассоциация;732;Нижегородская обл.;5 026 755,00;5 026 935,00;-180,00;-0,00
356;21;Лесбанк;1598;Москва и обл.;4 979 246,00;4 689 707,00;289 539,00;6,17
357;-15;Проминвестбанк;2433;Москва и обл.;4 901 309,00;5 557 354,00;-656 045,00;-11,80
358;4;Ренессанс;1939;Москва и обл.;4 891 022,00;4 940 842,00;-49 820,00;-1,01
359;11;Белгородпромстройбанк;1816;Белгородская обл.;4 837 754,00;4 760 861,00;76 893,00;1,62
360;13;Региональный Банк Развития;2782;Башкортостан;4 836 985,00;4 729 334,00;107 651,00;2,28
361;3;Крокус-Банк;2682;Москва и обл.;4 829 279,00;4 869 858,00;-40 579,00;-0,83
362;1;Дагэнергобанк;3286;Дагестан;4 797 756,00;4 876 290,00;-78 534,00;-1,61
363;-17;Руссобанк;2313;Москва и обл.;4 794 694,00;5 440 183,00;-645 489,00;-11,87
364;2;Софрино;2972;Москва и обл.;4 736 096,00;4 790 718,00;-54 622,00;-1,14
365;-8;Бинбанк Мурманск;1276;Мурманская обл.;4 724 657,00;5 067 186,00;-342 529,00;-6,76
366;16;Промтрансбанк;2638;Башкортостан;4 690 034,00;4 617 739,00;72 295,00;1,57
367;4;Национальный Залоговый Банк;2944;Москва и обл.;4 682 861,00;4 738 281,00;-55 420,00;-1,17
368;11;Чувашкредитпромбанк;1280;Чувашия;4 644 918,00;4 648 594,00;-3 676,00;-0,08
369;15;Сибнефтебанк;385;Тюменская обл.;4 644 741,00;4 590 247,00;54 494,00;1,19
370;4;Сибсоцбанк;2015;Алтайский край;4 637 979,00;4 716 011,00;-78 032,00;-1,65
371;-10;Московский Нефтехимический Банк;1411;Москва и обл.;4 608 798,00;4 973 494,00;-364 696,00;-7,33
372;-12;Фольксваген Банк Рус;3500;Москва и обл.;4 605 517,00;4 988 344,00;-382 827,00;-7,67
373;-97;Платина;2347;Москва и обл.;4 600 604,00;8 466 598,00;-3 865 994,00;-45,66
374;-128;Ури Банк;3479;Москва и обл.;4 595 744,00;9 703 704,00;-5 107 960,00;-52,64
375;17;Анкор Банк;889;Татарстан;4 593 551,00;4 432 120,00;161 431,00;3,64
376;11;Витас Банк;1955;Москва и обл.;4 547 605,00;4 503 658,00;43 947,00;0,98
377;43;Банк Заречье;817;Татарстан;4 543 753,00;3 893 963,00;649 790,00;16,69
378;-10;Банкхаус Эрбе;1717;Москва и обл.;4 522 223,00;4 780 274,00;-258 051,00;-5,40
379;11;Мой Банк. Ипотека;2436;Башкортостан;4 467 636,00;4 449 989,00;17 647,00;0,40
380;8;Нэклис-Банк;1671;Москва и обл.;4 453 722,00;4 479 967,00;-26 245,00;-0,59
381;15;Зернобанк;2337;Алтайский край;4 426 854,00;4 349 881,00;76 973,00;1,77
382;-15;Енисейский Объединенный Банк;2645;Красноярский край;4 406 651,00;4 780 733,00;-374 082,00;-7,82
383;44;Транспортный;3174;Москва и обл.;4 396 660,00;3 755 211,00;641 449,00;17,08
384;10;Вокбанк;312;Нижегородская обл.;4 387 750,00;4 369 188,00;18 562,00;0,42
385;13;Новопокровский;467;Краснодарский край;4 351 906,00;4 341 374,00;10 532,00;0,24
386;-34;Профит Банк;3234;Москва и обл.;4 288 616,00;5 220 419,00;-931 803,00;-17,85
387;-9;Бинбанк Смоленск;1957;Смоленская обл.;4 286 460,00;4 670 595,00;-384 135,00;-8,22
388;1;Банк Развития Региона;3315;Северная Осетия — Алания;4 272 633,00;4 460 394,00;-187 761,00;-4,21
389;6;Клиентский;2324;Москва и обл.;4 261 466,00;4 367 456,00;-105 990,00;-2,43
390;-18;Риабанк;3434;Москва и обл.;4 256 978,00;4 733 884,00;-476 906,00;-10,07
391;-6;ОФК Банк;2270;Москва и обл.;4 231 053,00;4 579 421,00;-348 368,00;-7,61
392;15;Банк Расчетов и Сбережений;2617;Москва и обл.;4 223 644,00;4 134 459,00;89 185,00;2,16
393;7;Развитие;2729;Карачаево-Черкесия;4 212 125,00;4 299 576,00;-87 451,00;-2,03
394;41;Профессионал Банк;3296;Москва и обл.;4 203 741,00;3 449 349,00;754 392,00;21,87
395;-12;Финансовый Стандарт;1053;Москва и обл.;4 190 479,00;4 597 667,00;-407 188,00;-8,86
396;15;ВостСибтранскомбанк;2731;Иркутская обл.;4 145 169,00;4 050 843,00;94 326,00;2,33
397;2;Экси-Банк;2530;Санкт-Петербург и обл.;4 125 483,00;4 338 896,00;-213 413,00;-4,92
398;11;Русский Торговый Банк;2842;Москва и обл.;4 108 419,00;4 072 608,00;35 811,00;0,88
399;11;Тихоокеанский Внешторгбанк;1378;Сахалинская обл.;4 079 118,00;4 053 300,00;25 818,00;0,64
400;40;Спецсетьстройбанк;3062;Москва и обл.;4 065 058,00;3 376 116,00;688 942,00;20,41
401;-15;Орловский Социальный Банк;2921;Орловская обл.;4 057 758,00;4 518 903,00;-461 145,00;-10,20
402;3;Хлебобанк;1812;Москва и обл.;4 042 251,00;4 194 505,00;-152 254,00;-3,63
403;14;Нижневолжский Коммерческий Банк;931;Саратовская обл.;4 035 595,00;3 939 646,00;95 949,00;2,44
404;14;Реалист Банк;1067;Иркутская обл.;4 033 944,00;3 926 536,00;107 408,00;2,74
405;16;Камский Коммерческий Банк;438;Татарстан;4 014 558,00;3 891 991,00;122 567,00;3,15
406;6;Новобанк;1352;Новгородская обл.;4 008 978,00;4 009 747,00;-769,00;-0,02
407;-10;Промрегионбанк;2123;Томская обл.;3 916 049,00;4 344 021,00;-427 972,00;-9,85
408;-4;Джей энд Ти Банк;3061;Москва и обл.;3 908 229,00;4 217 289,00;-309 060,00;-7,33
409;-8;Стратегия;2801;Москва и обл.;3 893 602,00;4 283 899,00;-390 297,00;-9,11
410;-4;Банк БКФ;2684;Москва и обл.;3 887 891,00;4 179 764,00;-291 873,00;-6,98
411;11;Торгово-Строительный Банк;1250;Москва и обл.;3 840 040,00;3 831 965,00;8 075,00;0,21
412;-10;Межрегиональный Почтовый Банк;3171;Москва и обл.;3 807 680,00;4 275 395,00;-467 715,00;-10,94
413;-10;Лада-Кредит;2668;Самарская обл.;3 807 390,00;4 225 508,00;-418 118,00;-9,90
414;2;Банк Город;2644;Москва и обл.;3 798 824,00;3 960 342,00;-161 518,00;-4,08
415;9;Зенит Сочи;232;Краснодарский край;3 791 040,00;3 786 823,00;4 217,00;0,11
416;-2;Век;2299;Москва и обл.;3 783 795,00;3 965 307,00;-181 512,00;-4,58
417;-9;Коммерческий Банк Развития;3364;Москва и обл.;3 767 042,00;4 081 922,00;-314 880,00;-7,71
418;14;Русский Земельный Банк;2810;Москва и обл.;3 760 916,00;3 628 225,00;132 691,00;3,66
419;-26;Аскольд;2480;Смоленская обл.;3 744 598,00;4 380 298,00;-635 700,00;-14,51
420;10;Ермак;1809;Тюменская обл.;3 739 580,00;3 668 124,00;71 456,00;1,95
421;2;Промэнергобанк;2728;Вологодская обл.;3 710 675,00;3 811 192,00;-100 517,00;-2,64
422;-3;Межрегиональный промышленно-строительный банк;752;Мордовия;3 700 625,00;3 896 698,00;-196 073,00;-5,03
423;11;Хакасский Муниципальный Банк;1049;Хакасия;3 685 912,00;3 588 865,00;97 047,00;2,70
424;2;Приоритет;3135;Самарская обл.;3 650 755,00;3 755 730,00;-104 975,00;-2,80
425;13;Донкомбанк;492;Ростовская обл.;3 634 913,00;3 388 901,00;246 012,00;7,26
426;3;Нейва;1293;Свердловская обл.;3 617 010,00;3 706 103,00;-89 093,00;-2,40
427;1;Кранбанк;2271;Ивановская обл.;3 566 067,00;3 709 722,00;-143 655,00;-3,87
428;3;Тюменьагропромбанк;917;Тюменская обл.;3 532 281,00;3 638 548,00;-106 267,00;-2,92
429;36;Интеркредит;3047;Москва и обл.;3 486 822,00;3 048 394,00;438 428,00;14,38
430;-54;Донинвест;1617;Ростовская обл.;3 481 043,00;4 690 558,00;-1 209 515,00;-25,79
431;-18;Юникорбанк;2586;Москва и обл.;3 480 491,00;3 984 127,00;-503 636,00;-12,64
432;1;Ураллига;1626;Челябинская обл.;3 453 378,00;3 601 722,00;-148 344,00;-4,12
433;-18;Бинбанк Сургут;1701;Тюменская обл.;3 435 743,00;3 961 587,00;-525 844,00;-13,27
434;12;РБА;3413;Ярославская обл.;3 422 857,00;3 294 338,00;128 519,00;3,90
435;22;Москва-Сити;3247;Москва и обл.;3 327 254,00;3 124 831,00;202 423,00;6,48
436;32;Стройлесбанк;2995;Тюменская обл.;3 297 130,00;3 026 797,00;270 333,00;8,93
437;45;Нефтепромбанк;2156;Москва и обл.;3 282 642,00;2 855 136,00;427 506,00;14,97
438;227;Руна-Банк;3207;Москва и обл.;3 279 965,00;1 370 479,00;1 909 486,00;139,33
439;4;Баренцбанк;2188;Мурманская обл.;3 272 306,00;3 322 805,00;-50 499,00;-1,52
440;33;Итуруп;2390;Сахалинская обл.;3 257 264,00;2 952 787,00;304 477,00;10,31
441;4;Оргбанк;3312;Москва и обл.;3 254 831,00;3 304 785,00;-49 954,00;-1,51
442;10;Инвестиционный Союз;637;Москва и обл.;3 233 715,00;3 210 038,00;23 677,00;0,74
443;-6;Евроальянс;1781;Ивановская обл.;3 231 129,00;3 399 318,00;-168 189,00;-4,95
444;5;Уралпромбанк;2964;Челябинская обл.;3 226 408,00;3 232 351,00;-5 943,00;-0,18
445;27;Преодоление;2649;Москва и обл.;3 192 153,00;2 964 341,00;227 812,00;7,69
446;1;Интерактивный Банк;3378;Москва и обл.;3 191 531,00;3 243 256,00;-51 725,00;-1,59
447;-8;Еврокоммерц;1777;Москва и обл.;3 169 955,00;3 387 383,00;-217 428,00;-6,42
448;3;2Т Банк;625;Москва и обл.;3 166 152,00;3 230 401,00;-64 249,00;-1,99
449;10;ПК-Банк;2652;Нижегородская обл.;3 161 181,00;3 098 034,00;63 147,00;2,04
450;3;Горбанк;2982;Санкт-Петербург и обл.;3 158 326,00;3 155 573,00;2 753,00;0,09
451;15;Ипотека-Инвест;3070;Татарстан;3 151 032,00;3 033 833,00;117 199,00;3,86
452;6;Татсоцбанк;480;Татарстан;3 141 658,00;3 101 525,00;40 133,00;1,29
453;-5;Стромкомбанк;404;Красноярский край;3 130 412,00;3 241 558,00;-111 146,00;-3,43
454;48;Невский Банк;1068;Санкт-Петербург и обл.;3 121 665,00;2 636 402,00;485 263,00;18,41
455;15;Союзный;3236;Москва и обл.;3 119 371,00;3 005 691,00;113 680,00;3,78
456;-2;Мастер-Капитал;3011;Москва и обл.;3 114 113,00;3 152 149,00;-38 036,00;-1,21
457;19;Банк МБФИ;2073;Москва и обл.;3 075 257,00;2 907 222,00;168 035,00;5,78
458;5;Газстройбанк;2919;Москва и обл.;3 053 530,00;3 061 002,00;-7 472,00;-0,24
459;2;Межтрастбанк;2493;Москва и обл.;3 040 649,00;3 073 988,00;-33 339,00;-1,08
460;20;Кузнецкий;609;Пензенская обл.;3 035 477,00;2 884 096,00;151 381,00;5,25
461;-25;Океан Банк;1697;Москва и обл.;3 033 916,00;3 424 204,00;-390 288,00;-11,40
462;2;Региональный Кредитный Банк;1608;Калининградская обл.;3 022 491,00;3 049 389,00;-26 898,00;-0,88
463;14;Роял Кредит Банк;783;Хабаровский край;3 018 231,00;2 904 904,00;113 327,00;3,90
464;21;Гринфилдбанк;2711;Москва и обл.;3 016 600,00;2 820 523,00;196 077,00;6,95
465;4;Капитал;575;Москва и обл.;2 993 201,00;3 018 811,00;-25 610,00;-0,85
466;-22;Первый Инвестиционный Банк;604;Москва и обл.;2 991 121,00;3 306 559,00;-315 438,00;-9,54
467;11;Земский Банк;2900;Самарская обл.;2 976 521,00;2 893 887,00;82 634,00;2,86
468;-13;Алтайкапиталбанк;2659;Алтайский край;2 954 974,00;3 151 158,00;-196 184,00;-6,23
469;98;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;2 950 404,00;2 024 167,00;926 237,00;45,76
470;9;ИТ Банк;2609;Омская обл.;2 949 818,00;2 884 866,00;64 952,00;2,25
471;10;Долинск;857;Сахалинская обл.;2 924 239,00;2 863 265,00;60 974,00;2,13
472;-47;Тендер-Банк;2252;Москва и обл.;2 913 964,00;3 773 736,00;-859 772,00;-22,78
473;20;Республиканский Банк;3277;Москва и обл.;2 901 563,00;2 713 984,00;187 579,00;6,91
474;-7;Аспект;608;Москва и обл.;2 895 681,00;3 033 252,00;-137 571,00;-4,54
475;-4;Северный Кредит;2398;Вологодская обл.;2 891 437,00;3 003 118,00;-111 681,00;-3,72
476;-20;Камчаткомагропромбанк;545;Камчатская обл.;2 868 884,00;3 150 820,00;-281 936,00;-8,95
477;-35;Мосуралбанк;2468;Москва и обл.;2 855 739,00;3 328 532,00;-472 793,00;-14,20
478;-28;Инкаробанк;2696;Москва и обл.;2 852 137,00;3 230 551,00;-378 414,00;-11,71
479;4;Живаго Банк;2065;Рязанская обл.;2 842 637,00;2 852 674,00;-10 037,00;-0,35
480;25;Венец;524;Ульяновская обл.;2 827 927,00;2 626 314,00;201 613,00;7,68
481;10;Еврокредит;2957;Москва и обл.;2 813 976,00;2 732 177,00;81 799,00;2,99
482;6;Сити Инвест Банк;3194;Санкт-Петербург и обл.;2 811 044,00;2 788 575,00;22 469,00;0,81
483;-220;Киви Банк;2241;Москва и обл.;2 805 560,00;8 820 563,00;-6 015 003,00;-68,19
484;27;ЕвроАксис Банк;3273;Москва и обл.;2 780 408,00;2 576 011,00;204 397,00;7,93
485;29;Агророс;2860;Саратовская обл.;2 776 358,00;2 549 615,00;226 743,00;8,89
486;-2;НОКССбанк;3202;Волгоградская обл.;2 768 291,00;2 826 060,00;-57 769,00;-2,04
487;0;Уралприватбанк;153;Свердловская обл.;2 749 205,00;2 794 783,00;-45 578,00;-1,63
488;-2;Траст Капитал Банк;2741;Москва и обл.;2 731 076,00;2 816 399,00;-85 323,00;-3,03
489;1;Универсальный Кредит;2903;Москва и обл.;2 719 639,00;2 758 839,00;-39 200,00;-1,42
490;-1;Международный Инвестиционный Банк;2742;Москва и обл.;2 692 101,00;2 766 041,00;-73 940,00;-2,67
491;6;Азия-Инвест Банк;3303;Москва и обл.;2 675 741,00;2 688 085,00;-12 344,00;-0,46
492;-17;Синко-Банк;2838;Москва и обл.;2 640 305,00;2 921 637,00;-281 332,00;-9,63
493;55;Арксбанк;1868;Москва и обл.;2 638 241,00;2 186 591,00;451 650,00;20,66
494;-53;Объединенный Кредитный Банк;1118;Владимирская обл.;2 615 064,00;3 351 129,00;-736 065,00;-21,96
495;31;Интеркапитал-Банк;2706;Мордовия;2 587 977,00;2 455 135,00;132 842,00;5,41
496;19;Сберинвестбанк;1743;Свердловская обл.;2 575 721,00;2 545 911,00;29 810,00;1,17
497;13;Уссури;596;Хабаровский край;2 574 348,00;2 578 987,00;-4 639,00;-0,18
498;-3;Енисей;474;Красноярский край;2 568 046,00;2 694 016,00;-125 970,00;-4,68
499;8;Милбанк;3256;Москва и обл.;2 553 806,00;2 622 215,00;-68 409,00;-2,61
500;3;Банк Премьер Кредит;1663;Коми;2 552 128,00;2 636 278,00;-84 150,00;-3,19
501;-7;Росбизнесбанк;1405;Москва и обл.;2 531 373,00;2 697 890,00;-166 517,00;-6,17
502;6;Тульский Промышленник;2382;Тульская обл.;2 527 908,00;2 588 288,00;-60 380,00;-2,33
503;17;Банк РМП;2574;Москва и обл.;2 508 684,00;2 503 223,00;5 461,00;0,22
504;-42;Крыловский;456;Краснодарский край;2 498 418,00;3 064 314,00;-565 896,00;-18,47
505;11;Витабанк;356;Санкт-Петербург и обл.;2 490 756,00;2 541 225,00;-50 469,00;-1,99
506;-32;Система;2846;Москва и обл.;2 488 011,00;2 937 324,00;-449 313,00;-15,30
507;30;Московский Коммерческий Банк;3172;Москва и обл.;2 482 684,00;2 347 098,00;135 586,00;5,78
508;23;Форус Банк;3457;Нижегородская обл.;2 474 972,00;2 397 315,00;77 657,00;3,24
509;20;Костромаселькомбанк;1115;Костромская обл.;2 459 815,00;2 399 571,00;60 244,00;2,51
510;-12;Гагаринский;606;Москва и обл.;2 450 369,00;2 667 820,00;-217 451,00;-8,15
511;28;Профессионал Банк;2471;Москва и обл.;2 445 701,00;2 315 644,00;130 057,00;5,62
512;0;ИРС;272;Москва и обл.;2 444 619,00;2 553 222,00;-108 603,00;-4,25
513;-17;ИпоТек Банк;2794;Москва и обл.;2 443 349,00;2 691 037,00;-247 688,00;-9,20
514;-22;УМ-Банк;1441;Свердловская обл.;2 440 750,00;2 724 266,00;-283 516,00;-10,41
515;8;Вкабанк;1027;Астраханская обл.;2 434 604,00;2 476 402,00;-41 798,00;-1,69
516;9;Национальный Банк Сбережений;1949;Ивановская обл.;2 425 493,00;2 462 894,00;-37 401,00;-1,52
517;49;РСКБ;2050;Москва и обл.;2 419 084,00;2 025 259,00;393 825,00;19,45
518;24;Банк Экономический Союз;2798;Москва и обл.;2 415 813,00;2 262 714,00;153 099,00;6,77
519;84;Риал-Кредит;3393;Москва и обл.;2 415 035,00;1 727 467,00;687 568,00;39,80
520;-7;Мосводоканалбанк;2863;Москва и обл.;2 402 220,00;2 552 817,00;-150 597,00;-5,90
521;25;Контраст-Банк;2857;Москва и обл.;2 401 223,00;2 201 429,00;199 794,00;9,08
522;5;РНКБ;1354;Москва и обл.;2 398 397,00;2 433 105,00;-34 708,00;-1,43
