Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Февраль, 2014, тыс. рублей;Январь, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
259;0;Гарант-Инвест;2576;Москва и обл.;10 974 256,00;11 022 288,00;-48 032,00;-0,44
260;-17;Росэксимбанк;2790;Москва и обл.;10 922 586,00;12 483 097,00;-1 560 511,00;-12,50
261;10;Темпбанк;55;Москва и обл.;10 918 920,00;10 306 809,00;612 111,00;5,94
262;12;Стратегия;2801;Москва и обл.;10 695 852,00;10 153 582,00;542 270,00;5,34
263;5;Прио-Внешторгбанк;212;Рязанская обл.;10 695 024,00;10 559 252,00;135 772,00;1,29
264;12;Руснарбанк;3403;Москва и обл.;10 668 437,00;9 737 387,00;931 050,00;9,56
265;-3;Компания Розничного Кредитования;3385;Москва и обл.;10 661 867,00;10 968 249,00;-306 382,00;-2,79
266;-6;Дил-Банк;3384;Москва и обл.;10 539 666,00;10 979 394,00;-439 728,00;-4,01
267;11;Международный Акционерный Банк;1987;Москва и обл.;10 500 655,00;9 679 195,00;821 460,00;8,49
268;1;Энергомашбанк;52;Санкт-Петербург и обл.;10 336 795,00;10 512 025,00;-175 230,00;-1,67
269;-5;Солид Банк;1329;Камчатская обл.;10 323 695,00;10 821 564,00;-497 869,00;-4,60
270;5;ЕвроситиБанк;1869;Москва и обл.;10 141 441,00;9 932 141,00;209 300,00;2,11
271;22;Кредит-Москва;5;Москва и обл.;10 102 062,00;8 657 658,00;1 444 404,00;16,68
272;9;Углеметбанк;2997;Челябинская обл.;10 093 675,00;9 322 430,00;771 245,00;8,27
273;-6;Нефтяной Альянс;2859;Москва и обл.;10 034 561,00;10 609 306,00;-574 745,00;-5,42
274;10;Татсоцбанк;480;Татарстан;10 014 673,00;9 142 556,00;872 117,00;9,54
275;-3;Банк Жилищного Финансирования;3138;Москва и обл.;10 003 144,00;10 258 244,00;-255 100,00;-2,49
276;4;ОПМ-Банк;2734;Москва и обл.;9 957 257,00;9 521 650,00;435 607,00;4,57
277;31;Инвестиционный Республиканский Банк;2571;Москва и обл.;9 484 027,00;7 971 571,00;1 512 456,00;18,97
278;17;Европейский;1616;Калининградская обл.;9 448 149,00;8 475 681,00;972 468,00;11,47
279;-46;Бэнк оф Чайна;2309;Москва и обл.;9 314 724,00;13 471 520,00;-4 156 796,00;-30,86
280;-3;Адмиралтейский;3054;Москва и обл.;9 310 192,00;9 717 518,00;-407 326,00;-4,19
281;4;Мир Бизнес Банк;3396;Москва и обл.;9 251 872,00;9 089 307,00;162 565,00;1,79
282;-33;Киви Банк;2241;Москва и обл.;9 216 342,00;12 150 037,00;-2 933 695,00;-24,15
283;13;Тройка-Д Банк;3431;Москва и обл.;9 202 725,00;8 462 054,00;740 671,00;8,75
284;-2;НИКО-Банк;702;Оренбургская обл.;9 158 191,00;9 257 244,00;-99 053,00;-1,07
285;1;Промсбербанк;1043;Москва и обл.;9 132 695,00;9 073 271,00;59 424,00;0,65
286;-13;Международный Банк Развития;2704;Москва и обл.;9 132 588,00;10 171 471,00;-1 038 883,00;-10,21
287;10;Банк Расчетов и Сбережений;2617;Москва и обл.;9 089 391,00;8 440 143,00;649 248,00;7,69
288;6;Бенифит-Банк;3229;Москва и обл.;9 065 252,00;8 486 249,00;579 003,00;6,82
289;-1;КС Банк;1752;Мордовия;8 890 596,00;9 001 115,00;-110 519,00;-1,23
290;-7;Новосибирский Муниципальный Банк;2786;Новосибирская обл.;8 860 055,00;9 158 262,00;-298 207,00;-3,26
291;-4;Промтрансбанк;2638;Башкортостан;8 744 437,00;9 012 420,00;-267 983,00;-2,97
292;-3;Тихоокеанский Внешторгбанк;1378;Сахалинская обл.;8 684 104,00;8 961 795,00;-277 691,00;-3,10
293;12;Джей энд Ти Банк;3061;Москва и обл.;8 649 492,00;8 006 557,00;642 935,00;8,03
294;-4;Евромет;2902;Москва и обл.;8 647 581,00;8 773 681,00;-126 100,00;-1,44
295;-3;Нефтепромбанк;2156;Москва и обл.;8 531 705,00;8 702 267,00;-170 562,00;-1,96
296;24;Ишбанк;2867;Москва и обл.;8 528 345,00;7 662 544,00;865 801,00;11,30
297;63;Ури Банк;3479;Москва и обл.;8 462 011,00;6 190 145,00;2 271 866,00;36,70
298;12;Навигатор;2469;Москва и обл.;8 426 706,00;7 941 212,00;485 494,00;6,11
299;-8;Роспромбанк;3204;Москва и обл.;8 396 533,00;8 726 313,00;-329 780,00;-3,78
300;-2;Белгородсоцбанк;760;Белгородская обл.;8 252 432,00;8 368 107,00;-115 675,00;-1,38
301;3;Банк на Гончарной (бывш. Япы Креди Банк Москва);2555;Москва и обл.;8 151 248,00;8 038 649,00;112 599,00;1,40
302;7;Финам Банк;2799;Москва и обл.;8 065 728,00;7 949 376,00;116 352,00;1,46
303;0;Нижневолжский Коммерческий Банк;931;Саратовская обл.;8 029 995,00;8 089 267,00;-59 272,00;-0,73
304;8;Рускобанк;138;Санкт-Петербург и обл.;7 941 776,00;7 883 023,00;58 753,00;0,75
305;-6;Экспресс-Кредит;210;Москва и обл.;7 821 531,00;8 236 075,00;-414 544,00;-5,03
306;8;Вега-Банк;3270;Москва и обл.;7 810 429,00;7 865 860,00;-55 431,00;-0,70
307;-6;Снежинский;1376;Челябинская обл.;7 676 769,00;8 174 859,00;-498 090,00;-6,09
308;3;Генбанк;2490;Москва и обл.;7 643 290,00;7 906 303,00;-263 013,00;-3,33
309;13;Ставропольпромстройбанк;1288;Ставропольский край;7 638 916,00;7 535 271,00;103 645,00;1,38
310;13;Софрино;2972;Москва и обл.;7 631 084,00;7 517 572,00;113 512,00;1,51
311;10;Уралкапиталбанк;2519;Башкортостан;7 614 615,00;7 580 367,00;34 248,00;0,45
312;5;Славянский Кредит;2960;Москва и обл.;7 584 452,00;7 782 929,00;-198 477,00;-2,55
313;-6;Славия;2664;Москва и обл.;7 573 503,00;7 984 761,00;-411 258,00;-5,15
314;-12;ПИР Банк;2655;Москва и обл.;7 566 075,00;8 101 901,00;-535 826,00;-6,61
315;3;Развитие;2729;Карачаево-Черкесия;7 562 950,00;7 703 236,00;-140 286,00;-1,82
316;-16;Агросоюз;1459;Москва и обл.;7 503 619,00;8 213 788,00;-710 169,00;-8,65
317;-2;Волга-Кредит;1153;Самарская обл.;7 491 008,00;7 851 313,00;-360 305,00;-4,59
318;13;Ассоциация;732;Нижегородская обл.;7 411 101,00;7 138 094,00;273 007,00;3,82
319;0;Датабанк;646;Удмуртия;7 404 630,00;7 683 092,00;-278 462,00;-3,62
320;19;Новопокровский;467;Краснодарский край;7 394 837,00;6 945 403,00;449 434,00;6,47
321;3;Томскпромстройбанк;1720;Томская обл.;7 354 811,00;7 490 011,00;-135 200,00;-1,81
322;3;ФДБ;3071;Москва и обл.;7 347 064,00;7 339 164,00;7 900,00;0,11
323;-7;Северо-Восточный Альянс;2768;Москва и обл.;7 334 406,00;7 840 859,00;-506 453,00;-6,46
324;-11;МАК-Банк;1088;Москва и обл.;7 298 603,00;7 878 988,00;-580 385,00;-7,37
325;5;Голдман Сакс Банк;3490;Москва и обл.;7 287 640,00;7 165 924,00;121 716,00;1,70
326;0;Ренессанс;1939;Москва и обл.;7 275 603,00;7 339 047,00;-63 444,00;-0,86
327;2;Альба Альянс;2593;Москва и обл.;7 198 709,00;7 170 110,00;28 599,00;0,40
328;-1;Московский Нефтехимический Банк;1411;Москва и обл.;7 162 062,00;7 230 812,00;-68 750,00;-0,95
329;23;Чайна Констракшн;3515;Москва и обл.;7 102 886,00;6 408 000,00;694 886,00;10,84
330;3;АФ Банк;991;Башкортостан;7 027 819,00;7 092 790,00;-64 971,00;-0,92
331;4;Русский Торговый Банк;2842;Москва и обл.;7 015 161,00;7 053 646,00;-38 485,00;-0,55
332;2;2Т Банк;625;Москва и обл.;7 011 221,00;7 057 785,00;-46 564,00;-0,66
333;11;Трансстройбанк;2807;Москва и обл.;6 958 617,00;6 753 524,00;205 093,00;3,04
334;2;Юг-Инвестбанк;2772;Краснодарский край;6 953 344,00;7 025 902,00;-72 558,00;-1,03
335;-7;Банк БКФ;2684;Москва и обл.;6 920 816,00;7 215 405,00;-294 589,00;-4,08
336;18;УМ-Банк;1441;Свердловская обл.;6 908 541,00;6 301 009,00;607 532,00;9,64
337;13;Новый Московский Банк;2932;Москва и обл.;6 904 626,00;6 642 590,00;262 036,00;3,94
338;13;Анкор Банк;889;Татарстан;6 889 650,00;6 487 260,00;402 390,00;6,20
339;-2;Еврокоммерц;1777;Москва и обл.;6 877 395,00;6 980 276,00;-102 881,00;-1,47
340;48;РЕСО Кредит;3450;Москва и обл.;6 802 571,00;5 482 216,00;1 320 355,00;24,08
341;14;Кузнецкий Мост;2254;Москва и обл.;6 785 678,00;6 300 780,00;484 898,00;7,70
342;-2;Руссобанк;2313;Москва и обл.;6 712 549,00;6 841 936,00;-129 387,00;-1,89
343;-2;Вокбанк;312;Нижегородская обл.;6 708 432,00;6 835 276,00;-126 844,00;-1,86
344;-1;Русь;704;Оренбургская обл.;6 688 101,00;6 806 822,00;-118 721,00;-1,74
345;-13;Муниципальный Камчатпрофитбанк;2103;Камчатская обл.;6 681 891,00;7 124 693,00;-442 802,00;-6,22
346;2;РАМ Банк;3480;Москва и обл.;6 661 568,00;6 676 843,00;-15 275,00;-0,23
347;-2;Бинбанк Мурманск;1276;Мурманская обл.;6 652 039,00;6 726 947,00;-74 908,00;-1,11
348;1;Инвестиционный Союз;637;Москва и обл.;6 631 148,00;6 645 454,00;-14 306,00;-0,22
349;12;Бинбанк Тверь;777;Тверская обл.;6 630 758,00;6 111 659,00;519 099,00;8,49
350;-4;Кузнецкбизнесбанк;1158;Кемеровская обл.;6 606 056,00;6 701 901,00;-95 845,00;-1,43
351;-13;Банк Инноваций и Развития;2647;Москва и обл.;6 585 660,00;6 975 299,00;-389 639,00;-5,59
352;61;Финанс Бизнес Банк;520;Краснодарский край;6 478 735,00;4 927 508,00;1 551 227,00;31,48
353;12;Азия-Инвест Банк;3303;Москва и обл.;6 461 807,00;6 020 464,00;441 343,00;7,33
354;43;Инбанк;1829;Москва и обл.;6 388 577,00;5 296 277,00;1 092 300,00;20,62
355;19;Невский Банк;1068;Санкт-Петербург и обл.;6 359 018,00;5 826 057,00;532 961,00;9,15
356;58;Торгово-Строительный Банк;1250;Москва и обл.;6 357 493,00;4 909 707,00;1 447 786,00;29,49
357;-15;Таатта;1249;Саха (Якутия);6 342 450,00;6 827 963,00;-485 513,00;-7,11
358;-2;Банк БФТ;2273;Москва и обл.;6 262 434,00;6 266 000,00;-3 566,00;-0,06
359;-6;Банк Казани;708;Татарстан;6 253 036,00;6 355 414,00;-102 378,00;-1,61
360;6;Спецсетьстройбанк;3062;Москва и обл.;6 230 804,00;5 982 069,00;248 735,00;4,16
361;3;Актив Банк;2529;Мордовия;6 116 971,00;6 028 670,00;88 301,00;1,46
362;9;Век;2299;Москва и обл.;6 114 691,00;5 871 673,00;243 018,00;4,14
363;7;Северный Народный Банк;2721;Коми;6 101 580,00;5 873 305,00;228 275,00;3,89
364;3;Банк на Красных Воротах;2472;Москва и обл.;6 076 478,00;5 957 504,00;118 974,00;2,00
365;-18;Финансовый Стандарт;1053;Москва и обл.;6 062 723,00;6 681 791,00;-619 068,00;-9,27
366;9;Экономикс-Банк;2136;Москва и обл.;5 998 090,00;5 782 526,00;215 564,00;3,73
367;2;Автоградбанк;1455;Татарстан;5 978 097,00;5 911 870,00;66 227,00;1,12
368;0;Эл Банк;1025;Самарская обл.;5 952 692,00;5 935 821,00;16 871,00;0,28
369;9;Нэклис-Банк;1671;Москва и обл.;5 929 563,00;5 740 771,00;188 792,00;3,29
370;21;Эксперт Банк;2949;Омская обл.;5 928 802,00;5 475 772,00;453 030,00;8,27
371;10;Национальный Залоговый Банк;2944;Москва и обл.;5 916 832,00;5 648 423,00;268 409,00;4,75
372;13;Эргобанк;2856;Москва и обл.;5 893 655,00;5 526 121,00;367 534,00;6,65
373;11;Промэнергобанк;2728;Вологодская обл.;5 893 416,00;5 542 675,00;350 741,00;6,33
374;-12;Кранбанк;2271;Ивановская обл.;5 814 424,00;6 079 664,00;-265 240,00;-4,36
375;-18;Замоскворецкий;1640;Москва и обл.;5 792 427,00;6 258 323,00;-465 896,00;-7,44
376;-17;Кроссинвестбанк;2849;Москва и обл.;5 721 419,00;6 198 702,00;-477 283,00;-7,70
377;10;РН Банк;170;Москва и обл.;5 685 727,00;5 483 844,00;201 883,00;3,68
378;-15;Зенит Сочи;232;Краснодарский край;5 683 589,00;6 058 887,00;-375 298,00;-6,19
379;3;Проминвестбанк;2433;Москва и обл.;5 675 412,00;5 566 511,00;108 901,00;1,96
380;3;Стройлесбанк;2995;Тюменская обл.;5 654 492,00;5 553 187,00;101 305,00;1,82
381;-8;Региональный Банк Развития;2782;Башкортостан;5 601 280,00;5 862 970,00;-261 690,00;-4,46
382;8;Объединенный Банк Промышленных Инвестиций;2626;Москва и обл.;5 588 201,00;5 480 226,00;107 975,00;1,97
383;12;Бинбанк Столица;3052;Москва и обл.;5 581 784,00;5 330 572,00;251 212,00;4,71
384;-8;Международный Коммерческий Банк;2524;Москва и обл.;5 556 449,00;5 761 523,00;-205 074,00;-3,56
385;-8;Камский Коммерческий Банк;438;Татарстан;5 519 995,00;5 757 203,00;-237 208,00;-4,12
386;-6;Чувашкредитпромбанк;1280;Чувашия;5 479 039,00;5 706 108,00;-227 069,00;-3,98
387;-1;Сибсоцбанк;2015;Алтайский край;5 393 845,00;5 512 868,00;-119 023,00;-2,16
388;1;Ю Би Эс Банк;3463;Москва и обл.;5 320 218,00;5 480 804,00;-160 586,00;-2,93
389;-31;Северный Кредит;2398;Вологодская обл.;5 319 457,00;6 256 725,00;-937 268,00;-14,98
390;-84;Платина;2347;Москва и обл.;5 289 792,00;7 998 740,00;-2 708 948,00;-33,87
391;-145;Объединенная Расчетная Система;3342;Москва и обл.;5 286 832,00;12 251 415,00;-6 964 583,00;-56,85
392;2;Банк Торгового Финансирования;1982;Москва и обл.;5 286 680,00;5 389 531,00;-102 851,00;-1,91
393;180;Кубаньторгбанк;478;Краснодарский край;5 281 337,00;2 190 546,00;3 090 791,00;141,10
394;9;Объединенный Кредитный Банк;1118;Владимирская обл.;5 245 443,00;5 069 164,00;176 279,00;3,48
395;-16;Дагэнергобанк;3286;Дагестан;5 240 355,00;5 713 308,00;-472 953,00;-8,28
396;-3;Межрегиональный Почтовый Банк;3171;Москва и обл.;5 239 841,00;5 391 690,00;-151 849,00;-2,82
397;-5;Сибнефтебанк;385;Тюменская обл.;5 222 124,00;5 445 919,00;-223 795,00;-4,11
398;3;Зернобанк;2337;Алтайский край;5 133 289,00;5 195 110,00;-61 821,00;-1,19
399;18;Современный Коммерческий Инновационный Банк;3329;Москва и обл.;5 121 634,00;4 836 555,00;285 079,00;5,89
400;-28;Донкомбанк;492;Ростовская обл.;5 115 002,00;5 866 666,00;-751 664,00;-12,81
401;6;Банкхаус Эрбе;1717;Москва и обл.;5 102 370,00;4 989 911,00;112 459,00;2,25
402;-6;Банк ИТБ;3128;Москва и обл.;5 080 705,00;5 320 270,00;-239 565,00;-4,50
403;-5;Москва-Сити;3247;Москва и обл.;5 064 560,00;5 279 637,00;-215 077,00;-4,07
404;6;Юникорбанк;2586;Москва и обл.;5 034 585,00;4 964 978,00;69 607,00;1,40
405;0;Хакасский Муниципальный Банк;1049;Хакасия;5 029 916,00;5 017 413,00;12 503,00;0,25
406;-4;Горбанк;2982;Санкт-Петербург и обл.;5 023 760,00;5 078 387,00;-54 627,00;-1,08
407;-7;ВостСибтранскомбанк;2731;Иркутская обл.;5 013 862,00;5 205 919,00;-192 057,00;-3,69
408;3;Тюменьагропромбанк;917;Тюменская обл.;4 886 749,00;4 951 704,00;-64 955,00;-1,31
409;-3;Церих;3278;Орловская обл.;4 875 096,00;4 992 027,00;-116 931,00;-2,34
410;-11;Мосуралбанк;2468;Москва и обл.;4 852 506,00;5 264 918,00;-412 412,00;-7,83
411;-7;Банк Развития Технологий;3441;Москва и обл.;4 834 136,00;5 033 187,00;-199 051,00;-3,95
412;4;Реалист Банк;1067;Иркутская обл.;4 818 319,00;4 894 825,00;-76 506,00;-1,56
413;-5;Банк Кремлевский;2905;Москва и обл.;4 771 630,00;4 971 670,00;-200 040,00;-4,02
414;-2;Межтрастбанк;2493;Москва и обл.;4 766 937,00;4 942 826,00;-175 889,00;-3,56
415;12;Бланк Банк;2368;Москва и обл.;4 753 753,00;4 593 569,00;160 184,00;3,49
416;7;Банк Оранжевый;1659;Санкт-Петербург и обл.;4 728 934,00;4 642 652,00;86 282,00;1,86
417;9;Нейва;1293;Свердловская обл.;4 691 548,00;4 598 240,00;93 308,00;2,03
418;12;Союзный;3236;Москва и обл.;4 652 637,00;4 493 091,00;159 546,00;3,55
419;13;Промрегионбанк;2123;Томская обл.;4 619 169,00;4 458 398,00;160 771,00;3,61
420;-1;Межрегиональный промышленно-строительный банк;752;Мордовия;4 615 396,00;4 782 512,00;-167 116,00;-3,49
421;10;Газстройбанк;2919;Москва и обл.;4 580 746,00;4 491 160,00;89 586,00;1,99
422;6;Оргбанк;3312;Москва и обл.;4 560 928,00;4 564 156,00;-3 228,00;-0,07
423;-8;Мой Банк. Ипотека;2436;Башкортостан;4 543 121,00;4 894 923,00;-351 802,00;-7,19
424;30;Банк Заречье;817;Татарстан;4 533 096,00;3 796 827,00;736 269,00;19,39
425;4;Синко-Банк;2838;Москва и обл.;4 500 286,00;4 506 102,00;-5 816,00;-0,13
426;18;Итуруп;2390;Сахалинская обл.;4 480 294,00;3 994 599,00;485 695,00;12,16
427;11;Бинбанк Смоленск;1957;Смоленская обл.;4 424 212,00;4 130 416,00;293 796,00;7,11
428;17;Московский Коммерческий Банк;3172;Москва и обл.;4 411 776,00;3 972 829,00;438 947,00;11,05
429;-4;Профит Банк;3234;Москва и обл.;4 408 947,00;4 627 635,00;-218 688,00;-4,73
430;5;Лесбанк;1598;Москва и обл.;4 406 364,00;4 315 301,00;91 063,00;2,11
431;-9;Экси-Банк;2530;Санкт-Петербург и обл.;4 388 627,00;4 702 602,00;-313 975,00;-6,68
432;-23;Русский Трастовый Банк;1139;Москва и обл.;4 356 494,00;4 965 428,00;-608 934,00;-12,26
433;-9;Банк Экономический Союз;2798;Москва и обл.;4 336 919,00;4 631 030,00;-294 111,00;-6,35
434;-13;Енисейский Объединенный Банк;2645;Красноярский край;4 279 854,00;4 704 161,00;-424 307,00;-9,02
435;5;Консервативный Коммерческий Банк;1087;Астраханская обл.;4 236 957,00;4 057 468,00;179 489,00;4,42
436;0;Верхневолжский;1084;Ярославская обл.;4 228 937,00;4 204 234,00;24 703,00;0,59
437;-3;Ермак;1809;Тюменская обл.;4 175 303,00;4 419 899,00;-244 596,00;-5,53
438;-1;ИТ Банк;2609;Омская обл.;4 155 937,00;4 197 833,00;-41 896,00;-1,00
439;2;Роял Кредит Банк;783;Хабаровский край;4 153 855,00;4 046 668,00;107 187,00;2,65
440;3;Новобанк;1352;Новгородская обл.;4 147 306,00;4 036 344,00;110 962,00;2,75
441;-8;Кузнецкий;609;Пензенская обл.;4 126 462,00;4 425 172,00;-298 710,00;-6,75
442;10;Милбанк;3256;Москва и обл.;4 121 034,00;3 826 901,00;294 133,00;7,69
443;8;МС Банк Рус;2789;Москва и обл.;4 112 193,00;3 836 763,00;275 430,00;7,18
444;-2;Конфидэнс Банк;970;Костромская обл.;4 108 879,00;4 039 684,00;69 195,00;1,71
445;34;Финансовый Капитал;3288;Санкт-Петербург и обл.;4 104 249,00;3 393 181,00;711 068,00;20,96
446;-26;Риабанк;3434;Москва и обл.;4 046 225,00;4 759 650,00;-713 425,00;-14,99
447;-1;Идея Банк;430;Краснодарский край;4 040 689,00;3 969 758,00;70 931,00;1,79
448;-9;Мастер-Капитал;3011;Москва и обл.;4 031 063,00;4 079 662,00;-48 599,00;-1,19
449;21;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;3 971 494,00;3 562 280,00;409 214,00;11,49
450;7;Сити Инвест Банк;3194;Санкт-Петербург и обл.;3 945 961,00;3 689 658,00;256 303,00;6,95
451;16;Витабанк;356;Санкт-Петербург и обл.;3 848 617,00;3 608 434,00;240 183,00;6,66
452;12;Профессионал Банк;3296;Москва и обл.;3 816 524,00;3 632 655,00;183 869,00;5,06
453;19;Леноблбанк;1003;Санкт-Петербург и обл.;3 789 759,00;3 489 347,00;300 412,00;8,61
454;-4;Еврокредит;2957;Москва и обл.;3 781 918,00;3 884 238,00;-102 320,00;-2,63
455;-8;Земский Банк;2900;Самарская обл.;3 781 702,00;3 942 331,00;-160 629,00;-4,07
456;2;Банк Раунд;2506;Москва и обл.;3 780 452,00;3 683 183,00;97 269,00;2,64
457;12;Коммерческий Индо Банк;3446;Москва и обл.;3 759 171,00;3 584 326,00;174 845,00;4,88
458;4;РБА;3413;Москва и обл.;3 696 209,00;3 654 630,00;41 579,00;1,14
459;6;Промсельхозбанк;538;Москва и обл.;3 653 588,00;3 628 351,00;25 237,00;0,70
460;0;Камчаткомагропромбанк;545;Камчатская обл.;3 637 620,00;3 667 083,00;-29 463,00;-0,80
461;-43;Крыловский;456;Краснодарский край;3 631 376,00;4 819 039,00;-1 187 663,00;-24,65
462;-1;Алтайкапиталбанк;2659;Алтайский край;3 605 119,00;3 658 947,00;-53 828,00;-1,47
463;-8;Ваш Личный Банк;1222;Иркутская обл.;3 590 110,00;3 763 922,00;-173 812,00;-4,62
464;-16;Интеркредит;3047;Москва и обл.;3 558 741,00;3 927 671,00;-368 930,00;-9,39
465;-9;Евроальянс;1781;Ивановская обл.;3 557 426,00;3 736 236,00;-178 810,00;-4,79
466;0;Элита;1399;Калужская обл.;3 551 061,00;3 622 895,00;-71 834,00;-1,98
467;-8;Финансово-Промышленный Капитал;3295;Москва и обл.;3 531 879,00;3 675 747,00;-143 868,00;-3,91
468;10;Форус Банк;3457;Нижегородская обл.;3 515 064,00;3 406 197,00;108 867,00;3,20
469;12;Мираф-Банк;2244;Омская обл.;3 487 726,00;3 345 526,00;142 200,00;4,25
470;1;Лайтбанк;3177;Москва и обл.;3 483 544,00;3 508 844,00;-25 300,00;-0,72
471;14;Интерактивный Банк;3378;Москва и обл.;3 455 717,00;3 289 140,00;166 577,00;5,06
472;-23;Долинск;857;Сахалинская обл.;3 403 896,00;3 889 077,00;-485 181,00;-12,48
473;-5;Аксонбанк;680;Костромская обл.;3 367 617,00;3 592 468,00;-224 851,00;-6,26
474;12;Торговый Городской Банк;3180;Тверская обл.;3 351 723,00;3 223 967,00;127 756,00;3,96
475;45;Кошелев-Банк;3300;Самарская обл.;3 346 940,00;2 635 711,00;711 229,00;26,98
476;-1;Универсальный Кредит;2903;Москва и обл.;3 328 848,00;3 420 919,00;-92 071,00;-2,69
477;11;Профессионал Банк;2471;Москва и обл.;3 318 694,00;3 176 915,00;141 779,00;4,46
478;-5;Живаго Банк;2065;Рязанская обл.;3 307 653,00;3 476 240,00;-168 587,00;-4,85
479;11;Народный Доверительный Банк;2374;Москва и обл.;3 279 307,00;3 162 452,00;116 855,00;3,70
480;-4;Океан Банк;1697;Москва и обл.;3 270 104,00;3 415 240,00;-145 136,00;-4,25
481;-1;НБК-Банк;3283;Москва и обл.;3 262 201,00;3 376 932,00;-114 731,00;-3,40
482;-5;Уссури;596;Хабаровский край;3 234 394,00;3 407 950,00;-173 556,00;-5,09
483;0;Смартбанк;3408;Москва и обл.;3 217 046,00;3 304 981,00;-87 935,00;-2,66
484;5;РТС-Банк;3401;Самарская обл.;3 188 661,00;3 176 637,00;12 024,00;0,38
485;2;Венец;524;Ульяновская обл.;3 169 552,00;3 182 748,00;-13 196,00;-0,41
486;-12;Тамбовкредитпромбанк;1312;Тамбовская обл.;3 160 002,00;3 424 069,00;-264 067,00;-7,71
487;20;Капитал;575;Москва и обл.;3 151 577,00;2 842 771,00;308 806,00;10,86
488;4;Владпромбанк;870;Владимирская обл.;3 133 280,00;3 151 613,00;-18 333,00;-0,58
489;-7;Донинвест;1617;Ростовская обл.;3 089 638,00;3 334 678,00;-245 040,00;-7,35
490;16;Гринфилдбанк;2711;Москва и обл.;3 062 871,00;2 854 529,00;208 342,00;7,30
491;4;ЕвроАксис Банк;3273;Москва и обл.;3 062 160,00;3 073 850,00;-11 690,00;-0,38
492;11;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;3 059 486,00;2 921 629,00;137 857,00;4,72
493;4;Агророс;2860;Саратовская обл.;3 032 467,00;2 986 569,00;45 898,00;1,54
494;4;Уралпромбанк;2964;Челябинская обл.;3 015 286,00;2 986 413,00;28 873,00;0,97
495;-4;Приоритет;3135;Самарская обл.;3 008 036,00;3 159 444,00;-151 408,00;-4,79
496;-33;Новое Время;3492;Москва и обл.;2 989 584,00;3 643 875,00;-654 291,00;-17,96
497;-1;Костромаселькомбанк;1115;Костромская обл.;2 987 821,00;3 060 568,00;-72 747,00;-2,38
498;-14;Преодоление;2649;Москва и обл.;2 982 450,00;3 290 990,00;-308 540,00;-9,38
499;6;Вологжанин;1896;Вологодская обл.;2 975 619,00;2 902 978,00;72 641,00;2,50
500;11;Апабанк;2404;Москва и обл.;2 935 114,00;2 828 510,00;106 604,00;3,77
501;-48;Бинбанк Сургут;1701;Тюменская обл.;2 931 818,00;3 803 309,00;-871 491,00;-22,91
502;-3;Росбизнесбанк;1405;Москва и обл.;2 925 986,00;2 971 475,00;-45 489,00;-1,53
503;-3;НОКССбанк;3202;Волгоградская обл.;2 925 108,00;2 956 831,00;-31 723,00;-1,07
504;-11;Енисей;474;Красноярский край;2 910 901,00;3 114 872,00;-203 971,00;-6,55
505;5;Гагаринский;606;Москва и обл.;2 890 679,00;2 833 334,00;57 345,00;2,02
506;-5;Коммерческий Банк Развития;3364;Москва и обл.;2 844 656,00;2 944 572,00;-99 916,00;-3,39
507;17;Система;2846;Москва и обл.;2 822 377,00;2 621 172,00;201 205,00;7,68
508;-4;Мегаполис;3265;Чувашия;2 820 376,00;2 905 939,00;-85 563,00;-2,94
509;3;Сберинвестбанк;1743;Свердловская обл.;2 775 978,00;2 813 030,00;-37 052,00;-1,32
510;45;ИпоТек Банк;2794;Москва и обл.;2 762 238,00;2 361 470,00;400 768,00;16,97
511;3;Диг-Банк;2423;Северная Осетия — Алания;2 739 747,00;2 784 196,00;-44 449,00;-1,60
512;7;Айви Банк;2055;Москва и обл.;2 721 958,00;2 677 350,00;44 608,00;1,67
513;36;Констанс-Банк;2228;Санкт-Петербург и обл.;2 710 171,00;2 403 710,00;306 461,00;12,75
514;2;Воронеж;654;Воронежская обл.;2 709 058,00;2 758 420,00;-49 362,00;-1,79
515;2;ИСБ;3010;Москва и обл.;2 704 836,00;2 756 051,00;-51 215,00;-1,86
516;55;Национальный Корпоративный Банк;3422;Москва и обл.;2 692 839,00;2 209 398,00;483 441,00;21,88
517;-4;Первый Инвестиционный Банк;604;Москва и обл.;2 674 325,00;2 801 744,00;-127 419,00;-4,55
518;28;Русский Национальный Банк;469;Ростовская обл.;2 656 940,00;2 420 299,00;236 641,00;9,78
519;33;Россита-Банк;3257;Москва и обл.;2 649 133,00;2 380 391,00;268 742,00;11,29
520;20;ПК-Банк;2652;Нижегородская обл.;2 644 628,00;2 469 134,00;175 494,00;7,11
521;7;Траст Капитал Банк;2741;Москва и обл.;2 630 840,00;2 575 202,00;55 638,00;2,16
522;-20;Зираат Банк;2559;Москва и обл.;2 626 943,00;2 937 616,00;-310 673,00;-10,58
523;-5;Крокус-Банк;2682;Москва и обл.;2 603 425,00;2 706 132,00;-102 707,00;-3,80
