Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Ноябрь, 2012, тыс. рублей;Октябрь, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
529;-4;Констанс-Банк;2228;Санкт-Петербург и обл.;2 356 884,00;2 386 873,00;-29 989,00;-1,26
530;0;Бум-Банк;1137;Кабардино-Балкария;2 352 344,00;2 341 605,00;10 739,00;0,46
531;167;РФИ Банк;3351;Москва и обл.;2 315 283,00;1 135 838,00;1 179 445,00;103,84
532;18;Диг-Банк;2423;Северная Осетия — Алания;2 302 817,00;2 155 879,00;146 938,00;6,82
533;20;Зираат Банк;2559;Москва и обл.;2 289 017,00;2 117 110,00;171 907,00;8,12
534;29;Евразийский Банк;969;Москва и обл.;2 271 463,00;2 014 421,00;257 042,00;12,76
535;10;Вэлтон Банк;1105;Белгородская обл.;2 270 887,00;2 211 013,00;59 874,00;2,71
536;21;Промсельхозбанк;538;Москва и обл.;2 248 641,00;2 107 129,00;141 512,00;6,72
537;-4;Объединенный Резервный Банк;937;Москва и обл.;2 246 690,00;2 321 163,00;-74 473,00;-3,21
538;-92;Земкомбанк;574;Ростовская обл.;2 243 740,00;3 273 256,00;-1 029 516,00;-31,45
539;10;Братский АНКБ;1144;Иркутская обл.;2 234 773,00;2 176 826,00;57 947,00;2,66
540;-4;Владпромбанк;870;Владимирская обл.;2 228 385,00;2 293 241,00;-64 856,00;-2,83
541;-13;Компания Розничного Кредитования;3385;Москва и обл.;2 226 375,00;2 373 350,00;-146 975,00;-6,19
542;-18;Пульс Столицы;3002;Москва и обл.;2 221 443,00;2 393 192,00;-171 749,00;-7,18
543;-9;ФорБанк;2063;Алтайский край;2 207 042,00;2 320 891,00;-113 849,00;-4,91
544;15;КОР;2148;Волгоградская обл.;2 206 360,00;2 064 033,00;142 327,00;6,90
545;-2;Церих;3278;Орловская обл.;2 191 761,00;2 225 289,00;-33 528,00;-1,51
546;-81;НБК-Банк;3283;Москва и обл.;2 183 123,00;3 069 495,00;-886 372,00;-28,88
547;-28;Союзпромбанк;2965;Москва и обл.;2 180 043,00;2 417 646,00;-237 603,00;-9,83
548;-8;Ваш Личный Банк;1222;Иркутская обл.;2 153 273,00;2 246 392,00;-93 119,00;-4,15
549;13;Яринтербанк;2564;Ярославская обл.;2 150 972,00;2 024 252,00;126 720,00;6,26
550;1;Финтрастбанк;3104;Москва и обл.;2 148 007,00;2 131 174,00;16 833,00;0,79
551;1;Банк Пермь;875;Пермская обл.;2 135 407,00;2 122 637,00;12 770,00;0,60
552;8;Йошкар-Ола;2802;Марий Эл;2 128 243,00;2 057 364,00;70 879,00;3,45
553;2;Стелла-Банк;2948;Ростовская обл.;2 126 596,00;2 111 071,00;15 525,00;0,74
554;-12;МФБанк;3163;Москва и обл.;2 123 288,00;2 229 550,00;-106 262,00;-4,77
555;3;РСКБ;2050;Москва и обл.;2 079 516,00;2 095 835,00;-16 319,00;-0,78
556;20;Спиритбанк;2053;Тульская обл.;2 073 376,00;1 925 772,00;147 604,00;7,66
557;4;Дом-Банк;3209;Москва и обл.;2 070 271,00;2 026 224,00;44 047,00;2,17
558;-40;Юнистрим;3467;Москва и обл.;2 056 135,00;2 432 750,00;-376 615,00;-15,48
559;7;Кросна-Банк;2607;Москва и обл.;2 045 096,00;1 981 097,00;63 999,00;3,23
560;17;Витязь;2890;Москва и обл.;2 033 807,00;1 921 707,00;112 100,00;5,83
561;10;Радиотехбанк;1166;Нижегородская обл.;2 025 643,00;1 955 458,00;70 185,00;3,59
562;3;Липецкий Областной Банк;1794;Липецкая обл.;2 024 254,00;2 001 199,00;23 055,00;1,15
563;-22;Тендер-Банк;2252;Москва и обл.;1 999 221,00;2 233 566,00;-234 345,00;-10,49
564;82;Международный Расчетный Банк;3028;Москва и обл.;1 997 891,00;1 440 781,00;557 110,00;38,67
565;-1;Богородский Муниципальный Банк;2992;Москва и обл.;1 996 427,00;2 002 222,00;-5 795,00;-0,29
566;18;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;1 995 664,00;1 890 559,00;105 105,00;5,56
567;6;Выборг-Банк;720;Санкт-Петербург и обл.;1 967 964,00;1 952 994,00;14 970,00;0,77
568;1;Кубанский Универсальный Банк;2898;Краснодарский край;1 958 660,00;1 961 916,00;-3 256,00;-0,17
569;-2;Приско Капитал Банк;2537;Москва и обл.;1 955 886,00;1 980 898,00;-25 012,00;-1,26
570;21;Таурус Банк;655;Челябинская обл.;1 952 954,00;1 830 784,00;122 170,00;6,67
571;8;Проинвестбанк;784;Пермская обл.;1 950 369,00;1 916 420,00;33 949,00;1,77
572;14;Новый Символ;370;Москва и обл.;1 950 066,00;1 878 038,00;72 028,00;3,84
573;-29;Элита;1399;Калужская обл.;1 943 848,00;2 220 611,00;-276 763,00;-12,46
574;83;Вологдабанк;992;Вологодская обл.;1 936 725,00;1 367 645,00;569 080,00;41,61
575;3;Иваново;1763;Ивановская обл.;1 933 841,00;1 919 480,00;14 361,00;0,75
576;9;Старооскольский Агропромбанк;1050;Белгородская обл.;1 933 645,00;1 878 401,00;55 244,00;2,94
577;21;Верхневолжский;1084;Ярославская обл.;1 928 967,00;1 768 527,00;160 440,00;9,07
578;-3;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 926 257,00;1 926 637,00;-380,00;-0,02
579;47;РЕСО Кредит;3450;Москва и обл.;1 913 204,00;1 568 418,00;344 786,00;21,98
580;3;Ринвестбанк;3262;Рязанская обл.;1 910 862,00;1 898 797,00;12 065,00;0,64
581;0;Инбанк;1829;Москва и обл.;1 908 327,00;1 907 495,00;832,00;0,04
582;-10;Мегаполис;3265;Чувашия;1 899 808,00;1 954 408,00;-54 600,00;-2,79
583;14;Сервис Резерв;2034;Москва и обл.;1 898 441,00;1 778 987,00;119 454,00;6,71
584;4;Эльбин;2267;Дагестан;1 895 777,00;1 863 157,00;32 620,00;1,75
585;7;Конфидэнс Банк;970;Костромская обл.;1 893 213,00;1 814 876,00;78 337,00;4,32
586;13;Банк МБФИ;2073;Москва и обл.;1 892 790,00;1 767 404,00;125 386,00;7,09
587;0;Соколовский;2830;Москва и обл.;1 871 963,00;1 872 853,00;-890,00;-0,05
588;-8;Россита-Банк;3257;Москва и обл.;1 868 878,00;1 910 165,00;-41 287,00;-2,16
589;-7;Донхлеббанк;2285;Ростовская обл.;1 861 990,00;1 902 297,00;-40 307,00;-2,12
590;-22;Апабанк;2404;Москва и обл.;1 861 651,00;1 977 732,00;-116 081,00;-5,87
591;-17;Рублевский;2192;Москва и обл.;1 857 266,00;1 932 324,00;-75 058,00;-3,88
592;-22;Социум-Банк;2881;Москва и обл.;1 850 991,00;1 961 885,00;-110 894,00;-5,65
593;27;ИСБ;3010;Москва и обл.;1 847 254,00;1 611 183,00;236 071,00;14,65
594;-40;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 839 783,00;2 114 268,00;-274 485,00;-12,98
595;12;Арт-Банк;2779;Северная Осетия — Алания;1 825 549,00;1 719 247,00;106 302,00;6,18
596;-2;Новация;840;Адыгея;1 819 094,00;1 788 251,00;30 843,00;1,72
597;-7;Тагилбанк;1635;Свердловская обл.;1 817 704,00;1 846 937,00;-29 233,00;-1,58
598;-9;РНКБ;1354;Москва и обл.;1 810 790,00;1 852 352,00;-41 562,00;-2,24
599;9;Крона-Банк;2499;Иркутская обл.;1 810 155,00;1 703 780,00;106 375,00;6,24
600;-5;Айви Банк;2055;Москва и обл.;1 805 410,00;1 786 821,00;18 589,00;1,04
601;-5;Газнефтьбанк;3223;Саратовская обл.;1 800 423,00;1 785 566,00;14 857,00;0,83
602;-9;РТС-Банк;3401;Самарская обл.;1 794 377,00;1 802 214,00;-7 837,00;-0,43
603;-64;Пурпе;709;Тюменская обл.;1 790 897,00;2 258 542,00;-467 645,00;-20,71
604;-1;Нальчик;695;Кабардино-Балкария;1 778 160,00;1 735 386,00;42 774,00;2,46
605;74;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 777 250,00;1 201 488,00;575 762,00;47,92
606;-6;Владбизнесбанк;903;Владимирская обл.;1 750 238,00;1 745 403,00;4 835,00;0,28
607;10;Торговый Городской Банк;3180;Тверская обл.;1 737 116,00;1 627 670,00;109 446,00;6,72
608;5;Михайловский ПЖСБ;2961;Волгоградская обл.;1 724 913,00;1 658 239,00;66 674,00;4,02
609;-5;Европейский Индустриальный Банк;2503;Москва и обл.;1 721 492,00;1 734 094,00;-12 602,00;-0,73
610;-9;Татагропромбанк;728;Татарстан;1 711 266,00;1 740 242,00;-28 976,00;-1,67
611;-1;Межбанковский Кредитный Союз;3242;Москва и обл.;1 697 429,00;1 692 777,00;4 652,00;0,27
612;0;Национальный Республиканский Банк;3359;Москва и обл.;1 677 918,00;1 667 849,00;10 069,00;0,60
613;6;Единственный;3187;Москва и обл.;1 668 224,00;1 613 821,00;54 403,00;3,37
614;-9;Кредитинвест;1197;Дагестан;1 664 905,00;1 726 701,00;-61 796,00;-3,58
615;-13;Бест Эффортс Банк;435;Москва и обл.;1 649 242,00;1 738 208,00;-88 966,00;-5,12
616;14;Лайтбанк;3177;Москва и обл.;1 643 554,00;1 526 179,00;117 375,00;7,69
617;11;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 638 839,00;1 544 672,00;94 167,00;6,10
618;-3;Викинг;2;Санкт-Петербург и обл.;1 623 035,00;1 642 386,00;-19 351,00;-1,18
619;5;Новый Промышленный Банк;930;Москва и обл.;1 621 587,00;1 576 454,00;45 133,00;2,86
620;1;Нарат;1902;Саратовская обл.;1 613 714,00;1 600 546,00;13 168,00;0,82
621;4;Национальный Корпоративный Банк;3422;Москва и обл.;1 602 320,00;1 570 973,00;31 347,00;2,00
622;21;Стройиндбанк;155;Москва и обл.;1 600 958,00;1 459 297,00;141 661,00;9,71
623;4;Саратов;330;Саратовская обл.;1 573 245,00;1 565 132,00;8 113,00;0,52
624;-8;Народный Банк;2249;Карачаево-Черкесия;1 567 829,00;1 627 765,00;-59 936,00;-3,68
625;-77;Руна-Банк;3207;Москва и обл.;1 566 811,00;2 178 971,00;-612 160,00;-28,09
626;-3;Леноблбанк;1003;Санкт-Петербург и обл.;1 562 460,00;1 580 299,00;-17 839,00;-1,13
627;7;Идея Банк;430;Краснодарский край;1 555 689,00;1 515 263,00;40 426,00;2,67
628;20;Унифондбанк;3416;Москва и обл.;1 553 100,00;1 430 488,00;122 612,00;8,57
629;9;Кредит Экспресс;3186;Ростовская обл.;1 539 359,00;1 484 656,00;54 703,00;3,68
630;-16;Контраст-Банк;2857;Москва и обл.;1 537 486,00;1 651 940,00;-114 454,00;-6,93
631;1;Кемсоцинбанк;96;Кемеровская обл.;1 535 405,00;1 520 182,00;15 223,00;1,00
632;-21;БВА Банк;1684;Москва и обл.;1 523 569,00;1 675 365,00;-151 796,00;-9,06
633;2;Бумеранг;1002;Вологодская обл.;1 519 695,00;1 514 893,00;4 802,00;0,32
634;6;Холмск;503;Сахалинская обл.;1 513 912,00;1 479 626,00;34 286,00;2,32
635;-26;Столичный Кредит;2853;Москва и обл.;1 512 229,00;1 701 116,00;-188 887,00;-11,10
636;-30;Московский Вексельный Банк;2697;Москва и обл.;1 498 833,00;1 726 356,00;-227 523,00;-13,18
637;8;Республиканский Кредитный Альянс;3017;Москва и обл.;1 488 674,00;1 442 892,00;45 782,00;3,17
638;6;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 486 661,00;1 455 270,00;31 391,00;2,16
639;23;Банк Реалист;2646;Москва и обл.;1 479 408,00;1 358 868,00;120 540,00;8,87
640;9;БСТ-Банк;2883;Кемеровская обл.;1 478 200,00;1 430 124,00;48 076,00;3,36
641;-8;Приобье;537;Тюменская обл.;1 460 672,00;1 516 843,00;-56 171,00;-3,70
642;9;Тайм Банк;3120;Москва и обл.;1 455 062,00;1 414 852,00;40 210,00;2,84
643;-12;Финанс Бизнес Банк;520;Краснодарский край;1 453 438,00;1 525 487,00;-72 049,00;-4,72
644;-15;Далена Банк;1948;Москва и обл.;1 452 261,00;1 539 401,00;-87 140,00;-5,66
645;5;Канский;860;Красноярский край;1 448 047,00;1 426 629,00;21 418,00;1,50
646;-24;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 441 234,00;1 583 973,00;-142 739,00;-9,01
647;8;Объединенный Банк Республики;1016;Чувашия;1 436 277,00;1 373 335,00;62 942,00;4,58
648;-9;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 435 914,00;1 479 694,00;-43 780,00;-2,96
649;-31;Сталь Банк;2248;Москва и обл.;1 435 721,00;1 617 664,00;-181 943,00;-11,25
650;20;Мострансбанк;2258;Москва и обл.;1 425 997,00;1 277 404,00;148 593,00;11,63
651;-15;Великие Луки Банк;598;Псковская обл.;1 417 463,00;1 493 164,00;-75 701,00;-5,07
652;-96;Интеркоопбанк;2803;Москва и обл.;1 416 966,00;2 109 675,00;-692 709,00;-32,83
653;1;Тандем;1951;Москва и обл.;1 411 703,00;1 374 193,00;37 510,00;2,73
654;-2;Бинбанк Столица;3052;Москва и обл.;1 406 311,00;1 397 375,00;8 936,00;0,64
655;4;Новый Кредитный Союз;3139;Москва и обл.;1 392 358,00;1 366 022,00;26 336,00;1,93
656;-3;Русский Национальный Банк;469;Ростовская обл.;1 385 527,00;1 379 166,00;6 361,00;0,46
657;8;Алтынбанк;2070;Татарстан;1 383 377,00;1 335 404,00;47 973,00;3,59
658;-17;Нерюнгрибанк;825;Саха (Якутия);1 383 344,00;1 471 443,00;-88 099,00;-5,99
659;5;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 383 321,00;1 344 411,00;38 910,00;2,89
660;-4;Радиан;1675;Иркутская обл.;1 370 504,00;1 368 019,00;2 485,00;0,18
661;-145;Арксбанк;1868;Воронежская обл.;1 355 582,00;2 492 079,00;-1 136 497,00;-45,60
662;27;Регионфинансбанк;3357;Москва и обл.;1 324 557,00;1 166 620,00;157 937,00;13,54
663;22;Примтеркомбанк;21;Приморский край;1 314 928,00;1 186 104,00;128 824,00;10,86
664;-3;Златкомбанк;568;Москва и обл.;1 311 591,00;1 363 808,00;-52 217,00;-3,83
665;-18;Содружество;2923;Москва и обл.;1 311 241,00;1 433 062,00;-121 821,00;-8,50
666;1;ГринКомБанк;1184;Иркутская обл.;1 302 808,00;1 320 976,00;-18 168,00;-1,38
667;29;Агора;3231;Москва и обл.;1 300 880,00;1 139 923,00;160 957,00;14,12
668;1;Уралфинанс;1370;Свердловская обл.;1 300 061,00;1 295 621,00;4 440,00;0,34
669;8;Максима;3379;Москва и обл.;1 285 762,00;1 207 167,00;78 595,00;6,51
670;-10;Байкалкредобанк;2990;Иркутская обл.;1 277 825,00;1 364 275,00;-86 450,00;-6,34
671;3;Приполярком;507;Тюменская обл.;1 270 064,00;1 233 471,00;36 593,00;2,97
672;27;Бизнес для Бизнеса;1060;Чувашия;1 263 098,00;1 134 163,00;128 935,00;11,37
673;-2;Екатерининский;2167;Москва и обл.;1 259 530,00;1 275 212,00;-15 682,00;-1,23
674;-32;Новый Век;3417;Москва и обл.;1 253 001,00;1 468 888,00;-215 887,00;-14,70
675;1;Сибэс;208;Омская обл.;1 248 950,00;1 220 394,00;28 556,00;2,34
676;-13;Геленджик-Банк;790;Краснодарский край;1 247 420,00;1 347 580,00;-100 160,00;-7,43
677;6;Банкирский Дом;2928;Санкт-Петербург и обл.;1 246 966,00;1 188 492,00;58 474,00;4,92
678;6;Калуга;1151;Калужская обл.;1 241 723,00;1 188 336,00;53 387,00;4,49
679;-6;Спутник;1071;Оренбургская обл.;1 237 361,00;1 237 177,00;184,00;0,01
680;14;Металлург;2877;Москва и обл.;1 230 264,00;1 148 608,00;81 656,00;7,11
681;7;Смолевич;1121;Смоленская обл.;1 229 574,00;1 172 302,00;57 272,00;4,89
682;-7;Майкопбанк;1136;Адыгея;1 214 597,00;1 222 229,00;-7 632,00;-0,62
683;8;Жилкредит;1736;Москва и обл.;1 210 216,00;1 156 841,00;53 375,00;4,61
684;17;Инвестиционный Республиканский Банк;2571;Москва и обл.;1 187 407,00;1 125 339,00;62 068,00;5,52
685;-3;Банк Глобус;2438;Москва и обл.;1 186 358,00;1 190 141,00;-3 783,00;-0,32
686;19;Метрополь;1639;Москва и обл.;1 175 325,00;1 101 062,00;74 263,00;6,74
687;-1;Народный Доверительный Банк;2374;Москва и обл.;1 170 638,00;1 183 355,00;-12 717,00;-1,07
688;38;Газтрансбанк;665;Адыгея;1 169 690,00;955 873,00;213 817,00;22,37
689;14;Булгар Банк;1917;Татарстан;1 168 722,00;1 112 658,00;56 064,00;5,04
690;2;Кредитимпэкс Банк;2037;Москва и обл.;1 167 334,00;1 154 962,00;12 372,00;1,07
691;-33;Мосводоканалбанк;2863;Москва и обл.;1 164 009,00;1 367 303,00;-203 294,00;-14,87
692;-5;Саммит Банк;85;Приморский край;1 158 763,00;1 172 582,00;-13 819,00;-1,18
693;-27;ИстКом-Финанс;3435;Москва и обл.;1 149 885,00;1 328 136,00;-178 251,00;-13,42
694;-4;Банк Премьер Кредит;1663;Коми;1 142 695,00;1 159 702,00;-17 007,00;-1,47
695;-2;Академический Русский Банк;622;Москва и обл.;1 142 551,00;1 148 789,00;-6 238,00;-0,54
696;10;Онего;2484;Карелия;1 142 040,00;1 096 889,00;45 151,00;4,12
697;5;Симбирск;653;Ульяновская обл.;1 141 118,00;1 120 386,00;20 732,00;1,85
698;-1;Дон-Тексбанк;1818;Ростовская обл.;1 138 612,00;1 138 279,00;333,00;0,03
699;-21;Азимут;3154;Москва и обл.;1 134 738,00;1 206 193,00;-71 455,00;-5,92
700;-5;Флора-Москва;533;Москва и обл.;1 127 958,00;1 140 111,00;-12 153,00;-1,07
701;-1;Северинвестбанк;2264;Белгородская обл.;1 125 988,00;1 129 375,00;-3 387,00;-0,30
702;83;Заубер Банк;1614;Карачаево-Черкесия;1 115 806,00;675 668,00;440 138,00;65,14
703;36;Нафтабанк;715;Дагестан;1 110 906,00;905 733,00;205 173,00;22,65
704;7;Расчетный Дом;3350;Москва и обл.;1 106 714,00;1 077 649,00;29 065,00;2,70
705;5;Кетовский Коммерческий Банк;842;Курганская обл.;1 105 682,00;1 078 619,00;27 063,00;2,51
706;3;Первый Дортрансбанк;3271;Кировская обл.;1 091 201,00;1 081 349,00;9 852,00;0,91
707;-70;Новокиб;1747;Кемеровская обл.;1 080 704,00;1 490 998,00;-410 294,00;-27,52
708;7;Динамичные Системы;3439;Москва и обл.;1 080 547,00;1 065 650,00;14 897,00;1,40
709;-37;Сельмашбанк;106;Ростовская обл.;1 079 345,00;1 247 150,00;-167 805,00;-13,46
710;8;Ноосфера;2650;Республика Алтай;1 077 802,00;1 006 713,00;71 089,00;7,06
711;3;Синергия;2884;Саратовская обл.;1 074 859,00;1 075 240,00;-381,00;-0,04
712;7;Си Ди Би Банк;3339;Краснодарский край;1 067 602,00;1 003 888,00;63 714,00;6,35
713;3;Америкэн Экспресс Банк;3460;Москва и обл.;1 065 710,00;1 035 872,00;29 838,00;2,88
714;6;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;1 060 422,00;995 282,00;65 140,00;6,54
715;38;Центрально-Азиатский;3037;Хакасия;1 016 443,00;816 610,00;199 833,00;24,47
716;5;ЕАТП Банк;1765;Астраханская обл.;1 001 516,00;991 353,00;10 163,00;1,03
717;-5;Яндекс Банк;3027;Москва и обл.;996 931,00;1 077 510,00;-80 579,00;-7,48
718;13;Капиталбанк;2547;Ростовская обл.;995 281,00;944 834,00;50 447,00;5,34
719;-11;Турбобанк;3203;Санкт-Петербург и обл.;994 690,00;1 083 970,00;-89 280,00;-8,24
720;34;Мико-Банк;3195;Москва и обл.;992 145,00;811 204,00;180 941,00;22,31
721;-4;КИП-Банк;2843;Москва и обл.;983 911,00;1 006 957,00;-23 046,00;-2,29
722;-54;МС Банк Рус;2789;Москва и обл.;980 467,00;1 299 860,00;-319 393,00;-24,57
723;-10;Первоуральскбанк;965;Свердловская обл.;979 725,00;1 075 259,00;-95 534,00;-8,88
724;9;Первый Клиентский Банк;3436;Москва и обл.;976 591,00;936 110,00;40 481,00;4,32
725;0;Региональный Банк Сбережений;3367;Москва и обл.;975 260,00;956 013,00;19 247,00;2,01
726;6;Курган;2568;Курганская обл.;969 722,00;937 105,00;32 617,00;3,48
727;1;Акцент;696;Оренбургская обл.;968 950,00;952 463,00;16 487,00;1,73
728;10;Химик;1114;Нижегородская обл.;961 731,00;917 771,00;43 960,00;4,79
729;17;Жилстройбанк;2769;Москва и обл.;960 960,00;875 455,00;85 505,00;9,77
730;0;Атлас Банк;3477;Москва и обл.;953 692,00;945 976,00;7 716,00;0,82
731;5;Почтобанк;1788;Пермская обл.;953 372,00;922 553,00;30 819,00;3,34
732;-10;Аскания Траст;286;Москва и обл.;946 687,00;989 872,00;-43 185,00;-4,36
733;-6;Трастовый Республиканский Банк;3404;Москва и обл.;941 830,00;953 730,00;-11 900,00;-1,25
734;11;Миръ;3089;Москва и обл.;939 685,00;885 818,00;53 867,00;6,08
735;9;Тетраполис;1586;Санкт-Петербург и обл.;930 354,00;887 108,00;43 246,00;4,87
736;-29;Телекоммерц Банк;3380;Тульская обл.;923 729,00;1 091 991,00;-168 262,00;-15,41
737;14;Мурманский Расчетный Центр;3341;Мурманская обл.;918 365,00;833 297,00;85 068,00;10,21
738;-9;Финарс Банк;2938;Москва и обл.;915 892,00;951 507,00;-35 615,00;-3,74
739;3;Арзамас;1281;Нижегородская обл.;911 745,00;901 686,00;10 059,00;1,12
740;-5;Тексбанк;2756;Карачаево-Черкесия;901 036,00;923 476,00;-22 440,00;-2,43
741;-1;РН Банк;170;Омская обл.;900 789,00;904 740,00;-3 951,00;-0,44
742;-19;ВЕБРР;3418;Москва и обл.;896 479,00;978 850,00;-82 371,00;-8,42
743;-6;Идеалбанк;3491;Москва и обл.;895 011,00;918 012,00;-23 001,00;-2,51
744;-20;Межрегионбанк;1059;Москва и обл.;884 046,00;957 488,00;-73 442,00;-7,67
745;-11;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;883 363,00;932 350,00;-48 987,00;-5,25
746;2;Спецстройбанк;236;Москва и обл.;881 272,00;870 004,00;11 268,00;1,30
747;26;РусьРегионБанк;685;Москва и обл.;877 748,00;730 771,00;146 977,00;20,11
748;-1;Месед;184;Дагестан;876 127,00;875 273,00;854,00;0,10
749;53;Вайлдберриз Банк;841;Адыгея;875 064,00;600 918,00;274 146,00;45,62
750;-69;Кредитбанк;1035;Калмыкия;869 854,00;1 195 600,00;-325 746,00;-27,25
751;-2;Взаимодействие;1704;Новосибирская обл.;868 053,00;865 627,00;2 426,00;0,28
752;66;ЮМК Банк;3495;Краснодарский край;863 629,00;525 926,00;337 703,00;64,21
753;3;Прайм Финанс;2758;Санкт-Петербург и обл.;861 654,00;801 803,00;59 851,00;7,46
754;11;Местный Кредит;3370;Москва и обл.;860 801,00;758 889,00;101 912,00;13,43
755;-5;Анелик РУ;3443;Москва и обл.;844 955,00;860 464,00;-15 509,00;-1,80
756;-285;Лада-Кредит;2668;Самарская обл.;843 931,00;2 981 649,00;-2 137 718,00;-71,70
757;-16;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;843 812,00;903 433,00;-59 621,00;-6,60
758;35;Народный Земельно-Промышленный Банк;2873;Алтайский край;843 515,00;630 625,00;212 890,00;33,76
759;-7;Вакобанк;1291;Псковская обл.;842 444,00;821 772,00;20 672,00;2,52
760;4;Аделантбанк;1835;Москва и обл.;837 628,00;763 632,00;73 996,00;9,69
761;43;Олма-Банк;3250;Москва и обл.;831 344,00;598 735,00;232 609,00;38,85
762;-2;Бузулукбанк;1282;Оренбургская обл.;829 524,00;790 073,00;39 451,00;4,99
763;-8;Региональный Коммерческий Банк;836;Ульяновская обл.;824 569,00;802 826,00;21 743,00;2,71
764;2;Космос;2245;Москва и обл.;813 500,00;755 990,00;57 510,00;7,61
765;-7;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;809 845,00;794 800,00;15 045,00;1,89
766;-5;МТИ Банк;1052;Москва и обл.;790 656,00;783 808,00;6 848,00;0,87
767;-5;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;777 650,00;781 855,00;-4 205,00;-0,54
768;-5;Башпромбанк;1006;Башкортостан;771 325,00;766 269,00;5 056,00;0,66
769;-89;Рапида;3371;Москва и обл.;770 908,00;1 199 039,00;-428 131,00;-35,71
770;-27;Русский Банк Сбережений;779;Ставропольский край;769 472,00;889 413,00;-119 941,00;-13,49
771;-14;Инвест-Экобанк;1956;Санкт-Петербург и обл.;765 376,00;797 891,00;-32 515,00;-4,08
772;-1;Геобанк;2027;Москва и обл.;752 002,00;733 093,00;18 909,00;2,58
773;22;Камский Горизонт;2554;Татарстан;748 915,00;627 192,00;121 723,00;19,41
774;2;Кузбассхимбанк;2868;Кемеровская обл.;745 748,00;713 286,00;32 462,00;4,55
775;-1;Плато-Банк;2071;Свердловская обл.;728 903,00;727 395,00;1 508,00;0,21
776;-6;Прохладный;874;Кабардино-Балкария;726 669,00;735 807,00;-9 138,00;-1,24
777;2;Адам Интернэшнл;2232;Дагестан;721 231,00;701 595,00;19 636,00;2,80
778;-1;Классик Эконом Банк;3298;Северная Осетия — Алания;718 699,00;703 103,00;15 596,00;2,22
779;-11;Арсенал;3000;Москва и обл.;717 176,00;740 823,00;-23 647,00;-3,19
780;-2;Славянбанк;804;Новгородская обл.;710 806,00;702 364,00;8 442,00;1,20
781;-6;Международный Строительный Банк;3484;Москва и обл.;709 442,00;716 929,00;-7 487,00;-1,04
782;-15;Балаково-Банк;444;Саратовская обл.;708 959,00;743 451,00;-34 492,00;-4,64
783;8;Платежный Сервисный Банк;1943;Башкортостан;707 213,00;633 400,00;73 813,00;11,65
784;4;Почта Банк;650;Москва и обл.;700 314,00;662 768,00;37 546,00;5,67
785;1;Акция;927;Ивановская обл.;697 753,00;674 176,00;23 577,00;3,50
786;27;Азия Банк;3183;Москва и обл.;690 014,00;539 329,00;150 685,00;27,94
787;-4;Вятич;2796;Рязанская обл.;689 962,00;683 940,00;6 022,00;0,88
788;-8;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;689 068,00;691 348,00;-2 280,00;-0,33
789;57;Каспий;639;Дагестан;688 465,00;436 275,00;252 190,00;57,81
790;-9;Еврокапитал-Альянс;2672;Дагестан;687 085,00;685 232,00;1 853,00;0,27
791;6;Ипозембанк;3026;Самарская обл.;679 370,00;616 294,00;63 076,00;10,23
792;103;Регнум;3373;Москва и обл.;678 140,00;279 136,00;399 004,00;142,94
793;32;Трансинвестбанк;3238;Москва и обл.;670 287,00;496 423,00;173 864,00;35,02
794;-4;Анджибанк;570;Дагестан;666 801,00;649 097,00;17 704,00;2,73
795;-26;НСТ-Банк;1738;Оренбургская обл.;650 069,00;736 665,00;-86 596,00;-11,76
796;27;Региональный Корпоративный Банк;1134;Ивановская обл.;644 899,00;508 511,00;136 388,00;26,82
797;-10;Агроинкомбанк;1946;Астраханская обл.;644 871,00;667 293,00;-22 422,00;-3,36
798;-26;Кутузовский;3190;Москва и обл.;642 677,00;732 307,00;-89 630,00;-12,24
799;22;Эко-Инвест;3116;Москва и обл.;628 464,00;520 364,00;108 100,00;20,77
800;0;Объединенный Национальный Банк;2074;Москва и обл.;623 726,00;604 433,00;19 293,00;3,19
801;33;Стар Альянс;3433;Москва и обл.;613 954,00;464 292,00;149 662,00;32,23
802;-6;Одинбанк;3197;Москва и обл.;613 831,00;622 089,00;-8 258,00;-1,33
803;-2;Банк ВВБ;1093;Ярославская обл.;605 222,00;604 141,00;1 081,00;0,18
