Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Апрель, 2010, тыс. рублей;Март, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
529;-95;Тендер-Банк;2252;Москва и обл.;1 714 515,00;2 543 357,00;-828 842,00;-32,59
530;16;Зенит Сочи;232;Краснодарский край;1 714 287,00;1 523 424,00;190 863,00;12,53
531;-17;Региональный Кредитный Банк;1608;Калининградская обл.;1 700 149,00;1 803 480,00;-103 331,00;-5,73
532;-11;Национальный Республиканский Банк;3359;Москва и обл.;1 689 520,00;1 755 550,00;-66 030,00;-3,76
533;-4;Уральский Трастовый Банк;2523;Удмуртия;1 659 837,00;1 668 158,00;-8 321,00;-0,50
534;-36;Бенифит-Банк;3229;Москва и обл.;1 658 913,00;1 962 739,00;-303 826,00;-15,48
535;-8;Нацпромбанк;2360;Москва и обл.;1 655 205,00;1 676 377,00;-21 172,00;-1,26
536;-3;Выборг-Банк;720;Санкт-Петербург и обл.;1 650 212,00;1 603 091,00;47 121,00;2,94
537;-20;Банк Экономический Союз;2798;Москва и обл.;1 648 847,00;1 776 301,00;-127 454,00;-7,18
538;0;Кузнецкий;609;Пензенская обл.;1 645 742,00;1 577 037,00;68 705,00;4,36
539;3;Костромаселькомбанк;1115;Костромская обл.;1 644 041,00;1 555 915,00;88 126,00;5,66
540;15;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 642 781,00;1 439 290,00;203 491,00;14,14
541;0;Сервис Резерв;2034;Москва и обл.;1 642 557,00;1 568 757,00;73 800,00;4,70
542;-23;Бум-Банк;1137;Кабардино-Балкария;1 612 374,00;1 765 125,00;-152 751,00;-8,65
543;-3;Россита-Банк;3257;Москва и обл.;1 611 211,00;1 575 710,00;35 501,00;2,25
544;-19;Межтрастбанк;2493;Москва и обл.;1 595 833,00;1 717 715,00;-121 882,00;-7,10
545;29;Далетбанк;3049;Москва и обл.;1 589 116,00;1 328 020,00;261 096,00;19,66
546;-40;Витабанк;356;Санкт-Петербург и обл.;1 588 930,00;1 860 522,00;-271 592,00;-14,60
547;-11;Донхлеббанк;2285;Ростовская обл.;1 581 086,00;1 583 052,00;-1 966,00;-0,12
548;-46;Агророс;2860;Саратовская обл.;1 578 823,00;1 917 623,00;-338 800,00;-17,67
549;97;Яндекс Банк;3027;Москва и обл.;1 575 785,00;1 034 884,00;540 901,00;52,27
550;44;РФИ Банк;3351;Москва и обл.;1 571 054,00;1 249 679,00;321 375,00;25,72
551;-7;Форус Банк;3457;Нижегородская обл.;1 565 178,00;1 532 052,00;33 126,00;2,16
552;-17;Регион;233;Ярославская обл.;1 564 435,00;1 586 773,00;-22 338,00;-1,41
553;8;Банк Город;2644;Коми;1 563 247,00;1 386 983,00;176 264,00;12,71
554;-7;Тандем;1951;Москва и обл.;1 544 377,00;1 519 324,00;25 053,00;1,65
555;-1;Саратов;330;Саратовская обл.;1 541 835,00;1 441 288,00;100 547,00;6,98
556;3;Милбанк;3256;Москва и обл.;1 518 015,00;1 416 426,00;101 589,00;7,17
557;-18;Татагропромбанк;728;Татарстан;1 515 590,00;1 576 381,00;-60 791,00;-3,86
558;24;Банк РМП;2574;Москва и обл.;1 513 654,00;1 297 357,00;216 297,00;16,67
559;-10;Банк Пермь;875;Пермская обл.;1 511 982,00;1 497 130,00;14 852,00;0,99
560;-23;Уралфинанс;1370;Свердловская обл.;1 509 269,00;1 577 664,00;-68 395,00;-4,34
561;-8;Аксонбанк;680;Костромская обл.;1 508 323,00;1 443 829,00;64 494,00;4,47
562;-28;Стелла-Банк;2948;Ростовская обл.;1 508 152,00;1 592 086,00;-83 934,00;-5,27
563;-62;Земкомбанк;574;Ростовская обл.;1 507 715,00;1 943 185,00;-435 470,00;-22,41
564;4;Профессионал Банк;2471;Москва и обл.;1 496 469,00;1 369 691,00;126 778,00;9,26
565;-14;Яринтербанк;2564;Ярославская обл.;1 491 377,00;1 455 695,00;35 682,00;2,45
566;-34;Торгово-Строительный Банк;1250;Москва и обл.;1 485 962,00;1 606 064,00;-120 102,00;-7,48
567;-15;Братский АНКБ;1144;Иркутская обл.;1 485 662,00;1 447 816,00;37 846,00;2,61
568;52;Нейва;1293;Свердловская обл.;1 483 549,00;1 133 613,00;349 936,00;30,87
569;-19;Новый Символ;370;Москва и обл.;1 481 181,00;1 478 303,00;2 878,00;0,19
570;-13;ФорБанк;2063;Алтайский край;1 477 350,00;1 428 957,00;48 393,00;3,39
571;-11;Спецсетьстройбанк;3062;Москва и обл.;1 468 752,00;1 389 466,00;79 286,00;5,71
572;0;РЕСО Кредит;3450;Москва и обл.;1 461 831,00;1 355 202,00;106 629,00;7,87
573;5;Йошкар-Ола;2802;Марий Эл;1 457 406,00;1 316 243,00;141 163,00;10,72
574;15;Интеркапитал-Банк;2706;Мордовия;1 453 305,00;1 270 966,00;182 339,00;14,35
575;27;Крыловский;456;Краснодарский край;1 433 458,00;1 226 707,00;206 751,00;16,85
576;-18;Радиотехбанк;1166;Нижегородская обл.;1 432 245,00;1 418 217,00;14 028,00;0,99
577;-12;Газнефтьбанк;3223;Саратовская обл.;1 413 315,00;1 380 293,00;33 022,00;2,39
578;-5;Клиентский;2324;Москва и обл.;1 410 695,00;1 342 350,00;68 345,00;5,09
579;-48;Констанс-Банк;2228;Санкт-Петербург и обл.;1 408 671,00;1 624 306,00;-215 635,00;-13,28
580;12;Финтрастбанк;3104;Москва и обл.;1 402 413,00;1 263 123,00;139 290,00;11,03
581;23;Резерв;2364;Челябинская обл.;1 402 254,00;1 216 433,00;185 821,00;15,28
582;-11;Соколовский;2830;Москва и обл.;1 389 879,00;1 358 169,00;31 710,00;2,33
583;1;Объединенный Резервный Банк;937;Москва и обл.;1 387 223,00;1 288 958,00;98 265,00;7,62
584;-18;Викинг;2;Санкт-Петербург и обл.;1 377 380,00;1 378 722,00;-1 342,00;-0,10
585;-29;Владпромбанк;870;Владимирская обл.;1 364 228,00;1 438 340,00;-74 112,00;-5,15
586;-23;Современные Стандарты Бизнеса;3397;Москва и обл.;1 358 759,00;1 382 674,00;-23 915,00;-1,73
587;29;УМ-Банк;1441;Свердловская обл.;1 354 680,00;1 153 015,00;201 665,00;17,49
588;-9;Вологдабанк;992;Вологодская обл.;1 339 180,00;1 305 961,00;33 219,00;2,54
589;-19;Кубанский Универсальный Банк;2898;Краснодарский край;1 333 420,00;1 360 053,00;-26 633,00;-1,96
590;15;Ринвестбанк;3262;Рязанская обл.;1 325 673,00;1 210 605,00;115 068,00;9,50
591;19;Инвестиционный Союз;637;Москва и обл.;1 323 965,00;1 186 158,00;137 807,00;11,62
592;25;Михайловский ПЖСБ;2961;Волгоградская обл.;1 318 383,00;1 148 497,00;169 886,00;14,79
593;;Рабобанк;3488;Москва и обл.;1 316 372,00;-;-;
594;-18;КОР;2148;Волгоградская обл.;1 315 454,00;1 320 557,00;-5 103,00;-0,39
595;-5;Борский Коммерческий Банк;1303;Нижегородская обл.;1 309 254,00;1 269 265,00;39 989,00;3,15
596;-34;Еврокоммерц;1777;Москва и обл.;1 301 468,00;1 386 678,00;-85 210,00;-6,14
597;-11;Спиритбанк;2053;Тульская обл.;1 298 982,00;1 278 975,00;20 007,00;1,56
598;-29;Мультибанк;2235;Москва и обл.;1 297 472,00;1 366 513,00;-69 041,00;-5,05
599;-8;Почта Банк;650;Брянская обл.;1 293 824,00;1 265 121,00;28 703,00;2,27
600;-36;Нерюнгрибанк;825;Саха (Якутия);1 282 109,00;1 381 424,00;-99 315,00;-7,19
601;-34;Новокиб;1747;Кемеровская обл.;1 278 760,00;1 373 863,00;-95 103,00;-6,92
602;-3;Северный Кредит;2398;Вологодская обл.;1 277 685,00;1 242 777,00;34 908,00;2,81
603;-2;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 277 292,00;1 228 589,00;48 703,00;3,96
604;-29;Венец;524;Ульяновская обл.;1 274 965,00;1 327 672,00;-52 707,00;-3,97
605;-12;Кросна-Банк;2607;Москва и обл.;1 273 768,00;1 257 915,00;15 853,00;1,26
606;-19;Газстройбанк;2919;Москва и обл.;1 271 221,00;1 277 666,00;-6 445,00;-0,50
607;-12;Таатта;1249;Саха (Якутия);1 267 238,00;1 249 114,00;18 124,00;1,45
608;-23;Спутник;1071;Оренбургская обл.;1 265 969,00;1 280 488,00;-14 519,00;-1,13
609;-3;Иваново;1763;Ивановская обл.;1 263 694,00;1 206 948,00;56 746,00;4,70
610;153;Московский Вексельный Банк;2697;Москва и обл.;1 262 088,00;627 719,00;634 369,00;101,06
611;-14;Сельмашбанк;106;Ростовская обл.;1 259 733,00;1 245 450,00;14 283,00;1,15
612;-31;Липецкий Областной Банк;1794;Липецкая обл.;1 258 270,00;1 299 804,00;-41 534,00;-3,20
613;-25;Дом-Банк;3209;Москва и обл.;1 254 241,00;1 273 894,00;-19 653,00;-1,54
614;-14;Единственный;3187;Москва и обл.;1 248 134,00;1 231 016,00;17 118,00;1,39
615;21;Ренессанс;1939;Москва и обл.;1 225 321,00;1 077 924,00;147 397,00;13,67
616;-9;Богородский Муниципальный Банк;2992;Москва и обл.;1 224 580,00;1 205 571,00;19 009,00;1,58
617;11;МФБанк;3163;Москва и обл.;1 221 004,00;1 116 742,00;104 262,00;9,34
618;-10;Сберинвестбанк;1743;Свердловская обл.;1 213 086,00;1 204 099,00;8 987,00;0,75
619;-36;Эсидбанк;1991;Дагестан;1 199 125,00;1 295 058,00;-95 933,00;-7,41
620;-17;Мой Банк. Новосибирск;2787;Новосибирская обл.;1 190 237,00;1 223 356,00;-33 119,00;-2,71
621;-25;Новация;840;Адыгея;1 181 446,00;1 245 700,00;-64 254,00;-5,16
622;-8;Приско Капитал Банк;2537;Москва и обл.;1 178 420,00;1 160 895,00;17 525,00;1,51
623;7;РСКБ;2050;Москва и обл.;1 178 110,00;1 111 765,00;66 345,00;5,97
624;-44;БСТ-Банк;2883;Кемеровская обл.;1 177 452,00;1 302 316,00;-124 864,00;-9,59
625;7;УИК-Банк;1300;Челябинская обл.;1 174 408,00;1 107 704,00;66 704,00;6,02
626;-8;Нарат;1902;Саратовская обл.;1 171 660,00;1 143 457,00;28 203,00;2,47
627;-16;Навигатор;2469;Москва и обл.;1 170 837,00;1 184 038,00;-13 201,00;-1,11
628;1;Объединенный Банк Республики;1016;Чувашия;1 168 345,00;1 115 090,00;53 255,00;4,78
629;-52;Юнистрим;3467;Москва и обл.;1 162 789,00;1 316 307,00;-153 518,00;-11,66
630;-32;Метрополь;1639;Москва и обл.;1 162 310,00;1 244 185,00;-81 875,00;-6,58
631;19;Златкомбанк;568;Москва и обл.;1 159 731,00;1 012 371,00;147 360,00;14,56
632;-8;Соцэкономбанк;2917;Москва и обл.;1 155 378,00;1 127 515,00;27 863,00;2,47
633;25;Банк Расчетов и Сбережений;2617;Москва и обл.;1 153 533,00;996 226,00;157 307,00;15,79
634;10;Банк МБФИ;2073;Москва и обл.;1 143 551,00;1 037 979,00;105 572,00;10,17
635;-26;Сембанк;2606;Москва и обл.;1 139 576,00;1 187 981,00;-48 405,00;-4,07
636;-3;Пурпе;709;Тюменская обл.;1 139 071,00;1 105 536,00;33 535,00;3,03
637;73;Зираат Банк;2559;Москва и обл.;1 137 522,00;795 236,00;342 286,00;43,04
638;-23;Ваш Личный Банк;1222;Иркутская обл.;1 136 910,00;1 160 071,00;-23 161,00;-2,00
639;-17;Старооскольский Агропромбанк;1050;Белгородская обл.;1 133 619,00;1 129 325,00;4 294,00;0,38
640;-14;Инбанк;1829;Москва и обл.;1 118 638,00;1 120 230,00;-1 592,00;-0,14
641;43;Элита;1399;Калужская обл.;1 112 555,00;875 505,00;237 050,00;27,08
642;-8;Владбизнесбанк;903;Владимирская обл.;1 103 929,00;1 104 599,00;-670,00;-0,06
643;-24;Новый Кредитный Союз;3139;Москва и обл.;1 103 504,00;1 135 750,00;-32 246,00;-2,84
644;145;Новое Время;3492;Москва и обл.;1 103 143,00;535 961,00;567 182,00;105,83
645;53;Балтика;967;Санкт-Петербург и обл.;1 099 194,00;827 784,00;271 410,00;32,79
646;86;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;1 099 123,00;715 813,00;383 310,00;53,55
647;-24;ИСБ;3010;Москва и обл.;1 098 796,00;1 128 755,00;-29 959,00;-2,65
648;-3;Контраст-Банк;2857;Москва и обл.;1 094 842,00;1 035 489,00;59 353,00;5,73
649;-37;Нальчик;695;Кабардино-Балкария;1 094 350,00;1 166 082,00;-71 732,00;-6,15
650;4;Крона-Банк;2499;Иркутская обл.;1 089 862,00;999 394,00;90 468,00;9,05
651;-30;Донбанк;2984;Ростовская обл.;1 089 238,00;1 129 339,00;-40 101,00;-3,55
652;57;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 078 107,00;796 009,00;282 098,00;35,44
653;-28;Трастовый Республиканский Банк;3404;Москва и обл.;1 068 413,00;1 126 991,00;-58 578,00;-5,20
654;3;Столичный Кредит;2853;Москва и обл.;1 068 190,00;996 249,00;71 941,00;7,22
655;-28;Интеркоопбанк;2803;Москва и обл.;1 066 682,00;1 118 337,00;-51 655,00;-4,62
656;-43;Регионфинансбанк;3357;Москва и обл.;1 065 344,00;1 164 018,00;-98 674,00;-8,48
657;-1;Русский Национальный Банк;469;Ростовская обл.;1 061 728,00;998 009,00;63 719,00;6,38
658;-21;Приобье;537;Тюменская обл.;1 056 537,00;1 074 075,00;-17 538,00;-1,63
659;-7;Пульс Столицы;3002;Москва и обл.;1 055 959,00;1 006 606,00;49 353,00;4,90
660;-20;Ноосфера;2650;Республика Алтай;1 054 955,00;1 062 740,00;-7 785,00;-0,73
661;-8;Сибэс;208;Омская обл.;1 045 615,00;1 004 429,00;41 186,00;4,10
662;13;Тексбанк;2756;Карачаево-Черкесия;1 022 353,00;916 536,00;105 817,00;11,55
663;7;Алтынбанк;2070;Татарстан;1 021 691,00;944 523,00;77 168,00;8,17
664;-23;Башпромбанк;1006;Башкортостан;1 020 598,00;1 047 362,00;-26 764,00;-2,56
665;47;Арт-Банк;2779;Северная Осетия — Алания;1 020 474,00;783 942,00;236 532,00;30,17
666;-27;Кредитимпэкс Банк;2037;Москва и обл.;1 017 102,00;1 064 775,00;-47 673,00;-4,48
667;-16;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 016 407,00;1 012 317,00;4 090,00;0,40
668;-19;ГринКомБанк;1184;Иркутская обл.;1 013 895,00;1 015 893,00;-1 998,00;-0,20
669;-8;Новый Век;3417;Москва и обл.;1 012 954,00;985 432,00;27 522,00;2,79
670;20;2Т Банк;625;Москва и обл.;1 009 153,00;858 586,00;150 567,00;17,54
671;-40;Эргобанк;2856;Москва и обл.;1 001 607,00;1 108 017,00;-106 410,00;-9,60
672;-30;Азимут;3154;Москва и обл.;998 907,00;1 040 670,00;-41 763,00;-4,01
673;-14;Промсельхозбанк;538;Москва и обл.;995 403,00;990 402,00;5 001,00;0,50
674;-6;Жилкредит;1736;Москва и обл.;988 934,00;955 685,00;33 249,00;3,48
675;-37;Сетевая Расчетная Палата;3332;Татарстан;982 271,00;1 066 615,00;-84 344,00;-7,91
676;-14;Западный;2598;Москва и обл.;978 675,00;984 739,00;-6 064,00;-0,62
677;-17;Синергия;2884;Саратовская обл.;970 568,00;985 771,00;-15 203,00;-1,54
678;-12;РТС-Банк;3401;Самарская обл.;970 020,00;969 950,00;70,00;0,01
679;10;Местный Кредит;3370;Москва и обл.;959 289,00;865 543,00;93 746,00;10,83
680;-9;Охотный Ряд;3375;Москва и обл.;956 641,00;928 817,00;27 824,00;3,00
681;-17;Бумеранг;1002;Вологодская обл.;950 970,00;979 013,00;-28 043,00;-2,86
682;32;Рублевский;2192;Москва и обл.;950 407,00;778 827,00;171 580,00;22,03
683;20;Мираф-Банк;2244;Омская обл.;950 387,00;805 982,00;144 405,00;17,92
684;-36;Екатерининский;2167;Москва и обл.;950 174,00;1 022 631,00;-72 457,00;-7,09
685;30;Мобилбанк;532;Удмуртия;946 060,00;772 620,00;173 440,00;22,45
686;-6;Великие Луки Банк;598;Псковская обл.;943 560,00;905 220,00;38 340,00;4,24
687;-24;Москва-Сити;3247;Москва и обл.;943 402,00;982 518,00;-39 116,00;-3,98
688;45;Мегаполис;3265;Чувашия;941 460,00;715 664,00;225 796,00;31,55
689;-42;Сталь Банк;2248;Москва и обл.;921 176,00;1 030 685,00;-109 509,00;-10,62
690;-12;Канский;860;Красноярский край;918 196,00;913 259,00;4 937,00;0,54
691;-8;Калуга;1151;Калужская обл.;916 108,00;892 428,00;23 680,00;2,65
692;21;Металлург;2877;Москва и обл.;915 812,00;779 938,00;135 874,00;17,42
693;-50;Развитие;2729;Карачаево-Черкесия;910 603,00;1 039 253,00;-128 650,00;-12,38
694;-3;Геленджик-Банк;790;Краснодарский край;899 160,00;854 797,00;44 363,00;5,19
695;-22;Диг-Банк;2423;Северная Осетия — Алания;896 608,00;920 773,00;-24 165,00;-2,62
696;-19;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;896 604,00;913 968,00;-17 364,00;-1,90
697;-62;Аскания Траст;286;Москва и обл.;893 913,00;1 092 801,00;-198 888,00;-18,20
698;-13;Удмуртский Пенсионный Банк;1764;Удмуртия;888 750,00;874 819,00;13 931,00;1,59
699;-30;Одинбанк;3197;Москва и обл.;887 263,00;951 721,00;-64 458,00;-6,77
700;17;Банк ИТБ;3128;Москва и обл.;886 491,00;770 138,00;116 353,00;15,11
701;-25;Гринфилдбанк;2711;Москва и обл.;880 322,00;915 296,00;-34 974,00;-3,82
702;4;Первый Клиентский Банк;3436;Москва и обл.;878 608,00;800 920,00;77 688,00;9,70
703;15;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;876 043,00;768 852,00;107 191,00;13,94
704;-23;Агора;3231;Москва и обл.;875 837,00;897 892,00;-22 055,00;-2,46
705;-50;Мосуралбанк;2468;Москва и обл.;871 815,00;999 251,00;-127 436,00;-12,75
706;-9;Невский Банк;1068;Санкт-Петербург и обл.;868 888,00;833 196,00;35 692,00;4,28
707;-12;Новый Промышленный Банк;930;Москва и обл.;868 507,00;839 288,00;29 219,00;3,48
708;-41;Динамичные Системы;3439;Москва и обл.;865 335,00;956 593,00;-91 258,00;-9,54
709;-22;Проинвестбанк;784;Пермская обл.;853 500,00;868 656,00;-15 156,00;-1,74
710;-24;Радиан;1675;Иркутская обл.;852 743,00;870 152,00;-17 409,00;-2,00
711;-23;Холмск;503;Сахалинская обл.;847 271,00;866 244,00;-18 973,00;-2,19
712;-40;Спецстройбанк;236;Москва и обл.;844 172,00;924 308,00;-80 136,00;-8,67
713;-11;Эльбин;2267;Дагестан;841 542,00;808 710,00;32 832,00;4,06
714;-18;Верхне-Волжский Нефтебанк;3033;Нижегородская обл.;839 383,00;836 425,00;2 958,00;0,35
715;-8;Дон-Тексбанк;1818;Ростовская обл.;838 490,00;798 140,00;40 350,00;5,06
716;-37;Стройиндбанк;155;Москва и обл.;836 223,00;908 067,00;-71 844,00;-7,91
717;-25;Флора-Москва;533;Москва и обл.;833 985,00;849 891,00;-15 906,00;-1,87
718;-44;Церих;2627;Москва и обл.;822 392,00;919 543,00;-97 151,00;-10,57
719;0;Вэлтон Банк;1105;Белгородская обл.;816 565,00;767 219,00;49 346,00;6,43
720;-21;Приполярком;507;Тюменская обл.;813 203,00;822 398,00;-9 195,00;-1,12
721;-21;МФТ-Банк;3356;Москва и обл.;800 634,00;822 129,00;-21 495,00;-2,61
722;-28;Межрегиональный Клиринговый Банк;2543;Москва и обл.;800 102,00;840 170,00;-40 068,00;-4,77
723;-30;Жилстройбанк;2769;Москва и обл.;790 258,00;844 947,00;-54 689,00;-6,47
724;-4;Первоуральскбанк;965;Свердловская обл.;786 982,00;766 597,00;20 385,00;2,66
725;2;Русский Трастовый Банк;1139;Москва и обл.;785 814,00;725 250,00;60 564,00;8,35
726;-15;Кредит Экспресс;3186;Ростовская обл.;780 065,00;789 322,00;-9 257,00;-1,17
727;34;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;779 464,00;630 832,00;148 632,00;23,56
728;-24;Аделантбанк;1835;Москва и обл.;777 570,00;804 979,00;-27 409,00;-3,40
729;-4;Унифондбанк;3416;Москва и обл.;775 104,00;738 010,00;37 094,00;5,03
730;-8;Балаково-Банк;444;Саратовская обл.;765 466,00;760 389,00;5 077,00;0,67
731;-66;Содружество;2923;Москва и обл.;761 604,00;970 968,00;-209 364,00;-21,56
732;-9;Онего;2484;Карелия;755 778,00;753 313,00;2 465,00;0,33
733;13;Финансово-Промышленный Капитал;3295;Москва и обл.;753 414,00;670 911,00;82 503,00;12,30
734;30;Бизнес для Бизнеса;1060;Чувашия;750 685,00;627 639,00;123 046,00;19,60
735;-9;Саммит Банк;85;Приморский край;741 914,00;736 744,00;5 170,00;0,70
736;1;Торговый Городской Банк;3180;Тверская обл.;739 158,00;698 912,00;40 246,00;5,76
737;5;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;735 127,00;682 902,00;52 225,00;7,65
738;-7;Бузулукбанк;1282;Оренбургская обл.;728 727,00;718 547,00;10 180,00;1,42
739;1;Взаимодействие;1704;Новосибирская обл.;728 426,00;686 135,00;42 291,00;6,16
740;-16;Месед;184;Дагестан;728 002,00;747 157,00;-19 155,00;-2,56
741;11;Арксбанк;1868;Москва и обл.;726 254,00;656 823,00;69 431,00;10,57
742;3;Северинвестбанк;2264;Белгородская обл.;722 748,00;671 992,00;50 756,00;7,55
743;-15;Почтобанк;1788;Пермская обл.;721 379,00;723 161,00;-1 782,00;-0,25
744;-23;Финанс Бизнес Банк;520;Краснодарский край;712 141,00;762 325,00;-50 184,00;-6,58
745;20;Химик;1114;Нижегородская обл.;710 689,00;622 691,00;87 998,00;14,13
746;-38;БВА Банк;1684;Москва и обл.;707 130,00;796 139,00;-89 009,00;-11,18
747;9;КИП-Банк;2843;Москва и обл.;697 413,00;647 624,00;49 789,00;7,69
748;-10;Далена Банк;1948;Москва и обл.;691 695,00;698 558,00;-6 863,00;-0,98
749;2;Анелик РУ;3443;Москва и обл.;682 320,00;659 485,00;22 835,00;3,46
750;-15;Центрально-Европейский Банк;2670;Москва и обл.;681 222,00;703 529,00;-22 307,00;-3,17
751;-7;Народный Доверительный Банк;2374;Москва и обл.;680 350,00;679 104,00;1 246,00;0,18
752;-5;Первый Дортрансбанк;3271;Кировская обл.;674 670,00;667 814,00;6 856,00;1,03
753;-48;Максима;3379;Москва и обл.;673 666,00;804 335,00;-130 669,00;-16,25
754;-25;С банк;2581;Москва и обл.;670 549,00;721 870,00;-51 321,00;-7,11
755;29;Банкирский Дом;2928;Санкт-Петербург и обл.;666 900,00;545 873,00;121 027,00;22,17
756;-17;Первый Капитал;3201;Москва и обл.;665 926,00;694 939,00;-29 013,00;-4,17
757;-21;Кредитинвест;1197;Дагестан;664 775,00;701 734,00;-36 959,00;-5,27
758;-17;Тайм Банк;3120;Москва и обл.;661 523,00;685 583,00;-24 060,00;-3,51
759;3;Верхневолжский;1084;Ярославская обл.;660 789,00;630 685,00;30 104,00;4,77
760;-5;Майкопбанк;1136;Адыгея;657 265,00;649 521,00;7 744,00;1,19
761;15;Богородский;1277;Нижегородская обл.;656 986,00;569 479,00;87 507,00;15,37
762;-8;ЕАТП Банк;1765;Астраханская обл.;650 005,00;650 645,00;-640,00;-0,10
763;36;НСТ-Банк;1738;Оренбургская обл.;650 001,00;511 264,00;138 737,00;27,14
764;-48;Руна-Банк;3207;Москва и обл.;642 500,00;770 454,00;-127 954,00;-16,61
765;-12;Риал-Кредит;3393;Москва и обл.;640 567,00;653 169,00;-12 602,00;-1,93
766;-17;Финарс Банк;2938;Москва и обл.;635 795,00;661 104,00;-25 309,00;-3,83
767;-24;Тревел Банк;531;Москва и обл.;633 222,00;679 825,00;-46 603,00;-6,86
768;-9;МС Банк Рус;2789;Москва и обл.;631 984,00;642 346,00;-10 362,00;-1,61
769;-39;Объединенный Капитал;2611;Санкт-Петербург и обл.;631 499,00;719 592,00;-88 093,00;-12,24
770;-20;Трансинвестбанк;3238;Москва и обл.;627 443,00;660 750,00;-33 307,00;-5,04
771;-89;Кутузовский;3190;Москва и обл.;627 344,00;897 502,00;-270 158,00;-30,10
772;-71;Примтеркомбанк;21;Приморский край;619 695,00;812 830,00;-193 135,00;-23,76
773;-39;Объединенный Кредитный Банк;1118;Владимирская обл.;614 814,00;705 664,00;-90 850,00;-12,87
774;-7;Турбобанк;3203;Санкт-Петербург и обл.;614 566,00;603 232,00;11 334,00;1,88
775;-27;Объединенная Расчетная Система;3342;Москва и обл.;610 794,00;662 777,00;-51 983,00;-7,84
776;-19;Кодекс;2746;Москва и обл.;610 633,00;645 343,00;-34 710,00;-5,38
777;5;Вестинтербанк;3398;Москва и обл.;606 154,00;550 786,00;55 368,00;10,05
778;0;Евразийский Банк;969;Забайкальский край;597 115,00;560 572,00;36 543,00;6,52
779;4;Стар Альянс;3433;Москва и обл.;596 530,00;546 761,00;49 769,00;9,10
780;-9;Кемсоцинбанк;96;Кемеровская обл.;593 078,00;579 076,00;14 002,00;2,42
781;-7;Инвест-Экобанк;1956;Санкт-Петербург и обл.;587 046,00;575 211,00;11 835,00;2,06
782;;Москва;1661;Москва и обл.;586 545,00;-;-;
783;-23;Ресурс-Траст;3122;Москва и обл.;585 480,00;631 443,00;-45 963,00;-7,28
784;-5;Национальный Банк Сбережений;1949;Ивановская обл.;583 893,00;556 221,00;27 672,00;4,98
785;16;Кетовский Коммерческий Банк;842;Курганская обл.;583 495,00;507 795,00;75 700,00;14,91
786;-16;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;579 179,00;583 270,00;-4 091,00;-0,70
787;-19;Прайм Финанс;2758;Санкт-Петербург и обл.;577 472,00;596 718,00;-19 246,00;-3,23
788;-1;Акцент;696;Оренбургская обл.;577 012,00;540 438,00;36 574,00;6,77
789;17;ИпоТек Банк — Северо-Западный филиал;0;Россия;571 220,00;498 411,00;72 809,00;14,61
790;0;Русский Банк Сбережений;779;Ставропольский край;566 411,00;535 555,00;30 856,00;5,76
791;-11;Симбирск;653;Ульяновская обл.;565 242,00;555 486,00;9 756,00;1,76
792;-19;РУБанк;2813;Ростовская обл.;560 509,00;577 035,00;-16 526,00;-2,86
793;-27;Булгар Банк;1917;Татарстан;558 274,00;604 190,00;-45 916,00;-7,60
794;-6;Тетраполис;1586;Санкт-Петербург и обл.;558 092,00;538 813,00;19 279,00;3,58
795;2;Региональный Банк Сбережений;3367;Москва и обл.;555 301,00;518 011,00;37 290,00;7,20
796;16;Академический Русский Банк;622;Москва и обл.;550 467,00;476 817,00;73 650,00;15,45
797;-22;Смолевич;1121;Смоленская обл.;548 782,00;569 516,00;-20 734,00;-3,64
798;-7;Славянбанк;804;Новгородская обл.;546 568,00;532 236,00;14 332,00;2,69
799;10;Техноком;2614;Москва и обл.;543 382,00;486 202,00;57 180,00;11,76
800;20;Индустриальный Сберегательный Банк;3175;Москва и обл.;542 318,00;452 853,00;89 465,00;19,76
801;-6;Ратибор-Банк;2174;Москва и обл.;541 090,00;519 931,00;21 159,00;4,07
802;-10;Неополис-Банк;2809;Москва и обл.;537 465,00;526 138,00;11 327,00;2,15
803;-7;МТИ Банк;1052;Москва и обл.;534 110,00;519 244,00;14 866,00;2,86
804;126;Народный Земельно-Промышленный Банк;2873;Алтайский край;529 604,00;213 409,00;316 195,00;148,16
805;9;Олма-Банк;3250;Москва и обл.;528 945,00;470 994,00;57 951,00;12,30
806;-2;Вэлкомбанк;589;Ставропольский край;520 292,00;504 846,00;15 446,00;3,06
807;-26;Межбанковский Кредитный Союз;3242;Москва и обл.;516 712,00;554 829,00;-38 117,00;-6,87
