Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Ноябрь, 2010, тыс. рублей;Октябрь, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
529;38;НБК-Банк;3283;Москва и обл.;1 884 843,00;1 566 308,00;318 535,00;20,34
530;2;Спецсетьстройбанк;3062;Москва и обл.;1 882 983,00;1 826 494,00;56 489,00;3,09
531;-7;Стелла-Банк;2948;Ростовская обл.;1 852 449,00;1 891 781,00;-39 332,00;-2,08
532;5;Донхлеббанк;2285;Ростовская обл.;1 848 936,00;1 780 844,00;68 092,00;3,82
533;11;Межрегионбанк;1059;Москва и обл.;1 842 707,00;1 750 538,00;92 169,00;5,27
534;5;Нейва;1293;Свердловская обл.;1 836 225,00;1 776 154,00;60 071,00;3,38
535;14;Мосуралбанк;2468;Москва и обл.;1 825 926,00;1 688 613,00;137 313,00;8,13
536;14;ФорБанк;2063;Алтайский край;1 797 443,00;1 676 686,00;120 757,00;7,20
537;33;Торгово-Строительный Банк;1250;Москва и обл.;1 790 211,00;1 551 415,00;238 796,00;15,39
538;34;Гринфилдбанк;2711;Москва и обл.;1 778 595,00;1 542 654,00;235 941,00;15,29
539;-3;Выборг-Банк;720;Санкт-Петербург и обл.;1 762 431,00;1 799 285,00;-36 854,00;-2,05
540;2;Фольксваген Банк Рус;3500;Москва и обл.;1 743 085,00;1 763 632,00;-20 547,00;-1,17
541;-3;Новый Век;3417;Москва и обл.;1 731 816,00;1 779 392,00;-47 576,00;-2,67
542;52;Банк Реалист;2646;Москва и обл.;1 722 119,00;1 428 647,00;293 472,00;20,54
543;48;Юнистрим;3467;Москва и обл.;1 716 398,00;1 447 686,00;268 712,00;18,56
544;-15;Финтрастбанк;3104;Москва и обл.;1 715 783,00;1 840 133,00;-124 350,00;-6,76
545;1;Форус Банк;3457;Нижегородская обл.;1 708 568,00;1 736 673,00;-28 105,00;-1,62
546;-13;Профессионал Банк;2471;Москва и обл.;1 702 679,00;1 818 838,00;-116 159,00;-6,39
547;-7;Банк Пермь;875;Пермская обл.;1 698 465,00;1 773 645,00;-75 180,00;-4,24
548;3;Агророс;2860;Саратовская обл.;1 697 886,00;1 652 844,00;45 042,00;2,73
549;-8;Братский АНКБ;1144;Иркутская обл.;1 690 002,00;1 772 778,00;-82 776,00;-4,67
550;11;Ренессанс;1939;Москва и обл.;1 688 071,00;1 600 333,00;87 738,00;5,48
551;-6;Уралфинанс;1370;Свердловская обл.;1 686 808,00;1 749 019,00;-62 211,00;-3,56
552;14;Банк Экономический Союз;2798;Москва и обл.;1 686 540,00;1 577 465,00;109 075,00;6,91
553;-10;Яринтербанк;2564;Ярославская обл.;1 685 013,00;1 756 829,00;-71 816,00;-4,09
554;5;Костромаселькомбанк;1115;Костромская обл.;1 682 235,00;1 615 980,00;66 255,00;4,10
555;1;Интеркапитал-Банк;2706;Мордовия;1 676 313,00;1 635 304,00;41 009,00;2,51
556;-21;Соколовский;2830;Москва и обл.;1 673 790,00;1 803 941,00;-130 151,00;-7,21
557;-27;Резерв;2364;Челябинская обл.;1 666 583,00;1 832 558,00;-165 975,00;-9,06
558;13;РЕСО Кредит;3450;Москва и обл.;1 649 068,00;1 547 336,00;101 732,00;6,57
559;-4;Липецкий Областной Банк;1794;Липецкая обл.;1 639 492,00;1 635 455,00;4 037,00;0,25
560;-2;Газнефтьбанк;3223;Саратовская обл.;1 634 037,00;1 632 147,00;1 890,00;0,12
561;4;Северный Кредит;2398;Вологодская обл.;1 606 705,00;1 577 886,00;28 819,00;1,83
562;-10;Регион;233;Ярославская обл.;1 606 125,00;1 651 182,00;-45 057,00;-2,73
563;47;Вэлтон Банк;1105;Белгородская обл.;1 606 049,00;1 357 509,00;248 540,00;18,31
564;-2;Межтрастбанк;2493;Москва и обл.;1 605 712,00;1 582 902,00;22 810,00;1,44
565;-77;Мультибанк;2235;Москва и обл.;1 600 810,00;2 240 361,00;-639 551,00;-28,55
566;-2;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 599 053,00;1 578 862,00;20 191,00;1,28
567;7;РСКБ;2050;Москва и обл.;1 592 037,00;1 538 651,00;53 386,00;3,47
568;19;2Т Банк;625;Москва и обл.;1 591 914,00;1 463 887,00;128 027,00;8,75
569;11;Еврокоммерц;1777;Москва и обл.;1 591 856,00;1 503 045,00;88 811,00;5,91
570;-10;Таатта;1249;Саха (Якутия);1 580 777,00;1 601 888,00;-21 111,00;-1,32
571;-17;Балтика;967;Санкт-Петербург и обл.;1 557 198,00;1 643 186,00;-85 988,00;-5,23
572;16;Кубанский Универсальный Банк;2898;Краснодарский край;1 556 502,00;1 461 854,00;94 648,00;6,47
573;2;Приско Капитал Банк;2537;Москва и обл.;1 551 190,00;1 537 470,00;13 720,00;0,89
574;-11;КОР;2148;Волгоградская обл.;1 545 366,00;1 579 622,00;-34 256,00;-2,17
575;-2;Кросна-Банк;2607;Москва и обл.;1 544 128,00;1 540 546,00;3 582,00;0,23
576;14;МФБанк;3163;Москва и обл.;1 534 998,00;1 450 815,00;84 183,00;5,80
577;56;Москва-Сити;3247;Москва и обл.;1 531 574,00;1 254 060,00;277 514,00;22,13
578;15;Новое Время;3492;Москва и обл.;1 528 688,00;1 432 856,00;95 832,00;6,69
579;0;Радиотехбанк;1166;Нижегородская обл.;1 519 999,00;1 517 487,00;2 512,00;0,17
580;1;Банк Расчетов и Сбережений;2617;Москва и обл.;1 519 458,00;1 498 120,00;21 338,00;1,42
581;-3;Ринвестбанк;3262;Рязанская обл.;1 519 297,00;1 518 861,00;436,00;0,03
582;3;Земкомбанк;574;Ростовская обл.;1 511 577,00;1 475 966,00;35 611,00;2,41
583;-7;Уральский Трастовый Банк;2523;Удмуртия;1 507 361,00;1 531 491,00;-24 130,00;-1,58
584;12;Венец;524;Ульяновская обл.;1 503 719,00;1 406 489,00;97 230,00;6,91
585;-16;Иваново;1763;Ивановская обл.;1 497 199,00;1 561 329,00;-64 130,00;-4,11
586;-4;Сберинвестбанк;1743;Свердловская обл.;1 494 998,00;1 495 218,00;-220,00;-0,01
587;-34;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 493 956,00;1 644 442,00;-150 486,00;-9,15
588;-11;Владпромбанк;870;Владимирская обл.;1 480 184,00;1 522 586,00;-42 402,00;-2,78
589;9;Йошкар-Ола;2802;Марий Эл;1 471 775,00;1 400 769,00;71 006,00;5,07
590;86;Далетбанк;3049;Москва и обл.;1 469 965,00;1 058 760,00;411 205,00;38,84
591;-5;Новация;840;Адыгея;1 466 312,00;1 475 215,00;-8 903,00;-0,60
592;42;Контраст-Банк;2857;Москва и обл.;1 459 271,00;1 248 303,00;210 968,00;16,90
593;-25;Саратов;330;Саратовская обл.;1 439 923,00;1 565 229,00;-125 306,00;-8,01
594;19;Мегаполис;3265;Чувашия;1 437 968,00;1 348 353,00;89 615,00;6,65
595;33;Объединенный Резервный Банк;937;Москва и обл.;1 436 773,00;1 281 624,00;155 149,00;12,11
596;3;Зираат Банк;2559;Москва и обл.;1 427 639,00;1 400 017,00;27 622,00;1,97
597;7;Банк ИТБ;3128;Москва и обл.;1 418 425,00;1 373 448,00;44 977,00;3,27
598;-1;Спиритбанк;2053;Тульская обл.;1 417 377,00;1 404 130,00;13 247,00;0,94
599;36;Мобилбанк;532;Удмуртия;1 416 770,00;1 242 958,00;173 812,00;13,98
600;5;Спутник;1071;Оренбургская обл.;1 412 708,00;1 372 070,00;40 638,00;2,96
601;13;Эсидбанк;1991;Дагестан;1 412 307,00;1 341 279,00;71 028,00;5,30
602;-13;Михайловский ПЖСБ;2961;Волгоградская обл.;1 401 035,00;1 458 157,00;-57 122,00;-3,92
603;-19;Банк РМП;2574;Москва и обл.;1 398 202,00;1 477 021,00;-78 819,00;-5,34
604;17;Сервис Резерв;2034;Москва и обл.;1 394 792,00;1 292 807,00;101 985,00;7,89
605;-4;Викинг;2;Санкт-Петербург и обл.;1 389 587,00;1 397 727,00;-8 140,00;-0,58
606;0;Мираф-Банк;2244;Омская обл.;1 381 294,00;1 369 615,00;11 679,00;0,85
607;-15;Объединенный Банк Республики;1016;Чувашия;1 374 783,00;1 437 558,00;-62 775,00;-4,37
608;-1;Бенифит-Банк;3229;Москва и обл.;1 367 903,00;1 368 424,00;-521,00;-0,04
609;33;Пурпе;709;Тюменская обл.;1 366 297,00;1 215 308,00;150 989,00;12,42
610;1;Навигатор;2469;Москва и обл.;1 364 757,00;1 353 300,00;11 457,00;0,85
611;15;Современные Стандарты Бизнеса;3397;Москва и обл.;1 360 976,00;1 285 300,00;75 676,00;5,89
612;0;Нальчик;695;Кабардино-Балкария;1 349 154,00;1 349 059,00;95,00;0,01
613;-5;Татагропромбанк;728;Татарстан;1 339 839,00;1 367 936,00;-28 097,00;-2,05
614;-5;Пульс Столицы;3002;Москва и обл.;1 333 146,00;1 365 620,00;-32 474,00;-2,38
615;-15;Дом-Банк;3209;Москва и обл.;1 327 219,00;1 397 905,00;-70 686,00;-5,06
616;89;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 320 504,00;917 261,00;403 243,00;43,96
617;26;Интеркоопбанк;2803;Москва и обл.;1 314 617,00;1 202 072,00;112 545,00;9,36
618;-2;Владбизнесбанк;903;Владимирская обл.;1 311 256,00;1 324 881,00;-13 625,00;-1,03
619;-2;Приобье;537;Тюменская обл.;1 305 690,00;1 321 592,00;-15 902,00;-1,20
620;-2;Мой Банк. Новосибирск;2787;Новосибирская обл.;1 302 406,00;1 301 804,00;602,00;0,05
621;-2;Вестинтербанк;3398;Москва и обл.;1 297 113,00;1 301 444,00;-4 331,00;-0,33
622;9;Старооскольский Агропромбанк;1050;Белгородская обл.;1 296 827,00;1 269 860,00;26 967,00;2,12
623;15;УИК-Банк;1300;Челябинская обл.;1 296 325,00;1 237 580,00;58 745,00;4,75
624;-41;Банк МБФИ;2073;Москва и обл.;1 293 808,00;1 492 229,00;-198 421,00;-13,30
625;22;Национальный Корпоративный Банк;3422;Москва и обл.;1 292 808,00;1 177 303,00;115 505,00;9,81
626;23;Русский Трастовый Банк;1139;Москва и обл.;1 289 341,00;1 168 849,00;120 492,00;10,31
627;-24;Ваш Личный Банк;1222;Иркутская обл.;1 287 251,00;1 374 065,00;-86 814,00;-6,32
628;-8;Вологдабанк;992;Вологодская обл.;1 285 870,00;1 297 038,00;-11 168,00;-0,86
629;-5;Рабобанк;3488;Москва и обл.;1 281 832,00;1 288 671,00;-6 839,00;-0,53
630;-1;Развитие;2729;Карачаево-Черкесия;1 280 568,00;1 276 463,00;4 105,00;0,32
631;-6;Тандем;1951;Москва и обл.;1 273 167,00;1 285 784,00;-12 617,00;-0,98
632;8;Нарат;1902;Саратовская обл.;1 263 195,00;1 218 727,00;44 468,00;3,65
633;21;Холмск;503;Сахалинская обл.;1 249 260,00;1 151 699,00;97 561,00;8,47
634;81;Объединенная Расчетная Система;3342;Москва и обл.;1 243 993,00;885 234,00;358 759,00;40,53
635;42;Невский Банк;1068;Санкт-Петербург и обл.;1 242 744,00;1 049 802,00;192 942,00;18,38
636;8;Яндекс Банк;3027;Москва и обл.;1 238 178,00;1 187 058,00;51 120,00;4,31
637;9;Элита;1399;Калужская обл.;1 234 934,00;1 178 710,00;56 224,00;4,77
638;-15;Новый Кредитный Союз;3139;Москва и обл.;1 231 776,00;1 289 556,00;-57 780,00;-4,48
639;-7;Нерюнгрибанк;825;Саха (Якутия);1 229 264,00;1 264 627,00;-35 363,00;-2,80
640;1;Инвестиционный Союз;637;Москва и обл.;1 227 046,00;1 218 293,00;8 753,00;0,72
641;9;Арт-Банк;2779;Северная Осетия — Алания;1 226 014,00;1 156 669,00;69 345,00;6,00
642;-27;Единственный;3187;Москва и обл.;1 221 433,00;1 335 857,00;-114 424,00;-8,57
643;17;Национальный Банк Сбережений;1949;Ивановская обл.;1 211 858,00;1 120 772,00;91 086,00;8,13
644;11;Первый Клиентский Банк;3436;Москва и обл.;1 205 296,00;1 149 065,00;56 231,00;4,89
645;6;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 200 537,00;1 156 136,00;44 401,00;3,84
646;51;С банк;2581;Москва и обл.;1 193 176,00;949 928,00;243 248,00;25,61
647;1;Донбанк;2984;Ростовская обл.;1 188 427,00;1 170 318,00;18 109,00;1,55
648;-11;Финансово-Промышленный Капитал;3295;Москва и обл.;1 183 965,00;1 238 789,00;-54 824,00;-4,43
649;-13;УМ-Банк;1441;Свердловская обл.;1 182 244,00;1 239 367,00;-57 123,00;-4,61
650;-20;Геленджик-Банк;790;Краснодарский край;1 181 899,00;1 275 507,00;-93 608,00;-7,34
651;-29;Метрополь;1639;Москва и обл.;1 176 089,00;1 291 829,00;-115 740,00;-8,96
652;-7;Русский Торговый Банк;2842;Москва и обл.;1 175 391,00;1 183 934,00;-8 543,00;-0,72
653;-14;БСТ-Банк;2883;Кемеровская обл.;1 163 333,00;1 230 289,00;-66 956,00;-5,44
654;5;Богородский;1277;Нижегородская обл.;1 153 340,00;1 122 486,00;30 854,00;2,75
655;13;Азимут;3154;Москва и обл.;1 149 561,00;1 079 818,00;69 743,00;6,46
656;19;Приполярком;507;Тюменская обл.;1 137 310,00;1 058 982,00;78 328,00;7,40
657;23;Охотный Ряд;3375;Москва и обл.;1 126 027,00;1 037 510,00;88 517,00;8,53
658;11;Эргобанк;2856;Москва и обл.;1 116 153,00;1 075 671,00;40 482,00;3,76
659;-57;Бумеранг;1002;Вологодская обл.;1 114 559,00;1 377 175,00;-262 616,00;-19,07
660;-65;Сталь Банк;2248;Москва и обл.;1 104 021,00;1 414 270,00;-310 249,00;-21,94
661;-3;Столичный Кредит;2853;Москва и обл.;1 095 202,00;1 123 881,00;-28 679,00;-2,55
662;193;Консервативный Коммерческий Банк;1087;Астраханская обл.;1 094 704,00;408 319,00;686 385,00;168,10
663;15;Диг-Банк;2423;Северная Осетия — Алания;1 086 338,00;1 048 001,00;38 337,00;3,66
664;61;Рублевский;2192;Москва и обл.;1 073 422,00;831 731,00;241 691,00;29,06
665;8;ГринКомБанк;1184;Иркутская обл.;1 072 530,00;1 063 258,00;9 272,00;0,87
666;45;Байкалкредобанк;2990;Иркутская обл.;1 061 019,00;897 300,00;163 719,00;18,25
667;14;Флора-Москва;533;Москва и обл.;1 057 397,00;1 036 471,00;20 926,00;2,02
668;6;Трастовый Республиканский Банк;3404;Москва и обл.;1 053 603,00;1 060 803,00;-7 200,00;-0,68
669;13;Сембанк;2606;Москва и обл.;1 051 345,00;1 030 196,00;21 149,00;2,05
670;-17;Златкомбанк;568;Москва и обл.;1 043 580,00;1 153 418,00;-109 838,00;-9,52
671;14;РТС-Банк;3401;Самарская обл.;1 041 560,00;1 012 484,00;29 076,00;2,87
672;0;Ноосфера;2650;Республика Алтай;1 035 116,00;1 064 976,00;-29 860,00;-2,80
673;10;Великие Луки Банк;598;Псковская обл.;1 028 007,00;1 021 732,00;6 275,00;0,61
674;12;Богородский Муниципальный Банк;2992;Москва и обл.;1 025 847,00;1 007 900,00;17 947,00;1,78
675;16;Башпромбанк;1006;Башкортостан;1 022 962,00;992 595,00;30 367,00;3,06
676;67;Арксбанк;1868;Москва и обл.;1 022 735,00;775 416,00;247 319,00;31,90
677;-14;Регионфинансбанк;3357;Москва и обл.;1 020 331,00;1 097 119,00;-76 788,00;-7,00
678;-12;Екатерининский;2167;Москва и обл.;1 014 146,00;1 094 533,00;-80 387,00;-7,34
679;-17;Крона-Банк;2499;Иркутская обл.;1 012 663,00;1 097 679,00;-85 016,00;-7,75
680;-28;Инбанк;1829;Москва и обл.;1 007 494,00;1 154 435,00;-146 941,00;-12,73
681;14;Татсоцбанк;480;Татарстан;998 798,00;955 643,00;43 155,00;4,52
682;-3;Русский Национальный Банк;469;Ростовская обл.;995 051,00;1 038 123,00;-43 072,00;-4,15
683;-19;Жилстройбанк;2769;Москва и обл.;988 604,00;1 096 263,00;-107 659,00;-9,82
684;-23;Тексбанк;2756;Карачаево-Черкесия;987 841,00;1 118 253,00;-130 412,00;-11,66
685;-18;Сибэс;208;Омская обл.;980 753,00;1 088 382,00;-107 629,00;-9,89
686;26;Промсельхозбанк;538;Москва и обл.;975 012,00;894 558,00;80 454,00;8,99
687;-30;Радиан;1675;Иркутская обл.;972 552,00;1 131 018,00;-158 466,00;-14,01
688;50;Церих;2627;Москва и обл.;970 359,00;790 359,00;180 000,00;22,77
689;0;Арсенал;3000;Москва и обл.;969 696,00;993 381,00;-23 685,00;-2,38
690;12;Эко-Инвест;3116;Москва и обл.;965 390,00;937 233,00;28 157,00;3,00
691;1;Дон-Тексбанк;1818;Ростовская обл.;954 575,00;988 088,00;-33 513,00;-3,39
692;-36;Новый Промышленный Банк;930;Москва и обл.;950 420,00;1 143 401,00;-192 981,00;-16,88
693;8;Калуга;1151;Калужская обл.;949 211,00;937 618,00;11 593,00;1,24
694;13;Алтынбанк;2070;Татарстан;941 008,00;913 902,00;27 106,00;2,97
695;59;Евразийский Банк;969;Забайкальский край;934 697,00;731 299,00;203 398,00;27,81
696;8;Московский Вексельный Банк;2697;Москва и обл.;933 679,00;919 518,00;14 161,00;1,54
697;-1;ИпоТек Банк — Северо-Западный филиал;0;Россия;919 442,00;955 079,00;-35 637,00;-3,73
698;5;Кредитимпэкс Банк;2037;Москва и обл.;915 560,00;924 089,00;-8 529,00;-0,92
699;0;Агора;3231;Москва и обл.;914 379,00;943 030,00;-28 651,00;-3,04
700;28;Жилкредит;1736;Москва и обл.;911 856,00;828 408,00;83 448,00;10,07
701;-11;Почта Банк;650;Брянская обл.;900 263,00;992 621,00;-92 358,00;-9,30
702;-18;Саммит Банк;85;Приморский край;898 108,00;1 019 102,00;-120 994,00;-11,87
703;-32;Межрегиональный Клиринговый Банк;2543;Москва и обл.;894 087,00;1 069 006,00;-174 919,00;-16,36
704;6;Примтеркомбанк;21;Приморский край;890 528,00;897 708,00;-7 180,00;-0,80
705;12;Торговый Городской Банк;3180;Тверская обл.;889 862,00;874 130,00;15 732,00;1,80
706;-13;Республиканский Кредитный Альянс;3017;Москва и обл.;889 045,00;979 077,00;-90 032,00;-9,20
707;14;Аскания Траст;286;Москва и обл.;888 078,00;843 659,00;44 419,00;5,27
708;5;Местный Кредит;3370;Москва и обл.;884 007,00;890 791,00;-6 784,00;-0,76
709;10;Тайм Банк;3120;Москва и обл.;879 325,00;865 374,00;13 951,00;1,61
710;10;Риал-Кредит;3393;Москва и обл.;876 219,00;851 192,00;25 027,00;2,94
711;-24;Металлург;2877;Москва и обл.;875 586,00;1 004 858,00;-129 272,00;-12,86
712;2;Стройиндбанк;155;Москва и обл.;874 304,00;888 446,00;-14 142,00;-1,59
713;21;Финанс Бизнес Банк;520;Краснодарский край;872 592,00;799 719,00;72 873,00;9,11
714;-6;Проинвестбанк;784;Пермская обл.;871 104,00;910 137,00;-39 033,00;-4,29
715;246;Финчер;3486;Москва и обл.;870 924,00;184 272,00;686 652,00;372,63
716;7;Банкирский Дом;2928;Санкт-Петербург и обл.;869 470,00;840 472,00;28 998,00;3,45
717;16;Кредитинвест;1197;Дагестан;867 396,00;817 850,00;49 546,00;6,06
718;4;Унифондбанк;3416;Москва и обл.;859 799,00;843 315,00;16 484,00;1,95
719;-21;Северинвестбанк;2264;Белгородская обл.;856 769,00;945 206,00;-88 437,00;-9,36
720;6;Синергия;2884;Саратовская обл.;856 321,00;830 073,00;26 248,00;3,16
721;-94;Одинбанк;3197;Москва и обл.;853 911,00;1 282 603,00;-428 692,00;-33,42
722;-4;Максима;3379;Москва и обл.;850 424,00;868 342,00;-17 918,00;-2,06
723;6;Онего;2484;Карелия;849 434,00;827 965,00;21 469,00;2,59
724;-15;Эльбин;2267;Дагестан;844 113,00;907 490,00;-63 377,00;-6,98
725;-1;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;843 921,00;836 404,00;7 517,00;0,90
726;104;Народный Доверительный Банк;2374;Москва и обл.;842 074,00;499 624,00;342 450,00;68,54
727;8;Майкопбанк;1136;Адыгея;840 177,00;798 623,00;41 554,00;5,20
728;13;Анелик РУ;3443;Москва и обл.;833 290,00;777 014,00;56 276,00;7,24
729;-29;Первоуральскбанк;965;Свердловская обл.;831 418,00;941 304,00;-109 886,00;-11,67
730;-14;Динамичные Системы;3439;Москва и обл.;829 449,00;875 413,00;-45 964,00;-5,25
731;-1;Ресурс-Траст;3122;Москва и обл.;825 859,00;821 138,00;4 721,00;0,57
732;18;Верхне-Волжский Нефтебанк;3033;Нижегородская обл.;819 371,00;752 791,00;66 580,00;8,84
733;3;Канский;860;Красноярский край;816 011,00;797 503,00;18 508,00;2,32
734;-3;БВА Банк;1684;Москва и обл.;810 655,00;819 573,00;-8 918,00;-1,09
735;14;Содружество;2923;Москва и обл.;802 790,00;756 606,00;46 184,00;6,10
736;-48;Сельмашбанк;106;Ростовская обл.;802 758,00;995 399,00;-192 641,00;-19,35
737;0;Верхневолжский;1084;Ярославская обл.;801 714,00;797 474,00;4 240,00;0,53
738;15;Вэлкомбанк;589;Ставропольский край;795 692,00;744 203,00;51 489,00;6,92
739;-69;Неополис-Банк;2809;Москва и обл.;787 370,00;1 074 783,00;-287 413,00;-26,74
740;-13;Балаково-Банк;444;Саратовская обл.;781 930,00;830 009,00;-48 079,00;-5,79
741;1;Первый Дортрансбанк;3271;Кировская обл.;781 588,00;775 957,00;5 631,00;0,73
742;16;Военно-Промышленный Банк;3065;Москва и обл.;779 825,00;726 491,00;53 334,00;7,34
743;-4;Объединенный Капитал;2611;Санкт-Петербург и обл.;774 220,00;788 540,00;-14 320,00;-1,82
744;2;МФТ-Банк;3356;Москва и обл.;770 748,00;763 040,00;7 708,00;1,01
745;-5;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;769 892,00;785 930,00;-16 038,00;-2,04
746;-2;Спецстройбанк;236;Москва и обл.;769 185,00;770 434,00;-1 249,00;-0,16
747;4;Кемсоцинбанк;96;Кемеровская обл.;768 629,00;751 198,00;17 431,00;2,32
748;-3;Бузулукбанк;1282;Оренбургская обл.;756 273,00;770 300,00;-14 027,00;-1,82
749;10;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;755 992,00;716 059,00;39 933,00;5,58
750;7;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;750 972,00;728 636,00;22 336,00;3,07
751;-19;КИП-Банк;2843;Москва и обл.;750 716,00;819 370,00;-68 654,00;-8,38
752;3;ЕАТП Банк;1765;Астраханская обл.;748 458,00;729 659,00;18 799,00;2,58
753;15;Турбобанк;3203;Санкт-Петербург и обл.;738 710,00;659 861,00;78 849,00;11,95
754;-7;Аделантбанк;1835;Москва и обл.;733 542,00;758 668,00;-25 126,00;-3,31
755;37;Русско-Германский Торговый Банк;2747;Москва и обл.;729 817,00;613 313,00;116 504,00;19,00
756;5;Смолевич;1121;Смоленская обл.;722 294,00;705 923,00;16 371,00;2,32
757;5;Почтобанк;1788;Пермская обл.;721 240,00;700 664,00;20 576,00;2,94
758;2;Месед;184;Дагестан;719 887,00;714 388,00;5 499,00;0,77
759;-11;Руна-Банк;3207;Москва и обл.;716 935,00;758 620,00;-41 685,00;-5,49
760;5;Булгар Банк;1917;Татарстан;714 918,00;686 561,00;28 357,00;4,13
761;-67;МС Банк Рус;2789;Москва и обл.;710 465,00;965 179,00;-254 714,00;-26,39
762;7;Бизнес для Бизнеса;1060;Чувашия;710 372,00;659 144,00;51 228,00;7,77
763;8;ИСБ;3010;Москва и обл.;704 263,00;654 959,00;49 304,00;7,53
764;-12;Финарс Банк;2938;Москва и обл.;676 994,00;748 560,00;-71 566,00;-9,56
765;12;Конфидэнс Банк;970;Костромская обл.;674 428,00;636 814,00;37 614,00;5,91
766;4;Химик;1114;Нижегородская обл.;673 396,00;657 916,00;15 480,00;2,35
767;39;Апабанк;2404;Москва и обл.;670 657,00;573 924,00;96 733,00;16,85
768;-5;Кетовский Коммерческий Банк;842;Курганская обл.;669 269,00;697 487,00;-28 218,00;-4,05
769;-3;Трансинвестбанк;3238;Москва и обл.;668 972,00;675 913,00;-6 941,00;-1,03
770;17;Русский Банк Сбережений;779;Ставропольский край;667 074,00;620 505,00;46 569,00;7,51
771;-4;Инвест-Экобанк;1956;Санкт-Петербург и обл.;666 623,00;671 609,00;-4 986,00;-0,74
772;4;Симбирск;653;Ульяновская обл.;666 262,00;639 835,00;26 427,00;4,13
773;-17;Далена Банк;1948;Москва и обл.;663 386,00;729 265,00;-65 879,00;-9,03
774;19;Народный Банк;2249;Карачаево-Черкесия;662 177,00;612 604,00;49 573,00;8,09
775;6;Центрально-Азиатский;3037;Хакасия;659 513,00;626 874,00;32 639,00;5,21
776;-4;Ратибор-Банк;2174;Москва и обл.;659 390,00;652 150,00;7 240,00;1,11
777;17;Региональный Банк Сбережений;3367;Москва и обл.;655 931,00;606 901,00;49 030,00;8,08
778;-4;Центрально-Европейский Банк;2670;Москва и обл.;648 032,00;648 019,00;13,00;0,00
779;140;Еврокапитал-Альянс;2672;Дагестан;641 232,00;273 685,00;367 547,00;134,30
780;11;РФИ Банк;3351;Москва и обл.;637 775,00;613 660,00;24 115,00;3,93
781;-6;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;634 501,00;641 941,00;-7 440,00;-1,16
782;6;Кредит Экспресс;3186;Ростовская обл.;633 274,00;617 919,00;15 355,00;2,48
783;27;Центр Межбанковских Расчетов;3400;Москва и обл.;631 978,00;562 591,00;69 387,00;12,33
784;-6;Взаимодействие;1704;Новосибирская обл.;627 194,00;635 901,00;-8 707,00;-1,37
785;11;МТИ Банк;1052;Москва и обл.;625 546,00;599 827,00;25 719,00;4,29
786;17;Трансэнергобанк;3106;Дагестан;625 518,00;585 313,00;40 205,00;6,87
787;38;Прохладный;874;Кабардино-Балкария;617 866,00;508 201,00;109 665,00;21,58
788;60;ЭнергоБизнес;3485;Москва и обл.;617 624,00;432 296,00;185 328,00;42,87
789;-9;Мико-Банк;3195;Москва и обл.;615 127,00;627 438,00;-12 311,00;-1,96
790;-7;Индустриальный Сберегательный Банк;3175;Москва и обл.;609 889,00;624 029,00;-14 140,00;-2,27
791;-2;Акцент;696;Оренбургская обл.;608 993,00;617 216,00;-8 223,00;-1,33
792;3;Арзамас;1281;Нижегородская обл.;604 574,00;603 834,00;740,00;0,12
793;7;НСТ-Банк;1738;Оренбургская обл.;603 759,00;593 047,00;10 712,00;1,81
794;10;Востокбизнесбанк;1342;Приморский край;602 123,00;585 010,00;17 113,00;2,93
795;13;Витязь;2890;Москва и обл.;601 218,00;564 335,00;36 883,00;6,54
796;13;Кутузовский;3190;Москва и обл.;598 579,00;562 961,00;35 618,00;6,33
797;30;Космос;2245;Москва и обл.;597 325,00;506 260,00;91 065,00;17,99
798;-1;Тетраполис;1586;Санкт-Петербург и обл.;594 323,00;599 588,00;-5 265,00;-0,88
799;-9;Курган;2568;Курганская обл.;592 186,00;614 568,00;-22 382,00;-3,64
800;2;Старый Кремль;2657;Москва и обл.;587 032,00;585 653,00;1 379,00;0,24
801;-17;Кодекс;2746;Москва и обл.;583 888,00;623 161,00;-39 273,00;-6,30
802;15;РУБанк;2813;Ростовская обл.;583 608,00;547 928,00;35 680,00;6,51
803;16;РусьРегионБанк;685;Москва и обл.;569 562,00;535 921,00;33 641,00;6,28
804;7;Прайм Финанс;2758;Санкт-Петербург и обл.;569 405,00;562 465,00;6 940,00;1,23
805;10;Камчатка;2966;Камчатская обл.;560 561,00;554 591,00;5 970,00;1,08
806;6;Межотраслевая Банковская Корпорация;3471;Москва и обл.;558 226,00;558 105,00;121,00;0,02
807;6;Вакобанк;1291;Псковская обл.;551 800,00;556 926,00;-5 126,00;-0,92
