Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Ноябрь, 2013, тыс. рублей;Октябрь, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
525;-13;Проинвестбанк;784;Пермская обл.;2 675 027,00;2 857 971,00;-182 944,00;-6,40
526;73;Столичный Кредит;2853;Москва и обл.;2 673 211,00;1 933 517,00;739 694,00;38,26
527;0;Народный Доверительный Банк;2374;Москва и обл.;2 643 521,00;2 673 151,00;-29 630,00;-1,11
528;1;Резерв;2364;Челябинская обл.;2 640 959,00;2 668 241,00;-27 282,00;-1,02
529;-10;МФБанк;3163;Москва и обл.;2 627 762,00;2 751 596,00;-123 834,00;-4,50
530;8;Русский Национальный Банк;469;Ростовская обл.;2 627 690,00;2 555 533,00;72 157,00;2,82
531;0;Банк РМП;2574;Москва и обл.;2 597 881,00;2 646 902,00;-49 021,00;-1,85
532;0;Братский АНКБ;1144;Иркутская обл.;2 596 584,00;2 619 606,00;-23 022,00;-0,88
533;-12;Ураллига;1626;Челябинская обл.;2 587 113,00;2 741 149,00;-154 036,00;-5,62
534;7;Вкабанк;1027;Астраханская обл.;2 586 832,00;2 544 249,00;42 583,00;1,67
535;0;Пульс Столицы;3002;Москва и обл.;2 580 523,00;2 602 857,00;-22 334,00;-0,86
536;16;Первый Инвестиционный Банк;604;Москва и обл.;2 562 047,00;2 428 895,00;133 152,00;5,48
537;-3;Таурус Банк;655;Челябинская обл.;2 558 522,00;2 608 756,00;-50 234,00;-1,93
538;8;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;2 545 142,00;2 513 517,00;31 625,00;1,26
539;11;Мегаполис;3265;Чувашия;2 542 231,00;2 445 407,00;96 824,00;3,96
540;-3;Богородский Муниципальный Банк;2992;Москва и обл.;2 500 737,00;2 558 413,00;-57 676,00;-2,25
541;1;Бум-Банк;1137;Кабардино-Балкария;2 485 182,00;2 528 950,00;-43 768,00;-1,73
542;2;Аспект;608;Москва и обл.;2 477 105,00;2 523 842,00;-46 737,00;-1,85
543;53;Пурпе;709;Тюменская обл.;2 467 272,00;1 954 035,00;513 237,00;26,27
544;4;Радиотехбанк;1166;Нижегородская обл.;2 460 827,00;2 482 498,00;-21 671,00;-0,87
545;20;Крокус-Банк;2682;Москва и обл.;2 436 062,00;2 297 768,00;138 294,00;6,02
546;-29;НБК-Банк;3283;Москва и обл.;2 435 628,00;2 797 969,00;-362 341,00;-12,95
547;9;Национальный Банк Сбережений;1949;Ивановская обл.;2 433 796,00;2 386 554,00;47 242,00;1,98
548;5;ИРС;272;Москва и обл.;2 433 301,00;2 426 969,00;6 332,00;0,26
549;0;КОР;2148;Волгоградская обл.;2 426 675,00;2 475 851,00;-49 176,00;-1,99
550;7;Богородский;1277;Нижегородская обл.;2 406 126,00;2 383 335,00;22 791,00;0,96
551;-11;Объединенный Резервный Банк;937;Москва и обл.;2 395 009,00;2 551 042,00;-156 033,00;-6,12
552;23;Газтрансбанк;665;Адыгея;2 347 302,00;2 202 176,00;145 126,00;6,59
553;23;Кубанский Универсальный Банк;2898;Краснодарский край;2 343 910,00;2 193 644,00;150 266,00;6,85
554;-7;Банк МБФИ;2073;Москва и обл.;2 328 548,00;2 500 747,00;-172 199,00;-6,89
555;22;Капитал;575;Москва и обл.;2 327 128,00;2 188 752,00;138 376,00;6,32
556;-1;Зираат Банк;2559;Москва и обл.;2 321 137,00;2 392 406,00;-71 269,00;-2,98
557;16;Выборг-Банк;720;Санкт-Петербург и обл.;2 310 017,00;2 237 415,00;72 602,00;3,24
558;-4;Банк Пермь;875;Пермская обл.;2 305 876,00;2 397 302,00;-91 426,00;-3,81
559;-29;Национальный Корпоративный Банк;3422;Москва и обл.;2 299 944,00;2 661 782,00;-361 838,00;-13,59
560;7;Иваново;1763;Ивановская обл.;2 299 809,00;2 286 814,00;12 995,00;0,57
561;1;РСКБ;2050;Москва и обл.;2 295 882,00;2 315 637,00;-19 755,00;-0,85
562;-2;Апабанк;2404;Москва и обл.;2 293 928,00;2 342 639,00;-48 711,00;-2,08
563;-20;ИК Банк;1732;Татарстан;2 288 236,00;2 524 554,00;-236 318,00;-9,36
564;-5;Спиритбанк;2053;Тульская обл.;2 285 156,00;2 360 761,00;-75 605,00;-3,20
565;7;Ринвестбанк;3262;Рязанская обл.;2 281 707,00;2 246 786,00;34 921,00;1,55
566;2;Йошкар-Ола;2802;Марий Эл;2 274 347,00;2 273 108,00;1 239,00;0,05
567;-28;Совинком;2302;Москва и обл.;2 268 950,00;2 554 575,00;-285 625,00;-11,18
568;2;Яринтербанк;2564;Ярославская обл.;2 267 298,00;2 257 298,00;10 000,00;0,44
569;15;Заубер Банк;1614;Карачаево-Черкесия;2 255 190,00;2 120 916,00;134 274,00;6,33
570;-37;Констанс-Банк;2228;Санкт-Петербург и обл.;2 243 979,00;2 618 363,00;-374 384,00;-14,30
571;10;Кросна-Банк;2607;Москва и обл.;2 235 359,00;2 131 741,00;103 618,00;4,86
572;-3;Крона-Банк;2499;Иркутская обл.;2 229 645,00;2 267 870,00;-38 225,00;-1,69
573;-2;Инкаробанк;2696;Москва и обл.;2 225 795,00;2 250 283,00;-24 488,00;-1,09
574;8;Современные Стандарты Бизнеса;3397;Москва и обл.;2 201 645,00;2 129 951,00;71 694,00;3,37
575;-14;Союзпромбанк;2965;Москва и обл.;2 201 021,00;2 323 426,00;-122 405,00;-5,27
576;-12;Стелла-Банк;2948;Ростовская обл.;2 187 308,00;2 299 156,00;-111 848,00;-4,86
577;-11;ФорБанк;2063;Алтайский край;2 186 943,00;2 293 207,00;-106 264,00;-4,63
578;9;Россита-Банк;3257;Москва и обл.;2 154 507,00;2 051 766,00;102 741,00;5,01
579;-16;Юнистрим;3467;Москва и обл.;2 140 867,00;2 308 352,00;-167 485,00;-7,26
580;-72;Тульский Промышленник;2382;Тульская обл.;2 140 082,00;2 938 464,00;-798 382,00;-27,17
581;-2;Новация;840;Адыгея;2 128 362,00;2 182 064,00;-53 702,00;-2,46
582;-24;Вестерн Юнион ДП Восток;2726;Москва и обл.;2 116 721,00;2 379 556,00;-262 835,00;-11,05
583;92;Европейский Экспресс;3449;Москва и обл.;2 080 180,00;1 367 660,00;712 520,00;52,10
584;4;Татагропромбанк;728;Татарстан;2 074 397,00;2 022 735,00;51 662,00;2,55
585;-11;Унифондбанк;3416;Москва и обл.;2 073 101,00;2 236 077,00;-162 976,00;-7,29
586;8;Банкирский Дом;2928;Санкт-Петербург и обл.;2 063 930,00;1 995 105,00;68 825,00;3,45
587;73;Мострансбанк;2258;Москва и обл.;2 039 938,00;1 493 574,00;546 364,00;36,58
588;-3;Межбанковский Кредитный Союз;3242;Москва и обл.;2 032 346,00;2 104 624,00;-72 278,00;-3,43
589;4;Новый Символ;370;Москва и обл.;2 031 057,00;2 000 194,00;30 863,00;1,54
590;-10;Новое Время;3492;Москва и обл.;2 020 801,00;2 164 705,00;-143 904,00;-6,65
591;13;Холмск;503;Сахалинская обл.;2 003 175,00;1 882 817,00;120 358,00;6,39
592;-3;Нальчик;695;Кабардино-Балкария;2 000 250,00;2 018 027,00;-17 777,00;-0,88
593;-2;Владбизнесбанк;903;Владимирская обл.;1 999 145,00;2 011 799,00;-12 654,00;-0,63
594;1;Донхлеббанк;2285;Ростовская обл.;1 987 560,00;1 979 778,00;7 782,00;0,39
595;-3;Викинг;2;Санкт-Петербург и обл.;1 977 943,00;2 001 316,00;-23 373,00;-1,17
596;48;Кошелев-Банк;3300;Самарская обл.;1 974 081,00;1 591 780,00;382 301,00;24,02
597;1;Приобье;537;Тюменская обл.;1 967 307,00;1 941 784,00;25 523,00;1,31
598;50;Московский Вексельный Банк;2697;Москва и обл.;1 964 452,00;1 570 295,00;394 157,00;25,10
599;22;БСТ-Банк;2883;Кемеровская обл.;1 961 297,00;1 759 988,00;201 309,00;11,44
600;1;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 955 910,00;1 923 019,00;32 891,00;1,71
601;19;Дом-Банк;3209;Москва и обл.;1 954 763,00;1 773 888,00;180 875,00;10,20
602;-24;Риал-Кредит;3393;Москва и обл.;1 940 930,00;2 182 830,00;-241 900,00;-11,08
603;29;Тендер-Банк;2252;Москва и обл.;1 939 519,00;1 676 322,00;263 197,00;15,70
604;-2;Социум-Банк;2881;Москва и обл.;1 934 624,00;1 899 630,00;34 994,00;1,84
605;-8;Канский;860;Красноярский край;1 922 252,00;1 947 244,00;-24 992,00;-1,28
606;0;Нарат;1902;Саратовская обл.;1 915 955,00;1 864 146,00;51 809,00;2,78
607;6;Эльбин;2267;Дагестан;1 873 055,00;1 821 250,00;51 805,00;2,84
608;3;Газнефтьбанк;3223;Саратовская обл.;1 866 671,00;1 827 381,00;39 290,00;2,15
609;-4;Кредит Экспресс;3186;Ростовская обл.;1 852 375,00;1 870 537,00;-18 162,00;-0,97
610;-7;Приско Капитал Банк;2537;Москва и обл.;1 846 351,00;1 893 467,00;-47 116,00;-2,49
611;-11;Соколовский;2830;Москва и обл.;1 824 029,00;1 931 752,00;-107 723,00;-5,58
612;-3;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 803 857,00;1 830 872,00;-27 015,00;-1,48
613;16;Банк Реалист;2646;Москва и обл.;1 795 593,00;1 699 301,00;96 292,00;5,67
614;-4;Эсидбанк;1991;Дагестан;1 790 077,00;1 827 998,00;-37 921,00;-2,07
615;-1;РНКБ;1354;Москва и обл.;1 788 194,00;1 811 947,00;-23 753,00;-1,31
616;-4;Старооскольский Агропромбанк;1050;Белгородская обл.;1 782 423,00;1 825 284,00;-42 861,00;-2,35
617;-10;Далена Банк;1948;Москва и обл.;1 778 456,00;1 851 900,00;-73 444,00;-3,97
618;-3;Тагилбанк;1635;Свердловская обл.;1 762 822,00;1 811 002,00;-48 180,00;-2,66
619;-2;Екатерининский;2167;Москва и обл.;1 762 527,00;1 799 075,00;-36 548,00;-2,03
620;-2;Бумеранг;1002;Вологодская обл.;1 759 826,00;1 794 963,00;-35 137,00;-1,96
621;-2;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 758 958,00;1 793 390,00;-34 432,00;-1,92
622;21;Мурманский Расчетный Центр;3341;Мурманская обл.;1 758 156,00;1 595 400,00;162 756,00;10,20
623;1;Единственный;3187;Москва и обл.;1 741 331,00;1 720 632,00;20 699,00;1,20
624;-8;Геленджик-Банк;790;Краснодарский край;1 710 915,00;1 810 646,00;-99 731,00;-5,51
625;-35;Рублевский;2192;Москва и обл.;1 705 254,00;2 016 653,00;-311 399,00;-15,44
626;5;Кемсоцинбанк;96;Кемеровская обл.;1 703 872,00;1 676 797,00;27 075,00;1,61
627;128;Ростфинанс;481;Ростовская обл.;1 702 681,00;897 320,00;805 361,00;89,75
628;7;Интеркапитал-Банк;2706;Мордовия;1 696 188,00;1 661 501,00;34 687,00;2,09
629;-21;Вэлтон Банк;1105;Белгородская обл.;1 690 051,00;1 845 573,00;-155 522,00;-8,43
630;-2;Михайловский ПЖСБ;2961;Волгоградская обл.;1 671 262,00;1 710 357,00;-39 095,00;-2,29
631;-6;Агора;3231;Москва и обл.;1 666 006,00;1 718 072,00;-52 066,00;-3,03
632;1;Смолевич;1121;Смоленская обл.;1 663 177,00;1 673 357,00;-10 180,00;-0,61
633;39;Воронеж;654;Воронежская обл.;1 657 348,00;1 392 963,00;264 385,00;18,98
634;140;Межотраслевая Банковская Корпорация;3471;Москва и обл.;1 653 111,00;775 342,00;877 769,00;113,21
635;-8;Жилкредит;1736;Москва и обл.;1 646 394,00;1 710 381,00;-63 987,00;-3,74
636;4;Тайм Банк;3120;Москва и обл.;1 643 618,00;1 629 272,00;14 346,00;0,88
637;53;Интеркоопбанк;2803;Москва и обл.;1 600 090,00;1 288 358,00;311 732,00;24,20
638;27;Вологдабанк;992;Вологодская обл.;1 595 980,00;1 435 269,00;160 711,00;11,20
639;-9;Арт-Банк;2779;Северная Осетия — Алания;1 592 744,00;1 677 086,00;-84 342,00;-5,03
640;28;Уралприватбанк;153;Свердловская обл.;1 591 432,00;1 426 052,00;165 380,00;11,60
641;12;РФИ Банк;3351;Москва и обл.;1 591 348,00;1 538 167,00;53 181,00;3,46
642;7;Кетовский Коммерческий Банк;842;Курганская обл.;1 584 284,00;1 570 246,00;14 038,00;0,89
643;16;Калуга;1151;Калужская обл.;1 580 803,00;1 496 601,00;84 202,00;5,63
644;-10;Руна-Банк;3207;Москва и обл.;1 580 686,00;1 672 991,00;-92 305,00;-5,52
645;19;ГринКомБанк;1184;Иркутская обл.;1 573 495,00;1 435 509,00;137 986,00;9,61
646;-10;Банк Глобус;2438;Москва и обл.;1 568 645,00;1 642 428,00;-73 783,00;-4,49
647;-6;Сталь Банк;2248;Москва и обл.;1 563 144,00;1 609 003,00;-45 859,00;-2,85
648;-25;Сириус;3506;Омская обл.;1 559 554,00;1 730 912,00;-171 358,00;-9,90
649;1;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 551 210,00;1 564 794,00;-13 584,00;-0,87
650;5;Академический Русский Банк;622;Москва и обл.;1 549 367,00;1 501 460,00;47 907,00;3,19
651;1;Кредитинвест;1197;Дагестан;1 542 307,00;1 544 972,00;-2 665,00;-0,17
652;14;Максима;3379;Москва и обл.;1 537 327,00;1 430 909,00;106 418,00;7,44
653;-70;Новый Промышленный Банк;930;Москва и обл.;1 523 288,00;2 127 120,00;-603 832,00;-28,39
654;-8;БВА Банк;1684;Москва и обл.;1 522 422,00;1 580 863,00;-58 441,00;-3,70
655;7;Новый Кредитный Союз;3139;Москва и обл.;1 522 079,00;1 447 300,00;74 779,00;5,17
656;-17;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 498 212,00;1 631 050,00;-132 838,00;-8,14
657;-12;Златкомбанк;568;Москва и обл.;1 497 066,00;1 580 895,00;-83 829,00;-5,30
658;0;Сибэс;208;Омская обл.;1 489 736,00;1 497 407,00;-7 671,00;-0,51
659;-21;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 480 735,00;1 634 891,00;-154 156,00;-9,43
660;-9;Примтеркомбанк;21;Приморский край;1 471 040,00;1 552 517,00;-81 477,00;-5,25
661;-19;Радиан;1675;Иркутская обл.;1 466 453,00;1 597 255,00;-130 802,00;-8,19
662;7;Саратов;330;Саратовская обл.;1 455 065,00;1 407 046,00;48 019,00;3,41
663;-6;Майкопбанк;1136;Адыгея;1 451 311,00;1 497 531,00;-46 220,00;-3,09
664;-27;Первый Клиентский Банк;3436;Москва и обл.;1 450 972,00;1 640 095,00;-189 123,00;-11,53
665;-2;Нерюнгрибанк;825;Саха (Якутия);1 439 400,00;1 444 724,00;-5 324,00;-0,37
666;4;Почтобанк;1788;Пермская обл.;1 439 004,00;1 403 851,00;35 153,00;2,50
667;-13;Кредпромбанк;1165;Ярославская обл.;1 428 158,00;1 523 028,00;-94 870,00;-6,23
668;11;Сервис Резерв;2034;Москва и обл.;1 398 590,00;1 347 586,00;51 004,00;3,78
669;4;Акцент;696;Оренбургская обл.;1 386 905,00;1 368 834,00;18 071,00;1,32
670;-23;Уралфинанс;1370;Свердловская обл.;1 382 721,00;1 576 362,00;-193 641,00;-12,28
671;-15;Алтынбанк;2070;Татарстан;1 380 261,00;1 498 557,00;-118 296,00;-7,89
672;23;Региональный Коммерческий Банк;836;Ульяновская обл.;1 373 338,00;1 258 326,00;115 012,00;9,14
673;-2;ИстКом-Финанс;3435;Москва и обл.;1 366 326,00;1 393 311,00;-26 985,00;-1,94
674;8;Булгар Банк;1917;Татарстан;1 366 319,00;1 323 093,00;43 226,00;3,27
675;1;ЮMoney;3510;Россия;1 359 201,00;1 359 201,00;0,00;0
676;26;Метрополь;1639;Москва и обл.;1 353 177,00;1 228 302,00;124 875,00;10,17
677;10;Приполярком;507;Тюменская обл.;1 345 397,00;1 299 984,00;45 413,00;3,49
678;0;Строительно-Коммерческий Банк;3050;Архангельская обл.;1 345 264,00;1 348 551,00;-3 287,00;-0,24
679;18;Курган;2568;Курганская обл.;1 343 660,00;1 253 212,00;90 448,00;7,22
680;-19;Великие Луки Банк;598;Псковская обл.;1 341 456,00;1 480 958,00;-139 502,00;-9,42
681;0;Тандем;1951;Москва и обл.;1 340 953,00;1 336 241,00;4 712,00;0,35
682;-15;Республиканский Кредитный Альянс;3017;Москва и обл.;1 335 592,00;1 429 826,00;-94 234,00;-6,59
683;-9;Идеалбанк;3491;Москва и обл.;1 321 729,00;1 368 684,00;-46 955,00;-3,43
684;2;Рапида;3371;Москва и обл.;1 308 771,00;1 301 467,00;7 304,00;0,56
685;18;Спутник;1071;Оренбургская обл.;1 295 145,00;1 227 428,00;67 717,00;5,52
686;-2;Симбирск;653;Ульяновская обл.;1 289 606,00;1 320 098,00;-30 492,00;-2,31
687;21;Объединенный Банк Республики;1016;Чувашия;1 284 642,00;1 212 712,00;71 930,00;5,93
688;11;Еврокапитал-Альянс;3459;Ярославская обл.;1 284 092,00;1 241 519,00;42 573,00;3,43
689;24;Мосводоканалбанк;2863;Москва и обл.;1 282 441,00;1 164 166,00;118 275,00;10,16
690;16;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 273 283,00;1 217 960,00;55 323,00;4,54
691;-3;Арзамас;1281;Нижегородская обл.;1 270 961,00;1 298 755,00;-27 794,00;-2,14
692;19;Онего;2484;Карелия;1 270 887,00;1 198 203,00;72 684,00;6,07
693;0;Первый Дортрансбанк;3271;Кировская обл.;1 268 815,00;1 282 656,00;-13 841,00;-1,08
694;-17;Атлас Банк;3477;Москва и обл.;1 261 553,00;1 351 849,00;-90 296,00;-6,68
695;10;Капиталбанк;2547;Ростовская обл.;1 258 603,00;1 220 159,00;38 444,00;3,15
696;53;Центрально-Азиатский;3037;Хакасия;1 257 843,00;930 710,00;327 133,00;35,15
697;-14;Народный Банк;2249;Карачаево-Черкесия;1 251 751,00;1 321 047,00;-69 296,00;-5,25
698;-7;Азимут;3154;Москва и обл.;1 244 874,00;1 286 159,00;-41 285,00;-3,21
699;11;Бизнес для Бизнеса;1060;Чувашия;1 237 746,00;1 209 261,00;28 485,00;2,36
700;-4;Саммит Банк;85;Приморский край;1 191 142,00;1 258 087,00;-66 945,00;-5,32
701;-1;Динамичные Системы;3439;Москва и обл.;1 173 000,00;1 232 776,00;-59 776,00;-4,85
702;12;Агроинкомбанк;1946;Астраханская обл.;1 166 900,00;1 149 382,00;17 518,00;1,52
703;-14;Контраст-Банк;2857;Москва и обл.;1 161 139,00;1 296 578,00;-135 439,00;-10,45
704;3;Дон-Тексбанк;1818;Ростовская обл.;1 160 217,00;1 214 640,00;-54 423,00;-4,48
705;11;Синергия;2884;Саратовская обл.;1 158 530,00;1 139 152,00;19 378,00;1,70
706;-5;Яндекс Банк;3027;Москва и обл.;1 147 931,00;1 232 309,00;-84 378,00;-6,85
707;-13;КИП-Банк;2843;Москва и обл.;1 137 947,00;1 278 184,00;-140 237,00;-10,97
708;-4;Местный Кредит;3370;Москва и обл.;1 125 617,00;1 226 326,00;-100 709,00;-8,21
709;21;Тексбанк;2756;Карачаево-Черкесия;1 124 514,00;999 479,00;125 035,00;12,51
710;-12;Америкэн Экспресс Банк;3460;Москва и обл.;1 114 422,00;1 250 320,00;-135 898,00;-10,87
711;-2;Регионфинансбанк;3357;Москва и обл.;1 094 032,00;1 211 361,00;-117 329,00;-9,69
712;-20;Содружество;2923;Москва и обл.;1 093 122,00;1 283 458,00;-190 336,00;-14,83
713;15;Сельмашбанк;106;Ростовская обл.;1 087 012,00;1 025 748,00;61 264,00;5,97
714;6;Металлург;2877;Москва и обл.;1 078 300,00;1 110 974,00;-32 674,00;-2,94
715;0;Флора-Москва;533;Москва и обл.;1 070 574,00;1 146 295,00;-75 721,00;-6,61
716;-4;Си Ди Би Банк;3339;Краснодарский край;1 063 232,00;1 195 476,00;-132 244,00;-11,06
717;7;Ноосфера;2650;Республика Алтай;1 058 866,00;1 053 983,00;4 883,00;0,46
718;9;Химик;1114;Нижегородская обл.;1 058 557,00;1 036 027,00;22 530,00;2,17
719;-1;Миръ;3089;Москва и обл.;1 048 963,00;1 132 355,00;-83 392,00;-7,36
720;11;Северинвестбанк;2264;Белгородская обл.;1 046 111,00;998 433,00;47 678,00;4,78
721;0;Турбобанк;3203;Санкт-Петербург и обл.;1 043 785,00;1 068 608,00;-24 823,00;-2,32
722;30;Кузбассхимбанк;2868;Кемеровская обл.;1 030 646,00;916 779,00;113 867,00;12,42
723;-1;Расчетный Дом;3350;Москва и обл.;1 028 934,00;1 067 007,00;-38 073,00;-3,57
724;-39;Линк-Банк;2699;Москва и обл.;1 027 200,00;1 306 805,00;-279 605,00;-21,40
725;15;Новый Век;3417;Москва и обл.;1 026 303,00;962 382,00;63 921,00;6,64
726;-9;Стройиндбанк;155;Москва и обл.;1 024 563,00;1 138 758,00;-114 195,00;-10,03
727;12;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 024 549,00;963 832,00;60 717,00;6,30
728;-106;Международный Расчетный Банк;3028;Москва и обл.;1 024 038,00;1 742 914,00;-718 876,00;-41,25
729;-3;Финарс Банк;2938;Москва и обл.;1 022 864,00;1 041 101,00;-18 237,00;-1,75
730;7;Тетраполис;1586;Санкт-Петербург и обл.;1 019 842,00;969 241,00;50 601,00;5,22
731;16;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;1 016 591,00;935 358,00;81 233,00;8,68
732;-3;Взаимодействие;1704;Новосибирская обл.;1 015 948,00;1 022 288,00;-6 340,00;-0,62
733;-10;Мико-Банк;3195;Москва и обл.;989 137,00;1 061 662,00;-72 525,00;-6,83
734;-54;Азия Банк;3183;Москва и обл.;977 261,00;1 338 338,00;-361 077,00;-26,98
735;0;Элекснет;3314;Москва и обл.;970 622,00;970 622,00;0,00;0
736;6;ЕАТП Банк;1765;Астраханская обл.;964 205,00;949 263,00;14 942,00;1,57
737;4;Прайм Финанс;2758;Санкт-Петербург и обл.;958 851,00;957 217,00;1 634,00;0,17
738;-5;Бузулукбанк;1282;Оренбургская обл.;957 054,00;986 713,00;-29 659,00;-3,01
739;27;Москва;1661;Москва и обл.;945 033,00;811 592,00;133 441,00;16,44
740;13;Нафтабанк;715;Дагестан;942 848,00;910 532,00;32 316,00;3,55
741;-3;Камский Горизонт;2554;Татарстан;942 098,00;968 313,00;-26 215,00;-2,71
742;-23;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;929 162,00;1 131 524,00;-202 362,00;-17,88
743;-9;Международный Строительный Банк;3484;Москва и обл.;926 742,00;985 216,00;-58 474,00;-5,94
744;-8;Байкалкредобанк;2990;Иркутская обл.;925 618,00;969 555,00;-43 937,00;-4,53
745;6;Месед;184;Дагестан;919 356,00;920 416,00;-1 060,00;-0,12
746;8;Плато-Банк;2071;Свердловская обл.;911 291,00;904 144,00;7 147,00;0,79
747;1;Инвест-Экобанк;1956;Санкт-Петербург и обл.;893 143,00;932 951,00;-39 808,00;-4,27
748;-2;Спецстройбанк;236;Москва и обл.;891 550,00;940 783,00;-49 233,00;-5,23
749;1;Арсенал;3000;Москва и обл.;890 288,00;921 640,00;-31 352,00;-3,40
750;69;Евросиб Банк;594;Псковская обл.;886 838,00;566 883,00;319 955,00;56,44
751;-26;Первоуральскбанк;965;Свердловская обл.;882 221,00;1 046 030,00;-163 809,00;-15,66
752;7;Ипозембанк;3026;Самарская обл.;876 468,00;865 304,00;11 164,00;1,29
753;9;Русский Банк Сбережений;779;Ставропольский край;862 804,00;839 265,00;23 539,00;2,80
754;-10;Вакобанк;1291;Псковская обл.;856 945,00;944 936,00;-87 991,00;-9,31
755;2;Платежный Сервисный Банк;1943;Башкортостан;852 399,00;883 440,00;-31 041,00;-3,51
756;69;Промсвязьинвест;2761;Дагестан;850 785,00;532 094,00;318 691,00;59,89
757;1;Кредитбанк;1035;Калмыкия;849 857,00;873 732,00;-23 875,00;-2,73
758;14;МТИ Банк;1052;Москва и обл.;847 756,00;782 850,00;64 906,00;8,29
759;1;Акция;927;Ивановская обл.;844 984,00;857 014,00;-12 030,00;-1,40
760;17;НСТ-Банк;1738;Оренбургская обл.;839 927,00;753 339,00;86 588,00;11,49
761;-5;Космос;2245;Москва и обл.;832 087,00;890 398,00;-58 311,00;-6,55
762;54;Ауэрбанк;3105;Москва и обл.;827 930,00;577 626,00;250 304,00;43,33
763;12;Кубаньторгбанк;478;Краснодарский край;820 439,00;772 122,00;48 317,00;6,26
764;1;Классик Эконом Банк;3298;Северная Осетия — Алания;810 557,00;826 819,00;-16 262,00;-1,97
765;-20;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;802 222,00;943 538,00;-141 316,00;-14,98
766;5;Межрегионбанк;1059;Москва и обл.;797 232,00;790 487,00;6 745,00;0,85
767;2;Прохладный;874;Кабардино-Балкария;793 582,00;795 272,00;-1 690,00;-0,21
768;-4;Региональный Банк Сбережений;3367;Москва и обл.;785 229,00;830 012,00;-44 783,00;-5,40
769;-6;Жилстройбанк;2769;Москва и обл.;768 356,00;838 776,00;-70 420,00;-8,40
770;-38;РусьРегионБанк;685;Москва и обл.;766 072,00;988 005,00;-221 933,00;-22,46
771;19;Ресурс-Траст;3122;Москва и обл.;762 248,00;671 987,00;90 261,00;13,43
772;1;ЮМК Банк;3495;Краснодарский край;755 592,00;780 978,00;-25 386,00;-3,25
773;-6;Славянбанк;804;Новгородская обл.;751 825,00;807 120,00;-55 295,00;-6,85
774;5;СМБ-Банк;3504;Санкт-Петербург и обл.;750 443,00;726 702,00;23 741,00;3,27
775;1;Анелик РУ;3443;Москва и обл.;740 970,00;768 078,00;-27 108,00;-3,53
776;20;Геобанк;2027;Москва и обл.;731 966,00;651 058,00;80 908,00;12,43
777;32;Тальменка-Банк;826;Алтайский край;729 450,00;607 795,00;121 655,00;20,02
778;20;1Банк;2896;Северная Осетия — Алания;727 699,00;649 321,00;78 378,00;12,07
779;-1;Прокоммерцбанк;2996;Москва и обл.;725 802,00;743 202,00;-17 400,00;-2,34
780;0;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;722 563,00;723 420,00;-857,00;-0,12
781;14;Региональный Корпоративный Банк;1134;Москва и обл.;710 738,00;653 749,00;56 989,00;8,72
782;1;Трастовый Республиканский Банк;3404;Москва и обл.;709 558,00;707 745,00;1 813,00;0,26
783;18;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;704 398,00;636 208,00;68 190,00;10,72
784;26;Банк ВВБ;1093;Ярославская обл.;700 377,00;605 760,00;94 617,00;15,62
785;12;Аделантбанк;1835;Москва и обл.;699 372,00;650 916,00;48 456,00;7,44
786;20;Русский Финансовый Альянс;2035;Москва и обл.;685 658,00;622 351,00;63 307,00;10,17
787;16;Вятич;2796;Рязанская обл.;681 331,00;629 868,00;51 463,00;8,17
788;1;Банк Развития Бизнеса;1910;Кемеровская обл.;678 773,00;677 156,00;1 617,00;0,24
789;-21;Адам Интернэшнл;2232;Дагестан;669 505,00;802 146,00;-132 641,00;-16,54
790;4;Майский;1673;Кабардино-Балкария;666 137,00;654 463,00;11 674,00;1,78
791;42;Невастройинвест;1926;Санкт-Петербург и обл.;663 914,00;504 148,00;159 766,00;31,69
792;26;Алданзолотобанк;854;Саха (Якутия);660 435,00;576 571,00;83 864,00;14,55
793;-11;Центр Межбанковских Расчетов;3400;Москва и обл.;659 898,00;713 062,00;-53 164,00;-7,46
794;10;Объединенный Национальный Банк;2074;Нижегородская обл.;656 539,00;626 175,00;30 364,00;4,85
795;-10;Балаково-Банк;444;Саратовская обл.;650 546,00;698 938,00;-48 392,00;-6,92
796;-5;Кредитимпэкс Банк;2037;Москва и обл.;649 949,00;669 586,00;-19 637,00;-2,93
