Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Октябрь, 2011, тыс. рублей;Сентябрь, 2011, тыс. рублей;Изменение, тыс. рублей;Изменение, %
805;16;РусьРегионБанк;685;Москва и обл.;587 970,00;519 468,00;68 502,00;13,19
806;5;Банк ВВБ;1093;Ярославская обл.;586 700,00;560 229,00;26 471,00;4,73
807;2;Геобанк;2027;Москва и обл.;586 474,00;567 324,00;19 150,00;3,38
808;-28;Прохладный;874;Кабардино-Балкария;582 766,00;644 324,00;-61 558,00;-9,55
809;-5;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;581 525,00;583 404,00;-1 879,00;-0,32
810;3;Алданзолотобанк;854;Саха (Якутия);579 819,00;552 688,00;27 131,00;4,91
811;20;Москва;1661;Москва и обл.;578 531,00;487 498,00;91 033,00;18,67
812;46;Трастовый Банк;2780;Дагестан;575 714,00;416 163,00;159 551,00;38,34
813;-10;Кубаньторгбанк;478;Краснодарский край;574 571,00;585 974,00;-11 403,00;-1,95
814;10;Рапида;3371;Москва и обл.;571 740,00;506 794,00;64 946,00;12,82
815;-15;Газтрансбанк;665;Адыгея;568 397,00;596 680,00;-28 283,00;-4,74
816;-10;Акцент;696;Оренбургская обл.;568 136,00;574 318,00;-6 182,00;-1,08
817;37;Анджибанк;570;Дагестан;564 842,00;422 671,00;142 171,00;33,64
818;-103;Ноябрьскнефтекомбанк;2274;Тюменская обл.;564 839,00;988 126,00;-423 287,00;-42,84
819;21;Айви Банк;2055;Москва и обл.;555 865,00;461 101,00;94 764,00;20,55
820;-13;Старый Кремль;2657;Москва и обл.;555 309,00;572 767,00;-17 458,00;-3,05
821;5;Северная Клиринговая Палата;3317;Архангельская обл.;542 755,00;494 708,00;48 047,00;9,71
822;-3;Телекоммерц Банк;3380;Тульская обл.;533 726,00;521 009,00;12 717,00;2,44
823;7;Ростфинанс;481;Ростовская обл.;529 091,00;488 209,00;40 882,00;8,37
824;28;Платежи и Расчеты;3324;Самарская обл.;528 636,00;424 922,00;103 714,00;24,41
825;31;Линк-Банк;2699;Москва и обл.;526 964,00;418 341,00;108 623,00;25,97
826;20;Далта-Банк;142;Приморский край;525 979,00;447 076,00;78 903,00;17,65
827;-7;Акция;927;Ивановская обл.;520 043,00;519 724,00;319,00;0,06
828;-13;НСТ-Банк;1738;Оренбургская обл.;518 579,00;535 661,00;-17 082,00;-3,19
829;-7;Тревел Банк;531;Москва и обл.;517 522,00;513 124,00;4 398,00;0,86
830;6;Дагестан;543;Дагестан;512 183,00;475 028,00;37 155,00;7,82
831;13;Ауэрбанк;3105;Москва и обл.;510 345,00;455 033,00;55 312,00;12,16
832;2;Конгресс-Банк;2330;Москва и обл.;505 272,00;480 085,00;25 187,00;5,25
833;-8;Плато-Банк;2071;Свердловская обл.;501 460,00;501 919,00;-459,00;-0,09
834;-52;Сунжа;2023;Ингушетия;501 451,00;639 792,00;-138 341,00;-21,62
835;-66;Прокоммерцбанк;2996;Москва и обл.;500 509,00;723 621,00;-223 112,00;-30,83
836;14;Промсвязьинвест;2761;Дагестан;492 287,00;437 769,00;54 518,00;12,45
837;11;ИР-Кредит;1724;Москва и обл.;491 261,00;441 029,00;50 232,00;11,39
838;-9;Вятич;2796;Рязанская обл.;483 784,00;491 913,00;-8 129,00;-1,65
839;-16;Элекснет;3314;Москва и обл.;482 814,00;511 072,00;-28 258,00;-5,53
840;-8;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;480 687,00;485 724,00;-5 037,00;-1,04
841;-3;Надежность;2425;Курганская обл.;479 398,00;466 081,00;13 317,00;2,86
842;-5;Евросиб Банк;594;Псковская обл.;477 811,00;468 405,00;9 406,00;2,01
843;-25;Стар Альянс;3433;Москва и обл.;477 518,00;521 945,00;-44 427,00;-8,51
844;57;Народный Земельно-Промышленный Банк;2873;Алтайский край;476 161,00;313 976,00;162 185,00;51,66
845;20;Ипозембанк;3026;Самарская обл.;473 666,00;398 267,00;75 399,00;18,93
846;3;Индустриальный Сберегательный Банк;3175;Москва и обл.;473 482,00;439 811,00;33 671,00;7,66
847;-8;Природа;3399;Москва и обл.;468 938,00;464 085,00;4 853,00;1,05
848;-6;Таурус Банк;655;Челябинская обл.;468 680,00;459 803,00;8 877,00;1,93
849;13;Дружба;990;Тюменская обл.;467 310,00;402 638,00;64 672,00;16,06
850;50;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;459 751,00;318 653,00;141 098,00;44,28
851;-6;Миръ;3089;Москва и обл.;454 367,00;448 858,00;5 509,00;1,23
852;-5;НКБ;2942;Калмыкия;454 283,00;442 198,00;12 085,00;2,73
853;-2;Принтбанк;546;Москва и обл.;449 907,00;428 445,00;21 462,00;5,01
854;-38;Анталбанк;3115;Москва и обл.;447 359,00;531 217,00;-83 858,00;-15,79
855;6;Объединенный Национальный Банк;2074;Москва и обл.;437 310,00;409 175,00;28 135,00;6,88
856;-21;Удмуртинвестстройбанк;2447;Удмуртия;437 224,00;477 665,00;-40 441,00;-8,47
857;11;РИТЦ Банк;2677;Москва и обл.;435 467,00;390 125,00;45 342,00;11,62
858;25;АлтайБизнес-Банк;2388;Алтайский край;433 164,00;344 489,00;88 675,00;25,74
859;13;Банк РСИ;3415;Москва и обл.;432 720,00;375 542,00;57 178,00;15,23
860;13;Азия Банк;3183;Москва и обл.;430 152,00;367 956,00;62 196,00;16,90
861;-8;Внешфинбанк;3173;Дагестан;424 340,00;423 257,00;1 083,00;0,26
862;2;Майский;1673;Кабардино-Балкария;420 933,00;400 273,00;20 660,00;5,16
863;0;Международный Строительный Банк;3484;Москва и обл.;420 332,00;401 958,00;18 374,00;4,57
864;-21;Платежный Сервисный Банк;1943;Башкортостан;415 423,00;455 387,00;-39 964,00;-8,78
865;-6;Гефест;1046;Тверская обл.;411 007,00;414 140,00;-3 133,00;-0,76
866;29;Тальменка-Банк;826;Алтайский край;401 978,00;327 367,00;74 611,00;22,79
867;27;Расчетный Банковский Центр;3487;Москва и обл.;401 452,00;327 457,00;73 995,00;22,60
868;2;Заубер Банк;1614;Карачаево-Черкесия;393 386,00;385 521,00;7 865,00;2,04
869;-3;Кредпромбанк;1165;Ярославская обл.;392 092,00;398 019,00;-5 927,00;-1,49
870;27;Холдинвестбанк;2837;Москва и обл.;387 799,00;322 278,00;65 521,00;20,33
871;6;Энтузиастбанк;3048;Москва и обл.;385 703,00;362 891,00;22 812,00;6,29
872;-39;Рингкомбанк;1909;Ингушетия;385 295,00;483 693,00;-98 398,00;-20,34
873;50;Регнум;3373;Москва и обл.;384 769,00;243 247,00;141 522,00;58,18
874;8;Капиталбанк;2547;Ростовская обл.;379 439,00;345 778,00;33 661,00;9,73
875;-1;Русский Финансовый Альянс;2035;Москва и обл.;378 868,00;367 050,00;11 818,00;3,22
876;2;Соверен Банк;3206;Татарстан;378 754,00;361 993,00;16 761,00;4,63
877;11;Информпрогресс;2166;Москва и обл.;377 344,00;340 926,00;36 418,00;10,68
878;12;Имбанк;2098;Дагестан;374 265,00;335 605,00;38 660,00;11,52
879;13;Эко-Инвест;3116;Москва и обл.;374 157,00;331 286,00;42 871,00;12,94
880;-13;Максимум;466;Ростовская обл.;372 856,00;392 418,00;-19 562,00;-4,98
881;18;Европейский Индустриальный Банк;2503;Москва и обл.;370 323,00;318 665,00;51 658,00;16,21
882;7;Нафтабанк;715;Дагестан;366 058,00;336 983,00;29 075,00;8,63
883;1;Банк Развития Бизнеса;1910;Кемеровская обл.;362 520,00;344 264,00;18 256,00;5,30
884;-24;ЮМК Банк;3495;Краснодарский край;362 339,00;412 563,00;-50 224,00;-12,17
885;-14;Новый Коммерческий Банк;347;Дагестан;361 268,00;378 029,00;-16 761,00;-4,43
886;-29;Народный Инвестиционный Банк;2876;Самарская обл.;358 629,00;417 037,00;-58 408,00;-14,01
887;11;Еврорасчет;3498;Москва и обл.;354 715,00;320 263,00;34 452,00;10,76
888;3;Российская Финансовая Корпорация;3099;Москва и обл.;351 566,00;335 032,00;16 534,00;4,94
889;-14;Кредо Финанс;793;Дагестан;348 703,00;366 795,00;-18 092,00;-4,93
890;-10;КБЦ;914;Тверская обл.;340 968,00;348 803,00;-7 835,00;-2,25
891;5;Вайлдберриз Банк;841;Адыгея;340 747,00;326 018,00;14 729,00;4,52
892;-5;Камский Горизонт;2554;Татарстан;339 329,00;341 194,00;-1 865,00;-0,55
893;23;Еврокапитал-Альянс;2672;Дагестан;337 843,00;268 488,00;69 355,00;25,83
894;-1;Трансинвестбанк;3238;Москва и обл.;335 015,00;328 971,00;6 044,00;1,84
895;17;Лидер;3304;Москва и обл.;331 905,00;277 453,00;54 452,00;19,63
896;-20;Сетевая Расчетная Палата;3332;Татарстан;328 569,00;366 538,00;-37 969,00;-10,36
897;-16;Логос;3233;Москва и обл.;325 523,00;346 210,00;-20 687,00;-5,98
898;-12;ЭнергоБизнес;3485;Москва и обл.;319 643,00;341 763,00;-22 120,00;-6,47
899;-20;Континенталь;3184;Дагестан;318 283,00;352 429,00;-34 146,00;-9,69
900;-15;ТЭСТ;3440;Москва и обл.;310 865,00;342 003,00;-31 138,00;-9,10
901;12;Басманный;2158;Москва и обл.;308 198,00;276 057,00;32 141,00;11,64
902;12;АББ;2937;Москва и обл.;297 095,00;273 300,00;23 795,00;8,71
903;1;АвтоКредитБанк;1973;Татарстан;293 764,00;300 564,00;-6 800,00;-2,26
904;-2;МВС Банк;2407;Дагестан;288 603,00;313 331,00;-24 728,00;-7,89
905;46;Каспий;639;Дагестан;288 594,00;139 907,00;148 687,00;106,28
906;4;Дорис Банк;1679;Москва и обл.;287 508,00;285 200,00;2 308,00;0,81
907;-4;Европейский Стандарт;3200;Кабардино-Балкария;286 923,00;307 181,00;-20 258,00;-6,59
908;3;Терра;3476;Москва и обл.;285 137,00;282 034,00;3 103,00;1,10
909;-2;Региональный Корпоративный Банк;1134;Ивановская обл.;284 685,00;293 337,00;-8 652,00;-2,95
910;-2;Онлайн Банк;2462;Москва и обл.;280 902,00;289 541,00;-8 639,00;-2,98
911;-5;Эно;1988;Дагестан;277 407,00;293 359,00;-15 952,00;-5,44
912;3;Кошелев-Банк;3300;Нижегородская обл.;272 731,00;272 744,00;-13,00;-0,00
913;27;Невастройинвест;1926;Санкт-Петербург и обл.;270 079,00;190 115,00;79 964,00;42,06
914;28;Мигом;3323;Москва и обл.;267 929,00;184 135,00;83 794,00;45,51
915;4;Универсалтраст;3402;Москва и обл.;266 291,00;259 846,00;6 445,00;2,48
916;5;1Банк;2896;Северная Осетия — Алания;257 703,00;248 076,00;9 627,00;3,88
917;1;Народный Банк Тувы;1309;Тыва;254 407,00;266 032,00;-11 625,00;-4,37
918;-1;Альтернатива;3452;Москва и обл.;251 230,00;266 421,00;-15 191,00;-5,70
919;8;Фреско Банк;1415;Ярославская обл.;248 200,00;231 366,00;16 834,00;7,28
920;2;Евроинвест;3383;Москва и обл.;244 590,00;244 539,00;51,00;0,02
921;7;Таганрогбанк;3136;Ростовская обл.;243 364,00;231 209,00;12 155,00;5,26
923;3;Воронеж;654;Воронежская обл.;234 568,00;234 516,00;52,00;0,02
924;5;ГРиС-Банк;1928;Ставропольский край;234 515,00;228 177,00;6 338,00;2,78
925;-16;Континент Финанс;149;Калужская обл.;232 950,00;286 276,00;-53 326,00;-18,63
926;6;Межрегиональный центр микрокредитования;3489;Воронежская обл.;230 379,00;222 464,00;7 915,00;3,56
927;-7;ПрестижКредитБанк;2922;Дагестан;228 366,00;250 490,00;-22 124,00;-8,83
928;5;Интеррасчет;1618;Карачаево-Черкесия;226 297,00;214 546,00;11 751,00;5,48
929;2;Центральная Расчетная Палата;3313;Москва и обл.;222 980,00;223 779,00;-799,00;-0,36
930;7;Европейский Экспресс;3449;Москва и обл.;218 299,00;203 346,00;14 953,00;7,35
931;7;Рента-Банк;3095;Москва и обл.;217 344,00;199 344,00;18 000,00;9,03
932;-2;Межбанковский Расчетный Центр;3325;Приморский край;216 082,00;226 265,00;-10 183,00;-4,50
933;1;Дербент-Кредит;2090;Дагестан;215 508,00;214 317,00;1 191,00;0,56
934;2;Строительно-Коммерческий Банк;3050;Архангельская обл.;214 402,00;203 406,00;10 996,00;5,41
935;8;Дальний Восток;3318;Тульская обл.;205 726,00;181 702,00;24 024,00;13,22
936;9;Лэнд Кредит;1478;Москва и обл.;201 829,00;179 851,00;21 978,00;12,22
937;-13;К2 Банк;2851;Дагестан;201 735,00;239 369,00;-37 634,00;-15,72
938;-3;Инстройбанк;2743;Москва и обл.;201 614,00;207 822,00;-6 208,00;-2,99
939;2;Столичная расчетная палата;3419;Вологодская обл.;187 131,00;187 746,00;-615,00;-0,33
940;-15;КредитАльянс;3472;Вологодская обл.;187 104,00;237 378,00;-50 274,00;-21,18
941;-2;Алжан;2491;Дагестан;183 120,00;190 358,00;-7 238,00;-3,80
942;7;Зеленокумская;1239;Ставропольский край;169 718,00;157 666,00;12 052,00;7,64
943;-38;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;162 838,00;297 825,00;-134 987,00;-45,32
944;0;Тайдон;2085;Кемеровская обл.;157 420,00;181 060,00;-23 640,00;-13,06
945;1;Межрегиональный Банк Реконструкции;2620;Москва и обл.;156 173,00;173 839,00;-17 666,00;-10,16
946;15;Умут;2435;Дагестан;155 390,00;102 790,00;52 600,00;51,17
947;6;Рунэтбанк;2829;Москва и обл.;149 296,00;138 601,00;10 695,00;7,72
948;2;Городской Расчетный Центр;3346;Курганская обл.;147 151,00;154 487,00;-7 336,00;-4,75
949;3;Банк Фридом Финанс;1143;Сахалинская обл.;144 525,00;139 468,00;5 057,00;3,63
950;-2;Межбанковский Кредитный Союз;3242;Москва и обл.;128 748,00;168 177,00;-39 429,00;-23,44
951;4;Бизнесбанк;2862;Дагестан;127 210,00;124 998,00;2 212,00;1,77
952;4;Первый Депозитный Банк;1244;Тверская обл.;126 763,00;124 734,00;2 029,00;1,63
953;1;Красноярский Краевой Расчетный Центр;3483;Красноярский край;115 311,00;126 232,00;-10 921,00;-8,65
954;4;Майма;1037;Республика Алтай;110 321,00;114 359,00;-4 038,00;-3,53
955;5;Финансовые Услуги;3496;Москва и обл.;108 019,00;105 132,00;2 887,00;2,75
956;3;Вест;2605;Москва и обл.;102 875,00;109 024,00;-6 149,00;-5,64
957;0;Уральская Расчетная Палата;3326;Москва и обл.;101 887,00;121 233,00;-19 346,00;-15,96
958;-11;Фидбэк;3502;Воронежская обл.;101 064,00;169 760,00;-68 696,00;-40,47
959;10;Русское Финансовое Общество;3427;Москва и обл.;98 435,00;41 627,00;56 808,00;136,47
960;2;Платежный Клиринговый Дом;3343;Москва и обл.;92 314,00;93 244,00;-930,00;-1,00
961;2;Единая Расчетная Палата;384;Москва и обл.;92 272,00;82 219,00;10 053,00;12,23
962;2;РИБ;2749;Москва и обл.;81 679,00;65 741,00;15 938,00;24,24
963;2;Объединенная Расчетная Палата;3451;Москва и обл.;69 647,00;64 678,00;4 969,00;7,68
964;2;Национальная Расчетная Компания;3386;Москва и обл.;61 830,00;62 691,00;-861,00;-1,37
965;2;Тувакредит;1202;Тыва;46 879,00;52 831,00;-5 952,00;-11,27
966;5;Транзит;2688;Дагестан;37 149,00;38 101,00;-952,00;-2,50
967;1;Первый Земельный Расчетный Центр;3381;Курская обл.;36 630,00;45 191,00;-8 561,00;-18,94
968;2;Сулак;749;Дагестан;32 491,00;40 215,00;-7 724,00;-19,21
969;3;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;30 060,00;29 488,00;572,00;1,94
970;3;Тор Кредит;3497;Москва и обл.;23 750,00;23 776,00;-26,00;-0,11
971;5;Сибирский Расчетный Центр;3308;Новосибирская обл.;22 071,00;14 231,00;7 840,00;55,09
972;2;Инновационный Расчетный Центр;3447;Москва и обл.;20 656,00;23 503,00;-2 847,00;-12,11
973;2;Депозитный Кредитный Дом;3474;Москва и обл.;17 903,00;17 990,00;-87,00;-0,48
975;4;Межрегиональный Клиринговый Центр;3424;Москва и обл.;4 447,00;3 888,00;559,00;14,38
976;2;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;3 979,00;4 039,00;-60,00;-1,49
977;3;Международная Уральская Расчетная Палата;3322;Свердловская обл.;2 280,00;2 275,00;5,00;0,22
978;4;Финансово-Расчетный Центр;3319;Нижегородская обл.;1 358,00;1 110,00;248,00;22,34
979;2;АРБ-Инкасс;3353;Москва и обл.;1 352,00;1 419,00;-67,00;-4,72
