Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июль, 2014, тыс. рублей;Июнь, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
261;-1;Прио-Внешторгбанк;212;Рязанская обл.;10 705 889,00;10 432 316,00;273 573,00;2,62
262;-8;Банк Оренбург;3269;Оренбургская обл.;10 665 573,00;10 720 803,00;-55 230,00;-0,52
263;-4;ОПМ-Банк;2734;Москва и обл.;10 613 841,00;10 541 479,00;72 362,00;0,69
264;-19;Русьуниверсалбанк;3293;Москва и обл.;10 488 129,00;11 182 115,00;-693 986,00;-6,21
265;6;Энергомашбанк;52;Санкт-Петербург и обл.;10 113 023,00;9 862 039,00;250 984,00;2,54
266;4;Международный Акционерный Банк;1987;Москва и обл.;10 061 515,00;9 919 292,00;142 223,00;1,43
267;-1;Киви Банк;2241;Москва и обл.;10 027 698,00;10 086 549,00;-58 851,00;-0,58
268;1;Темпбанк;55;Москва и обл.;9 959 066,00;9 939 574,00;19 492,00;0,20
269;20;Генбанк;2490;Москва и обл.;9 919 529,00;8 181 050,00;1 738 479,00;21,25
270;-6;Нефтяной Альянс;2859;Москва и обл.;9 828 111,00;10 209 070,00;-380 959,00;-3,73
271;3;Ишбанк;2867;Москва и обл.;9 745 823,00;9 766 676,00;-20 853,00;-0,21
272;-7;Компания Розничного Кредитования;3385;Москва и обл.;9 733 991,00;10 153 831,00;-419 840,00;-4,13
273;-6;Татсоцбанк;480;Татарстан;9 717 171,00;10 034 832,00;-317 661,00;-3,17
274;2;НИКО-Банк;702;Оренбургская обл.;9 575 087,00;9 356 266,00;218 821,00;2,34
275;0;Банк Расчетов и Сбережений;2617;Москва и обл.;9 520 714,00;9 532 626,00;-11 912,00;-0,12
276;2;Мир Бизнес Банк;3396;Москва и обл.;9 205 609,00;8 894 229,00;311 380,00;3,50
277;0;КС Банк;1752;Мордовия;9 170 463,00;9 111 072,00;59 391,00;0,65
278;-6;Промсбербанк;1043;Москва и обл.;8 922 396,00;9 770 919,00;-848 523,00;-8,68
279;9;2Т Банк;625;Москва и обл.;8 910 154,00;8 286 996,00;623 158,00;7,52
280;-12;Банк Жилищного Финансирования;3138;Москва и обл.;8 834 203,00;10 024 018,00;-1 189 815,00;-11,87
281;-2;Европейский;1616;Калининградская обл.;8 663 066,00;8 713 785,00;-50 719,00;-0,58
282;0;Нижневолжский Коммерческий Банк;931;Саратовская обл.;8 645 534,00;8 474 654,00;170 880,00;2,02
283;-2;Новосибирский Муниципальный Банк;2786;Новосибирская обл.;8 644 364,00;8 532 858,00;111 506,00;1,31
284;-1;Нефтепромбанк;2156;Москва и обл.;8 583 462,00;8 420 384,00;163 078,00;1,94
285;5;Ставропольпромстройбанк;1288;Ставропольский край;8 414 884,00;8 036 189,00;378 695,00;4,71
286;-1;Бенифит-Банк;3229;Москва и обл.;8 370 619,00;8 354 142,00;16 477,00;0,20
287;-3;Евромет;2902;Москва и обл.;8 364 973,00;8 389 646,00;-24 673,00;-0,29
288;11;Джей энд Ти Банк;3061;Москва и обл.;8 345 076,00;7 762 823,00;582 253,00;7,50
289;-2;РусЮгбанк;2093;Волгоградская обл.;8 323 564,00;8 287 413,00;36 151,00;0,44
290;3;Тихоокеанский Внешторгбанк;1378;Сахалинская обл.;8 201 708,00;7 937 208,00;264 500,00;3,33
291;11;Волга-Кредит;1153;Самарская обл.;8 183 033,00;7 734 960,00;448 073,00;5,79
292;-1;Белгородсоцбанк;760;Белгородская обл.;8 162 467,00;7 968 358,00;194 109,00;2,44
293;-7;Углеметбанк;2997;Челябинская обл.;8 140 659,00;8 328 177,00;-187 518,00;-2,25
294;1;Новопокровский;467;Краснодарский край;8 044 442,00;7 884 535,00;159 907,00;2,03
295;-22;РЕСО Кредит;3450;Москва и обл.;8 041 197,00;9 769 166,00;-1 727 969,00;-17,69
296;-2;Банк на Гончарной (бывш. Япы Креди Банк Москва);2555;Москва и обл.;7 997 919,00;7 918 873,00;79 046,00;1,00
297;-5;Московский Нефтехимический Банк;1411;Москва и обл.;7 941 385,00;7 942 736,00;-1 351,00;-0,02
298;-18;Адмиралтейский;3054;Москва и обл.;7 941 089,00;8 649 189,00;-708 100,00;-8,19
299;-3;Роспромбанк;3204;Москва и обл.;7 896 421,00;7 808 991,00;87 430,00;1,12
300;-3;Рускобанк;138;Санкт-Петербург и обл.;7 850 227,00;7 791 567,00;58 660,00;0,75
301;16;Экспресс-Кредит;210;Москва и обл.;7 813 873,00;7 263 098,00;550 775,00;7,58
302;-2;Промтрансбанк;2638;Башкортостан;7 793 853,00;7 756 686,00;37 167,00;0,48
303;3;Снежинский;1376;Челябинская обл.;7 760 745,00;7 629 776,00;130 969,00;1,72
304;-1;Уралкапиталбанк;2519;Башкортостан;7 743 517,00;7 710 627,00;32 890,00;0,43
305;-4;Агросоюз;1459;Москва и обл.;7 683 925,00;7 740 108,00;-56 183,00;-0,73
306;-2;Кузнецкий Мост;2254;Москва и обл.;7 664 571,00;7 639 099,00;25 472,00;0,33
307;-2;Инбанк;1829;Москва и обл.;7 664 540,00;7 635 672,00;28 868,00;0,38
308;17;Славия;2664;Москва и обл.;7 595 427,00;6 912 462,00;682 965,00;9,88
309;-11;Миллениум Банк;3423;Москва и обл.;7 590 591,00;7 780 575,00;-189 984,00;-2,44
310;2;Датабанк;646;Удмуртия;7 524 111,00;7 428 491,00;95 620,00;1,29
311;-3;Финам Банк;2799;Москва и обл.;7 503 350,00;7 522 809,00;-19 459,00;-0,26
312;3;Банк БКФ;2684;Москва и обл.;7 497 901,00;7 287 726,00;210 175,00;2,88
313;5;Томскпромстройбанк;1720;Томская обл.;7 496 439,00;7 254 605,00;241 834,00;3,33
314;-4;ПИР Банк;2655;Москва и обл.;7 450 916,00;7 452 714,00;-1 798,00;-0,02
315;-6;Северо-Восточный Альянс;2768;Москва и обл.;7 320 872,00;7 457 689,00;-136 817,00;-1,83
316;-9;Еврокоммерц;1777;Москва и обл.;7 305 798,00;7 623 233,00;-317 435,00;-4,16
317;5;УМ-Банк;1441;Свердловская обл.;7 163 252,00;6 944 787,00;218 465,00;3,15
318;-5;Вокбанк;312;Нижегородская обл.;7 148 230,00;7 389 051,00;-240 821,00;-3,26
319;40;Торгово-Строительный Банк;1250;Москва и обл.;7 098 000,00;5 657 462,00;1 440 538,00;25,46
320;-4;Анкор Банк;889;Татарстан;7 083 983,00;7 278 058,00;-194 075,00;-2,67
321;9;Ури Банк;3479;Москва и обл.;6 982 330,00;6 676 323,00;306 007,00;4,58
322;1;Русский Торговый Банк;2842;Москва и обл.;6 953 758,00;6 934 495,00;19 263,00;0,28
323;-3;Альба Альянс;2593;Москва и обл.;6 915 399,00;7 072 992,00;-157 593,00;-2,23
324;0;ФДБ;3071;Москва и обл.;6 905 988,00;6 933 325,00;-27 337,00;-0,39
325;-4;Ренессанс;1939;Москва и обл.;6 901 002,00;6 983 816,00;-82 814,00;-1,19
326;0;Ассоциация;732;Нижегородская обл.;6 899 691,00;6 834 616,00;65 075,00;0,95
327;-8;Славянский Кредит;2960;Москва и обл.;6 870 184,00;7 193 402,00;-323 218,00;-4,49
328;0;Юг-Инвестбанк;2772;Краснодарский край;6 850 301,00;6 822 229,00;28 072,00;0,41
329;-2;Муниципальный Камчатпрофитбанк;2103;Камчатская обл.;6 833 459,00;6 825 315,00;8 144,00;0,12
330;4;Спецсетьстройбанк;3062;Москва и обл.;6 662 918,00;6 585 819,00;77 099,00;1,17
331;-2;Русь;704;Оренбургская обл.;6 657 773,00;6 694 547,00;-36 774,00;-0,55
332;-1;Бинбанк Тверь;777;Тверская обл.;6 635 132,00;6 642 899,00;-7 767,00;-0,12
333;0;Трансстройбанк;2807;Москва и обл.;6 581 483,00;6 587 906,00;-6 423,00;-0,10
334;7;Вега-Банк;3270;Москва и обл.;6 562 605,00;6 168 438,00;394 167,00;6,39
335;-21;Развитие;2729;Карачаево-Черкесия;6 533 833,00;7 341 594,00;-807 761,00;-11,00
336;189;Земкомбанк;574;Ростовская обл.;6 523 443,00;2 412 392,00;4 111 051,00;170,41
337;0;Кузнецкбизнесбанк;1158;Кемеровская обл.;6 509 795,00;6 381 970,00;127 825,00;2,00
338;-6;Банк Инноваций и Развития;2647;Москва и обл.;6 451 001,00;6 598 049,00;-147 048,00;-2,23
339;0;Актив Банк;2529;Мордовия;6 384 457,00;6 273 303,00;111 154,00;1,77
340;4;Банк Казани;708;Татарстан;6 354 040,00;6 045 957,00;308 083,00;5,10
341;-5;Новый Московский Банк;2932;Москва и обл.;6 326 304,00;6 423 653,00;-97 349,00;-1,52
342;-7;Бинбанк Столица;3052;Москва и обл.;6 281 891,00;6 472 498,00;-190 607,00;-2,94
343;-3;Региональный Банк Развития;2782;Башкортостан;6 245 260,00;6 254 753,00;-9 493,00;-0,15
344;2;Северный Народный Банк;2721;Коми;6 198 376,00;5 990 503,00;207 873,00;3,47
345;5;Таатта;1249;Саха (Якутия);6 106 651,00;5 872 801,00;233 850,00;3,98
346;2;Эл Банк;1025;Самарская обл.;6 076 012,00;5 904 247,00;171 765,00;2,91
347;-4;Инвестиционный Союз;637;Москва и обл.;6 026 583,00;6 092 349,00;-65 766,00;-1,08
348;-1;Голдман Сакс Банк;3490;Москва и обл.;5 943 739,00;5 905 503,00;38 236,00;0,65
349;24;Верхневолжский;1084;Ярославская обл.;5 924 176,00;5 169 108,00;755 068,00;14,61
350;4;Банк Торгового Финансирования;1982;Москва и обл.;5 914 128,00;5 783 892,00;130 236,00;2,25
351;-9;РАМ Банк;3480;Москва и обл.;5 879 954,00;6 161 111,00;-281 157,00;-4,56
352;5;Банк на Красных Воротах;2472;Москва и обл.;5 861 963,00;5 758 667,00;103 296,00;1,79
353;9;Экономикс-Банк;2136;Москва и обл.;5 845 477,00;5 602 559,00;242 918,00;4,34
354;-3;Кранбанк;2271;Ивановская обл.;5 835 043,00;5 869 417,00;-34 374,00;-0,59
355;-2;Век;2299;Москва и обл.;5 821 158,00;5 823 452,00;-2 294,00;-0,04
356;-11;Бинбанк Мурманск;1276;Мурманская обл.;5 778 179,00;6 029 564,00;-251 385,00;-4,17
357;3;Невский Банк;1068;Санкт-Петербург и обл.;5 764 431,00;5 642 971,00;121 460,00;2,15
358;-2;Эргобанк;2856;Москва и обл.;5 754 388,00;5 775 952,00;-21 564,00;-0,37
359;6;Юникорбанк;2586;Москва и обл.;5 700 491,00;5 362 958,00;337 533,00;6,29
360;1;Финансовый Стандарт;1053;Москва и обл.;5 694 053,00;5 616 310,00;77 743,00;1,38
361;27;Национальный Залоговый Банк;2944;Москва и обл.;5 660 265,00;4 939 718,00;720 547,00;14,59
362;-4;Автоградбанк;1455;Татарстан;5 655 464,00;5 731 321,00;-75 857,00;-1,32
363;57;Финанс Бизнес Банк;520;Москва и обл.;5 632 244,00;4 271 402,00;1 360 842,00;31,86
364;-15;Международный Банк Развития;2704;Москва и обл.;5 584 145,00;5 883 545,00;-299 400,00;-5,09
365;-2;Северный Кредит;2398;Вологодская обл.;5 577 188,00;5 566 302,00;10 886,00;0,20
366;-14;Объединенный Банк Промышленных Инвестиций;2626;Москва и обл.;5 527 284,00;5 864 669,00;-337 385,00;-5,75
367;0;Чувашкредитпромбанк;1280;Чувашия;5 377 359,00;5 321 417,00;55 942,00;1,05
368;1;Тюменьагропромбанк;917;Тюменская обл.;5 367 472,00;5 315 534,00;51 938,00;0,98
369;-3;Эксперт Банк;2949;Омская обл.;5 349 944,00;5 358 563,00;-8 619,00;-0,16
370;-2;Донкомбанк;492;Ростовская обл.;5 342 619,00;5 317 285,00;25 334,00;0,48
371;12;Милбанк;3256;Москва и обл.;5 323 625,00;4 967 799,00;355 826,00;7,16
372;-17;Объединенная Расчетная Система;3342;Москва и обл.;5 309 365,00;5 782 473,00;-473 108,00;-8,18
373;3;Промэнергобанк;2728;Вологодская обл.;5 231 797,00;5 130 703,00;101 094,00;1,97
374;-10;Камский Коммерческий Банк;438;Татарстан;5 229 797,00;5 464 323,00;-234 526,00;-4,29
375;16;Дагэнергобанк;3286;Дагестан;5 228 188,00;4 868 944,00;359 244,00;7,38
376;-1;Объединенный Кредитный Банк;1118;Владимирская обл.;5 227 315,00;5 145 357,00;81 958,00;1,59
377;5;Сибсоцбанк;2015;Алтайский край;5 180 268,00;5 008 419,00;171 849,00;3,43
378;-7;Проминвестбанк;2433;Москва и обл.;5 176 451,00;5 219 838,00;-43 387,00;-0,83
379;1;Хакасский Муниципальный Банк;1049;Хакасия;5 165 183,00;5 067 322,00;97 861,00;1,93
380;-3;Мосуралбанк;2468;Москва и обл.;5 115 566,00;5 110 318,00;5 248,00;0,10
381;-7;Зенит Сочи;232;Краснодарский край;5 090 792,00;5 146 811,00;-56 019,00;-1,09
382;-10;Нэклис-Банк;1671;Москва и обл.;5 040 739,00;5 206 994,00;-166 255,00;-3,19
383;9;Промрегионбанк;2123;Томская обл.;4 996 179,00;4 861 777,00;134 402,00;2,76
384;14;Стройлесбанк;2995;Тюменская обл.;4 965 869,00;4 679 208,00;286 661,00;6,13
385;-7;Межтрастбанк;2493;Москва и обл.;4 949 376,00;5 093 868,00;-144 492,00;-2,84
386;-1;Международный Коммерческий Банк;2524;Москва и обл.;4 947 989,00;4 959 230,00;-11 241,00;-0,23
387;6;ВостСибтранскомбанк;2731;Иркутская обл.;4 920 896,00;4 835 892,00;85 004,00;1,76
388;15;Банк Развития Технологий;3441;Москва и обл.;4 914 179,00;4 594 860,00;319 319,00;6,95
389;-2;Бинбанк Смоленск;1957;Смоленская обл.;4 875 255,00;4 949 658,00;-74 403,00;-1,50
390;5;Банк Заречье;817;Татарстан;4 875 125,00;4 789 739,00;85 386,00;1,78
391;-12;Банкхаус Эрбе;1717;Москва и обл.;4 872 836,00;5 080 447,00;-207 611,00;-4,09
392;14;Синко-Банк;2838;Москва и обл.;4 769 825,00;4 506 072,00;263 753,00;5,85
393;-4;МАК-Банк;1088;Москва и обл.;4 768 203,00;4 938 099,00;-169 896,00;-3,44
394;0;Банк ИТБ;3128;Москва и обл.;4 767 988,00;4 810 862,00;-42 874,00;-0,89
395;15;Газстройбанк;2919;Москва и обл.;4 740 150,00;4 417 173,00;322 977,00;7,31
396;-15;Экси-Банк;2530;Санкт-Петербург и обл.;4 730 833,00;5 015 091,00;-284 258,00;-5,67
397;-11;Межрегиональный Почтовый Банк;3171;Москва и обл.;4 695 898,00;4 957 228,00;-261 330,00;-5,27
398;-8;Москва-Сити;3247;Москва и обл.;4 669 848,00;4 931 073,00;-261 225,00;-5,30
399;-3;Зернобанк;2337;Алтайский край;4 664 394,00;4 735 689,00;-71 295,00;-1,51
400;8;Риабанк;3434;Москва и обл.;4 632 483,00;4 450 218,00;182 265,00;4,10
401;-1;Енисейский Объединенный Банк;2645;Красноярский край;4 630 586,00;4 653 447,00;-22 861,00;-0,49
402;0;Межрегиональный промышленно-строительный банк;752;Мордовия;4 595 297,00;4 615 094,00;-19 797,00;-0,43
403;14;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;4 570 312,00;4 326 426,00;243 886,00;5,64
404;-3;Союзный;3236;Москва и обл.;4 551 574,00;4 652 037,00;-100 463,00;-2,16
405;2;Идея Банк;430;Краснодарский край;4 528 035,00;4 468 011,00;60 024,00;1,34
406;6;Банк Кремлевский;2905;Москва и обл.;4 519 422,00;4 378 002,00;141 420,00;3,23
407;-3;Новобанк;1352;Новгородская обл.;4 496 515,00;4 590 370,00;-93 855,00;-2,04
408;1;Русский Трастовый Банк;1139;Москва и обл.;4 480 859,00;4 422 660,00;58 199,00;1,32
409;18;Современный Коммерческий Инновационный Банк;3329;Москва и обл.;4 433 261,00;4 126 347,00;306 914,00;7,44
410;-5;Платина;2347;Москва и обл.;4 426 826,00;4 589 833,00;-163 007,00;-3,55
411;0;Оргбанк;3312;Москва и обл.;4 424 786,00;4 394 270,00;30 516,00;0,69
412;1;Кроссинвестбанк;2849;Москва и обл.;4 423 699,00;4 350 750,00;72 949,00;1,68
413;-43;Руссобанк;2313;Москва и обл.;4 359 398,00;5 286 298,00;-926 900,00;-17,53
414;10;Банк Оранжевый;1659;Санкт-Петербург и обл.;4 358 397,00;4 221 713,00;136 684,00;3,24
415;3;Консервативный Коммерческий Банк;1087;Астраханская обл.;4 347 127,00;4 325 440,00;21 687,00;0,50
416;5;Реалист Банк;1067;Иркутская обл.;4 329 934,00;4 259 903,00;70 031,00;1,64
417;-20;Сибнефтебанк;385;Тюменская обл.;4 319 909,00;4 700 110,00;-380 201,00;-8,09
418;17;Конфидэнс Банк;970;Костромская обл.;4 311 984,00;3 947 960,00;364 024,00;9,22
419;11;Торговый Городской Банк;3180;Тверская обл.;4 261 618,00;4 049 577,00;212 041,00;5,24
420;-36;Ю Би Эс Банк;3463;Москва и обл.;4 250 135,00;4 966 928,00;-716 793,00;-14,43
421;-2;Кузнецкий;609;Пензенская обл.;4 229 332,00;4 321 034,00;-91 702,00;-2,12
422;0;Московский Коммерческий Банк;3172;Москва и обл.;4 194 935,00;4 239 537,00;-44 602,00;-1,05
423;-8;Лесбанк;1598;Москва и обл.;4 183 418,00;4 336 133,00;-152 715,00;-3,52
424;2;Сити Инвест Банк;3194;Санкт-Петербург и обл.;4 182 149,00;4 154 955,00;27 194,00;0,65
425;-11;Бланк Банк;2368;Москва и обл.;4 173 482,00;4 341 694,00;-168 212,00;-3,87
426;-1;Профит Банк;3234;Москва и обл.;4 168 972,00;4 198 914,00;-29 942,00;-0,71
427;1;Банк Экономический Союз;2798;Москва и обл.;4 134 078,00;4 114 274,00;19 804,00;0,48
428;1;ИТ Банк;2609;Омская обл.;4 068 970,00;4 105 821,00;-36 851,00;-0,90
429;5;Нейва;1293;Свердловская обл.;4 018 053,00;3 962 774,00;55 279,00;1,39
430;1;Роял Кредит Банк;783;Хабаровский край;4 012 116,00;4 027 002,00;-14 886,00;-0,37
431;1;Ермак;1809;Тюменская обл.;4 008 640,00;3 999 682,00;8 958,00;0,22
432;-9;Банк Раунд;2506;Москва и обл.;3 998 636,00;4 231 584,00;-232 948,00;-5,50
433;3;Земский Банк;2900;Самарская обл.;3 947 313,00;3 899 289,00;48 024,00;1,23
434;6;Народный Доверительный Банк;2374;Москва и обл.;3 927 219,00;3 772 725,00;154 494,00;4,10
435;4;Промсельхозбанк;538;Москва и обл.;3 909 709,00;3 790 472,00;119 237,00;3,15
436;-20;Горбанк;2982;Санкт-Петербург и обл.;3 894 565,00;4 327 321,00;-432 756,00;-10,00
437;6;Леноблбанк;1003;Санкт-Петербург и обл.;3 870 482,00;3 764 846,00;105 636,00;2,81
438;7;Форус Банк;3457;Нижегородская обл.;3 850 823,00;3 714 100,00;136 723,00;3,68
439;3;Церих;3278;Орловская обл.;3 814 799,00;3 767 682,00;47 117,00;1,25
440;-41;Азия-Инвест Банк;3303;Москва и обл.;3 775 867,00;4 666 939,00;-891 072,00;-19,09
441;3;Еврокредит;2957;Москва и обл.;3 763 123,00;3 718 410,00;44 713,00;1,20
442;-1;Бест Эффортс Банк;435;Москва и обл.;3 722 965,00;3 770 137,00;-47 172,00;-1,25
443;-6;Мастер-Капитал;3011;Москва и обл.;3 719 026,00;3 855 914,00;-136 888,00;-3,55
444;2;Финансово-Промышленный Капитал;3295;Москва и обл.;3 708 636,00;3 697 909,00;10 727,00;0,29
445;15;Владпромбанк;870;Владимирская обл.;3 670 843,00;3 394 925,00;275 918,00;8,13
446;8;Витабанк;356;Санкт-Петербург и обл.;3 643 273,00;3 454 846,00;188 427,00;5,45
447;0;Коммерческий Индо Банк;3446;Москва и обл.;3 634 326,00;3 648 527,00;-14 201,00;-0,39
448;7;Ваш Личный Банк;1222;Иркутская обл.;3 606 225,00;3 449 259,00;156 966,00;4,55
449;1;Мираф-Банк;2244;Омская обл.;3 590 539,00;3 507 230,00;83 309,00;2,38
450;-2;Воронеж;654;Воронежская обл.;3 586 259,00;3 617 370,00;-31 111,00;-0,86
451;12;Венец;524;Ульяновская обл.;3 505 124,00;3 281 686,00;223 438,00;6,81
452;-1;Профессионал Банк;3296;Москва и обл.;3 437 314,00;3 505 585,00;-68 271,00;-1,95
453;-1;Крыловский;456;Краснодарский край;3 426 165,00;3 477 579,00;-51 414,00;-1,48
454;4;РБА;3413;Москва и обл.;3 408 464,00;3 415 422,00;-6 958,00;-0,20
455;4;Алтайкапиталбанк;2659;Алтайский край;3 395 576,00;3 397 055,00;-1 479,00;-0,04
456;12;Живаго Банк;2065;Рязанская обл.;3 382 598,00;3 163 450,00;219 148,00;6,93
457;17;Кошелев-Банк;3300;Самарская обл.;3 364 592,00;3 063 918,00;300 674,00;9,81
458;-9;Новое Время;3492;Москва и обл.;3 364 349,00;3 515 642,00;-151 293,00;-4,30
459;5;Витязь;2890;Москва и обл.;3 356 669,00;3 276 629,00;80 040,00;2,44
460;5;Интеркредит;3047;Москва и обл.;3 355 411,00;3 241 076,00;114 335,00;3,53
461;-4;Профессионал Банк;2471;Москва и обл.;3 354 222,00;3 420 715,00;-66 493,00;-1,94
462;0;Океан Банк;1697;Москва и обл.;3 317 946,00;3 320 534,00;-2 588,00;-0,08
463;3;Камчаткомагропромбанк;545;Камчатская обл.;3 286 205,00;3 232 022,00;54 183,00;1,68
464;12;Газтрансбанк;665;Адыгея;3 239 440,00;3 028 504,00;210 936,00;6,97
465;-12;МС Банк Рус;2789;Москва и обл.;3 232 641,00;3 467 923,00;-235 282,00;-6,78
466;54;Банк РМП;2574;Москва и обл.;3 230 113,00;2 475 608,00;754 505,00;30,48
467;0;Тамбовкредитпромбанк;1312;Тамбовская обл.;3 222 280,00;3 225 232,00;-2 952,00;-0,09
468;2;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;3 212 082,00;3 127 986,00;84 096,00;2,69
469;0;Уссури;596;Хабаровский край;3 172 076,00;3 151 550,00;20 526,00;0,65
470;-9;Элита;1399;Калужская обл.;3 124 446,00;3 390 992,00;-266 546,00;-7,86
471;1;Агророс;2860;Саратовская обл.;3 121 172,00;3 091 871,00;29 301,00;0,95
472;3;Вологжанин;1896;Вологодская обл.;3 094 391,00;3 057 312,00;37 079,00;1,21
473;4;Гагаринский;606;Москва и обл.;3 083 895,00;3 025 921,00;57 974,00;1,92
474;-3;НБК-Банк;3283;Москва и обл.;3 078 079,00;3 113 537,00;-35 458,00;-1,14
475;10;Долинск;857;Сахалинская обл.;3 069 259,00;2 904 712,00;164 547,00;5,66
476;6;Аксонбанк;680;Костромская обл.;3 061 792,00;2 923 421,00;138 371,00;4,73
477;-39;Итуруп;2390;Сахалинская обл.;3 054 422,00;3 837 272,00;-782 850,00;-20,40
478;30;Таурус Банк;655;Челябинская обл.;3 044 934,00;2 557 542,00;487 392,00;19,06
479;163;Еврокапитал-Альянс;3459;Ярославская обл.;3 043 948,00;1 421 797,00;1 622 151,00;114,09
480;-24;Интерактивный Банк;3378;Москва и обл.;2 956 235,00;3 436 646,00;-480 411,00;-13,98
481;-1;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 952 355,00;2 996 224,00;-43 869,00;-1,46
482;-4;Уралпромбанк;2964;Челябинская обл.;2 948 358,00;3 008 063,00;-59 705,00;-1,98
483;-10;РТС-Банк;3401;Самарская обл.;2 936 926,00;3 085 223,00;-148 297,00;-4,81
484;2;Преодоление;2649;Москва и обл.;2 932 539,00;2 874 828,00;57 711,00;2,01
485;6;Енисей;474;Красноярский край;2 925 137,00;2 830 168,00;94 969,00;3,36
486;-3;НОКССбанк;3202;Волгоградская обл.;2 917 507,00;2 914 472,00;3 035,00;0,10
487;-6;Приоритет;3135;Самарская обл.;2 894 961,00;2 963 408,00;-68 447,00;-2,31
488;1;Костромаселькомбанк;1115;Костромская обл.;2 893 151,00;2 853 762,00;39 389,00;1,38
489;11;Айви Банк;2055;Москва и обл.;2 885 256,00;2 676 991,00;208 265,00;7,78
490;3;ИСБ;3010;Москва и обл.;2 874 801,00;2 761 528,00;113 273,00;4,10
491;-3;Донинвест;1617;Ростовская обл.;2 869 123,00;2 858 558,00;10 565,00;0,37
492;-2;Гринфилдбанк;2711;Москва и обл.;2 863 815,00;2 840 230,00;23 585,00;0,83
493;12;Крокус-Банк;2682;Москва и обл.;2 853 274,00;2 638 511,00;214 763,00;8,14
494;-15;Индустриальный Сберегательный Банк;3175;Москва и обл.;2 830 143,00;3 006 423,00;-176 280,00;-5,86
495;-11;Евроальянс;1781;Ивановская обл.;2 828 801,00;2 913 470,00;-84 669,00;-2,91
496;-4;Финтрастбанк;3104;Москва и обл.;2 816 429,00;2 782 210,00;34 219,00;1,23
497;15;Столичный Кредит;2853;Москва и обл.;2 810 767,00;2 541 034,00;269 733,00;10,62
498;52;Система;2846;Москва и обл.;2 810 163,00;2 126 445,00;683 718,00;32,15
499;-12;Лайтбанк;3177;Москва и обл.;2 799 141,00;2 859 158,00;-60 017,00;-2,10
500;2;Российская Финансовая Корпорация;3099;Москва и обл.;2 769 295,00;2 662 934,00;106 361,00;3,99
501;-6;МФБанк;3163;Москва и обл.;2 761 349,00;2 751 990,00;9 359,00;0,34
502;-6;Универсальный Кредит;2903;Москва и обл.;2 747 344,00;2 740 710,00;6 634,00;0,24
503;-2;Ринвестбанк;3262;Рязанская обл.;2 743 080,00;2 669 962,00;73 118,00;2,74
504;-6;Бинбанк Сургут;1701;Тюменская обл.;2 723 530,00;2 690 122,00;33 408,00;1,24
505;-6;Кубанский Универсальный Банк;2898;Краснодарский край;2 708 830,00;2 687 955,00;20 875,00;0,78
506;-12;Капитал;575;Москва и обл.;2 681 826,00;2 759 119,00;-77 293,00;-2,80
507;14;Апабанк;2404;Москва и обл.;2 663 128,00;2 473 835,00;189 293,00;7,65
508;2;Мегаполис;3265;Чувашия;2 621 580,00;2 554 776,00;66 804,00;2,61
509;7;Тульский Промышленник;2382;Тульская обл.;2 601 975,00;2 513 537,00;88 438,00;3,52
510;-1;Констанс-Банк;2228;Санкт-Петербург и обл.;2 600 391,00;2 556 279,00;44 112,00;1,73
511;-4;Росбизнесбанк;1405;Москва и обл.;2 575 018,00;2 582 429,00;-7 411,00;-0,29
512;7;Татагропромбанк;728;Татарстан;2 546 920,00;2 484 577,00;62 343,00;2,51
513;13;Богородский Муниципальный Банк;2992;Москва и обл.;2 544 246,00;2 406 690,00;137 556,00;5,72
514;0;Братский АНКБ;1144;Иркутская обл.;2 524 556,00;2 529 840,00;-5 284,00;-0,21
515;13;Выборг-Банк;720;Санкт-Петербург и обл.;2 511 150,00;2 377 387,00;133 763,00;5,63
516;7;Сибэс;208;Омская обл.;2 506 485,00;2 451 823,00;54 662,00;2,23
517;-4;Русский Национальный Банк;469;Ростовская обл.;2 496 448,00;2 531 283,00;-34 835,00;-1,38
518;21;Мурманский Расчетный Центр;3341;Мурманская обл.;2 482 609,00;2 232 358,00;250 251,00;11,21
519;8;РСКБ;2050;Москва и обл.;2 473 315,00;2 384 580,00;88 735,00;3,72
520;-3;Юнистрим;3467;Москва и обл.;2 466 977,00;2 493 495,00;-26 518,00;-1,06
521;-3;Крона-Банк;2499;Иркутская обл.;2 464 774,00;2 489 047,00;-24 273,00;-0,98
522;-19;Национальный Корпоративный Банк;3422;Москва и обл.;2 460 978,00;2 645 516,00;-184 538,00;-6,98
523;11;Богородский;1277;Нижегородская обл.;2 436 765,00;2 280 238,00;156 527,00;6,86
524;-27;Первый Инвестиционный Банк;604;Москва и обл.;2 425 698,00;2 713 599,00;-287 901,00;-10,61
525;-14;Радиотехбанк;1166;Нижегородская обл.;2 414 343,00;2 549 726,00;-135 383,00;-5,31
526;3;Иваново;1763;Ивановская обл.;2 397 835,00;2 376 713,00;21 122,00;0,89
