Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Март, 2010, тыс. рублей;Февраль, 2010, тыс. рублей;Изменение, тыс. рублей;Изменение, %
528;2;Объединенный Банк Развития;3345;Москва и обл.;1 669 159,00;1 638 813,00;30 346,00;1,85
529;-1;Уральский Трастовый Банк;2523;Удмуртия;1 668 158,00;1 669 458,00;-1 300,00;-0,08
530;-16;Эксперт Банк;2949;Омская обл.;1 634 220,00;1 778 787,00;-144 567,00;-8,13
531;-32;Констанс-Банк;2228;Санкт-Петербург и обл.;1 624 306,00;1 909 075,00;-284 769,00;-14,92
532;25;Торгово-Строительный Банк;1250;Москва и обл.;1 606 064,00;1 489 615,00;116 449,00;7,82
533;6;Выборг-Банк;720;Санкт-Петербург и обл.;1 603 091,00;1 590 360,00;12 731,00;0,80
534;-14;Стелла-Банк;2948;Ростовская обл.;1 592 086,00;1 715 749,00;-123 663,00;-7,21
535;10;Регион;233;Ярославская обл.;1 586 773,00;1 549 256,00;37 517,00;2,42
536;14;Донхлеббанк;2285;Ростовская обл.;1 583 052,00;1 526 352,00;56 700,00;3,71
537;-5;Уралфинанс;1370;Свердловская обл.;1 577 664,00;1 633 025,00;-55 361,00;-3,39
538;16;Кузнецкий;609;Пензенская обл.;1 577 037,00;1 511 608,00;65 429,00;4,33
539;2;Татагропромбанк;728;Татарстан;1 576 381,00;1 569 804,00;6 577,00;0,42
540;-28;Россита-Банк;3257;Москва и обл.;1 575 710,00;1 805 973,00;-230 263,00;-12,75
541;14;Сервис Резерв;2034;Москва и обл.;1 568 757,00;1 508 294,00;60 463,00;4,01
542;2;Костромаселькомбанк;1115;Костромская обл.;1 555 915,00;1 551 696,00;4 219,00;0,27
543;-21;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 553 083,00;1 696 775,00;-143 692,00;-8,47
544;4;Форус Банк;3457;Нижегородская обл.;1 532 052,00;1 540 008,00;-7 956,00;-0,52
545;-16;Тихоокеанский Внешторгбанк;1378;Сахалинская обл.;1 524 033,00;1 647 631,00;-123 598,00;-7,50
546;-3;Зенит Сочи;232;Краснодарский край;1 523 424,00;1 561 795,00;-38 371,00;-2,46
547;5;Тандем;1951;Москва и обл.;1 519 324,00;1 516 672,00;2 652,00;0,17
548;-17;Синко-Банк;2838;Москва и обл.;1 497 734,00;1 635 301,00;-137 567,00;-8,41
549;-11;Банк Пермь;875;Пермская обл.;1 497 130,00;1 592 956,00;-95 826,00;-6,02
550;-29;Новый Символ;370;Москва и обл.;1 478 303,00;1 700 196,00;-221 893,00;-13,05
551;10;Яринтербанк;2564;Ярославская обл.;1 455 695,00;1 444 298,00;11 397,00;0,79
552;13;Братский АНКБ;1144;Иркутская обл.;1 447 816,00;1 418 148,00;29 668,00;2,09
553;27;Аксонбанк;680;Костромская обл.;1 443 829,00;1 339 914,00;103 915,00;7,76
554;9;Саратов;330;Саратовская обл.;1 441 288,00;1 439 085,00;2 203,00;0,15
555;-8;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 439 290,00;1 542 049,00;-102 759,00;-6,66
556;14;Владпромбанк;870;Владимирская обл.;1 438 340,00;1 374 538,00;63 802,00;4,64
557;2;ФорБанк;2063;Алтайский край;1 428 957,00;1 469 169,00;-40 212,00;-2,74
558;-66;Радиотехбанк;1166;Нижегородская обл.;1 418 217,00;2 005 953,00;-587 736,00;-29,30
559;-10;Милбанк;3256;Москва и обл.;1 416 426,00;1 536 473,00;-120 047,00;-7,81
560;0;Спецсетьстройбанк;3062;Москва и обл.;1 389 466,00;1 456 236,00;-66 770,00;-4,59
561;-25;Банк Город;2644;Коми;1 386 983,00;1 597 199,00;-210 216,00;-13,16
562;11;Еврокоммерц;1777;Москва и обл.;1 386 678,00;1 357 623,00;29 055,00;2,14
563;-10;Современные Стандарты Бизнеса;3397;Москва и обл.;1 382 674,00;1 512 766,00;-130 092,00;-8,60
564;2;Нерюнгрибанк;825;Саха (Якутия);1 381 424,00;1 411 820,00;-30 396,00;-2,15
565;9;Газнефтьбанк;3223;Саратовская обл.;1 380 293,00;1 357 461,00;22 832,00;1,68
566;3;Викинг;2;Санкт-Петербург и обл.;1 378 722,00;1 377 013,00;1 709,00;0,12
567;63;Новокиб;1747;Кемеровская обл.;1 373 863,00;1 086 463,00;287 400,00;26,45
568;-33;Профессионал Банк;2471;Москва и обл.;1 369 691,00;1 612 166,00;-242 475,00;-15,04
569;-36;Мультибанк;2235;Москва и обл.;1 366 513,00;1 632 053,00;-265 540,00;-16,27
570;-3;Кубанский Универсальный Банк;2898;Краснодарский край;1 360 053,00;1 404 510,00;-44 457,00;-3,17
571;-3;Соколовский;2830;Москва и обл.;1 358 169,00;1 399 239,00;-41 070,00;-2,94
572;16;РЕСО Кредит;3450;Москва и обл.;1 355 202,00;1 289 498,00;65 704,00;5,10
573;-22;Клиентский;2324;Москва и обл.;1 342 350,00;1 521 792,00;-179 442,00;-11,79
574;13;Далетбанк;3049;Москва и обл.;1 328 020,00;1 294 575,00;33 445,00;2,58
575;7;Венец;524;Ульяновская обл.;1 327 672,00;1 331 951,00;-4 279,00;-0,32
576;7;КОР;2148;Волгоградская обл.;1 320 557,00;1 327 792,00;-7 235,00;-0,54
577;13;Юнистрим;3467;Москва и обл.;1 316 307,00;1 276 979,00;39 328,00;3,08
578;13;Йошкар-Ола;2802;Марий Эл;1 316 243,00;1 276 685,00;39 558,00;3,10
579;93;Вологдабанк;992;Вологодская обл.;1 305 961,00;912 954,00;393 007,00;43,05
580;14;БСТ-Банк;2883;Кемеровская обл.;1 302 316,00;1 268 882,00;33 434,00;2,63
581;0;Липецкий Областной Банк;1794;Липецкая обл.;1 299 804,00;1 332 001,00;-32 197,00;-2,42
582;-6;Банк РМП;2574;Москва и обл.;1 297 357,00;1 353 779,00;-56 422,00;-4,17
583;9;Эсидбанк;1991;Дагестан;1 295 058,00;1 271 640,00;23 418,00;1,84
584;-12;Объединенный Резервный Банк;937;Москва и обл.;1 288 958,00;1 363 505,00;-74 547,00;-5,47
585;29;Спутник;1071;Оренбургская обл.;1 280 488,00;1 162 929,00;117 559,00;10,11
586;11;Спиритбанк;2053;Тульская обл.;1 278 975,00;1 249 833,00;29 142,00;2,33
587;29;Газстройбанк;2919;Москва и обл.;1 277 666,00;1 160 862,00;116 804,00;10,06
588;-9;Дом-Банк;3209;Москва и обл.;1 273 894,00;1 340 783,00;-66 889,00;-4,99
589;29;Интеркапитал-Банк;2706;Мордовия;1 270 966,00;1 155 234,00;115 732,00;10,02
590;6;Борский Коммерческий Банк;1303;Нижегородская обл.;1 269 265,00;1 262 061,00;7 204,00;0,57
591;2;Почта Банк;650;Брянская обл.;1 265 121,00;1 269 487,00;-4 366,00;-0,34
592;23;Финтрастбанк;3104;Москва и обл.;1 263 123,00;1 161 880,00;101 243,00;8,71
593;-9;Кросна-Банк;2607;Москва и обл.;1 257 915,00;1 305 225,00;-47 310,00;-3,62
594;19;РФИ Банк;3351;Москва и обл.;1 249 679,00;1 167 202,00;82 477,00;7,07
595;-10;Таатта;1249;Саха (Якутия);1 249 114,00;1 304 746,00;-55 632,00;-4,26
596;9;Новация;840;Адыгея;1 245 700,00;1 206 611,00;39 089,00;3,24
597;26;Сельмашбанк;106;Ростовская обл.;1 245 450,00;1 136 282,00;109 168,00;9,61
598;-3;Метрополь;1639;Москва и обл.;1 244 185,00;1 267 619,00;-23 434,00;-1,85
599;-10;Северный Кредит;2398;Вологодская обл.;1 242 777,00;1 281 549,00;-38 772,00;-3,03
600;-36;Единственный;3187;Москва и обл.;1 231 016,00;1 425 519,00;-194 503,00;-13,64
601;3;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 228 589,00;1 216 257,00;12 332,00;1,01
602;4;Крыловский;456;Краснодарский край;1 226 707,00;1 196 956,00;29 751,00;2,49
603;18;Мой Банк. Новосибирск;2787;Новосибирская обл.;1 223 356,00;1 143 272,00;80 084,00;7,00
604;7;Резерв;2364;Челябинская обл.;1 216 433,00;1 178 794,00;37 639,00;3,19
605;-2;Ринвестбанк;3262;Рязанская обл.;1 210 605,00;1 217 634,00;-7 029,00;-0,58
606;1;Иваново;1763;Ивановская обл.;1 206 948,00;1 196 405,00;10 543,00;0,88
607;2;Богородский Муниципальный Банк;2992;Москва и обл.;1 205 571,00;1 186 739,00;18 832,00;1,59
608;12;Сберинвестбанк;1743;Свердловская обл.;1 204 099,00;1 148 133,00;55 966,00;4,87
609;-10;Сембанк;2606;Москва и обл.;1 187 981,00;1 242 633,00;-54 652,00;-4,40
610;-24;Инвестиционный Союз;637;Москва и обл.;1 186 158,00;1 296 092,00;-109 934,00;-8,48
611;-9;Навигатор;2469;Москва и обл.;1 184 038,00;1 220 989,00;-36 951,00;-3,03
612;-12;Нальчик;695;Кабардино-Балкария;1 166 082,00;1 232 006,00;-65 924,00;-5,35
613;50;Регионфинансбанк;3357;Москва и обл.;1 164 018,00;944 064,00;219 954,00;23,30
614;3;Приско Капитал Банк;2537;Москва и обл.;1 160 895,00;1 156 185,00;4 710,00;0,41
615;-7;Ваш Личный Банк;1222;Иркутская обл.;1 160 071,00;1 186 942,00;-26 871,00;-2,26
616;-45;УМ-Банк;1441;Свердловская обл.;1 153 015,00;1 368 088,00;-215 073,00;-15,72
617;-16;Михайловский ПЖСБ;2961;Волгоградская обл.;1 148 497,00;1 228 726,00;-80 229,00;-6,53
618;8;Нарат;1902;Саратовская обл.;1 143 457,00;1 128 598,00;14 859,00;1,32
619;18;Новый Кредитный Союз;3139;Москва и обл.;1 135 750,00;1 070 691,00;65 059,00;6,08
620;-45;Нейва;1293;Свердловская обл.;1 133 613,00;1 356 804,00;-223 191,00;-16,45
621;-2;Донбанк;2984;Ростовская обл.;1 129 339,00;1 154 232,00;-24 893,00;-2,16
622;5;Старооскольский Агропромбанк;1050;Белгородская обл.;1 129 325,00;1 126 592,00;2 733,00;0,24
623;-13;ИСБ;3010;Москва и обл.;1 128 755,00;1 182 523,00;-53 768,00;-4,55
624;27;Соцэкономбанк;2917;Москва и обл.;1 127 515,00;1 001 742,00;125 773,00;12,56
625;25;Трастовый Республиканский Банк;3404;Москва и обл.;1 126 991,00;1 016 512,00;110 479,00;10,87
626;22;Инбанк;1829;Москва и обл.;1 120 230,00;1 021 221,00;99 009,00;9,70
627;-29;Интеркоопбанк;2803;Москва и обл.;1 118 337,00;1 243 707,00;-125 370,00;-10,08
628;14;МФБанк;3163;Москва и обл.;1 116 742,00;1 053 110,00;63 632,00;6,04
629;3;Объединенный Банк Республики;1016;Чувашия;1 115 090,00;1 086 404,00;28 686,00;2,64
630;-8;РСКБ;2050;Москва и обл.;1 111 765,00;1 137 451,00;-25 686,00;-2,26
631;16;Эргобанк;2856;Москва и обл.;1 108 017,00;1 038 161,00;69 856,00;6,73
632;-7;УИК-Банк;1300;Челябинская обл.;1 107 704,00;1 129 429,00;-21 725,00;-1,92
633;-4;Пурпе;709;Тюменская обл.;1 105 536,00;1 093 674,00;11 862,00;1,08
634;-22;Владбизнесбанк;903;Владимирская обл.;1 104 599,00;1 169 612,00;-65 013,00;-5,56
635;101;Аскания Траст;286;Москва и обл.;1 092 801,00;716 409,00;376 392,00;52,54
636;-1;Ренессанс;1939;Москва и обл.;1 077 924,00;1 076 924,00;1 000,00;0,09
637;-1;Приобье;537;Тюменская обл.;1 074 075,00;1 070 701,00;3 374,00;0,32
638;3;Сетевая Расчетная Палата;3332;Татарстан;1 066 615,00;1 057 559,00;9 056,00;0,86
639;73;Кредитимпэкс Банк;2037;Москва и обл.;1 064 775,00;795 232,00;269 543,00;33,89
640;-2;Ноосфера;2650;Республика Алтай;1 062 740,00;1 062 473,00;267,00;0,03
641;4;Башпромбанк;1006;Башкортостан;1 047 362,00;1 046 297,00;1 065,00;0,10
642;58;Азимут;3154;Москва и обл.;1 040 670,00;836 956,00;203 714,00;24,34
643;-9;Развитие;2729;Карачаево-Черкесия;1 039 253,00;1 080 314,00;-41 061,00;-3,80
644;9;Банк МБФИ;2073;Москва и обл.;1 037 979,00;997 183,00;40 796,00;4,09
645;-17;Контраст-Банк;2857;Москва и обл.;1 035 489,00;1 119 902,00;-84 413,00;-7,54
646;-22;Яндекс Банк;3027;Москва и обл.;1 034 884,00;1 132 853,00;-97 969,00;-8,65
647;-189;Сталь Банк;2248;Москва и обл.;1 030 685,00;2 345 700,00;-1 315 015,00;-56,06
648;-8;Екатерининский;2167;Москва и обл.;1 022 631,00;1 058 098,00;-35 467,00;-3,35
649;5;ГринКомБанк;1184;Иркутская обл.;1 015 893,00;981 719,00;34 174,00;3,48
650;-6;Златкомбанк;568;Москва и обл.;1 012 371,00;1 048 664,00;-36 293,00;-3,46
651;-5;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 012 317,00;1 044 892,00;-32 575,00;-3,12
652;42;Пульс Столицы;3002;Москва и обл.;1 006 606,00;850 064,00;156 542,00;18,42
653;-1;Сибэс;208;Омская обл.;1 004 429,00;1 001 381,00;3 048,00;0,30
654;6;Крона-Банк;2499;Иркутская обл.;999 394,00;966 608,00;32 786,00;3,39
655;89;Мосуралбанк;2468;Москва и обл.;999 251,00;696 514,00;302 737,00;43,46
656;18;Русский Национальный Банк;469;Ростовская обл.;998 009,00;905 135,00;92 874,00;10,26
657;-24;Столичный Кредит;2853;Москва и обл.;996 249,00;1 083 719,00;-87 470,00;-8,07
658;-15;Банк Расчетов и Сбережений;2617;Москва и обл.;996 226,00;1 051 819,00;-55 593,00;-5,29
659;25;Промсельхозбанк;538;Москва и обл.;990 402,00;873 797,00;116 605,00;13,34
660;-21;Синергия;2884;Саратовская обл.;985 771,00;1 058 799,00;-73 028,00;-6,90
661;49;Новый Век;3417;Москва и обл.;985 432,00;800 673,00;184 759,00;23,08
662;-6;Западный;2598;Москва и обл.;984 739,00;975 372,00;9 367,00;0,96
663;-14;Москва-Сити;3247;Москва и обл.;982 518,00;1 021 215,00;-38 697,00;-3,79
664;-3;Бумеранг;1002;Вологодская обл.;979 013,00;959 268,00;19 745,00;2,06
665;50;Содружество;2923;Москва и обл.;970 968,00;786 371,00;184 597,00;23,47
666;-7;РТС-Банк;3401;Самарская обл.;969 950,00;967 469,00;2 481,00;0,26
667;-36;Динамичные Системы;3439;Москва и обл.;956 593,00;1 086 428,00;-129 835,00;-11,95
668;-3;Жилкредит;1736;Москва и обл.;955 685,00;938 870,00;16 815,00;1,79
669;2;Одинбанк;3197;Москва и обл.;951 721,00;917 081,00;34 640,00;3,78
670;0;Алтынбанк;2070;Татарстан;944 523,00;920 257,00;24 266,00;2,64
671;6;Охотный Ряд;3375;Москва и обл.;928 817,00;897 468,00;31 349,00;3,49
672;4;Спецстройбанк;236;Москва и обл.;924 308,00;899 727,00;24 581,00;2,73
673;-9;Диг-Банк;2423;Северная Осетия — Алания;920 773,00;939 959,00;-19 186,00;-2,04
674;8;Церих;2627;Москва и обл.;919 543,00;877 337,00;42 206,00;4,81
675;16;Тексбанк;2756;Карачаево-Черкесия;916 536,00;857 328,00;59 208,00;6,91
676;22;Гринфилдбанк;2711;Москва и обл.;915 296,00;838 014,00;77 282,00;9,22
677;-9;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;913 968,00;930 037,00;-16 069,00;-1,73
678;-3;Канский;860;Красноярский край;913 259,00;901 178,00;12 081,00;1,34
679;9;Стройиндбанк;155;Москва и обл.;908 067,00;865 545,00;42 522,00;4,91
680;-14;Великие Луки Банк;598;Псковская обл.;905 220,00;938 728,00;-33 508,00;-3,57
681;-26;Агора;3231;Москва и обл.;897 892,00;980 253,00;-82 361,00;-8,40
682;138;Кутузовский;3190;Москва и обл.;897 502,00;451 178,00;446 324,00;98,92
683;0;Калуга;1151;Калужская обл.;892 428,00;875 276,00;17 152,00;1,96
684;-4;Элита;1399;Калужская обл.;875 505,00;885 868,00;-10 363,00;-1,17
685;0;Удмуртский Пенсионный Банк;1764;Удмуртия;874 819,00;871 559,00;3 260,00;0,37
686;-8;Радиан;1675;Иркутская обл.;870 152,00;896 146,00;-25 994,00;-2,90
687;6;Проинвестбанк;784;Пермская обл.;868 656,00;853 222,00;15 434,00;1,81
688;-26;Холмск;503;Сахалинская обл.;866 244,00;946 675,00;-80 431,00;-8,50
689;14;Местный Кредит;3370;Москва и обл.;865 543,00;828 411,00;37 132,00;4,48
690;19;2Т Банк;625;Москва и обл.;858 586,00;808 061,00;50 525,00;6,25
691;-12;Геленджик-Банк;790;Краснодарский край;854 797,00;887 275,00;-32 478,00;-3,66
692;-35;Флора-Москва;533;Москва и обл.;849 891,00;973 473,00;-123 582,00;-12,69
693;-3;Жилстройбанк;2769;Москва и обл.;844 947,00;858 341,00;-13 394,00;-1,56
694;1;Межрегиональный Клиринговый Банк;2543;Москва и обл.;840 170,00;846 624,00;-6 454,00;-0,76
695;-6;Новый Промышленный Банк;930;Москва и обл.;839 288,00;858 400,00;-19 112,00;-2,23
696;10;Верхне-Волжский Нефтебанк;3033;Нижегородская обл.;836 425,00;815 653,00;20 772,00;2,55
697;22;Невский Банк;1068;Санкт-Петербург и обл.;833 196,00;769 645,00;63 551,00;8,26
698;9;Балтика;967;Санкт-Петербург и обл.;827 784,00;813 125,00;14 659,00;1,80
699;18;Приполярком;507;Тюменская обл.;822 398,00;780 231,00;42 167,00;5,40
700;1;МФТ-Банк;3356;Москва и обл.;822 129,00;832 867,00;-10 738,00;-1,29
701;10;Примтеркомбанк;21;Приморский край;812 830,00;796 917,00;15 913,00;2,00
702;3;Эльбин;2267;Дагестан;808 710,00;822 937,00;-14 227,00;-1,73
703;-45;Мираф-Банк;2244;Омская обл.;805 982,00;973 350,00;-167 368,00;-17,20
704;0;Аделантбанк;1835;Москва и обл.;804 979,00;824 060,00;-19 081,00;-2,32
705;-24;Максима;3379;Москва и обл.;804 335,00;881 809,00;-77 474,00;-8,79
706;-4;Первый Клиентский Банк;3436;Москва и обл.;800 920,00;832 839,00;-31 919,00;-3,83
707;9;Дон-Тексбанк;1818;Ростовская обл.;798 140,00;781 781,00;16 359,00;2,09
708;53;БВА Банк;1684;Москва и обл.;796 139,00;630 910,00;165 229,00;26,19
709;-40;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;796 009,00;924 903,00;-128 894,00;-13,94
710;12;Зираат Банк;2559;Москва и обл.;795 236,00;758 882,00;36 354,00;4,79
711;-3;Кредит Экспресс;3186;Ростовская обл.;789 322,00;808 961,00;-19 639,00;-2,43
712;-13;Арт-Банк;2779;Северная Осетия — Алания;783 942,00;837 406,00;-53 464,00;-6,38
713;-26;Металлург;2877;Москва и обл.;779 938,00;868 803,00;-88 865,00;-10,23
714;23;Рублевский;2192;Москва и обл.;778 827,00;715 262,00;63 565,00;8,89
715;16;Мобилбанк;532;Удмуртия;772 620,00;732 322,00;40 298,00;5,50
716;-2;Руна-Банк;3207;Москва и обл.;770 454,00;787 440,00;-16 986,00;-2,16
717;6;Банк ИТБ;3128;Москва и обл.;770 138,00;757 050,00;13 088,00;1,73
718;-45;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;768 852,00;909 245,00;-140 393,00;-15,44
719;23;Вэлтон Банк;1105;Белгородская обл.;767 219,00;701 191,00;66 028,00;9,42
720;14;Первоуральскбанк;965;Свердловская обл.;766 597,00;718 111,00;48 486,00;6,75
721;5;Финанс Бизнес Банк;520;Краснодарский край;762 325,00;741 507,00;20 818,00;2,81
722;-30;Балаково-Банк;444;Саратовская обл.;760 389,00;855 804,00;-95 415,00;-11,15
723;1;Онего;2484;Карелия;753 313,00;753 309,00;4,00;0,00
724;-6;Месед;184;Дагестан;747 157,00;770 757,00;-23 600,00;-3,06
725;-5;Унифондбанк;3416;Москва и обл.;738 010,00;762 662,00;-24 652,00;-3,23
726;24;Саммит Банк;85;Приморский край;736 744,00;682 421,00;54 323,00;7,96
727;21;Русский Трастовый Банк;1139;Москва и обл.;725 250,00;683 999,00;41 251,00;6,03
728;1;Почтобанк;1788;Пермская обл.;723 161,00;733 402,00;-10 241,00;-1,40
729;25;С банк;2581;Москва и обл.;721 870,00;657 422,00;64 448,00;9,80
730;9;Объединенный Капитал;2611;Санкт-Петербург и обл.;719 592,00;710 343,00;9 249,00;1,30
731;-6;Бузулукбанк;1282;Оренбургская обл.;718 547,00;746 782,00;-28 235,00;-3,78
732;15;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;715 813,00;688 969,00;26 844,00;3,90
733;10;Мегаполис;3265;Чувашия;715 664,00;698 548,00;17 116,00;2,45
734;-6;Объединенный Кредитный Банк;1118;Владимирская обл.;705 664,00;739 416,00;-33 752,00;-4,56
735;-5;Центрально-Европейский Банк;2670;Москва и обл.;703 529,00;732 862,00;-29 333,00;-4,00
736;13;Кредитинвест;1197;Дагестан;701 734,00;683 741,00;17 993,00;2,63
737;9;Торговый Городской Банк;3180;Тверская обл.;698 912,00;690 802,00;8 110,00;1,17
738;-42;Далена Банк;1948;Москва и обл.;698 558,00;844 118,00;-145 560,00;-17,24
739;21;Первый Капитал;3201;Москва и обл.;694 939,00;632 614,00;62 325,00;9,85
740;-73;Взаимодействие;1704;Новосибирская обл.;686 135,00;934 494,00;-248 359,00;-26,58
741;21;Тайм Банк;3120;Москва и обл.;685 583,00;630 289,00;55 294,00;8,77
742;-2;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;682 902,00;704 434,00;-21 532,00;-3,06
743;14;Тревел Банк;531;Москва и обл.;679 825,00;649 981,00;29 844,00;4,59
744;-6;Народный Доверительный Банк;2374;Москва и обл.;679 104,00;711 275,00;-32 171,00;-4,52
745;7;Северинвестбанк;2264;Белгородская обл.;671 992,00;664 302,00;7 690,00;1,16
746;13;Финансово-Промышленный Капитал;3295;Москва и обл.;670 911,00;636 936,00;33 975,00;5,33
747;4;Первый Дортрансбанк;3271;Кировская обл.;667 814,00;664 833,00;2 981,00;0,45
748;-62;Объединенная Расчетная Система;3342;Москва и обл.;662 777,00;870 525,00;-207 748,00;-23,86
749;7;Финарс Банк;2938;Москва и обл.;661 104,00;650 008,00;11 096,00;1,71
750;-15;Трансинвестбанк;3238;Москва и обл.;660 750,00;717 523,00;-56 773,00;-7,91
751;-19;Анелик РУ;3443;Москва и обл.;659 485,00;725 707,00;-66 222,00;-9,13
752;-25;Арксбанк;1868;Москва и обл.;656 823,00;740 344,00;-83 521,00;-11,28
753;-56;Риал-Кредит;3393;Москва и обл.;653 169,00;839 054,00;-185 885,00;-22,15
754;4;ЕАТП Банк;1765;Астраханская обл.;650 645,00;642 966,00;7 679,00;1,19
755;0;Майкопбанк;1136;Адыгея;649 521,00;655 302,00;-5 781,00;-0,88
756;10;КИП-Банк;2843;Москва и обл.;647 624,00;610 001,00;37 623,00;6,17
757;-44;Кодекс;2746;Москва и обл.;645 343,00;793 232,00;-147 889,00;-18,64
758;86;Русско-Германский Торговый Банк;2747;Москва и обл.;642 415,00;405 951,00;236 464,00;58,25
759;21;МС Банк Рус;2789;Москва и обл.;642 346,00;565 507,00;76 839,00;13,59
760;15;Ресурс-Траст;3122;Москва и обл.;631 443,00;585 221,00;46 222,00;7,90
761;-8;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;630 832,00;659 457,00;-28 625,00;-4,34
762;6;Верхневолжский;1084;Ярославская обл.;630 685,00;602 816,00;27 869,00;4,62
763;-42;Московский Вексельный Банк;2697;Москва и обл.;627 719,00;759 480,00;-131 761,00;-17,35
764;8;Бизнес для Бизнеса;1060;Чувашия;627 639,00;590 242,00;37 397,00;6,34
765;-2;Химик;1114;Нижегородская обл.;622 691,00;619 788,00;2 903,00;0,47
766;26;Булгар Банк;1917;Татарстан;604 190,00;525 862,00;78 328,00;14,90
767;-2;Турбобанк;3203;Санкт-Петербург и обл.;603 232,00;611 963,00;-8 731,00;-1,43
768;-35;Прайм Финанс;2758;Санкт-Петербург и обл.;596 718,00;722 996,00;-126 278,00;-17,47
769;27;Коммерческий Банк Развития;3364;Москва и обл.;583 860,00;518 590,00;65 270,00;12,59
770;3;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;583 270,00;588 624,00;-5 354,00;-0,91
771;5;Кемсоцинбанк;96;Кемеровская обл.;579 076,00;575 633,00;3 443,00;0,60
772;9;Прокоммерцбанк;2996;Москва и обл.;577 303,00;564 338,00;12 965,00;2,30
773;4;РУБанк;2813;Ростовская обл.;577 035,00;573 369,00;3 666,00;0,64
774;-3;Инвест-Экобанк;1956;Санкт-Петербург и обл.;575 211,00;594 693,00;-19 482,00;-3,28
775;8;Смолевич;1121;Смоленская обл.;569 516,00;556 362,00;13 154,00;2,36
776;13;Богородский;1277;Нижегородская обл.;569 479,00;533 424,00;36 055,00;6,76
777;-3;РусьРегионБанк;685;Москва и обл.;561 536,00;587 885,00;-26 349,00;-4,48
778;-37;Евразийский Банк;969;Забайкальский край;560 572,00;702 985,00;-142 413,00;-20,26
779;12;Национальный Банк Сбережений;1949;Ивановская обл.;556 221,00;531 686,00;24 535,00;4,61
780;-1;Симбирск;653;Ульяновская обл.;555 486,00;568 514,00;-13 028,00;-2,29
781;17;Межбанковский Кредитный Союз;3242;Москва и обл.;554 829,00;516 847,00;37 982,00;7,35
782;17;Вестинтербанк;3398;Москва и обл.;550 786,00;514 785,00;36 001,00;6,99
783;-1;Стар Альянс;3433;Москва и обл.;546 761,00;558 549,00;-11 788,00;-2,11
784;29;Банкирский Дом;2928;Санкт-Петербург и обл.;545 873,00;468 501,00;77 372,00;16,51
785;-40;Банк Долгосрочного Кредитования;3391;Москва и обл.;544 501,00;694 408,00;-149 907,00;-21,59
786;32;Космос;2245;Москва и обл.;543 354,00;458 885,00;84 469,00;18,41
787;-9;Акцент;696;Оренбургская обл.;540 438,00;568 527,00;-28 089,00;-4,94
788;0;Тетраполис;1586;Санкт-Петербург и обл.;538 813,00;537 543,00;1 270,00;0,24
789;-19;Новое Время;3492;Москва и обл.;535 961,00;601 279,00;-65 318,00;-10,86
790;14;Русский Банк Сбережений;779;Ставропольский край;535 555,00;499 253,00;36 302,00;7,27
791;6;Славянбанк;804;Новгородская обл.;532 236,00;518 156,00;14 080,00;2,72
792;2;Неополис-Банк;2809;Москва и обл.;526 138,00;522 083,00;4 055,00;0,78
793;93;Консервативный Коммерческий Банк;1087;Астраханская обл.;522 080,00;287 584,00;234 496,00;81,54
794;-4;Миръ;3089;Москва и обл.;522 068,00;532 596,00;-10 528,00;-1,98
795;6;Ратибор-Банк;2174;Москва и обл.;519 931,00;512 773,00;7 158,00;1,40
796;-27;МТИ Банк;1052;Москва и обл.;519 244,00;602 531,00;-83 287,00;-13,82
797;-11;Региональный Банк Сбережений;3367;Москва и обл.;518 011,00;545 355,00;-27 344,00;-5,01
798;-13;Востокбизнесбанк;1342;Приморский край;516 835,00;546 060,00;-29 225,00;-5,35
799;1;НСТ-Банк;1738;Оренбургская обл.;511 264,00;513 785,00;-2 521,00;-0,49
800;11;Элекснет;3314;Москва и обл.;509 105,00;471 039,00;38 066,00;8,08
801;-6;Кетовский Коммерческий Банк;842;Курганская обл.;507 795,00;519 139,00;-11 344,00;-2,19
802;-18;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;506 275,00;546 680,00;-40 405,00;-7,39
803;-1;Курган;2568;Курганская обл.;505 794,00;508 605,00;-2 811,00;-0,55
804;4;Вэлкомбанк;589;Ставропольский край;504 846,00;477 442,00;27 404,00;5,74
805;-2;Старый Кремль;2657;Москва и обл.;499 844,00;501 941,00;-2 097,00;-0,42
806;30;ИпоТек Банк — Северо-Западный филиал;0;Россия;498 411,00;423 017,00;75 394,00;17,82
807;-14;Агроинкомбанк;1946;Астраханская обл.;489 473,00;523 466,00;-33 993,00;-6,49
