Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Май, 2014, тыс. рублей;Апрель, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
524;7;Богородский Муниципальный Банк;2992;Москва и обл.;2 439 655,00;2 463 990,00;-24 335,00;-0,99
525;-21;Апабанк;2404;Москва и обл.;2 428 168,00;2 753 626,00;-325 458,00;-11,82
526;7;РСКБ;2050;Москва и обл.;2 426 751,00;2 445 290,00;-18 539,00;-0,76
527;9;Крона-Банк;2499;Иркутская обл.;2 415 501,00;2 411 520,00;3 981,00;0,17
528;11;Сибэс;208;Омская обл.;2 339 221,00;2 371 033,00;-31 812,00;-1,34
529;1;Йошкар-Ола;2802;Марий Эл;2 338 477,00;2 468 140,00;-129 663,00;-5,25
530;-16;Унифондбанк;3416;Москва и обл.;2 331 798,00;2 620 109,00;-288 311,00;-11,00
531;-6;Резерв;2364;Челябинская обл.;2 324 148,00;2 523 309,00;-199 161,00;-7,89
532;6;Иваново;1763;Ивановская обл.;2 309 759,00;2 374 912,00;-65 153,00;-2,74
533;22;ИРС;272;Москва и обл.;2 304 510,00;2 208 344,00;96 166,00;4,35
534;18;Выборг-Банк;720;Санкт-Петербург и обл.;2 298 810,00;2 247 612,00;51 198,00;2,28
535;8;Вкабанк;1027;Астраханская обл.;2 298 244,00;2 345 116,00;-46 872,00;-2,00
536;10;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;2 283 514,00;2 309 510,00;-25 996,00;-1,13
537;14;Объединенный Резервный Банк;937;Москва и обл.;2 269 319,00;2 255 020,00;14 299,00;0,63
538;-10;ИпоТек Банк;2794;Москва и обл.;2 253 739,00;2 490 529,00;-236 790,00;-9,51
539;-21;Национальный Корпоративный Банк;3422;Москва и обл.;2 246 720,00;2 590 714,00;-343 994,00;-13,28
540;9;Кросна-Банк;2607;Москва и обл.;2 206 305,00;2 272 489,00;-66 184,00;-2,91
541;13;Мурманский Расчетный Центр;3341;Мурманская обл.;2 197 222,00;2 227 886,00;-30 664,00;-1,38
542;-46;Земкомбанк;574;Ростовская обл.;2 196 975,00;2 915 156,00;-718 181,00;-24,64
543;-1;Богородский;1277;Нижегородская обл.;2 188 991,00;2 357 153,00;-168 162,00;-7,13
544;-3;Проинвестбанк;784;Пермская обл.;2 178 440,00;2 364 511,00;-186 071,00;-7,87
545;26;Юнистрим;3467;Москва и обл.;2 177 760,00;2 107 208,00;70 552,00;3,35
546;11;Аспект;608;Москва и обл.;2 176 934,00;2 193 289,00;-16 355,00;-0,75
547;-27;Заубер Банк;1614;Санкт-Петербург и обл.;2 156 745,00;2 552 289,00;-395 544,00;-15,50
548;19;Бум-Банк;1137;Кабардино-Балкария;2 156 675,00;2 141 531,00;15 144,00;0,71
549;-4;Далена Банк;1948;Москва и обл.;2 133 690,00;2 311 475,00;-177 785,00;-7,69
550;11;Спиритбанк;2053;Тульская обл.;2 114 926,00;2 168 473,00;-53 547,00;-2,47
551;2;Риал-Кредит;3393;Москва и обл.;2 108 292,00;2 231 465,00;-123 173,00;-5,52
552;7;Банкирский Дом;2928;Санкт-Петербург и обл.;2 104 753,00;2 187 150,00;-82 397,00;-3,77
553;-3;Стелла-Банк;2948;Ростовская обл.;2 097 420,00;2 264 640,00;-167 220,00;-7,38
554;38;Канский;860;Красноярский край;2 087 048,00;1 913 341,00;173 707,00;9,08
555;22;Межбанковский Кредитный Союз;3242;Москва и обл.;2 086 621,00;2 052 926,00;33 695,00;1,64
556;10;Банк Пермь;875;Пермская обл.;2 069 691,00;2 144 946,00;-75 255,00;-3,51
557;27;Викинг;2;Санкт-Петербург и обл.;2 053 154,00;1 995 946,00;57 208,00;2,87
558;11;Донхлеббанк;2285;Ростовская обл.;2 041 009,00;2 120 999,00;-79 990,00;-3,77
559;13;Союзпромбанк;2965;Москва и обл.;2 040 787,00;2 105 081,00;-64 294,00;-3,05
560;19;Мострансбанк;2258;Москва и обл.;2 038 658,00;2 044 959,00;-6 301,00;-0,31
561;32;БСТ-Банк;2883;Кемеровская обл.;2 031 291,00;1 911 472,00;119 819,00;6,27
562;24;Сириус;3506;Омская обл.;2 023 569,00;1 985 298,00;38 271,00;1,93
563;19;Новый Символ;370;Москва и обл.;2 009 860,00;2 004 355,00;5 505,00;0,27
564;19;КОР;2148;Волгоградская обл.;2 009 827,00;2 001 026,00;8 801,00;0,44
565;-9;ФорБанк;2063;Алтайский край;1 996 105,00;2 206 031,00;-209 926,00;-9,52
566;4;Яринтербанк;2564;Ярославская обл.;1 988 841,00;2 114 021,00;-125 180,00;-5,92
567;-7;Россита-Банк;3257;Москва и обл.;1 988 674,00;2 185 238,00;-196 564,00;-9,00
568;21;Владбизнесбанк;903;Владимирская обл.;1 987 839,00;1 953 766,00;34 073,00;1,74
569;18;Новация;840;Адыгея;1 970 416,00;1 962 426,00;7 990,00;0,41
570;11;Интеркапитал-Банк;2706;Мордовия;1 969 427,00;2 038 198,00;-68 771,00;-3,37
571;20;Газнефтьбанк;3223;Саратовская обл.;1 967 248,00;1 923 060,00;44 188,00;2,30
572;-24;Коммерческий Банк Развития;3364;Москва и обл.;1 958 557,00;2 281 358,00;-322 801,00;-14,15
573;7;Кредит Экспресс;3186;Ростовская обл.;1 956 961,00;2 042 946,00;-85 985,00;-4,21
574;4;Евразийский Банк;969;Москва и обл.;1 956 611,00;2 048 083,00;-91 472,00;-4,47
575;-17;Пульс Столицы;3002;Москва и обл.;1 942 644,00;2 187 547,00;-244 903,00;-11,20
576;-52;ПК-Банк;2652;Нижегородская обл.;1 937 132,00;2 527 288,00;-590 156,00;-23,35
577;-166;Европейский Экспресс;3449;Москва и обл.;1 922 580,00;4 761 802,00;-2 839 222,00;-59,62
578;-2;ИК Банк;1732;Татарстан;1 890 348,00;2 054 861,00;-164 513,00;-8,01
579;11;Дом-Банк;3209;Москва и обл.;1 887 016,00;1 952 017,00;-65 001,00;-3,33
580;15;Социум-Банк;2881;Москва и обл.;1 872 461,00;1 866 971,00;5 490,00;0,29
581;-41;Система;2846;Москва и обл.;1 864 490,00;2 366 761,00;-502 271,00;-21,22
582;36;Банк Глобус;2438;Москва и обл.;1 860 202,00;1 642 840,00;217 362,00;13,23
583;24;Америкэн Экспресс Банк;3460;Москва и обл.;1 852 573,00;1 760 780,00;91 793,00;5,21
584;15;Нальчик;695;Кабардино-Балкария;1 844 342,00;1 843 979,00;363,00;0,02
585;13;ЮMoney;3510;Россия;1 844 302,00;1 844 302,00;0,00;0
586;16;Холмск;503;Сахалинская обл.;1 839 806,00;1 824 503,00;15 303,00;0,84
587;14;Единственный;3187;Москва и обл.;1 837 422,00;1 827 835,00;9 587,00;0,52
588;-23;Инкаробанк;2696;Москва и обл.;1 837 357,00;2 149 182,00;-311 825,00;-14,51
589;16;Вэлтон Банк;1105;Белгородская обл.;1 835 407,00;1 803 018,00;32 389,00;1,80
590;14;Приско Капитал Банк;2537;Москва и обл.;1 823 906,00;1 817 060,00;6 846,00;0,38
591;18;Современные Стандарты Бизнеса;3397;Москва и обл.;1 823 051,00;1 754 907,00;68 144,00;3,88
592;-4;Алтынбанк;2070;Татарстан;1 812 331,00;1 960 375,00;-148 044,00;-7,55
593;7;Нарат;1902;Саратовская обл.;1 801 432,00;1 840 086,00;-38 654,00;-2,10
594;45;Златкомбанк;568;Москва и обл.;1 792 141,00;1 488 491,00;303 650,00;20,40
595;-33;Московский Вексельный Банк;2697;Москва и обл.;1 777 904,00;2 166 401,00;-388 497,00;-17,93
596;7;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 766 836,00;1 821 167,00;-54 331,00;-2,98
597;-29;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 758 294,00;2 124 896,00;-366 602,00;-17,25
598;15;Акцент;696;Оренбургская обл.;1 753 271,00;1 694 368,00;58 903,00;3,48
599;9;Старооскольский Агропромбанк;1050;Белгородская обл.;1 747 225,00;1 758 092,00;-10 867,00;-0,62
600;63;Межотраслевая Банковская Корпорация;3471;Москва и обл.;1 742 513,00;1 304 670,00;437 843,00;33,56
601;-4;Банк Реалист;2646;Москва и обл.;1 714 816,00;1 850 383,00;-135 567,00;-7,33
602;10;Тагилбанк;1635;Свердловская обл.;1 709 438,00;1 706 152,00;3 286,00;0,19
603;-39;Банк МБФИ;2073;Москва и обл.;1 706 450,00;2 151 952,00;-445 502,00;-20,70
604;24;Первый Клиентский Банк;3436;Москва и обл.;1 705 361,00;1 541 834,00;163 527,00;10,61
605;16;Международный Строительный Банк;3484;Москва и обл.;1 689 900,00;1 638 796,00;51 104,00;3,12
606;16;Михайловский ПЖСБ;2961;Волгоградская обл.;1 662 263,00;1 632 053,00;30 210,00;1,85
607;10;Бумеранг;1002;Вологодская обл.;1 653 015,00;1 645 145,00;7 870,00;0,48
608;-35;Строительно-Коммерческий Банк;3050;Санкт-Петербург и обл.;1 647 191,00;2 097 471,00;-450 280,00;-21,47
609;78;Кредитбанк;1035;Калмыкия;1 631 558,00;1 126 941,00;504 617,00;44,78
610;13;Объединенный Банк Республики;1016;Чувашия;1 619 584,00;1 607 962,00;11 622,00;0,72
611;18;Эльбин;2267;Дагестан;1 606 435,00;1 535 694,00;70 741,00;4,61
612;-2;Жилкредит;1736;Москва и обл.;1 595 494,00;1 729 195,00;-133 701,00;-7,73
613;-19;Екатерининский;2167;Москва и обл.;1 580 512,00;1 906 132,00;-325 620,00;-17,08
614;31;Уралфинанс;1370;Свердловская обл.;1 576 884,00;1 429 680,00;147 204,00;10,30
615;17;Соколовский;2830;Москва и обл.;1 572 416,00;1 522 630,00;49 786,00;3,27
616;-5;Приобье;537;Тюменская обл.;1 563 383,00;1 719 552,00;-156 169,00;-9,08
617;-11;Максима;3379;Москва и обл.;1 550 278,00;1 780 376,00;-230 098,00;-12,92
618;19;Плато-Банк;2071;Свердловская обл.;1 537 115,00;1 498 833,00;38 282,00;2,55
619;16;Мосводоканалбанк;2863;Москва и обл.;1 531 529,00;1 502 597,00;28 932,00;1,93
620;6;Геленджик-Банк;790;Краснодарский край;1 517 590,00;1 558 848,00;-41 258,00;-2,65
621;29;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 514 657,00;1 394 639,00;120 018,00;8,61
622;9;Народный Банк;2249;Карачаево-Черкесия;1 507 559,00;1 527 013,00;-19 454,00;-1,27
623;43;Сервис Резерв;2034;Москва и обл.;1 503 385,00;1 285 133,00;218 252,00;16,98
624;16;Кетовский Коммерческий Банк;842;Курганская обл.;1 502 337,00;1 479 197,00;23 140,00;1,56
625;-9;Кредитинвест;1197;Дагестан;1 494 946,00;1 648 445,00;-153 499,00;-9,31
626;131;Центрально-Европейский Банк;2670;Москва и обл.;1 489 882,00;743 264,00;746 618,00;100,45
627;3;Региональный Коммерческий Банк;836;Ульяновская обл.;1 489 199,00;1 535 459,00;-46 260,00;-3,01
628;-4;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 488 631,00;1 575 985,00;-87 354,00;-5,54
629;12;Евросиб Банк;594;Санкт-Петербург и обл.;1 485 771,00;1 476 121,00;9 650,00;0,65
630;-5;Уралприватбанк;153;Свердловская обл.;1 484 149,00;1 575 711,00;-91 562,00;-5,81
631;-46;Ростфинанс;481;Ростовская обл.;1 478 835,00;1 992 192,00;-513 357,00;-25,77
632;-57;Траст Капитал Банк;2741;Москва и обл.;1 475 781,00;2 060 022,00;-584 241,00;-28,36
633;-19;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 472 592,00;1 665 240,00;-192 648,00;-11,57
634;15;Калуга;1151;Калужская обл.;1 462 301,00;1 397 734,00;64 567,00;4,62
635;-1;Майкопбанк;1136;Адыгея;1 459 249,00;1 513 441,00;-54 192,00;-3,58
636;85;Интеркоопбанк;2803;Москва и обл.;1 450 883,00;930 255,00;520 628,00;55,97
637;-18;Кредпромбанк;1165;Ярославская обл.;1 446 625,00;1 642 660,00;-196 035,00;-11,93
638;0;ГринКомБанк;1184;Иркутская обл.;1 445 851,00;1 490 150,00;-44 299,00;-2,97
639;5;Метрополь;1639;Москва и обл.;1 441 245,00;1 440 987,00;258,00;0,02
640;-7;Тайм Банк;3120;Москва и обл.;1 432 246,00;1 514 819,00;-82 573,00;-5,45
641;6;Новый Кредитный Союз;3139;Москва и обл.;1 431 295,00;1 415 556,00;15 739,00;1,11
642;9;Саратов;330;Саратовская обл.;1 428 006,00;1 394 614,00;33 392,00;2,39
643;71;Металлург;2877;Москва и обл.;1 418 742,00;960 047,00;458 695,00;47,78
644;4;Еврокапитал-Альянс;3459;Ярославская обл.;1 405 146,00;1 406 435,00;-1 289,00;-0,09
645;-30;Академический Русский Банк;622;Москва и обл.;1 399 732,00;1 662 959,00;-263 227,00;-15,83
646;7;Кемсоцинбанк;96;Кемеровская обл.;1 384 606,00;1 383 077,00;1 529,00;0,11
647;-4;Почтобанк;1788;Пермская обл.;1 376 866,00;1 450 701,00;-73 835,00;-5,09
648;13;ЮМК Банк;3495;Краснодарский край;1 376 343,00;1 314 343,00;62 000,00;4,72
649;7;Синергия;2884;Саратовская обл.;1 369 240,00;1 346 327,00;22 913,00;1,70
650;-4;Смартбанк;3408;Москва и обл.;1 363 285,00;1 418 095,00;-54 810,00;-3,87
651;9;Вологдабанк;992;Вологодская обл.;1 357 819,00;1 327 160,00;30 659,00;2,31
652;-32;Пурпе;709;Тюменская обл.;1 355 828,00;1 642 187,00;-286 359,00;-17,44
653;-177;Азимут;3154;Москва и обл.;1 338 887,00;3 199 895,00;-1 861 008,00;-58,16
654;-12;Бизнес для Бизнеса;1060;Чувашия;1 330 051,00;1 453 346,00;-123 295,00;-8,48
655;-28;Примтеркомбанк;21;Приморский край;1 317 950,00;1 542 819,00;-224 869,00;-14,58
656;3;Капиталбанк;2547;Ростовская обл.;1 315 090,00;1 339 866,00;-24 776,00;-1,85
657;-3;Арзамас;1281;Нижегородская обл.;1 314 710,00;1 368 620,00;-53 910,00;-3,94
658;-3;Нерюнгрибанк;825;Саха (Якутия);1 304 129,00;1 348 043,00;-43 914,00;-3,26
659;9;Спутник;1071;Оренбургская обл.;1 293 391,00;1 266 845,00;26 546,00;2,10
660;9;Химик;1114;Нижегородская обл.;1 289 653,00;1 260 759,00;28 894,00;2,29
661;14;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 286 737,00;1 205 474,00;81 263,00;6,74
662;0;Великие Луки Банк;598;Псковская обл.;1 271 886,00;1 312 947,00;-41 061,00;-3,13
663;2;Арт-Банк;2779;Северная Осетия — Алания;1 271 528,00;1 301 843,00;-30 315,00;-2,33
664;-315;Расчетная Палата РТС;3335;Москва и обл.;1 270 743,00;6 284 472,00;-5 013 729,00;-79,78
665;13;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 241 533,00;1 166 791,00;74 742,00;6,41
666;-8;Сталь Банк;2248;Москва и обл.;1 239 842,00;1 340 605,00;-100 763,00;-7,52
667;107;Лидер;3304;Москва и обл.;1 233 586,00;654 711,00;578 875,00;88,42
668;9;Регионфинансбанк;3357;Москва и обл.;1 231 669,00;1 183 168,00;48 501,00;4,10
669;-33;Онего;2484;Карелия;1 223 041,00;1 498 864,00;-275 823,00;-18,40
670;-3;Агроинкомбанк;1946;Астраханская обл.;1 220 359,00;1 274 476,00;-54 117,00;-4,25
671;1;Новый Промышленный Банк;930;Москва и обл.;1 214 274,00;1 222 856,00;-8 582,00;-0,70
672;-20;Агора;3231;Москва и обл.;1 211 406,00;1 383 458,00;-172 052,00;-12,44
673;3;Симбирск;653;Ульяновская обл.;1 185 277,00;1 198 092,00;-12 815,00;-1,07
674;8;Булгар Банк;1917;Татарстан;1 175 258,00;1 151 451,00;23 807,00;2,07
675;8;Дон-Тексбанк;1818;Ростовская обл.;1 143 630,00;1 143 688,00;-58,00;-0,01
676;8;Элекснет;3314;Москва и обл.;1 142 158,00;1 142 158,00;0,00;0
677;-3;Региональный Банк Сбережений;3367;Москва и обл.;1 139 848,00;1 208 876,00;-69 028,00;-5,71
678;18;Содружество;2923;Москва и обл.;1 122 608,00;1 091 436,00;31 172,00;2,86
679;-6;Си Ди Би Банк;3339;Краснодарский край;1 120 091,00;1 221 567,00;-101 476,00;-8,31
680;-16;Яндекс Банк;3027;Москва и обл.;1 118 435,00;1 302 850,00;-184 415,00;-14,15
681;14;Смолевич;1121;Смоленская обл.;1 102 650,00;1 098 312,00;4 338,00;0,39
682;11;Алданзолотобанк;854;Саха (Якутия);1 101 173,00;1 112 068,00;-10 895,00;-0,98
683;-2;Эсидбанк;1991;Дагестан;1 100 395,00;1 161 556,00;-61 161,00;-5,27
684;15;Сельмашбанк;106;Ростовская обл.;1 098 839,00;1 066 494,00;32 345,00;3,03
685;23;Фреско Банк;1415;Москва и обл.;1 086 678,00;1 020 105,00;66 573,00;6,53
686;11;Платежный Сервисный Банк;1943;Башкортостан;1 082 182,00;1 085 170,00;-2 988,00;-0,28
687;23;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 082 001,00;1 007 493,00;74 508,00;7,40
688;-31;РФИ Банк;3351;Москва и обл.;1 081 410,00;1 344 718,00;-263 308,00;-19,58
689;-3;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 080 999,00;1 127 444,00;-46 445,00;-4,12
690;2;Банк Премьер Кредит;1663;Москва и обл.;1 080 144,00;1 113 697,00;-33 553,00;-3,01
691;7;Первый Дортрансбанк;3271;Кировская обл.;1 078 146,00;1 075 081,00;3 065,00;0,29
692;-2;Саммит Банк;85;Приморский край;1 064 282,00;1 115 610,00;-51 328,00;-4,60
693;7;К2 Банк;2851;Карачаево-Черкесия;1 055 447,00;1 057 552,00;-2 105,00;-0,20
694;0;Руна-Банк;3207;Москва и обл.;1 045 146,00;1 100 112,00;-54 966,00;-5,00
695;-10;Тендер-Банк;2252;Москва и обл.;1 044 637,00;1 140 986,00;-96 349,00;-8,44
696;7;Прайм Финанс;2758;Санкт-Петербург и обл.;1 042 475,00;1 035 468,00;7 007,00;0,68
697;19;Инвест-Экобанк;1956;Санкт-Петербург и обл.;1 030 027,00;958 636,00;71 391,00;7,45
698;-27;Тексбанк;2756;Карачаево-Черкесия;1 023 870,00;1 229 087,00;-205 217,00;-16,70
699;5;Тандем;1951;Москва и обл.;1 016 852,00;1 033 679,00;-16 827,00;-1,63
700;6;Республиканский Кредитный Альянс;3017;Москва и обл.;1 012 540,00;1 029 013,00;-16 473,00;-1,60
701;-12;ИстКом-Финанс;3435;Москва и обл.;1 010 400,00;1 121 610,00;-111 210,00;-9,92
702;9;Миръ;3089;Москва и обл.;1 008 644,00;1 000 865,00;7 779,00;0,78
703;6;Камский Горизонт;2554;Татарстан;1 008 231,00;1 018 945,00;-10 714,00;-1,05
704;-3;Ноосфера;2650;Республика Алтай;1 005 244,00;1 053 496,00;-48 252,00;-4,58
705;2;Новый Век;3417;Москва и обл.;1 001 638,00;1 021 770,00;-20 132,00;-1,97
706;-4;БВА Банк;1684;Москва и обл.;987 507,00;1 052 438,00;-64 931,00;-6,17
707;5;ЕАТП Банк;1765;Астраханская обл.;973 547,00;998 607,00;-25 060,00;-2,51
708;-3;Трастовый Республиканский Банк;3404;Москва и обл.;957 278,00;1 030 494,00;-73 216,00;-7,10
709;23;Финарс Банк;2938;Москва и обл.;953 578,00;882 099,00;71 479,00;8,10
710;7;Байкалкредобанк;2990;Иркутская обл.;934 690,00;956 253,00;-21 563,00;-2,25
711;53;Первый Депозитный Банк;1244;Москва и обл.;933 783,00;678 281,00;255 502,00;37,67
712;8;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;932 941,00;930 580,00;2 361,00;0,25
713;-25;Тетраполис;1586;Санкт-Петербург и обл.;925 790,00;1 126 121,00;-200 331,00;-17,79
714;-34;Флора-Москва;533;Москва и обл.;925 553,00;1 162 989,00;-237 436,00;-20,42
715;7;Взаимодействие;1704;Новосибирская обл.;925 040,00;923 965,00;1 075,00;0,12
716;-46;Мико-Банк;3195;Москва и обл.;922 377,00;1 255 552,00;-333 175,00;-26,54
717;9;1Банк;2896;Северная Осетия — Алания;908 139,00;904 452,00;3 687,00;0,41
718;11;Турбобанк;3203;Санкт-Петербург и обл.;904 378,00;895 816,00;8 562,00;0,96
719;6;Месед;184;Дагестан;904 229,00;905 692,00;-1 463,00;-0,16
720;10;Бузулукбанк;1282;Оренбургская обл.;903 609,00;892 231,00;11 378,00;1,28
721;15;Вятич;2796;Рязанская обл.;899 918,00;861 356,00;38 562,00;4,48
722;2;Курган;2568;Курганская обл.;899 696,00;912 725,00;-13 029,00;-1,43
723;0;Динамичные Системы;3439;Москва и обл.;882 234,00;918 575,00;-36 341,00;-3,96
724;-6;КИП-Банк;2843;Москва и обл.;881 217,00;952 238,00;-71 021,00;-7,46
725;10;Северинвестбанк;2264;Белгородская обл.;879 821,00;862 028,00;17 793,00;2,06
726;2;Вакобанк;1291;Псковская обл.;872 695,00;899 617,00;-26 922,00;-2,99
727;4;Центрально-Азиатский;3037;Хакасия;871 068,00;883 815,00;-12 747,00;-1,44
728;13;Тальменка-Банк;826;Алтайский край;868 263,00;840 597,00;27 666,00;3,29
729;-14;Космос;2245;Москва и обл.;861 286,00;958 982,00;-97 696,00;-10,19
730;-11;Радиан;1675;Иркутская обл.;857 592,00;947 226,00;-89 634,00;-9,46
731;2;РусьРегионБанк;685;Москва и обл.;852 951,00;880 417,00;-27 466,00;-3,12
732;15;Москва;1661;Москва и обл.;851 583,00;794 326,00;57 257,00;7,21
733;11;Русский Банк Сбережений;779;Ставропольский край;848 645,00;835 370,00;13 275,00;1,59
734;6;Атлас Банк;3477;Москва и обл.;843 352,00;843 352,00;0,00;0
735;7;Акция;927;Ивановская обл.;834 149,00;837 861,00;-3 712,00;-0,44
736;12;Джаст Банк;3503;Москва и обл.;829 587,00;787 812,00;41 775,00;5,30
737;6;Банк ВВБ;1093;Ярославская обл.;827 023,00;836 810,00;-9 787,00;-1,17
738;-59;Ауэрбанк;3105;Москва и обл.;822 967,00;1 165 409,00;-342 442,00;-29,38
739;-5;Жилстройбанк;2769;Москва и обл.;817 206,00;875 919,00;-58 713,00;-6,70
740;-2;Расчетный Дом;3350;Москва и обл.;807 813,00;848 975,00;-41 162,00;-4,85
741;11;СМБ-Банк;3504;Санкт-Петербург и обл.;799 722,00;773 406,00;26 316,00;3,40
742;-15;Ипозембанк;3026;Самарская обл.;793 921,00;902 644,00;-108 723,00;-12,04
743;2;Спецстройбанк;236;Москва и обл.;783 442,00;831 512,00;-48 070,00;-5,78
744;9;Славянбанк;804;Новгородская обл.;781 093,00;768 166,00;12 927,00;1,68
745;-8;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;773 397,00;850 106,00;-76 709,00;-9,02
746;8;Прохладный;874;Кабардино-Балкария;764 268,00;764 604,00;-336,00;-0,04
747;2;Русский Финансовый Альянс;2035;Москва и обл.;761 272,00;782 707,00;-21 435,00;-2,74
748;2;Классик Эконом Банк;3298;Северная Осетия — Алания;752 833,00;780 346,00;-27 513,00;-3,53
749;-36;Региональный Корпоративный Банк;1134;Москва и обл.;735 996,00;985 617,00;-249 621,00;-25,33
750;9;Ресурс-Траст;3122;Москва и обл.;731 184,00;709 490,00;21 694,00;3,06
751;-5;Международный Расчетный Банк;3028;Москва и обл.;729 407,00;803 372,00;-73 965,00;-9,21
752;4;Кузбассхимбанк;2868;Кемеровская обл.;722 951,00;756 027,00;-33 076,00;-4,37
753;5;Невастройинвест;1926;Санкт-Петербург и обл.;720 611,00;738 565,00;-17 954,00;-2,43
754;6;Межрегионбанк;1059;Москва и обл.;716 231,00;708 911,00;7 320,00;1,03
755;21;Аделантбанк;1835;Москва и обл.;699 617,00;653 141,00;46 476,00;7,12
756;13;Прокоммерцбанк;2996;Москва и обл.;696 413,00;664 358,00;32 055,00;4,82
757;6;РУБанк;2813;Ростовская обл.;687 981,00;683 376,00;4 605,00;0,67
758;-3;Первоуральскбанк;965;Свердловская обл.;685 218,00;761 318,00;-76 100,00;-10,00
759;9;Майский;1673;Кабардино-Балкария;679 554,00;668 152,00;11 402,00;1,71
760;24;Арксбанк;1868;Воронежская обл.;676 689,00;598 292,00;78 397,00;13,10
761;17;Народный Инвестиционный Банк;2876;Самарская обл.;663 742,00;636 377,00;27 365,00;4,30
762;-1;Балаково-Банк;444;Саратовская обл.;658 830,00;695 307,00;-36 477,00;-5,25
763;-24;МТИ Банк;1052;Москва и обл.;656 216,00;846 683,00;-190 467,00;-22,50
764;6;Банк РСИ;3415;Москва и обл.;650 601,00;662 387,00;-11 786,00;-1,78
765;39;Южный Региональный Банк;3015;Ростовская обл.;638 546,00;496 860,00;141 686,00;28,52
766;29;Дружба;990;Тюменская обл.;631 265,00;526 426,00;104 839,00;19,92
767;0;НСТ-Банк;1738;Оренбургская обл.;628 670,00;669 118,00;-40 448,00;-6,04
768;7;Народный Земельно-Промышленный Банк;2873;Алтайский край;624 649,00;653 158,00;-28 509,00;-4,36
769;2;Кредитимпэкс Банк;2037;Москва и обл.;621 691,00;661 597,00;-39 906,00;-6,03
770;10;Стар Альянс;3433;Москва и обл.;618 920,00;626 309,00;-7 389,00;-1,18
771;-5;Приполярком;507;Тюменская обл.;614 701,00;677 035,00;-62 334,00;-9,21
772;16;Геобанк;2027;Москва и обл.;604 539,00;573 777,00;30 762,00;5,36
773;8;Внешфинбанк;3173;Краснодарский край;604 220,00;609 365,00;-5 145,00;-0,84
774;8;Телекоммерц Банк;3380;Тульская обл.;584 175,00;601 371,00;-17 196,00;-2,86
775;-3;Вайлдберриз Банк;841;Адыгея;584 136,00;657 465,00;-73 329,00;-11,15
776;7;Олма-Банк;3250;Москва и обл.;573 262,00;600 359,00;-27 097,00;-4,51
777;17;АвтоКредитБанк;1973;Татарстан;572 166,00;526 475,00;45 691,00;8,68
778;-5;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;568 848,00;657 079,00;-88 231,00;-13,43
779;10;Гефест;1046;Тверская обл.;554 772,00;572 888,00;-18 116,00;-3,16
780;-3;Холдинвестбанк;2837;Москва и обл.;554 660,00;645 322,00;-90 662,00;-14,05
781;-30;ГРиС-Банк;1928;Ставропольский край;549 953,00;776 995,00;-227 042,00;-29,22
782;10;АлтайБизнес-Банк;2388;Алтайский край;548 886,00;543 977,00;4 909,00;0,90
783;15;Лада-Кредит;2668;Москва и обл.;547 944,00;515 754,00;32 190,00;6,24
784;2;Соверен Банк;3206;Москва и обл.;546 883,00;590 603,00;-43 720,00;-7,40
785;-6;Анелик РУ;3443;Москва и обл.;546 123,00;628 457,00;-82 334,00;-13,10
786;-21;Адам Интернэшнл;2232;Дагестан;536 480,00;677 954,00;-141 474,00;-20,87
787;15;Аскания Траст;286;Москва и обл.;527 287,00;508 799,00;18 488,00;3,63
788;9;ФинТех;3499;Москва и обл.;526 547,00;515 869,00;10 678,00;2,07
789;11;Центр Межбанковских Расчетов;3400;Москва и обл.;507 863,00;513 426,00;-5 563,00;-1,08
790;1;Континенталь;3184;Ставропольский край;505 266,00;545 184,00;-39 918,00;-7,32
791;5;Рента-Банк;3095;Москва и обл.;504 384,00;524 127,00;-19 743,00;-3,77
792;9;Башпромбанк;1006;Башкортостан;501 903,00;512 788,00;-10 885,00;-2,12
793;-6;Новокиб;1747;Кемеровская обл.;500 677,00;582 435,00;-81 758,00;-14,04
794;17;АББ;2937;Москва и обл.;495 938,00;457 219,00;38 719,00;8,47
795;12;Кутузовский;3190;Москва и обл.;492 695,00;479 988,00;12 707,00;2,65
796;10;Северная Клиринговая Палата;3317;Архангельская обл.;484 188,00;480 781,00;3 407,00;0,71
797;19;Далетбанк;3049;Москва и обл.;471 720,00;423 908,00;47 812,00;11,28
