Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Март, 2015, тыс. рублей;Февраль, 2015, тыс. рублей;Изменение, тыс. рублей;Изменение, %
519;-2;Прайм Финанс;2758;Санкт-Петербург и обл.;2 456 559,00;2 500 132,00;-43 573,00;-1,74
520;-2;Констанс-Банк;2228;Санкт-Петербург и обл.;2 451 883,00;2 482 964,00;-31 081,00;-1,25
521;10;Йошкар-Ола;2802;Марий Эл;2 424 294,00;2 332 689,00;91 605,00;3,93
522;-3;Банк Реалист;2646;Москва и обл.;2 407 094,00;2 429 764,00;-22 670,00;-0,93
523;11;Сибэс;208;Омская обл.;2 380 640,00;2 260 695,00;119 945,00;5,31
524;0;Первый Инвестиционный Банк;604;Москва и обл.;2 380 317,00;2 376 188,00;4 129,00;0,17
525;3;Газнефтьбанк;3223;Саратовская обл.;2 375 069,00;2 354 752,00;20 317,00;0,86
526;-3;Капиталбанк;2547;Ростовская обл.;2 373 845,00;2 416 052,00;-42 207,00;-1,75
527;3;Татагропромбанк;728;Татарстан;2 371 657,00;2 342 368,00;29 289,00;1,25
528;-14;К2 Банк;2851;Карачаево-Черкесия;2 324 375,00;2 561 385,00;-237 010,00;-9,25
529;-2;Радиотехбанк;1166;Нижегородская обл.;2 320 636,00;2 360 315,00;-39 679,00;-1,68
530;-4;Капитал;575;Москва и обл.;2 314 444,00;2 363 044,00;-48 600,00;-2,06
531;-2;Проинвестбанк;784;Пермская обл.;2 309 595,00;2 353 233,00;-43 638,00;-1,85
532;13;Алтынбанк;2070;Татарстан;2 302 344,00;2 154 771,00;147 573,00;6,85
533;-13;Унифондбанк;3416;Москва и обл.;2 299 638,00;2 429 142,00;-129 504,00;-5,33
534;-13;ИРС;272;Москва и обл.;2 291 981,00;2 426 686,00;-134 705,00;-5,55
535;8;Яринтербанк;2564;Ярославская обл.;2 282 804,00;2 176 022,00;106 782,00;4,91
536;-11;Метрополь;1639;Москва и обл.;2 275 616,00;2 364 567,00;-88 951,00;-3,76
537;-5;Кредит Экспресс;3186;Ростовская обл.;2 270 921,00;2 328 499,00;-57 578,00;-2,47
538;-5;Владбизнесбанк;903;Владимирская обл.;2 269 038,00;2 267 663,00;1 375,00;0,06
539;7;Региональный Коммерческий Банк;836;Ульяновская обл.;2 261 086,00;2 144 818,00;116 268,00;5,42
540;-4;Система;2846;Москва и обл.;2 246 777,00;2 257 300,00;-10 523,00;-0,47
541;-1;Современные Стандарты Бизнеса;3397;Москва и обл.;2 205 594,00;2 184 389,00;21 205,00;0,97
542;8;Бум-Банк;1137;Кабардино-Балкария;2 129 630,00;2 128 051,00;1 579,00;0,07
543;10;Бинбанк Сургут;1701;Ханты-Мансийский АО — Югра;2 128 658,00;2 114 199,00;14 459,00;0,68
544;3;Новый Символ;370;Москва и обл.;2 122 645,00;2 144 257,00;-21 612,00;-1,01
545;37;Банк ВВБ;1093;Ярославская обл.;2 122 485,00;1 703 464,00;419 021,00;24,60
546;-7;Стелла-Банк;2948;Ростовская обл.;2 115 381,00;2 216 077,00;-100 696,00;-4,54
547;-3;Международный Строительный Банк;3484;Москва и обл.;2 102 211,00;2 175 722,00;-73 511,00;-3,38
548;1;Крона-Банк;2499;Иркутская обл.;2 098 809,00;2 131 724,00;-32 915,00;-1,54
549;6;Канский;860;Красноярский край;2 080 253,00;2 096 287,00;-16 034,00;-0,76
550;23;Банк МБФИ;2073;Москва и обл.;2 071 827,00;1 834 759,00;237 068,00;12,92
551;0;Спиритбанк;2053;Тульская обл.;2 067 736,00;2 122 763,00;-55 027,00;-2,59
552;0;Смартбанк;3408;Москва и обл.;2 058 844,00;2 116 653,00;-57 809,00;-2,73
553;24;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;2 051 385,00;1 763 482,00;287 903,00;16,33
554;2;БСТ-Банк;2883;Кемеровская обл.;2 046 968,00;2 088 068,00;-41 100,00;-1,97
555;10;Московский Вексельный Банк;2697;Москва и обл.;2 034 049,00;1 951 941,00;82 108,00;4,21
556;-21;Россита-Банк;3257;Москва и обл.;2 014 614,00;2 259 472,00;-244 858,00;-10,84
557;4;Новация;840;Адыгея;2 014 221,00;1 980 996,00;33 225,00;1,68
558;4;Джаст Банк;3503;Москва и обл.;1 993 526,00;1 963 565,00;29 961,00;1,53
559;1;Златкомбанк;568;Москва и обл.;1 988 532,00;1 982 551,00;5 981,00;0,30
560;-38;РФИ Банк;3351;Москва и обл.;1 987 873,00;2 426 514,00;-438 641,00;-18,08
561;32;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 982 006,00;1 601 999,00;380 007,00;23,72
562;-4;Банк Пермь;875;Пермская обл.;1 959 688,00;2 022 265,00;-62 577,00;-3,09
563;0;Еврокапитал-Альянс;3459;Ярославская обл.;1 943 467,00;1 961 043,00;-17 576,00;-0,90
564;-7;Акцент;696;Оренбургская обл.;1 938 450,00;2 050 829,00;-112 379,00;-5,48
565;-62;Земкомбанк;574;Ростовская обл.;1 919 006,00;2 668 054,00;-749 048,00;-28,07
566;9;Нальчик;695;Кабардино-Балкария;1 910 194,00;1 803 548,00;106 646,00;5,91
567;1;Икано Банк;3519;Центр;1 883 242,00;1 904 882,00;-21 640,00;-1,14
568;2;Старооскольский Агропромбанк;1050;Белгородская обл.;1 882 264,00;1 868 310,00;13 954,00;0,75
569;-3;Коммерческий Банк Развития;3364;Москва и обл.;1 876 351,00;1 950 177,00;-73 826,00;-3,79
570;-1;Индустриальный Сберегательный Банк;3175;Москва и обл.;1 849 586,00;1 880 588,00;-31 002,00;-1,65
571;1;Дом-Банк;3209;Москва и обл.;1 835 916,00;1 840 144,00;-4 228,00;-0,23
572;-24;Бумеранг;1002;Вологодская обл.;1 831 242,00;2 132 440,00;-301 198,00;-14,12
573;18;Америкэн Экспресс Банк;3460;Москва и обл.;1 829 925,00;1 615 872,00;214 053,00;13,25
574;6;Мосводоканалбанк;2863;Москва и обл.;1 769 007,00;1 724 871,00;44 136,00;2,56
575;-1;КОР;2148;Волгоградская обл.;1 748 224,00;1 820 040,00;-71 816,00;-3,95
576;5;Уралфинанс;1370;Свердловская обл.;1 748 068,00;1 713 272,00;34 796,00;2,03
577;65;Озон Банк;3516;Москва и обл.;1 738 577,00;1 278 921,00;459 656,00;35,94
578;-14;Ростфинанс;481;Ростовская обл.;1 735 620,00;1 960 880,00;-225 260,00;-11,49
579;9;Агроинкомбанк;1946;Астраханская обл.;1 728 492,00;1 651 019,00;77 473,00;4,69
580;-4;Холмск;503;Сахалинская обл.;1 704 730,00;1 783 988,00;-79 258,00;-4,44
581;13;Банк Премьер Кредит;1663;Москва и обл.;1 692 798,00;1 601 381,00;91 417,00;5,71
582;-15;Риал-Кредит;3393;Москва и обл.;1 687 638,00;1 942 889,00;-255 251,00;-13,14
583;4;Плато-Банк;2071;Свердловская обл.;1 677 071,00;1 665 501,00;11 570,00;0,69
584;8;Миръ;3089;Москва и обл.;1 651 359,00;1 614 899,00;36 460,00;2,26
585;-1;Екатерининский;2167;Москва и обл.;1 648 146,00;1 698 073,00;-49 927,00;-2,94
586;76;НСТ-Банк;1738;Оренбургская обл.;1 629 089,00;1 081 726,00;547 363,00;50,60
587;-9;Пульс Столицы;3002;Москва и обл.;1 622 426,00;1 749 230,00;-126 804,00;-7,25
588;-2;Объединенный Национальный Банк;2074;Нижегородская обл.;1 619 573,00;1 677 478,00;-57 905,00;-3,45
589;-4;ИК Банк;1732;Татарстан;1 613 442,00;1 694 932,00;-81 490,00;-4,81
590;33;ЮМК Банк;3495;Краснодарский край;1 605 843,00;1 381 948,00;223 895,00;16,20
591;-20;Кредитинвест;1197;Дагестан;1 599 602,00;1 859 096,00;-259 494,00;-13,96
592;-9;Тагилбанк;1635;Свердловская обл.;1 567 925,00;1 702 632,00;-134 707,00;-7,91
593;26;Мурманский Расчетный Центр;3341;Мурманская обл.;1 560 665,00;1 400 695,00;159 970,00;11,42
594;-5;Банк Глобус;2438;Москва и обл.;1 546 978,00;1 631 060,00;-84 082,00;-5,16
595;3;Саратов;330;Саратовская обл.;1 543 645,00;1 547 241,00;-3 596,00;-0,23
596;16;Траст Капитал Банк;2741;Москва и обл.;1 534 707,00;1 438 348,00;96 359,00;6,70
597;-38;Максима;3379;Москва и обл.;1 514 780,00;1 986 984,00;-472 204,00;-23,76
598;-8;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 510 781,00;1 627 475,00;-116 694,00;-7,17
599;16;Аделантбанк;1835;Москва и обл.;1 508 635,00;1 416 183,00;92 452,00;6,53
600;11;Кетовский Коммерческий Банк;842;Курганская обл.;1 506 762,00;1 441 028,00;65 734,00;4,56
601;2;Майкопбанк;1136;Адыгея;1 498 458,00;1 512 270,00;-13 812,00;-0,91
602;2;Вологдабанк;992;Вологодская обл.;1 484 308,00;1 507 239,00;-22 931,00;-1,52
603;-3;Приобье;537;Ханты-Мансийский АО — Югра;1 469 865,00;1 538 592,00;-68 727,00;-4,47
604;-9;Вэлтон Банк;1105;Белгородская обл.;1 466 547,00;1 584 601,00;-118 054,00;-7,45
605;3;Инкаробанк;2696;Москва и обл.;1 462 247,00;1 471 057,00;-8 810,00;-0,60
606;4;Калуга;1151;Калужская обл.;1 457 953,00;1 443 959,00;13 994,00;0,97
607;-10;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 450 268,00;1 549 729,00;-99 461,00;-6,42
608;10;Кредпромбанк;1165;Ярославская обл.;1 443 978,00;1 408 120,00;35 858,00;2,55
609;-30;ИпоТек Банк;2794;Москва и обл.;1 439 817,00;1 739 363,00;-299 546,00;-17,22
610;-1;ГринКомБанк;1184;Иркутская обл.;1 438 251,00;1 466 925,00;-28 674,00;-1,95
611;9;Арзамас;1281;Нижегородская обл.;1 437 786,00;1 400 227,00;37 559,00;2,68
612;-6;Жилкредит;1736;Москва и обл.;1 431 968,00;1 491 058,00;-59 090,00;-3,96
613;28;Тальменка-Банк;826;Алтайский край;1 425 383,00;1 283 436,00;141 947,00;11,06
614;13;Почтобанк;1788;Пермская обл.;1 417 298,00;1 375 985,00;41 313,00;3,00
615;21;Примтеркомбанк;21;Приморский край;1 414 342,00;1 320 382,00;93 960,00;7,12
616;19;Мострансбанк;2258;Москва и обл.;1 407 846,00;1 321 239,00;86 607,00;6,55
617;-21;Новый Кредитный Союз;3139;Москва и обл.;1 407 462,00;1 559 397,00;-151 935,00;-9,74
618;4;Великие Луки Банк;598;Псковская обл.;1 388 846,00;1 391 108,00;-2 262,00;-0,16
619;14;1Банк;2896;Северная Осетия — Алания;1 385 445,00;1 328 699,00;56 746,00;4,27
620;8;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 377 919,00;1 354 971,00;22 948,00;1,69
621;17;Булгар Банк;1917;Татарстан;1 371 957,00;1 304 892,00;67 065,00;5,14
622;-6;Вятич;2796;Рязанская обл.;1 368 503,00;1 415 998,00;-47 495,00;-3,35
623;2;Руна-Банк;3207;Москва и обл.;1 368 074,00;1 376 777,00;-8 703,00;-0,63
624;-25;Геленджик-Банк;790;Краснодарский край;1 363 521,00;1 541 284,00;-177 763,00;-11,53
625;5;Алданзолотобанк;854;Саха (Якутия);1 354 237,00;1 351 010,00;3 227,00;0,24
626;-21;Бизнес для Бизнеса;1060;Чувашия;1 352 287,00;1 498 643,00;-146 356,00;-9,77
627;5;Смолевич;1121;Смоленская обл.;1 339 040,00;1 334 604,00;4 436,00;0,33
628;15;Нерюнгрибанк;825;Саха (Якутия);1 335 495,00;1 270 062,00;65 433,00;5,15
629;5;РУБанк;2813;Москва и обл.;1 329 524,00;1 326 728,00;2 796,00;0,21
630;-29;Тайм Банк;3120;Москва и обл.;1 324 749,00;1 524 867,00;-200 118,00;-13,12
631;9;Ноосфера;2650;Республика Алтай;1 317 439,00;1 285 183,00;32 256,00;2,51
632;-15;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 311 381,00;1 412 383,00;-101 002,00;-7,15
633;-2;Синергия;2884;Саратовская обл.;1 305 619,00;1 344 828,00;-39 209,00;-2,92
634;-32;Саммит Банк;85;Приморский край;1 295 522,00;1 523 101,00;-227 579,00;-14,94
635;9;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 288 647,00;1 254 801,00;33 846,00;2,70
636;-29;Яндекс Банк;3027;Москва и обл.;1 288 371,00;1 478 850,00;-190 479,00;-12,88
637;-24;Соколовский;2830;Москва и обл.;1 286 319,00;1 419 499,00;-133 180,00;-9,38
638;-12;Спутник;1071;Оренбургская обл.;1 285 308,00;1 376 192,00;-90 884,00;-6,60
639;6;Строительно-Коммерческий Банк;3050;Санкт-Петербург и обл.;1 285 232,00;1 252 983,00;32 249,00;2,57
640;11;Сервис Резерв;2034;Москва и обл.;1 258 937,00;1 183 454,00;75 483,00;6,38
641;8;Первый Дортрансбанк;3271;Кировская обл.;1 258 593,00;1 216 651,00;41 942,00;3,45
642;6;Кемсоцинбанк;96;Кемеровская обл.;1 251 875,00;1 234 171,00;17 704,00;1,43
643;-4;Единственный;3187;Москва и обл.;1 245 453,00;1 303 487,00;-58 034,00;-4,45
644;-20;Сталь Банк;2248;Москва и обл.;1 194 623,00;1 380 482,00;-185 859,00;-13,46
645;-16;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 192 368,00;1 352 403,00;-160 035,00;-11,83
646;-32;МТИ Банк;1052;Москва и обл.;1 164 055,00;1 418 018,00;-253 963,00;-17,91
647;5;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 161 922,00;1 183 090,00;-21 168,00;-1,79
648;6;Объединенный Банк Республики;1016;Чувашия;1 156 947,00;1 166 673,00;-9 726,00;-0,83
649;-3;Новый Промышленный Банк;930;Москва и обл.;1 141 638,00;1 242 234,00;-100 596,00;-8,10
650;-13;Сельмашбанк;106;Ростовская обл.;1 137 336,00;1 307 485,00;-170 149,00;-13,01
651;8;Азимут;3154;Москва и обл.;1 127 548,00;1 114 110,00;13 438,00;1,21
652;1;Взаимодействие;1704;Новосибирская обл.;1 124 099,00;1 170 590,00;-46 491,00;-3,97
653;-3;Финтрастбанк;3104;Москва и обл.;1 118 770,00;1 202 850,00;-84 080,00;-6,99
654;4;Дон-Тексбанк;1818;Ростовская обл.;1 080 567,00;1 122 764,00;-42 197,00;-3,76
655;10;Элекснет;3314;Москва и обл.;1 055 966,00;1 055 966,00;0,00;0
656;4;Химик;1114;Нижегородская обл.;1 054 640,00;1 091 299,00;-36 659,00;-3,36
657;0;Турбобанк;3203;Санкт-Петербург и обл.;1 053 500,00;1 129 318,00;-75 818,00;-6,71
658;10;Финарс Банк;2938;Москва и обл.;1 050 956,00;1 037 629,00;13 327,00;1,28
659;7;Регнум;3373;Москва и обл.;1 050 332,00;1 054 461,00;-4 129,00;-0,39
660;20;Тендер-Банк;2252;Москва и обл.;1 046 727,00;946 561,00;100 166,00;10,58
661;0;Онего;2484;Карелия;1 040 146,00;1 088 474,00;-48 328,00;-4,44
662;-15;Республиканский Кредитный Альянс;3017;Москва и обл.;1 030 591,00;1 240 489,00;-209 898,00;-16,92
663;7;Курган;2568;Курганская обл.;1 025 910,00;1 025 452,00;458,00;0,04
664;3;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;1 024 819,00;1 041 595,00;-16 776,00;-1,61
665;-2;ЕАТП Банк;1765;Астраханская обл.;1 021 145,00;1 058 417,00;-37 272,00;-3,52
666;-2;Тандем;1951;Москва и обл.;1 016 676,00;1 056 243,00;-39 567,00;-3,75
667;-11;Михайловский ПЖСБ;2961;Волгоградская обл.;1 008 105,00;1 133 779,00;-125 674,00;-11,08
668;6;Содружество;2923;Москва и обл.;991 984,00;983 334,00;8 650,00;0,88
669;-14;Агора;3231;Москва и обл.;989 122,00;1 141 706,00;-152 584,00;-13,36
670;1;Ресурс-Траст;3122;Москва и обл.;986 120,00;1 013 660,00;-27 540,00;-2,72
671;5;Регионфинансбанк;3357;Москва и обл.;981 654,00;967 179,00;14 475,00;1,50
672;9;Банк РМП;2574;Москва и обл.;966 374,00;931 674,00;34 700,00;3,72
673;0;Новый Век;3417;Москва и обл.;963 152,00;983 975,00;-20 823,00;-2,12
674;20;Москва;1661;Москва и обл.;962 873,00;870 731,00;92 142,00;10,58
675;-6;Байкалкредобанк;2990;Иркутская обл.;961 186,00;1 031 924,00;-70 738,00;-6,85
676;3;ПэйПал Ру;3517;Москва и обл.;952 596,00;952 596,00;0,00;0
677;-56;Металлург;2877;Москва и обл.;928 864,00;1 396 622,00;-467 758,00;-33,49
678;14;Тексбанк;2756;Карачаево-Черкесия;918 013,00;884 735,00;33 278,00;3,76
679;-4;Соверен Банк;3206;Москва и обл.;914 060,00;969 153,00;-55 093,00;-5,68
680;-2;Камский Горизонт;2554;Татарстан;905 719,00;956 654,00;-50 935,00;-5,32
681;-4;Ипозембанк;3026;Самарская обл.;903 803,00;958 724,00;-54 921,00;-5,73
682;3;Акция;927;Ивановская обл.;903 537,00;912 286,00;-8 749,00;-0,96
683;0;Эльбин;2267;Дагестан;886 397,00;915 597,00;-29 200,00;-3,19
684;9;Анелик РУ;3443;Москва и обл.;885 443,00;884 173,00;1 270,00;0,14
685;1;Спецстройбанк;236;Москва и обл.;884 875,00;909 255,00;-24 380,00;-2,68
686;-2;Флора-Москва;533;Москва и обл.;879 137,00;914 992,00;-35 855,00;-3,92
687;11;Мико-Банк;3195;Москва и обл.;878 330,00;860 707,00;17 623,00;2,05
688;-16;Инвест-Экобанк;1956;Санкт-Петербург и обл.;848 499,00;1 013 516,00;-165 017,00;-16,28
689;16;Славянбанк;804;Новгородская обл.;847 993,00;779 280,00;68 713,00;8,82
690;5;Вакобанк;1291;Псковская обл.;843 250,00;867 242,00;-23 992,00;-2,77
691;12;Космос;2245;Москва и обл.;822 334,00;810 301,00;12 033,00;1,49
692;7;Классик Эконом Банк;3298;Северная Осетия — Алания;816 479,00;835 314,00;-18 835,00;-2,25
693;-11;Тетраполис;1586;Санкт-Петербург и обл.;812 370,00;923 788,00;-111 418,00;-12,06
694;-4;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;801 578,00;885 893,00;-84 315,00;-9,52
695;2;Вайлдберриз Банк;841;Адыгея;796 596,00;860 756,00;-64 160,00;-7,45
696;8;Прохладный;874;Кабардино-Балкария;781 553,00;783 978,00;-2 425,00;-0,31
697;-6;Расчетный Дом;3350;Москва и обл.;781 387,00;885 651,00;-104 264,00;-11,77
698;10;Майский;1673;Кабардино-Балкария;778 372,00;755 389,00;22 983,00;3,04
699;3;Уралприватбанк;153;Свердловская обл.;772 629,00;816 201,00;-43 572,00;-5,34
700;11;Кузбассхимбанк;2868;Кемеровская обл.;770 743,00;746 230,00;24 513,00;3,28
701;8;Русский Финансовый Альянс;2035;Москва и обл.;764 420,00;747 952,00;16 468,00;2,20
702;5;Центрально-Азиатский;3037;Хакасия;759 981,00;768 694,00;-8 713,00;-1,13
703;-16;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;751 846,00;906 155,00;-154 309,00;-17,03
704;12;Динамичные Системы;3439;Москва и обл.;751 210,00;686 780,00;64 430,00;9,38
705;-17;Си Ди Би Банк;3339;Краснодарский край;742 794,00;897 992,00;-155 198,00;-17,28
706;6;Народный Инвестиционный Банк;2876;Самарская обл.;731 944,00;724 624,00;7 320,00;1,01
707;-7;Национальный Банк Сбережений;1949;Ивановская обл.;725 353,00;824 172,00;-98 819,00;-11,99
708;-12;Невастройинвест;1926;Санкт-Петербург и обл.;722 514,00;862 239,00;-139 725,00;-16,20
709;1;Первоуральскбанк;965;Свердловская обл.;716 755,00;747 565,00;-30 810,00;-4,12
710;-9;Внешфинбанк;3173;Краснодарский край;708 160,00;816 424,00;-108 264,00;-13,26
711;-22;Интеркоопбанк;2803;Москва и обл.;708 148,00;896 799,00;-188 651,00;-21,04
712;23;Вестинтербанк;3398;Москва и обл.;703 349,00;565 259,00;138 090,00;24,43
713;-7;Прокоммерцбанк;2996;Москва и обл.;699 363,00;775 139,00;-75 776,00;-9,78
714;4;Русский Банк Сбережений;779;Ставропольский край;679 989,00;662 133,00;17 856,00;2,70
715;-1;Народный Земельно-Промышленный Банк;2873;Алтайский край;679 167,00;704 642,00;-25 475,00;-3,62
716;1;РИТЦ Банк;2677;Москва и обл.;677 233,00;671 592,00;5 641,00;0,84
717;-4;Международный Расчетный Банк;3028;Москва и обл.;673 429,00;710 746,00;-37 317,00;-5,25
718;5;Банк РСИ;3415;Москва и обл.;663 833,00;637 524,00;26 309,00;4,13
719;-4;Балаково-Банк;444;Саратовская обл.;659 740,00;697 384,00;-37 644,00;-5,40
720;0;ФинТех;3499;Москва и обл.;645 617,00;649 793,00;-4 176,00;-0,64
721;5;ГРиС-Банк;1928;Ставропольский край;643 275,00;635 694,00;7 581,00;1,19
722;8;РусьРегионБанк;685;Москва и обл.;618 901,00;609 806,00;9 095,00;1,49
723;-1;Новокиб;1747;Кемеровская обл.;616 869,00;638 341,00;-21 472,00;-3,36
724;3;АлтайБизнес-Банк;2388;Алтайский край;616 296,00;619 718,00;-3 422,00;-0,55
725;8;Южный Региональный Банк;3015;Ростовская обл.;610 579,00;581 599,00;28 980,00;4,98
726;-5;Межрегиональный Банк Реконструкции;2620;Москва и обл.;593 963,00;642 781,00;-48 818,00;-7,59
727;4;Гефест;1046;Тверская обл.;590 468,00;593 746,00;-3 278,00;-0,55
728;9;Лидер;3304;Москва и обл.;572 388,00;541 257,00;31 131,00;5,75
729;-10;Холдинвестбанк;2837;Москва и обл.;570 812,00;650 072,00;-79 260,00;-12,19
730;-2;Логос;3233;Москва и обл.;559 656,00;618 605,00;-58 949,00;-9,53
731;5;Геобанк;2027;Москва и обл.;546 097,00;549 744,00;-3 647,00;-0,66
732;-3;АвтоКредитБанк;1973;Татарстан;545 550,00;610 887,00;-65 337,00;-10,70
733;-8;Арсенал;3000;Москва и обл.;544 051,00;637 033,00;-92 982,00;-14,60
734;4;Энтузиастбанк;3048;Москва и обл.;531 813,00;536 932,00;-5 119,00;-0,95
735;5;АББ;2937;Москва и обл.;528 839,00;525 540,00;3 299,00;0,63
736;8;Дружба;990;Тюменская обл.;527 766,00;500 813,00;26 953,00;5,38
737;12;ТЭСТ;3440;Москва и обл.;520 548,00;475 621,00;44 927,00;9,45
738;1;Старый Кремль;2657;Москва и обл.;515 541,00;530 899,00;-15 358,00;-2,89
739;16;Далта-Банк;142;Приморский край;513 055,00;449 228,00;63 827,00;14,21
740;3;Башпромбанк;1006;Башкортостан;512 182,00;509 736,00;2 446,00;0,48
741;17;Финчер;3486;Москва и обл.;504 898,00;427 221,00;77 677,00;18,18
742;-10;СМБ-Банк;3504;Санкт-Петербург и обл.;503 552,00;586 150,00;-82 598,00;-14,09
743;-1;ИР-Кредит;1724;Москва и обл.;501 250,00;521 309,00;-20 059,00;-3,85
744;15;Максимум;466;Ростовская обл.;496 316,00;426 395,00;69 921,00;16,40
745;6;Кредо Финанс;793;Дагестан;492 020,00;465 256,00;26 764,00;5,75
746;-5;Банк Берейт;3505;Санкт-Петербург и обл.;486 209,00;523 340,00;-37 131,00;-7,10
747;-23;Промсвязьинвест;2761;Дагестан;478 859,00;637 432,00;-158 573,00;-24,88
748;-1;Народный Банк Тувы;1309;Тыва;477 935,00;485 482,00;-7 547,00;-1,55
749;-3;Стар Альянс;3433;Москва и обл.;476 098,00;495 972,00;-19 874,00;-4,01
750;0;Олма-Банк;3250;Москва и обл.;466 282,00;469 833,00;-3 551,00;-0,76
751;2;МВС Банк;2407;Дагестан;461 659,00;453 531,00;8 128,00;1,79
752;-7;Алжан;2491;Дагестан;452 582,00;497 779,00;-45 197,00;-9,08
753;4;Эко-Инвест;3116;Москва и обл.;450 447,00;438 130,00;12 317,00;2,81
754;-6;Азия Банк;3183;Москва и обл.;446 855,00;476 892,00;-30 037,00;-6,30
755;-3;Европейский Стандарт;3200;Кабардино-Балкария;446 355,00;460 154,00;-13 799,00;-3,00
756;4;Рента-Банк;3095;Москва и обл.;433 788,00;425 005,00;8 783,00;2,07
757;-3;Континенталь;3184;Ставропольский край;429 610,00;449 918,00;-20 308,00;-4,51
758;-2;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;424 970,00;441 959,00;-16 989,00;-3,84
759;4;Таганрогбанк;3136;Ростовская обл.;420 933,00;417 381,00;3 552,00;0,85
760;2;Информпрогресс;2166;Москва и обл.;420 342,00;422 724,00;-2 382,00;-0,56
761;0;Альтернатива;3452;Москва и обл.;412 655,00;424 880,00;-12 225,00;-2,88
762;3;Терра;3476;Москва и обл.;411 061,00;408 592,00;2 469,00;0,60
763;1;НКБ;2942;Калмыкия;396 158,00;413 545,00;-17 387,00;-4,20
764;3;Дорис Банк;1679;Москва и обл.;393 163,00;394 350,00;-1 187,00;-0,30
765;1;Далетбанк;3049;Москва и обл.;391 845,00;397 411,00;-5 566,00;-1,40
766;5;Лэнд Кредит;1478;Москва и обл.;374 947,00;374 162,00;785,00;0,21
767;2;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;371 646,00;379 467,00;-7 821,00;-2,06
768;2;Приполярком;507;Тюменская обл.;365 471,00;375 676,00;-10 205,00;-2,72
769;3;Лада-Кредит;2668;Москва и обл.;365 342,00;371 812,00;-6 470,00;-1,74
770;3;Телекоммерц Банк;3380;Тульская обл.;359 642,00;367 776,00;-8 134,00;-2,21
771;5;Тайдон;2085;Кемеровская обл.;356 137,00;355 947,00;190,00;0,05
772;-4;Рунэтбанк;2829;Москва и обл.;352 839,00;385 256,00;-32 417,00;-8,41
773;1;Сетевая Расчетная Палата;3332;Татарстан;347 964,00;366 461,00;-18 497,00;-5,05
774;3;Банк Фридом Финанс;1143;Сахалинская обл.;337 040,00;339 297,00;-2 257,00;-0,67
775;3;Эно;1988;Краснодарский край;336 637,00;338 993,00;-2 356,00;-0,69
776;-1;Нарат;1902;Саратовская обл.;329 730,00;357 411,00;-27 681,00;-7,74
777;2;Еврокапитал-Альянс;2672;Ярославская обл.;325 547,00;324 207,00;1 340,00;0,41
778;3;Северстройбанк;3507;Вологодская обл.;324 058,00;317 228,00;6 830,00;2,15
779;1;Моби.Деньги;3523;Москва и обл.;322 896,00;322 896,00;0,00;0
780;2;Единая касса;3512;Москва и обл.;289 360,00;289 360,00;0,00;0
781;3;Континент Финанс;149;Калужская обл.;250 633,00;252 013,00;-1 380,00;-0,55
782;3;Платежи и Расчеты;3324;Самарская обл.;244 044,00;239 990,00;4 054,00;1,69
783;0;Идеалбанк;3491;Москва и обл.;242 003,00;276 035,00;-34 032,00;-12,33
784;2;МГБ;2866;Дагестан;236 367,00;235 689,00;678,00;0,29
785;9;РИБ;2749;Москва и обл.;223 874,00;169 210,00;54 664,00;32,31
786;3;Майма;1037;Москва и обл.;221 266,00;227 942,00;-6 676,00;-2,93
787;3;Деньги.Мэйл.Ру;3511;Москва и обл.;220 495,00;220 495,00;0,00;0
788;4;Электронный платежный сервис;3509;Москва и обл.;204 288,00;204 288,00;0,00;0
789;15;КредитАльянс;3472;Вологодская обл.;203 088,00;86 314,00;116 774,00;135,29
790;1;Красноярский Краевой Расчетный Центр;3483;Красноярский край;200 197,00;204 301,00;-4 104,00;-2,01
791;-3;Конгресс-Банк;2330;Москва и обл.;189 131,00;233 249,00;-44 118,00;-18,91
792;1;Монета.ру;3508;Марий Эл;167 433,00;179 055,00;-11 622,00;-6,49
793;2;Фидбэк;3502;Москва и обл.;156 074,00;159 411,00;-3 337,00;-2,09
794;-7;Русское Финансовое Общество;3427;Москва и обл.;150 774,00;233 736,00;-82 962,00;-35,49
795;4;Дальний Восток;3318;Тульская обл.;146 361,00;98 222,00;48 139,00;49,01
