Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Январь, 2015, тыс. рублей;Декабрь, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
524;-27;Сибэс;208;Омская обл.;2 394 512,00;2 680 355,00;-285 843,00;-10,66
525;34;Международный Строительный Банк;3484;Москва и обл.;2 385 843,00;1 963 269,00;422 574,00;21,52
526;3;Татагропромбанк;728;Татарстан;2 361 918,00;2 335 692,00;26 226,00;1,12
527;-9;Газнефтьбанк;3223;Саратовская обл.;2 354 102,00;2 471 669,00;-117 567,00;-4,76
528;-1;Яринтербанк;2564;Ярославская обл.;2 318 362,00;2 351 182,00;-32 820,00;-1,40
529;7;Констанс-Банк;2228;Санкт-Петербург и обл.;2 303 481,00;2 237 936,00;65 545,00;2,93
530;-7;Радиотехбанк;1166;Нижегородская обл.;2 296 858,00;2 393 290,00;-96 432,00;-4,03
531;0;Йошкар-Ола;2802;Марий Эл;2 284 455,00;2 319 345,00;-34 890,00;-1,50
532;-8;Бинбанк Сургут;1701;Ханты-Мансийский АО — Югра;2 282 204,00;2 378 569,00;-96 365,00;-4,05
533;17;Унифондбанк;3416;Москва и обл.;2 272 232,00;2 107 479,00;164 753,00;7,82
534;4;Владбизнесбанк;903;Владимирская обл.;2 261 117,00;2 220 195,00;40 922,00;1,84
535;0;Проинвестбанк;784;Пермская обл.;2 250 647,00;2 238 170,00;12 477,00;0,56
536;29;Новый Символ;370;Москва и обл.;2 244 072,00;1 885 169,00;358 903,00;19,04
537;-16;Капитал;575;Москва и обл.;2 232 948,00;2 440 752,00;-207 804,00;-8,51
538;-10;Кредит Экспресс;3186;Ростовская обл.;2 222 867,00;2 346 665,00;-123 798,00;-5,28
539;5;Система;2846;Москва и обл.;2 220 924,00;2 160 010,00;60 914,00;2,82
540;31;Еврокапитал-Альянс;3459;Ярославская обл.;2 219 782,00;1 849 856,00;369 926,00;20,00
541;-16;Резерв;2364;Челябинская обл.;2 209 436,00;2 365 066,00;-155 630,00;-6,58
542;12;БСТ-Банк;2883;Кемеровская обл.;2 204 843,00;2 069 236,00;135 607,00;6,55
543;-1;Риал-Кредит;3393;Москва и обл.;2 197 772,00;2 191 128,00;6 644,00;0,30
544;36;Златкомбанк;568;Москва и обл.;2 179 894,00;1 708 512,00;471 382,00;27,59
545;-30;Стелла-Банк;2948;Ростовская обл.;2 162 740,00;2 481 853,00;-319 113,00;-12,86
546;-7;Спиритбанк;2053;Тульская обл.;2 148 883,00;2 215 911,00;-67 028,00;-3,02
547;77;Кредитинвест;1197;Дагестан;2 145 401,00;1 437 087,00;708 314,00;49,29
548;-5;Крона-Банк;2499;Иркутская обл.;2 139 126,00;2 178 114,00;-38 988,00;-1,79
549;-4;Бум-Банк;1137;Кабардино-Балкария;2 138 867,00;2 154 010,00;-15 143,00;-0,70
550;-4;Россита-Банк;3257;Москва и обл.;2 138 368,00;2 151 036,00;-12 668,00;-0,59
551;24;Социум-Банк;2881;Москва и обл.;2 125 098,00;1 818 629,00;306 469,00;16,85
552;27;Капиталбанк;2547;Ростовская обл.;2 118 968,00;1 734 517,00;384 451,00;22,16
553;-23;Коммерческий Банк Развития;3364;Москва и обл.;2 118 838,00;2 328 179,00;-209 341,00;-8,99
554;-5;Банк Пермь;875;Пермская обл.;2 099 692,00;2 113 997,00;-14 305,00;-0,68
555;17;Холмск;503;Сахалинская обл.;2 093 808,00;1 839 441,00;254 367,00;13,83
556;0;Канский;860;Красноярский край;2 090 233,00;2 023 869,00;66 364,00;3,28
557;9;Смартбанк;3408;Москва и обл.;2 084 019,00;1 876 627,00;207 392,00;11,05
558;-6;Новация;840;Адыгея;2 081 262,00;2 090 659,00;-9 397,00;-0,45
559;26;Сталь Банк;2248;Москва и обл.;2 059 304,00;1 672 082,00;387 222,00;23,16
560;17;Московский Вексельный Банк;2697;Москва и обл.;2 052 885,00;1 747 568,00;305 317,00;17,47
561;-35;Лайтбанк;3177;Москва и обл.;2 051 590,00;2 353 665,00;-302 075,00;-12,83
562;-14;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;2 050 019,00;2 131 563,00;-81 544,00;-3,83
563;-65;Алтынбанк;2070;Татарстан;2 048 263,00;2 675 340,00;-627 077,00;-23,44
564;-7;Региональный Коммерческий Банк;836;Ульяновская обл.;2 030 704,00;2 015 485,00;15 219,00;0,76
565;-25;Приско Капитал Банк;2537;Москва и обл.;2 010 025,00;2 205 928,00;-195 903,00;-8,88
566;-3;Нальчик;695;Кабардино-Балкария;1 975 340,00;1 909 001,00;66 339,00;3,48
567;-7;ИК Банк;1732;Татарстан;1 962 222,00;1 930 506,00;31 716,00;1,64
568;-58;Индустриальный Сберегательный Банк;3175;Москва и обл.;1 927 298,00;2 545 846,00;-618 548,00;-24,30
569;5;Земкомбанк;574;Ростовская обл.;1 899 064,00;1 832 151,00;66 913,00;3,65
570;-1;Икано Банк;3519;Центр;1 872 585,00;1 864 916,00;7 669,00;0,41
571;-4;Старооскольский Агропромбанк;1050;Белгородская обл.;1 854 401,00;1 873 622,00;-19 221,00;-1,03
572;-8;КОР;2148;Волгоградская обл.;1 846 601,00;1 897 442,00;-50 841,00;-2,68
573;-15;Акцент;696;Оренбургская обл.;1 836 206,00;1 977 122,00;-140 916,00;-7,13
574;31;Джаст Банк;3503;Москва и обл.;1 798 665,00;1 539 932,00;258 733,00;16,80
575;8;Тагилбанк;1635;Свердловская обл.;1 795 310,00;1 701 017,00;94 293,00;5,54
576;71;Межрегионбанк;1059;Москва и обл.;1 767 597,00;1 262 676,00;504 921,00;39,99
577;-16;Банк Глобус;2438;Москва и обл.;1 755 956,00;1 916 974,00;-161 018,00;-8,40
578;4;Дом-Банк;3209;Москва и обл.;1 752 916,00;1 701 018,00;51 898,00;3,05
579;5;Уралфинанс;1370;Свердловская обл.;1 749 603,00;1 673 764,00;75 839,00;4,53
580;31;Банк МБФИ;2073;Москва и обл.;1 732 512,00;1 526 488,00;206 024,00;13,50
581;38;Ростфинанс;481;Ростовская обл.;1 721 916,00;1 460 706,00;261 210,00;17,88
582;18;Мосводоканалбанк;2863;Москва и обл.;1 718 954,00;1 576 342,00;142 612,00;9,05
583;4;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 695 585,00;1 659 512,00;36 073,00;2,17
584;7;Пульс Столицы;3002;Москва и обл.;1 682 216,00;1 632 605,00;49 611,00;3,04
585;31;Далена Банк;1948;Москва и обл.;1 670 583,00;1 491 966,00;178 617,00;11,97
586;0;Америкэн Экспресс Банк;3460;Москва и обл.;1 653 967,00;1 663 334,00;-9 367,00;-0,56
587;2;Плато-Банк;2071;Свердловская обл.;1 638 121,00;1 636 345,00;1 776,00;0,11
588;-26;Бумеранг;1002;Вологодская обл.;1 637 180,00;1 909 802,00;-272 622,00;-14,27
589;55;Мострансбанк;2258;Москва и обл.;1 636 942,00;1 296 037,00;340 905,00;26,30
590;-14;Максима;3379;Москва и обл.;1 621 804,00;1 770 513,00;-148 709,00;-8,40
591;19;Банк ВВБ;1093;Ярославская обл.;1 608 107,00;1 526 817,00;81 290,00;5,32
592;-14;Екатерининский;2167;Москва и обл.;1 601 650,00;1 739 779,00;-138 129,00;-7,94
593;16;Геленджик-Банк;790;Краснодарский край;1 593 374,00;1 530 890,00;62 484,00;4,08
594;5;ИпоТек Банк;2794;Москва и обл.;1 592 758,00;1 576 624,00;16 134,00;1,02
595;-2;Банк Премьер Кредит;1663;Москва и обл.;1 580 287,00;1 609 730,00;-29 443,00;-1,83
596;11;Новый Кредитный Союз;3139;Москва и обл.;1 563 016,00;1 533 852,00;29 164,00;1,90
597;17;Жилкредит;1736;Москва и обл.;1 556 265,00;1 503 587,00;52 678,00;3,50
598;17;Майкопбанк;1136;Адыгея;1 535 569,00;1 492 698,00;42 871,00;2,87
599;14;Приобье;537;Ханты-Мансийский АО — Югра;1 522 921,00;1 516 860,00;6 061,00;0,40
600;-12;Инкаробанк;2696;Москва и обл.;1 522 053,00;1 646 741,00;-124 688,00;-7,57
601;35;Руна-Банк;3207;Москва и обл.;1 508 893,00;1 361 625,00;147 268,00;10,82
602;31;ЮМК Банк;3495;Краснодарский край;1 502 491,00;1 378 816,00;123 675,00;8,97
603;-8;Вэлтон Банк;1105;Белгородская обл.;1 497 653,00;1 598 427,00;-100 774,00;-6,30
604;-8;Агроинкомбанк;1946;Астраханская обл.;1 495 126,00;1 597 129,00;-102 003,00;-6,39
605;-13;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 478 242,00;1 625 052,00;-146 810,00;-9,03
606;-2;Саратов;330;Саратовская обл.;1 475 799,00;1 540 114,00;-64 315,00;-4,18
607;24;Вологдабанк;992;Вологодская обл.;1 473 600,00;1 387 508,00;86 092,00;6,20
608;19;Кетовский Коммерческий Банк;842;Курганская обл.;1 464 241,00;1 416 991,00;47 250,00;3,33
609;-1;ГринКомБанк;1184;Иркутская обл.;1 446 709,00;1 532 641,00;-85 932,00;-5,61
610;7;Арзамас;1281;Нижегородская обл.;1 440 897,00;1 491 654,00;-50 757,00;-3,40
611;44;Миръ;3089;Москва и обл.;1 436 500,00;1 222 222,00;214 278,00;17,53
612;-9;Соколовский;2830;Москва и обл.;1 435 787,00;1 564 547,00;-128 760,00;-8,23
613;10;Спутник;1071;Оренбургская обл.;1 428 471,00;1 442 512,00;-14 041,00;-0,97
614;7;Калуга;1151;Калужская обл.;1 427 325,00;1 453 101,00;-25 776,00;-1,77
615;-21;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 421 093,00;1 606 698,00;-185 605,00;-11,55
616;89;МТИ Банк;1052;Москва и обл.;1 417 737,00;829 294,00;588 443,00;70,96
617;9;Великие Луки Банк;598;Псковская обл.;1 401 267,00;1 434 748,00;-33 481,00;-2,33
618;-63;Финтрастбанк;3104;Москва и обл.;1 395 855,00;2 040 663,00;-644 808,00;-31,60
619;9;Почтобанк;1788;Пермская обл.;1 395 827,00;1 405 174,00;-9 347,00;-0,67
620;66;Вятич;2796;Рязанская обл.;1 392 510,00;948 529,00;443 981,00;46,81
621;16;Кредпромбанк;1165;Ярославская обл.;1 391 023,00;1 353 880,00;37 143,00;2,74
622;-20;Интеркапитал-Банк;2706;Мордовия;1 379 622,00;1 566 849,00;-187 227,00;-11,95
623;-5;Бизнес для Бизнеса;1060;Чувашия;1 379 375,00;1 463 762,00;-84 387,00;-5,77
624;5;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 379 228,00;1 405 056,00;-25 828,00;-1,84
625;10;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 369 811,00;1 370 364,00;-553,00;-0,04
626;8;Тайм Банк;3120;Москва и обл.;1 366 618,00;1 375 231,00;-8 613,00;-0,63
627;-15;Траст Капитал Банк;2741;Москва и обл.;1 366 405,00;1 521 259,00;-154 854,00;-10,18
628;-6;Синергия;2884;Саратовская обл.;1 364 852,00;1 444 691,00;-79 839,00;-5,53
629;-4;Примтеркомбанк;21;Приморский край;1 347 537,00;1 435 075,00;-87 538,00;-6,10
630;33;Республиканский Кредитный Альянс;3017;Москва и обл.;1 346 262,00;1 126 965,00;219 297,00;19,46
631;-41;Алданзолотобанк;854;Саха (Якутия);1 329 736,00;1 633 263,00;-303 527,00;-18,58
632;-12;Строительно-Коммерческий Банк;3050;Санкт-Петербург и обл.;1 324 490,00;1 454 851,00;-130 361,00;-8,96
633;33;Сервис Резерв;2034;Москва и обл.;1 321 463,00;1 106 055,00;215 408,00;19,48
634;4;Академический Русский Банк;622;Москва и обл.;1 313 672,00;1 336 583,00;-22 911,00;-1,71
635;22;Ноосфера;2650;Республика Алтай;1 301 915,00;1 181 675,00;120 240,00;10,18
636;16;Нерюнгрибанк;825;Саха (Якутия);1 300 406,00;1 242 742,00;57 664,00;4,64
637;-67;РФИ Банк;3351;Москва и обл.;1 280 802,00;1 856 374,00;-575 572,00;-31,01
638;-37;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 280 446,00;1 573 104,00;-292 658,00;-18,60
639;-9;Металлург;2877;Москва и обл.;1 279 689,00;1 392 966,00;-113 277,00;-8,13
640;10;Единственный;3187;Москва и обл.;1 276 876,00;1 251 007,00;25 869,00;2,07
641;12;Первый Дортрансбанк;3271;Кировская обл.;1 267 143,00;1 238 599,00;28 544,00;2,30
642;-10;Саммит Банк;85;Приморский край;1 264 504,00;1 379 751,00;-115 247,00;-8,35
643;3;Смолевич;1121;Смоленская обл.;1 262 294,00;1 268 805,00;-6 511,00;-0,51
644;1;Булгар Банк;1917;Татарстан;1 258 872,00;1 282 801,00;-23 929,00;-1,87
645;6;Озон Банк;3516;Москва и обл.;1 258 650,00;1 243 632,00;15 018,00;1,21
646;8;Взаимодействие;1704;Новосибирская обл.;1 247 484,00;1 233 914,00;13 570,00;1,10
647;11;Яндекс Банк;3027;Москва и обл.;1 241 975,00;1 181 281,00;60 694,00;5,14
648;8;1Банк;2896;Северная Осетия — Алания;1 237 764,00;1 200 995,00;36 769,00;3,06
649;12;Новый Промышленный Банк;930;Москва и обл.;1 229 986,00;1 133 952,00;96 034,00;8,47
650;12;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 215 994,00;1 130 722,00;85 272,00;7,54
651;-11;Кемсоцинбанк;96;Кемеровская обл.;1 211 366,00;1 312 041,00;-100 675,00;-7,67
652;-55;Михайловский ПЖСБ;2961;Волгоградская обл.;1 206 672,00;1 591 189,00;-384 517,00;-24,17
653;14;РУБанк;2813;Москва и обл.;1 180 307,00;1 087 507,00;92 800,00;8,53
654;-15;Объединенный Национальный Банк;2074;Нижегородская обл.;1 176 115,00;1 325 914,00;-149 799,00;-11,30
655;9;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 175 177,00;1 124 678,00;50 499,00;4,49
656;14;Регионфинансбанк;3357;Москва и обл.;1 173 956,00;1 061 099,00;112 857,00;10,64
657;-51;Объединенный Банк Республики;1016;Чувашия;1 171 906,00;1 536 652,00;-364 746,00;-23,74
658;23;Соверен Банк;3206;Москва и обл.;1 153 572,00;988 379,00;165 193,00;16,71
659;1;Финарс Банк;2938;Москва и обл.;1 146 296,00;1 162 031,00;-15 735,00;-1,35
660;5;Дон-Тексбанк;1818;Ростовская обл.;1 137 320,00;1 116 347,00;20 973,00;1,88
661;-20;Азимут;3154;Москва и обл.;1 129 812,00;1 307 504,00;-177 692,00;-13,59
662;6;ЕАТП Банк;1765;Астраханская обл.;1 092 642,00;1 080 466,00;12 176,00;1,13
663;-65;Аделантбанк;1835;Москва и обл.;1 083 779,00;1 577 441,00;-493 662,00;-31,30
664;61;Лидер;3304;Москва и обл.;1 077 125,00;723 401,00;353 724,00;48,90
665;-6;Эльбин;2267;Дагестан;1 076 658,00;1 174 681,00;-98 023,00;-8,34
666;14;Тандем;1951;Москва и обл.;1 075 976,00;994 578,00;81 398,00;8,18
667;29;НСТ-Банк;1738;Оренбургская обл.;1 070 109,00;879 704,00;190 405,00;21,64
668;29;Агора;3231;Москва и обл.;1 063 120,00;868 483,00;194 637,00;22,41
669;0;Онего;2484;Карелия;1 062 931,00;1 071 389,00;-8 458,00;-0,79
670;3;Тальменка-Банк;826;Алтайский край;1 056 147,00;1 026 473,00;29 674,00;2,89
671;16;Элекснет;3314;Москва и обл.;1 055 966,00;941 005,00;114 961,00;12,22
672;-135;Национальный Банк Сбережений;1949;Ивановская обл.;1 045 431,00;2 228 351,00;-1 182 920,00;-53,08
673;-1;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;1 042 768,00;1 039 482,00;3 286,00;0,32
674;-26;Химик;1114;Нижегородская обл.;1 024 446,00;1 262 026,00;-237 580,00;-18,83
675;14;Си Ди Би Банк;3339;Краснодарский край;1 014 162,00;932 587,00;81 575,00;8,75
676;9;Курган;2568;Курганская обл.;987 648,00;950 664,00;36 984,00;3,89
677;5;Новый Век;3417;Москва и обл.;978 267,00;980 700,00;-2 433,00;-0,25
678;-3;Байкалкредобанк;2990;Иркутская обл.;970 690,00;1 007 784,00;-37 094,00;-3,68
679;-8;Камский Горизонт;2554;Татарстан;957 421,00;1 052 499,00;-95 078,00;-9,03
680;13;Акция;927;Ивановская обл.;955 056,00;901 679,00;53 377,00;5,92
681;38;ПэйПал Ру;3517;Москва и обл.;952 596,00;753 741,00;198 855,00;26,38
682;39;Анелик РУ;3443;Москва и обл.;949 980,00;744 174,00;205 806,00;27,66
683;-7;Расчетный Дом;3350;Москва и обл.;949 043,00;1 005 760,00;-56 717,00;-5,64
684;39;Международный Расчетный Банк;3028;Москва и обл.;929 718,00;738 762,00;190 956,00;25,85
685;23;Ресурс-Траст;3122;Москва и обл.;926 308,00;815 692,00;110 616,00;13,56
686;-8;Банк РМП;2574;Москва и обл.;916 573,00;1 000 098,00;-83 525,00;-8,35
687;4;Тендер-Банк;2252;Москва и обл.;915 138,00;924 660,00;-9 522,00;-1,03
688;-46;Содружество;2923;Москва и обл.;911 383,00;1 300 372,00;-388 989,00;-29,91
689;1;Интеркоопбанк;2803;Москва и обл.;905 246,00;925 331,00;-20 085,00;-2,17
690;-11;Тетраполис;1586;Санкт-Петербург и обл.;901 048,00;996 734,00;-95 686,00;-9,60
691;23;Невастройинвест;1926;Санкт-Петербург и обл.;888 669,00;791 689,00;96 980,00;12,25
692;17;Классик Эконом Банк;3298;Северная Осетия — Алания;887 117,00;815 027,00;72 090,00;8,85
693;-1;Ипозембанк;3026;Самарская обл.;882 358,00;907 605,00;-25 247,00;-2,78
694;7;Флора-Москва;533;Москва и обл.;880 019,00;850 611,00;29 408,00;3,46
695;3;Вакобанк;1291;Псковская обл.;867 980,00;868 103,00;-123,00;-0,01
696;21;Мико-Банк;3195;Москва и обл.;859 482,00;756 825,00;102 657,00;13,56
697;-23;Турбобанк;3203;Санкт-Петербург и обл.;857 737,00;1 013 947,00;-156 210,00;-15,41
698;-21;Уралприватбанк;153;Свердловская обл.;856 285,00;1 004 366,00;-148 081,00;-14,74
699;-11;Спецстройбанк;236;Москва и обл.;851 321,00;937 255,00;-85 934,00;-9,17
700;-1;Тексбанк;2756;Карачаево-Черкесия;846 902,00;867 674,00;-20 772,00;-2,39
701;10;Прохладный;874;Кабардино-Балкария;819 637,00;810 059,00;9 578,00;1,18
702;20;Внешфинбанк;3173;Краснодарский край;804 648,00;740 434,00;64 214,00;8,67
703;15;Славянбанк;804;Новгородская обл.;801 580,00;755 916,00;45 664,00;6,04
704;3;Вайлдберриз Банк;841;Адыгея;798 606,00;819 743,00;-21 137,00;-2,58
705;35;Народный Земельно-Промышленный Банк;2873;Алтайский край;788 037,00;607 952,00;180 085,00;29,62
706;7;Москва;1661;Москва и обл.;785 993,00;806 659,00;-20 666,00;-2,56
707;5;Центрально-Азиатский;3037;Хакасия;784 995,00;809 154,00;-24 159,00;-2,99
708;-13;Прокоммерцбанк;2996;Москва и обл.;768 297,00;889 326,00;-121 029,00;-13,61
709;6;Майский;1673;Кабардино-Балкария;765 702,00;785 349,00;-19 647,00;-2,50
710;10;Русский Финансовый Альянс;2035;Москва и обл.;759 472,00;747 186,00;12 286,00;1,64
711;-5;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;749 611,00;825 595,00;-75 984,00;-9,20
712;-8;Динамичные Системы;3439;Москва и обл.;742 063,00;830 588,00;-88 525,00;-10,66
713;-13;Космос;2245;Москва и обл.;741 963,00;862 638,00;-120 675,00;-13,99
714;-12;Инвест-Экобанк;1956;Санкт-Петербург и обл.;741 167,00;844 460,00;-103 293,00;-12,23
715;12;Кузбассхимбанк;2868;Кемеровская обл.;739 127,00;702 089,00;37 038,00;5,28
716;48;РИТЦ Банк;2677;Москва и обл.;732 544,00;442 442,00;290 102,00;65,57
717;7;Народный Инвестиционный Банк;2876;Самарская обл.;708 615,00;737 740,00;-29 125,00;-3,95
718;8;Первоуральскбанк;965;Свердловская обл.;697 034,00;721 278,00;-24 244,00;-3,36
719;49;Промсвязьинвест;2761;Дагестан;690 550,00;411 617,00;278 933,00;67,77
720;8;Региональный Корпоративный Банк;1134;Москва и обл.;688 655,00;688 914,00;-259,00;-0,04
721;10;Банк РСИ;3415;Москва и обл.;687 965,00;656 344,00;31 621,00;4,82
722;11;Балаково-Банк;444;Саратовская обл.;685 501,00;649 316,00;36 185,00;5,57
723;-39;Южный Региональный Банк;3015;Ростовская обл.;668 523,00;955 087,00;-286 564,00;-30,00
724;19;Вестинтербанк;3398;Москва и обл.;668 012,00;571 759,00;96 253,00;16,83
725;-22;Русский Банк Сбережений;779;Ставропольский край;663 459,00;839 315,00;-175 856,00;-20,95
726;-10;ГРиС-Банк;1928;Ставропольский край;655 545,00;765 232,00;-109 687,00;-14,33
727;-33;СМБ-Банк;3504;Санкт-Петербург и обл.;643 497,00;893 439,00;-249 942,00;-27,98
728;29;Новокиб;1747;Кемеровская обл.;640 383,00;479 531,00;160 852,00;33,54
729;-86;Фреско Банк;1415;Москва и обл.;634 185,00;1 298 242,00;-664 057,00;-51,15
730;6;ФинТех;3499;Москва и обл.;633 847,00;624 752,00;9 095,00;1,46
731;8;Холдинвестбанк;2837;Москва и обл.;613 270,00;613 227,00;43,00;0,01
732;2;Гефест;1046;Тверская обл.;606 578,00;638 829,00;-32 251,00;-5,05
733;8;АлтайБизнес-Банк;2388;Алтайский край;603 210,00;599 985,00;3 225,00;0,54
734;1;РусьРегионБанк;685;Москва и обл.;592 936,00;635 688,00;-42 752,00;-6,73
735;3;АББ;2937;Москва и обл.;581 744,00;621 712,00;-39 968,00;-6,43
736;9;Межрегиональный Банк Реконструкции;2620;Москва и обл.;575 617,00;551 533,00;24 084,00;4,37
737;9;Геобанк;2027;Москва и обл.;573 187,00;551 463,00;21 724,00;3,94
738;-9;Арсенал;3000;Москва и обл.;569 239,00;683 451,00;-114 212,00;-16,71
739;30;Алжан;2491;Дагестан;568 449,00;409 755,00;158 694,00;38,73
740;18;Логос;3233;Москва и обл.;565 250,00;478 307,00;86 943,00;18,18
741;-4;Энтузиастбанк;3048;Москва и обл.;551 489,00;622 696,00;-71 207,00;-11,44
742;0;АвтоКредитБанк;1973;Татарстан;540 283,00;590 933,00;-50 650,00;-8,57
743;1;ТЭСТ;3440;Москва и обл.;533 640,00;562 430,00;-28 790,00;-5,12
744;5;Старый Кремль;2657;Москва и обл.;528 543,00;528 436,00;107,00;0,02
745;21;Финчер;3486;Москва и обл.;527 549,00;435 110,00;92 439,00;21,24
746;13;ИР-Кредит;1724;Москва и обл.;517 847,00;462 821,00;55 026,00;11,89
747;16;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;516 205,00;445 829,00;70 376,00;15,79
748;33;Народный Банк Тувы;1309;Тыва;515 232,00;348 543,00;166 689,00;47,82
749;5;Башпромбанк;1006;Башкортостан;509 325,00;505 324,00;4 001,00;0,79
750;29;Кредо Финанс;793;Дагестан;499 447,00;367 819,00;131 628,00;35,79
751;-3;Стар Альянс;3433;Москва и обл.;498 767,00;529 707,00;-30 940,00;-5,84
752;1;Олма-Банк;3250;Москва и обл.;498 006,00;511 834,00;-13 828,00;-2,70
753;-3;Континенталь;3184;Ставропольский край;492 398,00;522 399,00;-30 001,00;-5,74
754;-2;Дружба;990;Тюменская обл.;490 718,00;513 582,00;-22 864,00;-4,45
755;-25;Далта-Банк;142;Приморский край;486 002,00;679 172,00;-193 170,00;-28,44
756;17;Европейский Стандарт;3200;Кабардино-Балкария;475 287,00;394 665,00;80 622,00;20,43
757;8;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;474 973,00;442 056,00;32 917,00;7,45
758;-2;Банк Берейт;3505;Санкт-Петербург и обл.;471 965,00;488 736,00;-16 771,00;-3,43
759;-4;Рента-Банк;3095;Москва и обл.;471 542,00;502 448,00;-30 906,00;-6,15
760;0;МВС Банк;2407;Дагестан;465 744,00;456 899,00;8 845,00;1,94
761;0;Азия Банк;3183;Москва и обл.;459 130,00;456 593,00;2 537,00;0,56
762;5;Альтернатива;3452;Москва и обл.;457 649,00;413 968,00;43 681,00;10,55
763;-1;Эко-Инвест;3116;Москва и обл.;439 172,00;450 204,00;-11 032,00;-2,45
764;16;Таганрогбанк;3136;Ростовская обл.;422 092,00;356 145,00;65 947,00;18,52
765;-14;Максимум;466;Ростовская обл.;420 503,00;514 390,00;-93 887,00;-18,25
766;5;НКБ;2942;Калмыкия;415 805,00;404 480,00;11 325,00;2,80
767;-20;Нарат;1902;Саратовская обл.;415 124,00;540 419,00;-125 295,00;-23,18
768;4;Далетбанк;3049;Москва и обл.;413 566,00;404 122,00;9 444,00;2,34
769;16;Терра;3476;Москва и обл.;407 741,00;332 738,00;75 003,00;22,54
770;4;Информпрогресс;2166;Москва и обл.;400 942,00;392 561,00;8 381,00;2,13
771;16;Дорис Банк;1679;Москва и обл.;395 059,00;324 010,00;71 049,00;21,93
772;-2;Приполярком;507;Тюменская обл.;394 256,00;408 836,00;-14 580,00;-3,57
773;3;Телекоммерц Банк;3380;Тульская обл.;386 262,00;378 828,00;7 434,00;1,96
774;8;Сетевая Расчетная Палата;3332;Татарстан;380 736,00;348 129,00;32 607,00;9,37
775;0;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;379 466,00;379 726,00;-260,00;-0,07
776;8;Лэнд Кредит;1478;Москва и обл.;371 842,00;342 013,00;29 829,00;8,72
777;1;Лада-Кредит;2668;Москва и обл.;368 308,00;368 953,00;-645,00;-0,17
778;20;Тайдон;2085;Кемеровская обл.;355 191,00;240 835,00;114 356,00;47,48
779;7;Банк Фридом Финанс;1143;Сахалинская обл.;346 853,00;329 322,00;17 531,00;5,32
780;21;Рунэтбанк;2829;Москва и обл.;345 106,00;232 844,00;112 262,00;48,21
781;19;Эно;1988;Краснодарский край;338 686,00;236 595,00;102 091,00;43,15
782;7;Регнум;3373;Москва и обл.;333 466,00;306 379,00;27 087,00;8,84
783;0;Еврокапитал-Альянс;2672;Ярославская обл.;324 465,00;346 828,00;-22 363,00;-6,45
784;41;Моби.Деньги;3523;Москва и обл.;322 896,00;11 785,00;311 111,00;2,639,89
785;3;Северстройбанк;3507;Вологодская обл.;318 796,00;318 160,00;636,00;0,20
786;-9;Адам Интернэшнл;2232;Дагестан;309 171,00;376 103,00;-66 932,00;-17,80
787;30;Единая касса;3512;Москва и обл.;289 360,00;67 275,00;222 085,00;330,12
788;;МГБ;2866;Дагестан;254 415,00;-;-;
789;5;Идеалбанк;3491;Москва и обл.;250 199,00;265 242,00;-15 043,00;-5,67
790;7;Континент Финанс;149;Калужская обл.;249 318,00;258 662,00;-9 344,00;-3,61
791;-1;Конгресс-Банк;2330;Москва и обл.;240 567,00;302 591,00;-62 024,00;-20,50
792;1;Платежи и Расчеты;3324;Самарская обл.;236 242,00;278 760,00;-42 518,00;-15,25
793;14;Деньги.Мэйл.Ру;3511;Москва и обл.;220 495,00;130 356,00;90 139,00;69,15
794;5;Майма;1037;Москва и обл.;215 966,00;238 977,00;-23 011,00;-9,63
795;8;РИБ;2749;Москва и обл.;214 063,00;194 628,00;19 435,00;9,99
796;-5;Электронный платежный сервис;3509;Москва и обл.;204 288,00;293 892,00;-89 604,00;-30,49
797;9;Фидбэк;3502;Москва и обл.;196 882,00;141 957,00;54 925,00;38,69
798;6;Красноярский Краевой Расчетный Центр;3483;Красноярский край;179 326,00;184 976,00;-5 650,00;-3,05
799;6;Монета.ру;3508;Марий Эл;164 833,00;144 453,00;20 380,00;14,11
800;-8;Русское Финансовое Общество;3427;Москва и обл.;163 547,00;281 509,00;-117 962,00;-41,90
801;-5;Дельта Кей;3513;Москва и обл.;136 350,00;259 050,00;-122 700,00;-47,37
802;10;Умут;2435;Дагестан;128 762,00;102 552,00;26 210,00;25,56
