Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Февраль, 2015, тыс. рублей;Январь, 2015, тыс. рублей;Изменение, тыс. рублей;Изменение, %
525;-2;Метрополь;1639;Москва и обл.;2 364 567,00;2 395 519,00;-30 952,00;-1,29
526;11;Капитал;575;Москва и обл.;2 363 044,00;2 232 948,00;130 096,00;5,83
527;3;Радиотехбанк;1166;Нижегородская обл.;2 360 315,00;2 296 858,00;63 457,00;2,76
528;-1;Газнефтьбанк;3223;Саратовская обл.;2 354 752,00;2 354 102,00;650,00;0,03
529;6;Проинвестбанк;784;Пермская обл.;2 353 233,00;2 250 647,00;102 586,00;4,56
530;-4;Татагропромбанк;728;Татарстан;2 342 368,00;2 361 918,00;-19 550,00;-0,83
531;0;Йошкар-Ола;2802;Марий Эл;2 332 689,00;2 284 455,00;48 234,00;2,11
532;6;Кредит Экспресс;3186;Ростовская обл.;2 328 499,00;2 222 867,00;105 632,00;4,75
533;1;Владбизнесбанк;903;Владимирская обл.;2 267 663,00;2 261 117,00;6 546,00;0,29
534;-10;Сибэс;208;Омская обл.;2 260 695,00;2 394 512,00;-133 817,00;-5,59
535;15;Россита-Банк;3257;Москва и обл.;2 259 472,00;2 138 368,00;121 104,00;5,66
536;3;Система;2846;Москва и обл.;2 257 300,00;2 220 924,00;36 376,00;1,64
537;4;Резерв;2364;Челябинская обл.;2 253 041,00;2 209 436,00;43 605,00;1,97
538;38;Межрегионбанк;1059;Москва и обл.;2 224 562,00;1 767 597,00;456 965,00;25,85
539;6;Стелла-Банк;2948;Ростовская обл.;2 216 077,00;2 162 740,00;53 337,00;2,47
540;-32;Современные Стандарты Бизнеса;3397;Москва и обл.;2 184 389,00;2 654 805,00;-470 416,00;-17,72
541;10;Социум-Банк;2881;Москва и обл.;2 180 835,00;2 125 098,00;55 737,00;2,62
542;23;Приско Капитал Банк;2537;Москва и обл.;2 176 369,00;2 010 025,00;166 344,00;8,28
543;-15;Яринтербанк;2564;Ярославская обл.;2 176 022,00;2 318 362,00;-142 340,00;-6,14
544;-19;Международный Строительный Банк;3484;Москва и обл.;2 175 722,00;2 385 843,00;-210 121,00;-8,81
545;18;Алтынбанк;2070;Татарстан;2 154 771,00;2 048 263,00;106 508,00;5,20
546;18;Региональный Коммерческий Банк;836;Ульяновская обл.;2 144 818,00;2 030 704,00;114 114,00;5,62
547;-11;Новый Символ;370;Москва и обл.;2 144 257,00;2 244 072,00;-99 815,00;-4,45
548;40;Бумеранг;1002;Вологодская обл.;2 132 440,00;1 637 180,00;495 260,00;30,25
549;-1;Крона-Банк;2499;Иркутская обл.;2 131 724,00;2 139 126,00;-7 402,00;-0,35
550;-1;Бум-Банк;1137;Кабардино-Балкария;2 128 051,00;2 138 867,00;-10 816,00;-0,51
551;-5;Спиритбанк;2053;Тульская обл.;2 122 763,00;2 148 883,00;-26 120,00;-1,22
552;5;Смартбанк;3408;Москва и обл.;2 116 653,00;2 084 019,00;32 634,00;1,57
553;-21;Бинбанк Сургут;1701;Ханты-Мансийский АО — Югра;2 114 199,00;2 282 204,00;-168 005,00;-7,36
554;31;Далена Банк;1948;Москва и обл.;2 110 539,00;1 670 583,00;439 956,00;26,34
555;1;Канский;860;Красноярский край;2 096 287,00;2 090 233,00;6 054,00;0,29
556;-14;БСТ-Банк;2883;Кемеровская обл.;2 088 068,00;2 204 843,00;-116 775,00;-5,30
557;16;Акцент;696;Оренбургская обл.;2 050 829,00;1 836 206,00;214 623,00;11,69
558;-4;Банк Пермь;875;Пермская обл.;2 022 265,00;2 099 692,00;-77 427,00;-3,69
559;31;Максима;3379;Москва и обл.;1 986 984,00;1 621 804,00;365 180,00;22,52
560;-16;Златкомбанк;568;Москва и обл.;1 982 551,00;2 179 894,00;-197 343,00;-9,05
561;-3;Новация;840;Адыгея;1 980 996,00;2 081 262,00;-100 266,00;-4,82
562;12;Джаст Банк;3503;Москва и обл.;1 963 565,00;1 798 665,00;164 900,00;9,17
563;-23;Еврокапитал-Альянс;3459;Ярославская обл.;1 961 043,00;2 219 782,00;-258 739,00;-11,66
564;17;Ростфинанс;481;Ростовская обл.;1 960 880,00;1 721 916,00;238 964,00;13,88
565;-5;Московский Вексельный Банк;2697;Москва и обл.;1 951 941,00;2 052 885,00;-100 944,00;-4,92
566;-13;Коммерческий Банк Развития;3364;Москва и обл.;1 950 177,00;2 118 838,00;-168 661,00;-7,96
567;-24;Риал-Кредит;3393;Москва и обл.;1 942 889,00;2 197 772,00;-254 883,00;-11,60
568;2;Икано Банк;3519;Центр;1 904 882,00;1 872 585,00;32 297,00;1,72
569;-1;Индустриальный Сберегательный Банк;3175;Москва и обл.;1 880 588,00;1 927 298,00;-46 710,00;-2,42
570;1;Старооскольский Агропромбанк;1050;Белгородская обл.;1 868 310,00;1 854 401,00;13 909,00;0,75
571;-24;Кредитинвест;1197;Дагестан;1 859 096,00;2 145 401,00;-286 305,00;-13,35
572;6;Дом-Банк;3209;Москва и обл.;1 840 144,00;1 752 916,00;87 228,00;4,98
573;7;Банк МБФИ;2073;Москва и обл.;1 834 759,00;1 732 512,00;102 247,00;5,90
574;-2;КОР;2148;Волгоградская обл.;1 820 040,00;1 846 601,00;-26 561,00;-1,44
575;-9;Нальчик;695;Кабардино-Балкария;1 803 548,00;1 975 340,00;-171 792,00;-8,70
576;-21;Холмск;503;Сахалинская обл.;1 783 988,00;2 093 808,00;-309 820,00;-14,80
577;-15;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 763 482,00;2 050 019,00;-286 537,00;-13,98
578;6;Пульс Столицы;3002;Москва и обл.;1 749 230,00;1 682 216,00;67 014,00;3,98
579;15;ИпоТек Банк;2794;Москва и обл.;1 739 363,00;1 592 758,00;146 605,00;9,20
580;2;Мосводоканалбанк;2863;Москва и обл.;1 724 871,00;1 718 954,00;5 917,00;0,34
581;-2;Уралфинанс;1370;Свердловская обл.;1 713 272,00;1 749 603,00;-36 331,00;-2,08
582;9;Банк ВВБ;1093;Ярославская обл.;1 703 464,00;1 608 107,00;95 357,00;5,93
583;-8;Тагилбанк;1635;Свердловская обл.;1 702 632,00;1 795 310,00;-92 678,00;-5,16
584;8;Екатерининский;2167;Москва и обл.;1 698 073,00;1 601 650,00;96 423,00;6,02
585;-18;ИК Банк;1732;Татарстан;1 694 932,00;1 962 222,00;-267 290,00;-13,62
586;68;Объединенный Национальный Банк;2074;Нижегородская обл.;1 677 478,00;1 176 115,00;501 363,00;42,63
587;0;Плато-Банк;2071;Свердловская обл.;1 665 501,00;1 638 121,00;27 380,00;1,67
588;16;Агроинкомбанк;1946;Астраханская обл.;1 651 019,00;1 495 126,00;155 893,00;10,43
589;-12;Банк Глобус;2438;Москва и обл.;1 631 060,00;1 755 956,00;-124 896,00;-7,11
590;-7;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 627 475,00;1 695 585,00;-68 110,00;-4,02
591;-5;Америкэн Экспресс Банк;3460;Москва и обл.;1 615 872,00;1 653 967,00;-38 095,00;-2,30
592;19;Миръ;3089;Москва и обл.;1 614 899,00;1 436 500,00;178 399,00;12,42
593;22;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 601 999,00;1 421 093,00;180 906,00;12,73
594;1;Банк Премьер Кредит;1663;Москва и обл.;1 601 381,00;1 580 287,00;21 094,00;1,33
595;8;Вэлтон Банк;1105;Белгородская обл.;1 584 601,00;1 497 653,00;86 948,00;5,81
596;0;Новый Кредитный Союз;3139;Москва и обл.;1 559 397,00;1 563 016,00;-3 619,00;-0,23
597;8;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 549 729,00;1 478 242,00;71 487,00;4,84
598;8;Саратов;330;Саратовская обл.;1 547 241,00;1 475 799,00;71 442,00;4,84
599;-6;Геленджик-Банк;790;Краснодарский край;1 541 284,00;1 593 374,00;-52 090,00;-3,27
600;-1;Приобье;537;Ханты-Мансийский АО — Югра;1 538 592,00;1 522 921,00;15 671,00;1,03
601;25;Тайм Банк;3120;Москва и обл.;1 524 867,00;1 366 618,00;158 249,00;11,58
602;40;Саммит Банк;85;Приморский край;1 523 101,00;1 264 504,00;258 597,00;20,45
603;-5;Майкопбанк;1136;Адыгея;1 512 270,00;1 535 569,00;-23 299,00;-1,52
604;3;Вологдабанк;992;Вологодская обл.;1 507 239,00;1 473 600,00;33 639,00;2,28
605;18;Бизнес для Бизнеса;1060;Чувашия;1 498 643,00;1 379 375,00;119 268,00;8,65
606;-9;Жилкредит;1736;Москва и обл.;1 491 058,00;1 556 265,00;-65 207,00;-4,19
607;40;Яндекс Банк;3027;Москва и обл.;1 478 850,00;1 241 975,00;236 875,00;19,07
608;-8;Инкаробанк;2696;Москва и обл.;1 471 057,00;1 522 053,00;-50 996,00;-3,35
609;0;ГринКомБанк;1184;Иркутская обл.;1 466 925,00;1 446 709,00;20 216,00;1,40
610;4;Калуга;1151;Калужская обл.;1 443 959,00;1 427 325,00;16 634,00;1,17
611;-3;Кетовский Коммерческий Банк;842;Курганская обл.;1 441 028,00;1 464 241,00;-23 213,00;-1,59
612;15;Траст Капитал Банк;2741;Москва и обл.;1 438 348,00;1 366 405,00;71 943,00;5,27
613;-1;Соколовский;2830;Москва и обл.;1 419 499,00;1 435 787,00;-16 288,00;-1,13
614;2;МТИ Банк;1052;Москва и обл.;1 418 018,00;1 417 737,00;281,00;0,02
615;48;Аделантбанк;1835;Москва и обл.;1 416 183,00;1 083 779,00;332 404,00;30,67
616;4;Вятич;2796;Рязанская обл.;1 415 998,00;1 392 510,00;23 488,00;1,69
617;7;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 412 383,00;1 379 228,00;33 155,00;2,40
618;3;Кредпромбанк;1165;Ярославская обл.;1 408 120,00;1 391 023,00;17 097,00;1,23
619;-140;Мурманский Расчетный Центр;3341;Мурманская обл.;1 400 695,00;2 992 266,00;-1 591 571,00;-53,19
620;-10;Арзамас;1281;Нижегородская обл.;1 400 227,00;1 440 897,00;-40 670,00;-2,82
621;18;Металлург;2877;Москва и обл.;1 396 622,00;1 279 689,00;116 933,00;9,14
622;-5;Великие Луки Банк;598;Псковская обл.;1 391 108,00;1 401 267,00;-10 159,00;-0,72
623;-21;ЮМК Банк;3495;Краснодарский край;1 381 948,00;1 502 491,00;-120 543,00;-8,02
624;-65;Сталь Банк;2248;Москва и обл.;1 380 482,00;2 059 304,00;-678 822,00;-32,96
625;-24;Руна-Банк;3207;Москва и обл.;1 376 777,00;1 508 893,00;-132 116,00;-8,76
626;-13;Спутник;1071;Оренбургская обл.;1 376 192,00;1 428 471,00;-52 279,00;-3,66
627;-8;Почтобанк;1788;Пермская обл.;1 375 985,00;1 395 827,00;-19 842,00;-1,42
628;-3;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 354 971,00;1 369 811,00;-14 840,00;-1,08
629;9;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 352 403,00;1 280 446,00;71 957,00;5,62
630;1;Алданзолотобанк;854;Саха (Якутия);1 351 010,00;1 329 736,00;21 274,00;1,60
631;-3;Синергия;2884;Саратовская обл.;1 344 828,00;1 364 852,00;-20 024,00;-1,47
632;11;Смолевич;1121;Смоленская обл.;1 334 604,00;1 262 294,00;72 310,00;5,73
633;15;1Банк;2896;Северная Осетия — Алания;1 328 699,00;1 237 764,00;90 935,00;7,35
634;19;РУБанк;2813;Москва и обл.;1 326 728,00;1 180 307,00;146 421,00;12,41
635;-46;Мострансбанк;2258;Москва и обл.;1 321 239,00;1 636 942,00;-315 703,00;-19,29
636;-7;Примтеркомбанк;21;Приморский край;1 320 382,00;1 347 537,00;-27 155,00;-2,02
637;-118;Сельмашбанк;106;Ростовская обл.;1 307 485,00;2 442 496,00;-1 135 011,00;-46,47
638;6;Булгар Банк;1917;Татарстан;1 304 892,00;1 258 872,00;46 020,00;3,66
639;1;Единственный;3187;Москва и обл.;1 303 487,00;1 276 876,00;26 611,00;2,08
640;-5;Ноосфера;2650;Республика Алтай;1 285 183,00;1 301 915,00;-16 732,00;-1,29
641;29;Тальменка-Банк;826;Алтайский край;1 283 436,00;1 056 147,00;227 289,00;21,52
642;3;Озон Банк;3516;Москва и обл.;1 278 921,00;1 258 650,00;20 271,00;1,61
643;-7;Нерюнгрибанк;825;Саха (Якутия);1 270 062,00;1 300 406,00;-30 344,00;-2,33
644;11;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 254 801,00;1 175 177,00;79 624,00;6,78
645;-13;Строительно-Коммерческий Банк;3050;Санкт-Петербург и обл.;1 252 983,00;1 324 490,00;-71 507,00;-5,40
646;3;Новый Промышленный Банк;930;Москва и обл.;1 242 234,00;1 229 986,00;12 248,00;1,00
647;-17;Республиканский Кредитный Альянс;3017;Москва и обл.;1 240 489,00;1 346 262,00;-105 773,00;-7,86
648;3;Кемсоцинбанк;96;Кемеровская обл.;1 234 171,00;1 211 366,00;22 805,00;1,88
649;-8;Первый Дортрансбанк;3271;Кировская обл.;1 216 651,00;1 267 143,00;-50 492,00;-3,98
650;-32;Финтрастбанк;3104;Москва и обл.;1 202 850,00;1 395 855,00;-193 005,00;-13,83
651;-18;Сервис Резерв;2034;Москва и обл.;1 183 454,00;1 321 463,00;-138 009,00;-10,44
652;-2;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 183 090,00;1 215 994,00;-32 904,00;-2,71
653;-7;Взаимодействие;1704;Новосибирская обл.;1 170 590,00;1 247 484,00;-76 894,00;-6,16
654;3;Объединенный Банк Республики;1016;Чувашия;1 166 673,00;1 171 906,00;-5 233,00;-0,45
655;13;Агора;3231;Москва и обл.;1 141 706,00;1 063 120,00;78 586,00;7,39
656;-4;Михайловский ПЖСБ;2961;Волгоградская обл.;1 133 779,00;1 206 672,00;-72 893,00;-6,04
657;40;Турбобанк;3203;Санкт-Петербург и обл.;1 129 318,00;857 737,00;271 581,00;31,66
658;2;Дон-Тексбанк;1818;Ростовская обл.;1 122 764,00;1 137 320,00;-14 556,00;-1,28
659;2;Азимут;3154;Москва и обл.;1 114 110,00;1 129 812,00;-15 702,00;-1,39
660;14;Химик;1114;Нижегородская обл.;1 091 299,00;1 024 446,00;66 853,00;6,53
661;8;Онего;2484;Карелия;1 088 474,00;1 062 931,00;25 543,00;2,40
662;5;НСТ-Банк;1738;Оренбургская обл.;1 081 726,00;1 070 109,00;11 617,00;1,09
663;-1;ЕАТП Банк;1765;Астраханская обл.;1 058 417,00;1 092 642,00;-34 225,00;-3,13
664;2;Тандем;1951;Москва и обл.;1 056 243,00;1 075 976,00;-19 733,00;-1,83
665;6;Элекснет;3314;Москва и обл.;1 055 966,00;1 055 966,00;0,00;0
666;116;Регнум;3373;Москва и обл.;1 054 461,00;333 466,00;720 995,00;216,21
667;6;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;1 041 595,00;1 042 768,00;-1 173,00;-0,11
668;-9;Финарс Банк;2938;Москва и обл.;1 037 629,00;1 146 296,00;-108 667,00;-9,48
669;9;Байкалкредобанк;2990;Иркутская обл.;1 031 924,00;970 690,00;61 234,00;6,31
670;6;Курган;2568;Курганская обл.;1 025 452,00;987 648,00;37 804,00;3,83
671;14;Ресурс-Траст;3122;Москва и обл.;1 013 660,00;926 308,00;87 352,00;9,43
672;42;Инвест-Экобанк;1956;Санкт-Петербург и обл.;1 013 516,00;741 167,00;272 349,00;36,75
673;4;Новый Век;3417;Москва и обл.;983 975,00;978 267,00;5 708,00;0,58
674;14;Содружество;2923;Москва и обл.;983 334,00;911 383,00;71 951,00;7,89
675;-17;Соверен Банк;3206;Москва и обл.;969 153,00;1 153 572,00;-184 419,00;-15,99
676;-20;Регионфинансбанк;3357;Москва и обл.;967 179,00;1 173 956,00;-206 777,00;-17,61
677;16;Ипозембанк;3026;Самарская обл.;958 724,00;882 358,00;76 366,00;8,65
678;1;Камский Горизонт;2554;Татарстан;956 654,00;957 421,00;-767,00;-0,08
679;2;ПэйПал Ру;3517;Москва и обл.;952 596,00;952 596,00;0,00;0
680;7;Тендер-Банк;2252;Москва и обл.;946 561,00;915 138,00;31 423,00;3,43
681;5;Банк РМП;2574;Москва и обл.;931 674,00;916 573,00;15 101,00;1,65
682;8;Тетраполис;1586;Санкт-Петербург и обл.;923 788,00;901 048,00;22 740,00;2,52
683;-18;Эльбин;2267;Дагестан;915 597,00;1 076 658,00;-161 061,00;-14,96
684;10;Флора-Москва;533;Москва и обл.;914 992,00;880 019,00;34 973,00;3,97
685;-5;Акция;927;Ивановская обл.;912 286,00;955 056,00;-42 770,00;-4,48
686;13;Спецстройбанк;236;Москва и обл.;909 255,00;851 321,00;57 934,00;6,81
687;60;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;906 155,00;516 205,00;389 950,00;75,54
688;-13;Си Ди Би Банк;3339;Краснодарский край;897 992,00;1 014 162,00;-116 170,00;-11,45
689;0;Интеркоопбанк;2803;Москва и обл.;896 799,00;905 246,00;-8 447,00;-0,93
690;21;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;885 893,00;749 611,00;136 282,00;18,18
691;-8;Расчетный Дом;3350;Москва и обл.;885 651,00;949 043,00;-63 392,00;-6,68
692;8;Тексбанк;2756;Карачаево-Черкесия;884 735,00;846 902,00;37 833,00;4,47
693;-11;Анелик РУ;3443;Москва и обл.;884 173,00;949 980,00;-65 807,00;-6,93
694;12;Москва;1661;Москва и обл.;870 731,00;785 993,00;84 738,00;10,78
695;0;Вакобанк;1291;Псковская обл.;867 242,00;867 980,00;-738,00;-0,09
696;-5;Невастройинвест;1926;Санкт-Петербург и обл.;862 239,00;888 669,00;-26 430,00;-2,97
697;7;Вайлдберриз Банк;841;Адыгея;860 756,00;798 606,00;62 150,00;7,78
698;-2;Мико-Банк;3195;Москва и обл.;860 707,00;859 482,00;1 225,00;0,14
699;-7;Классик Эконом Банк;3298;Северная Осетия — Алания;835 314,00;887 117,00;-51 803,00;-5,84
700;-28;Национальный Банк Сбережений;1949;Ивановская обл.;824 172,00;1 045 431,00;-221 259,00;-21,16
701;1;Внешфинбанк;3173;Краснодарский край;816 424,00;804 648,00;11 776,00;1,46
702;-4;Уралприватбанк;153;Свердловская обл.;816 201,00;856 285,00;-40 084,00;-4,68
703;10;Космос;2245;Москва и обл.;810 301,00;741 963,00;68 338,00;9,21
704;-3;Прохладный;874;Кабардино-Балкария;783 978,00;819 637,00;-35 659,00;-4,35
705;-2;Славянбанк;804;Новгородская обл.;779 280,00;801 580,00;-22 300,00;-2,78
706;2;Прокоммерцбанк;2996;Москва и обл.;775 139,00;768 297,00;6 842,00;0,89
707;0;Центрально-Азиатский;3037;Хакасия;768 694,00;784 995,00;-16 301,00;-2,08
708;1;Майский;1673;Кабардино-Балкария;755 389,00;765 702,00;-10 313,00;-1,35
709;1;Русский Финансовый Альянс;2035;Москва и обл.;747 952,00;759 472,00;-11 520,00;-1,52
710;8;Первоуральскбанк;965;Свердловская обл.;747 565,00;697 034,00;50 531,00;7,25
711;4;Кузбассхимбанк;2868;Кемеровская обл.;746 230,00;739 127,00;7 103,00;0,96
712;5;Народный Инвестиционный Банк;2876;Самарская обл.;724 624,00;708 615,00;16 009,00;2,26
713;-29;Международный Расчетный Банк;3028;Москва и обл.;710 746,00;929 718,00;-218 972,00;-23,55
714;-9;Народный Земельно-Промышленный Банк;2873;Алтайский край;704 642,00;788 037,00;-83 395,00;-10,58
715;7;Балаково-Банк;444;Саратовская обл.;697 384,00;685 501,00;11 883,00;1,73
716;-4;Динамичные Системы;3439;Москва и обл.;686 780,00;742 063,00;-55 283,00;-7,45
717;-1;РИТЦ Банк;2677;Москва и обл.;671 592,00;732 544,00;-60 952,00;-8,32
718;7;Русский Банк Сбережений;779;Ставропольский край;662 133,00;663 459,00;-1 326,00;-0,20
719;12;Холдинвестбанк;2837;Москва и обл.;650 072,00;613 270,00;36 802,00;6,00
720;10;ФинТех;3499;Москва и обл.;649 793,00;633 847,00;15 946,00;2,52
721;15;Межрегиональный Банк Реконструкции;2620;Москва и обл.;642 781,00;575 617,00;67 164,00;11,67
722;6;Новокиб;1747;Кемеровская обл.;638 341,00;640 383,00;-2 042,00;-0,32
723;-2;Банк РСИ;3415;Москва и обл.;637 524,00;687 965,00;-50 441,00;-7,33
724;-5;Промсвязьинвест;2761;Дагестан;637 432,00;690 550,00;-53 118,00;-7,69
725;13;Арсенал;3000;Москва и обл.;637 033,00;569 239,00;67 794,00;11,91
726;0;ГРиС-Банк;1928;Ставропольский край;635 694,00;655 545,00;-19 851,00;-3,03
727;6;АлтайБизнес-Банк;2388;Алтайский край;619 718,00;603 210,00;16 508,00;2,74
728;12;Логос;3233;Москва и обл.;618 605,00;565 250,00;53 355,00;9,44
729;13;АвтоКредитБанк;1973;Татарстан;610 887,00;540 283,00;70 604,00;13,07
730;4;РусьРегионБанк;685;Москва и обл.;609 806,00;592 936,00;16 870,00;2,85
731;1;Гефест;1046;Тверская обл.;593 746,00;606 578,00;-12 832,00;-2,12
732;-5;СМБ-Банк;3504;Санкт-Петербург и обл.;586 150,00;643 497,00;-57 347,00;-8,91
733;-10;Южный Региональный Банк;3015;Ростовская обл.;581 599,00;668 523,00;-86 924,00;-13,00
734;-5;Фреско Банк;1415;Москва и обл.;570 586,00;634 185,00;-63 599,00;-10,03
735;-11;Вестинтербанк;3398;Москва и обл.;565 259,00;668 012,00;-102 753,00;-15,38
736;1;Геобанк;2027;Москва и обл.;549 744,00;573 187,00;-23 443,00;-4,09
737;-73;Лидер;3304;Москва и обл.;541 257,00;1 077 125,00;-535 868,00;-49,75
738;3;Энтузиастбанк;3048;Москва и обл.;536 932,00;551 489,00;-14 557,00;-2,64
739;5;Старый Кремль;2657;Москва и обл.;530 899,00;528 543,00;2 356,00;0,45
740;-5;АББ;2937;Москва и обл.;525 540,00;581 744,00;-56 204,00;-9,66
741;17;Банк Берейт;3505;Санкт-Петербург и обл.;523 340,00;471 965,00;51 375,00;10,89
742;4;ИР-Кредит;1724;Москва и обл.;521 309,00;517 847,00;3 462,00;0,67
743;6;Башпромбанк;1006;Башкортостан;509 736,00;509 325,00;411,00;0,08
744;10;Дружба;990;Тюменская обл.;500 813,00;490 718,00;10 095,00;2,06
745;-6;Алжан;2491;Дагестан;497 779,00;568 449,00;-70 670,00;-12,43
746;5;Стар Альянс;3433;Москва и обл.;495 972,00;498 767,00;-2 795,00;-0,56
747;1;Народный Банк Тувы;1309;Тыва;485 482,00;515 232,00;-29 750,00;-5,77
748;13;Азия Банк;3183;Москва и обл.;476 892,00;459 130,00;17 762,00;3,87
749;-6;ТЭСТ;3440;Москва и обл.;475 621,00;533 640,00;-58 019,00;-10,87
750;2;Олма-Банк;3250;Москва и обл.;469 833,00;498 006,00;-28 173,00;-5,66
751;-1;Кредо Финанс;793;Дагестан;465 256,00;499 447,00;-34 191,00;-6,85
752;4;Европейский Стандарт;3200;Кабардино-Балкария;460 154,00;475 287,00;-15 133,00;-3,18
753;7;МВС Банк;2407;Дагестан;453 531,00;465 744,00;-12 213,00;-2,62
754;-1;Континенталь;3184;Ставропольский край;449 918,00;492 398,00;-42 480,00;-8,63
755;0;Далта-Банк;142;Приморский край;449 228,00;486 002,00;-36 774,00;-7,57
756;1;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;441 959,00;474 973,00;-33 014,00;-6,95
757;6;Эко-Инвест;3116;Москва и обл.;438 130,00;439 172,00;-1 042,00;-0,24
758;-13;Финчер;3486;Москва и обл.;427 221,00;527 549,00;-100 328,00;-19,02
759;6;Максимум;466;Ростовская обл.;426 395,00;420 503,00;5 892,00;1,40
760;-1;Рента-Банк;3095;Москва и обл.;425 005,00;471 542,00;-46 537,00;-9,87
761;1;Альтернатива;3452;Москва и обл.;424 880,00;457 649,00;-32 769,00;-7,16
762;8;Информпрогресс;2166;Москва и обл.;422 724,00;400 942,00;21 782,00;5,43
763;1;Таганрогбанк;3136;Ростовская обл.;417 381,00;422 092,00;-4 711,00;-1,12
764;2;НКБ;2942;Калмыкия;413 545,00;415 805,00;-2 260,00;-0,54
765;4;Терра;3476;Москва и обл.;408 592,00;407 741,00;851,00;0,21
766;2;Далетбанк;3049;Москва и обл.;397 411,00;413 566,00;-16 155,00;-3,91
767;4;Дорис Банк;1679;Москва и обл.;394 350,00;395 059,00;-709,00;-0,18
768;12;Рунэтбанк;2829;Москва и обл.;385 256,00;345 106,00;40 150,00;11,63
769;6;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;379 467,00;379 466,00;1,00;0,00
770;2;Приполярком;507;Тюменская обл.;375 676,00;394 256,00;-18 580,00;-4,71
771;5;Лэнд Кредит;1478;Москва и обл.;374 162,00;371 842,00;2 320,00;0,62
772;5;Лада-Кредит;2668;Москва и обл.;371 812,00;368 308,00;3 504,00;0,95
773;0;Телекоммерц Банк;3380;Тульская обл.;367 776,00;386 262,00;-18 486,00;-4,79
774;0;Сетевая Расчетная Палата;3332;Татарстан;366 461,00;380 736,00;-14 275,00;-3,75
775;-8;Нарат;1902;Саратовская обл.;357 411,00;415 124,00;-57 713,00;-13,90
776;2;Тайдон;2085;Кемеровская обл.;355 947,00;355 191,00;756,00;0,21
777;2;Банк Фридом Финанс;1143;Сахалинская обл.;339 297,00;346 853,00;-7 556,00;-2,18
778;3;Эно;1988;Краснодарский край;338 993,00;338 686,00;307,00;0,09
779;4;Еврокапитал-Альянс;2672;Ярославская обл.;324 207,00;324 465,00;-258,00;-0,08
780;4;Моби.Деньги;3523;Москва и обл.;322 896,00;322 896,00;0,00;0
781;4;Северстройбанк;3507;Вологодская обл.;317 228,00;318 796,00;-1 568,00;-0,49
782;5;Единая касса;3512;Москва и обл.;289 360,00;289 360,00;0,00;0
783;6;Идеалбанк;3491;Москва и обл.;276 035,00;250 199,00;25 836,00;10,33
784;6;Континент Финанс;149;Калужская обл.;252 013,00;249 318,00;2 695,00;1,08
785;7;Платежи и Расчеты;3324;Самарская обл.;239 990,00;236 242,00;3 748,00;1,59
786;2;МГБ;2866;Дагестан;235 689,00;254 415,00;-18 726,00;-7,36
787;13;Русское Финансовое Общество;3427;Москва и обл.;233 736,00;163 547,00;70 189,00;42,92
788;3;Конгресс-Банк;2330;Москва и обл.;233 249,00;240 567,00;-7 318,00;-3,04
789;5;Майма;1037;Москва и обл.;227 942,00;215 966,00;11 976,00;5,55
790;3;Деньги.Мэйл.Ру;3511;Москва и обл.;220 495,00;220 495,00;0,00;0
791;7;Красноярский Краевой Расчетный Центр;3483;Красноярский край;204 301,00;179 326,00;24 975,00;13,93
792;4;Электронный платежный сервис;3509;Москва и обл.;204 288,00;204 288,00;0,00;0
793;6;Монета.ру;3508;Марий Эл;179 055,00;164 833,00;14 222,00;8,63
794;1;РИБ;2749;Москва и обл.;169 210,00;214 063,00;-44 853,00;-20,95
795;2;Фидбэк;3502;Москва и обл.;159 411,00;196 882,00;-37 471,00;-19,03
796;5;Дельта Кей;3513;Москва и обл.;136 350,00;136 350,00;0,00;0
797;6;Зеленокумская;1239;Ставропольский край;122 663,00;122 968,00;-305,00;-0,25
798;4;Умут;2435;Дагестан;98 998,00;128 762,00;-29 764,00;-23,12
799;5;Дальний Восток;3318;Тульская обл.;98 222,00;111 086,00;-12 864,00;-11,58
800;5;Вест;2605;Москва и обл.;91 235,00;89 551,00;1 684,00;1,88
801;10;Единая Расчетная Палата;384;Москва и обл.;89 301,00;68 042,00;21 259,00;31,24
802;7;Платежный Клиринговый Дом;3343;Москва и обл.;87 757,00;72 455,00;15 302,00;21,12
803;5;Расчетные Решения;3524;Москва и обл.;86 698,00;79 265,00;7 433,00;9,38
804;2;КредитАльянс;3472;Вологодская обл.;86 314,00;88 535,00;-2 221,00;-2,51
