Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Сентябрь, 2012, тыс. рублей;Август, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
529;13;УМ-Банк;1441;Свердловская обл.;2 332 533,00;2 119 233,00;213 300,00;10,06
530;-80;НБК-Банк;3283;Москва и обл.;2 328 319,00;3 115 646,00;-787 327,00;-25,27
531;-11;Республиканский Банк;3277;Москва и обл.;2 318 796,00;2 319 626,00;-830,00;-0,04
532;-9;Резерв;2364;Челябинская обл.;2 316 759,00;2 274 235,00;42 524,00;1,87
533;-8;Пульс Столицы;3002;Москва и обл.;2 289 366,00;2 262 083,00;27 283,00;1,21
534;2;Стелла-Банк;2948;Ростовская обл.;2 212 657,00;2 167 311,00;45 346,00;2,09
535;-17;ИРС;272;Москва и обл.;2 212 622,00;2 338 061,00;-125 439,00;-5,37
536;-12;Владпромбанк;870;Владимирская обл.;2 209 820,00;2 264 140,00;-54 320,00;-2,40
537;-9;Зираат Банк;2559;Москва и обл.;2 181 815,00;2 247 250,00;-65 435,00;-2,91
538;9;Риал-Кредит;3393;Москва и обл.;2 173 487,00;2 086 208,00;87 279,00;4,18
539;-5;МФБанк;3163;Москва и обл.;2 172 100,00;2 196 775,00;-24 675,00;-1,12
540;-9;Эсидбанк;1991;Дагестан;2 162 591,00;2 206 642,00;-44 051,00;-2,00
541;3;Братский АНКБ;1144;Иркутская обл.;2 145 019,00;2 098 502,00;46 517,00;2,22
542;7;Банк Пермь;875;Пермская обл.;2 144 051,00;2 071 657,00;72 394,00;3,49
543;2;Спиритбанк;2053;Тульская обл.;2 139 573,00;2 092 887,00;46 686,00;2,23
544;4;Ваш Личный Банк;1222;Иркутская обл.;2 136 387,00;2 084 827,00;51 560,00;2,47
545;-8;Вэлтон Банк;1105;Белгородская обл.;2 124 567,00;2 156 980,00;-32 413,00;-1,50
546;-7;РСКБ;2050;Москва и обл.;2 123 187,00;2 132 550,00;-9 363,00;-0,44
547;10;Пурпе;709;Тюменская обл.;2 114 914,00;2 033 131,00;81 783,00;4,02
548;31;Газнефтьбанк;3223;Саратовская обл.;2 097 518,00;1 847 281,00;250 237,00;13,55
549;5;Финтрастбанк;3104;Москва и обл.;2 074 900,00;2 046 691,00;28 209,00;1,38
550;2;Промсельхозбанк;538;Москва и обл.;2 061 693,00;2 062 746,00;-1 053,00;-0,05
551;-13;Диг-Банк;2423;Северная Осетия — Алания;2 060 407,00;2 133 653,00;-73 246,00;-3,43
552;-6;Элита;1399;Калужская обл.;2 039 012,00;2 087 194,00;-48 182,00;-2,31
553;-2;Юнистрим;3467;Москва и обл.;2 033 339,00;2 066 768,00;-33 429,00;-1,62
554;2;Компания Розничного Кредитования;3385;Москва и обл.;2 022 385,00;2 033 686,00;-11 301,00;-0,56
555;0;Липецкий Областной Банк;1794;Липецкая обл.;2 016 047,00;2 033 745,00;-17 698,00;-0,87
556;19;Новый Символ;370;Москва и обл.;2 013 649,00;1 898 458,00;115 191,00;6,07
557;3;Йошкар-Ола;2802;Марий Эл;2 009 043,00;1 981 528,00;27 515,00;1,39
558;0;Дом-Банк;3209;Москва и обл.;2 003 182,00;1 984 746,00;18 436,00;0,93
559;36;Михайловский ПЖСБ;2961;Волгоградская обл.;1 990 115,00;1 741 391,00;248 724,00;14,28
560;-1;Церих;3278;Орловская обл.;1 981 932,00;1 981 720,00;212,00;0,01
561;20;Россита-Банк;3257;Москва и обл.;1 981 060,00;1 841 618,00;139 442,00;7,57
562;10;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 978 683,00;1 929 963,00;48 720,00;2,52
563;57;Богородский Муниципальный Банк;2992;Москва и обл.;1 976 204,00;1 584 140,00;392 064,00;24,75
564;-1;Эргобанк;2856;Москва и обл.;1 964 882,00;1 975 289,00;-10 407,00;-0,53
565;4;Выборг-Банк;720;Санкт-Петербург и обл.;1 957 644,00;1 943 746,00;13 898,00;0,72
566;16;Кросна-Банк;2607;Москва и обл.;1 950 320,00;1 832 510,00;117 810,00;6,43
567;-2;Радиотехбанк;1166;Нижегородская обл.;1 948 132,00;1 953 291,00;-5 159,00;-0,26
568;-25;Кубанский Универсальный Банк;2898;Краснодарский край;1 940 313,00;2 117 712,00;-177 399,00;-8,38
569;-5;Апабанк;2404;Москва и обл.;1 938 118,00;1 967 537,00;-29 419,00;-1,50
570;-20;Рублевский;2192;Москва и обл.;1 936 107,00;2 067 528,00;-131 421,00;-6,36
571;-9;Банк МБФИ;2073;Москва и обл.;1 929 500,00;1 978 445,00;-48 945,00;-2,47
572;-19;Яринтербанк;2564;Ярославская обл.;1 927 956,00;2 062 417,00;-134 461,00;-6,52
573;49;Анталбанк;3115;Москва и обл.;1 927 539,00;1 570 565,00;356 974,00;22,73
574;53;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;1 915 396,00;1 532 670,00;382 726,00;24,97
575;10;Социум-Банк;2881;Москва и обл.;1 911 016,00;1 823 478,00;87 538,00;4,80
576;10;КОР;2148;Волгоградская обл.;1 909 401,00;1 815 963,00;93 438,00;5,15
577;7;Иваново;1763;Ивановская обл.;1 901 582,00;1 823 583,00;77 999,00;4,28
578;10;Инбанк;1829;Москва и обл.;1 893 770,00;1 782 965,00;110 805,00;6,21
579;-3;Проинвестбанк;784;Пермская обл.;1 891 542,00;1 895 029,00;-3 487,00;-0,18
580;-50;Тендер-Банк;2252;Москва и обл.;1 888 721,00;2 230 652,00;-341 931,00;-15,33
581;-3;Приско Капитал Банк;2537;Москва и обл.;1 881 981,00;1 865 981,00;16 000,00;0,86
582;9;Евразийский Банк;969;Москва и обл.;1 881 017,00;1 762 101,00;118 916,00;6,75
583;-9;Старооскольский Агропромбанк;1050;Белгородская обл.;1 880 259,00;1 898 846,00;-18 587,00;-0,98
584;-16;Донхлеббанк;2285;Ростовская обл.;1 877 233,00;1 948 175,00;-70 942,00;-3,64
585;-15;РНКБ;1354;Москва и обл.;1 874 022,00;1 937 783,00;-63 761,00;-3,29
586;-19;Тагилбанк;1635;Свердловская обл.;1 870 617,00;1 948 333,00;-77 716,00;-3,99
587;-14;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 849 933,00;1 904 888,00;-54 955,00;-2,88
588;11;Соколовский;2830;Москва и обл.;1 848 230,00;1 714 501,00;133 729,00;7,80
589;12;Московский Вексельный Банк;2697;Москва и обл.;1 848 209,00;1 698 058,00;150 151,00;8,84
590;15;Современные Стандарты Бизнеса;3397;Москва и обл.;1 842 275,00;1 679 294,00;162 981,00;9,71
591;-1;Таурус Банк;655;Челябинская обл.;1 824 327,00;1 764 694,00;59 633,00;3,38
592;-15;Эльбин;2267;Дагестан;1 822 757,00;1 880 092,00;-57 335,00;-3,05
593;4;Нальчик;695;Кабардино-Балкария;1 822 593,00;1 730 052,00;92 541,00;5,35
594;-7;Ринвестбанк;3262;Рязанская обл.;1 817 430,00;1 810 173,00;7 257,00;0,40
595;134;Тексбанк;2756;Карачаево-Черкесия;1 816 217,00;927 847,00;888 370,00;95,75
596;-7;Мегаполис;3265;Чувашия;1 804 022,00;1 767 296,00;36 726,00;2,08
597;-3;Новация;840;Адыгея;1 800 255,00;1 743 764,00;56 491,00;3,24
598;-18;Конфидэнс Банк;970;Костромская обл.;1 752 230,00;1 842 739,00;-90 509,00;-4,91
599;3;Верхневолжский;1084;Ярославская обл.;1 747 552,00;1 696 992,00;50 560,00;2,98
600;-2;Сталь Банк;2248;Москва и обл.;1 731 507,00;1 721 445,00;10 062,00;0,58
601;-30;Татагропромбанк;728;Татарстан;1 712 063,00;1 936 947,00;-224 884,00;-11,61
602;1;РТС-Банк;3401;Самарская обл.;1 703 752,00;1 689 643,00;14 109,00;0,84
603;9;Контраст-Банк;2857;Москва и обл.;1 693 513,00;1 631 900,00;61 613,00;3,78
604;5;Владбизнесбанк;903;Владимирская обл.;1 686 832,00;1 651 534,00;35 298,00;2,14
605;-13;Единственный;3187;Москва и обл.;1 681 423,00;1 747 838,00;-66 415,00;-3,80
606;10;Крона-Банк;2499;Иркутская обл.;1 680 366,00;1 618 188,00;62 178,00;3,84
607;0;БВА Банк;1684;Москва и обл.;1 663 852,00;1 667 736,00;-3 884,00;-0,23
608;-2;Интеркоопбанк;2803;Москва и обл.;1 658 775,00;1 671 463,00;-12 688,00;-0,76
609;5;Столичный Кредит;2853;Москва и обл.;1 652 578,00;1 621 938,00;30 640,00;1,89
610;18;Айви Банк;2055;Москва и обл.;1 649 639,00;1 506 825,00;142 814,00;9,48
611;4;Викинг;2;Санкт-Петербург и обл.;1 642 761,00;1 619 569,00;23 192,00;1,43
612;-29;РФИ Банк;3351;Москва и обл.;1 641 283,00;1 827 718,00;-186 435,00;-10,20
613;5;ИСБ;3010;Москва и обл.;1 626 816,00;1 603 750,00;23 066,00;1,44
614;19;Кредитинвест;1197;Дагестан;1 621 780,00;1 469 395,00;152 385,00;10,37
615;23;Новый Промышленный Банк;930;Москва и обл.;1 617 252,00;1 454 886,00;162 366,00;11,16
616;24;Республиканский Кредитный Альянс;3017;Москва и обл.;1 613 753,00;1 449 548,00;164 205,00;11,33
617;8;Далена Банк;1948;Москва и обл.;1 613 236,00;1 543 494,00;69 742,00;4,52
618;8;Объединенный Банк Республики;1016;Чувашия;1 604 905,00;1 539 337,00;65 568,00;4,26
619;-26;Бест Эффортс Банк;435;Москва и обл.;1 593 776,00;1 744 228,00;-150 452,00;-8,63
620;3;Торговый Городской Банк;3180;Тверская обл.;1 592 048,00;1 569 567,00;22 481,00;1,43
621;9;Национальный Корпоративный Банк;3422;Москва и обл.;1 589 042,00;1 484 914,00;104 128,00;7,01
622;-3;Нарат;1902;Саратовская обл.;1 581 264,00;1 597 457,00;-16 193,00;-1,01
623;-13;Витязь;2890;Москва и обл.;1 552 705,00;1 649 635,00;-96 930,00;-5,88
624;-3;Арт-Банк;2779;Северная Осетия — Алания;1 546 569,00;1 575 978,00;-29 409,00;-1,87
625;43;Руна-Банк;3207;Москва и обл.;1 545 365,00;1 279 390,00;265 975,00;20,79
626;25;Сервис Резерв;2034;Москва и обл.;1 545 363,00;1 399 654,00;145 709,00;10,41
627;-10;Саратов;330;Саратовская обл.;1 531 904,00;1 611 146,00;-79 242,00;-4,92
628;-4;Финанс Бизнес Банк;520;Краснодарский край;1 528 428,00;1 560 009,00;-31 581,00;-2,02
629;6;Народный Банк;2249;Карачаево-Черкесия;1 521 340,00;1 466 578,00;54 762,00;3,73
630;-19;Национальный Республиканский Банк;3359;Москва и обл.;1 514 244,00;1 638 638,00;-124 394,00;-7,59
631;31;Тайм Банк;3120;Москва и обл.;1 514 076,00;1 343 589,00;170 487,00;12,69
632;-3;Лайтбанк;3177;Москва и обл.;1 513 844,00;1 492 374,00;21 470,00;1,44
633;15;БСТ-Банк;2883;Кемеровская обл.;1 511 551,00;1 412 052,00;99 499,00;7,05
634;21;Бумеранг;1002;Вологодская обл.;1 505 222,00;1 378 460,00;126 762,00;9,20
635;-3;Кемсоцинбанк;96;Кемеровская обл.;1 500 579,00;1 470 036,00;30 543,00;2,08
636;-32;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 491 165,00;1 687 122,00;-195 957,00;-11,61
637;-6;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 491 160,00;1 483 116,00;8 044,00;0,54
638;29;Трансэнергобанк;3106;Дагестан;1 490 030,00;1 298 548,00;191 482,00;14,75
639;74;КИП-Банк;2843;Москва и обл.;1 470 892,00;1 019 033,00;451 859,00;44,34
640;-1;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 461 015,00;1 450 550,00;10 465,00;0,72
641;0;Холмск;503;Сахалинская обл.;1 459 719,00;1 440 382,00;19 337,00;1,34
642;47;Бизнес для Бизнеса;1060;Чувашия;1 458 804,00;1 148 189,00;310 615,00;27,05
643;-9;Банк Реалист;2646;Москва и обл.;1 458 188,00;1 467 702,00;-9 514,00;-0,65
644;-7;Новый Кредитный Союз;3139;Москва и обл.;1 458 160,00;1 457 865,00;295,00;0,02
645;7;Новый Век;3417;Москва и обл.;1 450 007,00;1 399 257,00;50 750,00;3,63
646;-33;Байкалкредобанк;2990;Иркутская обл.;1 446 547,00;1 622 742,00;-176 195,00;-10,86
647;0;РЕСО Кредит;3450;Москва и обл.;1 443 459,00;1 413 050,00;30 409,00;2,15
648;9;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 438 063,00;1 365 657,00;72 406,00;5,30
649;-41;Стройиндбанк;155;Москва и обл.;1 437 847,00;1 658 339,00;-220 492,00;-13,30
650;4;Международный Расчетный Банк;3028;Москва и обл.;1 432 894,00;1 388 465,00;44 429,00;3,20
651;-6;Кредит Экспресс;3186;Ростовская обл.;1 425 311,00;1 417 332,00;7 979,00;0,56
652;7;Геленджик-Банк;790;Краснодарский край;1 422 774,00;1 354 268,00;68 506,00;5,06
653;-57;Вологдабанк;992;Вологодская обл.;1 422 413,00;1 732 669,00;-310 256,00;-17,91
654;-4;Приобье;537;Тюменская обл.;1 422 296,00;1 400 128,00;22 168,00;1,58
655;-9;Нерюнгрибанк;825;Саха (Якутия);1 409 961,00;1 413 382,00;-3 421,00;-0,24
656;4;Великие Луки Банк;598;Псковская обл.;1 403 207,00;1 353 367,00;49 840,00;3,68
657;-15;Бинбанк Столица;3052;Москва и обл.;1 400 372,00;1 439 098,00;-38 726,00;-2,69
658;6;Русский Национальный Банк;469;Ростовская обл.;1 387 404,00;1 328 188,00;59 216,00;4,46
659;-1;ГринКомБанк;1184;Иркутская обл.;1 369 349,00;1 363 504,00;5 845,00;0,43
660;3;Мострансбанк;2258;Москва и обл.;1 367 612,00;1 329 220,00;38 392,00;2,89
661;12;Леноблбанк;1003;Санкт-Петербург и обл.;1 365 166,00;1 228 700,00;136 466,00;11,11
662;4;Екатерининский;2167;Москва и обл.;1 362 640,00;1 302 206,00;60 434,00;4,64
663;6;Радиан;1675;Иркутская обл.;1 362 091,00;1 273 090,00;89 001,00;6,99
664;1;Саммит Банк;85;Приморский край;1 354 860,00;1 315 058,00;39 802,00;3,03
665;12;Канский;860;Красноярский край;1 338 484,00;1 199 015,00;139 469,00;11,63
666;17;Агора;3231;Москва и обл.;1 324 555,00;1 164 737,00;159 818,00;13,72
667;-18;Уралфинанс;1370;Свердловская обл.;1 307 645,00;1 401 031,00;-93 386,00;-6,67
668;6;Европейский Индустриальный Банк;2503;Москва и обл.;1 307 535,00;1 218 816,00;88 719,00;7,28
669;1;Златкомбанк;568;Москва и обл.;1 302 738,00;1 254 162,00;48 576,00;3,87
670;-17;Сельмашбанк;106;Ростовская обл.;1 293 384,00;1 391 408,00;-98 024,00;-7,04
671;10;Алтынбанк;2070;Татарстан;1 289 026,00;1 180 715,00;108 311,00;9,17
672;0;Примтеркомбанк;21;Приморский край;1 251 725,00;1 229 807,00;21 918,00;1,78
673;5;Народный Доверительный Банк;2374;Москва и обл.;1 247 082,00;1 196 228,00;50 854,00;4,25
674;37;Межбанковский Кредитный Союз;3242;Москва и обл.;1 243 447,00;1 023 786,00;219 661,00;21,46
675;22;Идея Банк;430;Краснодарский край;1 234 113,00;1 134 060,00;100 053,00;8,82
676;-5;Спутник;1071;Оренбургская обл.;1 227 764,00;1 236 906,00;-9 142,00;-0,74
677;2;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 217 824,00;1 192 977,00;24 847,00;2,08
678;17;Тандем;1951;Москва и обл.;1 197 737,00;1 140 553,00;57 184,00;5,01
679;15;Унифондбанк;3416;Москва и обл.;1 193 775,00;1 141 473,00;52 302,00;4,58
680;-5;Сибэс;208;Омская обл.;1 188 280,00;1 213 822,00;-25 542,00;-2,10
681;15;Приполярком;507;Тюменская обл.;1 187 658,00;1 136 036,00;51 622,00;4,54
682;0;Калуга;1151;Калужская обл.;1 186 579,00;1 169 956,00;16 623,00;1,42
683;16;Метрополь;1639;Москва и обл.;1 182 067,00;1 126 496,00;55 571,00;4,93
684;18;Металлург;2877;Москва и обл.;1 172 066,00;1 098 744,00;73 322,00;6,67
685;-24;Мосводоканалбанк;2863;Москва и обл.;1 168 435,00;1 346 847,00;-178 412,00;-13,25
686;5;Смолевич;1121;Смоленская обл.;1 155 557,00;1 143 068,00;12 489,00;1,09
687;-87;Банк Премьер Кредит;1663;Коми;1 154 769,00;1 706 165,00;-551 396,00;-32,32
688;5;Банкирский Дом;2928;Санкт-Петербург и обл.;1 152 157,00;1 141 768,00;10 389,00;0,91
689;9;Динамичные Системы;3439;Москва и обл.;1 148 229,00;1 127 529,00;20 700,00;1,84
690;-2;Симбирск;653;Ульяновская обл.;1 144 942,00;1 150 272,00;-5 330,00;-0,46
691;-6;Дон-Тексбанк;1818;Ростовская обл.;1 139 037,00;1 159 789,00;-20 752,00;-1,79
692;-5;Майкопбанк;1136;Адыгея;1 135 139,00;1 150 780,00;-15 641,00;-1,36
693;59;Рапида;3371;Москва и обл.;1 132 851,00;845 396,00;287 455,00;34,00
694;-10;Жилкредит;1736;Москва и обл.;1 126 105,00;1 160 237,00;-34 132,00;-2,94
695;15;Кредитимпэкс Банк;2037;Москва и обл.;1 123 679,00;1 047 514,00;76 165,00;7,27
696;5;Содружество;2923;Москва и обл.;1 121 483,00;1 103 095,00;18 388,00;1,67
697;-21;Банк Глобус;2438;Москва и обл.;1 106 605,00;1 200 876,00;-94 271,00;-7,85
698;-6;Максима;3379;Москва и обл.;1 103 048,00;1 141 926,00;-38 878,00;-3,40
699;1;Кетовский Коммерческий Банк;842;Курганская обл.;1 100 599,00;1 116 925,00;-16 326,00;-1,46
700;4;Онего;2484;Карелия;1 093 743,00;1 084 328,00;9 415,00;0,87
701;14;Академический Русский Банк;622;Москва и обл.;1 093 056,00;1 015 287,00;77 769,00;7,66
702;-58;Азимут;3154;Москва и обл.;1 085 273,00;1 422 408,00;-337 135,00;-23,70
703;4;Булгар Банк;1917;Татарстан;1 083 947,00;1 060 074,00;23 873,00;2,25
704;26;Инвестиционный Республиканский Банк;2571;Москва и обл.;1 076 434,00;922 478,00;153 956,00;16,69
705;-15;Регионфинансбанк;3357;Москва и обл.;1 067 850,00;1 144 548,00;-76 698,00;-6,70
706;8;Америкэн Экспресс Банк;3460;Москва и обл.;1 064 189,00;1 016 598,00;47 591,00;4,68
707;-2;Яндекс Банк;3027;Москва и обл.;1 064 137,00;1 081 421,00;-17 284,00;-1,60
708;4;Северинвестбанк;2264;Белгородская обл.;1 060 692,00;1 020 335,00;40 357,00;3,96
709;-3;Флора-Москва;533;Москва и обл.;1 057 795,00;1 066 669,00;-8 874,00;-0,83
710;-54;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;1 053 181,00;1 375 772,00;-322 591,00;-23,45
711;-3;Синергия;2884;Саратовская обл.;1 051 140,00;1 057 536,00;-6 396,00;-0,60
712;9;Турбобанк;3203;Санкт-Петербург и обл.;1 038 677,00;969 076,00;69 601,00;7,18
713;6;Межрегионбанк;1059;Москва и обл.;1 027 123,00;976 281,00;50 842,00;5,21
714;32;Прокоммерцбанк;2996;Москва и обл.;1 022 309,00;856 962,00;165 347,00;19,29
715;7;Атлас Банк;3477;Москва и обл.;1 016 867,00;956 081,00;60 786,00;6,36
716;0;Трастовый Республиканский Банк;3404;Москва и обл.;1 009 260,00;1 011 948,00;-2 688,00;-0,27
717;11;Первый Дортрансбанк;3271;Кировская обл.;996 171,00;934 629,00;61 542,00;6,58
718;-9;ВЕБРР;3418;Москва и обл.;994 792,00;1 052 661,00;-57 869,00;-5,50
719;1;Первоуральскбанк;965;Свердловская обл.;983 792,00;974 582,00;9 210,00;0,95
720;-17;Си Ди Би Банк;3339;Краснодарский край;980 921,00;1 091 353,00;-110 432,00;-10,12
721;5;Ноосфера;2650;Республика Алтай;961 068,00;939 005,00;22 063,00;2,35
722;12;ЕАТП Банк;1765;Астраханская обл.;959 768,00;904 253,00;55 515,00;6,14
723;22;Жилстройбанк;2769;Москва и обл.;950 928,00;857 578,00;93 350,00;10,89
724;-1;Вакобанк;1291;Псковская обл.;944 016,00;955 505,00;-11 489,00;-1,20
725;-7;ИстКом-Финанс;3435;Москва и обл.;943 714,00;981 474,00;-37 760,00;-3,85
726;-90;МС Банк Рус;2789;Москва и обл.;939 807,00;1 461 045,00;-521 238,00;-35,68
727;21;Региональный Банк Сбережений;3367;Москва и обл.;939 698,00;854 283,00;85 415,00;10,00
728;12;Идеалбанк;3491;Москва и обл.;937 874,00;873 210,00;64 664,00;7,41
729;18;Курган;2568;Курганская обл.;933 061,00;855 517,00;77 544,00;9,06
730;-3;Финарс Банк;2938;Москва и обл.;929 705,00;935 617,00;-5 912,00;-0,63
731;1;Арзамас;1281;Нижегородская обл.;922 110,00;911 167,00;10 943,00;1,20
732;-1;РН Банк;170;Омская обл.;916 873,00;911 605,00;5 268,00;0,58
733;3;Тетраполис;1586;Санкт-Петербург и обл.;916 046,00;889 842,00;26 204,00;2,94
734;-17;Телекоммерц Банк;3380;Тульская обл.;911 478,00;986 956,00;-75 478,00;-7,65
735;23;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;905 334,00;797 401,00;107 933,00;13,54
736;-11;Химик;1114;Нижегородская обл.;899 094,00;942 642,00;-43 548,00;-4,62
737;1;Прайм Финанс;2758;Санкт-Петербург и обл.;893 268,00;879 995,00;13 273,00;1,51
738;-172;Новокиб;1747;Кемеровская обл.;887 167,00;1 953 114,00;-1 065 947,00;-54,58
739;52;Заубер Банк;1614;Карачаево-Черкесия;882 291,00;649 917,00;232 374,00;35,75
740;2;Первый Клиентский Банк;3436;Москва и обл.;878 759,00;859 823,00;18 936,00;2,20
741;2;Миръ;3089;Москва и обл.;876 431,00;859 771,00;16 660,00;1,94
742;-3;Месед;184;Дагестан;873 666,00;878 582,00;-4 916,00;-0,56
743;-10;Аскания Траст;286;Москва и обл.;872 379,00;904 843,00;-32 464,00;-3,59
744;5;Взаимодействие;1704;Новосибирская обл.;872 347,00;852 864,00;19 483,00;2,28
745;35;Капиталбанк;2547;Ростовская обл.;872 234,00;695 678,00;176 556,00;25,38
746;15;Мико-Банк;3195;Москва и обл.;872 184,00;786 578,00;85 606,00;10,88
747;-23;Расчетный Дом;3350;Москва и обл.;869 100,00;953 535,00;-84 435,00;-8,85
748;-68;Анелик РУ;3443;Москва и обл.;861 225,00;1 185 597,00;-324 372,00;-27,36
749;-5;Мурманский Расчетный Центр;3341;Мурманская обл.;857 977,00;857 777,00;200,00;0,02
750;0;Почтобанк;1788;Пермская обл.;854 762,00;848 571,00;6 191,00;0,73
751;6;Спецстройбанк;236;Москва и обл.;852 651,00;804 722,00;47 929,00;5,96
752;14;МТИ Банк;1052;Москва и обл.;847 449,00;772 907,00;74 542,00;9,64
753;-16;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;837 281,00;886 290,00;-49 009,00;-5,53
754;-13;Инвест-Экобанк;1956;Санкт-Петербург и обл.;836 945,00;866 135,00;-29 190,00;-3,37
755;19;Нафтабанк;715;Дагестан;824 437,00;720 500,00;103 937,00;14,43
756;8;Местный Кредит;3370;Москва и обл.;811 096,00;779 755,00;31 341,00;4,02
757;2;Газтрансбанк;665;Адыгея;796 525,00;794 656,00;1 869,00;0,24
758;2;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;795 682,00;792 040,00;3 642,00;0,46
759;-5;Бузулукбанк;1282;Оренбургская обл.;794 547,00;828 995,00;-34 448,00;-4,16
760;-25;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;792 893,00;903 722,00;-110 829,00;-12,26
761;-6;Свенска Хандельсбанкен;3455;Москва и обл.;790 388,00;823 256,00;-32 868,00;-3,99
762;65;Вайлдберриз Банк;841;Адыгея;789 005,00;504 086,00;284 919,00;56,52
763;16;Кредитбанк;1035;Калмыкия;783 625,00;703 617,00;80 008,00;11,37
764;-1;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;781 890,00;780 429,00;1 461,00;0,19
765;0;Башпромбанк;1006;Башкортостан;781 006,00;776 916,00;4 090,00;0,53
766;-4;Аделантбанк;1835;Москва и обл.;777 436,00;781 025,00;-3 589,00;-0,46
767;18;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;777 151,00;678 544,00;98 607,00;14,53
768;-15;Региональный Коммерческий Банк;836;Ульяновская обл.;764 706,00;831 181,00;-66 475,00;-8,00
769;20;Адам Интернэшнл;2232;Дагестан;752 006,00;664 452,00;87 554,00;13,18
770;-19;Межотраслевая Банковская Корпорация;3471;Москва и обл.;751 071,00;846 290,00;-95 219,00;-11,25
771;4;Русский Банк Сбережений;779;Ставропольский край;739 850,00;719 879,00;19 971,00;2,77
772;-4;Прохладный;874;Кабардино-Балкария;735 929,00;739 855,00;-3 926,00;-0,53
773;-1;Центрально-Азиатский;3037;Хакасия;723 063,00;721 813,00;1 250,00;0,17
774;-7;Акцент;696;Оренбургская обл.;722 866,00;749 856,00;-26 990,00;-3,60
775;3;Народный Земельно-Промышленный Банк;2873;Алтайский край;721 183,00;707 338,00;13 845,00;1,96
776;0;Классик Эконом Банк;3298;Северная Осетия — Алания;719 021,00;711 286,00;7 735,00;1,09
777;-4;Космос;2245;Москва и обл.;711 031,00;720 824,00;-9 793,00;-1,36
778;-1;Плато-Банк;2071;Свердловская обл.;710 235,00;711 146,00;-911,00;-0,13
779;3;Кузбассхимбанк;2868;Кемеровская обл.;708 281,00;684 619,00;23 662,00;3,46
780;-11;Балаково-Банк;444;Саратовская обл.;700 255,00;738 543,00;-38 288,00;-5,18
781;5;РусьРегионБанк;685;Москва и обл.;696 718,00;674 680,00;22 038,00;3,27
782;-11;Славянбанк;804;Новгородская обл.;679 969,00;728 954,00;-48 985,00;-6,72
783;11;Международный Строительный Банк;3484;Москва и обл.;678 291,00;642 212,00;36 079,00;5,62
784;0;Кубаньторгбанк;478;Краснодарский край;677 250,00;683 851,00;-6 601,00;-0,97
785;-2;Арсенал;3000;Москва и обл.;671 943,00;684 212,00;-12 269,00;-1,79
786;17;Камский Горизонт;2554;Татарстан;663 430,00;597 271,00;66 159,00;11,08
787;3;Вятич;2796;Рязанская обл.;662 836,00;655 741,00;7 095,00;1,08
788;4;Дагестан;543;Дагестан;661 834,00;648 119,00;13 715,00;2,12
789;-8;Олма-Банк;3250;Москва и обл.;659 102,00;685 925,00;-26 823,00;-3,91
790;6;Акция;927;Ивановская обл.;655 845,00;637 339,00;18 506,00;2,90
791;7;Банк ВВБ;1093;Ярославская обл.;650 465,00;624 572,00;25 893,00;4,15
792;26;Региональный Корпоративный Банк;1134;Ивановская обл.;649 672,00;537 045,00;112 627,00;20,97
793;8;Центр Межбанковских Расчетов;3400;Москва и обл.;647 076,00;608 053,00;39 023,00;6,42
794;6;Агроинкомбанк;1946;Астраханская обл.;639 321,00;620 618,00;18 703,00;3,01
795;-7;Ресурс-Траст;3122;Москва и обл.;634 994,00;667 125,00;-32 131,00;-4,82
796;26;Платежный Сервисный Банк;1943;Башкортостан;634 867,00;526 446,00;108 421,00;20,59
797;20;Далетбанк;3049;Москва и обл.;633 406,00;540 932,00;92 474,00;17,10
798;-3;НСТ-Банк;1738;Оренбургская обл.;627 175,00;639 831,00;-12 656,00;-1,98
799;17;Строительно-Коммерческий Банк;3050;Архангельская обл.;614 395,00;548 972,00;65 423,00;11,92
800;21;Банк Развития Бизнеса;1910;Кемеровская обл.;610 943,00;528 968,00;81 975,00;15,50
801;-14;Геобанк;2027;Москва и обл.;607 684,00;670 890,00;-63 206,00;-9,42
802;5;Объединенный Национальный Банк;2074;Москва и обл.;605 243,00;581 977,00;23 266,00;4,00
803;1;ЮМК Банк;3495;Краснодарский край;599 873,00;594 252,00;5 621,00;0,95
