Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Август, 2012, тыс. рублей;Июль, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
526;11;Мираф-Банк;2244;Омская обл.;2 252 313,00;2 233 768,00;18 545,00;0,83
527;12;ИК Банк;1732;Татарстан;2 250 496,00;2 212 491,00;38 005,00;1,72
528;8;Зираат Банк;2559;Москва и обл.;2 247 250,00;2 236 879,00;10 371,00;0,46
529;0;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 232 564,00;2 278 379,00;-45 815,00;-2,01
530;2;Тендер-Банк;2252;Москва и обл.;2 230 652,00;2 262 986,00;-32 334,00;-1,43
531;10;Эсидбанк;1991;Дагестан;2 206 642,00;2 166 704,00;39 938,00;1,84
532;-9;Союзпромбанк;2965;Москва и обл.;2 203 156,00;2 397 843,00;-194 687,00;-8,12
533;-8;ФорБанк;2063;Алтайский край;2 199 057,00;2 315 708,00;-116 651,00;-5,04
534;4;МФБанк;3163;Москва и обл.;2 196 775,00;2 224 559,00;-27 784,00;-1,25
535;24;Кроссинвестбанк;2849;Москва и обл.;2 176 291,00;2 005 318,00;170 973,00;8,53
536;18;Стелла-Банк;2948;Ростовская обл.;2 167 311,00;2 034 563,00;132 748,00;6,52
537;-3;Вэлтон Банк;1105;Белгородская обл.;2 156 980,00;2 248 503,00;-91 523,00;-4,07
538;10;Диг-Банк;2423;Северная Осетия — Алания;2 133 653,00;2 088 785,00;44 868,00;2,15
539;5;РСКБ;2050;Москва и обл.;2 132 550,00;2 130 666,00;1 884,00;0,09
540;-16;Траст Капитал Банк;2741;Москва и обл.;2 131 317,00;2 326 218,00;-194 901,00;-8,38
541;5;Москва-Сити;3247;Москва и обл.;2 129 220,00;2 129 374,00;-154,00;-0,01
542;-7;УМ-Банк;1441;Свердловская обл.;2 119 233,00;2 238 151,00;-118 918,00;-5,31
543;0;Кубанский Универсальный Банк;2898;Краснодарский край;2 117 712,00;2 155 209,00;-37 497,00;-1,74
544;-2;Братский АНКБ;1144;Иркутская обл.;2 098 502,00;2 160 110,00;-61 608,00;-2,85
545;8;Спиритбанк;2053;Тульская обл.;2 092 887,00;2 038 335,00;54 552,00;2,68
546;31;Элита;1399;Калужская обл.;2 087 194,00;1 907 382,00;179 812,00;9,43
547;55;Риал-Кредит;3393;Москва и обл.;2 086 208,00;1 667 559,00;418 649,00;25,11
548;15;Ваш Личный Банк;1222;Иркутская обл.;2 084 827,00;1 994 646,00;90 181,00;4,52
549;-22;Банк Пермь;875;Пермская обл.;2 071 657,00;2 307 196,00;-235 539,00;-10,21
550;41;Рублевский;2192;Москва и обл.;2 067 528,00;1 762 130,00;305 398,00;17,33
551;-2;Юнистрим;3467;Москва и обл.;2 066 768,00;2 077 894,00;-11 126,00;-0,54
552;-1;Промсельхозбанк;538;Москва и обл.;2 062 746,00;2 056 506,00;6 240,00;0,30
553;-1;Яринтербанк;2564;Ярославская обл.;2 062 417,00;2 044 602,00;17 815,00;0,87
554;2;Финтрастбанк;3104;Москва и обл.;2 046 691,00;2 008 078,00;38 613,00;1,92
555;15;Липецкий Областной Банк;1794;Липецкая обл.;2 033 745,00;1 942 312,00;91 433,00;4,71
556;-11;Компания Розничного Кредитования;3385;Москва и обл.;2 033 686,00;2 129 925,00;-96 239,00;-4,52
557;5;Пурпе;709;Тюменская обл.;2 033 131,00;1 995 123,00;38 008,00;1,91
558;-8;Дом-Банк;3209;Москва и обл.;1 984 746,00;2 073 625,00;-88 879,00;-4,29
559;14;Церих;3278;Орловская обл.;1 981 720,00;1 919 322,00;62 398,00;3,25
560;7;Йошкар-Ола;2802;Марий Эл;1 981 528,00;1 967 830,00;13 698,00;0,70
561;-14;Арксбанк;1868;Воронежская обл.;1 980 579,00;2 108 300,00;-127 721,00;-6,06
562;-4;Банк МБФИ;2073;Москва и обл.;1 978 445,00;2 006 610,00;-28 165,00;-1,40
563;-3;Эргобанк;2856;Москва и обл.;1 975 289,00;1 999 327,00;-24 038,00;-1,20
564;12;Апабанк;2404;Москва и обл.;1 967 537,00;1 911 004,00;56 533,00;2,96
565;1;Радиотехбанк;1166;Нижегородская обл.;1 953 291,00;1 967 891,00;-14 600,00;-0,74
566;-151;Новокиб;1747;Кемеровская обл.;1 953 114,00;3 915 316,00;-1 962 202,00;-50,12
567;1;Тагилбанк;1635;Свердловская обл.;1 948 333,00;1 960 518,00;-12 185,00;-0,62
568;10;Донхлеббанк;2285;Ростовская обл.;1 948 175,00;1 873 096,00;75 079,00;4,01
569;3;Выборг-Банк;720;Санкт-Петербург и обл.;1 943 746,00;1 921 495,00;22 251,00;1,16
570;-5;РНКБ;1354;Москва и обл.;1 937 783,00;1 969 694,00;-31 911,00;-1,62
571;18;Татагропромбанк;728;Татарстан;1 936 947,00;1 784 921,00;152 026,00;8,52
572;131;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 929 963,00;1 106 957,00;823 006,00;74,35
573;19;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 904 888,00;1 759 161,00;145 727,00;8,28
574;10;Старооскольский Агропромбанк;1050;Белгородская обл.;1 898 846,00;1 805 108,00;93 738,00;5,19
575;-14;Новый Символ;370;Москва и обл.;1 898 458,00;1 996 765,00;-98 307,00;-4,92
576;-2;Проинвестбанк;784;Пермская обл.;1 895 029,00;1 919 089,00;-24 060,00;-1,25
577;-8;Эльбин;2267;Дагестан;1 880 092,00;1 949 527,00;-69 435,00;-3,56
578;2;Приско Капитал Банк;2537;Москва и обл.;1 865 981,00;1 828 204,00;37 777,00;2,07
579;6;Газнефтьбанк;3223;Саратовская обл.;1 847 281,00;1 803 961,00;43 320,00;2,40
580;24;Конфидэнс Банк;970;Костромская обл.;1 842 739,00;1 663 963,00;178 776,00;10,74
581;7;Россита-Банк;3257;Москва и обл.;1 841 618,00;1 788 961,00;52 657,00;2,94
582;1;Кросна-Банк;2607;Москва и обл.;1 832 510,00;1 808 702,00;23 808,00;1,32
583;112;РФИ Банк;3351;Москва и обл.;1 827 718,00;1 133 988,00;693 730,00;61,18
584;3;Иваново;1763;Ивановская обл.;1 823 583,00;1 794 342,00;29 241,00;1,63
585;-21;Социум-Банк;2881;Москва и обл.;1 823 478,00;1 979 369,00;-155 891,00;-7,88
586;-15;КОР;2148;Волгоградская обл.;1 815 963,00;1 937 521,00;-121 558,00;-6,27
587;-6;Ринвестбанк;3262;Рязанская обл.;1 810 173,00;1 822 279,00;-12 106,00;-0,66
588;6;Инбанк;1829;Москва и обл.;1 782 965,00;1 737 919,00;45 046,00;2,59
589;-7;Мегаполис;3265;Чувашия;1 767 296,00;1 812 052,00;-44 756,00;-2,47
590;8;Таурус Банк;655;Челябинская обл.;1 764 694,00;1 700 686,00;64 008,00;3,76
591;-12;Евразийский Банк;969;Москва и обл.;1 762 101,00;1 837 039,00;-74 938,00;-4,08
592;8;Единственный;3187;Москва и обл.;1 747 838,00;1 678 235,00;69 603,00;4,15
593;71;Бест Эффортс Банк;435;Москва и обл.;1 744 228,00;1 283 557,00;460 671,00;35,89
594;-4;Новация;840;Адыгея;1 743 764,00;1 772 453,00;-28 689,00;-1,62
595;-20;Михайловский ПЖСБ;2961;Волгоградская обл.;1 741 391,00;1 913 336,00;-171 945,00;-8,99
596;44;Вологдабанк;992;Вологодская обл.;1 732 669,00;1 414 174,00;318 495,00;22,52
597;-4;Нальчик;695;Кабардино-Балкария;1 730 052,00;1 756 992,00;-26 940,00;-1,53
598;28;Сталь Банк;2248;Москва и обл.;1 721 445,00;1 504 432,00;217 013,00;14,42
599;4;Соколовский;2830;Москва и обл.;1 714 501,00;1 665 767,00;48 734,00;2,93
600;-5;Банк Премьер Кредит;1663;Коми;1 706 165,00;1 723 050,00;-16 885,00;-0,98
601;-5;Московский Вексельный Банк;2697;Москва и обл.;1 698 058,00;1 717 743,00;-19 685,00;-1,15
602;9;Верхневолжский;1084;Ярославская обл.;1 696 992,00;1 602 239,00;94 753,00;5,91
603;3;РТС-Банк;3401;Самарская обл.;1 689 643,00;1 651 631,00;38 012,00;2,30
604;-183;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 687 122,00;3 706 117,00;-2 018 995,00;-54,48
605;25;Современные Стандарты Бизнеса;3397;Москва и обл.;1 679 294,00;1 487 440,00;191 854,00;12,90
606;14;Интеркоопбанк;2803;Москва и обл.;1 671 463,00;1 556 192,00;115 271,00;7,41
607;-2;БВА Банк;1684;Москва и обл.;1 667 736,00;1 659 572,00;8 164,00;0,49
608;21;Стройиндбанк;155;Москва и обл.;1 658 339,00;1 489 909,00;168 430,00;11,30
609;-1;Владбизнесбанк;903;Владимирская обл.;1 651 534,00;1 624 158,00;27 376,00;1,69
610;-24;Витязь;2890;Москва и обл.;1 649 635,00;1 803 508,00;-153 873,00;-8,53
611;24;Национальный Республиканский Банк;3359;Москва и обл.;1 638 638,00;1 439 220,00;199 418,00;13,86
612;-13;Контраст-Банк;2857;Москва и обл.;1 631 900,00;1 689 858,00;-57 958,00;-3,43
613;-73;Байкалкредобанк;2990;Иркутская обл.;1 622 742,00;2 190 334,00;-567 592,00;-25,91
614;28;Столичный Кредит;2853;Москва и обл.;1 621 938,00;1 393 212,00;228 726,00;16,42
615;-3;Викинг;2;Санкт-Петербург и обл.;1 619 569,00;1 594 431,00;25 138,00;1,58
616;1;Крона-Банк;2499;Иркутская обл.;1 618 188,00;1 577 646,00;40 542,00;2,57
617;-16;Саратов;330;Саратовская обл.;1 611 146,00;1 677 766,00;-66 620,00;-3,97
618;5;ИСБ;3010;Москва и обл.;1 603 750,00;1 546 006,00;57 744,00;3,74
619;-4;Нарат;1902;Саратовская обл.;1 597 457,00;1 587 917,00;9 540,00;0,60
620;26;Богородский Муниципальный Банк;2992;Москва и обл.;1 584 140,00;1 368 180,00;215 960,00;15,78
621;4;Арт-Банк;2779;Северная Осетия — Алания;1 575 978,00;1 507 211,00;68 767,00;4,56
622;39;Анталбанк;3115;Москва и обл.;1 570 565,00;1 292 585,00;277 980,00;21,51
623;-1;Торговый Городской Банк;3180;Тверская обл.;1 569 567,00;1 547 208,00;22 359,00;1,45
624;4;Финанс Бизнес Банк;520;Краснодарский край;1 560 009,00;1 491 698,00;68 311,00;4,58
625;-9;Далена Банк;1948;Москва и обл.;1 543 494,00;1 581 358,00;-37 864,00;-2,39
626;7;Объединенный Банк Республики;1016;Чувашия;1 539 337,00;1 463 062,00;76 275,00;5,21
627;-18;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;1 532 670,00;1 609 972,00;-77 302,00;-4,80
628;4;Айви Банк;2055;Москва и обл.;1 506 825,00;1 484 534,00;22 291,00;1,50
629;-32;Лайтбанк;3177;Москва и обл.;1 492 374,00;1 713 586,00;-221 212,00;-12,91
630;-6;Национальный Корпоративный Банк;3422;Москва и обл.;1 484 914,00;1 518 046,00;-33 132,00;-2,18
631;6;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 483 116,00;1 432 611,00;50 505,00;3,53
632;12;Кемсоцинбанк;96;Кемеровская обл.;1 470 036,00;1 383 556,00;86 480,00;6,25
633;-23;Кредитинвест;1197;Дагестан;1 469 395,00;1 609 623,00;-140 228,00;-8,71
634;35;Банк Реалист;2646;Москва и обл.;1 467 702,00;1 241 468,00;226 234,00;18,22
635;40;Народный Банк;2249;Карачаево-Черкесия;1 466 578,00;1 212 865,00;253 713,00;20,92
636;36;МС Банк Рус;2789;Москва и обл.;1 461 045,00;1 227 815,00;233 230,00;19,00
637;11;Новый Кредитный Союз;3139;Москва и обл.;1 457 865,00;1 350 950,00;106 915,00;7,91
638;7;Новый Промышленный Банк;930;Москва и обл.;1 454 886,00;1 379 671,00;75 215,00;5,45
639;13;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 450 550,00;1 318 894,00;131 656,00;9,98
640;-9;Республиканский Кредитный Альянс;3017;Москва и обл.;1 449 548,00;1 485 444,00;-35 896,00;-2,42
641;-14;Холмск;503;Сахалинская обл.;1 440 382,00;1 504 408,00;-64 026,00;-4,26
642;-6;Бинбанк Столица;3052;Москва и обл.;1 439 098,00;1 434 603,00;4 495,00;0,31
643;-30;Мобилбанк;532;Удмуртия;1 431 193,00;1 593 765,00;-162 572,00;-10,20
644;24;Азимут;3154;Москва и обл.;1 422 408,00;1 251 986,00;170 422,00;13,61
645;-24;Кредит Экспресс;3186;Ростовская обл.;1 417 332,00;1 553 368,00;-136 036,00;-8,76
646;-27;Нерюнгрибанк;825;Саха (Якутия);1 413 382,00;1 561 854,00;-148 472,00;-9,51
647;-40;РЕСО Кредит;3450;Москва и обл.;1 413 050,00;1 640 461,00;-227 411,00;-13,86
648;-5;БСТ-Банк;2883;Кемеровская обл.;1 412 052,00;1 393 154,00;18 898,00;1,36
649;-15;Уралфинанс;1370;Свердловская обл.;1 401 031,00;1 451 178,00;-50 147,00;-3,46
650;-3;Приобье;537;Тюменская обл.;1 400 128,00;1 357 501,00;42 627,00;3,14
651;19;Сервис Резерв;2034;Москва и обл.;1 399 654,00;1 241 348,00;158 306,00;12,75
652;-34;Новый Век;3417;Москва и обл.;1 399 257,00;1 571 352,00;-172 095,00;-10,95
653;46;Сельмашбанк;106;Ростовская обл.;1 391 408,00;1 112 879,00;278 529,00;25,03
654;25;Международный Расчетный Банк;3028;Москва и обл.;1 388 465,00;1 197 032,00;191 433,00;15,99
655;7;Бумеранг;1002;Вологодская обл.;1 378 460,00;1 287 825,00;90 635,00;7,04
656;69;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;1 375 772,00;970 559,00;405 213,00;41,75
657;-16;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 365 657,00;1 395 517,00;-29 860,00;-2,14
658;1;ГринКомБанк;1184;Иркутская обл.;1 363 504,00;1 309 053,00;54 451,00;4,16
659;-6;Геленджик-Банк;790;Краснодарский край;1 354 268,00;1 316 530,00;37 738,00;2,87
660;-11;Великие Луки Банк;598;Псковская обл.;1 353 367,00;1 350 732,00;2 635,00;0,20
661;-158;Мосводоканалбанк;2863;Москва и обл.;1 346 847,00;2 558 358,00;-1 211 511,00;-47,36
662;-2;Тайм Банк;3120;Москва и обл.;1 343 589,00;1 308 230,00;35 359,00;2,70
663;8;Мострансбанк;2258;Москва и обл.;1 329 220,00;1 241 034,00;88 186,00;7,11
664;-14;Русский Национальный Банк;469;Ростовская обл.;1 328 188,00;1 342 546,00;-14 358,00;-1,07
665;-26;Саммит Банк;85;Приморский край;1 315 058,00;1 423 778,00;-108 720,00;-7,64
666;-10;Екатерининский;2167;Москва и обл.;1 302 206,00;1 313 676,00;-11 470,00;-0,87
667;-29;Трансэнергобанк;3106;Дагестан;1 298 548,00;1 427 618,00;-129 070,00;-9,04
668;-2;Руна-Банк;3207;Москва и обл.;1 279 390,00;1 271 926,00;7 464,00;0,59
669;7;Радиан;1675;Иркутская обл.;1 273 090,00;1 202 826,00;70 264,00;5,84
670;-56;Златкомбанк;568;Москва и обл.;1 254 162,00;1 590 197,00;-336 035,00;-21,13
671;-20;Спутник;1071;Оренбургская обл.;1 236 906,00;1 319 134,00;-82 228,00;-6,23
672;-14;Примтеркомбанк;21;Приморский край;1 229 807,00;1 310 913,00;-81 106,00;-6,19
673;16;Леноблбанк;1003;Санкт-Петербург и обл.;1 228 700,00;1 159 509,00;69 191,00;5,97
674;14;Европейский Индустриальный Банк;2503;Москва и обл.;1 218 816,00;1 161 856,00;56 960,00;4,90
675;16;Сибэс;208;Омская обл.;1 213 822,00;1 158 044,00;55 778,00;4,82
676;-21;Банк Глобус;2438;Москва и обл.;1 200 876,00;1 314 718,00;-113 842,00;-8,66
677;13;Канский;860;Красноярский край;1 199 015,00;1 158 464,00;40 551,00;3,50
678;2;Народный Доверительный Банк;2374;Москва и обл.;1 196 228,00;1 195 335,00;893,00;0,07
679;-12;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 192 977,00;1 263 203,00;-70 226,00;-5,56
680;57;Анелик РУ;3443;Москва и обл.;1 185 597,00;887 731,00;297 866,00;33,55
681;-3;Алтынбанк;2070;Татарстан;1 180 715,00;1 199 138,00;-18 423,00;-1,54
682;1;Калуга;1151;Калужская обл.;1 169 956,00;1 174 142,00;-4 186,00;-0,36
683;-20;Агора;3231;Москва и обл.;1 164 737,00;1 286 179,00;-121 442,00;-9,44
684;-2;Жилкредит;1736;Москва и обл.;1 160 237,00;1 186 438,00;-26 201,00;-2,21
685;9;Дон-Тексбанк;1818;Ростовская обл.;1 159 789,00;1 139 644,00;20 145,00;1,77
686;10;Объединенный Капитал;2611;Санкт-Петербург и обл.;1 151 331,00;1 131 540,00;19 791,00;1,75
687;18;Майкопбанк;1136;Адыгея;1 150 780,00;1 097 466,00;53 314,00;4,86
688;5;Симбирск;653;Ульяновская обл.;1 150 272,00;1 148 632,00;1 640,00;0,14
689;33;Бизнес для Бизнеса;1060;Чувашия;1 148 189,00;984 717,00;163 472,00;16,60
690;11;Регионфинансбанк;3357;Москва и обл.;1 144 548,00;1 110 117,00;34 431,00;3,10
691;6;Смолевич;1121;Смоленская обл.;1 143 068,00;1 124 409,00;18 659,00;1,66
692;-19;Максима;3379;Москва и обл.;1 141 926,00;1 221 044,00;-79 118,00;-6,48
693;-8;Банкирский Дом;2928;Санкт-Петербург и обл.;1 141 768,00;1 164 452,00;-22 684,00;-1,95
694;-40;Унифондбанк;3416;Москва и обл.;1 141 473,00;1 315 964,00;-174 491,00;-13,26
695;-8;Тандем;1951;Москва и обл.;1 140 553,00;1 162 047,00;-21 494,00;-1,85
696;-19;Приполярком;507;Тюменская обл.;1 136 036,00;1 200 304,00;-64 268,00;-5,35
697;1;Идея Банк;430;Краснодарский край;1 134 060,00;1 120 115,00;13 945,00;1,24
698;8;Динамичные Системы;3439;Москва и обл.;1 127 529,00;1 086 404,00;41 125,00;3,79
699;-18;Метрополь;1639;Москва и обл.;1 126 496,00;1 191 694,00;-65 198,00;-5,47
700;8;Кетовский Коммерческий Банк;842;Курганская обл.;1 116 925,00;1 070 649,00;46 276,00;4,32
701;-17;Содружество;2923;Москва и обл.;1 103 095,00;1 166 274,00;-63 179,00;-5,42
702;-16;Металлург;2877;Москва и обл.;1 098 744,00;1 163 253,00;-64 509,00;-5,55
703;9;Си Ди Би Банк;3339;Краснодарский край;1 091 353,00;1 054 971,00;36 382,00;3,45
704;0;Онего;2484;Карелия;1 084 328,00;1 098 927,00;-14 599,00;-1,33
705;-40;Яндекс Банк;3027;Москва и обл.;1 081 421,00;1 273 269,00;-191 848,00;-15,07
706;8;Флора-Москва;533;Москва и обл.;1 066 669,00;1 036 815,00;29 854,00;2,88
707;8;Булгар Банк;1917;Татарстан;1 060 074,00;1 036 251,00;23 823,00;2,30
708;5;Синергия;2884;Саратовская обл.;1 057 536,00;1 041 148,00;16 388,00;1,57
709;-17;ВЕБРР;3418;Москва и обл.;1 052 661,00;1 156 216,00;-103 555,00;-8,96
710;-10;Кредитимпэкс Банк;2037;Москва и обл.;1 047 514,00;1 112 384,00;-64 870,00;-5,83
711;27;Межбанковский Кредитный Союз;3242;Москва и обл.;1 023 786,00;886 629,00;137 157,00;15,47
712;-3;Северинвестбанк;2264;Белгородская обл.;1 020 335,00;1 068 817,00;-48 482,00;-4,54
713;-39;КИП-Банк;2843;Москва и обл.;1 019 033,00;1 216 833,00;-197 800,00;-16,26
714;6;Америкэн Экспресс Банк;3460;Москва и обл.;1 016 598,00;994 675,00;21 923,00;2,20
715;1;Академический Русский Банк;622;Москва и обл.;1 015 287,00;1 034 067,00;-18 780,00;-1,82
716;-9;Трастовый Республиканский Банк;3404;Москва и обл.;1 011 948,00;1 080 812,00;-68 864,00;-6,37
717;11;Телекоммерц Банк;3380;Тульская обл.;986 956,00;930 213,00;56 743,00;6,10
718;13;ИстКом-Финанс;3435;Москва и обл.;981 474,00;920 483,00;60 991,00;6,63
719;-2;Межрегионбанк;1059;Москва и обл.;976 281,00;1 006 022,00;-29 741,00;-2,96
720;-10;Первоуральскбанк;965;Свердловская обл.;974 582,00;1 061 967,00;-87 385,00;-8,23
721;0;Турбобанк;3203;Санкт-Петербург и обл.;969 076,00;991 183,00;-22 107,00;-2,23
722;-3;Атлас Банк;3477;Москва и обл.;956 081,00;997 657,00;-41 576,00;-4,17
723;35;Вакобанк;1291;Псковская обл.;955 505,00;821 601,00;133 904,00;16,30
724;-13;Расчетный Дом;3350;Москва и обл.;953 535,00;1 058 031,00;-104 496,00;-9,88
725;20;Химик;1114;Нижегородская обл.;942 642,00;865 837,00;76 805,00;8,87
726;13;Ноосфера;2650;Республика Алтай;939 005,00;884 472,00;54 533,00;6,17
727;7;Финарс Банк;2938;Москва и обл.;935 617,00;911 314,00;24 303,00;2,67
728;-10;Первый Дортрансбанк;3271;Кировская обл.;934 629,00;1 000 018,00;-65 389,00;-6,54
729;44;Тексбанк;2756;Карачаево-Черкесия;927 847,00;720 763,00;207 084,00;28,73
730;13;Инвестиционный Республиканский Банк;2571;Москва и обл.;922 478,00;874 645,00;47 833,00;5,47
731;-1;РН Банк;170;Омская обл.;911 605,00;923 012,00;-11 407,00;-1,24
732;8;Арзамас;1281;Нижегородская обл.;911 167,00;881 209,00;29 958,00;3,40
733;3;Аскания Траст;286;Москва и обл.;904 843,00;892 277,00;12 566,00;1,41
734;-1;ЕАТП Банк;1765;Астраханская обл.;904 253,00;916 851,00;-12 598,00;-1,37
735;57;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;903 722,00;657 343,00;246 379,00;37,48
736;-1;Тетраполис;1586;Санкт-Петербург и обл.;889 842,00;898 231,00;-8 389,00;-0,93
737;5;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;886 290,00;875 981,00;10 309,00;1,18
738;6;Прайм Финанс;2758;Санкт-Петербург и обл.;879 995,00;873 328,00;6 667,00;0,76
739;18;Месед;184;Дагестан;878 582,00;822 780,00;55 802,00;6,78
740;-14;Идеалбанк;3491;Москва и обл.;873 210,00;942 885,00;-69 675,00;-7,39
741;-9;Инвест-Экобанк;1956;Санкт-Петербург и обл.;866 135,00;918 005,00;-51 870,00;-5,65
742;-18;Первый Клиентский Банк;3436;Москва и обл.;859 823,00;971 590,00;-111 767,00;-11,50
743;4;Миръ;3089;Москва и обл.;859 771,00;850 879,00;8 892,00;1,05
744;5;Мурманский Расчетный Центр;3341;Мурманская обл.;857 777,00;845 727,00;12 050,00;1,42
745;-43;Жилстройбанк;2769;Москва и обл.;857 578,00;1 109 624,00;-252 046,00;-22,71
746;57;Прокоммерцбанк;2996;Москва и обл.;856 962,00;590 180,00;266 782,00;45,20
747;-6;Курган;2568;Курганская обл.;855 517,00;879 686,00;-24 169,00;-2,75
748;-19;Региональный Банк Сбережений;3367;Москва и обл.;854 283,00;923 450,00;-69 167,00;-7,49
749;7;Взаимодействие;1704;Новосибирская обл.;852 864,00;830 191,00;22 673,00;2,73
750;-4;Почтобанк;1788;Пермская обл.;848 571,00;858 265,00;-9 694,00;-1,13
751;1;Межотраслевая Банковская Корпорация;3471;Москва и обл.;846 290,00;838 352,00;7 938,00;0,95
752;-29;Рапида;3371;Москва и обл.;845 396,00;974 455,00;-129 059,00;-13,24
753;11;Региональный Коммерческий Банк;836;Ульяновская обл.;831 181,00;791 062,00;40 119,00;5,07
754;7;Бузулукбанк;1282;Оренбургская обл.;828 995,00;802 611,00;26 384,00;3,29
755;-1;Свенска Хандельсбанкен;3455;Москва и обл.;823 256,00;836 509,00;-13 253,00;-1,58
756;23;Кутузовский;3190;Москва и обл.;811 231,00;697 200,00;114 031,00;16,36
757;8;Спецстройбанк;236;Москва и обл.;804 722,00;783 519,00;21 203,00;2,71
758;37;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;797 401,00;627 097,00;170 304,00;27,16
759;7;Газтрансбанк;665;Адыгея;794 656,00;782 848,00;11 808,00;1,51
760;-9;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;792 040,00;841 723,00;-49 683,00;-5,90
761;-11;Мико-Банк;3195;Москва и обл.;786 578,00;842 280,00;-55 702,00;-6,61
762;5;Аделантбанк;1835;Москва и обл.;781 025,00;771 940,00;9 085,00;1,18
763;-4;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;780 429,00;808 034,00;-27 605,00;-3,42
764;-2;Местный Кредит;3370;Москва и обл.;779 755,00;791 951,00;-12 196,00;-1,54
765;-2;Башпромбанк;1006;Башкортостан;776 916,00;791 169,00;-14 253,00;-1,80
766;-6;МТИ Банк;1052;Москва и обл.;772 907,00;806 278,00;-33 371,00;-4,14
767;2;Акцент;696;Оренбургская обл.;749 856,00;751 828,00;-1 972,00;-0,26
768;23;Прохладный;874;Кабардино-Балкария;739 855,00;660 619,00;79 236,00;11,99
769;20;Балаково-Банк;444;Саратовская обл.;738 543,00;664 857,00;73 686,00;11,08
770;-17;Природа;3399;Москва и обл.;737 809,00;837 171,00;-99 362,00;-11,87
771;14;Славянбанк;804;Новгородская обл.;728 954,00;676 833,00;52 121,00;7,70
772;26;Центрально-Азиатский;3037;Хакасия;721 813,00;620 623,00;101 190,00;16,30
773;-5;Космос;2245;Москва и обл.;720 824,00;766 534,00;-45 710,00;-5,96
774;13;Нафтабанк;715;Дагестан;720 500,00;672 034,00;48 466,00;7,21
775;-5;Русский Банк Сбережений;779;Ставропольский край;719 879,00;744 399,00;-24 520,00;-3,29
776;1;Классик Эконом Банк;3298;Северная Осетия — Алания;711 286,00;713 679,00;-2 393,00;-0,34
777;-5;Плато-Банк;2071;Свердловская обл.;711 146,00;734 970,00;-23 824,00;-3,24
778;18;Народный Земельно-Промышленный Банк;2873;Алтайский край;707 338,00;625 602,00;81 736,00;13,07
779;5;Кредитбанк;1035;Калмыкия;703 617,00;682 801,00;20 816,00;3,05
780;26;Капиталбанк;2547;Ростовская обл.;695 678,00;574 416,00;121 262,00;21,11
781;16;Олма-Банк;3250;Москва и обл.;685 925,00;621 090,00;64 835,00;10,44
782;0;Кузбассхимбанк;2868;Кемеровская обл.;684 619,00;691 977,00;-7 358,00;-1,06
783;0;Арсенал;3000;Москва и обл.;684 212,00;689 004,00;-4 792,00;-0,70
784;2;Кубаньторгбанк;478;Краснодарский край;683 851,00;672 569,00;11 282,00;1,68
785;-14;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;678 544,00;744 311,00;-65 767,00;-8,84
786;-31;РусьРегионБанк;685;Москва и обл.;674 680,00;831 728,00;-157 048,00;-18,88
787;13;Геобанк;2027;Москва и обл.;670 890,00;597 034,00;73 856,00;12,37
788;-13;Ресурс-Траст;3122;Москва и обл.;667 125,00;719 584,00;-52 459,00;-7,29
789;-11;Адам Интернэшнл;2232;Дагестан;664 452,00;698 413,00;-33 961,00;-4,86
790;3;Вятич;2796;Рязанская обл.;655 741,00;638 856,00;16 885,00;2,64
791;36;Заубер Банк;1614;Карачаево-Черкесия;649 917,00;516 002,00;133 915,00;25,95
792;-4;Дагестан;543;Дагестан;648 119,00;666 202,00;-18 083,00;-2,71
793;40;Стар Альянс;3433;Москва и обл.;643 864,00;498 493,00;145 371,00;29,16
794;-4;Международный Строительный Банк;3484;Москва и обл.;642 212,00;662 143,00;-19 931,00;-3,01
795;4;НСТ-Банк;1738;Оренбургская обл.;639 831,00;605 674,00;34 157,00;5,64
796;-2;Акция;927;Ивановская обл.;637 339,00;628 251,00;9 088,00;1,45
797;-17;Центрально-Европейский Банк;2670;Москва и обл.;630 600,00;692 973,00;-62 373,00;-9,00
798;13;Банк ВВБ;1093;Ярославская обл.;624 572,00;566 944,00;57 628,00;10,16
799;-25;Ипозембанк;3026;Самарская обл.;623 426,00;720 721,00;-97 295,00;-13,50
