Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Октябрь, 2013, тыс. рублей;Сентябрь, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
527;14;Народный Доверительный Банк;2374;Москва и обл.;2 673 151,00;2 495 500,00;177 651,00;7,12
528;3;Индустриальный Сберегательный Банк;3175;Москва и обл.;2 672 979,00;2 622 939,00;50 040,00;1,91
529;-3;Резерв;2364;Челябинская обл.;2 668 241,00;2 708 842,00;-40 601,00;-1,50
530;39;Национальный Корпоративный Банк;3422;Москва и обл.;2 661 782,00;2 229 141,00;432 641,00;19,41
531;-18;Банк РМП;2574;Москва и обл.;2 646 902,00;2 855 224,00;-208 322,00;-7,30
532;1;Братский АНКБ;1144;Иркутская обл.;2 619 606,00;2 596 492,00;23 114,00;0,89
533;20;Констанс-Банк;2228;Санкт-Петербург и обл.;2 618 363,00;2 367 865,00;250 498,00;10,58
534;11;Таурус Банк;655;Челябинская обл.;2 608 756,00;2 475 697,00;133 059,00;5,37
535;-10;Пульс Столицы;3002;Москва и обл.;2 602 857,00;2 723 086,00;-120 229,00;-4,42
536;55;Финанс Бизнес Банк;520;Краснодарский край;2 562 681,00;1 993 813,00;568 868,00;28,53
537;-26;Богородский Муниципальный Банк;2992;Москва и обл.;2 558 413,00;2 861 463,00;-303 050,00;-10,59
538;2;Русский Национальный Банк;469;Ростовская обл.;2 555 533,00;2 504 159,00;51 374,00;2,05
539;-25;Совинком;2302;Москва и обл.;2 554 575,00;2 828 092,00;-273 517,00;-9,67
540;10;Объединенный Резервный Банк;937;Москва и обл.;2 551 042,00;2 434 498,00;116 544,00;4,79
541;-3;Вкабанк;1027;Астраханская обл.;2 544 249,00;2 524 380,00;19 869,00;0,79
542;7;Бум-Банк;1137;Кабардино-Балкария;2 528 950,00;2 442 000,00;86 950,00;3,56
543;17;ИК Банк;1732;Татарстан;2 524 554,00;2 314 411,00;210 143,00;9,08
544;-5;Аспект;608;Москва и обл.;2 523 842,00;2 520 962,00;2 880,00;0,11
545;2;ИСБ;3010;Москва и обл.;2 520 113,00;2 456 422,00;63 691,00;2,59
546;-12;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;2 513 517,00;2 542 491,00;-28 974,00;-1,14
547;60;Банк МБФИ;2073;Москва и обл.;2 500 747,00;1 883 384,00;617 363,00;32,78
548;0;Радиотехбанк;1166;Нижегородская обл.;2 482 498,00;2 453 338,00;29 160,00;1,19
549;-3;КОР;2148;Волгоградская обл.;2 475 851,00;2 459 751,00;16 100,00;0,65
550;-8;Мегаполис;3265;Чувашия;2 445 407,00;2 494 040,00;-48 633,00;-1,95
551;10;Траст Капитал Банк;2741;Москва и обл.;2 429 560,00;2 305 176,00;124 384,00;5,40
552;-16;Первый Инвестиционный Банк;604;Москва и обл.;2 428 895,00;2 536 991,00;-108 096,00;-4,26
553;-2;ИРС;272;Москва и обл.;2 426 969,00;2 404 508,00;22 461,00;0,93
554;2;Банк Пермь;875;Пермская обл.;2 397 302,00;2 342 367,00;54 935,00;2,35
555;2;Зираат Банк;2559;Москва и обл.;2 392 406,00;2 333 210,00;59 196,00;2,54
556;-13;Национальный Банк Сбережений;1949;Ивановская обл.;2 386 554,00;2 488 206,00;-101 652,00;-4,09
557;-5;Богородский;1277;Нижегородская обл.;2 383 335,00;2 376 105,00;7 230,00;0,30
558;13;Вестерн Юнион ДП Восток;2726;Москва и обл.;2 379 556,00;2 225 148,00;154 408,00;6,94
559;16;Спиритбанк;2053;Тульская обл.;2 360 761,00;2 205 818,00;154 943,00;7,02
560;-5;Апабанк;2404;Москва и обл.;2 342 639,00;2 348 166,00;-5 527,00;-0,24
561;1;Союзпромбанк;2965;Москва и обл.;2 323 426,00;2 291 928,00;31 498,00;1,37
562;5;РСКБ;2050;Москва и обл.;2 315 637,00;2 251 063,00;64 574,00;2,87
563;0;Юнистрим;3467;Москва и обл.;2 308 352,00;2 260 280,00;48 072,00;2,13
564;8;Стелла-Банк;2948;Ростовская обл.;2 299 156,00;2 223 918,00;75 238,00;3,38
565;-28;Крокус-Банк;2682;Москва и обл.;2 297 768,00;2 531 660,00;-233 892,00;-9,24
566;4;ФорБанк;2063;Алтайский край;2 293 207,00;2 226 737,00;66 470,00;2,99
567;-9;Иваново;1763;Ивановская обл.;2 286 814,00;2 325 735,00;-38 921,00;-1,67
568;0;Йошкар-Ола;2802;Марий Эл;2 273 108,00;2 236 965,00;36 143,00;1,62
569;5;Крона-Банк;2499;Иркутская обл.;2 267 870,00;2 212 760,00;55 110,00;2,49
570;3;Яринтербанк;2564;Ярославская обл.;2 257 298,00;2 221 616,00;35 682,00;1,61
571;-7;Инкаробанк;2696;Москва и обл.;2 250 283,00;2 259 355,00;-9 072,00;-0,40
572;11;Ринвестбанк;3262;Рязанская обл.;2 246 786,00;2 142 161,00;104 625,00;4,88
573;9;Выборг-Банк;720;Санкт-Петербург и обл.;2 237 415,00;2 142 183,00;95 232,00;4,45
574;5;Унифондбанк;3416;Москва и обл.;2 236 077,00;2 171 957,00;64 120,00;2,95
575;10;Газтрансбанк;665;Адыгея;2 202 176,00;2 111 347,00;90 829,00;4,30
576;1;Кубанский Универсальный Банк;2898;Краснодарский край;2 193 644,00;2 177 655,00;15 989,00;0,73
577;-18;Капитал;575;Москва и обл.;2 188 752,00;2 318 812,00;-130 060,00;-5,61
578;-2;Риал-Кредит;3393;Москва и обл.;2 182 830,00;2 187 296,00;-4 466,00;-0,20
579;2;Новация;840;Адыгея;2 182 064,00;2 154 238,00;27 826,00;1,29
580;-50;Новое Время;3492;Москва и обл.;2 164 705,00;2 647 183,00;-482 478,00;-18,23
581;-1;Кросна-Банк;2607;Москва и обл.;2 131 741,00;2 156 345,00;-24 604,00;-1,14
582;-16;Современные Стандарты Бизнеса;3397;Москва и обл.;2 129 951,00;2 253 128,00;-123 177,00;-5,47
583;45;Новый Промышленный Банк;930;Москва и обл.;2 127 120,00;1 721 840,00;405 280,00;23,54
584;-6;Заубер Банк;1614;Карачаево-Черкесия;2 120 916,00;2 176 732,00;-55 816,00;-2,56
585;3;Межбанковский Кредитный Союз;3242;Москва и обл.;2 104 624,00;2 064 073,00;40 551,00;1,96
586;20;Евразийский Банк;969;Москва и обл.;2 077 991,00;1 884 580,00;193 411,00;10,26
587;0;Россита-Банк;3257;Москва и обл.;2 051 766,00;2 068 145,00;-16 379,00;-0,79
588;35;Татагропромбанк;728;Татарстан;2 022 735,00;1 767 576,00;255 159,00;14,44
589;3;Нальчик;695;Кабардино-Балкария;2 018 027,00;1 989 647,00;28 380,00;1,43
590;-6;Рублевский;2192;Москва и обл.;2 016 653,00;2 116 081,00;-99 428,00;-4,70
591;4;Владбизнесбанк;903;Владимирская обл.;2 011 799,00;1 969 364,00;42 435,00;2,15
592;11;Викинг;2;Санкт-Петербург и обл.;2 001 316,00;1 925 182,00;76 134,00;3,95
593;-28;Новый Символ;370;Москва и обл.;2 000 194,00;2 258 160,00;-257 966,00;-11,42
594;8;Банкирский Дом;2928;Санкт-Петербург и обл.;1 995 105,00;1 941 247,00;53 858,00;2,77
595;-6;Донхлеббанк;2285;Ростовская обл.;1 979 778,00;2 039 831,00;-60 053,00;-2,94
596;21;Пурпе;709;Тюменская обл.;1 954 035,00;1 826 767,00;127 268,00;6,97
597;0;Канский;860;Красноярский край;1 947 244,00;1 962 887,00;-15 643,00;-0,80
598;6;Приобье;537;Тюменская обл.;1 941 784,00;1 920 298,00;21 486,00;1,12
599;-13;Столичный Кредит;2853;Москва и обл.;1 933 517,00;2 076 798,00;-143 281,00;-6,90
600;0;Соколовский;2830;Москва и обл.;1 931 752,00;1 952 881,00;-21 129,00;-1,08
601;-8;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 923 019,00;1 986 809,00;-63 790,00;-3,21
602;6;Социум-Банк;2881;Москва и обл.;1 899 630,00;1 870 202,00;29 428,00;1,57
603;-7;Приско Капитал Банк;2537;Москва и обл.;1 893 467,00;1 968 603,00;-75 136,00;-3,82
604;17;Холмск;503;Сахалинская обл.;1 882 817,00;1 783 910,00;98 907,00;5,54
605;10;Кредит Экспресс;3186;Ростовская обл.;1 870 537,00;1 834 226,00;36 311,00;1,98
606;8;Нарат;1902;Саратовская обл.;1 864 146,00;1 841 746,00;22 400,00;1,22
607;27;Далена Банк;1948;Москва и обл.;1 851 900,00;1 683 608,00;168 292,00;10,00
608;11;Вэлтон Банк;1105;Белгородская обл.;1 845 573,00;1 822 564,00;23 009,00;1,26
609;-15;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 830 872,00;1 979 912,00;-149 040,00;-7,53
610;-20;Эсидбанк;1991;Дагестан;1 827 998,00;2 017 157,00;-189 159,00;-9,38
611;-1;Газнефтьбанк;3223;Саратовская обл.;1 827 381,00;1 855 113,00;-27 732,00;-1,49
612;8;Старооскольский Агропромбанк;1050;Белгородская обл.;1 825 284,00;1 799 248,00;26 036,00;1,45
613;-4;Эльбин;2267;Дагестан;1 821 250,00;1 863 632,00;-42 382,00;-2,27
614;-2;РНКБ;1354;Москва и обл.;1 811 947,00;1 853 927,00;-41 980,00;-2,26
615;7;Тагилбанк;1635;Свердловская обл.;1 811 002,00;1 782 103,00;28 899,00;1,62
616;14;Геленджик-Банк;790;Краснодарский край;1 810 646,00;1 697 207,00;113 439,00;6,68
617;25;Екатерининский;2167;Москва и обл.;1 799 075,00;1 634 521,00;164 554,00;10,07
618;-20;Бумеранг;1002;Вологодская обл.;1 794 963,00;1 957 237,00;-162 274,00;-8,29
619;8;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 793 390,00;1 739 919,00;53 471,00;3,07
620;-4;Дом-Банк;3209;Москва и обл.;1 773 888,00;1 833 121,00;-59 233,00;-3,23
621;27;БСТ-Банк;2883;Кемеровская обл.;1 759 988,00;1 543 327,00;216 661,00;14,04
622;-4;Международный Расчетный Банк;3028;Москва и обл.;1 742 914,00;1 823 369,00;-80 455,00;-4,41
623;110;Сириус;3506;Омская обл.;1 730 912,00;1 002 751,00;728 161,00;72,62
624;5;Единственный;3187;Москва и обл.;1 720 632,00;1 720 930,00;-298,00;-0,02
625;0;Агора;3231;Москва и обл.;1 718 072,00;1 757 288,00;-39 216,00;-2,23
626;21;Национальный Республиканский Банк;3359;Москва и обл.;1 717 007,00;1 556 565,00;160 442,00;10,31
627;-26;Жилкредит;1736;Москва и обл.;1 710 381,00;1 946 383,00;-236 002,00;-12,13
628;-29;Михайловский ПЖСБ;2961;Волгоградская обл.;1 710 357,00;1 956 530,00;-246 173,00;-12,58
629;2;Банк Реалист;2646;Москва и обл.;1 699 301,00;1 690 995,00;8 306,00;0,49
630;6;Арт-Банк;2779;Северная Осетия — Алания;1 677 086,00;1 651 127,00;25 959,00;1,57
631;9;Кемсоцинбанк;96;Кемеровская обл.;1 676 797,00;1 639 076,00;37 721,00;2,30
632;-108;Тендер-Банк;2252;Москва и обл.;1 676 322,00;2 731 619,00;-1 055 297,00;-38,63
633;5;Смолевич;1121;Смоленская обл.;1 673 357,00;1 642 738,00;30 619,00;1,86
634;17;Руна-Банк;3207;Москва и обл.;1 672 991,00;1 519 138,00;153 853,00;10,13
635;6;Интеркапитал-Банк;2706;Мордовия;1 661 501,00;1 638 913,00;22 588,00;1,38
636;7;Банк Глобус;2438;Москва и обл.;1 642 428,00;1 625 675,00;16 753,00;1,03
637;-24;Первый Клиентский Банк;3436;Москва и обл.;1 640 095,00;1 849 706,00;-209 611,00;-11,33
638;-3;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 634 891,00;1 663 760,00;-28 869,00;-1,74
639;-7;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 631 050,00;1 689 396,00;-58 346,00;-3,45
640;34;Тайм Банк;3120;Москва и обл.;1 629 272,00;1 373 142,00;256 130,00;18,65
641;-17;Сталь Банк;2248;Москва и обл.;1 609 003,00;1 761 845,00;-152 842,00;-8,68
642;13;Радиан;1675;Иркутская обл.;1 597 255,00;1 495 902,00;101 353,00;6,78
643;18;Мурманский Расчетный Центр;3341;Мурманская обл.;1 595 400,00;1 438 847,00;156 553,00;10,88
644;-11;Кошелев-Банк;3300;Самарская обл.;1 591 780,00;1 684 363,00;-92 583,00;-5,50
645;40;Златкомбанк;568;Москва и обл.;1 580 895,00;1 279 540,00;301 355,00;23,55
646;-7;БВА Банк;1684;Москва и обл.;1 580 863,00;1 639 719,00;-58 856,00;-3,59
647;11;Уралфинанс;1370;Свердловская обл.;1 576 362,00;1 460 760,00;115 602,00;7,91
648;-43;Московский Вексельный Банк;2697;Москва и обл.;1 570 295,00;1 889 520,00;-319 225,00;-16,89
649;3;Кетовский Коммерческий Банк;842;Курганская обл.;1 570 246,00;1 509 497,00;60 749,00;4,02
650;-13;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 564 794,00;1 650 060,00;-85 266,00;-5,17
651;16;Примтеркомбанк;21;Приморский край;1 552 517,00;1 421 414,00;131 103,00;9,22
652;-7;Кредитинвест;1197;Дагестан;1 544 972,00;1 575 713,00;-30 741,00;-1,95
653;-7;РФИ Банк;3351;Москва и обл.;1 538 167,00;1 574 459,00;-36 292,00;-2,31
654;15;Кредпромбанк;1165;Ярославская обл.;1 523 028,00;1 414 768,00;108 260,00;7,65
655;-6;Академический Русский Банк;622;Москва и обл.;1 501 460,00;1 539 896,00;-38 436,00;-2,50
656;-2;Алтынбанк;2070;Татарстан;1 498 557,00;1 496 916,00;1 641,00;0,11
657;5;Майкопбанк;1136;Адыгея;1 497 531,00;1 438 010,00;59 521,00;4,14
658;-5;Сибэс;208;Омская обл.;1 497 407,00;1 498 502,00;-1 095,00;-0,07
659;5;Калуга;1151;Калужская обл.;1 496 601,00;1 434 976,00;61 625,00;4,29
660;-1;Мострансбанк;2258;Москва и обл.;1 493 574,00;1 452 712,00;40 862,00;2,81
661;-11;Великие Луки Банк;598;Псковская обл.;1 480 958,00;1 522 709,00;-41 751,00;-2,74
662;-5;Новый Кредитный Союз;3139;Москва и обл.;1 447 300,00;1 469 362,00;-22 062,00;-1,50
663;0;Нерюнгрибанк;825;Саха (Якутия);1 444 724,00;1 435 313,00;9 411,00;0,66
664;7;ГринКомБанк;1184;Иркутская обл.;1 435 509,00;1 400 856,00;34 653,00;2,47
665;7;Вологдабанк;992;Вологодская обл.;1 435 269,00;1 382 206,00;53 063,00;3,84
666;-10;Максима;3379;Москва и обл.;1 430 909,00;1 494 935,00;-64 026,00;-4,28
667;3;Республиканский Кредитный Альянс;3017;Москва и обл.;1 429 826,00;1 402 358,00;27 468,00;1,96
668;5;Уралприватбанк;153;Свердловская обл.;1 426 052,00;1 374 276,00;51 776,00;3,77
669;-9;Саратов;330;Саратовская обл.;1 407 046,00;1 451 714,00;-44 668,00;-3,08
670;8;Почтобанк;1788;Пермская обл.;1 403 851,00;1 329 480,00;74 371,00;5,59
671;-5;ИстКом-Финанс;3435;Москва и обл.;1 393 311,00;1 424 252,00;-30 941,00;-2,17
672;51;Воронеж;654;Воронежская обл.;1 392 963,00;1 067 489,00;325 474,00;30,49
673;17;Акцент;696;Оренбургская обл.;1 368 834,00;1 252 383,00;116 451,00;9,30
674;-9;Идеалбанк;3491;Москва и обл.;1 368 684,00;1 425 098,00;-56 414,00;-3,96
675;8;Европейский Экспресс;3449;Москва и обл.;1 367 660,00;1 287 147,00;80 513,00;6,26
676;21;ЮMoney;3510;Россия;1 359 201,00;1 225 839,00;133 362,00;10,88
677;-1;Атлас Банк;3477;Москва и обл.;1 351 849,00;1 348 862,00;2 987,00;0,22
678;6;Строительно-Коммерческий Банк;3050;Архангельская обл.;1 348 551,00;1 279 623,00;68 928,00;5,39
679;-53;Сервис Резерв;2034;Москва и обл.;1 347 586,00;1 749 252,00;-401 666,00;-22,96
680;39;Азия Банк;3183;Москва и обл.;1 338 338,00;1 117 635,00;220 703,00;19,75
681;6;Тандем;1951;Москва и обл.;1 336 241,00;1 268 925,00;67 316,00;5,30
682;-2;Булгар Банк;1917;Татарстан;1 323 093,00;1 313 881,00;9 212,00;0,70
683;-6;Народный Банк;2249;Карачаево-Черкесия;1 321 047,00;1 340 287,00;-19 240,00;-1,44
684;-9;Симбирск;653;Ульяновская обл.;1 320 098,00;1 352 835,00;-32 737,00;-2,42
685;-17;Линк-Банк;2699;Москва и обл.;1 306 805,00;1 416 996,00;-110 191,00;-7,78
686;6;Рапида;3371;Москва и обл.;1 301 467,00;1 244 798,00;56 669,00;4,55
687;-6;Приполярком;507;Тюменская обл.;1 299 984,00;1 311 081,00;-11 097,00;-0,85
688;-6;Арзамас;1281;Нижегородская обл.;1 298 755,00;1 302 742,00;-3 987,00;-0,31
689;47;Контраст-Банк;2857;Москва и обл.;1 296 578,00;997 845,00;298 733,00;29,94
690;-11;Интеркоопбанк;2803;Москва и обл.;1 288 358,00;1 319 704,00;-31 346,00;-2,38
691;10;Азимут;3154;Москва и обл.;1 286 159,00;1 205 521,00;80 638,00;6,69
692;19;Содружество;2923;Москва и обл.;1 283 458,00;1 153 093,00;130 365,00;11,31
693;-5;Первый Дортрансбанк;3271;Кировская обл.;1 282 656,00;1 260 139,00;22 517,00;1,79
694;11;КИП-Банк;2843;Москва и обл.;1 278 184,00;1 187 790,00;90 394,00;7,61
695;11;Региональный Коммерческий Банк;836;Ульяновская обл.;1 258 326,00;1 180 187,00;78 139,00;6,62
696;12;Саммит Банк;85;Приморский край;1 258 087,00;1 165 211,00;92 876,00;7,97
697;1;Курган;2568;Курганская обл.;1 253 212,00;1 219 133,00;34 079,00;2,80
698;26;Америкэн Экспресс Банк;3460;Москва и обл.;1 250 320,00;1 066 188,00;184 132,00;17,27
699;-5;Еврокапитал-Альянс;3459;Ярославская обл.;1 241 519,00;1 231 288,00;10 231,00;0,83
700;-4;Динамичные Системы;3439;Москва и обл.;1 232 776,00;1 227 296,00;5 480,00;0,45
701;-2;Яндекс Банк;3027;Москва и обл.;1 232 309,00;1 212 290,00;20 019,00;1,65
702;5;Метрополь;1639;Москва и обл.;1 228 302,00;1 168 405,00;59 897,00;5,13
703;-17;Спутник;1071;Оренбургская обл.;1 227 428,00;1 271 378,00;-43 950,00;-3,46
704;12;Местный Кредит;3370;Москва и обл.;1 226 326,00;1 126 772,00;99 554,00;8,84
705;-16;Капиталбанк;2547;Ростовская обл.;1 220 159,00;1 254 907,00;-34 748,00;-2,77
706;-2;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 217 960,00;1 192 644,00;25 316,00;2,12
707;-16;Дон-Тексбанк;1818;Ростовская обл.;1 214 640,00;1 246 900,00;-32 260,00;-2,59
708;-8;Объединенный Банк Республики;1016;Чувашия;1 212 712,00;1 208 140,00;4 572,00;0,38
709;-16;Регионфинансбанк;3357;Москва и обл.;1 211 361,00;1 233 857,00;-22 496,00;-1,82
710;-15;Бизнес для Бизнеса;1060;Чувашия;1 209 261,00;1 229 493,00;-20 232,00;-1,65
711;-8;Онего;2484;Карелия;1 198 203,00;1 199 904,00;-1 701,00;-0,14
712;-3;Си Ди Би Банк;3339;Краснодарский край;1 195 476,00;1 161 554,00;33 922,00;2,92
713;0;Мосводоканалбанк;2863;Москва и обл.;1 164 166,00;1 140 129,00;24 037,00;2,11
714;32;Агроинкомбанк;1946;Астраханская обл.;1 149 382,00;953 811,00;195 571,00;20,50
715;0;Флора-Москва;533;Москва и обл.;1 146 295,00;1 135 782,00;10 513,00;0,93
716;1;Синергия;2884;Саратовская обл.;1 139 152,00;1 124 169,00;14 983,00;1,33
717;8;Стройиндбанк;155;Москва и обл.;1 138 758,00;1 063 419,00;75 339,00;7,08
718;-4;Миръ;3089;Москва и обл.;1 132 355,00;1 135 882,00;-3 527,00;-0,31
719;12;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 131 524,00;1 010 814,00;120 710,00;11,94
720;-8;Металлург;2877;Москва и обл.;1 110 974,00;1 142 224,00;-31 250,00;-2,74
721;13;Турбобанк;3203;Санкт-Петербург и обл.;1 068 608,00;1 001 808,00;66 800,00;6,67
722;-20;Расчетный Дом;3350;Москва и обл.;1 067 007,00;1 199 946,00;-132 939,00;-11,08
723;25;Мико-Банк;3195;Москва и обл.;1 061 662,00;950 024,00;111 638,00;11,75
724;17;Ноосфера;2650;Республика Алтай;1 053 983,00;971 184,00;82 799,00;8,53
725;12;Первоуральскбанк;965;Свердловская обл.;1 046 030,00;991 632,00;54 398,00;5,49
726;24;Финарс Банк;2938;Москва и обл.;1 041 101,00;944 527,00;96 574,00;10,22
727;-1;Химик;1114;Нижегородская обл.;1 036 027,00;1 036 964,00;-937,00;-0,09
728;-1;Сельмашбанк;106;Ростовская обл.;1 025 748,00;1 027 377,00;-1 629,00;-0,16
729;15;Взаимодействие;1704;Новосибирская обл.;1 022 288,00;965 862,00;56 426,00;5,84
730;-20;Тексбанк;2756;Карачаево-Черкесия;999 479,00;1 159 299,00;-159 820,00;-13,79
731;-9;Северинвестбанк;2264;Белгородская обл.;998 433,00;1 070 613,00;-72 180,00;-6,74
732;20;РусьРегионБанк;685;Москва и обл.;988 005,00;933 955,00;54 050,00;5,79
733;14;Бузулукбанк;1282;Оренбургская обл.;986 713,00;952 967,00;33 746,00;3,54
734;15;Международный Строительный Банк;3484;Москва и обл.;985 216,00;948 006,00;37 210,00;3,93
735;7;Элекснет;3314;Москва и обл.;970 622,00;970 622,00;0,00;0
736;2;Байкалкредобанк;2990;Иркутская обл.;969 555,00;984 162,00;-14 607,00;-1,48
737;-5;Тетраполис;1586;Санкт-Петербург и обл.;969 241,00;1 008 391,00;-39 150,00;-3,88
738;16;Камский Горизонт;2554;Татарстан;968 313,00;931 451,00;36 862,00;3,96
739;23;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;963 832,00;842 669,00;121 163,00;14,38
740;0;Новый Век;3417;Москва и обл.;962 382,00;975 194,00;-12 812,00;-1,31
741;-11;Прайм Финанс;2758;Санкт-Петербург и обл.;957 217,00;1 016 548,00;-59 331,00;-5,84
742;11;ЕАТП Банк;1765;Астраханская обл.;949 263,00;932 247,00;17 016,00;1,83
743;-23;МС Банк Рус;2789;Москва и обл.;946 763,00;1 105 409,00;-158 646,00;-14,35
744;15;Вакобанк;1291;Псковская обл.;944 936,00;884 039,00;60 897,00;6,89
745;-24;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;943 538,00;1 088 602,00;-145 064,00;-13,33
746;-3;Спецстройбанк;236;Москва и обл.;940 783,00;970 202,00;-29 419,00;-3,03
747;-8;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;935 358,00;980 144,00;-44 786,00;-4,57
748;16;Инвест-Экобанк;1956;Санкт-Петербург и обл.;932 951,00;829 763,00;103 188,00;12,44
749;-14;Центрально-Азиатский;3037;Хакасия;930 710,00;999 602,00;-68 892,00;-6,89
750;-21;Арсенал;3000;Москва и обл.;921 640,00;1 019 531,00;-97 891,00;-9,60
751;4;Месед;184;Дагестан;920 416,00;919 631,00;785,00;0,09
752;-7;Кузбассхимбанк;2868;Кемеровская обл.;916 779,00;964 544,00;-47 765,00;-4,95
753;7;Нафтабанк;715;Дагестан;910 532,00;878 573,00;31 959,00;3,64
754;3;Плато-Банк;2071;Свердловская обл.;904 144,00;898 553,00;5 591,00;0,62
755;39;Ростфинанс;481;Ростовская обл.;897 320,00;652 287,00;245 033,00;37,57
756;-5;Космос;2245;Москва и обл.;890 398,00;939 146,00;-48 748,00;-5,19
757;8;Платежный Сервисный Банк;1943;Башкортостан;883 440,00;817 123,00;66 317,00;8,12
758;0;Кредитбанк;1035;Калмыкия;873 732,00;885 940,00;-12 208,00;-1,38
759;14;Ипозембанк;3026;Самарская обл.;865 304,00;787 468,00;77 836,00;9,88
760;1;Акция;927;Ивановская обл.;857 014,00;866 832,00;-9 818,00;-1,13
761;61;Кутузовский;3190;Москва и обл.;842 709,00;548 029,00;294 680,00;53,77
762;5;Русский Банк Сбережений;779;Ставропольский край;839 265,00;815 823,00;23 442,00;2,87
763;-45;Жилстройбанк;2769;Москва и обл.;838 776,00;1 122 885,00;-284 109,00;-25,30
764;-1;Региональный Банк Сбережений;3367;Москва и обл.;830 012,00;832 679,00;-2 667,00;-0,32
765;1;Классик Эконом Банк;3298;Северная Осетия — Алания;826 819,00;817 069,00;9 750,00;1,19
766;6;Москва;1661;Москва и обл.;811 592,00;789 881,00;21 711,00;2,75
767;17;Славянбанк;804;Новгородская обл.;807 120,00;707 566,00;99 554,00;14,07
768;2;Адам Интернэшнл;2232;Дагестан;802 146,00;797 538,00;4 608,00;0,58
769;8;Прохладный;874;Кабардино-Балкария;795 272,00;775 334,00;19 938,00;2,57
770;9;Телекоммерц Банк;3380;Тульская обл.;792 509,00;765 932,00;26 577,00;3,47
771;-3;Межрегионбанк;1059;Москва и обл.;790 487,00;805 132,00;-14 645,00;-1,82
772;3;МТИ Банк;1052;Москва и обл.;782 850,00;781 310,00;1 540,00;0,20
773;9;ЮМК Банк;3495;Краснодарский край;780 978,00;715 248,00;65 730,00;9,19
774;93;Межотраслевая Банковская Корпорация;3471;Москва и обл.;775 342,00;353 543,00;421 799,00;119,31
775;-19;Кубаньторгбанк;478;Краснодарский край;772 122,00;915 069,00;-142 947,00;-15,62
776;-2;Анелик РУ;3443;Москва и обл.;768 078,00;783 604,00;-15 526,00;-1,98
777;1;НСТ-Банк;1738;Оренбургская обл.;753 339,00;772 313,00;-18 974,00;-2,46
778;-50;Прокоммерцбанк;2996;Москва и обл.;743 202,00;1 022 605,00;-279 403,00;-27,32
779;2;СМБ-Банк;3504;Санкт-Петербург и обл.;726 702,00;716 019,00;10 683,00;1,49
780;6;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;723 420,00;703 037,00;20 383,00;2,90
781;63;Еврокапитал-Альянс;2672;Дагестан;720 961,00;443 279,00;277 682,00;62,64
782;-6;Центр Межбанковских Расчетов;3400;Москва и обл.;713 062,00;777 896,00;-64 834,00;-8,33
783;4;Трастовый Республиканский Банк;3404;Москва и обл.;707 745,00;692 207,00;15 538,00;2,24
784;13;РУБанк;2813;Ростовская обл.;701 504,00;646 596,00;54 908,00;8,49
785;7;Балаково-Банк;444;Саратовская обл.;698 938,00;659 794,00;39 144,00;5,93
786;17;Арксбанк;1868;Воронежская обл.;684 600,00;602 993,00;81 607,00;13,53
787;-16;Вайлдберриз Банк;841;Адыгея;683 768,00;793 543,00;-109 775,00;-13,83
788;2;Народный Инвестиционный Банк;2876;Самарская обл.;680 970,00;677 434,00;3 536,00;0,52
789;-6;Банк Развития Бизнеса;1910;Кемеровская обл.;677 156,00;709 372,00;-32 216,00;-4,54
790;-2;Ресурс-Траст;3122;Москва и обл.;671 987,00;692 182,00;-20 195,00;-2,92
791;0;Кредитимпэкс Банк;2037;Москва и обл.;669 586,00;676 391,00;-6 805,00;-1,01
792;-3;Аскания Траст;286;Москва и обл.;662 274,00;680 951,00;-18 677,00;-2,74
793;21;Холдинвестбанк;2837;Москва и обл.;659 275,00;572 013,00;87 262,00;15,26
794;2;Майский;1673;Кабардино-Балкария;654 463,00;648 563,00;5 900,00;0,91
795;0;Региональный Корпоративный Банк;1134;Москва и обл.;653 749,00;650 695,00;3 054,00;0,47
796;2;Геобанк;2027;Москва и обл.;651 058,00;644 039,00;7 019,00;1,09
797;-17;Аделантбанк;1835;Москва и обл.;650 916,00;721 186,00;-70 270,00;-9,74
798;19;1Банк;2896;Северная Осетия — Алания;649 321,00;562 197,00;87 124,00;15,50
799;1;Башпромбанк;1006;Башкортостан;642 373,00;639 230,00;3 143,00;0,49
800;10;Лидер;3304;Москва и обл.;638 824,00;588 894,00;49 930,00;8,48
