Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Апрель, 2017, тыс. рублей;Март, 2017, тыс. рублей;Изменение, тыс. рублей;Изменение, %
527;6;Анелик РУ;3443;Москва и обл.;714 291,00;718 598,00;-4 307,00;-0,60
528;-30;Сталь Банк;2248;Москва и обл.;710 929,00;1 072 845,00;-361 916,00;-33,73
529;5;Уралприватбанк;153;Свердловская обл.;685 336,00;711 804,00;-26 468,00;-3,72
530;6;Гефест;1046;Тверская обл.;629 529,00;649 669,00;-20 140,00;-3,10
531;8;Телекоммерц Банк;3380;Тульская обл.;590 462,00;611 543,00;-21 081,00;-3,45
532;9;ФинТех;3499;Ярославская обл.;578 771,00;579 701,00;-930,00;-0,16
533;7;Вайлдберриз Банк;841;Адыгея;575 455,00;598 504,00;-23 049,00;-3,85
534;13;Национальный Банк Сбережений;1949;Ивановская обл.;553 016,00;526 254,00;26 762,00;5,09
535;24;Финчер;3486;Москва и обл.;548 243,00;444 077,00;104 166,00;23,46
536;7;Башпромбанк;1006;Башкортостан;546 173,00;546 352,00;-179,00;-0,03
537;9;Алжан;2491;Дагестан;528 669,00;529 521,00;-852,00;-0,16
538;7;Геобанк;2027;Москва и обл.;518 354,00;530 865,00;-12 511,00;-2,36
539;11;Таганрогбанк;3136;Ростовская обл.;515 720,00;506 463,00;9 257,00;1,83
540;24;Монета.ру;3508;Марий Эл;511 173,00;414 138,00;97 035,00;23,43
541;14;Банк Берейт;3505;Санкт-Петербург и обл.;506 432,00;467 813,00;38 619,00;8,26
542;7;МВС Банк;2407;Дагестан;503 509,00;513 070,00;-9 561,00;-1,86
543;13;Стар Альянс;3433;Москва и обл.;500 720,00;464 885,00;35 835,00;7,71
544;45;Единая Расчетная Палата;384;Москва и обл.;490 450,00;146 022,00;344 428,00;235,87
545;6;Жилстройбанк;2769;Москва и обл.;470 493,00;501 007,00;-30 514,00;-6,09
546;7;Расчетные Решения;3524;Москва и обл.;463 358,00;479 918,00;-16 560,00;-3,45
547;5;Лэнд Кредит;1478;Москва и обл.;463 054,00;482 100,00;-19 046,00;-3,95
548;6;Логос;3233;Москва и обл.;459 665,00;472 729,00;-13 064,00;-2,76
549;24;Промсвязьинвест;2761;Дагестан;449 184,00;344 831,00;104 353,00;30,26
550;8;Эко-Инвест;3116;Москва и обл.;446 118,00;447 141,00;-1 023,00;-0,23
551;6;Дружба;990;Тюменская обл.;440 568,00;464 453,00;-23 885,00;-5,14
552;8;Деньги.Мэйл.Ру;3511;Москва и обл.;436 233,00;436 233,00;0,00;0
553;-5;Объединенная Расчетная Система;3342;Москва и обл.;435 825,00;525 502,00;-89 677,00;-17,07
554;9;Рента-Банк;3095;Москва и обл.;429 736,00;417 908,00;11 828,00;2,83
555;6;РИТЦ Банк;2677;Карелия;426 489,00;435 362,00;-8 873,00;-2,04
556;6;Континенталь;3184;Ставропольский край;413 032,00;433 396,00;-20 364,00;-4,70
557;8;Альтернатива;3452;Москва и обл.;408 543,00;403 429,00;5 114,00;1,27
558;9;Единая касса;3512;Москва и обл.;398 802,00;386 092,00;12 710,00;3,29
559;7;ИР-Кредит;1724;Москва и обл.;395 161,00;395 161,00;0,00;0
560;8;Тайдон;2085;Кемеровская обл.;380 322,00;381 845,00;-1 523,00;-0,40
561;8;Информпрогресс;2166;Москва и обл.;374 818,00;379 739,00;-4 921,00;-1,30
562;10;РИБ;2749;Москва и обл.;366 543,00;348 397,00;18 146,00;5,21
563;7;Интеркоопбанк;2803;Москва и обл.;357 635,00;367 862,00;-10 227,00;-2,78
564;7;Северстройбанк;3507;Вологодская обл.;351 568,00;348 993,00;2 575,00;0,74
565;9;Лидер;3304;Москва и обл.;332 526,00;312 973,00;19 553,00;6,25
566;-24;Европейский Стандарт;3200;Москва и обл.;324 358,00;575 193,00;-250 835,00;-43,61
567;8;Рунэтбанк;2829;Москва и обл.;309 366,00;312 396,00;-3 030,00;-0,97
568;9;Нарат;1902;Саратовская обл.;304 453,00;304 315,00;138,00;0,05
569;9;Моби.Деньги;3523;Москва и обл.;281 823,00;281 823,00;0,00;0
570;11;Континент Финанс;149;Москва и обл.;278 830,00;224 338,00;54 492,00;24,29
571;9;Сетевая Расчетная Палата;3332;Татарстан;251 453,00;254 214,00;-2 761,00;-1,09
572;4;Русское Финансовое Общество;3427;Москва и обл.;244 071,00;307 085,00;-63 014,00;-20,52
573;9;Платежи и Расчеты;3324;Самарская обл.;217 598,00;220 336,00;-2 738,00;-1,24
574;5;Красноярский Краевой Расчетный Центр;3483;Красноярский край;205 257,00;273 926,00;-68 669,00;-25,07
575;8;Элексир;3533;Москва и обл.;186 034,00;194 112,00;-8 078,00;-4,16
576;8;Электронный платежный сервис;3509;Москва и обл.;167 043,00;162 722,00;4 321,00;2,66
577;10;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;161 564,00;152 083,00;9 481,00;6,23
578;10;Премиум;3514;Москва и обл.;151 684,00;151 684,00;0,00;0
579;6;Инновационный Расчетный Центр;3447;Москва и обл.;149 247,00;157 641,00;-8 394,00;-5,32
580;6;Фидбэк;3502;Москва и обл.;123 091,00;153 806,00;-30 715,00;-19,97
581;13;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;109 180,00;59 188,00;49 992,00;84,46
582;9;Вест;2605;Москва и обл.;99 928,00;102 499,00;-2 571,00;-2,51
583;7;Платежный Клиринговый Дом;3343;Москва и обл.;84 931,00;112 099,00;-27 168,00;-24,24
584;8;Умут;2435;Дагестан;67 014,00;80 492,00;-13 478,00;-16,74
585;10;21 Век;3309;Санкт-Петербург и обл.;37 853,00;36 747,00;1 106,00;3,01
586;10;АРБ-Инкасс;3353;Москва и обл.;19 306,00;18 964,00;342,00;1,80
587;10;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;10 086,00;12 448,00;-2 362,00;-18,97
