Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июнь, 2013, тыс. рублей;Май, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
528;-9;Национальный Банк Сбережений;1949;Ивановская обл.;2 531 269,00;2 555 325,00;-24 056,00;-0,94
529;3;Первый Инвестиционный Банк;604;Москва и обл.;2 527 330,00;2 437 213,00;90 117,00;3,70
530;19;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;2 514 790,00;2 323 893,00;190 897,00;8,21
531;10;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;2 498 225,00;2 362 767,00;135 458,00;5,73
532;-2;Промсельхозбанк;538;Москва и обл.;2 496 446,00;2 458 979,00;37 467,00;1,52
533;17;Коммерческий Банк Развития;3364;Москва и обл.;2 478 610,00;2 306 918,00;171 692,00;7,44
534;-5;Элита;1399;Калужская обл.;2 469 989,00;2 475 917,00;-5 928,00;-0,24
535;10;Союзпромбанк;2965;Москва и обл.;2 420 849,00;2 341 394,00;79 455,00;3,39
536;1;Айви Банк;2055;Москва и обл.;2 418 374,00;2 375 581,00;42 793,00;1,80
537;-14;Инкаробанк;2696;Москва и обл.;2 412 782,00;2 536 332,00;-123 550,00;-4,87
538;-7;ИпоТек Банк;2794;Москва и обл.;2 400 360,00;2 454 683,00;-54 323,00;-2,21
539;-12;МФБанк;3163;Москва и обл.;2 386 025,00;2 506 601,00;-120 576,00;-4,81
540;-4;Риал-Кредит;3393;Москва и обл.;2 382 382,00;2 378 742,00;3 640,00;0,15
541;28;Проинвестбанк;784;Пермская обл.;2 369 757,00;2 172 492,00;197 265,00;9,08
542;2;Бум-Банк;1137;Кабардино-Балкария;2 366 974,00;2 345 274,00;21 700,00;0,93
543;23;Торговый Городской Банк;3180;Тверская обл.;2 355 226,00;2 186 992,00;168 234,00;7,69
544;-23;Зираат Банк;2559;Москва и обл.;2 354 642,00;2 548 056,00;-193 414,00;-7,59
545;13;Братский АНКБ;1144;Иркутская обл.;2 349 593,00;2 242 257,00;107 336,00;4,79
546;-22;Сиббизнесбанк;2539;Тюменская обл.;2 344 695,00;2 535 069,00;-190 374,00;-7,51
547;14;Пульс Столицы;3002;Москва и обл.;2 344 177,00;2 231 752,00;112 425,00;5,04
548;23;ФорБанк;2063;Алтайский край;2 342 453,00;2 162 773,00;179 680,00;8,31
549;-10;Богородский;1277;Нижегородская обл.;2 328 490,00;2 373 587,00;-45 097,00;-1,90
550;17;КОР;2148;Волгоградская обл.;2 325 155,00;2 180 564,00;144 591,00;6,63
551;4;Радиотехбанк;1166;Нижегородская обл.;2 322 407,00;2 245 805,00;76 602,00;3,41
552;-5;ИК Банк;1732;Татарстан;2 310 937,00;2 336 648,00;-25 711,00;-1,10
553;9;Кросна-Банк;2607;Москва и обл.;2 307 734,00;2 227 451,00;80 283,00;3,60
554;3;Таурус Банк;655;Челябинская обл.;2 284 812,00;2 244 233,00;40 579,00;1,81
555;1;ИРС;272;Москва и обл.;2 281 956,00;2 244 328,00;37 628,00;1,68
556;35;Бинбанк Столица;3052;Москва и обл.;2 277 291,00;1 963 302,00;313 989,00;15,99
557;-3;Объединенный Резервный Банк;937;Москва и обл.;2 262 800,00;2 285 915,00;-23 115,00;-1,01
558;-32;Уралприватбанк;153;Свердловская обл.;2 247 552,00;2 524 923,00;-277 371,00;-10,99
559;23;Леноблбанк;1003;Санкт-Петербург и обл.;2 230 480,00;2 071 567,00;158 913,00;7,67
560;0;Капитал;575;Москва и обл.;2 229 967,00;2 233 548,00;-3 581,00;-0,16
561;-46;Финтрастбанк;3104;Москва и обл.;2 207 340,00;2 581 498,00;-374 158,00;-14,49
562;8;Народный Доверительный Банк;2374;Москва и обл.;2 200 105,00;2 165 912,00;34 193,00;1,58
563;23;РТС-Банк;3401;Самарская обл.;2 190 530,00;2 047 747,00;142 783,00;6,97
564;14;Йошкар-Ола;2802;Марий Эл;2 185 063,00;2 125 245,00;59 818,00;2,81
565;-13;Апабанк;2404;Москва и обл.;2 184 880,00;2 293 131,00;-108 251,00;-4,72
566;-7;Банк Пермь;875;Пермская обл.;2 183 936,00;2 240 512,00;-56 576,00;-2,53
567;-19;Земкомбанк;574;Ростовская обл.;2 175 972,00;2 332 696,00;-156 724,00;-6,72
568;12;Иваново;1763;Ивановская обл.;2 159 084,00;2 108 909,00;50 175,00;2,38
569;-16;Яринтербанк;2564;Ярославская обл.;2 156 159,00;2 290 180,00;-134 021,00;-5,85
570;4;Выборг-Банк;720;Санкт-Петербург и обл.;2 154 284,00;2 143 956,00;10 328,00;0,48
571;1;Спиритбанк;2053;Тульская обл.;2 150 776,00;2 159 887,00;-9 111,00;-0,42
572;11;Крона-Банк;2499;Иркутская обл.;2 146 586,00;2 067 051,00;79 535,00;3,85
573;14;Ринвестбанк;3262;Рязанская обл.;2 144 842,00;2 043 707,00;101 135,00;4,95
574;-10;Национальный Корпоративный Банк;3422;Москва и обл.;2 126 496,00;2 212 007,00;-85 511,00;-3,87
575;4;РСКБ;2050;Москва и обл.;2 117 626,00;2 122 959,00;-5 333,00;-0,25
576;18;Новый Символ;370;Москва и обл.;2 117 079,00;1 919 852,00;197 227,00;10,27
577;11;Мегаполис;3265;Чувашия;2 100 886,00;2 027 437,00;73 449,00;3,62
578;-2;Кубанский Универсальный Банк;2898;Краснодарский край;2 099 738,00;2 129 250,00;-29 512,00;-1,39
579;11;Стелла-Банк;2948;Ростовская обл.;2 085 091,00;1 971 561,00;113 530,00;5,76
580;-5;Унифондбанк;3416;Москва и обл.;2 076 918,00;2 129 813,00;-52 895,00;-2,48
581;-13;Финанс Бизнес Банк;520;Краснодарский край;2 071 043,00;2 174 167,00;-103 124,00;-4,74
582;7;Новация;840;Адыгея;2 047 806,00;2 004 892,00;42 914,00;2,14
583;-108;Тендер-Банк;2252;Москва и обл.;2 028 613,00;3 221 553,00;-1 192 940,00;-37,03
584;0;Рублевский;2192;Москва и обл.;2 018 978,00;2 064 033,00;-45 055,00;-2,18
585;24;Индустриальный Сберегательный Банк;3175;Москва и обл.;2 007 728,00;1 790 719,00;217 009,00;12,12
586;-5;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 997 885,00;2 086 671,00;-88 786,00;-4,25
587;6;Русский Национальный Банк;469;Ростовская обл.;1 996 925,00;1 926 893,00;70 032,00;3,63
588;-3;Дом-Банк;3209;Москва и обл.;1 983 894,00;2 057 845,00;-73 951,00;-3,59
589;25;Далена Банк;1948;Москва и обл.;1 983 623,00;1 767 195,00;216 428,00;12,25
590;7;Международный Расчетный Банк;3028;Москва и обл.;1 981 997,00;1 874 384,00;107 613,00;5,74
591;-28;Новое Время;3492;Москва и обл.;1 965 932,00;2 221 195,00;-255 263,00;-11,49
592;-27;Юнистрим;3467;Москва и обл.;1 928 576,00;2 211 072,00;-282 496,00;-12,78
593;5;Россита-Банк;3257;Москва и обл.;1 919 341,00;1 868 769,00;50 572,00;2,71
594;1;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 917 726,00;1 916 152,00;1 574,00;0,08
595;-106;Витязь;2890;Москва и обл.;1 885 168,00;2 992 661,00;-1 107 493,00;-37,01
596;4;Канский;860;Красноярский край;1 869 833,00;1 852 033,00;17 800,00;0,96
597;8;Бест Эффортс Банк;435;Москва и обл.;1 858 908,00;1 807 253,00;51 655,00;2,86
598;12;Владбизнесбанк;903;Владимирская обл.;1 856 584,00;1 788 033,00;68 551,00;3,83
599;25;Межбанковский Кредитный Союз;3242;Москва и обл.;1 854 392,00;1 689 559,00;164 833,00;9,76
600;15;Социум-Банк;2881;Москва и обл.;1 853 378,00;1 766 724,00;86 654,00;4,90
601;-28;Евразийский Банк;969;Москва и обл.;1 850 198,00;2 159 882,00;-309 684,00;-14,34
602;5;Нальчик;695;Кабардино-Балкария;1 848 925,00;1 795 773,00;53 152,00;2,96
603;13;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 838 129,00;1 746 139,00;91 990,00;5,27
604;45;Жилкредит;1736;Москва и обл.;1 837 587,00;1 458 178,00;379 409,00;26,02
605;-6;Эльбин;2267;Дагестан;1 833 277,00;1 853 962,00;-20 685,00;-1,12
606;-10;Приско Капитал Банк;2537;Москва и обл.;1 819 410,00;1 909 411,00;-90 001,00;-4,71
607;-15;Вэлтон Банк;1105;Белгородская обл.;1 818 194,00;1 942 728,00;-124 534,00;-6,41
608;-5;Эсидбанк;1991;Дагестан;1 813 081,00;1 837 943,00;-24 862,00;-1,35
609;-8;Донхлеббанк;2285;Ростовская обл.;1 812 865,00;1 850 907,00;-38 042,00;-2,06
610;-4;Старооскольский Агропромбанк;1050;Белгородская обл.;1 810 563,00;1 796 395,00;14 168,00;0,79
611;82;Кошелев-Банк;3300;Самарская обл.;1 809 934,00;1 184 246,00;625 688,00;52,83
612;-35;Современные Стандарты Бизнеса;3397;Москва и обл.;1 808 678,00;2 127 848,00;-319 170,00;-15,00
613;-2;РНКБ;1354;Москва и обл.;1 793 601,00;1 784 526,00;9 075,00;0,51
614;11;Банк МБФИ;2073;Москва и обл.;1 792 874,00;1 688 876,00;103 998,00;6,16
615;-13;Газнефтьбанк;3223;Саратовская обл.;1 785 687,00;1 845 046,00;-59 359,00;-3,22
616;-12;Тагилбанк;1635;Свердловская обл.;1 784 737,00;1 830 769,00;-46 032,00;-2,51
617;0;Пурпе;709;Тюменская обл.;1 782 229,00;1 741 144,00;41 085,00;2,36
618;0;Приобье;537;Тюменская обл.;1 779 807,00;1 736 326,00;43 481,00;2,50
619;-6;Трансинвестбанк;3238;Москва и обл.;1 775 415,00;1 777 671,00;-2 256,00;-0,13
620;43;Мострансбанк;2258;Москва и обл.;1 762 615,00;1 367 886,00;394 729,00;28,86
621;9;Газтрансбанк;665;Адыгея;1 762 240,00;1 646 794,00;115 446,00;7,01
622;15;Соколовский;2830;Москва и обл.;1 753 185,00;1 552 005,00;201 180,00;12,96
623;-4;Викинг;2;Санкт-Петербург и обл.;1 731 546,00;1 735 249,00;-3 703,00;-0,21
624;17;БВА Банк;1684;Москва и обл.;1 724 745,00;1 504 530,00;220 215,00;14,64
625;2;Арт-Банк;2779;Северная Осетия — Алания;1 714 303,00;1 677 100,00;37 203,00;2,22
626;-172;Новокиб;1747;Кемеровская обл.;1 699 909,00;3 654 018,00;-1 954 109,00;-53,48
627;2;Нарат;1902;Саратовская обл.;1 666 289,00;1 651 762,00;14 527,00;0,88
628;5;Кредит Экспресс;3186;Ростовская обл.;1 661 630,00;1 576 441,00;85 189,00;5,40
629;-9;Столичный Кредит;2853;Москва и обл.;1 650 402,00;1 730 726,00;-80 324,00;-4,64
630;1;Михайловский ПЖСБ;2961;Волгоградская обл.;1 647 118,00;1 594 037,00;53 081,00;3,33
631;14;БСТ-Банк;2883;Кемеровская обл.;1 636 739,00;1 485 904,00;150 835,00;10,15
632;-4;Московский Вексельный Банк;2697;Москва и обл.;1 630 526,00;1 662 576,00;-32 050,00;-1,93
633;-7;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 628 265,00;1 681 324,00;-53 059,00;-3,16
634;-12;Бумеранг;1002;Вологодская обл.;1 626 931,00;1 711 307,00;-84 376,00;-4,93
635;-27;Сталь Банк;2248;Москва и обл.;1 621 873,00;1 792 745,00;-170 872,00;-9,53
636;-15;Татагропромбанк;728;Татарстан;1 612 355,00;1 712 127,00;-99 772,00;-5,83
637;-2;Кредитинвест;1197;Дагестан;1 611 578,00;1 557 154,00;54 424,00;3,50
638;12;Кемсоцинбанк;96;Кемеровская обл.;1 604 226,00;1 445 619,00;158 607,00;10,97
639;40;Банк Глобус;2438;Москва и обл.;1 585 179,00;1 279 437,00;305 742,00;23,90
640;-2;Холмск;503;Сахалинская обл.;1 584 340,00;1 548 435,00;35 905,00;2,32
641;23;Академический Русский Банк;622;Москва и обл.;1 574 768,00;1 362 915,00;211 853,00;15,54
642;-30;РФИ Банк;3351;Москва и обл.;1 571 583,00;1 780 201,00;-208 618,00;-11,72
643;-7;Тандем;1951;Москва и обл.;1 554 856,00;1 552 269,00;2 587,00;0,17
644;18;Вологдабанк;992;Вологодская обл.;1 553 226,00;1 369 446,00;183 780,00;13,42
645;1;Смолевич;1121;Смоленская обл.;1 518 707,00;1 477 817,00;40 890,00;2,77
646;8;МС Банк Рус;2789;Москва и обл.;1 505 609,00;1 410 725,00;94 884,00;6,73
647;-5;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 502 773,00;1 501 039,00;1 734,00;0,12
648;-1;Единственный;3187;Москва и обл.;1 493 245,00;1 474 637,00;18 608,00;1,26
649;9;Банкирский Дом;2928;Санкт-Петербург и обл.;1 490 289,00;1 391 104,00;99 185,00;7,13
650;28;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 477 628,00;1 279 760,00;197 868,00;15,46
651;-8;Нерюнгрибанк;825;Саха (Якутия);1 477 159,00;1 498 243,00;-21 084,00;-1,41
652;-12;Липецкий Областной Банк;1794;Липецкая обл.;1 476 097,00;1 518 022,00;-41 925,00;-2,76
653;-21;Сервис Резерв;2034;Москва и обл.;1 468 425,00;1 591 649,00;-123 224,00;-7,74
654;-6;Стройиндбанк;155;Москва и обл.;1 465 958,00;1 468 949,00;-2 991,00;-0,20
655;2;Новый Промышленный Банк;930;Москва и обл.;1 452 516,00;1 396 828,00;55 688,00;3,99
656;-17;Национальный Республиканский Банк;3359;Москва и обл.;1 448 251,00;1 544 505,00;-96 254,00;-6,23
657;-2;Мурманский Расчетный Центр;3341;Мурманская обл.;1 448 099,00;1 402 141,00;45 958,00;3,28
658;-35;Руна-Банк;3207;Москва и обл.;1 426 985,00;1 693 870,00;-266 885,00;-15,76
659;0;Банк Реалист;2646;Москва и обл.;1 424 236,00;1 388 226,00;36 010,00;2,59
660;5;Уралфинанс;1370;Свердловская обл.;1 419 942,00;1 361 039,00;58 903,00;4,33
661;-5;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 415 763,00;1 397 550,00;18 213,00;1,30
662;4;Калуга;1151;Калужская обл.;1 406 445,00;1 358 612,00;47 833,00;3,52
663;-3;Великие Луки Банк;598;Псковская обл.;1 401 586,00;1 381 501,00;20 085,00;1,45
664;20;Кетовский Коммерческий Банк;842;Курганская обл.;1 399 665,00;1 264 708,00;134 957,00;10,67
665;-14;Новый Кредитный Союз;3139;Москва и обл.;1 389 253,00;1 440 588,00;-51 335,00;-3,56
666;-22;Саратов;330;Саратовская обл.;1 378 607,00;1 489 358,00;-110 751,00;-7,44
667;-6;РН Банк;170;Москва и обл.;1 378 542,00;1 380 064,00;-1 522,00;-0,11
668;26;Народный Банк;2249;Карачаево-Черкесия;1 363 756,00;1 174 345,00;189 411,00;16,13
669;3;Геленджик-Банк;790;Краснодарский край;1 360 935,00;1 303 876,00;57 059,00;4,38
670;5;Тайм Банк;3120;Москва и обл.;1 354 273,00;1 292 678,00;61 595,00;4,76
671;-18;Екатерининский;2167;Москва и обл.;1 349 472,00;1 418 636,00;-69 164,00;-4,88
672;-38;Алтынбанк;2070;Татарстан;1 338 462,00;1 561 785,00;-223 323,00;-14,30
673;-3;ГринКомБанк;1184;Иркутская обл.;1 335 634,00;1 324 605,00;11 029,00;0,83
674;11;Приполярком;507;Тюменская обл.;1 323 059,00;1 259 315,00;63 744,00;5,06
675;2;Майкопбанк;1136;Адыгея;1 315 896,00;1 281 771,00;34 125,00;2,66
676;26;Первый Клиентский Банк;3436;Москва и обл.;1 314 426,00;1 157 381,00;157 045,00;13,57
677;-1;Спутник;1071;Оренбургская обл.;1 297 693,00;1 289 073,00;8 620,00;0,67
678;2;Кредпромбанк;1165;Ярославская обл.;1 291 784,00;1 278 064,00;13 720,00;1,07
679;55;КИП-Банк;2843;Москва и обл.;1 279 432,00;979 633,00;299 799,00;30,60
680;-9;Капиталбанк;2547;Ростовская обл.;1 277 435,00;1 307 324,00;-29 889,00;-2,29
681;34;Заубер Банк;1614;Карачаево-Черкесия;1 276 890,00;1 109 323,00;167 567,00;15,11
682;-8;Радиан;1675;Иркутская обл.;1 274 388,00;1 295 136,00;-20 748,00;-1,60
683;6;Примтеркомбанк;21;Приморский край;1 271 706,00;1 240 329,00;31 377,00;2,53
684;-11;Максима;3379;Москва и обл.;1 266 486,00;1 301 069,00;-34 583,00;-2,66
685;-2;Объединенный Банк Республики;1016;Чувашия;1 243 755,00;1 268 586,00;-24 831,00;-1,96
686;5;Метрополь;1639;Москва и обл.;1 235 098,00;1 224 028,00;11 070,00;0,90
687;8;Синергия;2884;Саратовская обл.;1 234 648,00;1 171 155,00;63 493,00;5,42
688;12;Атлас Банк;3477;Москва и обл.;1 230 338,00;1 165 805,00;64 533,00;5,54
689;-22;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 227 166,00;1 339 286,00;-112 120,00;-8,37
690;-3;Спецстройбанк;236;Москва и обл.;1 227 037,00;1 248 681,00;-21 644,00;-1,73
691;10;Си Ди Би Банк;3339;Краснодарский край;1 203 872,00;1 165 460,00;38 412,00;3,30
692;4;Акцент;696;Оренбургская обл.;1 203 080,00;1 170 665,00;32 415,00;2,77
693;11;Симбирск;653;Ульяновская обл.;1 196 427,00;1 146 245,00;50 182,00;4,38
694;25;Динамичные Системы;3439;Москва и обл.;1 187 382,00;1 074 792,00;112 590,00;10,48
695;8;Сибэс;208;Омская обл.;1 185 505,00;1 156 791,00;28 714,00;2,48
696;-8;Рапида;3371;Москва и обл.;1 179 713,00;1 247 741,00;-68 028,00;-5,45
697;-15;Булгар Банк;1917;Татарстан;1 178 115,00;1 272 446,00;-94 331,00;-7,41
698;-6;Азимут;3154;Москва и обл.;1 176 111,00;1 200 237,00;-24 126,00;-2,01
699;9;Яндекс Банк;3027;Москва и обл.;1 173 186,00;1 139 225,00;33 961,00;2,98
700;5;Дон-Тексбанк;1818;Ростовская обл.;1 167 168,00;1 141 534,00;25 634,00;2,25
701;6;Почтобанк;1788;Пермская обл.;1 163 852,00;1 141 072,00;22 780,00;2,00
702;15;Онего;2484;Карелия;1 157 024,00;1 096 362,00;60 662,00;5,53
703;11;Курган;2568;Курганская обл.;1 151 431,00;1 117 570,00;33 861,00;3,03
704;23;Линк-Банк;2699;Москва и обл.;1 147 866,00;1 028 811,00;119 055,00;11,57
705;-7;Мосводоканалбанк;2863;Москва и обл.;1 146 668,00;1 168 142,00;-21 474,00;-1,84
706;-25;Идеалбанк;3491;Москва и обл.;1 146 497,00;1 275 474,00;-128 977,00;-10,11
707;45;Строительно-Коммерческий Банк;3050;Архангельская обл.;1 140 594,00;896 803,00;243 791,00;27,18
708;16;Первый Дортрансбанк;3271;Кировская обл.;1 138 709,00;1 060 853,00;77 856,00;7,34
709;1;Саммит Банк;85;Приморский край;1 137 859,00;1 136 671,00;1 188,00;0,10
710;-58;Интеркоопбанк;2803;Москва и обл.;1 132 710,00;1 432 111,00;-299 401,00;-20,91
711;-43;ИстКом-Финанс;3435;Москва и обл.;1 131 259,00;1 330 534,00;-199 275,00;-14,98
712;-22;Республиканский Кредитный Альянс;3017;Москва и обл.;1 127 485,00;1 226 010,00;-98 525,00;-8,04
713;-2;ЮMoney;3510;Россия;1 127 376,00;1 127 376,00;0,00;0
714;8;Агора;3231;Москва и обл.;1 123 786,00;1 071 475,00;52 311,00;4,88
715;-3;Металлург;2877;Москва и обл.;1 119 959,00;1 123 025,00;-3 066,00;-0,27
716;-30;Златкомбанк;568;Москва и обл.;1 119 292,00;1 250 369,00;-131 077,00;-10,48
717;-48;Регионфинансбанк;3357;Москва и обл.;1 115 853,00;1 326 394,00;-210 541,00;-15,87
718;19;РусьРегионБанк;685;Москва и обл.;1 107 296,00;962 296,00;145 000,00;15,07
719;2;Миръ;3089;Москва и обл.;1 106 500,00;1 074 459,00;32 041,00;2,98
720;-11;Региональный Коммерческий Банк;836;Ульяновская обл.;1 104 799,00;1 136 867,00;-32 068,00;-2,82
721;-24;ВЕБРР;3418;Москва и обл.;1 104 426,00;1 170 480,00;-66 054,00;-5,64
722;4;Центрально-Азиатский;3037;Хакасия;1 101 598,00;1 029 178,00;72 420,00;7,04
723;-7;Контраст-Банк;2857;Москва и обл.;1 088 977,00;1 101 608,00;-12 631,00;-1,15
724;-18;Бизнес для Бизнеса;1060;Чувашия;1 079 047,00;1 141 394,00;-62 347,00;-5,46
725;7;Адам Интернэшнл;2232;Дагестан;1 076 295,00;995 526,00;80 769,00;8,11
726;-3;Америкэн Экспресс Банк;3460;Москва и обл.;1 067 304,00;1 069 266,00;-1 962,00;-0,18
727;-7;Арзамас;1281;Нижегородская обл.;1 066 686,00;1 074 745,00;-8 059,00;-0,75
728;1;Нафтабанк;715;Дагестан;1 055 562,00;1 005 353,00;50 209,00;4,99
729;2;Сельмашбанк;106;Ростовская обл.;1 032 343,00;995 645,00;36 698,00;3,69
730;-12;Флора-Москва;533;Москва и обл.;1 021 636,00;1 090 247,00;-68 611,00;-6,29
731;-32;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;1 012 418,00;1 167 855,00;-155 437,00;-13,31
732;8;Турбобанк;3203;Санкт-Петербург и обл.;1 012 396,00;953 111,00;59 285,00;6,22
733;6;Байкалкредобанк;2990;Иркутская обл.;1 005 521,00;959 244,00;46 277,00;4,82
734;-21;Ноосфера;2650;Республика Алтай;1 002 230,00;1 121 311,00;-119 081,00;-10,62
735;-10;Арсенал;3000;Москва и обл.;996 834,00;1 056 463,00;-59 629,00;-5,64
736;5;Тетраполис;1586;Санкт-Петербург и обл.;987 903,00;946 406,00;41 497,00;4,38
737;7;Первоуральскбанк;965;Свердловская обл.;982 902,00;932 663,00;50 239,00;5,39
738;-8;Содружество;2923;Москва и обл.;975 518,00;1 000 012,00;-24 494,00;-2,45
739;7;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;974 940,00;930 936,00;44 004,00;4,73
740;-4;Местный Кредит;3370;Москва и обл.;966 740,00;971 306,00;-4 566,00;-0,47
741;29;Жилстройбанк;2769;Москва и обл.;963 472,00;789 803,00;173 669,00;21,99
742;-4;Элекснет;3314;Москва и обл.;961 832,00;961 832,00;0,00;0
743;17;Воронеж;654;Воронежская обл.;957 595,00;848 847,00;108 748,00;12,81
744;-16;Расчетный Дом;3350;Москва и обл.;954 630,00;1 009 373,00;-54 743,00;-5,42
745;0;ЕАТП Банк;1765;Астраханская обл.;943 216,00;932 440,00;10 776,00;1,16
746;11;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;941 169,00;866 651,00;74 518,00;8,60
747;-12;Аскания Траст;286;Москва и обл.;939 554,00;977 971,00;-38 417,00;-3,93
748;-5;Северинвестбанк;2264;Белгородская обл.;934 908,00;943 632,00;-8 724,00;-0,92
749;5;Взаимодействие;1704;Новосибирская обл.;930 375,00;890 023,00;40 352,00;4,53
750;-3;Месед;184;Дагестан;927 374,00;929 514,00;-2 140,00;-0,23
751;4;Новый Век;3417;Москва и обл.;916 836,00;877 565,00;39 271,00;4,47
752;6;Камский Горизонт;2554;Татарстан;913 796,00;861 817,00;51 979,00;6,03
753;-3;Международный Строительный Банк;3484;Москва и обл.;913 236,00;910 102,00;3 134,00;0,34
754;14;Кредитбанк;1035;Калмыкия;905 522,00;804 559,00;100 963,00;12,55
755;-7;Финарс Банк;2938;Москва и обл.;904 832,00;926 795,00;-21 963,00;-2,37
756;20;Мико-Банк;3195;Москва и обл.;894 829,00;767 924,00;126 905,00;16,53
757;-8;Бузулукбанк;1282;Оренбургская обл.;892 955,00;925 376,00;-32 421,00;-3,50
758;5;Тексбанк;2756;Карачаево-Черкесия;890 198,00;830 280,00;59 918,00;7,22
759;-17;Вакобанк;1291;Псковская обл.;885 792,00;946 149,00;-60 357,00;-6,38
760;-9;Межрегионбанк;1059;Москва и обл.;883 496,00;907 036,00;-23 540,00;-2,60
761;-5;Агроинкомбанк;1946;Астраханская обл.;880 870,00;871 668,00;9 202,00;1,06
762;5;Прайм Финанс;2758;Санкт-Петербург и обл.;864 298,00;805 219,00;59 079,00;7,34
763;1;Химик;1114;Нижегородская обл.;861 249,00;829 976,00;31 273,00;3,77
764;10;Русский Банк Сбережений;779;Ставропольский край;836 380,00;776 841,00;59 539,00;7,66
765;10;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;834 173,00;774 044,00;60 129,00;7,77
766;16;МТИ Банк;1052;Москва и обл.;833 349,00;726 124,00;107 225,00;14,77
767;4;Космос;2245;Москва и обл.;828 072,00;787 105,00;40 967,00;5,20
768;9;Кузбассхимбанк;2868;Кемеровская обл.;820 091,00;767 351,00;52 740,00;6,87
769;0;Плато-Банк;2071;Свердловская обл.;819 191,00;791 274,00;27 917,00;3,53
770;-37;Кредитимпэкс Банк;2037;Москва и обл.;809 708,00;983 182,00;-173 474,00;-17,64
771;-6;Региональный Банк Сбережений;3367;Москва и обл.;800 204,00;824 376,00;-24 172,00;-2,93
772;7;Акция;927;Ивановская обл.;797 371,00;755 699,00;41 672,00;5,51
773;-1;Прохладный;874;Кабардино-Балкария;794 940,00;779 087,00;15 853,00;2,03
774;-12;Славянбанк;804;Новгородская обл.;777 894,00;835 218,00;-57 324,00;-6,86
775;-9;Инвест-Экобанк;1956;Санкт-Петербург и обл.;777 785,00;814 903,00;-37 118,00;-4,55
776;7;НСТ-Банк;1738;Оренбургская обл.;776 898,00;718 910,00;57 988,00;8,07
777;10;Кубаньторгбанк;478;Краснодарский край;757 556,00;710 975,00;46 581,00;6,55
778;-17;Геобанк;2027;Москва и обл.;747 441,00;841 656,00;-94 215,00;-11,19
779;-6;Анелик РУ;3443;Москва и обл.;741 960,00;777 929,00;-35 969,00;-4,62
780;29;Кутузовский;3190;Москва и обл.;739 568,00;582 046,00;157 522,00;27,06
781;-1;Классик Эконом Банк;3298;Северная Осетия — Алания;736 769,00;741 413,00;-4 644,00;-0,63
782;2;Платежный Сервисный Банк;1943;Башкортостан;727 073,00;716 323,00;10 750,00;1,50
783;2;Телекоммерц Банк;3380;Тульская обл.;706 184,00;715 127,00;-8 943,00;-1,25
784;-6;Прокоммерцбанк;2996;Москва и обл.;703 610,00;764 696,00;-61 086,00;-7,99
785;-26;Центр Межбанковских Расчетов;3400;Москва и обл.;702 429,00;850 595,00;-148 166,00;-17,42
786;0;Трастовый Республиканский Банк;3404;Москва и обл.;696 239,00;711 076,00;-14 837,00;-2,09
787;-6;ЮМК Банк;3495;Краснодарский край;694 319,00;730 811,00;-36 492,00;-4,99
788;15;Холдинвестбанк;2837;Москва и обл.;692 976,00;595 401,00;97 575,00;16,39
789;0;Ипозембанк;3026;Самарская обл.;691 683,00;682 708,00;8 975,00;1,31
790;27;Тальменка-Банк;826;Алтайский край;678 083,00;534 187,00;143 896,00;26,94
791;-1;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;677 106,00;666 531,00;10 575,00;1,59
792;-39;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;675 253,00;891 318,00;-216 065,00;-24,24
793;3;Региональный Корпоративный Банк;1134;Москва и обл.;672 022,00;628 055,00;43 967,00;7,00
794;0;Эко-Инвест;3116;Москва и обл.;670 615,00;634 790,00;35 825,00;5,64
795;0;Банк Развития Бизнеса;1910;Кемеровская обл.;659 757,00;629 413,00;30 344,00;4,82
796;-4;Башпромбанк;1006;Башкортостан;648 594,00;658 487,00;-9 893,00;-1,50
797;-4;Аделантбанк;1835;Москва и обл.;636 559,00;645 219,00;-8 660,00;-1,34
798;3;Банк ВВБ;1093;Ярославская обл.;630 040,00;614 329,00;15 711,00;2,56
799;6;РУБанк;2813;Ростовская обл.;627 265,00;592 190,00;35 075,00;5,92
800;21;ЭнергоБизнес;3485;Москва и обл.;627 206,00;524 883,00;102 323,00;19,49
