Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Апрель, 2014, тыс. рублей;Март, 2014, тыс. рублей;Изменение, тыс. рублей;Изменение, %
525;-18;Резерв;2364;Челябинская обл.;2 523 309,00;2 714 677,00;-191 368,00;-7,05
526;-6;Радиотехбанк;1166;Нижегородская обл.;2 507 550,00;2 559 963,00;-52 413,00;-2,05
527;-1;Таурус Банк;655;Челябинская обл.;2 506 246,00;2 534 251,00;-28 005,00;-1,11
528;-14;ИпоТек Банк;2794;Москва и обл.;2 490 529,00;2 603 080,00;-112 551,00;-4,32
529;1;Констанс-Банк;2228;Санкт-Петербург и обл.;2 475 120,00;2 502 093,00;-26 973,00;-1,08
530;-2;Йошкар-Ола;2802;Марий Эл;2 468 140,00;2 515 641,00;-47 501,00;-1,89
531;9;Богородский Муниципальный Банк;2992;Москва и обл.;2 463 990,00;2 399 370,00;64 620,00;2,69
532;19;Ринвестбанк;3262;Рязанская обл.;2 458 824,00;2 282 304,00;176 520,00;7,73
533;4;РСКБ;2050;Москва и обл.;2 445 290,00;2 419 314,00;25 976,00;1,07
534;21;Столичный Кредит;2853;Москва и обл.;2 421 605,00;2 245 266,00;176 339,00;7,85
535;-19;МФБанк;3163;Москва и обл.;2 414 819,00;2 575 812,00;-160 993,00;-6,25
536;9;Крона-Банк;2499;Иркутская обл.;2 411 520,00;2 348 006,00;63 514,00;2,71
537;-20;Крокус-Банк;2682;Москва и обл.;2 396 233,00;2 573 951,00;-177 718,00;-6,90
538;-5;Иваново;1763;Ивановская обл.;2 374 912,00;2 479 290,00;-104 378,00;-4,21
539;11;Сибэс;208;Омская обл.;2 371 033,00;2 284 654,00;86 379,00;3,78
540;-66;Система;2846;Москва и обл.;2 366 761,00;3 287 016,00;-920 255,00;-28,00
541;1;Проинвестбанк;784;Пермская обл.;2 364 511,00;2 361 284,00;3 227,00;0,14
542;12;Богородский;1277;Нижегородская обл.;2 357 153,00;2 251 323,00;105 830,00;4,70
543;3;Вкабанк;1027;Астраханская обл.;2 345 116,00;2 324 241,00;20 875,00;0,90
544;3;Татагропромбанк;728;Татарстан;2 317 278,00;2 313 405,00;3 873,00;0,17
545;7;Далена Банк;1948;Москва и обл.;2 311 475,00;2 281 738,00;29 737,00;1,30
546;21;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;2 309 510,00;2 152 917,00;156 593,00;7,27
547;10;Тульский Промышленник;2382;Тульская обл.;2 294 152,00;2 238 510,00;55 642,00;2,49
548;26;Коммерческий Банк Развития;3364;Москва и обл.;2 281 358,00;2 085 088,00;196 270,00;9,41
549;-11;Кросна-Банк;2607;Москва и обл.;2 272 489,00;2 405 455,00;-132 966,00;-5,53
550;6;Стелла-Банк;2948;Ростовская обл.;2 264 640,00;2 238 574,00;26 066,00;1,16
551;-10;Объединенный Резервный Банк;937;Москва и обл.;2 255 020,00;2 363 686,00;-108 666,00;-4,60
552;14;Выборг-Банк;720;Санкт-Петербург и обл.;2 247 612,00;2 159 025,00;88 587,00;4,10
553;33;Риал-Кредит;3393;Москва и обл.;2 231 465,00;2 005 599,00;225 866,00;11,26
554;-29;Мурманский Расчетный Центр;3341;Мурманская обл.;2 227 886,00;2 536 365,00;-308 479,00;-12,16
555;-12;ИРС;272;Москва и обл.;2 208 344,00;2 355 523,00;-147 179,00;-6,25
556;15;ФорБанк;2063;Алтайский край;2 206 031,00;2 111 706,00;94 325,00;4,47
557;-9;Аспект;608;Москва и обл.;2 193 289,00;2 296 843,00;-103 554,00;-4,51
558;-9;Пульс Столицы;3002;Москва и обл.;2 187 547,00;2 288 916,00;-101 369,00;-4,43
559;0;Банкирский Дом;2928;Санкт-Петербург и обл.;2 187 150,00;2 214 957,00;-27 807,00;-1,26
560;-21;Россита-Банк;3257;Москва и обл.;2 185 238,00;2 405 118,00;-219 880,00;-9,14
561;3;Спиритбанк;2053;Тульская обл.;2 168 473,00;2 161 361,00;7 112,00;0,33
562;-4;Московский Вексельный Банк;2697;Москва и обл.;2 166 401,00;2 226 095,00;-59 694,00;-2,68
563;35;РНКБ;1354;Москва и обл.;2 154 174,00;1 896 970,00;257 204,00;13,56
564;19;Банк МБФИ;2073;Москва и обл.;2 151 952,00;2 026 794,00;125 158,00;6,18
565;3;Инкаробанк;2696;Москва и обл.;2 149 182,00;2 149 455,00;-273,00;-0,01
566;-5;Банк Пермь;875;Пермская обл.;2 144 946,00;2 201 657,00;-56 711,00;-2,58
567;-2;Бум-Банк;1137;Кабардино-Балкария;2 141 531,00;2 159 684,00;-18 153,00;-0,84
568;8;Вестерн Юнион ДП Восток;2726;Москва и обл.;2 124 896,00;2 071 284,00;53 612,00;2,59
569;3;Донхлеббанк;2285;Ростовская обл.;2 120 999,00;2 093 497,00;27 502,00;1,31
570;0;Яринтербанк;2564;Ярославская обл.;2 114 021,00;2 120 728,00;-6 707,00;-0,32
571;7;Юнистрим;3467;Москва и обл.;2 107 208,00;2 063 611,00;43 597,00;2,11
572;8;Союзпромбанк;2965;Москва и обл.;2 105 081,00;2 040 976,00;64 105,00;3,14
573;38;Строительно-Коммерческий Банк;3050;Санкт-Петербург и обл.;2 097 471,00;1 779 125,00;318 346,00;17,89
574;-39;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;2 083 379,00;2 465 339,00;-381 960,00;-15,49
575;-6;Траст Капитал Банк;2741;Москва и обл.;2 060 022,00;2 127 468,00;-67 446,00;-3,17
576;-14;ИК Банк;1732;Татарстан;2 054 861,00;2 164 714,00;-109 853,00;-5,07
577;-17;Межбанковский Кредитный Союз;3242;Москва и обл.;2 052 926,00;2 211 611,00;-158 685,00;-7,18
578;-3;Евразийский Банк;969;Москва и обл.;2 048 083,00;2 072 292,00;-24 209,00;-1,17
579;2;Мострансбанк;2258;Москва и обл.;2 044 959,00;2 036 238,00;8 721,00;0,43
580;-3;Кредит Экспресс;3186;Ростовская обл.;2 042 946,00;2 066 918,00;-23 972,00;-1,16
581;10;Интеркапитал-Банк;2706;Мордовия;2 038 198,00;1 969 076,00;69 122,00;3,51
582;0;Новый Символ;370;Москва и обл.;2 004 355,00;2 035 549,00;-31 194,00;-1,53
583;-10;КОР;2148;Волгоградская обл.;2 001 026,00;2 086 172,00;-85 146,00;-4,08
584;8;Викинг;2;Санкт-Петербург и обл.;1 995 946,00;1 968 550,00;27 396,00;1,39
585;5;Ростфинанс;481;Ростовская обл.;1 992 192,00;1 970 339,00;21 853,00;1,11
586;17;Сириус;3506;Омская обл.;1 985 298,00;1 835 149,00;150 149,00;8,18
587;-2;Новация;840;Адыгея;1 962 426,00;2 006 475,00;-44 049,00;-2,20
588;-4;Алтынбанк;2070;Татарстан;1 960 375,00;2 016 695,00;-56 320,00;-2,79
589;-1;Владбизнесбанк;903;Владимирская обл.;1 953 766,00;1 983 691,00;-29 925,00;-1,51
590;-11;Дом-Банк;3209;Москва и обл.;1 952 017,00;2 055 038,00;-103 021,00;-5,01
591;8;Газнефтьбанк;3223;Саратовская обл.;1 923 060,00;1 890 938,00;32 122,00;1,70
592;4;Канский;860;Красноярский край;1 913 341,00;1 907 911,00;5 430,00;0,28
593;1;БСТ-Банк;2883;Кемеровская обл.;1 911 472,00;1 958 155,00;-46 683,00;-2,38
594;25;Екатерининский;2167;Москва и обл.;1 906 132,00;1 718 753,00;187 379,00;10,90
595;12;Социум-Банк;2881;Москва и обл.;1 866 971,00;1 818 633,00;48 338,00;2,66
596;-1;Рапида;3371;Москва и обл.;1 860 234,00;1 951 098,00;-90 864,00;-4,66
597;0;Банк Реалист;2646;Москва и обл.;1 850 383,00;1 901 603,00;-51 220,00;-2,69
598;4;ЮMoney;3510;Россия;1 844 302,00;1 856 100,00;-11 798,00;-0,64
599;11;Нальчик;695;Кабардино-Балкария;1 843 979,00;1 789 674,00;54 305,00;3,03
600;4;Нарат;1902;Саратовская обл.;1 840 086,00;1 832 534,00;7 552,00;0,41
601;7;Единственный;3187;Москва и обл.;1 827 835,00;1 806 256,00;21 579,00;1,19
602;-15;Холмск;503;Сахалинская обл.;1 824 503,00;1 999 454,00;-174 951,00;-8,75
603;-3;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 821 167,00;1 881 125,00;-59 958,00;-3,19
604;5;Приско Капитал Банк;2537;Москва и обл.;1 817 060,00;1 799 082,00;17 978,00;1,00
605;-4;Вэлтон Банк;1105;Белгородская обл.;1 803 018,00;1 865 711,00;-62 693,00;-3,36
606;24;Максима;3379;Москва и обл.;1 780 376,00;1 608 882,00;171 494,00;10,66
607;13;Америкэн Экспресс Банк;3460;Москва и обл.;1 760 780,00;1 713 482,00;47 298,00;2,76
608;9;Старооскольский Агропромбанк;1050;Белгородская обл.;1 758 092,00;1 731 890,00;26 202,00;1,51
609;13;Современные Стандарты Бизнеса;3397;Москва и обл.;1 754 907,00;1 696 445,00;58 462,00;3,45
610;3;Жилкредит;1736;Москва и обл.;1 729 195,00;1 774 678,00;-45 483,00;-2,56
611;3;Приобье;537;Тюменская обл.;1 719 552,00;1 769 865,00;-50 313,00;-2,84
612;4;Тагилбанк;1635;Свердловская обл.;1 706 152,00;1 751 863,00;-45 711,00;-2,61
613;-7;Акцент;696;Оренбургская обл.;1 694 368,00;1 824 145,00;-129 777,00;-7,11
614;4;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 665 240,00;1 723 774,00;-58 534,00;-3,40
615;30;Академический Русский Банк;622;Москва и обл.;1 662 959,00;1 481 796,00;181 163,00;12,23
616;-1;Кредитинвест;1197;Дагестан;1 648 445,00;1 758 452,00;-110 007,00;-6,26
617;10;Бумеранг;1002;Вологодская обл.;1 645 145,00;1 631 221,00;13 924,00;0,85
618;18;Банк Глобус;2438;Москва и обл.;1 642 840,00;1 579 891,00;62 949,00;3,98
619;-7;Кредпромбанк;1165;Ярославская обл.;1 642 660,00;1 777 346,00;-134 686,00;-7,58
620;-76;Пурпе;709;Тюменская обл.;1 642 187,00;2 353 009,00;-710 822,00;-30,21
621;33;Международный Строительный Банк;3484;Москва и обл.;1 638 796,00;1 445 634,00;193 162,00;13,36
622;18;Михайловский ПЖСБ;2961;Волгоградская обл.;1 632 053,00;1 570 134,00;61 919,00;3,94
623;2;Объединенный Банк Республики;1016;Чувашия;1 607 962,00;1 647 121,00;-39 159,00;-2,38
624;13;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 575 985,00;1 576 527,00;-542,00;-0,03
625;8;Уралприватбанк;153;Свердловская обл.;1 575 711,00;1 595 466,00;-19 755,00;-1,24
626;2;Геленджик-Банк;790;Краснодарский край;1 558 848,00;1 622 703,00;-63 855,00;-3,94
627;-3;Примтеркомбанк;21;Приморский край;1 542 819,00;1 658 158,00;-115 339,00;-6,96
628;39;Первый Клиентский Банк;3436;Москва и обл.;1 541 834,00;1 336 842,00;204 992,00;15,33
629;-6;Эльбин;2267;Дагестан;1 535 694,00;1 688 074,00;-152 380,00;-9,03
630;5;Региональный Коммерческий Банк;836;Ульяновская обл.;1 535 459,00;1 583 443,00;-47 984,00;-3,03
631;16;Народный Банк;2249;Карачаево-Черкесия;1 527 013,00;1 481 070,00;45 943,00;3,10
632;-1;Соколовский;2830;Москва и обл.;1 522 630,00;1 604 870,00;-82 240,00;-5,12
633;-1;Тайм Банк;3120;Москва и обл.;1 514 819,00;1 595 592,00;-80 773,00;-5,06
634;8;Майкопбанк;1136;Адыгея;1 513 441,00;1 508 988,00;4 453,00;0,30
635;15;Мосводоканалбанк;2863;Москва и обл.;1 502 597,00;1 460 616,00;41 981,00;2,87
636;20;Онего;2484;Карелия;1 498 864,00;1 436 895,00;61 969,00;4,31
637;22;Плато-Банк;2071;Свердловская обл.;1 498 833,00;1 413 436,00;85 397,00;6,04
638;20;ГринКомБанк;1184;Иркутская обл.;1 490 150,00;1 428 714,00;61 436,00;4,30
639;-13;Златкомбанк;568;Москва и обл.;1 488 491,00;1 633 138,00;-144 647,00;-8,86
640;-6;Кетовский Коммерческий Банк;842;Курганская обл.;1 479 197,00;1 583 819,00;-104 622,00;-6,61
641;21;Евросиб Банк;594;Санкт-Петербург и обл.;1 476 121,00;1 384 051,00;92 070,00;6,65
642;-1;Бизнес для Бизнеса;1060;Чувашия;1 453 346,00;1 525 843,00;-72 497,00;-4,75
643;-14;Почтобанк;1788;Пермская обл.;1 450 701,00;1 618 412,00;-167 711,00;-10,36
644;0;Метрополь;1639;Москва и обл.;1 440 987,00;1 482 420,00;-41 433,00;-2,79
645;-7;Уралфинанс;1370;Свердловская обл.;1 429 680,00;1 571 799,00;-142 119,00;-9,04
646;2;Смартбанк;3408;Москва и обл.;1 418 095,00;1 473 069,00;-54 974,00;-3,73
647;6;Новый Кредитный Союз;3139;Москва и обл.;1 415 556,00;1 456 170,00;-40 614,00;-2,79
648;15;Еврокапитал-Альянс;3459;Ярославская обл.;1 406 435,00;1 359 168,00;47 267,00;3,48
649;2;Калуга;1151;Калужская обл.;1 397 734,00;1 459 397,00;-61 663,00;-4,23
650;-11;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 394 639,00;1 571 642,00;-177 003,00;-11,26
651;6;Саратов;330;Саратовская обл.;1 394 614,00;1 432 834,00;-38 220,00;-2,67
652;3;Агора;3231;Москва и обл.;1 383 458,00;1 441 178,00;-57 720,00;-4,01
653;-32;Кемсоцинбанк;96;Кемеровская обл.;1 383 077,00;1 709 279,00;-326 202,00;-19,08
654;10;Арзамас;1281;Нижегородская обл.;1 368 620,00;1 354 307,00;14 313,00;1,06
655;-6;Нерюнгрибанк;825;Саха (Якутия);1 348 043,00;1 468 798,00;-120 755,00;-8,22
656;14;Синергия;2884;Саратовская обл.;1 346 327,00;1 306 185,00;40 142,00;3,07
657;-14;РФИ Банк;3351;Москва и обл.;1 344 718,00;1 498 365,00;-153 647,00;-10,25
658;-53;Сталь Банк;2248;Москва и обл.;1 340 605,00;1 828 697,00;-488 092,00;-26,69
659;7;Капиталбанк;2547;Ростовская обл.;1 339 866,00;1 339 360,00;506,00;0,04
660;-193;Вологдабанк;992;Вологодская обл.;1 327 160,00;3 400 537,00;-2 073 377,00;-60,97
661;14;ЮМК Банк;3495;Краснодарский край;1 314 343,00;1 293 157,00;21 186,00;1,64
662;11;Великие Луки Банк;598;Псковская обл.;1 312 947,00;1 298 638,00;14 309,00;1,10
663;11;Межотраслевая Банковская Корпорация;3471;Москва и обл.;1 304 670,00;1 293 465,00;11 205,00;0,87
664;-12;Яндекс Банк;3027;Москва и обл.;1 302 850,00;1 458 058,00;-155 208,00;-10,64
665;-4;Арт-Банк;2779;Северная Осетия — Алания;1 301 843,00;1 395 721,00;-93 878,00;-6,73
666;14;Сервис Резерв;2034;Москва и обл.;1 285 133,00;1 237 043,00;48 090,00;3,89
667;5;Агроинкомбанк;1946;Астраханская обл.;1 274 476,00;1 302 000,00;-27 524,00;-2,11
668;3;Спутник;1071;Оренбургская обл.;1 266 845,00;1 303 600,00;-36 755,00;-2,82
669;7;Химик;1114;Нижегородская обл.;1 260 759,00;1 285 952,00;-25 193,00;-1,96
670;17;Мико-Банк;3195;Москва и обл.;1 255 552,00;1 168 118,00;87 434,00;7,49
671;28;Тексбанк;2756;Карачаево-Черкесия;1 229 087,00;1 101 372,00;127 715,00;11,60
672;-7;Новый Промышленный Банк;930;Москва и обл.;1 222 856,00;1 347 775,00;-124 919,00;-9,27
673;20;Си Ди Би Банк;3339;Краснодарский край;1 221 567,00;1 124 747,00;96 820,00;8,61
674;11;Региональный Банк Сбережений;3367;Москва и обл.;1 208 876,00;1 204 289,00;4 587,00;0,38
675;-15;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 205 474,00;1 409 389,00;-203 915,00;-14,47
676;10;Симбирск;653;Ульяновская обл.;1 198 092,00;1 180 381,00;17 711,00;1,50
677;42;Регионфинансбанк;3357;Москва и обл.;1 183 168,00;965 993,00;217 175,00;22,48
678;10;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 166 791,00;1 154 003,00;12 788,00;1,11
679;90;Ауэрбанк;3105;Москва и обл.;1 165 409,00;716 110,00;449 299,00;62,74
680;3;Флора-Москва;533;Москва и обл.;1 162 989,00;1 213 105,00;-50 116,00;-4,13
681;0;Эсидбанк;1991;Дагестан;1 161 556,00;1 235 825,00;-74 269,00;-6,01
682;0;Булгар Банк;1917;Татарстан;1 151 451,00;1 230 725,00;-79 274,00;-6,44
683;9;Дон-Тексбанк;1818;Ростовская обл.;1 143 688,00;1 137 258,00;6 430,00;0,57
684;7;Элекснет;3314;Москва и обл.;1 142 158,00;1 142 158,00;0,00;0
685;-8;Тендер-Банк;2252;Москва и обл.;1 140 986,00;1 285 320,00;-144 334,00;-11,23
686;17;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 127 444,00;1 084 421,00;43 023,00;3,97
687;40;Кредитбанк;1035;Калмыкия;1 126 941,00;913 186,00;213 755,00;23,41
688;30;Тетраполис;1586;Санкт-Петербург и обл.;1 126 121,00;976 770,00;149 351,00;15,29
689;-21;ИстКом-Финанс;3435;Москва и обл.;1 121 610,00;1 319 547,00;-197 937,00;-15,00
690;7;Саммит Банк;85;Приморский край;1 115 610,00;1 112 611,00;2 999,00;0,27
691;10;Местный Кредит;3370;Москва и обл.;1 114 569,00;1 092 273,00;22 296,00;2,04
692;15;Банк Премьер Кредит;1663;Москва и обл.;1 113 697,00;1 037 041,00;76 656,00;7,39
693;23;Алданзолотобанк;854;Саха (Якутия);1 112 068,00;984 843,00;127 225,00;12,92
694;-15;Руна-Банк;3207;Москва и обл.;1 100 112,00;1 249 189,00;-149 077,00;-11,93
695;-6;Смолевич;1121;Смоленская обл.;1 098 312,00;1 148 827,00;-50 515,00;-4,40
696;9;Содружество;2923;Москва и обл.;1 091 436,00;1 054 745,00;36 691,00;3,48
697;17;Платежный Сервисный Банк;1943;Башкортостан;1 085 170,00;995 432,00;89 738,00;9,01
698;0;Первый Дортрансбанк;3271;Кировская обл.;1 075 081,00;1 102 799,00;-27 718,00;-2,51
699;9;Сельмашбанк;106;Ростовская обл.;1 066 494,00;1 034 209,00;32 285,00;3,12
700;78;К2 Банк;2851;Карачаево-Черкесия;1 057 552,00;654 389,00;403 163,00;61,61
701;-1;Ноосфера;2650;Республика Алтай;1 053 496,00;1 099 156,00;-45 660,00;-4,15
702;2;БВА Банк;1684;Москва и обл.;1 052 438,00;1 078 782,00;-26 344,00;-2,44
703;-13;Прайм Финанс;2758;Санкт-Петербург и обл.;1 035 468,00;1 147 938,00;-112 470,00;-9,80
704;-8;Тандем;1951;Москва и обл.;1 033 679,00;1 116 978,00;-83 299,00;-7,46
705;47;Трастовый Республиканский Банк;3404;Москва и обл.;1 030 494,00;802 763,00;227 731,00;28,37
706;-4;Республиканский Кредитный Альянс;3017;Москва и обл.;1 029 013,00;1 089 355,00;-60 342,00;-5,54
707;4;Новый Век;3417;Москва и обл.;1 021 770,00;1 010 189,00;11 581,00;1,15
708;71;Фреско Банк;1415;Москва и обл.;1 020 105,00;651 158,00;368 947,00;56,66
709;1;Камский Горизонт;2554;Татарстан;1 018 945,00;1 029 007,00;-10 062,00;-0,98
710;7;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 007 493,00;979 088,00;28 405,00;2,90
711;2;Миръ;3089;Москва и обл.;1 000 865,00;1 002 083,00;-1 218,00;-0,12
712;-3;ЕАТП Банк;1765;Астраханская обл.;998 607,00;1 032 928,00;-34 321,00;-3,32
713;53;Региональный Корпоративный Банк;1134;Москва и обл.;985 617,00;735 873,00;249 744,00;33,94
714;11;Металлург;2877;Москва и обл.;960 047,00;921 640,00;38 407,00;4,17
715;-3;Космос;2245;Москва и обл.;958 982,00;1 004 615,00;-45 633,00;-4,54
716;-1;Инвест-Экобанк;1956;Санкт-Петербург и обл.;958 636,00;992 406,00;-33 770,00;-3,40
717;3;Байкалкредобанк;2990;Иркутская обл.;956 253,00;965 386,00;-9 133,00;-0,95
718;13;КИП-Банк;2843;Москва и обл.;952 238,00;899 081,00;53 157,00;5,91
719;-13;Радиан;1675;Иркутская обл.;947 226,00;1 042 432,00;-95 206,00;-9,13
720;1;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;930 580,00;957 463,00;-26 883,00;-2,81
721;-26;Интеркоопбанк;2803;Москва и обл.;930 255,00;1 120 552,00;-190 297,00;-16,98
722;0;Взаимодействие;1704;Новосибирская обл.;923 965,00;941 835,00;-17 870,00;-1,90
723;23;Динамичные Системы;3439;Москва и обл.;918 575,00;829 777,00;88 798,00;10,70
724;0;Курган;2568;Курганская обл.;912 725,00;924 551,00;-11 826,00;-1,28
725;4;Месед;184;Дагестан;905 692,00;904 369,00;1 323,00;0,15
726;0;1Банк;2896;Северная Осетия — Алания;904 452,00;918 628,00;-14 176,00;-1,54
727;14;Ипозембанк;3026;Самарская обл.;902 644,00;864 711,00;37 933,00;4,39
728;2;Вакобанк;1291;Псковская обл.;899 617,00;904 104,00;-4 487,00;-0,50
729;6;Турбобанк;3203;Санкт-Петербург и обл.;895 816,00;879 720,00;16 096,00;1,83
730;-7;Бузулукбанк;1282;Оренбургская обл.;892 231,00;932 389,00;-40 158,00;-4,31
731;-3;Центрально-Азиатский;3037;Хакасия;883 815,00;911 963,00;-28 148,00;-3,09
732;1;Финарс Банк;2938;Москва и обл.;882 099,00;889 243,00;-7 144,00;-0,80
733;-49;РусьРегионБанк;685;Москва и обл.;880 417,00;1 209 869,00;-329 452,00;-27,23
734;4;Жилстройбанк;2769;Москва и обл.;875 919,00;866 251,00;9 668,00;1,12
735;4;Северинвестбанк;2264;Белгородская обл.;862 028,00;865 765,00;-3 737,00;-0,43
736;11;Вятич;2796;Рязанская обл.;861 356,00;824 545,00;36 811,00;4,46
737;7;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;850 106,00;837 263,00;12 843,00;1,53
738;-6;Расчетный Дом;3350;Москва и обл.;848 975,00;896 663,00;-47 688,00;-5,32
739;15;МТИ Банк;1052;Москва и обл.;846 683,00;789 648,00;57 035,00;7,22
740;-6;Атлас Банк;3477;Москва и обл.;843 352,00;883 207,00;-39 855,00;-4,51
741;14;Тальменка-Банк;826;Алтайский край;840 597,00;778 629,00;61 968,00;7,96
742;0;Акция;927;Ивановская обл.;837 861,00;856 961,00;-19 100,00;-2,23
743;2;Банк ВВБ;1093;Ярославская обл.;836 810,00;831 719,00;5 091,00;0,61
744;19;Русский Банк Сбережений;779;Ставропольский край;835 370,00;745 857,00;89 513,00;12,00
745;8;Спецстройбанк;236;Москва и обл.;831 512,00;790 941,00;40 571,00;5,13
746;15;Международный Расчетный Банк;3028;Москва и обл.;803 372,00;751 068,00;52 304,00;6,96
747;-10;Москва;1661;Москва и обл.;794 326,00;866 755,00;-72 429,00;-8,36
748;3;Джаст Банк;3503;Москва и обл.;787 812,00;809 395,00;-21 583,00;-2,67
749;15;Русский Финансовый Альянс;2035;Москва и обл.;782 707,00;737 630,00;45 077,00;6,11
750;6;Классик Эконом Банк;3298;Северная Осетия — Алания;780 346,00;770 690,00;9 656,00;1,25
751;68;ГРиС-Банк;1928;Ставропольский край;776 995,00;443 472,00;333 523,00;75,21
752;6;СМБ-Банк;3504;Санкт-Петербург и обл.;773 406,00;764 340,00;9 066,00;1,19
753;4;Славянбанк;804;Новгородская обл.;768 166,00;766 164,00;2 002,00;0,26
754;5;Прохладный;874;Кабардино-Балкария;764 604,00;763 713,00;891,00;0,12
755;7;Первоуральскбанк;965;Свердловская обл.;761 318,00;749 183,00;12 135,00;1,62
756;-6;Кузбассхимбанк;2868;Кемеровская обл.;756 027,00;809 508,00;-53 481,00;-6,61
757;58;Центрально-Европейский Банк;2670;Москва и обл.;743 264,00;457 836,00;285 428,00;62,34
758;-10;Невастройинвест;1926;Санкт-Петербург и обл.;738 565,00;819 755,00;-81 190,00;-9,90
759;9;Ресурс-Траст;3122;Москва и обл.;709 490,00;719 658,00;-10 168,00;-1,41
760;13;Межрегионбанк;1059;Москва и обл.;708 911,00;686 652,00;22 259,00;3,24
761;13;Балаково-Банк;444;Саратовская обл.;695 307,00;683 494,00;11 813,00;1,73
762;-26;Вестинтербанк;3398;Москва и обл.;689 824,00;879 107,00;-189 283,00;-21,53
763;2;РУБанк;2813;Ростовская обл.;683 376,00;737 589,00;-54 213,00;-7,35
764;36;Первый Депозитный Банк;1244;Москва и обл.;678 281,00;554 800,00;123 481,00;22,26
765;10;Адам Интернэшнл;2232;Дагестан;677 954,00;681 323,00;-3 369,00;-0,49
766;-6;Приполярком;507;Тюменская обл.;677 035,00;759 683,00;-82 648,00;-10,88
767;3;НСТ-Банк;1738;Оренбургская обл.;669 118,00;714 858,00;-45 740,00;-6,40
768;3;Майский;1673;Кабардино-Балкария;668 152,00;703 769,00;-35 617,00;-5,06
769;-20;Прокоммерцбанк;2996;Москва и обл.;664 358,00;809 603,00;-145 245,00;-17,94
770;7;Банк РСИ;3415;Москва и обл.;662 387,00;666 638,00;-4 251,00;-0,64
771;11;Кредитимпэкс Банк;2037;Москва и обл.;661 597,00;634 828,00;26 769,00;4,22
772;9;Вайлдберриз Банк;841;Адыгея;657 465,00;639 121,00;18 344,00;2,87
773;-1;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;657 079,00;695 731,00;-38 652,00;-5,56
774;15;Лидер;3304;Москва и обл.;654 711,00;599 714,00;54 997,00;9,17
775;-32;Народный Земельно-Промышленный Банк;2873;Алтайский край;653 158,00;837 412,00;-184 254,00;-22,00
776;-9;Аделантбанк;1835;Москва и обл.;653 141,00;721 211,00;-68 070,00;-9,44
777;6;Холдинвестбанк;2837;Москва и обл.;645 322,00;629 523,00;15 799,00;2,51
778;2;Народный Инвестиционный Банк;2876;Самарская обл.;636 377,00;646 297,00;-9 920,00;-1,53
779;5;Анелик РУ;3443;Москва и обл.;628 457,00;625 271,00;3 186,00;0,51
780;5;Стар Альянс;3433;Москва и обл.;626 309,00;625 089,00;1 220,00;0,20
781;7;Внешфинбанк;3173;Краснодарский край;609 365,00;606 255,00;3 110,00;0,51
782;10;Телекоммерц Банк;3380;Тульская обл.;601 371,00;575 719,00;25 652,00;4,46
783;27;Олма-Банк;3250;Москва и обл.;600 359,00;490 025,00;110 334,00;22,52
784;11;Арксбанк;1868;Воронежская обл.;598 292,00;570 264,00;28 028,00;4,91
785;37;Энтузиастбанк;3048;Москва и обл.;596 360,00;431 441,00;164 919,00;38,23
786;7;Соверен Банк;3206;Москва и обл.;590 603,00;572 846,00;17 757,00;3,10
787;11;Новокиб;1747;Кемеровская обл.;582 435,00;561 630,00;20 805,00;3,70
788;-1;Геобанк;2027;Москва и обл.;573 777,00;614 121,00;-40 344,00;-6,57
789;1;Гефест;1046;Тверская обл.;572 888,00;594 434,00;-21 546,00;-3,62
790;34;Банк Берейт;3505;Санкт-Петербург и обл.;569 401,00;425 733,00;143 668,00;33,75
791;0;Континенталь;3184;Ставропольский край;545 184,00;591 250,00;-46 066,00;-7,79
792;2;АлтайБизнес-Банк;2388;Алтайский край;543 977,00;570 441,00;-26 464,00;-4,64
793;-17;Арсенал;3000;Москва и обл.;539 414,00;671 660,00;-132 246,00;-19,69
794;15;АвтоКредитБанк;1973;Татарстан;526 475,00;500 709,00;25 766,00;5,15
795;11;Дружба;990;Тюменская обл.;526 426,00;517 204,00;9 222,00;1,78
796;16;Рента-Банк;3095;Москва и обл.;524 127,00;480 248,00;43 879,00;9,14
797;10;ФинТех;3499;Москва и обл.;515 869,00;515 734,00;135,00;0,03
798;-2;Лада-Кредит;2668;Москва и обл.;515 754,00;569 415,00;-53 661,00;-9,42
799;3;Промсвязьинвест;2761;Дагестан;513 544,00;540 315,00;-26 771,00;-4,95
