Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Апрель, 2012, тыс. рублей;Март, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
527;-26;УМ-Банк;1441;Свердловская обл.;2 344 263,00;2 473 520,00;-129 257,00;-5,23
528;0;Вэлтон Банк;1105;Белгородская обл.;2 334 333,00;2 315 009,00;19 324,00;0,83
529;36;Россита-Банк;3257;Москва и обл.;2 330 556,00;1 908 939,00;421 617,00;22,09
530;-1;Объединенный Резервный Банк;937;Москва и обл.;2 313 180,00;2 308 007,00;5 173,00;0,22
531;-27;Таатта;1249;Саха (Якутия);2 312 919,00;2 451 323,00;-138 404,00;-5,65
532;21;Объединенная Расчетная Система;3342;Москва и обл.;2 299 490,00;2 062 811,00;236 679,00;11,47
533;2;Русский Трастовый Банк;1139;Москва и обл.;2 284 543,00;2 239 819,00;44 724,00;2,00
534;20;Банк Пермь;875;Пермская обл.;2 279 726,00;2 061 151,00;218 575,00;10,60
535;29;Эсидбанк;1991;Дагестан;2 279 559,00;1 911 851,00;367 708,00;19,23
536;1;Коммерческий Индо Банк;3446;Москва и обл.;2 273 703,00;2 191 924,00;81 779,00;3,73
537;-10;РНКБ;1354;Москва и обл.;2 247 784,00;2 319 133,00;-71 349,00;-3,08
538;-7;Бум-Банк;1137;Кабардино-Балкария;2 239 678,00;2 278 883,00;-39 205,00;-1,72
539;-33;Росбизнесбанк;1405;Москва и обл.;2 217 033,00;2 448 250,00;-231 217,00;-9,44
540;-7;Братский АНКБ;1144;Иркутская обл.;2 207 298,00;2 264 213,00;-56 915,00;-2,51
541;-9;Контраст-Банк;2857;Москва и обл.;2 186 542,00;2 266 966,00;-80 424,00;-3,55
542;-8;Богородский;1277;Нижегородская обл.;2 167 257,00;2 248 884,00;-81 627,00;-3,63
543;3;Резерв;2364;Челябинская обл.;2 161 836,00;2 144 410,00;17 426,00;0,81
544;-23;Союзпромбанк;2965;Москва и обл.;2 159 557,00;2 353 114,00;-193 557,00;-8,23
545;-3;Социум-Банк;2881;Москва и обл.;2 156 366,00;2 166 261,00;-9 895,00;-0,46
546;4;Диг-Банк;2423;Северная Осетия — Алания;2 147 236,00;2 089 243,00;57 993,00;2,78
547;0;Объединенный Банк Развития;3345;Москва и обл.;2 146 644,00;2 140 908,00;5 736,00;0,27
548;-4;Новый Символ;370;Москва и обл.;2 122 509,00;2 153 932,00;-31 423,00;-1,46
549;-8;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 120 787,00;2 172 021,00;-51 234,00;-2,36
550;-30;Невский Банк;1068;Санкт-Петербург и обл.;2 117 283,00;2 357 196,00;-239 913,00;-10,18
551;-12;МФБанк;3163;Москва и обл.;2 097 296,00;2 174 480,00;-77 184,00;-3,55
552;3;ИК Банк;1732;Татарстан;2 060 822,00;2 047 292,00;13 530,00;0,66
553;-2;Дом-Банк;3209;Москва и обл.;2 047 344,00;2 069 591,00;-22 247,00;-1,07
554;4;Арксбанк;1868;Москва и обл.;2 044 056,00;1 979 835,00;64 221,00;3,24
555;4;ФорБанк;2063;Алтайский край;2 041 539,00;1 970 459,00;71 080,00;3,61
556;1;Кубанский Универсальный Банк;2898;Краснодарский край;2 039 284,00;2 002 672,00;36 612,00;1,83
557;54;Межотраслевая Банковская Корпорация;3471;Москва и обл.;2 036 241,00;1 586 814,00;449 427,00;28,32
558;-20;Тагилбанк;1635;Свердловская обл.;2 031 841,00;2 180 991,00;-149 150,00;-6,84
559;28;КОР;2148;Волгоградская обл.;2 029 536,00;1 760 374,00;269 162,00;15,29
560;16;Михайловский ПЖСБ;2961;Волгоградская обл.;2 016 113,00;1 819 085,00;197 028,00;10,83
561;25;Риал-Кредит;3393;Москва и обл.;1 983 014,00;1 773 533,00;209 481,00;11,81
562;-10;Элита;1399;Калужская обл.;1 977 527,00;2 064 230,00;-86 703,00;-4,20
563;6;Выборг-Банк;720;Санкт-Петербург и обл.;1 950 669,00;1 882 770,00;67 899,00;3,61
564;3;Компания Розничного Кредитования;3385;Москва и обл.;1 933 061,00;1 898 523,00;34 538,00;1,82
565;3;Ваш Личный Банк;1222;Иркутская обл.;1 918 872,00;1 883 705,00;35 167,00;1,87
566;8;Стелла-Банк;2948;Ростовская обл.;1 912 186,00;1 827 362,00;84 824,00;4,64
567;-11;Мегаполис;3265;Чувашия;1 910 548,00;2 025 320,00;-114 772,00;-5,67
568;-5;Пульс Столицы;3002;Москва и обл.;1 903 640,00;1 912 467,00;-8 827,00;-0,46
569;-26;Финтрастбанк;3104;Москва и обл.;1 902 946,00;2 160 772,00;-257 826,00;-11,93
570;-9;Мираф-Банк;2244;Омская обл.;1 902 305,00;1 940 283,00;-37 978,00;-1,96
571;18;Апабанк;2404;Москва и обл.;1 901 244,00;1 723 597,00;177 647,00;10,31
572;-2;Липецкий Областной Банк;1794;Липецкая обл.;1 886 393,00;1 875 592,00;10 801,00;0,58
573;-24;Яринтербанк;2564;Ярославская обл.;1 886 077,00;2 093 095,00;-207 018,00;-9,89
574;65;Пурпе;709;Тюменская обл.;1 871 097,00;1 424 547,00;446 550,00;31,35
575;-9;Донхлеббанк;2285;Ростовская обл.;1 845 219,00;1 901 295,00;-56 076,00;-2,95
576;-14;Приско Капитал Банк;2537;Москва и обл.;1 823 399,00;1 925 726,00;-102 327,00;-5,31
577;1;Радиотехбанк;1166;Нижегородская обл.;1 819 534,00;1 815 239,00;4 295,00;0,24
578;-3;Газнефтьбанк;3223;Саратовская обл.;1 813 706,00;1 819 589,00;-5 883,00;-0,32
579;-8;Кросна-Банк;2607;Москва и обл.;1 809 734,00;1 851 215,00;-41 481,00;-2,24
580;13;Церих;3278;Орловская обл.;1 805 716,00;1 699 504,00;106 212,00;6,25
581;16;Юнистрим;3467;Москва и обл.;1 804 879,00;1 664 623,00;140 256,00;8,43
582;0;НБК-Банк;3283;Москва и обл.;1 799 309,00;1 789 508,00;9 801,00;0,55
583;-3;Йошкар-Ола;2802;Марий Эл;1 793 205,00;1 800 968,00;-7 763,00;-0,43
584;-54;Земкомбанк;574;Ростовская обл.;1 792 134,00;2 292 618,00;-500 484,00;-21,83
585;-12;Новация;840;Адыгея;1 790 839,00;1 831 465,00;-40 626,00;-2,22
586;27;Промсельхозбанк;538;Москва и обл.;1 780 688,00;1 571 566,00;209 122,00;13,31
587;-3;Ринвестбанк;3262;Рязанская обл.;1 770 810,00;1 778 199,00;-7 389,00;-0,42
588;-7;Старооскольский Агропромбанк;1050;Белгородская обл.;1 765 805,00;1 793 715,00;-27 910,00;-1,56
589;-17;Владпромбанк;870;Владимирская обл.;1 764 035,00;1 846 944,00;-82 909,00;-4,49
590;6;Татагропромбанк;728;Татарстан;1 761 794,00;1 667 119,00;94 675,00;5,68
591;0;Спиритбанк;2053;Тульская обл.;1 748 473,00;1 712 843,00;35 630,00;2,08
592;2;Иваново;1763;Ивановская обл.;1 728 138,00;1 690 829,00;37 309,00;2,21
593;21;Витязь;2890;Москва и обл.;1 727 753,00;1 566 021,00;161 732,00;10,33
594;4;Верхневолжский;1084;Ярославская обл.;1 727 293,00;1 663 020,00;64 273,00;3,86
595;-18;Новый Век;3417;Москва и обл.;1 726 659,00;1 816 956,00;-90 297,00;-4,97
596;10;Проинвестбанк;784;Пермская обл.;1 720 800,00;1 613 094,00;107 706,00;6,68
597;-12;Зираат Банк;2559;Москва и обл.;1 698 241,00;1 776 119,00;-77 878,00;-4,38
598;7;Евразийский Банк;969;Москва и обл.;1 694 389,00;1 615 537,00;78 852,00;4,88
599;-7;Кроссинвестбанк;2849;Москва и обл.;1 686 351,00;1 708 118,00;-21 767,00;-1,27
600;38;Торговый Городской Банк;3180;Тверская обл.;1 670 971,00;1 427 526,00;243 445,00;17,05
601;-1;Мобилбанк;532;Удмуртия;1 666 940,00;1 655 953,00;10 987,00;0,66
602;-12;Новое Время;3492;Москва и обл.;1 653 328,00;1 716 096,00;-62 768,00;-3,66
603;-43;Кредитинвест;1197;Дагестан;1 650 815,00;1 952 715,00;-301 900,00;-15,46
604;5;Эльбин;2267;Дагестан;1 646 326,00;1 595 020,00;51 306,00;3,22
605;-6;Нальчик;695;Кабардино-Балкария;1 644 796,00;1 661 455,00;-16 659,00;-1,00
606;-2;Современные Стандарты Бизнеса;3397;Москва и обл.;1 641 887,00;1 617 842,00;24 045,00;1,49
607;13;Соколовский;2830;Москва и обл.;1 634 048,00;1 535 661,00;98 387,00;6,41
608;2;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 625 648,00;1 587 798,00;37 850,00;2,38
609;65;Новокиб;1747;Кемеровская обл.;1 621 567,00;1 212 708,00;408 859,00;33,71
610;-22;Финанс Бизнес Банк;520;Краснодарский край;1 608 591,00;1 727 213,00;-118 622,00;-6,87
611;1;Конфидэнс Банк;970;Костромская обл.;1 605 750,00;1 586 459,00;19 291,00;1,22
612;25;Руна-Банк;3207;Москва и обл.;1 598 557,00;1 430 444,00;168 113,00;11,75
613;-5;Саратов;330;Саратовская обл.;1 590 023,00;1 601 337,00;-11 314,00;-0,71
614;33;Московский Вексельный Банк;2697;Москва и обл.;1 581 981,00;1 387 597,00;194 384,00;14,01
615;-12;Вологдабанк;992;Вологодская обл.;1 565 196,00;1 618 939,00;-53 743,00;-3,32
616;5;Владбизнесбанк;903;Владимирская обл.;1 550 210,00;1 534 453,00;15 757,00;1,03
617;9;Единственный;3187;Москва и обл.;1 547 332,00;1 497 063,00;50 269,00;3,36
618;62;Стройиндбанк;155;Москва и обл.;1 526 428,00;1 194 516,00;331 912,00;27,79
619;36;Инбанк;1829;Москва и обл.;1 514 113,00;1 309 983,00;204 130,00;15,58
620;-2;Викинг;2;Санкт-Петербург и обл.;1 499 249,00;1 547 159,00;-47 910,00;-3,10
621;7;Лайтбанк;3177;Москва и обл.;1 496 424,00;1 481 696,00;14 728,00;0,99
622;2;Нарат;1902;Саратовская обл.;1 496 358,00;1 508 134,00;-11 776,00;-0,78
623;-6;Нерюнгрибанк;825;Саха (Якутия);1 483 810,00;1 555 843,00;-72 033,00;-4,63
624;-22;РТС-Банк;3401;Самарская обл.;1 475 830,00;1 624 174,00;-148 344,00;-9,13
625;15;Холмск;503;Сахалинская обл.;1 470 076,00;1 421 450,00;48 626,00;3,42
626;3;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 466 045,00;1 480 537,00;-14 492,00;-0,98
627;26;Таурус Банк;655;Челябинская обл.;1 463 107,00;1 326 786,00;136 321,00;10,27
628;-21;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 461 275,00;1 610 720,00;-149 445,00;-9,28
629;-2;Национальный Республиканский Банк;3359;Москва и обл.;1 459 462,00;1 496 054,00;-36 592,00;-2,45
630;27;Эргобанк;2856;Москва и обл.;1 458 523,00;1 300 942,00;157 581,00;12,11
631;-16;Екатерининский;2167;Москва и обл.;1 455 157,00;1 564 605,00;-109 448,00;-7,00
632;10;Далена Банк;1948;Москва и обл.;1 451 561,00;1 412 124,00;39 437,00;2,79
633;-17;Сервис Резерв;2034;Москва и обл.;1 448 069,00;1 560 447,00;-112 378,00;-7,20
634;-15;Национальный Корпоративный Банк;3422;Москва и обл.;1 447 471,00;1 546 502,00;-99 031,00;-6,40
635;26;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 441 851,00;1 297 057,00;144 794,00;11,16
636;50;Айви Банк;2055;Москва и обл.;1 440 830,00;1 158 965,00;281 865,00;24,32
637;-3;Уралфинанс;1370;Свердловская обл.;1 440 058,00;1 459 706,00;-19 648,00;-1,35
638;6;Банк Реалист;2646;Москва и обл.;1 439 815,00;1 403 047,00;36 768,00;2,62
639;-6;Геленджик-Банк;790;Краснодарский край;1 425 203,00;1 466 247,00;-41 044,00;-2,80
640;10;Крона-Банк;2499;Иркутская обл.;1 424 693,00;1 368 962,00;55 731,00;4,07
641;-11;Бинбанк Столица;3052;Москва и обл.;1 423 924,00;1 479 806,00;-55 882,00;-3,78
642;24;Бумеранг;1002;Вологодская обл.;1 420 060,00;1 266 399,00;153 661,00;12,13
643;-18;Кредит Экспресс;3186;Ростовская обл.;1 418 736,00;1 507 824,00;-89 088,00;-5,91
644;-43;Республиканский Кредитный Альянс;3017;Москва и обл.;1 411 654,00;1 645 467,00;-233 813,00;-14,21
645;-23;Великие Луки Банк;598;Псковская обл.;1 406 559,00;1 526 690,00;-120 131,00;-7,87
646;-5;Столичный Кредит;2853;Москва и обл.;1 401 507,00;1 413 875,00;-12 368,00;-0,87
647;95;Прайм Финанс;2758;Санкт-Петербург и обл.;1 393 539,00;896 707,00;496 832,00;55,41
648;-13;Арт-Банк;2779;Северная Осетия — Алания;1 392 652,00;1 439 925,00;-47 273,00;-3,28
649;5;Тандем;1951;Москва и обл.;1 384 863,00;1 312 947,00;71 916,00;5,48
650;-19;Объединенный Банк Республики;1016;Чувашия;1 375 855,00;1 477 187,00;-101 332,00;-6,86
651;-3;Спутник;1071;Оренбургская обл.;1 352 071,00;1 383 999,00;-31 928,00;-2,31
652;-6;Приобье;537;Тюменская обл.;1 344 928,00;1 392 341,00;-47 413,00;-3,41
653;-4;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 342 566,00;1 381 277,00;-38 711,00;-2,80
654;15;Кредитимпэкс Банк;2037;Москва и обл.;1 340 984,00;1 257 903,00;83 081,00;6,60
655;-23;Новый Кредитный Союз;3139;Москва и обл.;1 340 489,00;1 471 010,00;-130 521,00;-8,87
656;-20;Свенска Хандельсбанкен;3455;Москва и обл.;1 339 723,00;1 436 967,00;-97 244,00;-6,77
657;-12;БСТ-Банк;2883;Кемеровская обл.;1 338 351,00;1 395 634,00;-57 283,00;-4,10
658;-63;Саммит Банк;85;Приморский край;1 331 093,00;1 679 177,00;-348 084,00;-20,73
659;5;Регионфинансбанк;3357;Москва и обл.;1 326 994,00;1 269 803,00;57 191,00;4,50
660;-1;Новый Промышленный Банк;930;Москва и обл.;1 322 208,00;1 299 515,00;22 693,00;1,75
661;-10;Богородский Муниципальный Банк;2992;Москва и обл.;1 307 751,00;1 341 174,00;-33 423,00;-2,49
662;17;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;1 302 396,00;1 200 432,00;101 964,00;8,49
663;-20;БВА Банк;1684;Москва и обл.;1 275 679,00;1 409 850,00;-134 171,00;-9,52
664;-41;Приполярком;507;Тюменская обл.;1 261 391,00;1 515 413,00;-254 022,00;-16,76
665;-9;ВЕБРР;3418;Москва и обл.;1 255 864,00;1 301 740,00;-45 876,00;-3,52
666;-1;Кемсоцинбанк;96;Кемеровская обл.;1 252 357,00;1 269 787,00;-17 430,00;-1,37
667;5;ГринКомБанк;1184;Иркутская обл.;1 249 029,00;1 241 876,00;7 153,00;0,58
668;-1;Металлург;2877;Москва и обл.;1 244 284,00;1 263 152,00;-18 868,00;-1,49
669;32;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;1 239 242,00;1 090 427,00;148 815,00;13,65
670;7;Примтеркомбанк;21;Приморский край;1 237 637,00;1 206 998,00;30 639,00;2,54
671;-3;Златкомбанк;568;Москва и обл.;1 232 548,00;1 261 967,00;-29 419,00;-2,33
672;-14;Уральский Трастовый Банк;2523;Удмуртия;1 229 459,00;1 300 506,00;-71 047,00;-5,46
673;-11;Азимут;3154;Москва и обл.;1 224 634,00;1 291 865,00;-67 231,00;-5,20
674;-3;КИП-Банк;2843;Москва и обл.;1 223 152,00;1 253 267,00;-30 115,00;-2,40
675;41;ИСБ;3010;Москва и обл.;1 206 948,00;1 025 359,00;181 589,00;17,71
676;2;Русский Национальный Банк;469;Ростовская обл.;1 200 018,00;1 200 697,00;-679,00;-0,06
677;-25;Мострансбанк;2258;Москва и обл.;1 193 266,00;1 330 257,00;-136 991,00;-10,30
678;-5;Тайм Банк;3120;Москва и обл.;1 190 634,00;1 227 249,00;-36 615,00;-2,98
679;77;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 189 114,00;836 272,00;352 842,00;42,19
680;13;РФИ Банк;3351;Москва и обл.;1 187 978,00;1 127 407,00;60 571,00;5,37
681;-5;Онего;2484;Карелия;1 175 479,00;1 209 317,00;-33 838,00;-2,80
682;25;Сталь Банк;2248;Москва и обл.;1 174 332,00;1 062 988,00;111 344,00;10,47
683;-8;Дон-Тексбанк;1818;Ростовская обл.;1 164 853,00;1 210 782,00;-45 929,00;-3,79
684;3;Канский;860;Красноярский край;1 159 674,00;1 158 810,00;864,00;0,07
685;-4;Радиан;1675;Иркутская обл.;1 158 209,00;1 190 241,00;-32 032,00;-2,69
686;12;Метрополь;1639;Москва и обл.;1 156 318,00;1 104 245,00;52 073,00;4,72
687;-2;Жилкредит;1736;Москва и обл.;1 156 175,00;1 159 348,00;-3 173,00;-0,27
688;-6;Сембанк;2606;Москва и обл.;1 149 535,00;1 190 230,00;-40 695,00;-3,42
689;16;Америкэн Экспресс Банк;3460;Москва и обл.;1 145 706,00;1 067 845,00;77 861,00;7,29
690;-20;Сибирский Энергетический Банк;2604;Москва и обл.;1 139 505,00;1 253 547,00;-114 042,00;-9,10
691;-7;Трастовый Республиканский Банк;3404;Москва и обл.;1 127 653,00;1 169 738,00;-42 085,00;-3,60
692;21;Банкирский Дом;2928;Санкт-Петербург и обл.;1 124 685,00;1 034 387,00;90 298,00;8,73
693;-3;Сибэс;208;Омская обл.;1 121 135,00;1 143 591,00;-22 456,00;-1,96
694;15;Банк Глобус;2438;Москва и обл.;1 120 883,00;1 061 374,00;59 509,00;5,61
695;-32;Объединенный Капитал;2611;Санкт-Петербург и обл.;1 111 546,00;1 273 121,00;-161 575,00;-12,69
696;3;Калуга;1151;Калужская обл.;1 107 264,00;1 100 610,00;6 654,00;0,60
697;9;Телекоммерц Банк;3380;Тульская обл.;1 102 597,00;1 066 390,00;36 207,00;3,40
698;-7;Синергия;2884;Саратовская обл.;1 096 375,00;1 142 813,00;-46 438,00;-4,06
699;-11;Трансэнергобанк;3106;Дагестан;1 096 104,00;1 152 907,00;-56 803,00;-4,93
700;20;Северинвестбанк;2264;Белгородская обл.;1 093 530,00;1 015 518,00;78 012,00;7,68
701;1;Майкопбанк;1136;Адыгея;1 093 504,00;1 082 818,00;10 686,00;0,99
702;16;РЕСО Кредит;3450;Москва и обл.;1 090 334,00;1 019 728,00;70 606,00;6,92
703;-8;Флора-Москва;533;Москва и обл.;1 087 322,00;1 125 419,00;-38 097,00;-3,39
704;-10;МС Банк Рус;2789;Москва и обл.;1 083 680,00;1 127 284,00;-43 604,00;-3,87
705;-16;Академический Русский Банк;622;Москва и обл.;1 083 252,00;1 150 635,00;-67 383,00;-5,86
706;-2;Максима;3379;Москва и обл.;1 081 857,00;1 070 191,00;11 666,00;1,09
707;-15;Унифондбанк;3416;Москва и обл.;1 066 510,00;1 139 138,00;-72 628,00;-6,38
708;-12;Межрегионбанк;1059;Москва и обл.;1 052 246,00;1 112 734,00;-60 488,00;-5,44
709;6;Яндекс Банк;3027;Москва и обл.;1 042 300,00;1 029 961,00;12 339,00;1,20
710;7;Симбирск;653;Ульяновская обл.;1 040 508,00;1 024 096,00;16 412,00;1,60
711;3;Бест Эффортс Банк;435;Москва и обл.;1 039 846,00;1 030 689,00;9 157,00;0,89
712;-52;Интеркоопбанк;2803;Москва и обл.;1 038 773,00;1 298 705,00;-259 932,00;-20,01
713;-13;Региональный Банк Сбережений;3367;Москва и обл.;1 022 309,00;1 097 860,00;-75 551,00;-6,88
714;-31;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 020 228,00;1 183 568,00;-163 340,00;-13,80
715;8;Смолевич;1121;Смоленская обл.;1 014 654,00;985 495,00;29 159,00;2,96
716;-4;Кетовский Коммерческий Банк;842;Курганская обл.;1 014 365,00;1 041 440,00;-27 075,00;-2,60
717;7;Первоуральскбанк;965;Свердловская обл.;1 011 378,00;985 167,00;26 211,00;2,66
718;41;Народный Банк;2249;Карачаево-Черкесия;1 002 156,00;824 291,00;177 865,00;21,58
719;-8;Содружество;2923;Москва и обл.;1 000 790,00;1 042 987,00;-42 197,00;-4,05
720;7;Си Ди Би Банк;3339;Краснодарский край;989 191,00;977 221,00;11 970,00;1,22
721;16;Атлас Банк;3477;Москва и обл.;986 454,00;917 880,00;68 574,00;7,47
722;0;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;986 191,00;1 003 116,00;-16 925,00;-1,69
723;3;Алтынбанк;2070;Татарстан;980 682,00;984 458,00;-3 776,00;-0,38
724;5;Турбобанк;3203;Санкт-Петербург и обл.;972 052,00;954 130,00;17 922,00;1,88
725;6;Первый Дортрансбанк;3271;Кировская обл.;963 024,00;943 285,00;19 739,00;2,09
726;-16;Сельмашбанк;106;Ростовская обл.;962 322,00;1 049 449,00;-87 127,00;-8,30
727;-6;Международный Расчетный Банк;3028;Москва и обл.;957 348,00;1 009 935,00;-52 587,00;-5,21
728;12;Расчетный Дом;3350;Москва и обл.;951 962,00;905 907,00;46 055,00;5,08
729;-26;Агора;3231;Москва и обл.;951 885,00;1 071 737,00;-119 852,00;-11,18
730;2;Динамичные Системы;3439;Москва и обл.;951 210,00;940 788,00;10 422,00;1,11
731;17;Леноблбанк;1003;Санкт-Петербург и обл.;948 316,00;862 393,00;85 923,00;9,96
732;2;Булгар Банк;1917;Татарстан;947 282,00;936 588,00;10 694,00;1,14
733;-36;Идеалбанк;3491;Москва и обл.;936 916,00;1 105 779,00;-168 863,00;-15,27
734;2;РН Банк;170;Омская обл.;919 552,00;927 755,00;-8 203,00;-0,88
735;11;Бузулукбанк;1282;Оренбургская обл.;917 736,00;873 111,00;44 625,00;5,11
736;5;Анелик РУ;3443;Москва и обл.;909 408,00;902 762,00;6 646,00;0,74
737;2;ЕАТП Банк;1765;Астраханская обл.;890 643,00;913 853,00;-23 210,00;-2,54
738;-13;Рублевский;2192;Москва и обл.;875 798,00;985 014,00;-109 216,00;-11,09
739;33;Первый Клиентский Банк;3436;Москва и обл.;874 956,00;776 093,00;98 863,00;12,74
740;-7;Ноосфера;2650;Республика Алтай;872 849,00;940 106,00;-67 257,00;-7,15
741;-13;Бизнес для Бизнеса;1060;Чувашия;872 428,00;970 976,00;-98 548,00;-10,15
742;8;Тетраполис;1586;Санкт-Петербург и обл.;859 674,00;856 623,00;3 051,00;0,36
743;37;Европейский Индустриальный Банк;2503;Москва и обл.;852 794,00;741 842,00;110 952,00;14,96
744;13;Идея Банк;430;Краснодарский край;849 582,00;832 332,00;17 250,00;2,07
745;-15;Финарс Банк;2938;Москва и обл.;847 481,00;952 530,00;-105 049,00;-11,03
746;1;Мурманский Расчетный Центр;3341;Мурманская обл.;844 100,00;872 763,00;-28 663,00;-3,28
747;5;Башпромбанк;1006;Башкортостан;843 906,00;849 799,00;-5 893,00;-0,69
748;-10;Аделантбанк;1835;Москва и обл.;837 206,00;916 429,00;-79 223,00;-8,64
749;-4;Народный Доверительный Банк;2374;Москва и обл.;836 682,00;875 973,00;-39 291,00;-4,49
750;11;Арзамас;1281;Нижегородская обл.;835 246,00;822 492,00;12 754,00;1,55
751;-7;Аскания Траст;286;Москва и обл.;834 955,00;881 677,00;-46 722,00;-5,30
752;8;Природа;3399;Москва и обл.;833 050,00;823 708,00;9 342,00;1,13
753;-10;Курган;2568;Курганская обл.;832 916,00;888 478,00;-55 562,00;-6,25
754;-3;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;832 515,00;851 792,00;-19 277,00;-2,26
755;39;Рапида;3371;Москва и обл.;826 028,00;673 811,00;152 217,00;22,59
756;-7;Химик;1114;Нижегородская обл.;817 781,00;858 934,00;-41 153,00;-4,79
758;12;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;814 878,00;783 212,00;31 666,00;4,04
759;-51;Олма-Банк;3250;Москва и обл.;810 114,00;1 062 743,00;-252 629,00;-23,77
760;6;Мико-Банк;3195;Москва и обл.;804 703,00;797 768,00;6 935,00;0,87
761;22;ИстКом-Финанс;3435;Москва и обл.;802 606,00;728 115,00;74 491,00;10,23
762;0;Почтобанк;1788;Пермская обл.;800 851,00;812 272,00;-11 421,00;-1,41
763;8;Адам Интернэшнл;2232;Дагестан;800 475,00;782 273,00;18 202,00;2,33
764;-6;МТИ Банк;1052;Москва и обл.;796 969,00;831 051,00;-34 082,00;-4,10
765;3;Месед;184;Дагестан;796 092,00;791 907,00;4 185,00;0,53
766;-11;Спецстройбанк;236;Москва и обл.;794 357,00;843 868,00;-49 511,00;-5,87
767;8;Камчатка;2966;Камчатская обл.;782 907,00;761 780,00;21 127,00;2,77
768;1;Местный Кредит;3370;Москва и обл.;782 675,00;783 772,00;-1 097,00;-0,14
769;-15;Инвест-Экобанк;1956;Санкт-Петербург и обл.;773 653,00;847 416,00;-73 763,00;-8,70
770;7;Классик Эконом Банк;3298;Северная Осетия — Алания;771 285,00;754 192,00;17 093,00;2,27
771;-36;Вакобанк;1291;Псковская обл.;765 270,00;930 259,00;-164 989,00;-17,74
772;2;Почта Банк;650;Брянская обл.;761 222,00;763 490,00;-2 268,00;-0,30
773;-9;Региональный Коммерческий Банк;836;Ульяновская обл.;759 321,00;809 977,00;-50 656,00;-6,25
774;15;Акцент;696;Оренбургская обл.;756 143,00;687 038,00;69 105,00;10,06
775;6;Тексбанк;2756;Карачаево-Черкесия;755 257,00;733 645,00;21 612,00;2,95
776;-3;Космос;2245;Москва и обл.;748 142,00;767 771,00;-19 629,00;-2,56
777;-14;Центр Межбанковских Расчетов;3400;Москва и обл.;742 404,00;810 605,00;-68 201,00;-8,41
778;8;Инвестиционный Республиканский Банк;2571;Москва и обл.;734 733,00;708 258,00;26 475,00;3,74
779;-26;Жилстройбанк;2769;Москва и обл.;718 469,00;848 656,00;-130 187,00;-15,34
780;-2;Кутузовский;3190;Москва и обл.;707 189,00;753 264,00;-46 075,00;-6,12
781;11;Взаимодействие;1704;Новосибирская обл.;707 173,00;677 735,00;29 438,00;4,34
782;-17;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;704 309,00;803 995,00;-99 686,00;-12,40
783;10;ФинТех;3499;Москва и обл.;704 101,00;677 275,00;26 826,00;3,96
784;-8;Славянбанк;804;Новгородская обл.;698 983,00;759 629,00;-60 646,00;-7,98
785;-6;Арсенал;3000;Москва и обл.;695 950,00;752 664,00;-56 714,00;-7,54
786;-19;РусьРегионБанк;685;Москва и обл.;688 326,00;792 243,00;-103 917,00;-13,12
787;-2;Кредитбанк;1035;Калмыкия;683 723,00;718 115,00;-34 392,00;-4,79
788;18;Газтрансбанк;665;Адыгея;683 720,00;641 725,00;41 995,00;6,54
789;6;Плато-Банк;2071;Свердловская обл.;681 968,00;671 252,00;10 716,00;1,60
790;22;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;672 362,00;600 914,00;71 448,00;11,89
791;6;Одинбанк;3197;Москва и обл.;665 825,00;667 147,00;-1 322,00;-0,20
792;6;Центрально-Азиатский;3037;Хакасия;663 228,00;663 373,00;-145,00;-0,02
793;-11;Балаково-Банк;444;Саратовская обл.;657 213,00;730 706,00;-73 493,00;-10,06
794;8;Русский Банк Сбережений;779;Ставропольский край;653 216,00;649 445,00;3 771,00;0,58
795;5;Прохладный;874;Кабардино-Балкария;648 896,00;657 589,00;-8 693,00;-1,32
796;-12;Кубаньторгбанк;478;Краснодарский край;644 420,00;726 049,00;-81 629,00;-11,24
797;21;Агроинкомбанк;1946;Астраханская обл.;644 176,00;563 160,00;81 016,00;14,39
798;-8;Ростфинанс;481;Ростовская обл.;640 938,00;684 084,00;-43 146,00;-6,31
799;5;Центрально-Европейский Банк;2670;Москва и обл.;636 869,00;646 050,00;-9 181,00;-1,42
800;10;Вестинтербанк;3398;Москва и обл.;632 018,00;607 866,00;24 152,00;3,97
