Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Сентябрь, 2015, тыс. рублей;Август, 2015, тыс. рублей;Изменение, тыс. рублей;Изменение, %
531;-5;Бум-Банк;1137;Кабардино-Балкария;2 147 270,00;2 151 091,00;-3 821,00;-0,18
532;4;БСТ-Банк;2883;Кемеровская обл.;2 146 593,00;2 039 249,00;107 344,00;5,26
533;-6;Яринтербанк;2564;Ярославская обл.;2 140 350,00;2 135 878,00;4 472,00;0,21
534;-3;Тальменка-Банк;826;Алтайский край;2 128 854,00;2 065 586,00;63 268,00;3,06
535;-6;Социум-Банк;2881;Москва и обл.;2 120 286,00;2 112 029,00;8 257,00;0,39
536;48;Межрегиональный Клиринговый Банк;2543;Москва и обл.;2 118 868,00;1 577 831,00;541 037,00;34,29
537;27;Екатерининский;2167;Москва и обл.;2 109 410,00;1 779 405,00;330 005,00;18,55
538;-1;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 103 744,00;2 033 738,00;70 006,00;3,44
539;-7;Бинбанк Сургут;1701;Ханты-Мансийский АО — Югра;2 094 349,00;2 055 364,00;38 985,00;1,90
540;33;Земкомбанк;574;Ростовская обл.;2 093 729,00;1 700 326,00;393 403,00;23,14
541;2;Мосводоканалбанк;2863;Москва и обл.;2 065 476,00;1 973 970,00;91 506,00;4,64
542;-4;Спиритбанк;2053;Тульская обл.;2 064 751,00;2 025 222,00;39 529,00;1,95
543;-3;Златкомбанк;568;Москва и обл.;2 050 229,00;2 016 736,00;33 493,00;1,66
544;-23;Жилкредит;1736;Москва и обл.;2 046 874,00;2 189 244,00;-142 370,00;-6,50
545;2;Банк Глобус;2438;Москва и обл.;2 045 261,00;1 945 077,00;100 184,00;5,15
546;-12;Уралфинанс;1370;Свердловская обл.;2 044 064,00;2 048 156,00;-4 092,00;-0,20
547;2;Стелла-Банк;2948;Ростовская обл.;2 041 862,00;1 922 601,00;119 261,00;6,20
548;3;Крона-Банк;2499;Иркутская обл.;2 026 104,00;1 888 830,00;137 274,00;7,27
549;-3;Старооскольский Агропромбанк;1050;Белгородская обл.;2 019 234,00;1 957 747,00;61 487,00;3,14
550;0;Америкэн Экспресс Банк;3460;Москва и обл.;2 017 395,00;1 900 218,00;117 177,00;6,17
551;10;Мурманский Расчетный Центр;3341;Мурманская обл.;1 981 492,00;1 802 747,00;178 745,00;9,92
552;7;Россита-Банк;3257;Москва и обл.;1 970 703,00;1 804 199,00;166 504,00;9,23
553;5;КОР;2148;Волгоградская обл.;1 921 977,00;1 808 598,00;113 379,00;6,27
554;-10;Индустриальный Сберегательный Банк;3175;Москва и обл.;1 919 287,00;1 972 637,00;-53 350,00;-2,70
555;-10;Московский Вексельный Банк;2697;Москва и обл.;1 911 027,00;1 970 611,00;-59 584,00;-3,02
556;-4;Кредпромбанк;1165;Ярославская обл.;1 907 866,00;1 878 997,00;28 869,00;1,54
557;12;Акцент;696;Оренбургская обл.;1 872 814,00;1 725 103,00;147 711,00;8,56
558;19;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 857 694,00;1 661 749,00;195 945,00;11,79
559;-18;Смолевич;1121;Смоленская обл.;1 846 045,00;2 015 177,00;-169 132,00;-8,39
560;21;ИК Банк;1732;Татарстан;1 831 990,00;1 606 424,00;225 566,00;14,04
561;-6;Дом-Банк;3209;Москва и обл.;1 831 613,00;1 823 198,00;8 415,00;0,46
562;6;РУБанк;2813;Москва и обл.;1 790 616,00;1 726 350,00;64 266,00;3,72
563;-6;Риал-Кредит;3393;Москва и обл.;1 786 708,00;1 813 141,00;-26 433,00;-1,46
564;7;Кетовский Коммерческий Банк;842;Курганская обл.;1 772 588,00;1 707 061,00;65 527,00;3,84
565;5;Майкопбанк;1136;Адыгея;1 772 368,00;1 715 191,00;57 177,00;3,33
566;8;Вэлтон Банк;1105;Белгородская обл.;1 760 197,00;1 695 783,00;64 414,00;3,80
567;-4;Агроинкомбанк;1946;Астраханская обл.;1 750 052,00;1 791 254,00;-41 202,00;-2,30
568;12;Михайловский ПЖСБ;2961;Волгоградская обл.;1 731 544,00;1 616 922,00;114 622,00;7,09
569;7;Мострансбанк;2258;Москва и обл.;1 704 647,00;1 671 846,00;32 801,00;1,96
570;2;Холмск;503;Сахалинская обл.;1 695 837,00;1 704 697,00;-8 860,00;-0,52
571;-5;Нальчик;695;Кабардино-Балкария;1 695 201,00;1 741 729,00;-46 528,00;-2,67
572;6;ЮМК Банк;3495;Краснодарский край;1 686 344,00;1 652 285,00;34 059,00;2,06
573;6;1Банк;2896;Северная Осетия — Алания;1 671 543,00;1 645 576,00;25 967,00;1,58
574;-12;Руна-Банк;3207;Москва и обл.;1 670 532,00;1 796 379,00;-125 847,00;-7,01
575;-19;Банк МБФИ;2073;Москва и обл.;1 667 763,00;1 818 828,00;-151 065,00;-8,31
576;28;Внешфинбанк;3173;Краснодарский край;1 667 225,00;1 339 409,00;327 816,00;24,47
577;-17;Озон Банк;3516;Москва и обл.;1 662 151,00;1 803 442,00;-141 291,00;-7,83
578;13;Вологдабанк;992;Вологодская обл.;1 646 048,00;1 507 514,00;138 534,00;9,19
579;-31;Икано Банк;3519;Центр;1 641 177,00;1 934 262,00;-293 085,00;-15,15
580;2;Инкаробанк;2696;Москва и обл.;1 618 331,00;1 593 676,00;24 655,00;1,55
581;8;Вятич;2796;Рязанская обл.;1 618 072,00;1 517 693,00;100 379,00;6,61
582;3;Тагилбанк;1635;Свердловская обл.;1 603 874,00;1 560 434,00;43 440,00;2,78
583;4;Кемсоцинбанк;96;Кемеровская обл.;1 599 111,00;1 525 795,00;73 316,00;4,81
584;6;Приобье;537;Ханты-Мансийский АО — Югра;1 587 890,00;1 508 865,00;79 025,00;5,24
585;-18;Булгар Банк;1917;Татарстан;1 582 551,00;1 727 576,00;-145 025,00;-8,39
586;0;Банк РМП;2574;Москва и обл.;1 576 557,00;1 527 272,00;49 285,00;3,23
587;12;Соколовский;2830;Москва и обл.;1 540 969,00;1 416 134,00;124 835,00;8,82
588;-35;Соверен Банк;3206;Москва и обл.;1 539 075,00;1 857 916,00;-318 841,00;-17,16
589;6;ГринКомБанк;1184;Иркутская обл.;1 532 080,00;1 454 856,00;77 224,00;5,31
590;-7;Коммерческий Банк Развития;3364;Москва и обл.;1 529 898,00;1 580 424,00;-50 526,00;-3,20
591;3;Пульс Столицы;3002;Москва и обл.;1 528 878,00;1 473 161,00;55 717,00;3,78
592;-4;Арзамас;1281;Нижегородская обл.;1 522 338,00;1 517 936,00;4 402,00;0,29
593;0;Великие Луки Банк;598;Псковская обл.;1 516 866,00;1 484 342,00;32 524,00;2,19
594;-2;Калуга;1151;Калужская обл.;1 516 782,00;1 505 915,00;10 867,00;0,72
595;7;Новый Кредитный Союз;3139;Москва и обл.;1 457 095,00;1 366 192,00;90 903,00;6,65
596;53;Арсенал;3000;Москва и обл.;1 454 455,00;944 876,00;509 579,00;53,93
597;1;Саратов;330;Саратовская обл.;1 449 559,00;1 428 329,00;21 230,00;1,49
598;-1;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 424 743,00;1 439 559,00;-14 816,00;-1,03
599;4;Первый Дортрансбанк;3271;Кировская обл.;1 406 058,00;1 353 098,00;52 960,00;3,91
600;10;Спутник;1071;Оренбургская обл.;1 401 473,00;1 287 969,00;113 504,00;8,81
601;8;Сельмашбанк;106;Ростовская обл.;1 375 053,00;1 305 465,00;69 588,00;5,33
602;-6;Кредитинвест;1197;Дагестан;1 364 608,00;1 442 891,00;-78 283,00;-5,43
603;8;Максима;3379;Москва и обл.;1 354 442,00;1 286 226,00;68 216,00;5,30
604;4;Сервис Резерв;2034;Москва и обл.;1 349 545,00;1 324 390,00;25 155,00;1,90
605;8;Регнум;3373;Москва и обл.;1 333 660,00;1 270 905,00;62 755,00;4,94
606;-6;Примтеркомбанк;21;Приморский край;1 330 957,00;1 388 019,00;-57 062,00;-4,11
607;0;МТИ Банк;1052;Москва и обл.;1 311 330,00;1 325 452,00;-14 122,00;-1,07
608;7;Синергия;2884;Саратовская обл.;1 308 960,00;1 246 408,00;62 552,00;5,02
609;5;Финтрастбанк;3104;Москва и обл.;1 307 249,00;1 266 493,00;40 756,00;3,22
610;-9;Почтобанк;1788;Пермская обл.;1 306 178,00;1 377 403,00;-71 225,00;-5,17
611;-5;РФИ Банк;3351;Москва и обл.;1 302 640,00;1 329 466,00;-26 826,00;-2,02
612;8;Взаимодействие;1704;Новосибирская обл.;1 285 683,00;1 203 270,00;82 413,00;6,85
613;3;Сталь Банк;2248;Москва и обл.;1 260 836,00;1 236 938,00;23 898,00;1,93
614;-49;Объединенный Национальный Банк;2074;Нижегородская обл.;1 252 525,00;1 758 175,00;-505 650,00;-28,76
615;11;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 240 977,00;1 161 525,00;79 452,00;6,84
616;11;Саммит Банк;85;Приморский край;1 222 402,00;1 112 788,00;109 614,00;9,85
617;-5;Нерюнгрибанк;825;Саха (Якутия);1 213 076,00;1 285 974,00;-72 898,00;-5,67
618;0;Финарс Банк;2938;Москва и обл.;1 202 295,00;1 216 979,00;-14 684,00;-1,21
619;4;Ноосфера;2650;Республика Алтай;1 200 265,00;1 180 771,00;19 494,00;1,65
620;-3;Химик;1114;Нижегородская обл.;1 195 958,00;1 232 465,00;-36 507,00;-2,96
621;27;Камский Горизонт;2554;Татарстан;1 179 358,00;983 796,00;195 562,00;19,88
622;18;Космос;2245;Москва и обл.;1 165 603,00;1 018 974,00;146 629,00;14,39
623;9;Объединенный Банк Республики;1016;Чувашия;1 148 267,00;1 076 803,00;71 464,00;6,64
624;5;Регионфинансбанк;3357;Москва и обл.;1 137 212,00;1 102 361,00;34 851,00;3,16
625;8;Курган;2568;Курганская обл.;1 118 990,00;1 075 807,00;43 183,00;4,01
626;5;Тендер-Банк;2252;Москва и обл.;1 118 413,00;1 079 837,00;38 576,00;3,57
627;11;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 106 919,00;1 035 628,00;71 291,00;6,88
628;0;ЕАТП Банк;1765;Астраханская обл.;1 100 255,00;1 105 769,00;-5 514,00;-0,50
629;-24;Невастройинвест;1926;Санкт-Петербург и обл.;1 090 953,00;1 330 739,00;-239 786,00;-18,02
630;0;Новый Промышленный Банк;930;Москва и обл.;1 084 575,00;1 083 664,00;911,00;0,08
631;12;Яндекс Банк;3027;Москва и обл.;1 071 614,00;1 009 102,00;62 512,00;6,19
632;-13;Металлург;2877;Москва и обл.;1 066 525,00;1 210 056,00;-143 531,00;-11,86
633;1;ПэйПал Ру;3517;Москва и обл.;1 060 250,00;1 060 250,00;0,00;0
634;3;Элекснет;3314;Москва и обл.;1 047 646,00;1 047 646,00;0,00;0
635;0;Дон-Тексбанк;1818;Ростовская обл.;1 044 968,00;1 059 755,00;-14 787,00;-1,40
636;5;Онего;2484;Карелия;1 043 553,00;1 018 782,00;24 771,00;2,43
637;-12;Тетраполис;1586;Санкт-Петербург и обл.;1 038 890,00;1 166 204,00;-127 314,00;-10,92
638;15;Тексбанк;2756;Карачаево-Черкесия;1 038 693,00;915 043,00;123 650,00;13,51
639;7;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;1 036 802,00;990 398,00;46 404,00;4,69
640;7;Республиканский Кредитный Альянс;3017;Москва и обл.;1 035 568,00;987 047,00;48 521,00;4,92
641;-17;Профит Банк;3234;Москва и обл.;1 035 277,00;1 174 369,00;-139 092,00;-11,84
642;0;Ресурс-Траст;3122;Москва и обл.;1 020 106,00;1 010 862,00;9 244,00;0,91
643;-4;Новый Век;3417;Москва и обл.;1 018 047,00;1 033 721,00;-15 674,00;-1,52
644;0;Агора;3231;Москва и обл.;1 004 660,00;1 000 173,00;4 487,00;0,45
645;7;Спецстройбанк;236;Москва и обл.;995 318,00;915 948,00;79 370,00;8,67
646;-1;Байкалкредобанк;2990;Иркутская обл.;987 777,00;991 319,00;-3 542,00;-0,36
647;20;Москва;1661;Москва и обл.;972 698,00;825 911,00;146 787,00;17,77
648;-27;Жилстройбанк;2769;Москва и обл.;963 557,00;1 183 736,00;-220 179,00;-18,60
649;2;Турбобанк;3203;Санкт-Петербург и обл.;935 834,00;924 616,00;11 218,00;1,21
650;0;Акция;927;Ивановская обл.;925 808,00;943 280,00;-17 472,00;-1,85
651;7;Динамичные Системы;3439;Москва и обл.;912 947,00;885 049,00;27 898,00;3,15
652;10;Первоуральскбанк;965;Свердловская обл.;909 167,00;858 336,00;50 831,00;5,92
653;2;Флора-Москва;533;Москва и обл.;908 182,00;892 600,00;15 582,00;1,75
654;7;Классик Эконом Банк;3298;Северная Осетия — Алания;898 026,00;865 479,00;32 547,00;3,76
655;11;Си Ди Би Банк;3339;Краснодарский край;897 162,00;829 525,00;67 637,00;8,15
656;0;Вакобанк;1291;Псковская обл.;887 323,00;886 911,00;412,00;0,05
657;13;Народный Земельно-Промышленный Банк;2873;Алтайский край;885 964,00;807 190,00;78 774,00;9,76
658;-22;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;880 905,00;1 050 117,00;-169 212,00;-16,11
659;1;Вайлдберриз Банк;841;Адыгея;867 556,00;868 041,00;-485,00;-0,06
660;-1;Кузбассхимбанк;2868;Кемеровская обл.;865 974,00;877 105,00;-11 131,00;-1,27
661;2;Южный Региональный Банк;3015;Ростовская обл.;849 553,00;850 471,00;-918,00;-0,11
662;6;Уралприватбанк;153;Свердловская обл.;840 101,00;825 024,00;15 077,00;1,83
663;-6;Русский Финансовый Альянс;2035;Москва и обл.;837 305,00;885 305,00;-48 000,00;-5,42
664;12;Славянбанк;804;Новгородская обл.;833 539,00;785 821,00;47 718,00;6,07
665;7;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;832 505,00;803 552,00;28 953,00;3,60
666;8;Центрально-Азиатский;3037;Хакасия;828 493,00;792 314,00;36 179,00;4,57
667;-2;Эльбин;2267;Дагестан;828 151,00;841 258,00;-13 107,00;-1,56
668;5;Майский;1673;Кабардино-Балкария;826 758,00;798 882,00;27 876,00;3,49
669;-5;Ипозембанк;3026;Самарская обл.;801 372,00;845 700,00;-44 328,00;-5,24
670;8;Расчетный Дом;3350;Москва и обл.;782 868,00;747 505,00;35 363,00;4,73
671;4;Русский Банк Сбережений;779;Ставропольский край;776 930,00;791 164,00;-14 234,00;-1,80
672;5;Прохладный;874;Кабардино-Балкария;769 187,00;775 550,00;-6 363,00;-0,82
673;-4;Анелик РУ;3443;Москва и обл.;729 855,00;812 108,00;-82 253,00;-10,13
674;7;Прокоммерцбанк;2996;Москва и обл.;722 996,00;704 185,00;18 811,00;2,67
675;15;Интеркоопбанк;2803;Москва и обл.;711 782,00;591 819,00;119 963,00;20,27
676;3;Народный Инвестиционный Банк;2876;Самарская обл.;708 443,00;739 022,00;-30 579,00;-4,14
677;5;Межрегиональный Банк Реконструкции;2620;Москва и обл.;707 370,00;704 033,00;3 337,00;0,47
678;6;РусьРегионБанк;685;Москва и обл.;686 323,00;665 591,00;20 732,00;3,11
679;12;Геобанк;2027;Москва и обл.;681 034,00;591 278,00;89 756,00;15,18
680;0;Гефест;1046;Тверская обл.;680 128,00;733 561,00;-53 433,00;-7,28
681;5;Балаково-Банк;444;Саратовская обл.;663 179,00;648 982,00;14 197,00;2,19
682;5;Банк РСИ;3415;Москва и обл.;659 069,00;636 672,00;22 397,00;3,52
683;2;ФинТех;3499;Москва и обл.;654 573,00;652 396,00;2 177,00;0,33
684;4;Максимум;466;Ростовская обл.;637 279,00;635 753,00;1 526,00;0,24
685;8;Вестинтербанк;3398;Москва и обл.;633 241,00;579 693,00;53 548,00;9,24
686;-15;Лидер;3304;Москва и обл.;630 754,00;804 806,00;-174 052,00;-21,63
687;2;АлтайБизнес-Банк;2388;Алтайский край;630 132,00;595 578,00;34 554,00;5,80
688;-34;РИТЦ Банк;2677;Москва и обл.;628 425,00;900 397,00;-271 972,00;-30,21
689;3;АвтоКредитБанк;1973;Татарстан;626 992,00;584 584,00;42 408,00;7,25
690;14;Дружба;990;Тюменская обл.;621 480,00;489 545,00;131 935,00;26,95
691;4;Холдинвестбанк;2837;Москва и обл.;602 318,00;543 883,00;58 435,00;10,74
692;-9;Банк Берейт;3505;Санкт-Петербург и обл.;581 690,00;685 007,00;-103 317,00;-15,08
693;1;Новокиб;1747;Кемеровская обл.;577 940,00;550 782,00;27 158,00;4,93
694;12;Логос;3233;Москва и обл.;554 509,00;479 289,00;75 220,00;15,69
695;6;Терра;3476;Москва и обл.;537 271,00;503 973,00;33 298,00;6,61
696;2;Башпромбанк;1006;Башкортостан;518 127,00;512 551,00;5 576,00;1,09
697;0;СМБ-Банк;3504;Санкт-Петербург и обл.;517 862,00;514 039,00;3 823,00;0,74
698;-2;Стар Альянс;3433;Москва и обл.;505 361,00;514 748,00;-9 387,00;-1,82
699;10;ГРиС-Банк;1928;Ставропольский край;501 510,00;466 054,00;35 456,00;7,61
700;11;Кредо Финанс;793;Дагестан;499 363,00;462 061,00;37 302,00;8,07
701;-1;Энтузиастбанк;3048;Москва и обл.;496 539,00;504 584,00;-8 045,00;-1,59
702;22;Алжан;2491;Дагестан;493 319,00;397 336,00;95 983,00;24,16
703;0;ИР-Кредит;1724;Москва и обл.;490 302,00;501 138,00;-10 836,00;-2,16
704;-5;Международный Расчетный Банк;3028;Москва и обл.;482 109,00;510 406,00;-28 297,00;-5,54
705;2;Народный Банк Тувы;1309;Тыва;479 796,00;477 298,00;2 498,00;0,52
706;2;Промсвязьинвест;2761;Дагестан;468 154,00;473 691,00;-5 537,00;-1,17
707;6;МВС Банк;2407;Дагестан;451 981,00;451 353,00;628,00;0,14
708;9;Таганрогбанк;3136;Ростовская обл.;450 221,00;426 870,00;23 351,00;5,47
709;12;Европейский Стандарт;3200;Кабардино-Балкария;447 134,00;416 173,00;30 961,00;7,44
710;-5;Континенталь;3184;Ставропольский край;433 850,00;482 537,00;-48 687,00;-10,09
711;8;Эко-Инвест;3116;Москва и обл.;433 079,00;424 702,00;8 377,00;1,97
712;4;Национальный Банк Сбережений;1949;Ивановская обл.;415 314,00;431 152,00;-15 838,00;-3,67
713;2;АББ;2937;Москва и обл.;414 072,00;436 101,00;-22 029,00;-5,05
714;0;Информпрогресс;2166;Москва и обл.;412 987,00;451 050,00;-38 063,00;-8,44
715;11;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;396 669,00;364 429,00;32 240,00;8,85
716;6;Рента-Банк;3095;Москва и обл.;393 931,00;400 856,00;-6 925,00;-1,73
717;1;Олма-Банк;3250;Москва и обл.;392 112,00;426 749,00;-34 637,00;-8,12
718;7;Альтернатива;3452;Москва и обл.;385 287,00;364 464,00;20 823,00;5,71
719;4;Телекоммерц Банк;3380;Тульская обл.;385 200,00;398 463,00;-13 263,00;-3,33
720;-10;Финчер;3486;Москва и обл.;381 192,00;462 872,00;-81 680,00;-17,65
721;-9;Азия Банк;3183;Москва и обл.;376 781,00;461 248,00;-84 467,00;-18,31
722;7;Сетевая Расчетная Палата;3332;Татарстан;375 146,00;353 842,00;21 304,00;6,02
723;10;Рунэтбанк;2829;Москва и обл.;371 159,00;337 342,00;33 817,00;10,02
724;3;НКБ;2942;Москва и обл.;361 841,00;360 686,00;1 155,00;0,32
725;3;Тайдон;2085;Кемеровская обл.;356 645,00;355 611,00;1 034,00;0,29
726;4;Лэнд Кредит;1478;Москва и обл.;350 637,00;349 662,00;975,00;0,28
727;5;Банк Фридом Финанс;1143;Сахалинская обл.;339 055,00;338 253,00;802,00;0,24
728;3;Приполярком;507;Тюменская обл.;335 300,00;338 797,00;-3 497,00;-1,03
729;5;Северстройбанк;3507;Вологодская обл.;324 361,00;322 318,00;2 043,00;0,63
730;5;Нарат;1902;Саратовская обл.;306 604,00;305 195,00;1 409,00;0,46
731;7;РИБ;2749;Москва и обл.;273 633,00;245 070,00;28 563,00;11,66
732;5;Платежи и Расчеты;3324;Самарская обл.;263 818,00;271 585,00;-7 767,00;-2,86
733;6;Континент Финанс;149;Москва и обл.;232 216,00;226 989,00;5 227,00;2,30
734;6;Русское Финансовое Общество;3427;Москва и обл.;222 157,00;218 569,00;3 588,00;1,64
735;6;Расчетные Решения;3524;Москва и обл.;218 207,00;205 798,00;12 409,00;6,03
736;0;Майма;1037;Москва и обл.;207 503,00;271 863,00;-64 360,00;-23,67
737;5;Электронный платежный сервис;3509;Москва и обл.;198 159,00;198 159,00;0,00;0
738;7;Красноярский Краевой Расчетный Центр;3483;Красноярский край;190 026,00;172 256,00;17 770,00;10,32
739;5;Деньги.Мэйл.Ру;3511;Москва и обл.;180 888,00;180 888,00;0,00;0
740;7;Монета.ру;3508;Марий Эл;161 209,00;145 304,00;15 905,00;10,95
741;5;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;157 614,00;149 294,00;8 320,00;5,57
742;7;Единая касса;3512;Москва и обл.;132 454,00;132 454,00;0,00;0
743;12;Умут;2435;Дагестан;121 342,00;77 727,00;43 615,00;56,11
744;9;Моби.Деньги;3523;Москва и обл.;101 768,00;101 768,00;0,00;0
745;7;Дальний Восток;3318;Тульская обл.;100 788,00;105 067,00;-4 279,00;-4,07
746;8;Вест;2605;Москва и обл.;97 471,00;95 524,00;1 947,00;2,04
747;4;Фидбэк;3502;Москва и обл.;94 802,00;115 666,00;-20 864,00;-18,04
748;8;КредитАльянс;3472;Вологодская обл.;78 610,00;77 343,00;1 267,00;1,64
749;9;Платежный Клиринговый Дом;3343;Москва и обл.;67 713,00;55 642,00;12 071,00;21,69
750;7;Единая Расчетная Палата;384;Москва и обл.;65 965,00;65 704,00;261,00;0,40
751;9;Интеррасчет;1618;Москва и обл.;57 053,00;36 323,00;20 730,00;57,07
752;7;Премиум;3514;Москва и обл.;51 335,00;51 335,00;0,00;0
753;10;21 Век;3309;Санкт-Петербург и обл.;32 496,00;14 813,00;17 683,00;119,37
754;8;Тор Кредит;3497;Москва и обл.;26 195,00;26 027,00;168,00;0,65
755;6;Транзит;2688;Дагестан;21 155,00;30 020,00;-8 865,00;-29,53
756;-8;Инновационный Расчетный Центр;3447;Москва и обл.;17 496,00;142 012,00;-124 516,00;-87,68
757;7;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;11 016,00;9 785,00;1 231,00;12,58
758;8;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 297,00;4 291,00;6,00;0,14
759;8;АРБ-Инкасс;3353;Москва и обл.;2 035,00;2 322,00;-287,00;-12,36
760;;Инкахран;3454;Москва и обл.;0,00;-;-;
