Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Март, 2013, тыс. рублей;Февраль, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
528;-17;Элита;1399;Калужская обл.;2 406 723,00;2 638 710,00;-231 987,00;-8,79
529;2;Владпромбанк;870;Владимирская обл.;2 395 085,00;2 417 939,00;-22 854,00;-0,95
530;55;Европейский Индустриальный Банк;2503;Москва и обл.;2 390 255,00;1 998 577,00;391 678,00;19,60
531;-7;Капитал;575;Москва и обл.;2 387 255,00;2 465 562,00;-78 307,00;-3,18
532;-22;Первый Инвестиционный Банк;604;Москва и обл.;2 386 812,00;2 655 668,00;-268 856,00;-10,12
533;-1;Аспект;608;Москва и обл.;2 378 906,00;2 386 654,00;-7 748,00;-0,32
534;-13;Банк РМП;2574;Москва и обл.;2 360 401,00;2 550 529,00;-190 128,00;-7,45
535;14;Идея Банк;430;Краснодарский край;2 349 685,00;2 200 624,00;149 061,00;6,77
536;-296;Расчетная Палата РТС;3335;Москва и обл.;2 348 906,00;11 127 695,00;-8 778 789,00;-78,89
537;0;Бум-Банк;1137;Кабардино-Балкария;2 329 749,00;2 311 536,00;18 213,00;0,79
538;-4;ИРС;272;Москва и обл.;2 328 610,00;2 355 044,00;-26 434,00;-1,12
539;8;Конфидэнс Банк;970;Костромская обл.;2 327 647,00;2 232 414,00;95 233,00;4,27
540;12;Союзпромбанк;2965;Москва и обл.;2 322 922,00;2 169 275,00;153 647,00;7,08
541;-23;ПК-Банк;2652;Нижегородская обл.;2 308 022,00;2 568 523,00;-260 501,00;-10,14
542;-23;Крокус-Банк;2682;Москва и обл.;2 303 133,00;2 561 781,00;-258 648,00;-10,10
543;39;Торговый Городской Банк;3180;Тверская обл.;2 295 220,00;2 030 712,00;264 508,00;13,03
544;0;ИК Банк;1732;Татарстан;2 295 169,00;2 273 489,00;21 680,00;0,95
545;-4;Апабанк;2404;Москва и обл.;2 274 585,00;2 287 834,00;-13 249,00;-0,58
546;-8;ФорБанк;2063;Алтайский край;2 270 630,00;2 310 825,00;-40 195,00;-1,74
547;-8;Объединенный Резервный Банк;937;Москва и обл.;2 270 346,00;2 308 149,00;-37 803,00;-1,64
548;-2;Братский АНКБ;1144;Иркутская обл.;2 249 524,00;2 235 406,00;14 118,00;0,63
549;-42;Новокиб;1747;Кемеровская обл.;2 245 266,00;2 674 756,00;-429 490,00;-16,06
550;-14;Траст Капитал Банк;2741;Москва и обл.;2 238 556,00;2 315 923,00;-77 367,00;-3,34
551;-11;Спиритбанк;2053;Тульская обл.;2 236 331,00;2 290 236,00;-53 905,00;-2,35
552;99;Сервис Резерв;2034;Москва и обл.;2 214 745,00;1 474 469,00;740 276,00;50,21
553;13;КОР;2148;Волгоградская обл.;2 206 862,00;2 086 284,00;120 578,00;5,78
554;-3;Яринтербанк;2564;Ярославская обл.;2 201 981,00;2 173 871,00;28 110,00;1,29
555;-5;Вэлтон Банк;1105;Белгородская обл.;2 197 272,00;2 187 871,00;9 401,00;0,43
556;13;Банк Пермь;875;Пермская обл.;2 187 214,00;2 072 254,00;114 960,00;5,55
557;-2;Йошкар-Ола;2802;Марий Эл;2 186 443,00;2 132 071,00;54 372,00;2,55
558;-43;Инбанк;1829;Москва и обл.;2 177 753,00;2 592 457,00;-414 704,00;-16,00
559;32;Тендер-Банк;2252;Москва и обл.;2 177 492,00;1 896 794,00;280 698,00;14,80
560;-25;Финтрастбанк;3104;Москва и обл.;2 175 965,00;2 325 859,00;-149 894,00;-6,44
561;-34;Риал-Кредит;3393;Москва и обл.;2 173 628,00;2 451 417,00;-277 789,00;-11,33
562;-1;Кросна-Банк;2607;Москва и обл.;2 172 290,00;2 104 339,00;67 951,00;3,23
563;-21;МФБанк;3163;Москва и обл.;2 169 209,00;2 283 599,00;-114 390,00;-5,01
564;0;ИСБ;3010;Москва и обл.;2 160 635,00;2 093 911,00;66 724,00;3,19
565;-2;Радиотехбанк;1166;Нижегородская обл.;2 158 999,00;2 099 555,00;59 444,00;2,83
566;-10;Иваново;1763;Ивановская обл.;2 157 306,00;2 131 677,00;25 629,00;1,20
567;16;Выборг-Банк;720;Санкт-Петербург и обл.;2 155 311,00;2 023 410,00;131 901,00;6,52
568;3;Россита-Банк;3257;Москва и обл.;2 145 482,00;2 066 058,00;79 424,00;3,84
569;12;Банк МБФИ;2073;Москва и обл.;2 139 488,00;2 033 676,00;105 812,00;5,20
570;-11;Пульс Столицы;3002;Москва и обл.;2 127 263,00;2 117 800,00;9 463,00;0,45
571;-3;Зираат Банк;2559;Москва и обл.;2 123 429,00;2 082 061,00;41 368,00;1,99
572;-5;Ринвестбанк;3262;Рязанская обл.;2 108 203,00;2 084 975,00;23 228,00;1,11
573;7;Народный Доверительный Банк;2374;Москва и обл.;2 098 195,00;2 035 079,00;63 116,00;3,10
574;-21;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;2 090 386,00;2 137 073,00;-46 687,00;-2,18
575;-13;РСКБ;2050;Москва и обл.;2 089 589,00;2 103 310,00;-13 721,00;-0,65
576;-22;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;2 080 702,00;2 134 298,00;-53 596,00;-2,51
577;-7;Мегаполис;3265;Чувашия;2 075 027,00;2 066 096,00;8 931,00;0,43
578;-21;Айви Банк;2055;Москва и обл.;2 039 635,00;2 122 171,00;-82 536,00;-3,89
579;-19;Дом-Банк;3209;Москва и обл.;2 039 396,00;2 111 406,00;-72 010,00;-3,41
580;10;Эльбин;2267;Дагестан;2 038 937,00;1 924 149,00;114 788,00;5,97
581;-4;Эсидбанк;1991;Дагестан;2 034 360,00;2 039 861,00;-5 501,00;-0,27
582;-7;Новый Символ;370;Москва и обл.;2 032 092,00;2 042 130,00;-10 038,00;-0,49
583;35;Сталь Банк;2248;Москва и обл.;2 027 361,00;1 679 297,00;348 064,00;20,73
584;-12;Кубанский Универсальный Банк;2898;Краснодарский край;2 025 621,00;2 065 491,00;-39 870,00;-1,93
585;-9;Проинвестбанк;784;Пермская обл.;2 016 108,00;2 040 684,00;-24 576,00;-1,20
586;-12;Стелла-Банк;2948;Ростовская обл.;2 003 505,00;2 050 069,00;-46 564,00;-2,27
587;2;Новация;840;Адыгея;1 995 717,00;1 962 695,00;33 022,00;1,68
588;-2;Пурпе;709;Тюменская обл.;1 983 487,00;1 986 985,00;-3 498,00;-0,18
589;13;Инвестиционный Республиканский Банк;2571;Москва и обл.;1 976 061,00;1 815 439,00;160 622,00;8,85
590;-6;Рублевский;2192;Москва и обл.;1 971 480,00;2 019 424,00;-47 944,00;-2,37
591;-4;Приско Капитал Банк;2537;Москва и обл.;1 963 074,00;1 978 004,00;-14 930,00;-0,75
592;3;Крона-Банк;2499;Иркутская обл.;1 960 340,00;1 870 123,00;90 217,00;4,82
593;12;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 952 254,00;1 778 907,00;173 347,00;9,74
594;-6;Леноблбанк;1003;Санкт-Петербург и обл.;1 943 432,00;1 965 179,00;-21 747,00;-1,11
595;6;Новое Время;3492;Москва и обл.;1 938 331,00;1 825 600,00;112 731,00;6,18
596;-18;Таурус Банк;655;Челябинская обл.;1 914 035,00;2 037 510,00;-123 475,00;-6,06
597;6;Национальный Корпоративный Банк;3422;Москва и обл.;1 908 122,00;1 808 484,00;99 638,00;5,51
598;15;Социум-Банк;2881;Москва и обл.;1 886 903,00;1 704 354,00;182 549,00;10,71
599;-2;РТС-Банк;3401;Самарская обл.;1 884 624,00;1 867 999,00;16 625,00;0,89
600;-7;Тагилбанк;1635;Свердловская обл.;1 880 509,00;1 885 883,00;-5 374,00;-0,28
601;69;Далена Банк;1948;Москва и обл.;1 876 609,00;1 336 385,00;540 224,00;40,42
602;7;Бест Эффортс Банк;435;Москва и обл.;1 874 532,00;1 756 214,00;118 318,00;6,74
603;-5;Донхлеббанк;2285;Ростовская обл.;1 853 861,00;1 858 096,00;-4 235,00;-0,23
604;-10;Нальчик;695;Кабардино-Балкария;1 849 049,00;1 880 949,00;-31 900,00;-1,70
605;-9;Старооскольский Агропромбанк;1050;Белгородская обл.;1 848 589,00;1 868 154,00;-19 565,00;-1,05
606;4;Межбанковский Кредитный Союз;3242;Москва и обл.;1 847 524,00;1 752 450,00;95 074,00;5,43
607;-8;Газнефтьбанк;3223;Саратовская обл.;1 842 360,00;1 856 771,00;-14 411,00;-0,78
608;24;БВА Банк;1684;Москва и обл.;1 835 510,00;1 587 376,00;248 134,00;15,63
609;-17;Унифондбанк;3416;Москва и обл.;1 833 203,00;1 895 054,00;-61 851,00;-3,26
610;-10;РНКБ;1354;Москва и обл.;1 815 354,00;1 828 572,00;-13 218,00;-0,72
611;-53;Современные Стандарты Бизнеса;3397;Москва и обл.;1 807 513,00;2 120 720,00;-313 207,00;-14,77
612;-4;Владбизнесбанк;903;Владимирская обл.;1 779 245,00;1 763 899,00;15 346,00;0,87
613;-1;Юнистрим;3467;Москва и обл.;1 771 424,00;1 725 132,00;46 292,00;2,68
614;-8;Алтынбанк;2070;Татарстан;1 768 174,00;1 778 553,00;-10 379,00;-0,58
615;15;Приобье;537;Тюменская обл.;1 760 259,00;1 589 754,00;170 505,00;10,73
616;-2;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 755 441,00;1 702 547,00;52 894,00;3,11
617;0;Арт-Банк;2779;Северная Осетия — Алания;1 754 543,00;1 681 232,00;73 311,00;4,36
618;-2;Татагропромбанк;728;Татарстан;1 720 017,00;1 683 141,00;36 876,00;2,19
619;-4;Соколовский;2830;Москва и обл.;1 719 157,00;1 698 848,00;20 309,00;1,20
620;9;Русский Национальный Банк;469;Ростовская обл.;1 716 487,00;1 592 283,00;124 204,00;7,80
621;0;Трансинвестбанк;3238;Москва и обл.;1 712 719,00;1 652 522,00;60 197,00;3,64
622;3;Канский;860;Красноярский край;1 699 853,00;1 627 300,00;72 553,00;4,46
623;-4;Викинг;2;Санкт-Петербург и обл.;1 693 766,00;1 664 535,00;29 231,00;1,76
624;7;Бумеранг;1002;Вологодская обл.;1 692 043,00;1 589 176,00;102 867,00;6,47
625;-18;РФИ Банк;3351;Москва и обл.;1 673 926,00;1 775 538,00;-101 612,00;-5,72
626;8;Газтрансбанк;665;Адыгея;1 651 492,00;1 575 879,00;75 613,00;4,80
627;-5;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 646 531,00;1 646 881,00;-350,00;-0,02
628;17;Московский Вексельный Банк;2697;Москва и обл.;1 636 175,00;1 499 089,00;137 086,00;9,14
629;-1;Международный Расчетный Банк;3028;Москва и обл.;1 620 878,00;1 611 857,00;9 021,00;0,56
630;-6;Нарат;1902;Саратовская обл.;1 618 640,00;1 634 448,00;-15 808,00;-0,97
631;-5;Национальный Республиканский Банк;3359;Москва и обл.;1 599 772,00;1 624 112,00;-24 340,00;-1,50
632;-21;Липецкий Областной Банк;1794;Липецкая обл.;1 596 459,00;1 748 618,00;-152 159,00;-8,70
633;10;Интеркоопбанк;2803;Москва и обл.;1 572 324,00;1 517 799,00;54 525,00;3,59
634;-30;Кредитинвест;1197;Дагестан;1 560 657,00;1 788 961,00;-228 304,00;-12,76
635;0;Кредит Экспресс;3186;Ростовская обл.;1 560 114,00;1 573 015,00;-12 901,00;-0,82
636;6;Стройиндбанк;155;Москва и обл.;1 544 459,00;1 519 754,00;24 705,00;1,63
637;3;Михайловский ПЖСБ;2961;Волгоградская обл.;1 542 468,00;1 546 955,00;-4 487,00;-0,29
638;3;Холмск;503;Сахалинская обл.;1 536 274,00;1 528 441,00;7 833,00;0,51
639;-6;Столичный Кредит;2853;Москва и обл.;1 535 741,00;1 576 078,00;-40 337,00;-2,56
640;8;Нерюнгрибанк;825;Саха (Якутия);1 523 176,00;1 486 541,00;36 635,00;2,46
641;18;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 510 539,00;1 407 193,00;103 346,00;7,34
642;2;БСТ-Банк;2883;Кемеровская обл.;1 509 836,00;1 501 340,00;8 496,00;0,57
643;-20;Единственный;3187;Москва и обл.;1 494 214,00;1 643 357,00;-149 143,00;-9,08
644;8;Банк Реалист;2646;Москва и обл.;1 492 588,00;1 456 614,00;35 974,00;2,47
645;1;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 486 951,00;1 498 959,00;-12 008,00;-0,80
646;4;Новый Промышленный Банк;930;Москва и обл.;1 483 402,00;1 484 064,00;-662,00;-0,04
647;-11;Вологдабанк;992;Вологодская обл.;1 482 396,00;1 561 760,00;-79 364,00;-5,08
648;9;Смолевич;1121;Смоленская обл.;1 468 552,00;1 425 194,00;43 358,00;3,04
649;-22;Кемсоцинбанк;96;Кемеровская обл.;1 460 817,00;1 614 177,00;-153 360,00;-9,50
650;-11;Мострансбанк;2258;Москва и обл.;1 457 239,00;1 547 631,00;-90 392,00;-5,84
651;21;Содружество;2923;Москва и обл.;1 451 946,00;1 312 842,00;139 104,00;10,60
652;4;Саратов;330;Саратовская обл.;1 450 610,00;1 429 905,00;20 705,00;1,45
653;-4;Тайм Банк;3120;Москва и обл.;1 441 914,00;1 484 366,00;-42 452,00;-2,86
654;1;Жилкредит;1736;Москва и обл.;1 436 989,00;1 433 698,00;3 291,00;0,23
655;-1;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 434 601,00;1 442 143,00;-7 542,00;-0,52
656;102;МС Банк Рус;2789;Москва и обл.;1 425 544,00;845 235,00;580 309,00;68,66
657;-10;Руна-Банк;3207;Москва и обл.;1 417 167,00;1 486 644,00;-69 477,00;-4,67
658;2;Тандем;1951;Москва и обл.;1 413 812,00;1 402 198,00;11 614,00;0,83
659;-1;Новый Кредитный Союз;3139;Москва и обл.;1 400 784,00;1 419 767,00;-18 983,00;-1,34
660;1;Бинбанк Столица;3052;Москва и обл.;1 400 195,00;1 392 596,00;7 599,00;0,55
661;5;Максима;3379;Москва и обл.;1 395 501,00;1 367 834,00;27 667,00;2,02
662;0;Объединенный Банк Республики;1016;Чувашия;1 393 874,00;1 384 163,00;9 711,00;0,70
663;28;ВЕБРР;3418;Москва и обл.;1 383 767,00;1 240 328,00;143 439,00;11,56
664;-26;Великие Луки Банк;598;Псковская обл.;1 382 565,00;1 547 986,00;-165 421,00;-10,69
665;-45;Уралфинанс;1370;Свердловская обл.;1 377 618,00;1 656 774,00;-279 156,00;-16,85
666;-3;Радиан;1675;Иркутская обл.;1 363 927,00;1 383 954,00;-20 027,00;-1,45
667;25;Индустриальный Сберегательный Банк;3175;Москва и обл.;1 361 819,00;1 238 343,00;123 476,00;9,97
668;-1;Екатерининский;2167;Москва и обл.;1 356 120,00;1 367 048,00;-10 928,00;-0,80
669;-1;ГринКомБанк;1184;Иркутская обл.;1 348 604,00;1 362 281,00;-13 677,00;-1,00
670;5;Мурманский Расчетный Центр;3341;Мурманская обл.;1 321 663,00;1 301 674,00;19 989,00;1,54
671;-18;Златкомбанк;568;Москва и обл.;1 321 659,00;1 448 055,00;-126 396,00;-8,73
672;-8;Академический Русский Банк;622;Москва и обл.;1 319 002,00;1 378 818,00;-59 816,00;-4,34
673;-4;Приполярком;507;Тюменская обл.;1 311 593,00;1 358 764,00;-47 171,00;-3,47
674;5;Геленджик-Банк;790;Краснодарский край;1 305 428,00;1 291 522,00;13 906,00;1,08
675;9;Азимут;3154;Москва и обл.;1 296 074,00;1 267 031,00;29 043,00;2,29
676;21;Финанс Бизнес Банк;520;Краснодарский край;1 285 450,00;1 186 355,00;99 095,00;8,35
677;-1;Металлург;2877;Москва и обл.;1 276 185,00;1 301 522,00;-25 337,00;-1,95
678;-7;Банк Глобус;2438;Москва и обл.;1 273 641,00;1 328 233,00;-54 592,00;-4,11
679;15;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;1 273 270,00;1 205 588,00;67 682,00;5,61
680;0;Майкопбанк;1136;Адыгея;1 273 256,00;1 291 239,00;-17 983,00;-1,39
681;29;КИП-Банк;2843;Москва и обл.;1 260 936,00;1 098 312,00;162 624,00;14,81
682;1;Калуга;1151;Калужская обл.;1 248 643,00;1 267 419,00;-18 776,00;-1,48
683;4;Банкирский Дом;2928;Санкт-Петербург и обл.;1 244 011,00;1 247 685,00;-3 674,00;-0,29
684;5;Спутник;1071;Оренбургская обл.;1 232 787,00;1 240 825,00;-8 038,00;-0,65
685;10;Онего;2484;Карелия;1 232 663,00;1 200 991,00;31 672,00;2,64
686;13;Республиканский Кредитный Альянс;3017;Москва и обл.;1 229 565,00;1 173 961,00;55 604,00;4,74
687;-9;Новый Век;3417;Москва и обл.;1 223 011,00;1 293 872,00;-70 861,00;-5,48
688;12;Капиталбанк;2547;Ростовская обл.;1 208 648,00;1 170 099,00;38 549,00;3,29
689;17;Яндекс Банк;3027;Москва и обл.;1 206 607,00;1 126 520,00;80 087,00;7,11
690;13;Симбирск;653;Ульяновская обл.;1 204 764,00;1 148 791,00;55 973,00;4,87
691;2;Сибэс;208;Омская обл.;1 201 921,00;1 215 511,00;-13 590,00;-1,12
692;-10;Расчетный Дом;3350;Москва и обл.;1 200 307,00;1 283 928,00;-83 621,00;-6,51
693;-7;Метрополь;1639;Москва и обл.;1 199 317,00;1 249 382,00;-50 065,00;-4,01
694;4;Акцент;696;Оренбургская обл.;1 182 776,00;1 181 281,00;1 495,00;0,13
695;6;Дон-Тексбанк;1818;Ростовская обл.;1 175 147,00;1 162 494,00;12 653,00;1,09
696;-8;Булгар Банк;1917;Татарстан;1 173 993,00;1 245 523,00;-71 530,00;-5,74
697;-23;Кетовский Коммерческий Банк;842;Курганская обл.;1 170 937,00;1 310 655,00;-139 718,00;-10,66
698;-33;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 162 044,00;1 373 559,00;-211 515,00;-15,40
699;-26;ИстКом-Финанс;3435;Москва и обл.;1 157 704,00;1 312 158,00;-154 454,00;-11,77
700;-10;Примтеркомбанк;21;Приморский край;1 150 178,00;1 240 779,00;-90 601,00;-7,30
701;14;Атлас Банк;3477;Москва и обл.;1 144 767,00;1 085 299,00;59 468,00;5,48
702;-17;Народный Банк;2249;Карачаево-Черкесия;1 140 992,00;1 266 489,00;-125 497,00;-9,91
703;21;Рапида;3371;Москва и обл.;1 131 064,00;1 044 871,00;86 193,00;8,25
704;8;Заубер Банк;1614;Карачаево-Черкесия;1 124 908,00;1 090 206,00;34 702,00;3,18
705;9;Ноосфера;2650;Республика Алтай;1 122 359,00;1 085 677,00;36 682,00;3,38
706;5;Си Ди Би Банк;3339;Краснодарский край;1 121 068,00;1 095 600,00;25 468,00;2,32
707;0;Синергия;2884;Саратовская обл.;1 121 003,00;1 123 018,00;-2 015,00;-0,18
708;0;Саммит Банк;85;Приморский край;1 115 738,00;1 112 071,00;3 667,00;0,33
709;17;Почтобанк;1788;Пермская обл.;1 114 450,00;1 041 739,00;72 711,00;6,98
710;-14;Контраст-Банк;2857;Москва и обл.;1 108 802,00;1 197 668,00;-88 866,00;-7,42
711;14;Нафтабанк;715;Дагестан;1 107 524,00;1 043 687,00;63 837,00;6,12
712;-31;Бизнес для Бизнеса;1060;Чувашия;1 105 708,00;1 287 415,00;-181 707,00;-14,11
713;-11;Регионфинансбанк;3357;Москва и обл.;1 093 256,00;1 150 169,00;-56 913,00;-4,95
714;-1;Северинвестбанк;2264;Белгородская обл.;1 086 755,00;1 088 001,00;-1 246,00;-0,11
715;5;Адам Интернэшнл;2232;Дагестан;1 084 633,00;1 060 896,00;23 737,00;2,24
716;-11;Флора-Москва;533;Москва и обл.;1 083 706,00;1 126 977,00;-43 271,00;-3,84
717;5;Миръ;3089;Москва и обл.;1 079 978,00;1 049 640,00;30 338,00;2,89
718;13;Первый Дортрансбанк;3271;Кировская обл.;1 079 565,00;1 018 738,00;60 827,00;5,97
719;17;Первоуральскбанк;965;Свердловская обл.;1 073 351,00;974 044,00;99 307,00;10,20
720;-43;Агора;3231;Москва и обл.;1 071 243,00;1 294 664,00;-223 421,00;-17,26
721;-4;Курган;2568;Курганская обл.;1 053 728,00;1 082 928,00;-29 200,00;-2,70
722;-18;Кредитимпэкс Банк;2037;Москва и обл.;1 048 926,00;1 144 888,00;-95 962,00;-8,38
723;4;Региональный Коммерческий Банк;836;Ульяновская обл.;1 044 149,00;1 039 849,00;4 300,00;0,41
724;81;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;1 041 761,00;616 430,00;425 331,00;69,00
725;-7;Турбобанк;3203;Санкт-Петербург и обл.;1 036 881,00;1 068 101,00;-31 220,00;-2,92
726;6;Центрально-Азиатский;3037;Хакасия;1 034 565,00;1 016 939,00;17 626,00;1,73
727;8;Арзамас;1281;Нижегородская обл.;1 034 194,00;981 752,00;52 442,00;5,34
728;-19;Мосводоканалбанк;2863;Москва и обл.;1 033 830,00;1 100 366,00;-66 536,00;-6,05
729;-8;Динамичные Системы;3439;Москва и обл.;1 033 576,00;1 052 530,00;-18 954,00;-1,80
730;-11;Байкалкредобанк;2990;Иркутская обл.;1 029 405,00;1 066 687,00;-37 282,00;-3,50
731;-8;Региональный Банк Сбережений;3367;Москва и обл.;1 013 905,00;1 045 498,00;-31 593,00;-3,02
732;-2;Америкэн Экспресс Банк;3460;Москва и обл.;1 013 710,00;1 022 213,00;-8 503,00;-0,83
733;11;Взаимодействие;1704;Новосибирская обл.;1 010 792,00;920 718,00;90 074,00;9,78
734;3;Международный Строительный Банк;3484;Москва и обл.;996 176,00;964 636,00;31 540,00;3,27
735;-19;Идеалбанк;3491;Москва и обл.;984 891,00;1 083 379,00;-98 488,00;-9,09
736;-7;Сельмашбанк;106;Ростовская обл.;979 973,00;1 036 669,00;-56 696,00;-5,47
737;30;Жилстройбанк;2769;Москва и обл.;963 032,00;812 230,00;150 802,00;18,57
738;0;Элекснет;3314;Москва и обл.;961 832,00;961 832,00;0,00;0
739;-5;ЕАТП Банк;1765;Астраханская обл.;949 172,00;981 764,00;-32 592,00;-3,32
740;0;Тексбанк;2756;Карачаево-Черкесия;933 087,00;936 447,00;-3 360,00;-0,36
741;-2;Аскания Траст;286;Москва и обл.;929 459,00;939 410,00;-9 951,00;-1,06
742;3;Месед;184;Дагестан;926 642,00;913 373,00;13 269,00;1,45
743;4;РусьРегионБанк;685;Москва и обл.;926 383,00;895 393,00;30 990,00;3,46
744;5;Бузулукбанк;1282;Оренбургская обл.;918 430,00;887 104,00;31 326,00;3,53
745;3;Первый Клиентский Банк;3436;Москва и обл.;908 234,00;894 378,00;13 856,00;1,55
746;25;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;906 031,00;799 233,00;106 798,00;13,36
747;-14;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;904 708,00;1 005 036,00;-100 328,00;-9,98
748;8;Финарс Банк;2938;Москва и обл.;904 042,00;865 569,00;38 473,00;4,44
749;16;Строительно-Коммерческий Банк;3050;Архангельская обл.;899 517,00;813 360,00;86 157,00;10,59
750;9;Межрегионбанк;1059;Москва и обл.;893 635,00;841 638,00;51 997,00;6,18
751;3;Спецстройбанк;236;Москва и обл.;883 704,00;870 700,00;13 004,00;1,49
752;-6;Вакобанк;1291;Псковская обл.;881 993,00;903 850,00;-21 857,00;-2,42
753;2;РН Банк;170;Омская обл.;879 971,00;870 387,00;9 584,00;1,10
754;-11;Тетраполис;1586;Санкт-Петербург и обл.;878 290,00;921 589,00;-43 299,00;-4,70
755;13;Арсенал;3000;Москва и обл.;876 836,00;812 011,00;64 825,00;7,98
756;-3;Химик;1114;Нижегородская обл.;875 129,00;875 479,00;-350,00;-0,04
757;12;Инвест-Экобанк;1956;Санкт-Петербург и обл.;868 214,00;809 976,00;58 238,00;7,19
758;6;Мико-Банк;3195;Москва и обл.;859 466,00;816 682,00;42 784,00;5,24
759;14;Прохладный;874;Кабардино-Балкария;848 197,00;790 763,00;57 434,00;7,26
760;1;Космос;2245;Москва и обл.;833 898,00;835 573,00;-1 675,00;-0,20
761;-20;Местный Кредит;3370;Москва и обл.;830 254,00;925 985,00;-95 731,00;-10,34
762;36;Линк-Банк;2699;Москва и обл.;819 789,00;657 861,00;161 928,00;24,61
763;9;Камский Горизонт;2554;Татарстан;818 186,00;796 093,00;22 093,00;2,78
764;6;Русский Банк Сбережений;779;Ставропольский край;813 733,00;808 812,00;4 921,00;0,61
765;-14;Прайм Финанс;2758;Санкт-Петербург и обл.;801 951,00;878 035,00;-76 084,00;-8,67
766;8;Анелик РУ;3443;Москва и обл.;801 834,00;787 778,00;14 056,00;1,78
767;8;Плато-Банк;2071;Свердловская обл.;797 465,00;786 443,00;11 022,00;1,40
768;-26;Агроинкомбанк;1946;Астраханская обл.;796 932,00;922 403,00;-125 471,00;-13,60
769;7;Кузбассхимбанк;2868;Кемеровская обл.;796 266,00;780 860,00;15 406,00;1,97
770;-20;МТИ Банк;1052;Москва и обл.;789 192,00;883 300,00;-94 108,00;-10,65
771;-11;Аделантбанк;1835;Москва и обл.;786 327,00;840 281,00;-53 954,00;-6,42
772;-9;Кредитбанк;1035;Калмыкия;782 846,00;828 892,00;-46 046,00;-5,56
773;6;Классик Эконом Банк;3298;Северная Осетия — Алания;779 344,00;759 679,00;19 665,00;2,59
774;-251;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;773 981,00;2 494 403,00;-1 720 422,00;-68,97
775;14;АББ;2937;Москва и обл.;773 872,00;690 033,00;83 839,00;12,15
776;5;Акция;927;Ивановская обл.;752 785,00;753 426,00;-641,00;-0,09
777;-20;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;738 529,00;865 143,00;-126 614,00;-14,64
778;48;Алданзолотобанк;854;Саха (Якутия);735 863,00;518 558,00;217 305,00;41,91
779;3;Платежный Сервисный Банк;1943;Башкортостан;733 634,00;740 092,00;-6 458,00;-0,87
780;10;Славянбанк;804;Новгородская обл.;732 325,00;688 592,00;43 733,00;6,35
781;6;Центр Межбанковских Расчетов;3400;Москва и обл.;730 650,00;715 491,00;15 159,00;2,12
782;-16;Геобанк;2027;Москва и обл.;725 899,00;813 303,00;-87 404,00;-10,75
783;-6;Балаково-Банк;444;Саратовская обл.;723 701,00;779 876,00;-56 175,00;-7,20
784;-22;Трастовый Республиканский Банк;3404;Москва и обл.;718 484,00;834 000,00;-115 516,00;-13,85
785;11;Европейский Экспресс;3449;Москва и обл.;710 256,00;660 072,00;50 184,00;7,60
786;-58;Воронеж;654;Воронежская обл.;704 447,00;1 036 804,00;-332 357,00;-32,06
787;-3;Банк Премьер Кредит;1663;Коми;702 422,00;731 304,00;-28 882,00;-3,95
788;3;НСТ-Банк;1738;Оренбургская обл.;697 501,00;685 359,00;12 142,00;1,77
789;-1;Башпромбанк;1006;Башкортостан;679 496,00;709 236,00;-29 740,00;-4,19
790;-7;Региональный Корпоративный Банк;1134;Ивановская обл.;674 547,00;733 826,00;-59 279,00;-8,08
791;4;Банк Развития Бизнеса;1910;Кемеровская обл.;670 434,00;661 974,00;8 460,00;1,28
792;7;ЮМК Банк;3495;Краснодарский край;663 754,00;655 729,00;8 025,00;1,22
793;-7;Телекоммерц Банк;3380;Тульская обл.;660 851,00;720 935,00;-60 084,00;-8,33
794;36;Холдинвестбанк;2837;Москва и обл.;650 491,00;505 763,00;144 728,00;28,62
795;7;Прокоммерцбанк;2996;Москва и обл.;649 489,00;624 963,00;24 526,00;3,92
796;5;Ресурс-Траст;3122;Москва и обл.;646 298,00;635 766,00;10 532,00;1,66
797;-19;Арксбанк;1868;Воронежская обл.;642 866,00;779 680,00;-136 814,00;-17,55
798;2;Ипозембанк;3026;Самарская обл.;636 562,00;641 156,00;-4 594,00;-0,72
799;-14;Народный Земельно-Промышленный Банк;2873;Алтайский край;629 259,00;730 839,00;-101 580,00;-13,90
