Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Май, 2015, тыс. рублей;Апрель, 2015, тыс. рублей;Изменение, тыс. рублей;Изменение, %
522;10;Владбизнесбанк;903;Владимирская обл.;2 303 883,00;2 277 557,00;26 326,00;1,16
523;3;Газнефтьбанк;3223;Саратовская обл.;2 266 787,00;2 323 490,00;-56 703,00;-2,44
524;-19;Объединенный Национальный Банк;2074;Нижегородская обл.;2 265 431,00;2 604 137,00;-338 706,00;-13,01
525;11;Банк ВВБ;1093;Ярославская обл.;2 262 686,00;2 258 451,00;4 235,00;0,19
526;3;ИРС;272;Москва и обл.;2 256 654,00;2 301 258,00;-44 604,00;-1,94
527;6;Радиотехбанк;1166;Нижегородская обл.;2 243 053,00;2 274 617,00;-31 564,00;-1,39
528;9;Капитал;575;Москва и обл.;2 235 972,00;2 240 799,00;-4 827,00;-0,22
529;23;Ростфинанс;481;Ростовская обл.;2 233 861,00;2 054 788,00;179 073,00;8,71
530;-3;Унифондбанк;3416;Москва и обл.;2 218 642,00;2 322 161,00;-103 519,00;-4,46
531;-3;Профит Банк;3234;Москва и обл.;2 209 651,00;2 303 338,00;-93 687,00;-4,07
532;7;Татагропромбанк;728;Татарстан;2 187 748,00;2 209 688,00;-21 940,00;-0,99
533;5;Кредит Экспресс;3186;Ростовская обл.;2 179 580,00;2 238 017,00;-58 437,00;-2,61
534;1;Резерв;2364;Челябинская обл.;2 169 857,00;2 267 273,00;-97 416,00;-4,30
535;7;Яринтербанк;2564;Ярославская обл.;2 161 994,00;2 189 330,00;-27 336,00;-1,25
536;-5;Алтынбанк;2070;Татарстан;2 137 133,00;2 288 385,00;-151 252,00;-6,61
537;10;Канский;860;Красноярский край;2 136 996,00;2 094 852,00;42 144,00;2,01
538;6;Вкабанк;1027;Астраханская обл.;2 133 818,00;2 146 624,00;-12 806,00;-0,60
539;17;Смартбанк;3408;Москва и обл.;2 109 946,00;2 024 565,00;85 381,00;4,22
540;9;Бум-Банк;1137;Кабардино-Балкария;2 081 561,00;2 075 953,00;5 608,00;0,27
541;9;Бинбанк Сургут;1701;Ханты-Мансийский АО — Югра;2 071 496,00;2 074 935,00;-3 439,00;-0,17
542;30;Коммерческий Банк Развития;3364;Москва и обл.;2 065 830,00;1 869 353,00;196 477,00;10,51
543;-25;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 065 041,00;2 381 770,00;-316 729,00;-13,30
544;22;Новый Символ;370;Москва и обл.;2 062 607,00;1 903 698,00;158 909,00;8,35
545;-15;Социум-Банк;2881;Москва и обл.;2 055 340,00;2 296 783,00;-241 443,00;-10,51
546;9;Новация;840;Адыгея;2 047 287,00;2 029 785,00;17 502,00;0,86
547;6;Крона-Банк;2499;Иркутская обл.;2 041 175,00;2 039 067,00;2 108,00;0,10
548;-14;Банк Реалист;2646;Москва и обл.;2 038 704,00;2 273 547,00;-234 843,00;-10,33
549;5;Агроинкомбанк;1946;Астраханская обл.;2 027 978,00;2 030 315,00;-2 337,00;-0,12
550;-2;Международный Строительный Банк;3484;Москва и обл.;2 026 339,00;2 087 036,00;-60 697,00;-2,91
551;19;Уралфинанс;1370;Свердловская обл.;2 023 499,00;1 874 734,00;148 765,00;7,94
552;16;Московский Вексельный Банк;2697;Москва и обл.;2 015 275,00;1 891 410,00;123 865,00;6,55
553;7;Златкомбанк;568;Москва и обл.;2 008 142,00;1 996 190,00;11 952,00;0,60
554;4;Спиритбанк;2053;Тульская обл.;1 975 664,00;2 003 259,00;-27 595,00;-1,38
555;215;Лада-Кредит;2668;Москва и обл.;1 975 200,00;357 072,00;1 618 128,00;453,17
556;5;БСТ-Банк;2883;Кемеровская обл.;1 964 537,00;1 989 037,00;-24 500,00;-1,23
557;-11;Стелла-Банк;2948;Ростовская обл.;1 939 803,00;2 123 692,00;-183 889,00;-8,66
558;-67;Система;2846;Москва и обл.;1 933 411,00;2 760 481,00;-827 070,00;-29,96
559;6;Дом-Банк;3209;Москва и обл.;1 919 025,00;1 909 427,00;9 598,00;0,50
560;4;Банк Пермь;875;Пермская обл.;1 915 362,00;1 916 646,00;-1 284,00;-0,07
561;8;Икано Банк;3519;Центр;1 903 257,00;1 889 277,00;13 980,00;0,74
562;-3;Акцент;696;Оренбургская обл.;1 895 269,00;1 996 596,00;-101 327,00;-5,07
563;4;Старооскольский Агропромбанк;1050;Белгородская обл.;1 890 973,00;1 900 975,00;-10 002,00;-0,53
564;-82;МАК-Банк;1088;Москва и обл.;1 890 090,00;2 852 981,00;-962 891,00;-33,75
565;14;Америкэн Экспресс Банк;3460;Москва и обл.;1 887 658,00;1 739 212,00;148 446,00;8,54
566;-3;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 872 726,00;1 926 030,00;-53 304,00;-2,77
567;56;Мострансбанк;2258;Москва и обл.;1 836 082,00;1 392 066,00;444 016,00;31,90
568;-17;Россита-Банк;3257;Москва и обл.;1 827 557,00;2 054 984,00;-227 427,00;-11,07
569;11;Екатерининский;2167;Москва и обл.;1 812 100,00;1 728 354,00;83 746,00;4,85
570;14;Плато-Банк;2071;Свердловская обл.;1 795 507,00;1 702 177,00;93 330,00;5,48
571;0;Мосводоканалбанк;2863;Москва и обл.;1 791 395,00;1 871 527,00;-80 132,00;-4,28
572;5;КОР;2148;Волгоградская обл.;1 789 291,00;1 777 379,00;11 912,00;0,67
573;5;Озон Банк;3516;Москва и обл.;1 775 288,00;1 747 588,00;27 700,00;1,59
574;14;Банк Премьер Кредит;1663;Москва и обл.;1 753 703,00;1 651 971,00;101 732,00;6,16
575;7;Миръ;3089;Москва и обл.;1 727 084,00;1 704 186,00;22 898,00;1,34
576;-2;Нальчик;695;Кабардино-Балкария;1 722 737,00;1 838 664,00;-115 927,00;-6,30
577;-20;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 710 552,00;2 004 945,00;-294 393,00;-14,68
578;-16;Индустриальный Сберегательный Банк;3175;Москва и обл.;1 696 482,00;1 963 274,00;-266 792,00;-13,59
579;-3;Банк МБФИ;2073;Москва и обл.;1 692 128,00;1 832 076,00;-139 948,00;-7,64
580;14;Тальменка-Банк;826;Алтайский край;1 690 235,00;1 583 347,00;106 888,00;6,75
581;36;Жилкредит;1736;Москва и обл.;1 668 495,00;1 415 792,00;252 703,00;17,85
582;24;Руна-Банк;3207;Москва и обл.;1 620 947,00;1 476 775,00;144 172,00;9,76
583;0;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 617 485,00;1 703 451,00;-85 966,00;-5,05
584;3;Холмск;503;Сахалинская обл.;1 616 233,00;1 658 730,00;-42 497,00;-2,56
585;7;Банк Глобус;2438;Москва и обл.;1 614 885,00;1 602 393,00;12 492,00;0,78
586;-1;Бумеранг;1002;Вологодская обл.;1 587 004,00;1 693 360,00;-106 356,00;-6,28
587;16;Тагилбанк;1635;Свердловская обл.;1 549 951,00;1 515 263,00;34 688,00;2,29
588;12;Саратов;330;Саратовская обл.;1 538 872,00;1 538 133,00;739,00;0,05
589;12;Майкопбанк;1136;Адыгея;1 535 945,00;1 533 459,00;2 486,00;0,16
590;20;Смолевич;1121;Смоленская обл.;1 534 624,00;1 438 487,00;96 137,00;6,68
591;7;ИК Банк;1732;Татарстан;1 531 100,00;1 547 120,00;-16 020,00;-1,04
592;7;Кетовский Коммерческий Банк;842;Курганская обл.;1 529 268,00;1 544 690,00;-15 422,00;-1,00
593;9;1Банк;2896;Северная Осетия — Алания;1 527 020,00;1 523 283,00;3 737,00;0,25
594;-5;Вэлтон Банк;1105;Белгородская обл.;1 523 756,00;1 641 567,00;-117 811,00;-7,18
595;13;РУБанк;2813;Москва и обл.;1 515 374,00;1 443 550,00;71 824,00;4,98
596;-53;Жилстройбанк;2769;Москва и обл.;1 512 117,00;2 184 161,00;-672 044,00;-30,77
597;19;Арзамас;1281;Нижегородская обл.;1 512 018,00;1 416 493,00;95 525,00;6,74
598;14;ГринКомБанк;1184;Иркутская обл.;1 505 781,00;1 432 111,00;73 670,00;5,14
599;-13;Риал-Кредит;3393;Москва и обл.;1 497 555,00;1 682 159,00;-184 604,00;-10,97
600;5;Кредпромбанк;1165;Ярославская обл.;1 478 973,00;1 481 243,00;-2 270,00;-0,15
601;-4;Максима;3379;Москва и обл.;1 462 053,00;1 561 304,00;-99 251,00;-6,36
602;5;Вологдабанк;992;Вологодская обл.;1 453 555,00;1 460 089,00;-6 534,00;-0,45
603;16;ЮМК Банк;3495;Краснодарский край;1 453 416,00;1 407 246,00;46 170,00;3,28
604;10;Калуга;1151;Калужская обл.;1 446 165,00;1 424 764,00;21 401,00;1,50
605;22;Булгар Банк;1917;Татарстан;1 435 159,00;1 341 535,00;93 624,00;6,98
606;-2;Инкаробанк;2696;Москва и обл.;1 434 353,00;1 500 696,00;-66 343,00;-4,42
607;11;Геленджик-Банк;790;Краснодарский край;1 434 011,00;1 413 615,00;20 396,00;1,44
608;3;Алданзолотобанк;854;Саха (Якутия);1 426 212,00;1 433 837,00;-7 625,00;-0,53
609;-18;Кредитинвест;1197;Дагестан;1 419 619,00;1 612 274,00;-192 655,00;-11,95
610;-17;Новый Кредитный Союз;3139;Москва и обл.;1 413 543,00;1 591 850,00;-178 307,00;-11,20
611;-36;Аделантбанк;1835;Москва и обл.;1 411 403,00;1 833 468,00;-422 065,00;-23,02
612;-16;Пульс Столицы;3002;Москва и обл.;1 401 324,00;1 573 219,00;-171 895,00;-10,93
613;7;Великие Луки Банк;598;Псковская обл.;1 401 203,00;1 397 755,00;3 448,00;0,25
614;8;Саммит Банк;85;Приморский край;1 399 284,00;1 395 050,00;4 234,00;0,30
615;9;Приобье;537;Ханты-Мансийский АО — Югра;1 398 124,00;1 389 722,00;8 402,00;0,60
616;16;Кемсоцинбанк;96;Кемеровская обл.;1 368 623,00;1 316 568,00;52 055,00;3,95
617;-4;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 366 131,00;1 425 272,00;-59 141,00;-4,15
618;17;Нерюнгрибанк;825;Саха (Якутия);1 342 864,00;1 305 661,00;37 203,00;2,85
619;9;Почтобанк;1788;Пермская обл.;1 331 269,00;1 330 921,00;348,00;0,03
620;-11;Тайм Банк;3120;Москва и обл.;1 328 230,00;1 441 407,00;-113 177,00;-7,85
621;0;Сельмашбанк;106;Ростовская обл.;1 319 037,00;1 396 430,00;-77 393,00;-5,54
622;59;Соверен Банк;3206;Москва и обл.;1 302 459,00;908 071,00;394 388,00;43,43
623;13;Спутник;1071;Оренбургская обл.;1 300 031,00;1 294 076,00;5 955,00;0,46
624;49;Банк РМП;2574;Москва и обл.;1 290 357,00;983 806,00;306 551,00;31,16
625;-30;Примтеркомбанк;21;Приморский край;1 282 627,00;1 577 613,00;-294 986,00;-18,70
626;8;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 268 118,00;1 313 403,00;-45 285,00;-3,45
627;16;Первый Дортрансбанк;3271;Кировская обл.;1 259 651,00;1 239 103,00;20 548,00;1,66
628;-13;Соколовский;2830;Москва и обл.;1 256 397,00;1 421 043,00;-164 646,00;-11,59
629;23;Финарс Банк;2938;Москва и обл.;1 233 034,00;1 105 204,00;127 830,00;11,57
630;-4;Вятич;2796;Рязанская обл.;1 230 998,00;1 369 167,00;-138 169,00;-10,09
631;2;Сервис Резерв;2034;Москва и обл.;1 230 352,00;1 313 431,00;-83 079,00;-6,33
632;-51;РФИ Банк;3351;Москва и обл.;1 226 321,00;1 728 258,00;-501 937,00;-29,04
633;7;Бизнес для Бизнеса;1060;Чувашия;1 217 700,00;1 245 903,00;-28 203,00;-2,26
634;42;Металлург;2877;Москва и обл.;1 206 399,00;943 615,00;262 784,00;27,85
635;10;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 205 782,00;1 221 253,00;-15 471,00;-1,27
636;2;Траст Капитал Банк;2741;Москва и обл.;1 201 902,00;1 270 451,00;-68 549,00;-5,40
637;2;Синергия;2884;Саратовская обл.;1 197 134,00;1 254 079,00;-56 945,00;-4,54
638;-65;Мурманский Расчетный Центр;3341;Мурманская обл.;1 181 100,00;1 852 210,00;-671 110,00;-36,23
639;23;МТИ Банк;1052;Москва и обл.;1 157 274,00;1 043 312,00;113 962,00;10,92
640;7;Ноосфера;2650;Республика Алтай;1 146 955,00;1 187 923,00;-40 968,00;-3,45
641;-11;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 139 754,00;1 327 697,00;-187 943,00;-14,16
642;9;Сталь Банк;2248;Москва и обл.;1 132 082,00;1 131 787,00;295,00;0,03
643;3;Финтрастбанк;3104;Москва и обл.;1 127 361,00;1 205 344,00;-77 983,00;-6,47
644;55;Внешфинбанк;3173;Краснодарский край;1 121 652,00;786 598,00;335 054,00;42,60
645;3;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;1 114 180,00;1 180 844,00;-66 664,00;-5,65
646;-2;Взаимодействие;1704;Новосибирская обл.;1 107 247,00;1 235 954,00;-128 707,00;-10,41
647;6;ПэйПал Ру;3517;Москва и обл.;1 103 870,00;1 103 870,00;0,00;0
648;-58;РИТЦ Банк;2677;Москва и обл.;1 103 745,00;1 635 858,00;-532 113,00;-32,53
649;5;Онего;2484;Карелия;1 100 796,00;1 068 871,00;31 925,00;2,99
650;-1;Объединенный Банк Республики;1016;Чувашия;1 066 774,00;1 175 398,00;-108 624,00;-9,24
651;4;Химик;1114;Нижегородская обл.;1 066 211,00;1 068 815,00;-2 604,00;-0,24
652;26;Мико-Банк;3195;Москва и обл.;1 065 321,00;932 259,00;133 062,00;14,27
653;-3;Яндекс Банк;3027;Москва и обл.;1 062 214,00;1 170 835,00;-108 621,00;-9,28
654;4;Элекснет;3314;Москва и обл.;1 055 966,00;1 055 966,00;0,00;0
655;2;Новый Промышленный Банк;930;Москва и обл.;1 053 972,00;1 056 668,00;-2 696,00;-0,26
656;3;Космос;2245;Москва и обл.;1 044 544,00;1 049 355,00;-4 811,00;-0,46
657;-26;Азимут;3154;Москва и обл.;1 038 954,00;1 319 608,00;-280 654,00;-21,27
658;6;Регнум;3373;Москва и обл.;1 038 127,00;1 028 620,00;9 507,00;0,92
659;2;Дон-Тексбанк;1818;Ростовская обл.;1 035 670,00;1 045 324,00;-9 654,00;-0,92
660;0;Курган;2568;Курганская обл.;1 032 191,00;1 048 827,00;-16 636,00;-1,59
661;6;Регионфинансбанк;3357;Москва и обл.;1 009 077,00;1 004 398,00;4 679,00;0,47
662;3;ЕАТП Банк;1765;Астраханская обл.;999 343,00;1 027 064,00;-27 721,00;-2,70
663;-7;Турбобанк;3203;Санкт-Петербург и обл.;994 020,00;1 065 050,00;-71 030,00;-6,67
664;11;Тендер-Банк;2252;Москва и обл.;984 354,00;969 319,00;15 035,00;1,55
665;5;Михайловский ПЖСБ;2961;Волгоградская обл.;980 443,00;989 474,00;-9 031,00;-0,91
666;90;Телекоммерц Банк;3380;Тульская обл.;980 030,00;416 951,00;563 079,00;135,05
667;-1;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;973 703,00;1 017 630,00;-43 927,00;-4,32
668;15;Камский Горизонт;2554;Татарстан;968 626,00;905 445,00;63 181,00;6,98
669;2;Новый Век;3417;Москва и обл.;954 679,00;986 367,00;-31 688,00;-3,21
670;-33;Строительно-Коммерческий Банк;3050;Санкт-Петербург и обл.;953 597,00;1 274 394,00;-320 797,00;-25,17
671;6;Акция;927;Ивановская обл.;921 344,00;932 378,00;-11 034,00;-1,18
672;0;Ресурс-Траст;3122;Москва и обл.;918 563,00;985 078,00;-66 515,00;-6,75
673;9;Агора;3231;Москва и обл.;913 545,00;907 994,00;5 551,00;0,61
674;6;Байкалкредобанк;2990;Иркутская обл.;909 178,00;912 068,00;-2 890,00;-0,32
675;-1;Республиканский Кредитный Альянс;3017;Москва и обл.;905 830,00;980 008,00;-74 178,00;-7,57
676;16;Анелик РУ;3443;Москва и обл.;902 028,00;858 956,00;43 072,00;5,01
677;2;Ипозембанк;3026;Самарская обл.;865 837,00;925 021,00;-59 184,00;-6,40
678;13;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;848 804,00;859 553,00;-10 749,00;-1,25
679;5;Тексбанк;2756;Карачаево-Черкесия;845 538,00;904 458,00;-58 920,00;-6,51
680;8;Эльбин;2267;Дагестан;832 001,00;868 472,00;-36 471,00;-4,20
681;13;Невастройинвест;1926;Санкт-Петербург и обл.;831 433,00;845 968,00;-14 535,00;-1,72
682;3;Спецстройбанк;236;Москва и обл.;831 178,00;899 626,00;-68 448,00;-7,61
683;-20;Содружество;2923;Москва и обл.;822 851,00;1 034 130,00;-211 279,00;-20,43
684;5;Южный Региональный Банк;3015;Ростовская обл.;822 267,00;865 464,00;-43 197,00;-4,99
685;11;Славянбанк;804;Новгородская обл.;821 211,00;824 762,00;-3 551,00;-0,43
686;7;Вакобанк;1291;Псковская обл.;818 639,00;848 061,00;-29 422,00;-3,47
687;0;Флора-Москва;533;Москва и обл.;817 316,00;879 853,00;-62 537,00;-7,11
688;-2;Москва;1661;Москва и обл.;808 371,00;893 961,00;-85 590,00;-9,57
689;8;Классик Эконом Банк;3298;Северная Осетия — Алания;796 845,00;819 926,00;-23 081,00;-2,82
690;15;Майский;1673;Кабардино-Балкария;794 735,00;766 359,00;28 376,00;3,70
691;-1;Первоуральскбанк;965;Свердловская обл.;787 786,00;865 377,00;-77 591,00;-8,97
692;30;Арсенал;3000;Москва и обл.;786 539,00;610 246,00;176 293,00;28,89
693;8;Динамичные Системы;3439;Москва и обл.;776 003,00;782 001,00;-5 998,00;-0,77
694;14;Центрально-Азиатский;3037;Хакасия;773 457,00;752 811,00;20 646,00;2,74
695;-26;Народный Земельно-Промышленный Банк;2873;Алтайский край;769 072,00;999 714,00;-230 642,00;-23,07
696;8;Кузбассхимбанк;2868;Кемеровская обл.;765 629,00;767 498,00;-1 869,00;-0,24
697;9;Уралприватбанк;153;Свердловская обл.;763 342,00;762 317,00;1 025,00;0,13
698;2;Русский Финансовый Альянс;2035;Москва и обл.;762 170,00;783 616,00;-21 446,00;-2,74
699;-4;Тетраполис;1586;Санкт-Петербург и обл.;760 491,00;830 080,00;-69 589,00;-8,38
700;3;Вайлдберриз Банк;841;Адыгея;752 843,00;769 364,00;-16 521,00;-2,15
701;1;Прохладный;874;Кабардино-Балкария;749 226,00;772 869,00;-23 643,00;-3,06
702;8;Народный Инвестиционный Банк;2876;Самарская обл.;723 147,00;740 922,00;-17 775,00;-2,40
703;9;Расчетный Дом;3350;Москва и обл.;713 089,00;719 228,00;-6 139,00;-0,85
704;3;Русский Банк Сбережений;779;Ставропольский край;712 939,00;755 611,00;-42 672,00;-5,65
705;-7;Интеркоопбанк;2803;Москва и обл.;706 087,00;791 480,00;-85 393,00;-10,79
706;3;Инвест-Экобанк;1956;Санкт-Петербург и обл.;702 844,00;752 020,00;-49 176,00;-6,54
707;6;Прокоммерцбанк;2996;Москва и обл.;691 184,00;706 576,00;-15 392,00;-2,18
708;3;Си Ди Би Банк;3339;Краснодарский край;665 182,00;732 823,00;-67 641,00;-9,23
709;8;Балаково-Банк;444;Саратовская обл.;663 567,00;652 766,00;10 801,00;1,65
710;4;Банк РСИ;3415;Москва и обл.;660 620,00;695 948,00;-35 328,00;-5,08
711;12;Геобанк;2027;Москва и обл.;656 684,00;588 354,00;68 330,00;11,61
712;6;ФинТех;3499;Москва и обл.;647 981,00;649 019,00;-1 038,00;-0,16
713;6;РусьРегионБанк;685;Москва и обл.;628 763,00;647 066,00;-18 303,00;-2,83
714;7;Межрегиональный Банк Реконструкции;2620;Москва и обл.;628 090,00;611 570,00;16 520,00;2,70
715;9;Гефест;1046;Тверская обл.;611 798,00;587 203,00;24 595,00;4,19
716;14;Лидер;3304;Москва и обл.;594 911,00;554 947,00;39 964,00;7,20
717;38;Информпрогресс;2166;Москва и обл.;578 408,00;420 690,00;157 718,00;37,49
718;8;АлтайБизнес-Банк;2388;Алтайский край;562 789,00;574 931,00;-12 142,00;-2,11
719;14;Вестинтербанк;3398;Москва и обл.;562 563,00;542 040,00;20 523,00;3,79
720;7;Международный Расчетный Банк;3028;Москва и обл.;559 753,00;568 077,00;-8 324,00;-1,47
721;42;Финчер;3486;Москва и обл.;556 323,00;390 543,00;165 780,00;42,45
722;7;Новокиб;1747;Кемеровская обл.;549 150,00;564 632,00;-15 482,00;-2,74
723;9;Холдинвестбанк;2837;Москва и обл.;540 233,00;549 202,00;-8 969,00;-1,63
724;4;Банк Берейт;3505;Санкт-Петербург и обл.;538 010,00;566 945,00;-28 935,00;-5,10
725;0;Логос;3233;Москва и обл.;536 427,00;579 297,00;-42 870,00;-7,40
726;5;Максимум;466;Ростовская обл.;523 693,00;553 223,00;-29 530,00;-5,34
727;8;Энтузиастбанк;3048;Москва и обл.;514 296,00;525 099,00;-10 803,00;-2,06
728;9;АвтоКредитБанк;1973;Татарстан;511 608,00;522 681,00;-11 073,00;-2,12
729;11;Башпромбанк;1006;Башкортостан;510 628,00;514 958,00;-4 330,00;-0,84
730;4;СМБ-Банк;3504;Санкт-Петербург и обл.;502 575,00;526 538,00;-23 963,00;-4,55
731;5;Дружба;990;Тюменская обл.;501 006,00;522 800,00;-21 794,00;-4,17
732;10;ИР-Кредит;1724;Москва и обл.;483 935,00;492 066,00;-8 131,00;-1,65
733;10;ТЭСТ;3440;Москва и обл.;476 992,00;479 767,00;-2 775,00;-0,58
734;-18;Национальный Банк Сбережений;1949;Ивановская обл.;476 761,00;665 962,00;-189 201,00;-28,41
735;9;Кредо Финанс;793;Дагестан;467 819,00;479 278,00;-11 459,00;-2,39
736;5;Старый Кремль;2657;Москва и обл.;465 108,00;506 781,00;-41 673,00;-8,22
737;-17;ГРиС-Банк;1928;Ставропольский край;462 315,00;631 506,00;-169 191,00;-26,79
738;8;Далта-Банк;142;Приморский край;460 898,00;468 974,00;-8 076,00;-1,72
739;6;Народный Банк Тувы;1309;Тыва;458 988,00;477 542,00;-18 554,00;-3,89
740;9;МВС Банк;2407;Дагестан;445 480,00;448 033,00;-2 553,00;-0,57
741;9;Стар Альянс;3433;Москва и обл.;440 410,00;446 459,00;-6 049,00;-1,35
742;9;Европейский Стандарт;3200;Кабардино-Балкария;428 877,00;436 887,00;-8 010,00;-1,83
743;-5;АББ;2937;Москва и обл.;424 853,00;519 841,00;-94 988,00;-18,27
744;4;Эко-Инвест;3116;Москва и обл.;424 409,00;450 846,00;-26 437,00;-5,86
745;7;Рента-Банк;3095;Москва и обл.;420 676,00;428 890,00;-8 214,00;-1,92
746;-31;Олма-Банк;3250;Москва и обл.;419 207,00;691 450,00;-272 243,00;-39,37
747;6;Континенталь;3184;Ставропольский край;417 004,00;426 723,00;-9 719,00;-2,28
748;19;Терра;3476;Москва и обл.;416 944,00;369 252,00;47 692,00;12,92
749;-2;Алжан;2491;Дагестан;415 431,00;465 485,00;-50 054,00;-10,75
750;4;Промсвязьинвест;2761;Дагестан;413 150,00;420 827,00;-7 677,00;-1,82
751;6;Таганрогбанк;3136;Ростовская обл.;412 298,00;414 421,00;-2 123,00;-0,51
752;7;Дорис Банк;1679;Москва и обл.;399 383,00;400 881,00;-1 498,00;-0,37
753;7;Далетбанк;3049;Москва и обл.;398 836,00;400 536,00;-1 700,00;-0,42
754;8;НКБ;2942;Калмыкия;385 302,00;397 576,00;-12 274,00;-3,09
755;3;Азия Банк;3183;Москва и обл.;384 430,00;402 529,00;-18 099,00;-4,50
756;5;Альтернатива;3452;Москва и обл.;380 236,00;398 552,00;-18 316,00;-4,60
757;9;Банк Сберегательно-Кредитного Сервиса;3224;Москва и обл.;364 132,00;373 347,00;-9 215,00;-2,47
758;11;Тайдон;2085;Кемеровская обл.;357 258,00;361 758,00;-4 500,00;-1,24
759;9;Приполярком;507;Тюменская обл.;352 245,00;362 297,00;-10 052,00;-2,77
760;4;Лэнд Кредит;1478;Москва и обл.;351 174,00;388 764,00;-37 590,00;-9,67
761;12;Эно;1988;Краснодарский край;336 729,00;338 921,00;-2 192,00;-0,65
762;12;Банк Фридом Финанс;1143;Сахалинская обл.;334 961,00;335 269,00;-308,00;-0,09
763;2;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;334 345,00;385 915,00;-51 570,00;-13,36
764;8;Сетевая Расчетная Палата;3332;Татарстан;332 110,00;339 159,00;-7 049,00;-2,08
765;10;Моби.Деньги;3523;Москва и обл.;322 896,00;322 896,00;0,00;0
766;10;Северстройбанк;3507;Вологодская обл.;319 985,00;321 728,00;-1 743,00;-0,54
767;10;Еврокапитал-Альянс;2672;Ярославская обл.;318 087,00;318 528,00;-441,00;-0,14
768;3;Рунэтбанк;2829;Москва и обл.;315 470,00;343 992,00;-28 522,00;-8,29
769;9;Нарат;1902;Саратовская обл.;308 720,00;314 294,00;-5 574,00;-1,77
770;9;Единая касса;3512;Москва и обл.;289 360,00;289 360,00;0,00;0
771;9;Континент Финанс;149;Калужская обл.;255 212,00;248 501,00;6 711,00;2,70
772;17;РИБ;2749;Москва и обл.;246 704,00;194 650,00;52 054,00;26,74
773;11;МГБ;2866;Дагестан;242 314,00;235 519,00;6 795,00;2,89
774;11;Деньги.Мэйл.Ру;3511;Москва и обл.;220 495,00;220 495,00;0,00;0
775;11;Платежи и Расчеты;3324;Самарская обл.;218 285,00;220 088,00;-1 803,00;-0,82
776;11;Майма;1037;Москва и обл.;215 215,00;214 269,00;946,00;0,44
777;11;Электронный платежный сервис;3509;Москва и обл.;207 328,00;207 328,00;0,00;0
778;4;Красноярский Краевой Расчетный Центр;3483;Красноярский край;187 246,00;239 031,00;-51 785,00;-21,66
779;11;Монета.ру;3508;Марий Эл;147 546,00;157 297,00;-9 751,00;-6,20
780;1;Русское Финансовое Общество;3427;Москва и обл.;128 430,00;240 965,00;-112 535,00;-46,70
781;-42;Петербургский Расчетный Центр;3306;Санкт-Петербург и обл.;128 283,00;519 543,00;-391 260,00;-75,31
782;13;Расчетные Решения;3524;Москва и обл.;123 982,00;109 499,00;14 483,00;13,23
783;11;Зеленокумская;1239;Ставропольский край;123 191,00;123 256,00;-65,00;-0,05
784;9;Фидбэк;3502;Москва и обл.;111 719,00;128 038,00;-16 319,00;-12,75
785;12;Вест;2605;Москва и обл.;91 128,00;91 588,00;-460,00;-0,50
786;13;КредитАльянс;3472;Вологодская обл.;90 334,00;86 260,00;4 074,00;4,72
787;11;Платежный Клиринговый Дом;3343;Москва и обл.;87 110,00;90 523,00;-3 413,00;-3,77
788;8;Дальний Восток;3318;Тульская обл.;84 354,00;105 544,00;-21 190,00;-20,08
789;11;Умут;2435;Дагестан;80 458,00;76 189,00;4 269,00;5,60
790;1;Инновационный Расчетный Центр;3447;Москва и обл.;76 489,00;143 528,00;-67 039,00;-46,71
791;10;Евроинвест;3383;Москва и обл.;76 071,00;75 066,00;1 005,00;1,34
792;10;Премиум;3514;Москва и обл.;70 963,00;70 963,00;0,00;0
793;10;Единая Расчетная Палата;384;Москва и обл.;66 737,00;56 903,00;9 834,00;17,28
794;11;Тор Кредит;3497;Москва и обл.;25 715,00;25 714,00;1,00;0,00
795;9;Интеррасчет;1618;Москва и обл.;25 038,00;26 638,00;-1 600,00;-6,01
796;10;Транзит;2688;Дагестан;23 632,00;24 338,00;-706,00;-2,90
797;-5;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;15 466,00;137 977,00;-122 511,00;-88,79
798;9;Финансово-Расчетный Центр;3319;Астраханская обл.;14 634,00;13 109,00;1 525,00;11,63
799;9;21 Век;3309;Санкт-Петербург и обл.;9 278,00;8 393,00;885,00;10,54
800;9;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 243,00;4 323,00;-80,00;-1,85
