Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июль, 2013, тыс. рублей;Июнь, 2013, тыс. рублей;Изменение, тыс. рублей;Изменение, %
530;26;Бинбанк Столица;3052;Москва и обл.;2 592 537,00;2 277 291,00;315 246,00;13,84
531;5;Айви Банк;2055;Москва и обл.;2 571 972,00;2 418 374,00;153 598,00;6,35
532;-37;Итуруп;2390;Сахалинская обл.;2 561 974,00;2 912 331,00;-350 357,00;-12,03
533;-4;Первый Инвестиционный Банк;604;Москва и обл.;2 534 216,00;2 527 330,00;6 886,00;0,27
534;-12;Крокус-Банк;2682;Москва и обл.;2 524 485,00;2 592 975,00;-68 490,00;-2,64
535;10;Братский АНКБ;1144;Иркутская обл.;2 497 389,00;2 349 593,00;147 796,00;6,29
536;-6;Сибирский Банк Реконструкции и Развития;1284;Тюменская обл.;2 480 961,00;2 514 790,00;-33 829,00;-1,35
537;-22;НБК-Банк;3283;Москва и обл.;2 476 859,00;2 671 977,00;-195 118,00;-7,30
538;-26;ИСБ;3010;Москва и обл.;2 471 979,00;2 687 893,00;-215 914,00;-8,03
539;0;МФБанк;3163;Москва и обл.;2 469 287,00;2 386 025,00;83 262,00;3,49
540;14;Таурус Банк;655;Челябинская обл.;2 463 991,00;2 284 812,00;179 179,00;7,84
541;-34;Региональный Кредитный Банк;1608;Калининградская обл.;2 459 983,00;2 752 831,00;-292 848,00;-10,64
542;1;Торговый Городской Банк;3180;Тверская обл.;2 458 467,00;2 355 226,00;103 241,00;4,38
543;-1;Бум-Банк;1137;Кабардино-Балкария;2 419 705,00;2 366 974,00;52 731,00;2,23
544;13;Объединенный Резервный Банк;937;Москва и обл.;2 413 288,00;2 262 800,00;150 488,00;6,65
545;10;ИРС;272;Москва и обл.;2 397 005,00;2 281 956,00;115 049,00;5,04
546;15;Финтрастбанк;3104;Москва и обл.;2 394 185,00;2 207 340,00;186 845,00;8,46
547;40;Русский Национальный Банк;469;Ростовская обл.;2 386 643,00;1 996 925,00;389 718,00;19,52
548;18;Банк Пермь;875;Пермская обл.;2 386 554,00;2 183 936,00;202 618,00;9,28
549;-9;Риал-Кредит;3393;Москва и обл.;2 379 255,00;2 382 382,00;-3 127,00;-0,13
550;1;Радиотехбанк;1166;Нижегородская обл.;2 357 149,00;2 322 407,00;34 742,00;1,50
551;-2;Богородский;1277;Нижегородская обл.;2 356 456,00;2 328 490,00;27 966,00;1,20
552;13;Апабанк;2404;Москва и обл.;2 326 489,00;2 184 880,00;141 609,00;6,48
553;-1;ИК Банк;1732;Татарстан;2 316 018,00;2 310 937,00;5 081,00;0,22
554;36;Международный Расчетный Банк;3028;Москва и обл.;2 315 282,00;1 981 997,00;333 285,00;16,82
555;-20;Союзпромбанк;2965;Москва и обл.;2 310 833,00;2 420 849,00;-110 016,00;-4,54
556;-6;КОР;2148;Волгоградская обл.;2 301 947,00;2 325 155,00;-23 208,00;-1,00
557;-9;ФорБанк;2063;Алтайский край;2 292 650,00;2 342 453,00;-49 803,00;-2,13
558;-38;Констанс-Банк;2228;Санкт-Петербург и обл.;2 280 869,00;2 624 855,00;-343 986,00;-13,10
559;-15;Зираат Банк;2559;Москва и обл.;2 274 182,00;2 354 642,00;-80 460,00;-3,42
560;21;Финанс Бизнес Банк;520;Краснодарский край;2 260 807,00;2 071 043,00;189 764,00;9,16
561;-20;Проинвестбанк;784;Пермская обл.;2 247 751,00;2 369 757,00;-122 006,00;-5,15
562;18;Унифондбанк;3416;Москва и обл.;2 237 686,00;2 076 918,00;160 768,00;7,74
563;12;РСКБ;2050;Москва и обл.;2 233 040,00;2 117 626,00;115 414,00;5,45
564;28;Юнистрим;3467;Москва и обл.;2 231 305,00;1 928 576,00;302 729,00;15,70
565;4;Яринтербанк;2564;Ярославская обл.;2 229 020,00;2 156 159,00;72 861,00;3,38
566;8;Национальный Корпоративный Банк;3422;Москва и обл.;2 226 779,00;2 126 496,00;100 283,00;4,72
567;34;Евразийский Банк;969;Москва и обл.;2 226 617,00;1 850 198,00;376 419,00;20,34
568;0;Иваново;1763;Ивановская обл.;2 221 811,00;2 159 084,00;62 727,00;2,91
569;45;Банк МБФИ;2073;Москва и обл.;2 218 335,00;1 792 874,00;425 461,00;23,73
570;1;Спиритбанк;2053;Тульская обл.;2 217 587,00;2 150 776,00;66 811,00;3,11
571;-11;Капитал;575;Москва и обл.;2 205 283,00;2 229 967,00;-24 684,00;-1,11
572;35;Вэлтон Банк;1105;Белгородская обл.;2 205 109,00;1 818 194,00;386 915,00;21,28
573;10;Тендер-Банк;2252;Москва и обл.;2 202 665,00;2 028 613,00;174 052,00;8,58
574;61;Сталь Банк;2248;Москва и обл.;2 181 234,00;1 621 873,00;559 361,00;34,49
575;-22;Кросна-Банк;2607;Москва и обл.;2 180 312,00;2 307 734,00;-127 422,00;-5,52
576;2;Кубанский Универсальный Банк;2898;Краснодарский край;2 171 004,00;2 099 738,00;71 266,00;3,39
577;-7;Выборг-Банк;720;Санкт-Петербург и обл.;2 155 700,00;2 154 284,00;1 416,00;0,07
578;-14;Йошкар-Ола;2802;Марий Эл;2 154 510,00;2 185 063,00;-30 553,00;-1,40
579;-53;Траст Капитал Банк;2741;Москва и обл.;2 140 522,00;2 555 665,00;-415 143,00;-16,24
580;-8;Крона-Банк;2499;Иркутская обл.;2 135 223,00;2 146 586,00;-11 363,00;-0,53
581;-4;Мегаполис;3265;Чувашия;2 133 494,00;2 100 886,00;32 608,00;1,55
582;-9;Ринвестбанк;3262;Рязанская обл.;2 129 778,00;2 144 842,00;-15 064,00;-0,70
583;3;Вестерн Юнион ДП Восток;2726;Москва и обл.;2 124 318,00;1 997 885,00;126 433,00;6,33
584;-5;Стелла-Банк;2948;Ростовская обл.;2 113 541,00;2 085 091,00;28 450,00;1,36
585;37;Соколовский;2830;Москва и обл.;2 052 101,00;1 753 185,00;298 916,00;17,05
586;-23;РТС-Банк;3401;Самарская обл.;2 036 157,00;2 190 530,00;-154 373,00;-7,05
587;-3;Рублевский;2192;Москва и обл.;2 024 340,00;2 018 978,00;5 362,00;0,27
588;-6;Новация;840;Адыгея;2 019 789,00;2 047 806,00;-28 017,00;-1,37
589;9;Владбизнесбанк;903;Владимирская обл.;2 003 216,00;1 856 584,00;146 632,00;7,90
590;-5;Индустриальный Сберегательный Банк;3175;Москва и обл.;1 989 102,00;2 007 728,00;-18 626,00;-0,93
591;8;Межбанковский Кредитный Союз;3242;Москва и обл.;1 977 924,00;1 854 392,00;123 532,00;6,66
592;17;Донхлеббанк;2285;Ростовская обл.;1 974 517,00;1 812 865,00;161 652,00;8,92
593;26;Трансинвестбанк;3238;Москва и обл.;1 971 014,00;1 775 415,00;195 599,00;11,02
594;-3;Новое Время;3492;Москва и обл.;1 960 442,00;1 965 932,00;-5 490,00;-0,28
595;8;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 944 157,00;1 838 129,00;106 028,00;5,77
596;-7;Далена Банк;1948;Москва и обл.;1 939 213,00;1 983 623,00;-44 410,00;-2,24
597;-4;Россита-Банк;3257;Москва и обл.;1 919 190,00;1 919 341,00;-151,00;-0,01
598;10;Эсидбанк;1991;Дагестан;1 902 872,00;1 813 081,00;89 791,00;4,95
599;-23;Новый Символ;370;Москва и обл.;1 900 588,00;2 117 079,00;-216 491,00;-10,23
600;12;Современные Стандарты Бизнеса;3397;Москва и обл.;1 894 265,00;1 808 678,00;85 587,00;4,73
601;1;Нальчик;695;Кабардино-Балкария;1 889 754,00;1 848 925,00;40 829,00;2,21
602;15;Пурпе;709;Тюменская обл.;1 884 179,00;1 782 229,00;101 950,00;5,72
603;-7;Канский;860;Красноярский край;1 876 502,00;1 869 833,00;6 669,00;0,36
604;-10;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;1 863 853,00;1 917 726,00;-53 873,00;-2,81
605;1;Приско Капитал Банк;2537;Москва и обл.;1 857 642,00;1 819 410,00;38 232,00;2,10
606;15;Газтрансбанк;665;Адыгея;1 854 812,00;1 762 240,00;92 572,00;5,25
607;11;Приобье;537;Тюменская обл.;1 836 276,00;1 779 807,00;56 469,00;3,17
608;5;РНКБ;1354;Москва и обл.;1 824 658,00;1 793 601,00;31 057,00;1,73
609;14;Викинг;2;Санкт-Петербург и обл.;1 823 985,00;1 731 546,00;92 439,00;5,34
610;5;Газнефтьбанк;3223;Саратовская обл.;1 819 125,00;1 785 687,00;33 438,00;1,87
611;19;Михайловский ПЖСБ;2961;Волгоградская обл.;1 809 539,00;1 647 118,00;162 421,00;9,86
612;-2;Старооскольский Агропромбанк;1050;Белгородская обл.;1 796 587,00;1 810 563,00;-13 976,00;-0,77
613;3;Тагилбанк;1635;Свердловская обл.;1 777 771,00;1 784 737,00;-6 966,00;-0,39
614;67;Заубер Банк;1614;Карачаево-Черкесия;1 764 182,00;1 276 890,00;487 292,00;38,16
615;14;Столичный Кредит;2853;Москва и обл.;1 761 689,00;1 650 402,00;111 287,00;6,74
616;11;Нарат;1902;Саратовская обл.;1 755 972,00;1 666 289,00;89 683,00;5,38
617;36;Сервис Резерв;2034;Москва и обл.;1 755 506,00;1 468 425,00;287 081,00;19,55
618;-13;Эльбин;2267;Дагестан;1 753 299,00;1 833 277,00;-79 978,00;-4,36
619;-31;Дом-Банк;3209;Москва и обл.;1 751 125,00;1 983 894,00;-232 769,00;-11,73
620;20;Холмск;503;Сахалинская обл.;1 711 209,00;1 584 340,00;126 869,00;8,01
621;3;БВА Банк;1684;Москва и обл.;1 696 713,00;1 724 745,00;-28 032,00;-1,63
622;-22;Социум-Банк;2881;Москва и обл.;1 683 555,00;1 853 378,00;-169 823,00;-9,16
623;2;Арт-Банк;2779;Северная Осетия — Алания;1 681 298,00;1 714 303,00;-33 005,00;-1,93
624;10;Бумеранг;1002;Вологодская обл.;1 669 629,00;1 626 931,00;42 698,00;2,62
625;31;Национальный Республиканский Банк;3359;Москва и обл.;1 665 296,00;1 448 251,00;217 045,00;14,99
626;10;Татагропромбанк;728;Татарстан;1 663 376,00;1 612 355,00;51 021,00;3,16
627;11;Кемсоцинбанк;96;Кемеровская обл.;1 663 233,00;1 604 226,00;59 007,00;3,68
628;5;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 633 312,00;1 628 265,00;5 047,00;0,31
629;-32;Бест Эффортс Банк;435;Москва и обл.;1 629 627,00;1 858 908,00;-229 281,00;-12,33
630;2;Московский Вексельный Банк;2697;Москва и обл.;1 618 449,00;1 630 526,00;-12 077,00;-0,74
631;10;Академический Русский Банк;622;Москва и обл.;1 615 532,00;1 574 768,00;40 764,00;2,59
632;13;Смолевич;1121;Смоленская обл.;1 610 558,00;1 518 707,00;91 851,00;6,05
633;-5;Кредит Экспресс;3186;Ростовская обл.;1 598 986,00;1 661 630,00;-62 644,00;-3,77
634;3;Кредитинвест;1197;Дагестан;1 585 502,00;1 611 578,00;-26 076,00;-1,62
635;14;Банкирский Дом;2928;Санкт-Петербург и обл.;1 581 671,00;1 490 289,00;91 382,00;6,13
636;11;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 579 563,00;1 502 773,00;76 790,00;5,11
637;-6;БСТ-Банк;2883;Кемеровская обл.;1 564 308,00;1 636 739,00;-72 431,00;-4,43
638;-80;Уралприватбанк;153;Свердловская обл.;1 564 268,00;2 247 552,00;-683 284,00;-30,40
639;-35;Жилкредит;1736;Москва и обл.;1 560 013,00;1 837 587,00;-277 574,00;-15,11
640;8;Единственный;3187;Москва и обл.;1 550 988,00;1 493 245,00;57 743,00;3,87
641;-30;Кошелев-Банк;3300;Самарская обл.;1 550 945,00;1 809 934,00;-258 989,00;-14,31
642;-3;Банк Глобус;2438;Москва и обл.;1 519 838,00;1 585 179,00;-65 341,00;-4,12
643;3;МС Банк Рус;2789;Москва и обл.;1 514 248,00;1 505 609,00;8 639,00;0,57
644;27;Екатерининский;2167;Москва и обл.;1 510 616,00;1 349 472,00;161 144,00;11,94
645;6;Нерюнгрибанк;825;Саха (Якутия);1 498 534,00;1 477 159,00;21 375,00;1,45
646;32;Кредпромбанк;1165;Ярославская обл.;1 491 754,00;1 291 784,00;199 970,00;15,48
647;3;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 485 116,00;1 477 628,00;7 488,00;0,51
648;11;Банк Реалист;2646;Москва и обл.;1 476 607,00;1 424 236,00;52 371,00;3,68
649;21;Тайм Банк;3120;Москва и обл.;1 464 995,00;1 354 273,00;110 722,00;8,18
650;7;Мурманский Расчетный Центр;3341;Мурманская обл.;1 457 888,00;1 448 099,00;9 789,00;0,68
651;31;Радиан;1675;Иркутская обл.;1 447 404,00;1 274 388,00;173 016,00;13,58
652;-85;Земкомбанк;574;Ростовская обл.;1 439 796,00;2 175 972,00;-736 176,00;-33,83
653;16;Геленджик-Банк;790;Краснодарский край;1 428 749,00;1 360 935,00;67 814,00;4,98
654;7;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 425 405,00;1 415 763,00;9 642,00;0,68
655;-13;РФИ Банк;3351;Москва и обл.;1 425 273,00;1 571 583,00;-146 310,00;-9,31
656;7;Великие Луки Банк;598;Псковская обл.;1 423 169,00;1 401 586,00;21 583,00;1,54
657;-14;Тандем;1951;Москва и обл.;1 417 605,00;1 554 856,00;-137 251,00;-8,83
658;7;Новый Кредитный Союз;3139;Москва и обл.;1 414 859,00;1 389 253,00;25 606,00;1,84
659;-1;Руна-Банк;3207;Москва и обл.;1 414 770,00;1 426 985,00;-12 215,00;-0,86
660;-40;Мострансбанк;2258;Москва и обл.;1 406 740,00;1 762 615,00;-355 875,00;-20,19
661;-6;Новый Промышленный Банк;930;Москва и обл.;1 406 192,00;1 452 516,00;-46 324,00;-3,19
662;-18;Вологдабанк;992;Вологодская обл.;1 401 996,00;1 553 226,00;-151 230,00;-9,74
663;12;Майкопбанк;1136;Адыгея;1 399 380,00;1 315 896,00;83 484,00;6,34
664;46;Интеркоопбанк;2803;Москва и обл.;1 388 179,00;1 132 710,00;255 469,00;22,55
665;-411;Расчетная Палата РТС;3335;Москва и обл.;1 380 719,00;10 826 065,00;-9 445 346,00;-87,25
666;1;РН Банк;170;Москва и обл.;1 378 902,00;1 378 542,00;360,00;0,03
667;1;Народный Банк;2249;Карачаево-Черкесия;1 377 914,00;1 363 756,00;14 158,00;1,04
668;26;Динамичные Системы;3439;Москва и обл.;1 377 553,00;1 187 382,00;190 171,00;16,02
669;-3;Саратов;330;Саратовская обл.;1 372 117,00;1 378 607,00;-6 490,00;-0,47
670;14;Максима;3379;Москва и обл.;1 339 249,00;1 266 486,00;72 763,00;5,75
671;-7;Кетовский Коммерческий Банк;842;Курганская обл.;1 337 914,00;1 399 665,00;-61 751,00;-4,41
672;21;Симбирск;653;Ульяновская обл.;1 337 078,00;1 196 427,00;140 651,00;11,76
673;-11;Калуга;1151;Калужская обл.;1 335 426,00;1 406 445,00;-71 019,00;-5,05
674;23;Булгар Банк;1917;Татарстан;1 334 354,00;1 178 115,00;156 239,00;13,26
675;-2;ГринКомБанк;1184;Иркутская обл.;1 334 243,00;1 335 634,00;-1 391,00;-0,10
676;12;Атлас Банк;3477;Москва и обл.;1 334 166,00;1 230 338,00;103 828,00;8,44
677;18;Сибэс;208;Омская обл.;1 320 921,00;1 185 505,00;135 416,00;11,42
678;5;Примтеркомбанк;21;Приморский край;1 319 429,00;1 271 706,00;47 723,00;3,75
679;-27;Липецкий Областной Банк;1794;Липецкая обл.;1 317 963,00;1 476 097,00;-158 134,00;-10,71
680;37;Регионфинансбанк;3357;Москва и обл.;1 316 956,00;1 115 853,00;201 103,00;18,02
681;-21;Уралфинанс;1370;Свердловская обл.;1 302 419,00;1 419 942,00;-117 523,00;-8,28
682;34;Златкомбанк;568;Москва и обл.;1 301 708,00;1 119 292,00;182 416,00;16,30
683;-3;Капиталбанк;2547;Ростовская обл.;1 288 431,00;1 277 435,00;10 996,00;0,86
684;6;Спецстройбанк;236;Москва и обл.;1 286 927,00;1 227 037,00;59 890,00;4,88
685;14;Яндекс Банк;3027;Москва и обл.;1 286 815,00;1 173 186,00;113 629,00;9,69
686;3;Севзапинвестпромбанк;2152;Санкт-Петербург и обл.;1 273 473,00;1 227 166,00;46 307,00;3,77
687;-33;Стройиндбанк;155;Москва и обл.;1 271 965,00;1 465 958,00;-193 993,00;-13,23
688;4;Акцент;696;Оренбургская обл.;1 264 903,00;1 203 080,00;61 823,00;5,14
689;-4;Объединенный Банк Республики;1016;Чувашия;1 261 693,00;1 243 755,00;17 938,00;1,44
690;-18;Алтынбанк;2070;Татарстан;1 258 382,00;1 338 462,00;-80 080,00;-5,98
691;18;Саммит Банк;85;Приморский край;1 253 186,00;1 137 859,00;115 327,00;10,14
692;-18;Приполярком;507;Тюменская обл.;1 247 319,00;1 323 059,00;-75 740,00;-5,72
693;-16;Спутник;1071;Оренбургская обл.;1 243 518,00;1 297 693,00;-54 175,00;-4,17
694;6;Дон-Тексбанк;1818;Ростовская обл.;1 238 126,00;1 167 168,00;70 958,00;6,08
695;18;ЮMoney;3510;Россия;1 225 839,00;1 127 376,00;98 463,00;8,73
696;2;Азимут;3154;Москва и обл.;1 224 431,00;1 176 111,00;48 320,00;4,11
697;17;Агора;3231;Москва и обл.;1 220 261,00;1 123 786,00;96 475,00;8,58
698;13;ИстКом-Финанс;3435;Москва и обл.;1 217 090,00;1 131 259,00;85 831,00;7,59
699;-8;Си Ди Би Банк;3339;Краснодарский край;1 203 713,00;1 203 872,00;-159,00;-0,01
700;12;Республиканский Кредитный Альянс;3017;Москва и обл.;1 202 105,00;1 127 485,00;74 620,00;6,62
701;0;Почтобанк;1788;Пермская обл.;1 194 135,00;1 163 852,00;30 283,00;2,60
702;1;Курган;2568;Курганская обл.;1 193 436,00;1 151 431,00;42 005,00;3,65
703;21;Бизнес для Бизнеса;1060;Чувашия;1 185 928,00;1 079 047,00;106 881,00;9,91
704;88;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;1 184 350,00;675 253,00;509 097,00;75,39
705;-19;Метрополь;1639;Москва и обл.;1 183 854,00;1 235 098,00;-51 244,00;-4,15
706;-19;Синергия;2884;Саратовская обл.;1 179 994,00;1 234 648,00;-54 654,00;-4,43
707;16;Контраст-Банк;2857;Москва и обл.;1 176 338,00;1 088 977,00;87 361,00;8,02
708;10;РусьРегионБанк;685;Москва и обл.;1 166 521,00;1 107 296,00;59 225,00;5,35
709;-13;Рапида;3371;Москва и обл.;1 164 315,00;1 179 713,00;-15 398,00;-1,31
710;-4;Идеалбанк;3491;Москва и обл.;1 152 265,00;1 146 497,00;5 768,00;0,50
711;-4;Строительно-Коммерческий Банк;3050;Архангельская обл.;1 151 721,00;1 140 594,00;11 127,00;0,98
712;14;Америкэн Экспресс Банк;3460;Москва и обл.;1 145 795,00;1 067 304,00;78 491,00;7,35
713;-11;Онего;2484;Карелия;1 144 381,00;1 157 024,00;-12 643,00;-1,09
714;-10;Линк-Банк;2699;Москва и обл.;1 139 706,00;1 147 866,00;-8 160,00;-0,71
715;-36;КИП-Банк;2843;Москва и обл.;1 138 880,00;1 279 432,00;-140 552,00;-10,99
716;11;Арзамас;1281;Нижегородская обл.;1 138 259,00;1 066 686,00;71 573,00;6,71
717;14;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;1 131 031,00;1 012 418,00;118 613,00;11,72
718;26;Расчетный Дом;3350;Москва и обл.;1 129 000,00;954 630,00;174 370,00;18,27
719;-11;Первый Дортрансбанк;3271;Кировская обл.;1 127 595,00;1 138 709,00;-11 114,00;-0,98
720;-1;Миръ;3089;Москва и обл.;1 125 756,00;1 106 500,00;19 256,00;1,74
721;19;Местный Кредит;3370;Москва и обл.;1 123 106,00;966 740,00;156 366,00;16,17
722;-46;Первый Клиентский Банк;3436;Москва и обл.;1 117 055,00;1 314 426,00;-197 371,00;-15,02
723;-2;ВЕБРР;3418;Москва и обл.;1 087 559,00;1 104 426,00;-16 867,00;-1,53
724;15;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;1 071 510,00;974 940,00;96 570,00;9,91
725;5;Флора-Москва;533;Москва и обл.;1 070 636,00;1 021 636,00;49 000,00;4,80
726;-6;Региональный Коммерческий Банк;836;Ульяновская обл.;1 068 461,00;1 104 799,00;-36 338,00;-3,29
727;31;Тексбанк;2756;Карачаево-Черкесия;1 061 200,00;890 198,00;171 002,00;19,21
728;10;Содружество;2923;Москва и обл.;1 055 722,00;975 518,00;80 204,00;8,22
729;-14;Металлург;2877;Москва и обл.;1 041 413,00;1 119 959,00;-78 546,00;-7,01
730;-25;Мосводоканалбанк;2863;Москва и обл.;1 026 908,00;1 146 668,00;-119 760,00;-10,44
731;-2;Сельмашбанк;106;Ростовская обл.;1 013 248,00;1 032 343,00;-19 095,00;-1,85
732;-10;Центрально-Азиатский;3037;Хакасия;1 008 960,00;1 101 598,00;-92 638,00;-8,41
733;3;Тетраполис;1586;Санкт-Петербург и обл.;987 803,00;987 903,00;-100,00;-0,01
734;-108;Новокиб;1747;Кемеровская обл.;985 985,00;1 699 909,00;-713 924,00;-42,00
735;0;Арсенал;3000;Москва и обл.;980 456,00;996 834,00;-16 378,00;-1,64
736;1;Первоуральскбанк;965;Свердловская обл.;979 800,00;982 902,00;-3 102,00;-0,32
737;22;Вакобанк;1291;Псковская обл.;975 032,00;885 792,00;89 240,00;10,07
738;39;Кубаньторгбанк;478;Краснодарский край;973 883,00;757 556,00;216 327,00;28,56
739;3;Элекснет;3314;Москва и обл.;970 622,00;961 832,00;8 790,00;0,91
740;13;Международный Строительный Банк;3484;Москва и обл.;968 828,00;913 236,00;55 592,00;6,09
741;7;Северинвестбанк;2264;Белгородская обл.;967 916,00;934 908,00;33 008,00;3,53
742;14;Мико-Банк;3195;Москва и обл.;966 666,00;894 829,00;71 837,00;8,03
743;12;Финарс Банк;2938;Москва и обл.;966 516,00;904 832,00;61 684,00;6,82
744;-10;Ноосфера;2650;Республика Алтай;965 255,00;1 002 230,00;-36 975,00;-3,69
745;-17;Нафтабанк;715;Дагестан;964 722,00;1 055 562,00;-90 840,00;-8,61
746;-14;Турбобанк;3203;Санкт-Петербург и обл.;962 107,00;1 012 396,00;-50 289,00;-4,97
747;-14;Байкалкредобанк;2990;Иркутская обл.;955 233,00;1 005 521,00;-50 288,00;-5,00
748;3;Новый Век;3417;Москва и обл.;950 897,00;916 836,00;34 061,00;3,72
749;-4;ЕАТП Банк;1765;Астраханская обл.;945 530,00;943 216,00;2 314,00;0,25
750;0;Месед;184;Дагестан;938 746,00;927 374,00;11 372,00;1,23
751;11;Прайм Финанс;2758;Санкт-Петербург и обл.;932 826,00;864 298,00;68 528,00;7,93
752;5;Бузулукбанк;1282;Оренбургская обл.;924 312,00;892 955,00;31 357,00;3,51
753;8;Агроинкомбанк;1946;Астраханская обл.;917 598,00;880 870,00;36 728,00;4,17
754;-29;Адам Интернэшнл;2232;Дагестан;911 987,00;1 076 295,00;-164 308,00;-15,27
755;-9;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;907 561,00;941 169,00;-33 608,00;-3,57
756;-7;Взаимодействие;1704;Новосибирская обл.;888 271,00;930 375,00;-42 104,00;-4,53
757;-5;Камский Горизонт;2554;Татарстан;887 872,00;913 796,00;-25 924,00;-2,84
758;-15;Воронеж;654;Воронежская обл.;885 184,00;957 595,00;-72 411,00;-7,56
759;4;Химик;1114;Нижегородская обл.;881 505,00;861 249,00;20 256,00;2,35
760;-6;Кредитбанк;1035;Калмыкия;876 747,00;905 522,00;-28 775,00;-3,18
761;-14;Аскания Траст;286;Москва и обл.;866 202,00;939 554,00;-73 352,00;-7,81
762;-2;Межрегионбанк;1059;Москва и обл.;848 482,00;883 496,00;-35 014,00;-3,96
763;42;Природа;3399;Москва и обл.;842 756,00;618 502,00;224 254,00;36,26
764;0;Русский Банк Сбережений;779;Ставропольский край;835 540,00;836 380,00;-840,00;-0,10
765;24;Ипозембанк;3026;Самарская обл.;824 034,00;691 683,00;132 351,00;19,13
766;3;Плато-Банк;2071;Свердловская обл.;822 520,00;819 191,00;3 329,00;0,41
767;1;Кузбассхимбанк;2868;Кемеровская обл.;821 614,00;820 091,00;1 523,00;0,19
768;-27;Жилстройбанк;2769;Москва и обл.;820 167,00;963 472,00;-143 305,00;-14,87
769;38;Сириус;3506;Омская обл.;818 368,00;610 343,00;208 025,00;34,08
770;1;Региональный Банк Сбережений;3367;Москва и обл.;815 409,00;800 204,00;15 205,00;1,90
771;13;Прокоммерцбанк;2996;Москва и обл.;813 248,00;703 610,00;109 638,00;15,58
772;3;Инвест-Экобанк;1956;Санкт-Петербург и обл.;810 664,00;777 785,00;32 879,00;4,23
773;-6;Космос;2245;Москва и обл.;803 662,00;828 072,00;-24 410,00;-2,95
774;-9;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;793 527,00;834 173,00;-40 646,00;-4,87
775;-3;Акция;927;Ивановская обл.;789 858,00;797 371,00;-7 513,00;-0,94
776;-3;Прохладный;874;Кабардино-Балкария;786 752,00;794 940,00;-8 188,00;-1,03
777;5;Платежный Сервисный Банк;1943;Башкортостан;764 812,00;727 073,00;37 739,00;5,19
778;-12;МТИ Банк;1052;Москва и обл.;762 998,00;833 349,00;-70 351,00;-8,44
779;8;ЮМК Банк;3495;Краснодарский край;753 520,00;694 319,00;59 201,00;8,53
780;-4;НСТ-Банк;1738;Оренбургская обл.;747 420,00;776 898,00;-29 478,00;-3,79
781;0;Классик Эконом Банк;3298;Северная Осетия — Алания;743 289,00;736 769,00;6 520,00;0,88
782;-8;Славянбанк;804;Новгородская обл.;726 813,00;777 894,00;-51 081,00;-6,57
783;-4;Анелик РУ;3443;Москва и обл.;724 559,00;741 960,00;-17 401,00;-2,35
784;2;Трастовый Республиканский Банк;3404;Москва и обл.;719 555,00;696 239,00;23 316,00;3,35
785;0;Центр Межбанковских Расчетов;3400;Москва и обл.;714 048,00;702 429,00;11 619,00;1,65
786;18;Народный Земельно-Промышленный Банк;2873;Алтайский край;706 202,00;623 899,00;82 303,00;13,19
787;74;СМБ-Банк;3504;Санкт-Петербург и обл.;704 508,00;425 511,00;278 997,00;65,57
788;-5;Телекоммерц Банк;3380;Тульская обл.;703 904,00;706 184,00;-2 280,00;-0,32
789;-11;Геобанк;2027;Москва и обл.;701 860,00;747 441,00;-45 581,00;-6,10
790;19;Азия Банк;3183;Москва и обл.;701 623,00;607 332,00;94 291,00;15,53
791;3;Эко-Инвест;3116;Москва и обл.;695 504,00;670 615,00;24 889,00;3,71
792;-1;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;691 370,00;677 106,00;14 264,00;2,11
793;-23;Кредитимпэкс Банк;2037;Москва и обл.;677 503,00;809 708,00;-132 205,00;-16,33
794;-1;Региональный Корпоративный Банк;1134;Москва и обл.;670 409,00;672 022,00;-1 613,00;-0,24
795;6;Европейский Экспресс;3449;Москва и обл.;669 197,00;626 449,00;42 748,00;6,82
796;19;Стар Альянс;3433;Москва и обл.;668 927,00;569 471,00;99 456,00;17,46
797;-1;Башпромбанк;1006;Башкортостан;647 720,00;648 594,00;-874,00;-0,13
798;44;Вайлдберриз Банк;841;Адыгея;644 782,00;476 913,00;167 869,00;35,20
799;-4;Банк Развития Бизнеса;1910;Кемеровская обл.;643 848,00;659 757,00;-15 909,00;-2,41
800;2;Майский;1673;Кабардино-Балкария;635 368,00;625 738,00;9 630,00;1,54
801;-4;Аделантбанк;1835;Москва и обл.;635 189,00;636 559,00;-1 370,00;-0,22
802;8;Одинбанк;3197;Москва и обл.;635 018,00;591 240,00;43 778,00;7,40
803;-4;РУБанк;2813;Ростовская обл.;632 573,00;627 265,00;5 308,00;0,85
