Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июль, 2012, тыс. рублей;Июнь, 2012, тыс. рублей;Изменение, тыс. рублей;Изменение, %
528;8;Объединенный Резервный Банк;937;Москва и обл.;2 285 058,00;2 139 733,00;145 325,00;6,79
529;-9;Финансовый Капитал;3288;Санкт-Петербург и обл.;2 278 379,00;2 346 832,00;-68 453,00;-2,92
530;-9;Пульс Столицы;3002;Москва и обл.;2 273 220,00;2 314 716,00;-41 496,00;-1,79
531;-1;Бум-Банк;1137;Кабардино-Балкария;2 265 354,00;2 164 459,00;100 895,00;4,66
532;-18;Тендер-Банк;2252;Москва и обл.;2 262 986,00;2 426 733,00;-163 747,00;-6,75
533;-11;Интеркредит;3047;Москва и обл.;2 253 669,00;2 299 239,00;-45 570,00;-1,98
534;-6;Вэлтон Банк;1105;Белгородская обл.;2 248 503,00;2 214 790,00;33 713,00;1,52
535;-3;УМ-Банк;1441;Свердловская обл.;2 238 151,00;2 152 030,00;86 121,00;4,00
536;-2;Зираат Банк;2559;Москва и обл.;2 236 879,00;2 150 175,00;86 704,00;4,03
537;19;Мираф-Банк;2244;Омская обл.;2 233 768,00;2 011 948,00;221 820,00;11,03
538;-9;МФБанк;3163;Москва и обл.;2 224 559,00;2 165 822,00;58 737,00;2,71
539;23;ИК Банк;1732;Татарстан;2 212 491,00;1 950 204,00;262 287,00;13,45
540;9;Байкалкредобанк;2990;Иркутская обл.;2 190 334,00;2 063 942,00;126 392,00;6,12
541;11;Эсидбанк;1991;Дагестан;2 166 704,00;2 038 120,00;128 584,00;6,31
542;-18;Братский АНКБ;1144;Иркутская обл.;2 160 110,00;2 287 138,00;-127 028,00;-5,55
543;-1;Кубанский Универсальный Банк;2898;Краснодарский край;2 155 209,00;2 103 017,00;52 192,00;2,48
544;-4;РСКБ;2050;Москва и обл.;2 130 666,00;2 115 178,00;15 488,00;0,73
545;15;Компания Розничного Кредитования;3385;Москва и обл.;2 129 925,00;1 977 919,00;152 006,00;7,69
546;-20;Москва-Сити;3247;Москва и обл.;2 129 374,00;2 271 349,00;-141 975,00;-6,25
547;-1;Арксбанк;1868;Москва и обл.;2 108 300,00;2 078 067,00;30 233,00;1,45
548;-1;Диг-Банк;2423;Северная Осетия — Алания;2 088 785,00;2 068 781,00;20 004,00;0,97
549;41;Юнистрим;3467;Москва и обл.;2 077 894,00;1 772 817,00;305 077,00;17,21
550;-2;Дом-Банк;3209;Москва и обл.;2 073 625,00;2 067 298,00;6 327,00;0,31
551;42;Промсельхозбанк;538;Москва и обл.;2 056 506,00;1 764 140,00;292 366,00;16,57
552;-19;Яринтербанк;2564;Ярославская обл.;2 044 602,00;2 151 588,00;-106 986,00;-4,97
553;0;Спиритбанк;2053;Тульская обл.;2 038 335,00;2 034 652,00;3 683,00;0,18
554;0;Стелла-Банк;2948;Ростовская обл.;2 034 563,00;2 027 898,00;6 665,00;0,33
555;10;Владпромбанк;870;Владимирская обл.;2 008 328,00;1 912 185,00;96 143,00;5,03
556;3;Финтрастбанк;3104;Москва и обл.;2 008 078,00;1 982 952,00;25 126,00;1,27
557;-18;Невский Банк;1068;Санкт-Петербург и обл.;2 006 755,00;2 123 257,00;-116 502,00;-5,49
558;-23;Банк МБФИ;2073;Москва и обл.;2 006 610,00;2 140 131,00;-133 521,00;-6,24
559;12;Кроссинвестбанк;2849;Москва и обл.;2 005 318,00;1 875 691,00;129 627,00;6,91
560;27;Эргобанк;2856;Москва и обл.;1 999 327,00;1 774 414,00;224 913,00;12,68
561;-30;Новый Символ;370;Москва и обл.;1 996 765,00;2 154 793,00;-158 028,00;-7,33
562;17;Пурпе;709;Тюменская обл.;1 995 123,00;1 815 602,00;179 521,00;9,89
563;-5;Ваш Личный Банк;1222;Иркутская обл.;1 994 646,00;1 995 799,00;-1 153,00;-0,06
564;-13;Социум-Банк;2881;Москва и обл.;1 979 369,00;2 038 604,00;-59 235,00;-2,91
565;3;РНКБ;1354;Москва и обл.;1 969 694,00;1 885 611,00;84 083,00;4,46
566;0;Радиотехбанк;1166;Нижегородская обл.;1 967 891,00;1 904 914,00;62 977,00;3,31
567;2;Йошкар-Ола;2802;Марий Эл;1 967 830,00;1 884 090,00;83 740,00;4,44
568;-11;Тагилбанк;1635;Свердловская обл.;1 960 518,00;2 004 564,00;-44 046,00;-2,20
569;9;Эльбин;2267;Дагестан;1 949 527,00;1 817 308,00;132 219,00;7,28
570;6;Липецкий Областной Банк;1794;Липецкая обл.;1 942 312,00;1 823 361,00;118 951,00;6,52
571;-8;КОР;2148;Волгоградская обл.;1 937 521,00;1 940 556,00;-3 035,00;-0,16
572;-8;Выборг-Банк;720;Санкт-Петербург и обл.;1 921 495,00;1 935 762,00;-14 267,00;-0,74
573;-6;Церих;3278;Орловская обл.;1 919 322,00;1 903 802,00;15 520,00;0,82
574;10;Проинвестбанк;784;Пермская обл.;1 919 089,00;1 786 650,00;132 439,00;7,41
575;-3;Михайловский ПЖСБ;2961;Волгоградская обл.;1 913 336,00;1 871 082,00;42 254,00;2,26
576;-32;Апабанк;2404;Москва и обл.;1 911 004,00;2 084 180,00;-173 176,00;-8,31
577;-27;Элита;1399;Калужская обл.;1 907 382,00;2 043 204,00;-135 822,00;-6,65
578;11;Донхлеббанк;2285;Ростовская обл.;1 873 096,00;1 772 896,00;100 200,00;5,65
579;15;Евразийский Банк;969;Москва и обл.;1 837 039,00;1 757 457,00;79 582,00;4,53
580;6;Приско Капитал Банк;2537;Москва и обл.;1 828 204,00;1 785 586,00;42 618,00;2,39
581;-8;Ринвестбанк;3262;Рязанская обл.;1 822 279,00;1 867 988,00;-45 709,00;-2,45
582;6;Мегаполис;3265;Чувашия;1 812 052,00;1 773 742,00;38 310,00;2,16
583;-9;Кросна-Банк;2607;Москва и обл.;1 808 702,00;1 832 728,00;-24 026,00;-1,31
584;7;Старооскольский Агропромбанк;1050;Белгородская обл.;1 805 108,00;1 768 939,00;36 169,00;2,04
585;-4;Газнефтьбанк;3223;Саратовская обл.;1 803 961,00;1 808 856,00;-4 895,00;-0,27
586;54;Витязь;2890;Москва и обл.;1 803 508,00;1 406 016,00;397 492,00;28,27
587;-5;Иваново;1763;Ивановская обл.;1 794 342,00;1 807 823,00;-13 481,00;-0,75
588;4;Россита-Банк;3257;Москва и обл.;1 788 961,00;1 765 563,00;23 398,00;1,33
589;-12;Татагропромбанк;728;Татарстан;1 784 921,00;1 822 583,00;-37 662,00;-2,07
590;-10;Новация;840;Адыгея;1 772 453,00;1 813 898,00;-41 445,00;-2,28
591;-16;Рублевский;2192;Москва и обл.;1 762 130,00;1 832 220,00;-70 090,00;-3,83
592;5;Вестерн Юнион ДП Восток;2726;Москва и обл.;1 759 161,00;1 710 688,00;48 473,00;2,83
593;11;Нальчик;695;Кабардино-Балкария;1 756 992,00;1 642 650,00;114 342,00;6,96
594;-11;Инбанк;1829;Москва и обл.;1 737 919,00;1 799 262,00;-61 343,00;-3,41
595;1;Банк Премьер Кредит;1663;Коми;1 723 050,00;1 735 559,00;-12 509,00;-0,72
596;41;Московский Вексельный Банк;2697;Москва и обл.;1 717 743,00;1 430 569,00;287 174,00;20,07
597;9;Лайтбанк;3177;Москва и обл.;1 713 586,00;1 631 762,00;81 824,00;5,01
598;-3;Таурус Банк;655;Челябинская обл.;1 700 686,00;1 743 458,00;-42 772,00;-2,45
599;-38;Контраст-Банк;2857;Москва и обл.;1 689 858,00;1 964 811,00;-274 953,00;-13,99
600;12;Единственный;3187;Москва и обл.;1 678 235,00;1 591 137,00;87 098,00;5,47
601;9;Саратов;330;Саратовская обл.;1 677 766,00;1 622 538,00;55 228,00;3,40
602;-32;Риал-Кредит;3393;Москва и обл.;1 667 559,00;1 877 513,00;-209 954,00;-11,18
603;-5;Соколовский;2830;Москва и обл.;1 665 767,00;1 693 059,00;-27 292,00;-1,61
604;5;Конфидэнс Банк;970;Костромская обл.;1 663 963,00;1 626 656,00;37 307,00;2,29
605;42;БВА Банк;1684;Москва и обл.;1 659 572,00;1 359 055,00;300 517,00;22,11
606;20;РТС-Банк;3401;Самарская обл.;1 651 631,00;1 496 889,00;154 742,00;10,34
607;72;РЕСО Кредит;3450;Москва и обл.;1 640 461,00;1 171 915,00;468 546,00;39,98
608;8;Владбизнесбанк;903;Владимирская обл.;1 624 158,00;1 570 441,00;53 717,00;3,42
609;43;Северо-Западный 1 Альянс Банк;766;Санкт-Петербург и обл.;1 609 972,00;1 327 952,00;282 020,00;21,24
610;17;Кредитинвест;1197;Дагестан;1 609 623,00;1 466 370,00;143 253,00;9,77
611;-3;Верхневолжский;1084;Ярославская обл.;1 602 239,00;1 627 776,00;-25 537,00;-1,57
612;6;Викинг;2;Санкт-Петербург и обл.;1 594 431,00;1 564 666,00;29 765,00;1,90
613;-12;Мобилбанк;532;Удмуртия;1 593 765,00;1 665 326,00;-71 561,00;-4,30
614;17;Златкомбанк;568;Москва и обл.;1 590 197,00;1 451 942,00;138 255,00;9,52
615;2;Нарат;1902;Саратовская обл.;1 587 917,00;1 570 172,00;17 745,00;1,13
616;13;Далена Банк;1948;Москва и обл.;1 581 358,00;1 455 953,00;125 405,00;8,61
617;6;Крона-Банк;2499;Иркутская обл.;1 577 646,00;1 532 629,00;45 017,00;2,94
618;-101;Новый Век;3417;Москва и обл.;1 571 352,00;2 406 769,00;-835 417,00;-34,71
619;13;Нерюнгрибанк;825;Саха (Якутия);1 561 854,00;1 447 325,00;114 529,00;7,91
620;-7;Интеркоопбанк;2803;Москва и обл.;1 556 192,00;1 589 773,00;-33 581,00;-2,11
621;12;Кредит Экспресс;3186;Ростовская обл.;1 553 368,00;1 447 103,00;106 265,00;7,34
622;-11;Торговый Городской Банк;3180;Тверская обл.;1 547 208,00;1 592 612,00;-45 404,00;-2,85
623;-16;ИСБ;3010;Москва и обл.;1 546 006,00;1 630 610,00;-84 604,00;-5,19
624;-21;Национальный Корпоративный Банк;3422;Москва и обл.;1 518 046,00;1 656 872,00;-138 826,00;-8,38
625;-10;Арт-Банк;2779;Северная Осетия — Алания;1 507 211,00;1 574 326,00;-67 115,00;-4,26
626;-12;Сталь Банк;2248;Москва и обл.;1 504 432,00;1 583 436,00;-79 004,00;-4,99
627;-3;Холмск;503;Сахалинская обл.;1 504 408,00;1 523 175,00;-18 767,00;-1,23
628;-28;Финанс Бизнес Банк;520;Краснодарский край;1 491 698,00;1 668 206,00;-176 508,00;-10,58
629;1;Стройиндбанк;155;Москва и обл.;1 489 909,00;1 452 988,00;36 921,00;2,54
630;-28;Современные Стандарты Бизнеса;3397;Москва и обл.;1 487 440,00;1 657 640,00;-170 200,00;-10,27
631;40;Республиканский Кредитный Альянс;3017;Москва и обл.;1 485 444,00;1 196 469,00;288 975,00;24,15
632;-4;Айви Банк;2055;Москва и обл.;1 484 534,00;1 459 829,00;24 705,00;1,69
633;8;Объединенный Банк Республики;1016;Чувашия;1 463 062,00;1 399 589,00;63 473,00;4,54
634;-14;Уралфинанс;1370;Свердловская обл.;1 451 178,00;1 548 179,00;-97 001,00;-6,27
635;-1;Национальный Республиканский Банк;3359;Москва и обл.;1 439 220,00;1 444 683,00;-5 463,00;-0,38
636;2;Бинбанк Столица;3052;Москва и обл.;1 434 603,00;1 429 731,00;4 872,00;0,34
637;-1;Национальный Банк Взаимного Кредита;3214;Москва и обл.;1 432 611,00;1 439 949,00;-7 338,00;-0,51
638;52;Трансэнергобанк;3106;Дагестан;1 427 618,00;1 120 270,00;307 348,00;27,44
639;-18;Саммит Банк;85;Приморский край;1 423 778,00;1 546 637,00;-122 859,00;-7,94
640;8;Вологдабанк;992;Вологодская обл.;1 414 174,00;1 357 035,00;57 139,00;4,21
641;15;Межрегиональный Клиринговый Банк;2543;Москва и обл.;1 395 517,00;1 315 502,00;80 015,00;6,08
642;3;Столичный Кредит;2853;Москва и обл.;1 393 212,00;1 369 784,00;23 428,00;1,71
643;-1;БСТ-Банк;2883;Кемеровская обл.;1 393 154,00;1 398 227,00;-5 073,00;-0,36
644;-9;Кемсоцинбанк;96;Кемеровская обл.;1 383 556,00;1 442 065,00;-58 509,00;-4,06
645;4;Новый Промышленный Банк;930;Москва и обл.;1 379 671,00;1 348 931,00;30 740,00;2,28
646;5;Богородский Муниципальный Банк;2992;Москва и обл.;1 368 180,00;1 337 472,00;30 708,00;2,30
647;8;Приобье;537;Тюменская обл.;1 357 501,00;1 320 216,00;37 285,00;2,82
648;10;Новый Кредитный Союз;3139;Москва и обл.;1 350 950,00;1 287 726,00;63 224,00;4,91
649;-10;Великие Луки Банк;598;Псковская обл.;1 350 732,00;1 410 905,00;-60 173,00;-4,26
650;19;Русский Национальный Банк;469;Ростовская обл.;1 342 546,00;1 208 545,00;134 001,00;11,09
651;3;Спутник;1071;Оренбургская обл.;1 319 134,00;1 321 044,00;-1 910,00;-0,14
652;-6;Торжок (бывш. Торжокуниверсалбанк);933;Тверская обл.;1 318 894,00;1 365 123,00;-46 229,00;-3,39
653;-3;Геленджик-Банк;790;Краснодарский край;1 316 530,00;1 340 425,00;-23 895,00;-1,78
654;23;Унифондбанк;3416;Москва и обл.;1 315 964,00;1 175 388,00;140 576,00;11,96
655;42;Банк Глобус;2438;Москва и обл.;1 314 718,00;1 097 114,00;217 604,00;19,83
656;4;Екатерининский;2167;Москва и обл.;1 313 676,00;1 272 639,00;41 037,00;3,22
657;-13;Межбанковский Расчетный Центр;3325;Приморский край;1 312 512,00;1 389 908,00;-77 396,00;-5,57
658;5;Примтеркомбанк;21;Приморский край;1 310 913,00;1 265 672,00;45 241,00;3,57
659;2;ГринКомБанк;1184;Иркутская обл.;1 309 053,00;1 269 390,00;39 663,00;3,12
660;2;Тайм Банк;3120;Москва и обл.;1 308 230,00;1 267 488,00;40 742,00;3,21
661;47;Анталбанк;3115;Москва и обл.;1 292 585,00;1 028 143,00;264 442,00;25,72
662;-43;Бумеранг;1002;Вологодская обл.;1 287 825,00;1 561 361,00;-273 536,00;-17,52
663;49;Агора;3231;Москва и обл.;1 286 179,00;1 016 665,00;269 514,00;26,51
664;21;Бест Эффортс Банк;435;Москва и обл.;1 283 557,00;1 142 055,00;141 502,00;12,39
665;50;Яндекс Банк;3027;Москва и обл.;1 273 269,00;1 009 211,00;264 058,00;26,16
666;-23;Руна-Банк;3207;Москва и обл.;1 271 926,00;1 393 577,00;-121 651,00;-8,73
667;-10;Ганзакомбанк;1734;Санкт-Петербург и обл.;1 263 203,00;1 295 775,00;-32 572,00;-2,51
668;-3;Азимут;3154;Москва и обл.;1 251 986,00;1 263 513,00;-11 527,00;-0,91
669;6;Банк Реалист;2646;Москва и обл.;1 241 468,00;1 192 446,00;49 022,00;4,11
670;-115;Сервис Резерв;2034;Москва и обл.;1 241 348,00;2 016 623,00;-775 275,00;-38,44
671;-46;Мострансбанк;2258;Москва и обл.;1 241 034,00;1 506 382,00;-265 348,00;-17,61
672;68;МС Банк Рус;2789;Москва и обл.;1 227 815,00;873 521,00;354 294,00;40,56
673;7;Максима;3379;Москва и обл.;1 221 044,00;1 164 487,00;56 557,00;4,86
674;36;КИП-Банк;2843;Москва и обл.;1 216 833,00;1 025 972,00;190 861,00;18,60
675;19;Народный Банк;2249;Карачаево-Черкесия;1 212 865,00;1 105 939,00;106 926,00;9,67
676;7;Радиан;1675;Иркутская обл.;1 202 826,00;1 156 376,00;46 450,00;4,02
677;-4;Приполярком;507;Тюменская обл.;1 200 304,00;1 196 366,00;3 938,00;0,33
678;10;Алтынбанк;2070;Татарстан;1 199 138,00;1 124 296,00;74 842,00;6,66
679;-3;Международный Расчетный Банк;3028;Москва и обл.;1 197 032,00;1 178 869,00;18 163,00;1,54
680;50;Народный Доверительный Банк;2374;Москва и обл.;1 195 335,00;946 762,00;248 573,00;26,26
681;0;Метрополь;1639;Москва и обл.;1 191 694,00;1 162 909,00;28 785,00;2,48
682;-14;Жилкредит;1736;Москва и обл.;1 186 438,00;1 210 450,00;-24 012,00;-1,98
683;10;Калуга;1151;Калужская обл.;1 174 142,00;1 109 043,00;65 099,00;5,87
684;-2;Содружество;2923;Москва и обл.;1 166 274,00;1 157 137,00;9 137,00;0,79
685;2;Банкирский Дом;2928;Санкт-Петербург и обл.;1 164 452,00;1 136 787,00;27 665,00;2,43
686;-19;Металлург;2877;Москва и обл.;1 163 253,00;1 218 033,00;-54 780,00;-4,50
687;-23;Тандем;1951;Москва и обл.;1 162 047,00;1 264 979,00;-102 932,00;-8,14
688;-35;Европейский Индустриальный Банк;2503;Москва и обл.;1 161 856,00;1 323 218,00;-161 362,00;-12,19
689;28;Леноблбанк;1003;Санкт-Петербург и обл.;1 159 509,00;1 005 395,00;154 114,00;15,33
690;-24;Канский;860;Красноярский край;1 158 464,00;1 223 704,00;-65 240,00;-5,33
691;-13;Сибэс;208;Омская обл.;1 158 044,00;1 173 068,00;-15 024,00;-1,28
692;-18;ВЕБРР;3418;Москва и обл.;1 156 216,00;1 195 038,00;-38 822,00;-3,25
693;-2;Симбирск;653;Ульяновская обл.;1 148 632,00;1 118 033,00;30 599,00;2,74
694;-8;Дон-Тексбанк;1818;Ростовская обл.;1 139 644,00;1 138 994,00;650,00;0,06
695;-25;РФИ Банк;3351;Москва и обл.;1 133 988,00;1 207 006,00;-73 018,00;-6,05
696;9;Объединенный Капитал;2611;Санкт-Петербург и обл.;1 131 540,00;1 034 162,00;97 378,00;9,42
697;7;Смолевич;1121;Смоленская обл.;1 124 409,00;1 037 175,00;87 234,00;8,41
698;-2;Идея Банк;430;Краснодарский край;1 120 115,00;1 097 504,00;22 611,00;2,06
699;24;Сельмашбанк;106;Ростовская обл.;1 112 879,00;979 135,00;133 744,00;13,66
700;-11;Кредитимпэкс Банк;2037;Москва и обл.;1 112 384,00;1 121 055,00;-8 671,00;-0,77
701;6;Регионфинансбанк;3357;Москва и обл.;1 110 117,00;1 029 296,00;80 821,00;7,85
702;72;Жилстройбанк;2769;Москва и обл.;1 109 624,00;727 693,00;381 931,00;52,49
703;6;Санкт-Петербургский Банк Инвестиций;3468;Санкт-Петербург и обл.;1 106 957,00;1 026 439,00;80 518,00;7,84
704;-6;Онего;2484;Карелия;1 098 927,00;1 095 474,00;3 453,00;0,32
705;-6;Майкопбанк;1136;Адыгея;1 097 466,00;1 091 522,00;5 944,00;0,54
706;-11;Динамичные Системы;3439;Москва и обл.;1 086 404,00;1 101 929,00;-15 525,00;-1,41
707;-23;Трастовый Республиканский Банк;3404;Москва и обл.;1 080 812,00;1 143 007,00;-62 195,00;-5,44
708;-6;Кетовский Коммерческий Банк;842;Курганская обл.;1 070 649,00;1 075 585,00;-4 936,00;-0,46
709;10;Северинвестбанк;2264;Белгородская обл.;1 068 817,00;991 728,00;77 089,00;7,77
710;-38;Первоуральскбанк;965;Свердловская обл.;1 061 967,00;1 196 434,00;-134 467,00;-11,24
711;-11;Расчетный Дом;3350;Москва и обл.;1 058 031,00;1 086 932,00;-28 901,00;-2,66
712;-6;Си Ди Би Банк;3339;Краснодарский край;1 054 971,00;1 029 396,00;25 575,00;2,48
713;3;Синергия;2884;Саратовская обл.;1 041 148,00;1 005 424,00;35 724,00;3,55
714;-11;Флора-Москва;533;Москва и обл.;1 036 815,00;1 041 181,00;-4 366,00;-0,42
715;-1;Булгар Банк;1917;Татарстан;1 036 251,00;1 009 489,00;26 762,00;2,65
716;4;Академический Русский Банк;622;Москва и обл.;1 034 067,00;990 807,00;43 260,00;4,37
717;8;Межрегионбанк;1059;Москва и обл.;1 006 022,00;968 872,00;37 150,00;3,83
718;13;Первый Дортрансбанк;3271;Кировская обл.;1 000 018,00;943 390,00;56 628,00;6,00
719;-6;Атлас Банк;3477;Москва и обл.;997 657,00;1 014 533,00;-16 876,00;-1,66
720;-19;Америкэн Экспресс Банк;3460;Москва и обл.;994 675,00;1 077 623,00;-82 948,00;-7,70
721;1;Турбобанк;3203;Санкт-Петербург и обл.;991 183,00;983 628,00;7 555,00;0,77
722;-30;Бизнес для Бизнеса;1060;Чувашия;984 717,00;1 110 613,00;-125 896,00;-11,34
723;25;Рапида;3371;Москва и обл.;974 455,00;845 808,00;128 647,00;15,21
724;11;Первый Клиентский Банк;3436;Москва и обл.;971 590,00;894 796,00;76 794,00;8,58
725;-14;Восточно-Европейский Трастовый Банк;2253;Москва и обл.;970 559,00;1 017 017,00;-46 458,00;-4,57
726;30;Идеалбанк;3491;Москва и обл.;942 885,00;806 988,00;135 897,00;16,84
727;118;Каспий;639;Дагестан;939 524,00;450 291,00;489 233,00;108,65
728;-4;Телекоммерц Банк;3380;Тульская обл.;930 213,00;969 306,00;-39 093,00;-4,03
729;-8;Региональный Банк Сбережений;3367;Москва и обл.;923 450,00;983 843,00;-60 393,00;-6,14
730;2;РН Банк;170;Омская обл.;923 012,00;930 610,00;-7 598,00;-0,82
731;2;ИстКом-Финанс;3435;Москва и обл.;920 483,00;902 060,00;18 423,00;2,04
732;14;Инвест-Экобанк;1956;Санкт-Петербург и обл.;918 005,00;853 471,00;64 534,00;7,56
733;6;ЕАТП Банк;1765;Астраханская обл.;916 851,00;876 869,00;39 982,00;4,56
734;8;Финарс Банк;2938;Москва и обл.;911 314,00;866 942,00;44 372,00;5,12
735;16;Тетраполис;1586;Санкт-Петербург и обл.;898 231,00;825 193,00;73 038,00;8,85
736;28;Аскания Траст;286;Москва и обл.;892 277,00;783 283,00;108 994,00;13,92
737;-19;Анелик РУ;3443;Москва и обл.;887 731,00;993 300,00;-105 569,00;-10,63
738;31;Межбанковский Кредитный Союз;3242;Москва и обл.;886 629,00;739 277,00;147 352,00;19,93
739;-1;Ноосфера;2650;Республика Алтай;884 472,00;885 294,00;-822,00;-0,09
740;-4;Арзамас;1281;Нижегородская обл.;881 209,00;889 423,00;-8 214,00;-0,92
741;-12;Курган;2568;Курганская обл.;879 686,00;949 008,00;-69 322,00;-7,30
742;-1;Мурманский Социальный Коммерческий Банк;2722;Мурманская обл.;875 981,00;868 312,00;7 669,00;0,88
743;16;Инвестиционный Республиканский Банк;2571;Москва и обл.;874 645,00;797 654,00;76 991,00;9,65
744;6;Прайм Финанс;2758;Санкт-Петербург и обл.;873 328,00;828 900,00;44 428,00;5,36
745;-11;Химик;1114;Нижегородская обл.;865 837,00;901 690,00;-35 853,00;-3,98
746;-3;Почтобанк;1788;Пермская обл.;858 265,00;863 166,00;-4 901,00;-0,57
747;-2;Миръ;3089;Москва и обл.;850 879,00;855 118,00;-4 239,00;-0,50
748;5;Камчатка;2966;Камчатская обл.;850 276,00;817 953,00;32 323,00;3,95
749;-23;Мурманский Расчетный Центр;3341;Мурманская обл.;845 727,00;963 940,00;-118 213,00;-12,26
750;-3;Мико-Банк;3195;Москва и обл.;842 280,00;847 254,00;-4 974,00;-0,59
751;10;ПартнерКапиталБанк (бывш. НоваховКапиталБанк);635;Москва и обл.;841 723,00;786 942,00;54 781,00;6,96
752;-130;Межотраслевая Банковская Корпорация;3471;Москва и обл.;838 352,00;1 543 973,00;-705 621,00;-45,70
753;7;Природа;3399;Москва и обл.;837 171,00;795 987,00;41 184,00;5,17
754;-17;Свенска Хандельсбанкен;3455;Москва и обл.;836 509,00;887 844,00;-51 335,00;-5,78
755;30;РусьРегионБанк;685;Москва и обл.;831 728,00;662 983,00;168 745,00;25,45
756;11;Взаимодействие;1704;Новосибирская обл.;830 191,00;757 303,00;72 888,00;9,62
757;0;Месед;184;Дагестан;822 780,00;805 573,00;17 207,00;2,14
758;-9;Вакобанк;1291;Псковская обл.;821 601,00;834 101,00;-12 500,00;-1,50
759;7;Сургутский Центральный Коммерческий Банк;684;Тюменская обл.;808 034,00;769 616,00;38 418,00;4,99
760;-32;МТИ Банк;1052;Москва и обл.;806 278,00;952 500,00;-146 222,00;-15,35
761;-17;Бузулукбанк;1282;Оренбургская обл.;802 611,00;860 651,00;-58 040,00;-6,74
762;-8;Местный Кредит;3370;Москва и обл.;791 951,00;814 067,00;-22 116,00;-2,72
763;0;Башпромбанк;1006;Башкортостан;791 169,00;783 847,00;7 322,00;0,93
764;1;Региональный Коммерческий Банк;836;Ульяновская обл.;791 062,00;783 282,00;7 780,00;0,99
765;-10;Спецстройбанк;236;Москва и обл.;783 519,00;807 304,00;-23 785,00;-2,95
766;4;Газтрансбанк;665;Адыгея;782 848,00;738 594,00;44 254,00;5,99
767;-40;Аделантбанк;1835;Москва и обл.;771 940,00;960 818,00;-188 878,00;-19,66
768;0;Космос;2245;Москва и обл.;766 534,00;754 480,00;12 054,00;1,60
769;-7;Акцент;696;Оренбургская обл.;751 828,00;785 099,00;-33 271,00;-4,24
770;3;Русский Банк Сбережений;779;Ставропольский край;744 399,00;732 225,00;12 174,00;1,66
771;-13;Евроазиатский Инвестиционный Банк;2897;Москва и обл.;744 311,00;798 340,00;-54 029,00;-6,77
772;-1;Плато-Банк;2071;Свердловская обл.;734 970,00;737 662,00;-2 692,00;-0,36
773;3;Тексбанк;2756;Карачаево-Черкесия;720 763,00;714 790,00;5 973,00;0,84
774;41;Ипозембанк;3026;Самарская обл.;720 721,00;556 286,00;164 435,00;29,56
775;39;Ресурс-Траст;3122;Москва и обл.;719 584,00;561 607,00;157 977,00;28,13
776;25;Анджибанк;570;Дагестан;719 375,00;625 961,00;93 414,00;14,92
777;0;Классик Эконом Банк;3298;Северная Осетия — Алания;713 679,00;709 859,00;3 820,00;0,54
778;24;Адам Интернэшнл;2232;Дагестан;698 413,00;625 153,00;73 260,00;11,72
779;26;Кутузовский;3190;Москва и обл.;697 200,00;605 248,00;91 952,00;15,19
780;8;Центрально-Европейский Банк;2670;Москва и обл.;692 973,00;657 229,00;35 744,00;5,44
781;39;Строительно-Коммерческий Банк;3050;Архангельская обл.;692 056,00;537 032,00;155 024,00;28,87
782;15;Кузбассхимбанк;2868;Кемеровская обл.;691 977,00;628 967,00;63 010,00;10,02
783;-8;Арсенал;3000;Москва и обл.;689 004,00;722 187,00;-33 183,00;-4,59
784;-3;Кредитбанк;1035;Калмыкия;682 801,00;681 932,00;869,00;0,13
785;-2;Славянбанк;804;Новгородская обл.;676 833,00;669 594,00;7 239,00;1,08
786;-6;Кубаньторгбанк;478;Краснодарский край;672 569,00;681 985,00;-9 416,00;-1,38
787;23;Нафтабанк;715;Дагестан;672 034,00;576 088,00;95 946,00;16,65
788;2;Дагестан;543;Дагестан;666 202,00;644 549,00;21 653,00;3,36
789;-11;Балаково-Банк;444;Саратовская обл.;664 857,00;685 036,00;-20 179,00;-2,95
790;29;Международный Строительный Банк;3484;Москва и обл.;662 143,00;538 502,00;123 641,00;22,96
791;-7;Прохладный;874;Кабардино-Балкария;660 619,00;667 438,00;-6 819,00;-1,02
792;-40;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;657 343,00;821 515,00;-164 172,00;-19,98
793;-11;Вятич;2796;Рязанская обл.;638 856,00;672 101,00;-33 245,00;-4,95
794;5;Акция;927;Ивановская обл.;628 251,00;628 363,00;-112,00;-0,02
795;13;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;627 097,00;586 312,00;40 785,00;6,96
796;8;Народный Земельно-Промышленный Банк;2873;Алтайский край;625 602,00;605 633,00;19 969,00;3,30
797;-18;Олма-Банк;3250;Москва и обл.;621 090,00;682 244,00;-61 154,00;-8,96
798;-2;Центрально-Азиатский;3037;Хакасия;620 623,00;628 985,00;-8 362,00;-1,33
799;-1;НСТ-Банк;1738;Оренбургская обл.;605 674,00;628 476,00;-22 802,00;-3,63
800;18;Геобанк;2027;Москва и обл.;597 034,00;548 076,00;48 958,00;8,93
801;2;Центр Межбанковских Расчетов;3400;Москва и обл.;594 465,00;617 752,00;-23 287,00;-3,77
802;-2;Камский Горизонт;2554;Татарстан;591 354,00;626 507,00;-35 153,00;-5,61
