Регион: все регионы
Показатель: Активы нетто

Позиция в рейтинге;Изменение позиции в рейтинге;Название банка;Номер лицензии;Регион регистрации;Июль, 2011, тыс. рублей;Июнь, 2011, тыс. рублей;Изменение, тыс. рублей;Изменение, %
808;-11;Московский Национальный Инвестиционный Банк;3181;Москва и обл.;581 957,00;597 445,00;-15 488,00;-2,59
809;-17;Акцент;696;Оренбургская обл.;580 440,00;629 234,00;-48 794,00;-7,75
810;12;Идеалбанк;3491;Москва и обл.;576 324,00;530 384,00;45 940,00;8,66
811;9;Старый Кремль;2657;Москва и обл.;569 823,00;541 004,00;28 819,00;5,33
812;-42;РусьРегионБанк;685;Москва и обл.;569 001,00;692 199,00;-123 198,00;-17,80
813;-5;Взаимодействие;1704;Новосибирская обл.;568 603,00;575 252,00;-6 649,00;-1,16
814;-9;Рапида;3371;Москва и обл.;552 404,00;581 066,00;-28 662,00;-4,93
815;-1;Прохладный;874;Кабардино-Балкария;551 621,00;553 534,00;-1 913,00;-0,35
816;9;Тревел Банк;531;Москва и обл.;550 976,00;527 874,00;23 102,00;4,38
817;-23;Кодекс;2746;Москва и обл.;543 974,00;607 283,00;-63 309,00;-10,42
818;8;Акция;927;Ивановская обл.;541 130,00;522 995,00;18 135,00;3,47
819;15;Северная Клиринговая Палата;3317;Архангельская обл.;535 776,00;498 747,00;37 029,00;7,42
820;-3;Первый Клиентский Банк;3436;Москва и обл.;535 337,00;543 948,00;-8 611,00;-1,58
821;0;Банк ВВБ;1093;Ярославская обл.;526 362,00;538 571,00;-12 209,00;-2,27
822;23;Идея Банк;430;Краснодарский край;520 868,00;457 947,00;62 921,00;13,74
823;0;РУБанк;2813;Ростовская обл.;518 617,00;530 033,00;-11 416,00;-2,15
824;11;Евросиб Банк;594;Псковская обл.;514 985,00;486 640,00;28 345,00;5,82
825;-10;Москва;1661;Москва и обл.;508 445,00;548 299,00;-39 854,00;-7,27
826;5;Кубаньторгбанк;478;Краснодарский край;508 267,00;501 896,00;6 371,00;1,27
827;2;Ростфинанс;481;Ростовская обл.;504 782,00;510 101,00;-5 319,00;-1,04
828;-12;Промышленно-Финансовое Сотрудничество;2410;Москва и обл.;502 571,00;544 096,00;-41 525,00;-7,63
829;-278;Трастовый Банк;2780;Дагестан;500 393,00;1 914 615,00;-1 414 222,00;-73,86
830;16;Ауэрбанк;3105;Москва и обл.;500 151,00;451 909,00;48 242,00;10,68
831;12;Плато-Банк;2071;Свердловская обл.;490 743,00;462 208,00;28 535,00;6,17
832;-30;Телекоммерц Банк;3380;Тульская обл.;489 710,00;585 089,00;-95 379,00;-16,30
833;-27;Элекснет;3314;Москва и обл.;486 175,00;579 103,00;-92 928,00;-16,05
834;4;Алданзолотобанк;854;Саха (Якутия);483 604,00;477 601,00;6 003,00;1,26
835;-5;НСТ-Банк;1738;Оренбургская обл.;482 502,00;503 281,00;-20 779,00;-4,13
836;20;Сунжа;2023;Ингушетия;481 232,00;421 576,00;59 656,00;14,15
837;-73;Олма-Банк;3250;Москва и обл.;478 513,00;728 828,00;-250 315,00;-34,34
838;27;Промсвязьинвест;2761;Дагестан;477 530,00;387 558,00;89 972,00;23,22
839;1;Региональный Коммерческий Банк;836;Ульяновская обл.;474 942,00;470 746,00;4 196,00;0,89
840;-3;Онлайн Банк;2462;Москва и обл.;473 964,00;481 975,00;-8 011,00;-1,66
841;10;НКБ;2942;Калмыкия;461 649,00;442 427,00;19 222,00;4,34
842;13;ИР-Кредит;1724;Москва и обл.;460 928,00;425 633,00;35 295,00;8,29
843;1;Миръ;3089;Москва и обл.;460 279,00;461 100,00;-821,00;-0,18
844;4;Техноком;2614;Москва и обл.;458 668,00;447 632,00;11 036,00;2,47
845;12;Вятич;2796;Рязанская обл.;453 822,00;421 261,00;32 561,00;7,73
846;7;Анталбанк;3115;Москва и обл.;447 518,00;426 675,00;20 843,00;4,88
847;25;Принтбанк;546;Москва и обл.;445 364,00;366 957,00;78 407,00;21,37
848;44;Народный Земельно-Промышленный Банк;2873;Алтайский край;444 401,00;325 333,00;119 068,00;36,60
849;15;КБЦ;914;Тверская обл.;438 289,00;388 661,00;49 628,00;12,77
850;4;Мурманский Расчетный Центр;3341;Мурманская обл.;436 752,00;425 787,00;10 965,00;2,58
851;-15;Южный Региональный Банк;3015;Ростовская обл.;435 971,00;486 454,00;-50 483,00;-10,38
852;-24;Индустриальный Сберегательный Банк;3175;Москва и обл.;434 814,00;515 818,00;-81 004,00;-15,70
853;8;Удмуртинвестстройбанк;2447;Удмуртия;429 212,00;392 541,00;36 671,00;9,34
854;-2;Надежность;2425;Курганская обл.;428 133,00;427 774,00;359,00;0,08
855;27;Имбанк;2098;Дагестан;426 321,00;349 985,00;76 336,00;21,81
856;13;Природа;3399;Москва и обл.;424 926,00;374 926,00;50 000,00;13,34
857;-18;Дагестан;543;Дагестан;420 498,00;473 316,00;-52 818,00;-11,16
858;5;Платежный Сервисный Банк;1943;Башкортостан;418 268,00;389 740,00;28 528,00;7,32
859;1;Максимум;466;Ростовская обл.;417 498,00;398 023,00;19 475,00;4,89
860;8;Анджибанк;570;Дагестан;417 056,00;377 434,00;39 622,00;10,50
861;-2;Трансинвестбанк;3238;Москва и обл.;415 325,00;406 045,00;9 280,00;2,29
862;11;Объединенный Национальный Банк;2074;Москва и обл.;405 667,00;362 236,00;43 431,00;11,99
863;3;Дружба;990;Тюменская обл.;405 398,00;384 115,00;21 283,00;5,54
864;-22;Сетевая Расчетная Палата;3332;Татарстан;398 633,00;462 320,00;-63 687,00;-13,78
865;15;Гефест;1046;Тверская обл.;394 841,00;350 870,00;43 971,00;12,53
866;12;Далта-Банк;142;Приморский край;394 766,00;352 424,00;42 342,00;12,01
867;-5;РИТЦ Банк;2677;Москва и обл.;389 371,00;390 731,00;-1 360,00;-0,35
868;-19;Паритет;1860;Москва и обл.;388 181,00;445 260,00;-57 079,00;-12,82
869;-2;Платежи и Расчеты;3324;Самарская обл.;374 647,00;379 960,00;-5 313,00;-1,40
870;17;Камский Горизонт;2554;Татарстан;372 290,00;337 807,00;34 483,00;10,21
871;-21;Заубер Банк;1614;Карачаево-Черкесия;372 173,00;442 696,00;-70 523,00;-15,93
872;9;Ипозембанк;3026;Самарская обл.;368 407,00;350 238,00;18 169,00;5,19
873;-69;Рингкомбанк;1909;Ингушетия;368 141,00;583 013,00;-214 872,00;-36,86
874;14;Газтрансбанк;665;Адыгея;365 143,00;336 319,00;28 824,00;8,57
875;-5;Народный Инвестиционный Банк;2876;Самарская обл.;365 129,00;372 286,00;-7 157,00;-1,92
876;0;Соверен Банк;3206;Татарстан;364 142,00;354 823,00;9 319,00;2,63
877;-6;Конгресс-Банк;2330;Москва и обл.;363 469,00;370 418,00;-6 949,00;-1,88
878;32;Международный Строительный Банк;3484;Москва и обл.;363 046,00;280 022,00;83 024,00;29,65
879;38;Новый Коммерческий Банк;347;Дагестан;362 948,00;259 583,00;103 365,00;39,82
880;3;Кредпромбанк;1165;Ярославская обл.;361 874,00;348 542,00;13 332,00;3,83
881;-6;Внешфинбанк;3173;Дагестан;361 374,00;355 065,00;6 309,00;1,78
882;19;Банк РСИ;3415;Москва и обл.;358 328,00;308 419,00;49 909,00;16,18
883;-36;Вайлдберриз Банк;841;Адыгея;352 320,00;448 615,00;-96 295,00;-21,46
884;-7;Информпрогресс;2166;Москва и обл.;351 255,00;352 995,00;-1 740,00;-0,49
885;13;ЮМК Банк;3495;Краснодарский край;342 621,00;314 338,00;28 283,00;9,00
886;-1;Азия Банк;3183;Москва и обл.;340 501,00;344 652,00;-4 151,00;-1,20
887;4;Русский Финансовый Альянс;2035;Москва и обл.;340 185,00;326 630,00;13 555,00;4,15
889;25;Айви Банк;2055;Москва и обл.;338 132,00;271 791,00;66 341,00;24,41
890;0;Майский;1673;Кабардино-Балкария;338 059,00;331 451,00;6 608,00;1,99
891;48;Эно;1988;Дагестан;333 314,00;205 561,00;127 753,00;62,15
892;7;Махачкалинский Городской Муниципальный Банк;3192;Дагестан;332 730,00;312 283,00;20 447,00;6,55
893;-7;Линк-Банк;2699;Москва и обл.;328 212,00;338 484,00;-10 272,00;-3,03
894;9;Кредо Финанс;793;Дагестан;325 044,00;300 010,00;25 034,00;8,34
895;-2;Российская Финансовая Корпорация;3099;Москва и обл.;321 297,00;324 050,00;-2 753,00;-0,85
896;1;Энтузиастбанк;3048;Москва и обл.;320 099,00;314 529,00;5 570,00;1,77
897;3;Народный Банк Тувы;1309;Тыва;318 912,00;310 369,00;8 543,00;2,75
898;6;Еврокапитал-Альянс;2672;Дагестан;316 089,00;292 010,00;24 079,00;8,25
899;-25;Холдинвестбанк;2837;Москва и обл.;312 052,00;358 371,00;-46 319,00;-12,92
900;-16;Банк Развития Бизнеса;1910;Кемеровская обл.;311 156,00;346 304,00;-35 148,00;-10,15
901;-22;Еврорасчет;3498;Москва и обл.;310 762,00;352 309,00;-41 547,00;-11,79
902;-7;Таурус Банк;655;Челябинская обл.;309 742,00;317 648,00;-7 906,00;-2,49
903;-14;АлтайБизнес-Банк;2388;Алтайский край;305 289,00;333 925,00;-28 636,00;-8,58
904;29;АББ;2937;Москва и обл.;304 470,00;216 422,00;88 048,00;40,68
905;-3;Тальменка-Банк;826;Алтайский край;300 931,00;304 135,00;-3 204,00;-1,05
906;0;Континенталь;3184;Дагестан;298 047,00;288 262,00;9 785,00;3,39
907;0;Дорис Банк;1679;Москва и обл.;297 160,00;286 026,00;11 134,00;3,89
908;4;Евроинвест;3383;Москва и обл.;295 022,00;274 163,00;20 859,00;7,61
909;-13;Расчетный Банковский Центр;3487;Москва и обл.;290 790,00;315 332,00;-24 542,00;-7,78
910;-16;Логос;3233;Москва и обл.;289 762,00;322 145,00;-32 383,00;-10,05
911;-3;Банк Фридом Финанс;1143;Сахалинская обл.;285 628,00;285 163,00;465,00;0,16
912;-3;Терра;3476;Москва и обл.;281 944,00;284 247,00;-2 303,00;-0,81
913;-8;АвтоКредитБанк;1973;Татарстан;279 850,00;289 851,00;-10 001,00;-3,45
914;1;Региональный Корпоративный Банк;1134;Ивановская обл.;273 882,00;271 124,00;2 758,00;1,02
915;1;Альтернатива;3452;Москва и обл.;272 351,00;263 140,00;9 211,00;3,50
916;-3;Кошелев-Банк;3300;Нижегородская обл.;270 936,00;271 800,00;-864,00;-0,32
917;23;Капиталбанк;2547;Ростовская обл.;270 762,00;201 980,00;68 782,00;34,05
918;3;Европейский Стандарт;3200;Кабардино-Балкария;267 689,00;243 763,00;23 926,00;9,82
919;-8;МВС Банк;2407;Дагестан;263 639,00;277 278,00;-13 639,00;-4,92
920;-2;Лидер;3304;Москва и обл.;262 073,00;256 969,00;5 104,00;1,99
921;-2;Универсалтраст;3402;Москва и обл.;256 737,00;247 955,00;8 782,00;3,54
922;0;Регнум;3373;Москва и обл.;255 849,00;243 167,00;12 682,00;5,22
923;-3;Басманный;2158;Москва и обл.;245 247,00;247 234,00;-1 987,00;-0,80
924;5;1Банк;2896;Северная Осетия — Алания;241 931,00;223 899,00;18 032,00;8,05
925;-2;Европейский Индустриальный Банк;2503;Москва и обл.;239 150,00;237 405,00;1 745,00;0,74
926;9;ПрестижКредитБанк;2922;Дагестан;238 377,00;214 064,00;24 313,00;11,36
927;9;Интеррасчет;1618;Карачаево-Черкесия;235 980,00;212 447,00;23 533,00;11,08
928;-4;Воронеж;654;Воронежская обл.;234 150,00;233 810,00;340,00;0,15
929;-3;Фреско Банк;1415;Ярославская обл.;232 790,00;232 104,00;686,00;0,30
930;4;Таганрогбанк;3136;Ростовская обл.;223 454,00;215 288,00;8 166,00;3,79
931;-1;Центральная Расчетная Палата;3313;Москва и обл.;223 188,00;223 715,00;-527,00;-0,24
932;-4;Континент Финанс;149;Калужская обл.;222 521,00;227 749,00;-5 228,00;-2,30
933;-2;Межрегиональный центр микрокредитования;3489;Воронежская обл.;221 854,00;221 868,00;-14,00;-0,01
934;3;ТЭСТ;3440;Москва и обл.;220 342,00;209 911,00;10 431,00;4,97
935;-3;Евросоюз;3411;Москва и обл.;218 109,00;219 994,00;-1 885,00;-0,86
936;13;Мигом;3323;Москва и обл.;208 976,00;182 154,00;26 822,00;14,72
937;14;Нафтабанк;715;Дагестан;208 482,00;179 964,00;28 518,00;15,85
938;-13;ЭнергоБизнес;3485;Москва и обл.;200 836,00;233 704,00;-32 868,00;-14,06
939;5;Алжан;2491;Дагестан;197 034,00;195 205,00;1 829,00;0,94
940;14;Рента-Банк;3095;Москва и обл.;193 768,00;172 569,00;21 199,00;12,28
941;2;Дербент-Кредит;2090;Дагестан;192 937,00;197 202,00;-4 265,00;-2,16
942;10;ГРиС-Банк;1928;Ставропольский край;192 045,00;179 900,00;12 145,00;6,75
943;3;Столичная расчетная палата;3419;Вологодская обл.;190 198,00;188 797,00;1 401,00;0,74
944;-6;Межрегиональный Банк Реконструкции;2620;Москва и обл.;189 476,00;208 265,00;-18 789,00;-9,02
945;3;Лэнд Кредит;1478;Москва и обл.;182 341,00;182 994,00;-653,00;-0,36
946;-19;Городской Расчетный Центр;3346;Курганская обл.;182 144,00;228 494,00;-46 350,00;-20,28
947;6;Европейский Экспресс;3449;Москва и обл.;179 034,00;174 919,00;4 115,00;2,35
948;-7;Невастройинвест;1926;Санкт-Петербург и обл.;175 038,00;200 646,00;-25 608,00;-12,76
949;-2;Строительно-Коммерческий Банк;3050;Архангельская обл.;173 780,00;185 141,00;-11 361,00;-6,14
950;0;Инстройбанк;2743;Москва и обл.;169 402,00;181 449,00;-12 047,00;-6,64
951;5;К2 Банк;2851;Дагестан;169 156,00;163 320,00;5 836,00;3,57
952;-7;КредитАльянс;3472;Вологодская обл.;168 004,00;193 872,00;-25 868,00;-13,34
953;4;Зеленокумская;1239;Ставропольский край;167 556,00;150 651,00;16 905,00;11,22
954;7;Дальний Восток;3318;Тульская обл.;162 414,00;131 324,00;31 090,00;23,67
955;8;Объединенная Расчетная Палата;3451;Москва и обл.;162 051,00;124 950,00;37 101,00;29,69
956;-1;Тайдон;2085;Кемеровская обл.;159 343,00;166 505,00;-7 162,00;-4,30
957;2;Каспий;639;Дагестан;158 680,00;146 126,00;12 554,00;8,59
958;0;Межбанковский Кредитный Союз;3242;Москва и обл.;136 773,00;146 772,00;-9 999,00;-6,81
959;3;Первый Депозитный Банк;1244;Тверская обл.;126 498,00;126 509,00;-11,00;-0,01
960;4;Бизнесбанк;2862;Дагестан;121 113,00;124 598,00;-3 485,00;-2,80
961;7;Майма;1037;Республика Алтай;119 403,00;104 843,00;14 560,00;13,89
962;4;Платежный Клиринговый Дом;3343;Москва и обл.;119 369,00;110 947,00;8 422,00;7,59
963;2;Рунэтбанк;2829;Москва и обл.;116 923,00;120 952,00;-4 029,00;-3,33
964;14;Уральская Расчетная Палата;3326;Москва и обл.;110 732,00;52 014,00;58 718,00;112,89
965;2;Красноярский Краевой Расчетный Центр;3483;Красноярский край;109 709,00;106 873,00;2 836,00;2,65
966;3;Финансовые Услуги;3496;Москва и обл.;103 523,00;103 932,00;-409,00;-0,39
967;5;Вест;2605;Москва и обл.;77 171,00;77 791,00;-620,00;-0,80
968;3;Единая Расчетная Палата;384;Москва и обл.;75 804,00;82 623,00;-6 819,00;-8,25
969;1;Русское Финансовое Общество;3427;Москва и обл.;73 003,00;97 789,00;-24 786,00;-25,35
970;4;Умут;2435;Дагестан;68 015,00;66 694,00;1 321,00;1,98
971;4;Национальная Расчетная Компания;3386;Москва и обл.;64 857,00;65 258,00;-401,00;-0,61
972;1;Женская Микрофинансовая Cеть;3458;Москва и обл.;61 917,00;73 318,00;-11 401,00;-15,55
973;7;Сулак;749;Дагестан;59 535,00;34 248,00;25 287,00;73,83
974;5;Транзит;2688;Дагестан;55 447,00;46 552,00;8 895,00;19,11
975;2;РИБ;2749;Москва и обл.;49 127,00;58 740,00;-9 613,00;-16,37
976;0;Тувакредит;1202;Тыва;44 217,00;62 896,00;-18 679,00;-29,70
977;4;Частный Расчетно-Кассовый Центр;3420;Москва и обл.;28 005,00;28 945,00;-940,00;-3,25
978;4;Первый Земельный Расчетный Центр;3381;Курская обл.;27 744,00;26 358,00;1 386,00;5,26
979;4;Тор Кредит;3497;Москва и обл.;23 679,00;23 640,00;39,00;0,16
980;4;Инновационный Расчетный Центр;3447;Москва и обл.;22 892,00;23 091,00;-199,00;-0,86
981;4;Депозитный Кредитный Дом;3474;Москва и обл.;17 837,00;17 892,00;-55,00;-0,31
982;4;Сибирский Расчетный Центр;3308;Новосибирская обл.;14 049,00;15 854,00;-1 805,00;-11,39
984;;Фидбэк;3502;Воронежская обл.;4 760,00;-;-;
985;4;Расчетный Финансовый Дом;3430;Санкт-Петербург и обл.;4 047,00;4 033,00;14,00;0,35
986;4;Межрегиональный Клиринговый Центр;3424;Москва и обл.;2 388,00;3 386,00;-998,00;-29,47
987;1;Международная Уральская Расчетная Палата;3322;Свердловская обл.;2 268,00;7 250,00;-4 982,00;-68,72
988;3;АРБ-Инкасс;3353;Москва и обл.;1 390,00;1 352,00;38,00;2,81
989;3;Финансово-Расчетный Центр;3319;Нижегородская обл.;1 390,00;1 111,00;279,00;25,11
